Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-03-29 00:00:56,0.0,0.0,0.0,0.0,68.52
2018-03-29 01:00:56,0.0,0.0,0.0,0.0,58.88
2018-03-29 02:00:56,0.0,0.0,0.0,0.0,57.05
2018-03-29 03:00:56,0.0,0.0,0.0,0.0,60.47
2018-03-29 04:00:56,0.0,0.0,0.0,0.0,61.85
2018-03-29 05:00:56,0.0,0.0,0.0,0.0,62.71
2018-03-29 06:00:56,0.0,0.0,0.0,0.0,63.5
2018-03-29 07:00:56,0.0,0.0,0.0,0.0,66.7
2018-03-29 08:00:56,0.0,0.0,0.0,0.0,67.35
2018-03-29 09:00:56,0.0,0.0,0.0,0.0,66.85
2018-03-29 10:00:56,0.0,0.0,0.0,0.0,68.63
2018-03-29 11:00:56,0.0,0.0,0.0,0.0,67.64
2018-03-29 12:00:56,0.0,0.0,0.0,0.0,64.08
2018-03-29 13:00:56,0.0,0.0,0.0,0.0,65.83
2018-03-29 14:00:56,0.0,0.0,0.0,0.0,67.82
2018-03-29 15:00:56,0.0,0.0,0.0,0.0,69.46
2018-03-29 16:00:56,0.0,0.0,0.0,0.0,71.13
2018-03-29 17:00:56,0.0,0.0,0.0,0.0,75.33
2018-03-29 18:00:56,0.0,0.0,0.0,0.0,76.03
2018-03-29 19:00:56,0.0,0.0,0.0,0.0,76.99
2018-03-29 20:00:56,0.0,0.0,0.0,0.0,81.88
2018-03-29 21:00:56,0.0,0.0,0.0,0.0,70.47
2018-03-29 22:00:56,0.0,0.0,0.0,0.0,62.61
2018-03-29 23:00:56,0.0,0.0,0.0,0.0,52.94
2018-03-30 00:00:56,0.0,0.0,0.0,0.0,52.65
2018-03-30 01:00:56,0.0,0.0,0.0,0.0,63.02
2018-03-30 02:00:56,0.0,0.0,0.0,0.0,70.21
2018-03-30 03:00:56,0.0,0.0,0.0,0.0,71.58
2018-03-30 04:00:56,0.0,0.0,0.0,0.0,74.02
2018-03-30 05:00:56,0.0,0.0,0.0,0.0,71.44
2018-03-30 06:00:56,0.0,0.0,0.0,0.0,69.57
2018-03-30 07:00:56,0.0,0.0,0.0,0.0,66.97
2018-03-30 08:00:56,0.0,0.0,0.0,0.0,67.91
2018-03-30 09:00:56,0.0,0.0,0.0,0.0,63.51
2018-03-30 10:00:56,0.0,0.0,12.63,13.23,63.31
2018-03-30 11:00:56,0.0,0.0,14.56,16.33,60.32
2018-03-30 12:00:56,0.0,0.0,13.05,14.29,68.28
2018-03-30 13:00:56,0.0,0.0,11.45,12.1,79.34
2018-03-30 14:00:56,0.0,0.0,9.61,9.86,91.07
2018-03-30 15:00:56,0.0,0.0,0.0,0.0,95.22
2018-03-30 16:00:56,0.0,0.0,0.0,0.0,102.26
2018-03-30 17:00:56,0.0,0.0,0.0,0.0,97.0
2018-03-30 18:00:56,0.0,0.0,0.0,0.0,103.86
2018-03-30 19:00:56,0.0,0.0,0.0,0.0,110.28
2018-03-30 20:00:56,0.0,0.0,0.0,0.0,87.82
2018-03-30 21:00:56,0.0,0.0,0.0,0.0,78.01
2018-03-30 22:00:56,0.0,0.0,0.0,0.0,82.43
2018-03-30 23:00:56,0.0,0.0,0.0,0.0,85.3
2018-03-31 00:00:56,0.0,0.0,0.0,0.0,85.53
2018-03-31 01:00:56,0.0,0.0,0.0,0.0,81.12
2018-03-31 02:00:56,0.0,0.0,0.0,0.0,80.88
2018-03-31 03:00:56,0.0,0.0,0.0,0.0,84.23
2018-03-31 04:00:56,0.0,0.0,0.0,0.0,81.72
2018-03-31 05:00:56,0.0,0.0,0.0,0.0,75.3
2018-03-31 06:00:56,0.0,0.0,0.0,0.0,78.29
2018-03-31 07:00:56,0.0,0.0,0.0,0.0,63.22
2018-03-31 08:00:56,0.0,0.0,37.16,37.31,32.76
2018-03-31 09:00:56,0.0,0.0,40.1,41.56,32.51
2018-03-31 10:00:56,0.0,0.0,0.0,0.0,44.06
2018-03-31 11:00:56,0.0,0.0,0.0,0.0,47.08
2018-03-31 12:00:56,0.0,0.0,0.0,0.0,47.8
2018-03-31 13:00:56,0.0,0.0,0.0,0.0,51.71
2018-03-31 14:00:56,0.0,0.0,0.0,0.0,50.28
2018-03-31 15:00:56,0.0,0.0,0.0,0.0,72.46
2018-03-31 16:00:56,0.0,0.0,17.77,18.33,103.78
2018-03-31 17:00:56,0.0,0.0,0.0,0.0,90.08
2018-03-31 18:00:56,0.0,0.0,0.0,0.0,87.56
2018-03-31 19:00:56,0.0,0.0,0.0,0.0,93.39
2018-03-31 20:00:56,0.0,0.0,0.0,0.0,95.88
2018-03-31 21:00:56,0.0,0.0,0.0,0.0,106.16
2018-03-31 22:00:56,0.0,0.0,0.0,0.0,98.48
2018-03-31 23:00:56,0.0,0.0,0.0,0.0,92.96
2018-04-01 00:00:56,0.0,0.0,0.0,0.0,99.26
2018-04-01 01:00:56,0.0,0.0,0.0,0.0,97.98
2018-04-01 02:00:56,0.0,0.0,0.0,0.0,82.57
2018-04-01 03:00:56,0.0,0.0,0.0,0.0,92.75
2018-04-01 04:00:56,0.0,0.0,0.0,0.0,91.01
2018-04-01 05:00:56,0.0,0.0,0.0,0.0,94.58
2018-04-01 06:00:56,0.0,0.0,0.0,0.0,93.49
2018-04-01 07:00:56,0.0,0.0,0.0,0.0,93.74
2018-04-01 08:00:56,0.0,0.0,0.0,0.0,89.71
2018-04-01 09:00:56,0.0,0.0,0.0,0.0,89.16
2018-04-01 10:00:56,0.0,0.0,0.0,0.0,89.35
2018-04-01 11:00:56,0.0,0.0,24.32,24.4,85.92
2018-04-01 12:00:56,0.0,0.0,15.2,15.27,89.71
2018-04-01 13:00:56,0.0,0.0,0.0,0.0,85.97
2018-04-01 14:00:56,0.0,0.0,0.0,0.0,86.58
2018-04-01 15:00:56,0.0,0.0,0.0,0.0,87.48
2018-04-01 16:00:56,0.0,0.0,0.0,0.0,92.1
2018-04-01 17:00:56,0.0,0.0,0.0,0.0,93.73
2018-04-01 18:00:56,0.0,0.0,0.0,0.0,88.63
2018-04-01 19:00:56,0.0,0.0,0.0,0.0,85.54
2018-04-01 20:00:56,0.0,0.0,0.0,0.0,87.11
2018-04-01 21:00:56,0.0,0.0,0.0,0.0,80.0
2018-04-01 22:00:56,0.0,0.0,0.0,0.0,79.13
2018-04-01 23:00:56,0.0,0.0,0.0,0.0,83.48
2018-04-02 00:00:56,0.0,0.0,0.0,0.0,87.48
2018-04-02 01:00:56,0.0,0.0,0.0,0.0,90.31
2018-04-02 02:00:56,0.0,0.0,0.0,0.0,76.79
2018-04-02 03:00:56,0.0,0.0,0.0,0.0,82.29
2018-04-02 04:00:56,0.0,0.0,0.0,0.0,86.92
2018-04-02 05:00:56,0.0,0.0,0.0,0.0,84.91
2018-04-02 06:00:56,0.0,0.0,0.0,0.0,83.98
2018-04-02 07:00:56,0.0,0.0,0.0,0.0,81.28
2018-04-02 08:00:56,0.0,0.0,0.0,0.0,80.34
2018-04-02 09:00:56,0.0,0.0,0.0,0.0,77.05
2018-04-02 10:00:56,0.0,0.0,0.0,0.0,73.45
2018-04-02 11:00:56,0.0,0.0,0.0,0.0,72.28
2018-04-02 12:00:56,0.0,0.0,0.0,0.0,71.34
2018-04-02 13:00:56,0.0,0.0,0.0,0.0,73.6
2018-04-02 14:00:56,0.0,0.0,0.0,0.0,69.21
2018-04-02 15:00:56,0.0,0.0,0.0,0.0,70.15
2018-04-02 16:00:56,0.0,0.0,0.0,0.0,75.71
2018-04-02 17:00:56,0.0,0.0,0.0,0.0,70.53
2018-04-02 18:00:56,0.0,0.0,0.0,0.0,70.59
2018-04-02 19:00:56,0.0,0.0,0.0,0.0,74.41
2018-04-02 20:00:56,0.0,0.0,0.0,0.0,81.13
2018-04-02 21:00:56,0.0,0.0,0.0,0.0,83.42
2018-04-02 22:00:56,0.0,0.0,0.0,0.0,83.03
2018-04-02 23:00:56,0.0,0.0,0.0,0.0,81.87
2018-04-03 00:00:56,0.0,0.0,0.0,0.0,78.59
2018-04-03 01:00:56,0.0,0.0,0.0,0.0,77.3
2018-04-03 02:00:56,0.0,0.0,0.0,0.0,79.44
2018-04-03 03:00:56,0.0,0.0,0.0,0.0,77.35
2018-04-03 04:00:56,0.0,0.0,0.0,0.0,68.25
2018-04-03 05:00:56,0.0,0.0,0.0,0.0,69.61
2018-04-03 06:00:56,0.0,0.0,0.0,0.0,69.24
2018-04-03 07:00:56,0.0,0.0,0.0,0.0,68.63
2018-04-03 08:00:56,0.0,0.0,32.12,32.21,61.41
2018-04-03 09:00:56,0.0,0.0,26.28,26.52,54.96
2018-04-03 10:00:56,0.0,0.0,23.93,24.87,53.87
2018-04-03 11:00:56,0.0,0.0,10.15,10.58,59.39
2018-04-03 12:00:56,0.0,0.0,8.5,8.94,64.21
2018-04-03 13:00:56,0.0,0.0,7.79,8.2,68.75
2018-04-03 14:00:56,0.0,0.0,8.95,9.41,74.3
2018-04-03 15:00:56,0.0,0.0,0.0,0.0,76.47
2018-04-03 16:00:56,0.0,0.0,0.0,0.0,79.26
2018-04-03 17:00:56,0.0,0.0,0.0,0.0,80.02
2018-04-03 18:00:56,0.0,0.0,0.0,0.0,80.23
2018-04-03 19:00:56,0.0,0.0,0.0,0.0,80.23
2018-04-03 20:00:56,0.0,0.0,0.0,0.0,81.28
2018-04-03 21:00:56,0.0,0.0,0.0,0.0,83.56
