Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-03-29 00:00:56,46.1,5.56,459.23,36.22,40.93
2018-03-29 01:00:56,48.56,5.49,459.15,32.2,36.92
2018-03-29 02:00:56,36.71,4.39,460.85,28.86,33.59
2018-03-29 03:00:56,28.82,4.29,446.28,26.58,31.34
2018-03-29 04:00:56,23.74,4.56,423.45,24.51,29.1
2018-03-29 05:00:56,16.71,5.15,433.43,22.83,27.44
2018-03-29 06:00:56,9.11,7.18,446.63,21.69,26.39
2018-03-29 07:00:56,12.0,8.09,423.24,21.4,25.99
2018-03-29 08:00:56,0.0,5.49,429.48,22.4,27.09
2018-03-29 09:00:56,0.0,4.77,429.88,24.05,28.9
2018-03-29 10:00:56,11.78,5.08,428.58,24.92,29.63
2018-03-29 11:00:56,43.38,4.77,438.59,34.78,39.85
2018-03-29 12:00:56,0.0,5.12,435.46,43.52,48.26
2018-03-29 13:00:56,3.15,4.97,438.2,33.48,38.23
2018-03-29 14:00:56,7.29,4.97,464.33,27.27,32.0
2018-03-29 15:00:56,14.76,4.92,474.89,25.36,30.26
2018-03-29 16:00:56,9.04,4.42,480.56,25.32,30.25
2018-03-29 17:00:56,10.24,5.05,497.26,24.73,29.52
2018-03-29 18:00:56,16.33,6.65,500.77,24.49,29.23
2018-03-29 19:00:56,24.96,6.4,501.47,25.03,29.87
2018-03-29 20:00:56,24.15,6.61,508.15,24.81,29.53
2018-03-29 21:00:56,28.04,12.24,501.16,24.14,28.86
2018-03-29 22:00:56,28.74,11.86,473.35,24.67,29.41
2018-03-29 23:00:56,22.18,6.5,467.84,24.97,29.65
2018-03-30 00:00:56,26.76,6.54,459.94,24.92,29.56
2018-03-30 01:00:56,20.0,5.41,437.08,23.77,28.49
2018-03-30 02:00:56,19.96,4.96,441.29,22.84,27.42
2018-03-30 03:00:56,19.22,5.75,436.76,21.11,25.65
2018-03-30 04:00:56,25.04,7.14,442.42,19.31,23.79
2018-03-30 05:00:56,26.07,4.22,445.46,20.26,25.03
2018-03-30 06:00:56,27.96,3.67,447.86,21.84,27.06
2018-03-30 07:00:56,26.82,6.29,441.87,21.44,26.26
2018-03-30 08:00:56,22.48,4.7,446.73,26.99,35.04
2018-03-30 09:00:56,35.07,7.3,458.22,31.5,43.56
2018-03-30 10:00:56,37.41,15.48,462.61,32.34,43.59
2018-03-30 11:00:56,47.59,9.38,479.53,32.29,41.01
2018-03-30 12:00:56,37.11,9.61,517.98,32.54,40.16
2018-03-30 13:00:56,39.85,8.16,540.59,32.27,38.99
2018-03-30 14:00:56,36.18,7.72,559.13,32.49,38.98
2018-03-30 15:00:56,40.45,7.01,576.51,31.95,38.13
2018-03-30 16:00:56,26.92,6.6,647.65,34.5,40.61
2018-03-30 17:00:56,50.6,2.83,695.89,39.83,45.5
2018-03-30 18:00:56,39.93,2.48,709.05,46.17,51.76
2018-03-30 19:00:56,38.04,3.42,716.85,53.06,58.62
2018-03-30 20:00:56,38.93,4.34,703.09,51.04,56.23
2018-03-30 21:00:56,37.48,4.81,612.08,49.31,55.5
2018-03-30 22:00:56,50.18,4.81,557.92,49.37,60.98
2018-03-30 23:00:56,54.96,4.75,558.78,54.38,77.45
2018-03-31 00:00:56,55.57,4.11,534.61,56.51,85.34
2018-03-31 01:00:56,99.23,4.97,519.66,55.29,99.17
2018-03-31 02:00:56,77.45,3.62,492.7,54.07,107.42
2018-03-31 03:00:56,36.89,2.72,475.88,50.76,103.24
2018-03-31 04:00:56,33.34,1.53,444.63,46.98,91.71
2018-03-31 05:00:56,16.18,1.33,449.93,44.57,80.6
2018-03-31 06:00:56,21.33,2.02,442.59,42.42,71.14
2018-03-31 07:00:56,29.78,3.48,428.58,41.76,65.34
2018-03-31 08:00:56,24.22,4.73,445.54,41.86,63.66
2018-03-31 09:00:56,30.04,7.63,456.06,40.37,58.95
2018-03-31 10:00:56,31.7,9.15,475.98,39.54,56.02
2018-03-31 11:00:56,49.37,9.98,513.13,39.16,51.35
2018-03-31 12:00:56,34.0,9.27,538.2,41.08,50.92
2018-03-31 13:00:56,60.22,7.45,556.27,42.33,51.2
2018-03-31 14:00:56,65.45,3.79,601.02,45.02,52.46
2018-03-31 15:00:56,50.45,3.95,650.0,47.06,53.13
2018-03-31 16:00:56,35.74,2.8,694.38,46.8,52.41
2018-03-31 17:00:56,29.33,3.62,723.67,46.28,51.55
2018-03-31 18:00:56,37.7,4.41,732.16,44.62,50.14
2018-03-31 19:00:56,30.41,3.59,727.77,45.78,51.39
2018-03-31 20:00:56,40.85,4.12,684.48,48.65,54.4
2018-03-31 21:00:56,36.89,3.87,599.61,50.89,57.81
2018-03-31 22:00:56,33.96,5.57,556.6,48.18,53.43
2018-03-31 23:00:56,33.44,4.48,546.1,46.19,51.55
2018-04-01 00:00:56,44.63,4.87,546.07,49.92,56.39
2018-04-01 01:00:56,59.69,6.13,527.39,49.22,54.54
2018-04-01 02:00:56,28.2,6.03,522.89,44.61,49.54
2018-04-01 03:00:56,32.89,5.41,518.43,40.65,45.63
2018-04-01 04:00:56,31.27,5.44,510.53,41.83,48.38
2018-04-01 05:00:56,61.56,7.5,509.9,45.56,51.98
2018-04-01 06:00:56,49.81,13.72,508.31,42.03,47.22
2018-04-01 07:00:56,21.44,13.04,509.27,37.16,42.05
2018-04-01 08:00:56,31.88,17.67,511.03,33.21,38.05
2018-04-01 09:00:56,29.04,16.11,515.87,30.19,35.04
2018-04-01 10:00:56,30.08,13.31,524.82,28.47,33.14
2018-04-01 11:00:56,32.24,11.4,542.42,27.66,32.49
2018-04-01 12:00:56,37.72,12.44,561.69,27.34,32.17
2018-04-01 13:00:56,31.47,9.48,611.41,28.37,33.27
2018-04-01 14:00:56,43.2,6.73,652.95,30.87,35.78
2018-04-01 15:00:56,48.47,6.46,677.0,35.33,40.39
2018-04-01 16:00:56,61.46,5.99,690.06,39.62,44.65
2018-04-01 17:00:56,96.01,4.0,705.77,38.87,43.69
2018-04-01 18:00:56,71.17,3.25,707.94,36.7,41.47
2018-04-01 19:00:56,50.44,3.04,706.87,34.81,39.36
2018-04-01 20:00:56,36.84,2.88,687.43,30.8,35.38
2018-04-01 21:00:56,32.96,2.99,607.64,30.38,34.88
2018-04-01 22:00:56,32.0,3.15,525.39,30.43,34.96
2018-04-01 23:00:56,31.8,3.6,511.8,26.29,30.64
2018-04-02 00:00:56,27.41,3.13,506.67,34.17,38.75
2018-04-02 01:00:56,37.6,3.21,493.33,35.95,40.44
2018-04-02 02:00:56,28.32,3.17,492.45,29.5,33.86
2018-04-02 03:00:56,35.33,2.62,492.45,25.07,29.54
2018-04-02 04:00:56,18.84,2.16,481.21,24.11,28.5
2018-04-02 05:00:56,15.08,2.35,480.48,24.22,28.77
2018-04-02 06:00:56,17.24,3.01,475.14,22.95,27.94
2018-04-02 07:00:56,23.12,2.59,461.41,31.26,37.89
2018-04-02 08:00:56,26.2,2.86,464.26,35.45,41.68
2018-04-02 09:00:56,31.99,3.84,468.59,44.39,56.54
2018-04-02 10:00:56,55.25,2.74,462.71,54.1,60.35
2018-04-02 11:00:56,36.37,3.09,486.62,50.68,55.57
2018-04-02 12:00:56,20.84,3.58,506.99,39.62,44.14
2018-04-02 13:00:56,17.16,3.26,531.87,35.79,40.27
2018-04-02 14:00:56,20.96,3.36,587.29,34.91,39.38
2018-04-02 15:00:56,19.76,2.99,617.04,37.11,41.76
2018-04-02 16:00:56,13.96,2.79,658.5,39.84,44.27
2018-04-02 17:00:56,13.12,2.79,694.87,39.32,43.94
2018-04-02 18:00:56,16.28,2.59,714.04,48.34,53.32
2018-04-02 19:00:56,22.72,2.59,718.45,43.52,48.22
2018-04-02 20:00:56,16.56,2.84,706.92,37.22,41.84
2018-04-02 21:00:56,30.04,3.35,631.11,38.93,43.99
2018-04-02 22:00:56,31.16,2.68,565.84,41.83,47.46
2018-04-02 23:00:56,35.12,2.97,563.17,44.26,50.67
2018-04-03 00:00:56,37.82,3.21,545.51,43.81,48.67
2018-04-03 01:00:56,32.52,3.23,516.92,38.14,42.83
2018-04-03 02:00:56,20.76,2.18,509.4,33.99,38.96
2018-04-03 03:00:56,15.2,1.91,510.15,34.87,41.49
2018-04-03 04:00:56,19.96,1.74,505.99,37.69,45.75
2018-04-03 05:00:56,18.92,1.76,508.78,37.81,44.57
2018-04-03 06:00:56,17.36,2.29,498.35,38.43,45.62
2018-04-03 07:00:56,26.36,2.96,453.37,38.53,45.48
2018-04-03 08:00:56,36.35,5.36,457.72,39.95,56.81
2018-04-03 09:00:56,67.57,13.09,464.08,41.0,53.84
2018-04-03 10:00:56,33.0,16.78,481.32,41.63,50.38
2018-04-03 11:00:56,33.0,16.85,519.0,41.12,47.32
2018-04-03 12:00:56,33.08,11.0,537.5,38.03,43.25
2018-04-03 13:00:56,34.56,7.19,576.05,35.1,40.1
2018-04-03 14:00:56,23.48,7.17,650.32,31.21,36.08
2018-04-03 15:00:56,11.32,7.98,673.91,29.65,34.57
2018-04-03 16:00:56,18.84,9.51,700.21,28.38,33.19
2018-04-03 17:00:56,14.92,7.09,726.97,27.32,32.27
2018-04-03 18:00:56,12.92,6.95,733.11,26.57,31.35
2018-04-03 19:00:56,10.96,6.83,728.24,26.46,31.15
2018-04-03 20:00:56,10.24,9.63,723.74,26.13,30.89
2018-04-03 21:00:56,15.88,10.14,663.38,25.0,29.71
2018-04-03 22:00:56,13.99,8.37,591.99,26.6,31.35
2018-04-03 23:00:56,37.45,8.72,587.01,30.82,35.62
2018-04-04 00:00:56,25.22,7.46,573.28,36.0,44.72
2018-04-04 01:00:56,55.69,10.16,550.28,42.23,51.89
2018-04-04 02:00:56,23.84,18.08,549.79,38.28,43.71
2018-04-04 03:00:56,19.8,25.63,551.54,31.47,36.13
2018-04-04 04:00:56,15.04,18.67,542.91,26.04,30.56
2018-04-04 05:00:56,15.96,17.36,553.97,22.22,26.59
2018-04-04 06:00:56,14.92,18.27,567.49,20.13,24.52
2018-04-04 07:00:56,13.36,18.33,568.56,19.76,24.21
2018-04-04 08:00:56,22.59,15.8,568.43,23.59,29.68
2018-04-04 09:00:56,36.53,12.83,562.46,29.38,41.02
2018-04-04 10:00:56,25.04,13.29,556.9,30.68,39.11
2018-04-04 11:00:56,25.92,14.72,569.98,30.88,37.42
2018-04-04 12:00:56,24.55,13.58,580.11,30.65,36.73
2018-04-04 13:00:56,38.04,8.63,633.57,31.58,38.11
2018-04-04 14:00:56,39.17,3.51,685.81,40.92,48.05
2018-04-04 15:00:56,43.12,3.29,706.81,44.94,50.24
2018-04-04 16:00:56,45.96,3.64,712.96,38.83,43.35
2018-04-04 17:00:56,45.4,4.73,719.66,48.31,53.33
2018-04-04 18:00:56,54.6,4.6,729.88,60.15,65.39
2018-04-04 19:00:56,44.52,7.42,725.88,60.28,66.19
2018-04-04 20:00:56,33.36,6.11,718.47,69.77,78.85
2018-04-04 21:00:56,42.0,4.79,660.25,69.65,78.03
2018-04-04 22:00:56,42.36,4.98,585.25,67.32,76.57
2018-04-04 23:00:56,51.36,4.38,549.23,66.7,77.51
2018-04-05 00:00:56,59.78,3.65,532.48,66.17,78.31
2018-04-05 01:00:56,54.0,3.56,515.59,64.92,79.09
2018-04-05 02:00:56,54.39,3.84,516.68,63.43,84.04
2018-04-05 03:00:56,63.84,3.58,501.55,62.23,90.04
2018-04-05 04:00:56,59.61,3.48,492.31,60.47,92.85
2018-04-05 05:00:56,49.92,3.73,500.74,59.78,98.8
2018-04-05 06:00:56,48.04,4.25,501.33,58.66,110.29
2018-04-05 07:00:56,48.8,3.2,476.02,55.53,112.71
2018-04-05 08:00:56,45.43,5.2,479.88,53.27,125.92
2018-04-05 09:00:56,83.33,9.9,471.91,55.2,147.99
2018-04-05 10:00:56,162.93,17.19,469.8,58.13,140.08
2018-04-05 11:00:56,136.32,18.72,499.54,61.32,130.43
2018-04-05 12:00:56,114.44,16.26,523.56,63.79,119.11
2018-04-05 13:00:56,98.18,5.61,597.75,73.12,119.69
2018-04-05 14:00:56,133.88,4.15,665.38,88.9,126.64
2018-04-05 15:00:56,98.6,3.52,684.3,98.01,119.37
2018-04-05 16:00:56,85.93,3.24,708.29,99.21,107.81
2018-04-05 17:00:56,83.9,4.25,677.21,71.06,76.45
2018-04-05 18:00:56,80.36,2.95,506.67,41.91,48.54
2018-04-05 19:00:56,61.49,2.3,430.81,31.92,37.39
2018-04-05 20:00:56,47.65,4.99,401.65,29.01,34.86
2018-04-05 21:00:56,68.19,3.64,360.15,26.78,32.69
2018-04-05 22:00:56,73.94,3.44,350.81,24.03,29.74
2018-04-05 23:00:56,71.78,3.21,352.32,21.01,26.57
2018-04-06 00:00:56,65.14,4.1,335.32,21.88,31.77
2018-04-06 01:00:56,70.37,4.16,342.03,23.41,41.12
2018-04-06 02:00:56,82.09,4.04,364.78,24.0,47.93
2018-04-06 03:00:56,84.94,3.76,369.66,23.08,53.67
2018-04-06 04:00:56,82.22,2.3,364.12,22.21,48.78
2018-04-06 05:00:56,58.19,2.36,369.98,21.08,46.12
2018-04-06 06:00:56,63.94,2.41,368.15,20.37,45.32
2018-04-06 07:00:56,62.09,3.21,368.5,20.62,51.45
2018-04-06 08:00:56,66.21,5.77,377.6,22.06,75.44
2018-04-06 09:00:56,106.39,6.34,381.5,24.49,94.88
2018-04-06 10:00:56,179.72,9.87,368.82,26.65,94.0
2018-04-06 11:00:56,139.84,7.57,373.77,27.99,93.19
2018-04-06 12:00:56,133.85,4.62,353.58,30.0,81.19
2018-04-06 13:00:56,97.69,2.94,350.11,40.34,75.21
2018-04-06 14:00:56,87.44,14.64,347.72,50.17,67.33
2018-04-06 15:00:56,70.0,35.74,316.82,82.54,90.83
2018-04-06 16:00:56,69.56,7.19,593.47,49.37,56.31
2018-04-06 17:00:56,56.09,3.88,795.26,43.43,51.64
2018-04-06 18:00:56,58.78,3.24,868.4,45.25,52.9
2018-04-06 19:00:56,51.91,3.78,874.82,45.0,52.29
2018-04-06 20:00:56,48.91,5.57,807.87,40.9,47.96
2018-04-06 21:00:56,46.03,5.53,731.32,36.81,44.35
2018-04-06 22:00:56,47.31,5.05,659.02,34.08,41.38
2018-04-06 23:00:56,57.59,5.39,626.37,33.3,42.91
2018-04-07 00:00:56,75.91,5.74,588.13,34.02,50.19
2018-04-07 01:00:56,74.06,8.38,556.58,36.34,59.92
2018-04-07 02:00:56,106.72,10.38,535.92,37.65,63.82
2018-04-07 03:00:56,97.47,7.31,539.15,36.49,67.31
2018-04-07 04:00:56,80.72,6.73,531.39,35.94,70.76
2018-04-07 05:00:56,72.53,9.2,526.44,37.12,64.63
2018-04-07 06:00:56,89.62,8.99,528.16,36.37,64.64
2018-04-07 07:00:56,108.47,7.83,525.63,34.99,64.82
2018-04-07 08:00:56,90.6,17.28,518.15,32.59,55.37
2018-04-07 09:00:56,46.88,15.58,504.49,30.01,43.83
2018-04-07 10:00:56,43.25,12.79,494.1,28.18,37.65
2018-04-07 11:00:56,51.22,9.37,493.82,26.94,34.87
2018-04-07 12:00:56,58.5,7.89,507.48,26.48,35.06
2018-04-07 13:00:56,73.53,4.36,568.75,28.67,37.54
2018-04-07 14:00:56,58.75,5.42,635.95,27.6,34.22
2018-04-07 15:00:56,51.09,4.57,658.11,24.18,30.14
2018-04-07 16:00:56,54.31,3.67,700.99,27.67,33.43
2018-04-07 17:00:56,64.16,3.31,803.83,29.41,34.8
2018-04-07 18:00:56,68.66,5.16,843.35,32.93,38.69
2018-04-07 19:00:56,57.78,5.36,794.03,32.69,38.09
2018-04-07 20:00:56,50.84,4.48,748.17,33.49,38.93
2018-04-07 21:00:56,46.22,6.24,659.3,32.86,38.6
2018-04-07 22:00:56,53.28,5.43,616.92,31.61,37.72
2018-04-07 23:00:56,61.93,5.42,567.94,28.95,35.68
2018-04-08 00:00:56,59.91,5.15,553.2,31.19,38.11
2018-04-08 01:00:56,56.66,6.62,526.54,29.53,35.59
2018-04-08 02:00:56,45.83,9.43,469.56,23.04,27.93
2018-04-08 03:00:56,41.34,17.55,461.41,19.52,24.33
2018-04-08 04:00:56,50.97,20.87,438.17,17.55,22.5
2018-04-08 05:00:56,49.76,19.66,425.88,16.85,21.56
2018-04-08 06:00:56,42.97,12.39,429.63,15.63,20.42
2018-04-08 07:00:56,41.9,9.49,411.65,14.98,19.75
2018-04-08 08:00:56,39.2,9.41,416.78,15.42,20.36
2018-04-08 09:00:56,44.69,8.65,390.42,15.27,20.37
2018-04-08 10:00:56,36.17,7.81,456.78,14.92,20.0
2018-04-08 11:00:56,41.1,7.73,586.23,15.22,20.15
2018-04-08 12:00:56,44.0,7.06,680.02,15.65,20.72
2018-04-08 13:00:56,43.73,6.9,730.72,15.91,20.94
2018-04-08 14:00:56,36.92,7.49,786.2,17.26,22.0
2018-04-08 15:00:56,62.69,7.39,748.38,17.83,22.8
2018-04-08 16:00:56,53.86,8.35,745.72,17.29,22.01
2018-04-08 17:00:56,49.69,9.91,763.9,16.71,21.29
2018-04-08 18:00:56,41.41,7.62,774.93,16.56,21.24
2018-04-08 19:00:56,52.93,7.09,776.72,16.54,21.19
2018-04-08 20:00:56,51.31,8.25,756.27,20.87,26.32
2018-04-08 21:00:56,59.86,7.45,737.85,24.5,30.1
2018-04-08 22:00:56,56.1,7.69,683.66,27.24,35.48
2018-04-08 23:00:56,59.2,7.28,650.21,30.46,41.43
2018-04-09 00:00:56,65.0,9.32,597.5,31.33,39.64
2018-04-09 01:00:56,64.39,7.99,567.56,24.49,29.71
2018-04-09 02:00:56,46.76,10.39,560.04,19.19,23.97
2018-04-09 03:00:56,40.07,8.43,514.71,16.52,21.2
2018-04-09 04:00:56,42.07,9.27,512.46,15.18,19.91
2018-04-09 05:00:56,43.66,13.36,475.04,14.3,18.89
2018-04-09 06:00:56,33.93,8.51,483.6,13.8,18.43
2018-04-09 07:00:56,32.2,7.89,468.86,13.88,18.65
2018-04-09 08:00:56,37.93,7.76,411.48,15.82,21.18
2018-04-09 09:00:56,35.97,7.55,473.74,17.99,24.34
2018-04-09 10:00:56,35.03,8.55,540.31,17.64,23.15
2018-04-09 11:00:56,36.54,8.14,655.67,18.17,23.89
2018-04-09 12:00:56,52.48,5.11,732.65,22.28,28.75
2018-04-09 13:00:56,65.97,3.08,819.19,30.61,37.16
2018-04-09 14:00:56,65.0,3.12,879.28,33.95,39.4
2018-04-09 15:00:56,65.24,3.25,881.69,31.52,36.24
2018-04-09 16:00:56,71.59,3.18,868.12,28.23,32.7
2018-04-09 17:00:56,59.63,3.01,862.89,29.41,34.28
2018-04-09 18:00:56,49.1,3.45,862.54,37.4,42.74
2018-04-09 19:00:56,51.69,3.62,871.0,37.47,42.6
2018-04-09 20:00:56,43.03,4.72,873.67,34.03,39.16
2018-04-09 21:00:56,44.27,5.28,765.77,32.55,37.7
2018-04-09 22:00:56,51.97,4.45,645.22,31.7,37.33
2018-04-09 23:00:56,51.34,4.22,595.82,32.13,40.08
2018-04-10 00:00:56,60.66,4.27,522.89,37.16,49.13
2018-04-10 01:00:56,50.24,4.03,496.42,38.67,52.46
2018-04-10 02:00:56,57.0,2.98,483.08,37.11,47.7
2018-04-10 03:00:56,57.48,3.06,474.51,34.78,45.63
2018-04-10 04:00:56,70.52,2.89,458.1,32.24,42.75
2018-04-10 05:00:56,57.24,2.85,443.15,31.88,44.18
2018-04-10 06:00:56,64.0,2.89,452.04,31.52,45.86
2018-04-10 07:00:56,63.73,3.16,447.02,30.8,51.84
2018-04-10 08:00:56,56.65,3.81,444.24,30.86,54.21
2018-04-10 09:00:56,77.01,5.5,451.72,35.18,72.76
2018-04-10 10:00:56,133.46,4.74,491.15,40.02,73.22
2018-04-10 11:00:56,117.56,6.23,595.44,47.43,72.85
2018-04-10 12:00:56,105.31,4.79,678.48,52.56,68.46
2018-04-10 13:00:56,113.05,2.6,792.31,56.16,65.18
2018-04-10 14:00:56,86.03,2.17,847.3,49.09,54.64
2018-04-10 15:00:56,86.76,2.69,845.86,35.89,40.66
2018-04-10 16:00:56,80.0,2.77,839.19,31.73,36.48
2018-04-10 17:00:56,79.69,2.78,835.25,40.84,45.76
2018-04-10 18:00:56,70.66,3.35,833.43,46.44,51.59
2018-04-10 19:00:56,61.0,2.96,835.67,46.94,52.15
2018-04-10 20:00:56,60.49,3.25,834.9,38.11,43.13
2018-04-10 21:00:56,46.31,3.64,801.51,34.78,39.85
2018-04-10 22:00:56,54.97,4.07,714.19,30.72,35.45
2018-04-10 23:00:56,54.1,4.01,642.99,31.52,37.61
2018-04-11 00:00:56,57.03,3.77,569.14,31.62,37.58
2018-04-11 01:00:56,58.24,3.87,500.67,31.37,39.02
2018-04-11 02:00:56,66.49,4.22,489.19,35.93,44.87
2018-04-11 03:00:56,108.36,4.45,473.49,40.85,53.02
2018-04-11 04:00:56,89.83,4.05,460.32,42.82,53.98
2018-04-11 05:00:56,84.32,4.11,454.28,44.46,56.26
2018-04-11 06:00:56,64.93,3.9,444.7,43.49,55.69
2018-04-11 07:00:56,63.31,4.61,454.0,45.76,64.19
2018-04-11 08:00:56,72.31,5.9,450.7,50.8,79.6
2018-04-11 09:00:56,81.75,6.33,457.92,57.06,96.81
2018-04-11 10:00:56,104.29,9.88,496.07,63.57,88.25
2018-04-11 11:00:56,142.34,11.41,567.07,68.15,83.31
2018-04-11 12:00:56,218.29,6.7,612.15,63.61,71.18
2018-04-11 13:00:56,176.71,5.55,644.98,60.68,68.36
2018-04-11 14:00:56,159.53,4.54,722.68,58.78,65.37
2018-04-11 15:00:56,131.39,3.44,764.18,53.15,58.79
2018-04-11 16:00:56,95.93,3.17,793.06,45.9,51.09
2018-04-11 17:00:56,91.96,3.44,808.11,41.68,46.72
2018-04-11 18:00:56,89.76,3.61,818.38,38.47,43.51
2018-04-11 19:00:56,78.1,3.5,784.13,36.68,41.96
2018-04-11 20:00:56,83.05,3.61,748.31,42.83,50.09
2018-04-11 21:00:56,85.88,3.74,707.62,46.08,54.23
2018-04-11 22:00:56,78.81,4.07,634.3,48.78,58.06
2018-04-11 23:00:56,68.34,3.9,614.01,44.97,52.39
2018-04-12 00:00:56,87.97,4.51,587.61,48.08,59.02
2018-04-12 01:00:56,85.69,4.29,558.64,52.89,63.04
2018-04-12 02:00:56,68.32,3.51,556.6,47.11,54.88
2018-04-12 03:00:56,87.27,4.15,551.58,46.52,56.5
2018-04-12 04:00:56,102.61,4.1,500.49,47.34,56.99
2018-04-12 05:00:56,79.86,3.24,484.3,43.8,52.12
2018-04-12 06:00:56,71.98,3.25,459.8,39.93,48.81
2018-04-12 07:00:56,71.14,3.44,453.02,42.42,53.36
2018-04-12 08:00:56,79.0,4.75,446.1,47.09,64.82
2018-04-12 09:00:56,80.42,5.9,438.38,57.24,83.09
2018-04-12 10:00:56,161.93,4.65,484.55,62.75,74.27
2018-04-12 11:00:56,99.72,3.9,583.77,58.75,65.13
2018-04-12 12:00:56,90.97,5.02,688.03,50.54,56.09
2018-04-12 13:00:56,89.78,4.49,785.99,45.0,50.16
2018-04-12 14:00:56,82.91,4.1,820.19,36.85,41.66
2018-04-12 15:00:56,79.91,4.08,829.11,31.89,36.67
2018-04-12 16:00:56,76.88,3.8,823.88,30.62,35.22
2018-04-12 17:00:56,72.56,3.44,803.37,34.23,39.21
2018-04-12 18:00:56,58.9,3.13,821.49,39.6,44.84
2018-04-12 19:00:56,56.1,3.43,834.8,45.95,51.86
2018-04-12 20:00:56,58.9,3.43,816.54,55.8,61.79
2018-04-12 21:00:56,55.59,3.87,822.09,43.46,48.41
2018-04-12 22:00:56,43.12,4.14,793.61,35.66,40.31
2018-04-12 23:00:56,47.0,4.33,713.73,31.81,36.74
2018-04-13 00:00:56,47.0,3.94,609.59,32.49,38.08
2018-04-13 01:00:56,47.16,4.06,561.62,35.09,42.14
2018-04-13 02:00:56,52.5,4.42,512.78,40.94,52.33
2018-04-13 03:00:56,67.41,3.51,467.28,46.61,56.52
2018-04-13 04:00:56,48.97,2.97,453.13,42.91,50.91
2018-04-13 05:00:56,48.19,2.94,446.8,41.88,50.73
2018-04-13 06:00:56,54.0,3.54,443.56,42.6,55.36
2018-04-13 07:00:56,54.28,4.04,430.97,45.51,67.22
2018-04-13 08:00:56,63.59,5.21,436.45,47.46,82.07
2018-04-13 09:00:56,84.17,6.72,450.74,50.69,109.57
2018-04-13 10:00:56,154.23,6.32,516.05,57.98,119.16
2018-04-13 11:00:56,223.23,7.71,625.49,65.15,113.67
2018-04-13 12:00:56,196.66,6.65,739.19,67.95,94.3
2018-04-13 13:00:56,122.78,5.38,831.32,60.93,69.37
2018-04-13 14:00:56,86.03,2.9,848.84,51.13,57.15
2018-04-13 15:00:56,0.0,5.32,864.57,72.42,84.26
2018-04-13 16:00:56,0.0,5.78,713.27,95.23,103.07
2018-04-13 17:00:56,0.0,3.42,605.76,76.91,86.48
2018-04-13 18:00:56,82.97,3.38,559.69,71.54,82.08
2018-04-13 19:00:56,81.69,3.07,560.78,66.5,77.66
2018-04-13 20:00:56,72.16,2.85,611.03,61.43,71.15
2018-04-13 21:00:56,76.53,3.7,635.11,49.94,55.88
2018-04-13 22:00:56,62.19,3.82,607.94,42.27,47.36
2018-04-13 23:00:56,67.88,3.44,556.48,38.36,43.79
2018-04-14 00:00:56,64.0,3.64,483.22,40.89,47.12
2018-04-14 01:00:56,63.91,3.38,441.99,44.04,51.14
2018-04-14 02:00:56,61.12,3.08,411.41,42.69,48.66
2018-04-14 03:00:56,65.34,4.0,403.51,45.48,56.08
2018-04-14 04:00:56,75.5,3.34,393.64,53.46,63.5
2018-04-14 05:00:56,59.84,3.02,391.47,53.76,62.73
2018-04-14 06:00:56,55.12,3.58,386.97,55.18,66.7
2018-04-14 07:00:56,58.81,3.19,375.14,57.32,68.5
2018-04-14 08:00:56,54.0,3.69,379.85,57.37,71.2
2018-04-14 09:00:56,87.4,7.48,376.97,64.48,82.72
2018-04-14 10:00:56,161.19,6.58,409.96,70.39,81.4
2018-04-14 11:00:56,135.72,5.16,502.25,75.12,82.89
2018-04-14 12:00:56,126.59,3.56,608.63,73.61,79.36
2018-04-14 13:00:56,113.91,3.78,656.14,58.01,63.12
2018-04-14 14:00:56,110.94,3.38,656.27,51.3,56.28
2018-04-14 15:00:56,108.56,3.54,652.8,48.26,53.08
2018-04-14 16:00:56,94.47,3.66,658.08,47.0,51.87
2018-04-14 17:00:56,77.88,3.45,712.08,45.07,49.85
2018-04-14 18:00:56,74.06,3.19,722.86,42.86,47.67
2018-04-14 19:00:56,75.72,2.95,719.0,39.28,44.03
2018-04-14 20:00:56,66.84,3.06,713.48,39.1,44.02
2018-04-14 21:00:56,62.53,3.55,683.95,39.27,44.97
2018-04-14 22:00:56,79.38,4.18,640.27,44.63,51.3
2018-04-14 23:00:56,91.66,5.04,589.22,49.22,57.08
2018-04-15 00:00:56,110.63,8.09,502.49,44.31,49.28
2018-04-15 01:00:56,67.75,10.22,486.37,36.26,41.98
2018-04-15 02:00:56,60.68,7.46,496.91,45.54,53.86
2018-04-15 03:00:56,78.54,11.06,437.71,39.18,43.78
2018-04-15 04:00:56,36.86,8.82,436.03,31.33,35.84
2018-04-15 05:00:56,33.37,11.48,435.81,28.17,32.6
2018-04-15 06:00:56,43.86,18.41,430.13,26.82,31.26
2018-04-15 07:00:56,40.44,19.96,395.4,23.71,28.22
2018-04-15 08:00:56,52.86,15.48,408.78,23.85,28.39
2018-04-15 09:00:56,49.03,17.46,427.49,23.72,28.22
2018-04-15 10:00:56,49.93,15.06,461.13,23.37,27.74
2018-04-15 11:00:56,48.2,13.85,557.44,23.39,27.69
2018-04-15 12:00:56,54.07,10.59,655.86,24.23,28.62
2018-04-15 13:00:56,56.17,6.81,663.87,25.95,30.4
