Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-03-29 00:00:56,0.0,0.0,0.0,1191.75,0.0,0.0,67.87
2018-03-29 01:00:56,0.0,0.0,0.0,1228.77,0.0,0.0,56.51
2018-03-29 02:00:56,0.0,0.0,0.0,1235.65,0.0,0.0,60.51
2018-03-29 03:00:56,0.0,0.0,0.0,1229.58,0.0,0.0,55.22
2018-03-29 04:00:56,0.0,0.0,0.0,1226.12,0.0,0.0,55.31
2018-03-29 05:00:56,0.0,0.0,0.0,1233.32,0.0,0.0,50.55
2018-03-29 06:00:56,0.0,0.0,0.0,1228.76,0.0,0.0,58.28
2018-03-29 07:00:56,0.0,0.0,0.0,1243.17,0.0,0.0,64.04
2018-03-29 08:00:56,0.0,0.0,0.0,1244.51,0.0,0.0,61.2
2018-03-29 09:00:56,0.0,0.0,0.0,1235.67,0.0,0.0,70.28
2018-03-29 10:00:56,0.0,0.0,0.0,1399.98,0.0,0.0,54.29
2018-03-29 11:00:56,0.0,0.0,0.0,1333.62,0.0,0.0,48.41
2018-03-29 12:00:56,0.0,0.0,0.0,1357.62,0.0,0.0,36.86
2018-03-29 13:00:56,0.0,0.0,0.0,1314.45,0.0,0.0,58.41
2018-03-29 14:00:56,0.0,0.0,0.0,1322.65,0.0,0.0,68.43
2018-03-29 15:00:56,0.0,0.0,0.0,1321.88,0.0,0.0,66.6
2018-03-29 16:00:56,0.0,0.0,0.0,1278.67,0.0,0.0,72.57
2018-03-29 17:00:56,0.0,0.0,0.0,1295.5,0.0,0.0,75.42
2018-03-29 18:00:56,0.0,0.0,0.0,1292.78,0.0,0.0,72.45
2018-03-29 19:00:56,0.0,0.0,0.0,1321.73,0.0,0.0,65.55
2018-03-29 20:00:56,0.0,0.0,0.0,1384.29,0.0,0.0,57.39
2018-03-29 21:00:56,0.0,0.0,0.0,1408.71,0.0,0.0,52.52
2018-03-29 22:00:56,0.0,0.0,0.0,1400.08,0.0,0.0,59.69
2018-03-29 23:00:56,0.0,0.0,0.0,1496.59,0.0,0.0,41.29
2018-03-30 00:00:56,0.0,0.0,0.0,1507.17,0.0,0.0,29.25
2018-03-30 01:00:56,0.0,0.0,0.0,1396.85,0.0,0.0,46.06
2018-03-30 02:00:56,0.0,0.0,0.0,1439.42,0.0,0.0,38.31
2018-03-30 03:00:56,0.0,0.0,0.0,1435.76,0.0,0.0,23.26
2018-03-30 04:00:56,0.0,0.0,0.0,1398.78,0.0,0.0,27.03
2018-03-30 05:00:56,0.0,0.0,0.0,1398.39,0.0,0.0,30.77
2018-03-30 06:00:56,0.0,0.0,0.0,1386.79,0.0,0.0,26.96
2018-03-30 07:00:56,0.0,0.0,0.0,1300.57,0.0,0.0,34.84
2018-03-30 08:00:56,0.0,0.0,0.0,1443.62,0.0,0.0,24.01
2018-03-30 09:00:56,0.0,0.0,0.0,1489.65,0.0,0.0,23.44
2018-03-30 10:00:56,0.0,0.0,0.0,1439.52,0.0,0.0,37.94
2018-03-30 11:00:56,0.0,0.0,0.0,1452.77,0.0,0.0,44.77
2018-03-30 12:00:56,0.0,0.0,0.0,1488.74,0.0,0.0,55.44
2018-03-30 13:00:56,0.0,0.0,0.0,1333.14,0.0,0.0,70.7
2018-03-30 14:00:56,0.0,0.0,0.0,1325.52,0.0,0.0,75.49
2018-03-30 15:00:56,0.0,0.0,0.0,1294.79,0.0,0.0,82.27
2018-03-30 16:00:56,0.0,0.0,0.0,1283.98,0.0,0.0,89.03
2018-03-30 17:00:56,0.0,0.0,0.0,1242.89,0.0,0.0,95.63
2018-03-30 18:00:56,0.0,0.0,0.0,1243.4,0.0,0.0,98.6
2018-03-30 19:00:56,0.0,0.0,0.0,1229.34,0.0,0.0,98.78
2018-03-30 20:00:56,0.0,0.0,0.0,1239.13,0.0,0.0,94.71
2018-03-30 21:00:56,0.0,0.0,0.0,2028.73,0.0,0.0,64.72
2018-03-30 22:00:56,0.0,0.0,0.0,2455.05,0.0,0.0,15.55
2018-03-30 23:00:56,0.0,0.0,0.0,2245.07,0.0,0.0,0.0
2018-03-31 00:00:56,0.0,0.0,0.0,1884.79,0.0,0.0,0.0
2018-03-31 01:00:56,0.0,0.0,0.0,1695.43,0.0,0.0,2.53
2018-03-31 02:00:56,0.0,0.0,0.0,1647.92,0.0,0.0,5.75
2018-03-31 03:00:56,0.0,0.0,0.0,1504.26,0.0,0.0,0.0
2018-03-31 04:00:56,0.0,0.0,0.0,1441.07,0.0,0.0,39.78
2018-03-31 05:00:56,0.0,0.0,0.0,1431.79,0.0,0.0,34.78
2018-03-31 06:00:56,0.0,0.0,0.0,1497.61,0.0,0.0,26.78
2018-03-31 07:00:56,0.0,0.0,0.0,1479.09,0.0,0.0,25.39
2018-03-31 08:00:56,0.0,0.0,0.0,1426.13,0.0,0.0,32.29
2018-03-31 09:00:56,0.0,0.0,0.0,1530.61,0.0,0.0,27.03
2018-03-31 10:00:56,0.0,0.0,0.0,1534.18,0.0,0.0,26.98
2018-03-31 11:00:56,0.0,0.0,0.0,1546.63,0.0,0.0,39.65
2018-03-31 12:00:56,0.0,0.0,0.0,1399.95,12.49,14.19,50.4
2018-03-31 13:00:56,0.0,0.0,0.0,1397.77,0.0,0.0,57.4
2018-03-31 14:00:56,0.0,0.0,0.0,1396.87,0.0,0.0,63.4
2018-03-31 15:00:56,0.0,0.0,0.0,1379.32,15.69,17.3,78.98
2018-03-31 16:00:56,0.0,0.0,0.0,1410.32,0.0,0.0,81.74
2018-03-31 17:00:56,0.0,0.0,0.0,1588.12,0.0,0.0,75.96
2018-03-31 18:00:56,0.0,0.0,0.0,1464.44,0.0,0.0,78.29
2018-03-31 19:00:56,0.0,0.0,0.0,1505.44,0.0,0.0,65.17
2018-03-31 20:00:56,0.0,0.0,0.0,1543.14,0.0,0.0,46.47
2018-03-31 21:00:56,0.0,0.0,0.0,1585.45,0.0,0.0,38.05
2018-03-31 22:00:56,0.0,0.0,0.0,1558.22,0.0,0.0,44.87
2018-03-31 23:00:56,0.0,0.0,0.0,1577.4,0.0,0.0,70.09
2018-04-01 00:00:56,0.0,0.0,0.0,1528.61,0.0,0.0,63.55
2018-04-01 01:00:56,0.0,0.0,0.0,1337.43,0.0,0.0,75.37
2018-04-01 02:00:56,0.0,0.0,0.0,1542.43,0.0,0.0,63.96
2018-04-01 03:00:56,0.0,0.0,0.0,1461.64,0.0,0.0,62.51
2018-04-01 04:00:56,0.0,0.0,0.0,1413.14,0.0,0.0,66.23
2018-04-01 05:00:56,0.0,0.0,0.0,1336.34,0.0,0.0,79.35
2018-04-01 06:00:56,0.0,0.0,0.0,1314.54,0.0,0.0,72.97
2018-04-01 07:00:56,0.0,0.0,0.0,1296.48,0.0,0.0,81.23
2018-04-01 08:00:56,0.0,0.0,0.0,1203.01,0.0,0.0,82.66
2018-04-01 09:00:56,0.0,0.0,0.0,1193.58,0.0,0.0,85.59
2018-04-01 10:00:56,0.0,0.0,0.0,1187.68,0.0,0.0,84.7
2018-04-01 11:00:56,0.0,0.0,0.0,1179.78,0.0,0.0,86.22
2018-04-01 12:00:56,0.0,0.0,0.0,1200.49,0.0,0.0,89.58
2018-04-01 13:00:56,0.0,0.0,0.0,1276.61,0.0,0.0,87.24
2018-04-01 14:00:56,0.0,0.0,0.0,1273.55,0.0,0.0,83.23
2018-04-01 15:00:56,0.0,0.0,0.0,1230.44,0.0,0.0,86.98
2018-04-01 16:00:56,0.0,0.0,0.0,1240.39,0.0,0.0,84.96
2018-04-01 17:00:56,0.0,0.0,0.0,1207.81,0.0,0.0,85.41
2018-04-01 18:00:56,0.0,0.0,0.0,1199.4,0.0,0.0,84.46
2018-04-01 19:00:56,0.0,0.0,0.0,1213.75,17.24,18.69,83.1
2018-04-01 20:00:56,0.0,0.0,0.0,1226.15,19.22,20.28,76.35
2018-04-01 21:00:56,0.0,0.0,0.0,1234.42,0.0,0.0,75.94
2018-04-01 22:00:56,0.0,0.0,0.0,1306.27,0.0,0.0,71.48
2018-04-01 23:00:56,0.0,0.0,0.0,1222.68,0.0,0.0,75.48
2018-04-02 00:00:56,0.0,0.0,0.0,1260.69,0.0,0.0,71.34
2018-04-02 01:00:56,0.0,0.0,0.0,1262.65,0.0,0.0,74.45
2018-04-02 02:00:56,0.0,0.0,0.0,1241.38,0.0,0.0,73.26
2018-04-02 03:00:56,0.0,0.0,0.0,1210.4,0.0,0.0,76.55
2018-04-02 04:00:56,0.0,0.0,0.0,1200.41,0.0,0.0,61.12
2018-04-02 05:00:56,0.0,0.0,0.0,1242.37,0.0,0.0,51.35
2018-04-02 06:00:56,0.0,0.0,0.0,1338.86,0.0,0.0,59.62
2018-04-02 07:00:56,0.0,0.0,0.0,1269.75,0.0,0.0,54.46
2018-04-02 08:00:56,0.0,0.0,0.0,1400.9,0.0,0.0,36.72
2018-04-02 09:00:56,0.0,0.0,0.0,1861.42,0.0,0.0,0.0
2018-04-02 10:00:56,0.0,0.0,0.0,1596.37,0.0,0.0,23.99
2018-04-02 11:00:56,0.0,0.0,0.0,1281.89,0.0,0.0,58.37
2018-04-02 12:00:56,0.0,0.0,0.0,1313.98,0.0,0.0,73.41
2018-04-02 13:00:56,0.0,0.0,0.0,1306.99,12.27,13.46,85.17
2018-04-02 14:00:56,0.0,0.0,0.0,1275.17,0.0,0.0,89.68
2018-04-02 15:00:56,0.0,0.0,0.0,1192.11,0.0,0.0,86.74
2018-04-02 16:00:56,0.0,0.0,0.0,1296.73,0.0,0.0,77.87
2018-04-02 17:00:56,0.0,0.0,0.0,1241.57,0.0,0.0,71.32
2018-04-02 18:00:56,0.0,0.0,0.0,1272.51,0.0,0.0,81.04
2018-04-02 19:00:56,0.0,0.0,0.0,1385.48,0.0,0.0,86.33
2018-04-02 20:00:56,0.0,0.0,0.0,1250.82,0.0,0.0,82.37
2018-04-02 21:00:56,0.0,0.0,0.0,1310.05,0.0,0.0,53.06
2018-04-02 22:00:56,0.0,0.0,0.0,1407.98,0.0,0.0,44.95
2018-04-02 23:00:56,0.0,0.0,0.0,1629.01,0.0,0.0,39.45
2018-04-03 00:00:56,0.0,0.0,0.0,1472.05,0.0,0.0,23.43
2018-04-03 01:00:56,0.0,0.0,0.0,1473.94,0.0,0.0,0.0
2018-04-03 02:00:56,0.0,0.0,0.0,1504.87,0.0,0.0,0.0
2018-04-03 03:00:56,0.0,0.0,0.0,1451.09,0.0,0.0,0.0
2018-04-03 04:00:56,0.0,0.0,0.0,1371.62,0.0,0.0,13.71
2018-04-03 05:00:56,0.0,0.0,0.0,1334.62,0.0,0.0,21.6
2018-04-03 06:00:56,0.0,0.0,0.0,1211.96,0.0,0.0,36.9
2018-04-03 07:00:56,0.0,0.0,0.0,1233.3,0.0,0.0,32.0
2018-04-03 08:00:56,0.0,0.0,0.0,1219.87,0.0,0.0,30.49
2018-04-03 09:00:56,0.0,0.0,0.0,1367.21,0.0,0.0,27.22
2018-04-03 10:00:56,0.0,0.0,0.0,1342.95,0.0,0.0,38.06
2018-04-03 11:00:56,0.0,0.0,0.0,1325.26,0.0,0.0,51.39
2018-04-03 12:00:56,0.0,0.0,0.0,1329.21,0.0,0.0,58.58
2018-04-03 13:00:56,0.0,0.0,0.0,1238.02,0.0,14.72,74.18
2018-04-03 14:00:56,0.0,0.0,0.0,1225.04,0.0,0.0,86.35
2018-04-03 15:00:56,0.0,0.0,0.0,1191.95,0.0,0.0,95.17
2018-04-03 16:00:56,0.0,0.0,0.0,1164.32,0.0,0.0,100.59
2018-04-03 17:00:56,0.0,0.0,0.0,1133.94,0.0,0.0,105.42
2018-04-03 18:00:56,0.0,0.0,0.0,1112.64,0.0,0.0,105.35
2018-04-03 19:00:56,0.0,0.0,0.0,1099.57,0.0,0.0,106.9
2018-04-03 20:00:56,0.0,0.0,0.0,1089.53,0.0,0.0,105.24
2018-04-03 21:00:56,0.0,0.0,0.0,1266.28,0.0,0.0,86.33
2018-04-03 22:00:56,0.0,0.0,0.0,1750.61,0.0,0.0,29.06
2018-04-03 23:00:56,0.0,0.0,0.0,2663.21,0.0,0.0,0.0
2018-04-04 00:00:56,0.0,0.0,0.0,1767.35,0.0,0.0,19.29
2018-04-04 01:00:56,0.0,0.0,0.0,1320.67,0.0,0.0,47.19
2018-04-04 02:00:56,0.0,0.0,0.0,1281.44,0.0,0.0,52.03
2018-04-04 03:00:56,0.0,0.0,0.0,1234.77,0.0,0.0,50.83
