Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-08-25 16:00:56,0.0,33.76,0.0,0.0,19.02
2021-08-25 17:00:56,0.0,31.16,0.0,0.0,17.28
2021-08-25 18:00:56,0.0,25.81,0.0,0.0,16.7
2021-08-25 19:00:56,0.0,22.41,0.0,0.0,15.8
2021-08-25 20:00:56,0.0,38.88,0.0,0.0,14.77
2021-08-25 21:00:56,0.0,47.85,0.0,0.0,14.08
2021-08-25 22:00:56,0.0,83.22,0.0,0.0,12.37
2021-08-25 23:00:56,0.0,129.16,0.0,0.0,8.38
2021-08-26 00:00:56,0.0,114.42,0.0,0.0,7.33
2021-08-26 01:00:56,0.0,105.53,0.0,0.0,6.81
2021-08-26 02:00:56,0.0,92.52,0.0,0.0,6.94
2021-08-26 03:00:56,0.0,68.89,0.0,0.0,7.02
2021-08-26 04:00:56,0.0,61.32,0.0,0.0,7.03
2021-08-26 05:00:56,0.0,55.3,0.0,0.0,7.08
2021-08-26 06:00:56,0.0,44.6,0.0,0.0,7.14
2021-08-26 07:00:56,0.0,39.22,0.0,0.0,6.89
2021-08-26 08:00:56,0.0,40.96,0.0,0.0,7.05
2021-08-26 09:00:56,0.0,17.35,0.0,0.0,7.37
2021-08-26 10:00:56,0.0,3.8,0.0,0.0,7.42
2021-08-26 11:00:56,0.0,4.11,0.0,0.0,8.44
2021-08-26 12:00:56,0.0,9.96,0.0,0.0,8.85
2021-08-26 13:00:56,0.0,14.74,0.0,0.0,10.31
2021-08-26 14:00:56,0.0,17.54,0.0,0.0,13.03
2021-08-26 15:00:56,0.0,21.9,0.0,0.0,17.98
2021-08-26 16:00:56,0.0,26.52,0.0,0.0,20.64
2021-08-26 17:00:56,0.0,26.42,0.0,0.0,19.97
2021-08-26 18:00:56,0.0,24.74,0.0,0.0,16.22
2021-08-26 19:00:56,0.0,23.45,0.0,0.0,14.91
2021-08-26 20:00:56,0.0,25.73,0.0,0.0,12.17
2021-08-26 21:00:56,0.0,28.55,0.0,0.0,11.57
2021-08-26 22:00:56,0.0,32.08,0.0,0.0,9.85
2021-08-26 23:00:56,0.0,47.15,0.0,0.0,7.25
2021-08-27 00:00:56,0.0,58.03,0.0,0.0,7.0
2021-08-27 01:00:56,0.0,57.31,0.0,0.0,7.15
2021-08-27 02:00:56,0.0,38.58,0.0,0.0,7.0
2021-08-27 03:00:56,0.0,20.87,0.0,0.0,6.87
2021-08-27 04:00:56,0.0,15.25,0.0,0.0,6.93
2021-08-27 05:00:56,0.0,24.76,0.0,0.0,6.89
2021-08-27 06:00:56,0.0,19.7,0.0,0.0,7.07
2021-08-27 07:00:56,0.0,20.82,0.0,0.0,7.12
2021-08-27 08:00:56,0.0,23.95,0.0,0.0,7.06
2021-08-27 09:00:56,0.0,0.0,0.0,0.0,7.24
2021-08-27 10:00:56,0.0,0.0,0.0,0.0,7.18
2021-08-27 11:00:56,0.0,0.0,0.0,0.0,7.35
2021-08-27 12:00:56,0.0,8.09,0.0,0.0,8.76
2021-08-27 13:00:56,0.0,15.63,0.0,0.0,10.9
2021-08-27 14:00:56,0.0,17.11,0.0,0.0,11.74
2021-08-27 15:00:56,0.0,16.78,0.0,0.0,13.68
2021-08-27 16:00:56,0.0,15.15,0.0,0.0,16.62
2021-08-27 17:00:56,0.0,15.14,0.0,0.0,16.06
2021-08-27 18:00:56,0.0,14.09,0.0,0.0,14.55
2021-08-27 19:00:56,0.0,12.42,0.0,0.0,13.38
2021-08-27 20:00:56,0.0,13.98,0.0,0.0,13.59
2021-08-27 21:00:56,0.0,18.65,0.0,0.0,9.78
2021-08-27 22:00:56,0.0,29.56,0.0,0.0,8.22
2021-08-27 23:00:56,0.0,29.77,0.0,0.0,6.96
2021-08-28 00:00:56,0.0,27.14,0.0,0.0,6.8
2021-08-28 01:00:56,0.0,31.19,0.0,0.0,6.95
2021-08-28 02:00:56,0.0,30.47,0.0,0.0,7.02
2021-08-28 03:00:56,0.0,31.24,0.0,0.0,7.02
2021-08-28 04:00:56,0.0,29.84,0.0,0.0,6.94
2021-08-28 05:00:56,0.0,28.11,0.0,0.0,6.88
2021-08-28 06:00:56,0.0,23.33,0.0,0.0,6.91
2021-08-28 07:00:56,0.0,22.16,0.0,0.0,6.98
2021-08-28 08:00:56,0.0,21.97,0.0,0.0,7.2
2021-08-28 09:00:56,0.0,16.84,0.0,0.0,7.27
2021-08-28 10:00:56,0.0,14.23,0.0,0.0,7.33
2021-08-28 11:00:56,0.0,17.83,0.0,0.0,7.28
2021-08-28 12:00:56,0.0,20.92,0.0,0.0,8.24
2021-08-28 13:00:56,0.0,20.94,0.0,0.0,9.88
2021-08-28 14:00:56,0.0,14.77,0.0,0.0,30.46
2021-08-28 15:00:56,0.0,0.0,0.0,0.0,60.35
2021-08-28 16:00:56,0.0,1.56,0.0,0.0,84.94
2021-08-28 17:00:56,0.0,11.85,0.0,0.0,67.93
2021-08-28 18:00:56,0.0,14.26,0.0,0.0,56.83
2021-08-28 19:00:56,0.0,13.96,0.0,0.0,45.94
2021-08-28 20:00:56,0.0,14.2,0.0,0.0,43.7
2021-08-28 21:00:56,0.0,15.86,0.0,0.0,32.81
2021-08-28 22:00:56,0.0,23.23,0.0,0.0,26.36
2021-08-28 23:00:56,0.0,38.41,0.0,0.0,17.83
2021-08-29 00:00:56,0.0,39.39,0.0,0.0,7.99
2021-08-29 01:00:56,0.0,41.04,0.0,0.0,6.81
2021-08-29 02:00:56,0.0,43.49,0.0,0.0,7.3
2021-08-29 03:00:56,0.0,39.44,0.0,0.0,7.15
2021-08-29 04:00:56,0.0,29.38,0.0,0.0,7.08
2021-08-29 05:00:56,0.0,44.08,0.0,0.0,7.17
2021-08-29 06:00:56,0.0,55.55,0.0,0.0,7.06
2021-08-29 07:00:56,0.0,28.07,0.0,0.0,7.09
2021-08-29 08:00:56,0.0,0.0,0.0,0.0,11.54
2021-08-29 09:00:56,0.0,0.0,0.0,0.0,28.63
2021-08-29 10:00:56,0.0,0.0,0.0,0.0,33.53
2021-08-29 11:00:56,0.0,0.0,0.0,0.0,42.95
2021-08-29 12:00:56,0.0,0.0,0.0,0.0,59.97
2021-08-29 13:00:56,0.0,0.0,0.0,0.0,65.86
2021-08-29 14:00:56,0.0,2.24,0.0,0.0,71.53
2021-08-29 15:00:56,0.0,4.66,0.0,0.0,75.38
2021-08-29 16:00:56,0.0,7.76,0.0,0.0,66.2
2021-08-29 17:00:56,0.0,9.71,0.0,0.0,63.6
2021-08-29 18:00:56,0.0,10.82,0.0,0.0,59.54
2021-08-29 19:00:56,0.0,12.39,0.0,0.0,55.35
2021-08-29 20:00:56,0.0,11.29,0.0,0.0,53.21
2021-08-29 21:00:56,0.0,11.01,0.0,0.0,49.48
2021-08-29 22:00:56,0.0,12.91,0.0,0.0,41.8
2021-08-29 23:00:56,0.0,16.93,0.0,0.0,36.94
2021-08-30 00:00:56,0.0,21.61,0.0,0.0,10.81
2021-08-30 01:00:56,0.0,24.18,0.0,0.0,7.19
2021-08-30 02:00:56,0.0,25.5,0.0,0.0,7.45
2021-08-30 03:00:56,0.0,25.53,0.0,0.0,10.08
2021-08-30 04:00:56,0.0,23.74,0.0,0.0,12.63
2021-08-30 05:00:56,0.0,21.3,0.0,0.0,10.0
2021-08-30 06:00:56,0.0,20.86,0.0,0.0,10.28
2021-08-30 07:00:56,0.0,22.63,0.0,0.0,7.77
2021-08-30 08:00:56,0.0,18.67,0.0,0.0,9.62
2021-08-30 09:00:56,0.0,10.33,0.0,0.0,14.58
2021-08-30 10:00:56,0.0,5.6,0.0,0.0,29.73
2021-08-30 11:00:56,0.0,8.88,0.0,0.0,25.27
2021-08-30 12:00:56,0.0,11.18,0.0,0.0,44.54
2021-08-30 13:00:56,0.0,12.74,0.0,0.0,66.6
2021-08-30 14:00:56,0.0,12.29,0.0,0.0,63.82
2021-08-30 15:00:56,0.0,10.58,0.0,0.0,62.94
2021-08-30 16:00:56,0.0,8.39,0.0,0.0,60.96
2021-08-30 17:00:56,0.0,8.51,0.0,0.0,60.2
2021-08-30 18:00:56,0.0,10.3,0.0,0.0,56.75
2021-08-30 19:00:56,0.0,12.17,0.0,0.0,55.53
2021-08-30 20:00:56,0.0,16.45,0.0,0.0,47.59
2021-08-30 21:00:56,0.0,24.08,0.0,0.0,39.39
2021-08-30 22:00:56,0.0,18.58,0.0,0.0,31.86
2021-08-30 23:00:56,0.0,18.61,0.0,0.0,34.09
2021-08-31 00:00:56,0.0,22.43,0.0,0.0,39.34
2021-08-31 01:00:56,0.0,32.22,0.0,0.0,21.92
2021-08-31 02:00:56,0.0,29.95,0.0,0.0,7.31
2021-08-31 03:00:56,0.0,27.9,0.0,0.0,7.41
2021-08-31 04:00:56,0.0,26.07,0.0,0.0,9.12
2021-08-31 05:00:56,0.0,27.81,0.0,0.0,10.39
2021-08-31 06:00:56,0.0,28.0,0.0,0.0,10.3
2021-08-31 07:00:56,0.0,29.73,0.0,0.0,7.1
2021-08-31 08:00:56,0.0,30.64,0.0,0.0,8.22
2021-08-31 09:00:56,0.0,0.0,0.0,0.0,16.04
2021-08-31 10:00:56,0.0,0.0,0.0,0.0,25.95
2021-08-31 11:00:56,0.0,0.0,0.0,0.0,35.01
2021-08-31 12:00:56,0.0,5.46,0.0,0.0,53.37
2021-08-31 13:00:56,0.0,14.22,0.0,0.0,67.58
2021-08-31 14:00:56,0.0,21.86,0.0,0.0,72.07
2021-08-31 15:00:56,0.0,24.55,0.0,0.0,60.38
2021-08-31 16:00:56,0.0,21.46,0.0,0.0,59.51
2021-08-31 17:00:56,0.0,15.96,0.0,0.0,57.53
2021-08-31 18:00:56,0.0,11.04,0.0,0.0,61.7
2021-08-31 19:00:56,0.0,10.68,0.0,0.0,56.85
2021-08-31 20:00:56,0.0,13.44,0.0,0.0,50.23
2021-08-31 21:00:56,0.0,19.59,0.0,0.0,45.34
2021-08-31 22:00:56,0.0,36.03,0.0,0.0,38.37
2021-08-31 23:00:56,0.0,50.08,0.0,0.0,26.01
2021-09-01 00:00:56,0.0,56.62,0.0,0.0,27.83
2021-09-01 01:00:56,0.0,21.02,0.0,0.0,49.1
2021-09-01 02:00:56,0.0,9.41,0.0,0.0,49.36
2021-09-01 03:00:56,0.0,9.01,0.0,0.0,51.61
2021-09-01 04:00:56,0.0,12.16,0.0,0.0,48.81
2021-09-01 05:00:56,0.0,14.39,0.0,0.0,44.8
2021-09-01 06:00:56,0.0,18.05,0.0,0.0,37.79
2021-09-01 07:00:56,0.0,22.07,0.0,0.0,34.15
2021-09-01 08:00:56,0.0,25.09,0.0,0.0,17.94
2021-09-01 09:00:56,0.0,15.18,0.0,0.0,19.38
2021-09-01 10:00:56,0.0,14.84,0.0,0.0,35.99
2021-09-01 11:00:56,0.0,15.49,0.0,0.0,42.78
2021-09-01 12:00:56,0.0,16.07,0.0,0.0,56.72
2021-09-01 13:00:56,0.0,16.89,0.0,0.0,66.28
2021-09-01 14:00:56,0.0,15.79,0.0,0.0,68.08
2021-09-01 15:00:56,0.0,14.97,0.0,0.0,59.96
2021-09-01 16:00:56,0.0,13.15,0.0,0.0,63.6
2021-09-01 17:00:56,0.0,12.19,0.0,0.0,61.94
2021-09-01 18:00:56,0.0,13.18,0.0,0.0,60.68
2021-09-01 19:00:56,0.0,11.37,0.0,0.0,59.33
2021-09-01 20:00:56,0.0,12.12,0.0,0.0,56.58
2021-09-01 21:00:56,0.0,15.23,0.0,0.0,60.37
2021-09-01 22:00:56,0.0,16.68,0.0,0.0,47.94
2021-09-01 23:00:56,0.0,16.73,0.0,0.0,32.62
2021-09-02 00:00:56,0.0,14.43,0.0,0.0,57.0
2021-09-02 01:00:56,0.0,10.48,0.0,0.0,58.27
2021-09-02 02:00:56,0.0,10.5,0.0,0.0,58.91
2021-09-02 03:00:56,0.0,10.51,0.0,0.0,56.59
2021-09-02 04:00:56,0.0,12.13,0.0,0.0,50.5
2021-09-02 05:00:56,0.0,11.37,0.0,0.0,50.11
2021-09-02 06:00:56,0.0,8.94,0.0,0.0,46.11
2021-09-02 07:00:56,0.0,6.51,0.0,0.0,46.07
2021-09-02 08:00:56,0.0,7.78,0.0,0.0,46.68
2021-09-02 09:00:56,0.0,7.87,0.0,0.0,47.26
2021-09-02 10:00:56,0.0,7.22,0.0,0.0,50.09
2021-09-02 11:00:56,0.0,8.63,0.0,0.0,52.84
2021-09-02 12:00:56,0.0,7.36,0.0,0.0,56.45
2021-09-02 13:00:56,0.0,7.51,0.0,0.0,62.01
2021-09-02 14:00:56,0.0,6.6,0.0,0.0,63.42
2021-09-02 15:00:56,0.0,6.41,0.0,0.0,61.52
2021-09-02 16:00:56,0.0,6.05,0.0,0.0,61.72
2021-09-02 17:00:56,0.0,7.66,0.0,0.0,62.86
2021-09-02 18:00:56,0.0,9.85,0.0,0.0,61.47
2021-09-02 19:00:56,0.0,11.01,0.0,0.0,58.48
2021-09-02 20:00:56,0.0,10.33,0.0,0.0,58.71
2021-09-02 21:00:56,0.0,9.85,0.0,0.0,59.11
2021-09-02 22:00:56,0.0,9.32,0.0,0.0,53.94
2021-09-02 23:00:56,0.0,6.46,0.0,0.0,54.8
2021-09-03 00:00:56,0.0,4.86,0.0,0.0,57.21
2021-09-03 01:00:56,0.0,5.89,0.0,0.0,63.72
2021-09-03 02:00:56,0.0,4.71,0.0,0.0,62.71
2021-09-03 03:00:56,0.0,4.64,0.0,0.0,60.44
2021-09-03 04:00:56,0.0,6.06,0.0,0.0,58.6
2021-09-03 05:00:56,0.0,5.8,0.0,0.0,54.88
2021-09-03 06:00:56,0.0,5.87,0.0,0.0,53.52
2021-09-03 07:00:56,0.0,5.22,0.0,0.0,50.41
2021-09-03 08:00:56,0.0,5.57,0.0,0.0,43.78
2021-09-03 09:00:56,0.0,5.69,0.0,0.0,44.72
2021-09-03 10:00:56,0.0,6.14,0.0,0.0,46.96
2021-09-03 11:00:56,0.0,7.7,0.0,0.0,50.56
2021-09-03 12:00:56,0.0,7.48,0.0,0.0,54.77
2021-09-03 13:00:56,0.0,7.2,0.0,0.0,58.17
2021-09-03 14:00:56,0.0,6.46,0.0,0.0,60.5
2021-09-03 15:00:56,0.0,6.03,0.0,0.0,61.39
2021-09-03 16:00:56,0.0,6.19,0.0,0.0,62.03
2021-09-03 17:00:56,0.0,7.06,0.0,0.0,62.4
2021-09-03 18:00:56,0.0,7.46,0.0,0.0,60.56
2021-09-03 19:00:56,0.0,7.92,0.0,0.0,57.59
2021-09-03 20:00:56,0.0,8.54,0.0,0.0,54.36
2021-09-03 21:00:56,0.0,8.16,0.0,0.0,52.87
2021-09-03 22:00:56,0.0,8.67,0.0,0.0,50.11
2021-09-03 23:00:56,0.0,7.85,0.0,0.0,50.12
2021-09-04 00:00:56,0.0,7.73,0.0,0.0,44.42
2021-09-04 01:00:56,0.0,7.17,0.0,0.0,41.39
2021-09-04 02:00:56,0.0,7.45,0.0,0.0,38.93
2021-09-04 03:00:56,0.0,8.08,0.0,0.0,38.29
2021-09-04 04:00:56,0.0,8.3,0.0,0.0,36.73
2021-09-04 05:00:56,0.0,8.34,0.0,0.0,35.55
2021-09-04 06:00:56,0.0,7.23,0.0,0.0,34.86
2021-09-04 07:00:56,0.0,7.27,0.0,0.0,34.13
2021-09-04 08:00:56,0.0,7.1,0.0,0.0,31.46
2021-09-04 09:00:56,0.0,7.26,0.0,0.0,32.56
2021-09-04 10:00:56,0.0,8.14,0.0,0.0,36.31
2021-09-04 11:00:56,0.0,8.11,0.0,0.0,44.81
2021-09-04 12:00:56,0.0,8.03,0.0,0.0,43.52
2021-09-04 13:00:56,0.0,0.0,0.0,0.0,0.0
2021-09-04 14:00:56,0.0,0.0,0.0,0.0,0.0
2021-09-04 15:00:56,0.0,7.76,0.0,0.0,57.34
2021-09-04 16:00:56,0.0,12.01,0.0,0.0,55.06
2021-09-04 17:00:56,0.0,8.8,0.0,0.0,57.17
2021-09-04 18:00:56,0.0,3.09,0.0,0.0,54.84
2021-09-04 19:00:56,0.0,6.36,0.0,0.0,50.56
2021-09-04 20:00:56,0.0,8.09,0.0,0.0,45.67
2021-09-04 21:00:56,0.0,9.55,0.0,0.0,43.87
2021-09-04 22:00:56,0.0,9.3,0.0,0.0,54.07
2021-09-04 23:00:56,0.0,9.34,0.0,0.0,55.41
2021-09-05 00:00:56,0.0,8.33,0.0,0.0,55.6
2021-09-05 01:00:56,0.0,7.81,0.0,0.0,52.85
2021-09-05 02:00:56,0.0,8.99,0.0,0.0,50.71
2021-09-05 03:00:56,0.0,10.73,0.0,0.0,47.91
2021-09-05 04:00:56,0.0,11.17,0.0,0.0,46.28
2021-09-05 05:00:56,0.0,11.35,0.0,0.0,42.85
2021-09-05 06:00:56,0.0,10.8,0.0,0.0,41.08
2021-09-05 07:00:56,0.0,10.5,0.0,0.0,39.55
2021-09-05 08:00:56,0.0,10.75,0.0,0.0,37.21
2021-09-05 09:00:56,0.0,9.92,0.0,0.0,37.75
2021-09-05 10:00:56,0.0,9.06,0.0,0.0,42.25
2021-09-05 11:00:56,0.0,9.88,0.0,0.0,48.24
2021-09-05 12:00:56,0.0,10.6,0.0,0.0,53.97
2021-09-05 13:00:56,0.0,10.61,0.0,0.0,58.78
2021-09-05 14:00:56,0.0,10.41,0.0,0.0,63.28
