Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-04-03 18:00:56,0.36,31.33,0.0,0.0,0.0
2018-04-03 19:00:56,0.02,30.63,0.0,0.0,0.0
2018-04-03 20:00:56,0.01,30.22,0.0,0.0,0.0
2018-04-03 21:00:56,0.0,23.03,0.0,0.0,0.0
2018-04-03 22:00:56,0.74,22.21,0.0,0.0,0.0
2018-04-03 23:00:56,10.62,23.75,0.0,0.0,0.0
2018-04-04 00:00:56,26.89,24.33,0.0,0.0,0.0
2018-04-04 01:00:56,16.66,25.35,0.0,0.0,0.0
2018-04-04 02:00:56,29.76,23.29,0.0,0.0,0.0
2018-04-04 03:00:56,13.39,23.63,0.0,0.0,0.0
2018-04-04 04:00:56,13.72,25.43,0.0,0.0,0.0
2018-04-04 05:00:56,15.46,23.94,0.0,0.0,0.0
2018-04-04 06:00:56,17.44,23.11,0.0,0.0,0.0
2018-04-04 07:00:56,28.92,26.03,0.0,0.0,0.0
2018-04-04 08:00:56,16.83,25.42,0.0,0.0,0.0
2018-04-04 09:00:56,51.91,32.2,0.0,0.0,0.0
2018-04-04 10:00:56,64.56,38.03,0.0,0.0,0.0
2018-04-04 11:00:56,46.26,35.11,0.0,0.0,0.0
2018-04-04 12:00:56,50.58,29.91,0.0,0.0,0.0
2018-04-04 13:00:56,30.97,26.96,0.0,0.0,0.0
2018-04-04 14:00:56,14.47,27.91,0.0,0.0,0.0
2018-04-04 15:00:56,21.12,27.81,0.0,0.0,0.0
2018-04-04 16:00:56,23.78,18.48,0.0,0.0,0.0
2018-04-04 17:00:56,11.43,14.79,0.0,0.0,0.0
2018-04-04 18:00:56,14.21,16.82,0.0,0.0,0.0
2018-04-04 19:00:56,14.58,15.55,0.0,0.0,0.0
2018-04-04 20:00:56,17.01,14.96,0.0,0.0,0.0
2018-04-04 21:00:56,49.95,13.72,0.0,0.0,0.0
2018-04-04 22:00:56,36.64,11.44,0.0,0.0,0.0
2018-04-04 23:00:56,36.66,12.4,0.0,0.0,0.0
2018-04-05 00:00:56,23.58,15.41,0.0,0.0,0.0
2018-04-05 01:00:56,26.1,11.2,0.0,0.0,0.0
2018-04-05 02:00:56,28.1,7.35,0.0,0.0,0.0
2018-04-05 03:00:56,22.84,7.43,0.0,0.0,0.0
2018-04-05 04:00:56,28.8,10.83,0.0,0.0,0.0
2018-04-05 05:00:56,15.47,8.13,0.0,0.0,0.0
2018-04-05 06:00:56,21.45,8.03,0.0,0.0,0.0
2018-04-05 07:00:56,29.11,7.06,0.0,0.0,0.0
2018-04-05 08:00:56,20.27,6.85,0.0,0.0,0.0
2018-04-05 09:00:56,55.33,9.35,0.0,0.0,0.0
2018-04-05 10:00:56,92.03,13.02,0.0,0.0,0.0
2018-04-05 11:00:56,67.1,16.54,0.0,0.0,0.0
2018-04-05 12:00:56,47.49,18.9,0.0,0.0,0.0
2018-04-05 13:00:56,60.16,22.28,0.0,0.0,0.0
2018-04-05 14:00:56,32.72,22.69,0.0,0.0,0.0
2018-04-05 15:00:56,12.54,20.27,0.0,0.0,0.0
2018-04-05 16:00:56,34.13,20.2,0.0,0.0,0.0
2018-04-05 17:00:56,18.43,19.09,0.0,0.0,0.0
2018-04-05 18:00:56,18.55,28.83,0.0,0.0,0.0
2018-04-05 19:00:56,17.58,21.12,0.0,0.0,0.0
2018-04-05 20:00:56,37.83,23.91,0.0,0.0,0.0
2018-04-05 21:00:56,39.42,18.51,0.0,0.0,0.0
2018-04-05 22:00:56,55.41,18.88,0.0,0.0,0.0
2018-04-05 23:00:56,61.16,21.48,0.0,0.0,0.0
2018-04-06 00:00:56,73.29,20.86,0.0,0.0,0.0
2018-04-06 01:00:56,64.39,19.76,0.0,0.0,0.0
2018-04-06 02:00:56,49.79,18.47,0.0,0.0,0.0
2018-04-06 03:00:56,46.84,17.44,0.0,0.0,0.0
2018-04-06 04:00:56,33.85,17.7,0.0,0.0,0.0
2018-04-06 05:00:56,18.89,17.41,0.0,0.0,0.0
2018-04-06 06:00:56,32.02,17.85,0.0,0.0,0.0
2018-04-06 07:00:56,40.14,18.72,0.0,0.0,0.0
2018-04-06 08:00:56,55.82,19.22,0.0,0.0,0.0
2018-04-06 09:00:56,65.42,20.16,0.0,0.0,0.0
2018-04-06 10:00:56,35.92,22.02,0.0,0.0,0.0
2018-04-06 11:00:56,32.05,23.39,0.0,0.0,0.0
2018-04-06 12:00:56,52.39,23.0,0.0,0.0,0.0
2018-04-06 13:00:56,60.46,23.31,0.0,0.0,0.0
2018-04-06 14:00:56,52.73,26.01,0.0,0.0,0.0
2018-04-06 15:00:56,64.64,26.73,0.0,0.0,0.0
2018-04-06 16:00:56,84.72,26.49,0.0,0.0,0.0
2018-04-06 17:00:56,66.04,23.92,0.0,0.0,0.0
2018-04-06 18:00:56,47.49,24.57,0.0,0.0,0.0
2018-04-06 19:00:56,33.11,25.59,0.0,0.0,0.0
2018-04-06 20:00:56,29.89,23.92,0.0,0.0,0.0
2018-04-06 21:00:56,26.61,23.87,0.0,0.0,0.0
2018-04-06 22:00:56,24.27,24.41,0.0,0.0,0.0
2018-04-06 23:00:56,20.36,25.69,0.0,0.0,0.0
2018-04-07 00:00:56,21.42,23.67,0.0,0.0,0.0
2018-04-07 01:00:56,24.49,24.56,0.0,0.0,0.0
2018-04-07 02:00:56,35.58,24.12,0.0,0.0,0.0
2018-04-07 03:00:56,31.15,24.13,0.0,0.0,0.0
2018-04-07 04:00:56,43.61,28.04,0.0,0.0,0.0
2018-04-07 05:00:56,42.85,28.48,0.0,0.0,0.0
2018-04-07 06:00:56,12.8,29.1,0.0,0.0,0.0
2018-04-07 07:00:56,37.55,29.47,0.0,0.0,0.0
2018-04-07 08:00:56,43.63,28.76,0.0,0.0,0.0
2018-04-07 09:00:56,28.31,27.99,0.0,0.0,0.0
2018-04-07 10:00:56,29.26,30.78,0.0,0.0,0.0
2018-04-07 11:00:56,13.28,28.72,0.0,0.0,0.0
2018-04-07 12:00:56,37.04,24.88,0.0,0.0,0.0
2018-04-07 13:00:56,20.24,27.89,0.0,0.0,0.0
2018-04-07 14:00:56,1.83,28.68,0.0,0.0,0.0
2018-04-07 15:00:56,0.11,28.89,0.0,0.0,0.0
2018-04-07 16:00:56,3.35,29.32,0.0,0.0,0.0
2018-04-07 17:00:56,26.69,29.69,0.0,0.0,0.0
2018-04-07 18:00:56,43.64,32.28,0.0,0.0,0.0
2018-04-07 19:00:56,56.69,31.99,0.0,0.0,0.0
2018-04-07 20:00:56,53.34,31.32,0.0,0.0,0.0
2018-04-07 21:00:56,27.72,28.16,0.0,0.0,0.0
2018-04-07 22:00:56,45.62,27.01,0.0,0.0,0.0
2018-04-07 23:00:56,18.14,26.75,0.0,0.0,0.0
2018-04-08 00:00:56,17.62,26.91,0.0,0.0,0.0
2018-04-08 01:00:56,38.28,27.07,0.0,0.0,0.0
2018-04-08 02:00:56,43.25,26.96,0.0,0.0,0.0
2018-04-08 03:00:56,37.32,28.16,0.0,0.0,0.0
2018-04-08 04:00:56,35.65,28.75,0.0,0.0,0.0
2018-04-08 05:00:56,29.22,30.7,0.0,0.0,0.0
2018-04-08 06:00:56,43.11,31.17,0.0,0.0,0.0
2018-04-08 07:00:56,38.01,29.86,0.0,0.0,0.0
2018-04-08 08:00:56,34.17,30.42,0.0,0.0,0.0
2018-04-08 09:00:56,46.74,31.01,0.0,0.0,0.0
2018-04-08 10:00:56,24.05,33.19,0.0,0.0,0.0
2018-04-08 11:00:56,39.58,34.75,0.0,0.0,0.0
2018-04-08 12:00:56,30.01,34.3,0.0,0.0,0.0
2018-04-08 13:00:56,51.96,32.07,0.0,0.0,0.0
2018-04-08 14:00:56,23.05,32.47,0.0,0.0,0.0
2018-04-08 15:00:56,41.68,32.93,0.0,0.0,0.0
2018-04-08 16:00:56,52.81,32.38,0.0,0.0,0.0
2018-04-08 17:00:56,47.26,31.68,0.0,0.0,0.0
2018-04-08 18:00:56,35.25,32.46,0.0,0.0,0.0
2018-04-08 19:00:56,48.09,31.73,0.0,0.0,0.0
2018-04-08 20:00:56,38.51,32.55,0.0,0.0,0.0
2018-04-08 21:00:56,18.32,33.35,0.0,0.0,0.0
2018-04-08 22:00:56,68.35,35.75,0.0,0.0,0.0
2018-04-08 23:00:56,54.19,41.01,0.0,0.0,0.0
2018-04-09 00:00:56,48.57,38.13,0.0,0.0,0.0
2018-04-09 01:00:56,46.58,25.95,0.0,0.0,0.0
2018-04-09 02:00:56,39.02,25.02,0.0,0.0,0.0
2018-04-09 03:00:56,29.14,24.53,0.0,0.0,0.0
2018-04-09 04:00:56,34.49,24.5,0.0,0.0,0.0
2018-04-09 05:00:56,24.24,24.43,0.0,0.0,0.0
2018-04-09 06:00:56,30.52,24.71,0.0,0.0,0.0
2018-04-09 07:00:56,23.13,22.28,0.0,0.0,0.0
2018-04-09 08:00:56,52.2,21.58,0.0,0.0,0.0
2018-04-09 09:00:56,35.44,22.43,0.0,0.0,0.0
2018-04-09 10:00:56,53.68,22.78,0.0,0.0,0.0
2018-04-09 11:00:56,43.71,23.64,0.0,0.0,0.0
2018-04-09 12:00:56,25.76,25.79,0.0,0.0,0.0
2018-04-09 13:00:56,26.67,23.78,0.0,0.0,0.0
2018-04-09 14:00:56,42.71,23.82,0.0,0.0,0.0
2018-04-09 15:00:56,29.55,25.12,0.0,0.0,0.0
2018-04-09 16:00:56,42.13,25.97,0.0,0.0,0.0
2018-04-09 17:00:56,21.74,26.98,0.0,0.0,0.0
2018-04-09 18:00:56,14.53,26.33,0.0,0.0,0.0
2018-04-09 19:00:56,17.52,24.76,0.0,0.0,0.0
2018-04-09 20:00:56,35.53,23.32,0.0,0.0,0.0
2018-04-09 21:00:56,41.34,25.63,0.0,0.0,0.0
2018-04-09 22:00:56,37.77,27.32,0.0,0.0,0.0
2018-04-09 23:00:56,28.73,28.35,0.0,0.0,0.0
2018-04-10 00:00:56,30.05,28.34,0.0,0.0,0.0
2018-04-10 01:00:56,35.61,27.09,0.0,0.0,0.0
2018-04-10 02:00:56,49.47,28.26,0.0,0.0,0.0
2018-04-10 03:00:56,39.51,28.32,0.0,0.0,0.0
2018-04-10 04:00:56,65.77,28.93,0.0,0.0,0.0
2018-04-10 05:00:56,51.19,28.4,0.0,0.0,0.0
2018-04-10 06:00:56,47.67,28.45,0.0,0.0,0.0
2018-04-10 07:00:56,40.86,29.45,0.0,0.0,0.0
2018-04-10 08:00:56,43.36,29.44,0.0,0.0,0.0
2018-04-10 09:00:56,69.89,27.83,0.0,0.0,0.0
2018-04-10 10:00:56,65.65,24.38,0.0,0.0,0.0
2018-04-10 11:00:56,53.33,24.97,0.0,0.0,0.0
2018-04-10 12:00:56,61.1,26.68,0.0,0.0,0.0
2018-04-10 13:00:56,43.82,33.49,0.0,0.0,0.0
2018-04-10 14:00:56,34.57,30.13,0.0,0.0,0.0
2018-04-10 15:00:56,29.79,29.92,0.0,0.0,0.0
2018-04-10 16:00:56,68.65,29.26,0.0,0.0,0.0
2018-04-10 17:00:56,73.45,30.02,0.0,0.0,0.0
2018-04-10 18:00:56,38.73,25.08,0.0,0.0,0.0
2018-04-10 19:00:56,40.58,24.26,0.0,0.0,0.0
2018-04-10 20:00:56,55.61,24.21,0.0,0.0,0.0
2018-04-10 21:00:56,54.06,23.89,0.0,0.0,0.0
2018-04-10 22:00:56,58.85,24.35,0.0,0.0,0.0
2018-04-10 23:00:56,36.55,23.73,0.0,0.0,0.0
2018-04-11 00:00:56,40.55,21.96,0.0,0.0,0.0
2018-04-11 01:00:56,40.11,22.42,0.0,0.0,0.0
2018-04-11 02:00:56,42.86,22.18,0.0,0.0,0.0
2018-04-11 03:00:56,59.07,23.34,0.0,0.0,0.0
2018-04-11 04:00:56,45.88,24.52,0.0,0.0,0.0
2018-04-11 05:00:56,16.41,22.28,0.0,0.0,0.0
2018-04-11 06:00:56,34.35,25.36,0.0,0.0,0.0
2018-04-11 07:00:56,21.28,20.68,0.0,0.0,0.0
2018-04-11 08:00:56,61.08,13.08,0.0,0.0,0.0
2018-04-11 09:00:56,61.67,12.16,0.0,0.0,0.0
2018-04-11 10:00:56,58.04,12.92,0.0,0.0,0.0
2018-04-11 11:00:56,47.26,12.34,0.0,0.0,0.0
2018-04-11 12:00:56,71.48,11.45,0.0,0.0,0.0
2018-04-11 13:00:56,47.13,13.04,0.0,0.0,0.0
2018-04-11 14:00:56,52.13,16.19,0.0,0.0,0.0
2018-04-11 15:00:56,47.23,18.08,0.0,0.0,0.0
2018-04-11 16:00:56,81.21,19.99,0.0,0.0,0.0
2018-04-11 17:00:56,69.73,19.42,0.0,0.0,0.0
2018-04-11 18:00:56,21.8,16.58,0.0,0.0,0.0
2018-04-11 19:00:56,37.2,15.72,0.0,0.0,0.0
2018-04-11 20:00:56,28.34,15.59,0.0,0.0,0.0
2018-04-11 21:00:56,36.03,15.42,0.0,0.0,0.0
2018-04-11 22:00:56,37.43,15.48,0.0,0.0,0.0
2018-04-11 23:00:56,34.84,16.18,0.0,0.0,0.0
2018-04-12 00:00:56,31.3,16.56,0.0,0.0,0.0
2018-04-12 01:00:56,47.42,15.89,0.0,0.0,0.0
2018-04-12 02:00:56,48.04,15.37,0.0,0.0,0.0
2018-04-12 03:00:56,30.76,15.05,0.0,0.0,0.0
2018-04-12 04:00:56,27.4,15.11,0.0,0.0,0.0
2018-04-12 05:00:56,25.51,15.11,0.0,0.0,0.0
2018-04-12 06:00:56,15.46,14.7,0.0,0.0,0.0
2018-04-12 07:00:56,14.63,11.88,0.0,0.0,0.0
2018-04-12 08:00:56,53.9,13.48,0.0,0.0,0.0
2018-04-12 09:00:56,42.31,13.02,0.0,0.0,0.0
2018-04-12 10:00:56,45.09,12.24,0.0,0.0,0.0
2018-04-12 11:00:56,20.37,11.64,0.0,0.0,0.0
2018-04-12 12:00:56,39.42,16.7,0.0,0.0,0.0
2018-04-12 13:00:56,32.16,21.13,0.0,0.0,0.0
2018-04-12 14:00:56,15.77,19.62,0.0,0.0,0.0
2018-04-12 15:00:56,14.81,19.98,0.0,0.0,0.0
2018-04-12 16:00:56,54.93,22.4,0.0,0.0,0.0
2018-04-12 17:00:56,31.2,26.63,0.0,0.0,0.0
2018-04-12 18:00:56,8.58,26.52,0.0,0.0,0.0
2018-04-12 19:00:56,5.21,24.21,0.0,0.0,0.0
2018-04-12 20:00:56,12.63,23.13,0.0,0.0,0.0
2018-04-12 21:00:56,30.47,22.24,0.0,0.0,0.0
2018-04-12 22:00:56,46.67,21.53,0.0,0.0,0.0
2018-04-12 23:00:56,39.04,20.95,0.0,0.0,0.0
2018-04-13 00:00:56,15.4,20.25,0.0,0.0,0.0
2018-04-13 01:00:56,21.56,19.49,0.0,0.0,0.0
2018-04-13 02:00:56,27.55,19.34,0.0,0.0,0.0
2018-04-13 03:00:56,17.89,19.0,0.0,0.0,0.0
2018-04-13 04:00:56,24.46,15.88,0.0,0.0,0.0
2018-04-13 05:00:56,10.59,15.65,0.0,0.0,0.0
2018-04-13 06:00:56,12.77,15.44,0.0,0.0,0.0
2018-04-13 07:00:56,21.54,14.96,0.0,0.0,0.0
2018-04-13 08:00:56,14.15,15.41,0.0,0.0,0.0
2018-04-13 09:00:56,13.78,15.83,0.0,0.0,0.0
2018-04-13 10:00:56,47.4,16.34,0.0,0.0,0.0
2018-04-13 11:00:56,36.27,16.09,0.0,0.0,0.0
2018-04-13 12:00:56,21.84,19.95,0.0,0.0,0.0
2018-04-13 13:00:56,40.46,22.3,0.0,0.0,0.0
2018-04-13 14:00:56,21.6,24.38,0.0,0.0,0.0
2018-04-13 15:00:56,27.68,26.64,0.0,0.0,0.0
2018-04-13 16:00:56,19.37,24.0,0.0,0.0,0.0
2018-04-13 17:00:56,22.61,23.65,0.0,0.0,0.0
2018-04-13 18:00:56,11.86,24.07,0.0,0.0,0.0
2018-04-13 19:00:56,23.14,22.16,0.0,0.0,0.0
2018-04-13 20:00:56,18.08,21.47,0.0,0.0,0.0
2018-04-13 21:00:56,38.8,22.42,0.0,0.0,0.0
2018-04-13 22:00:56,26.18,21.01,0.0,0.0,0.0
2018-04-13 23:00:56,15.01,18.95,0.0,0.0,0.0
2018-04-14 00:00:56,10.35,17.11,0.0,0.0,0.0
2018-04-14 01:00:56,11.35,15.83,0.0,0.0,0.0
2018-04-14 02:00:56,30.35,15.55,0.0,0.0,0.0
2018-04-14 03:00:56,16.06,15.41,0.0,0.0,0.0
2018-04-14 04:00:56,14.89,15.17,0.0,0.0,0.0
2018-04-14 05:00:56,22.98,13.7,0.0,0.0,0.0
2018-04-14 06:00:56,25.31,14.24,0.0,0.0,0.0
2018-04-14 07:00:56,19.96,17.64,0.0,0.0,0.0
2018-04-14 08:00:56,20.02,16.14,0.0,0.0,0.0
2018-04-14 09:00:56,24.89,14.66,0.0,0.0,0.0
2018-04-14 10:00:56,30.32,14.76,0.0,0.0,0.0
2018-04-14 11:00:56,28.69,21.44,0.0,0.0,0.0
2018-04-14 12:00:56,39.65,26.74,0.0,0.0,0.0
2018-04-14 13:00:56,18.76,28.28,0.0,0.0,0.0
2018-04-14 14:00:56,21.73,24.78,0.0,0.0,0.0
2018-04-14 15:00:56,31.12,25.17,0.0,0.0,0.0
2018-04-14 16:00:56,27.42,23.02,0.0,0.0,0.0
2018-04-14 17:00:56,13.67,23.44,0.0,0.0,0.0
2018-04-14 18:00:56,27.69,22.31,0.0,0.0,0.0
2018-04-14 19:00:56,23.94,20.9,0.0,0.0,0.0
2018-04-14 20:00:56,34.69,21.13,0.0,0.0,0.0
2018-04-14 21:00:56,36.25,22.78,0.0,0.0,0.0
2018-04-14 22:00:56,28.71,22.92,0.0,0.0,0.0
2018-04-14 23:00:56,15.2,21.39,0.0,0.0,0.0
2018-04-15 00:00:56,12.01,19.07,0.0,0.0,0.0
2018-04-15 01:00:56,28.28,17.69,0.0,0.0,0.0
2018-04-15 02:00:56,16.59,18.5,0.0,0.0,0.0
2018-04-15 03:00:56,12.39,17.48,0.0,0.0,0.0
2018-04-15 04:00:56,20.65,16.91,0.0,0.0,0.0
2018-04-15 05:00:56,23.95,16.41,0.0,0.0,0.0
2018-04-15 06:00:56,16.83,16.43,0.0,0.0,0.0
2018-04-15 07:00:56,9.9,15.91,0.0,0.0,0.0
2018-04-15 08:00:56,9.46,17.48,0.0,0.0,0.0
2018-04-15 09:00:56,8.54,19.16,0.0,0.0,0.0
2018-04-15 10:00:56,11.21,19.87,0.0,0.0,0.0
2018-04-15 11:00:56,11.12,19.61,0.0,0.0,0.0
