Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-08 08:00:56,"40,20",-,"0,95",-,"22,62","50,93",-
2019-03-08 09:00:56,"53,34",-,"0,77",-,"25,92","74,01",-
2019-03-08 10:00:56,"71,60",-,"0,92",-,"27,77","97,56",-
2019-03-08 11:00:56,"76,05",-,"1,19",-,"29,99","78,71",-
2019-03-08 12:00:56,"72,25",-,"4,22",-,"28,48","46,52",-
2019-03-08 13:00:56,"56,69",-,"5,78",-,"21,50","36,20",-
2019-03-08 14:00:56,"50,50",-,"16,25",-,"21,79","38,43",-
2019-03-08 15:00:56,"39,03",-,"12,63",-,"13,91","27,28",-
2019-03-08 16:00:56,"30,50",-,"8,00",-,"23,66",-,-
2019-03-08 17:00:56,"30,26",-,"8,91",-,"22,81","41,11",-
2019-03-08 18:00:56,"25,02",-,"6,81",-,"31,57","52,22",-
2019-03-08 19:00:56,"26,98",-,"12,73",-,"46,99","79,99",-
2019-03-08 20:00:56,"55,50",-,"23,64",-,"95,96","210,83",-
2019-03-08 21:00:56,"121,08",-,"14,29",-,"89,11","221,64",-
2019-03-08 22:00:56,"186,74",-,"5,03",-,"71,75","166,79",-
2019-03-08 23:00:56,"197,49",-,"3,27",-,"56,81","159,55",-
2019-03-09 00:00:56,"176,38",-,"3,00",-,"56,52","188,64",-
2019-03-09 01:00:56,"167,70",-,"2,60",-,"42,06","133,66",-
2019-03-09 02:00:56,"170,38",-,"2,36",-,"41,79","153,29",-
2019-03-09 03:00:56,"162,46",-,"1,55",-,"36,67","139,76",-
2019-03-09 04:00:56,"130,22",-,"1,17",-,"31,91","100,06",-
2019-03-09 05:00:56,"92,81",-,"1,52",-,"32,98","145,70",-
2019-03-09 06:00:56,"100,12",-,"0,67",-,"28,61","163,03",-
2019-03-09 07:00:56,"101,79",-,"1,22",-,"26,05","104,81",-
2019-03-09 08:00:56,"78,66",-,"1,63",-,"32,98","138,90",-
2019-03-09 09:00:56,"69,73",-,"1,05",-,"32,75","136,00",-
2019-03-09 10:00:56,"87,62",-,"4,82",-,"45,10","263,94",-
2019-03-09 11:00:56,"119,37",-,"30,42",-,"61,74","216,26",-
2019-03-09 12:00:56,"144,27",-,"26,94",-,"88,26","183,23",-
2019-03-09 13:00:56,"124,13",-,"24,29",-,"82,23","175,68",-
2019-03-09 14:00:56,"120,68",-,"31,11",-,"76,60","149,77",-
2019-03-09 15:00:56,"116,32",-,"22,24",-,"52,64","97,59",-
2019-03-09 16:00:56,"73,60",-,"33,27",-,"47,66","85,96",-
2019-03-09 17:00:56,"81,99",-,"23,06",-,"46,12","79,25",-
2019-03-09 18:00:56,"98,04",-,"22,38",-,"55,08","93,17",-
2019-03-09 19:00:56,"96,05",-,"26,09",-,"58,38","96,72",-
2019-03-09 20:00:56,"91,08",-,"39,13",-,"68,38","103,84",-
2019-03-09 21:00:56,"81,39",-,"33,39",-,"79,50","126,76",-
2019-03-09 22:00:56,"86,17",-,"27,44",-,"81,46","145,77",-
2019-03-09 23:00:56,"100,72",-,"21,55",-,"76,45","124,43",-
2019-03-10 00:00:56,"103,11",-,"12,82",-,"62,33","122,32",-
2019-03-10 01:00:56,"116,10",-,"9,20",-,"59,69","131,65",-
2019-03-10 02:00:56,"124,80",-,"6,50",-,"41,70","121,25",-
2019-03-10 03:00:56,"126,63",-,"4,93",-,"35,87","111,60",-
2019-03-10 04:00:56,"109,38",-,"2,39",-,"31,11","66,99",-
2019-03-10 05:00:56,"87,32",-,"2,42",-,"32,13","87,39",-
2019-03-10 06:00:56,"82,57",-,"2,73",-,"35,30","122,93",-
2019-03-10 07:00:56,"78,65",-,"2,67",-,"30,31","67,49",-
2019-03-10 08:00:56,"72,99",-,"2,14",-,"29,92","62,52",-
2019-03-10 09:00:56,"71,84",-,"1,85",-,"25,05","63,45",-
2019-03-10 10:00:56,"74,59",-,"3,75",-,"28,37","102,80",-
2019-03-10 11:00:56,"84,91",-,"10,79",-,"39,69","142,66",-
2019-03-10 12:00:56,"93,02",-,"23,83",-,"48,55","114,93",-
2019-03-10 13:00:56,"91,75",-,"31,87",-,"47,65","93,26",-
2019-03-10 14:00:56,"83,48",-,"29,70",-,"36,51","67,82",-
2019-03-10 15:00:56,"70,71",-,"15,51",-,"15,81","30,63",-
2019-03-10 16:00:56,"70,50",-,"26,19",-,"34,26","57,20",-
2019-03-10 17:00:56,"64,60",-,"32,00",-,"29,87","50,76",-
2019-03-10 18:00:56,"67,76",-,"27,95",-,"26,99","45,41",-
2019-03-10 19:00:56,"57,74",-,"31,27",-,"36,77","56,08",-
2019-03-10 20:00:56,"53,98",-,"23,66",-,"57,11","84,52",-
2019-03-10 21:00:56,"60,86",-,"12,60",-,"68,47","102,15",-
2019-03-10 22:00:56,"76,08",-,"20,36",-,"81,41","164,29",-
2019-03-10 23:00:56,"83,23",-,"9,62",-,"57,39","119,85",-
2019-03-11 00:00:56,"96,44",-,"5,86",-,"42,86","89,33",-
2019-03-11 01:00:56,"86,52",-,"3,10",-,"31,04","58,74",-
2019-03-11 02:00:56,"80,30",-,"3,27",-,"25,86","50,45",-
2019-03-11 03:00:56,"71,76",-,"3,57",-,"26,18","86,93",-
2019-03-11 04:00:56,"60,25",-,"3,71",-,"31,11","94,17",-
2019-03-11 05:00:56,"58,33",-,"4,59",-,"32,62","73,78",-
2019-03-11 06:00:56,"56,99",-,"4,77",-,"22,03","51,71",-
2019-03-11 07:00:56,"55,76",-,"3,54",-,"19,74","48,44",-
2019-03-11 08:00:56,"51,47",-,"3,92",-,"22,41","54,81",-
2019-03-11 09:00:56,"57,92",-,"3,87",-,"32,65","141,08",-
2019-03-11 10:00:56,"79,92",-,"4,73",-,"35,51","213,06",-
2019-03-11 11:00:56,"118,93",-,"8,72",-,"50,54","259,50",-
2019-03-11 12:00:56,"156,17",-,"21,01",-,"67,32","247,94",-
2019-03-11 13:00:56,"148,97",-,"25,00",-,"52,76","115,76",-
2019-03-11 14:00:56,"91,43",-,"11,96",-,"17,35","34,00",-
2019-03-11 15:00:56,"40,92",-,"8,71",-,"15,46","31,76",-
2019-03-11 16:00:56,"36,84",-,"12,97",-,"26,87","45,92",-
2019-03-11 17:00:56,"52,35",-,"16,34",-,"43,85","74,13",-
2019-03-11 18:00:56,"65,48",-,"14,79",-,"60,79","107,22",-
2019-03-11 19:00:56,"80,88",-,"12,43",-,"67,64","114,14",-
2019-03-11 20:00:56,"89,12",-,"32,52",-,"83,38","153,18",-
2019-03-11 21:00:56,"112,27",-,"25,34",-,"81,85","160,16",-
2019-03-11 22:00:56,"152,49",-,"14,49",-,"64,91","124,47",-
2019-03-11 23:00:56,"172,92",-,"11,49",-,"57,29","144,14",-
2019-03-12 00:00:56,"172,07",-,"8,97",-,"56,50","133,17",-
2019-03-12 01:00:56,"121,30",-,"5,94",-,"50,57","162,83",-
2019-03-12 02:00:56,"114,93",-,"2,36",-,"40,62","121,97",-
2019-03-12 03:00:56,"116,26",-,"4,42",-,"32,77","65,97",-
2019-03-12 04:00:56,"97,75",-,"4,53",-,"36,29","98,90",-
2019-03-12 05:00:56,"70,89",-,"4,97",-,"36,75","60,49",-
2019-03-12 06:00:56,"67,60",-,"4,13",-,"32,68","55,99",-
2019-03-12 07:00:56,"70,00",-,"4,69",-,"27,03","76,43",-
2019-03-12 08:00:56,"73,94",-,"3,37",-,"31,37","103,07",-
2019-03-12 09:00:56,"83,61",-,"3,78",-,"36,83","122,20",-
2019-03-12 10:00:56,"111,37",-,"5,72",-,"50,59","258,63",-
2019-03-12 11:00:56,"146,07",-,"9,19",-,"52,72","210,75",-
2019-03-12 12:00:56,"173,96",-,"18,85",-,"54,87","328,82",-
2019-03-12 13:00:56,"220,53",-,"23,18",-,"68,93","343,41",-
2019-03-12 14:00:56,"197,51",-,"20,54",-,"64,51","181,26",-
2019-03-12 15:00:56,"123,10",-,"24,96",-,"70,06","203,73",-
2019-03-12 16:00:56,"109,57",-,"21,75",-,"46,97",-,-
2019-03-12 17:00:56,"68,88",-,"9,68",-,"8,57","18,65",-
2019-03-12 18:00:56,"58,25",-,"6,97",-,"4,62","13,13",-
2019-03-12 19:00:56,"31,66",-,"4,62",-,"10,76","24,19",-
2019-03-12 20:00:56,"30,32",-,"3,57",-,"20,30","34,24",-
2019-03-12 21:00:56,"24,55",-,"2,59",-,"11,48","20,94",-
2019-03-12 22:00:56,"16,41",-,"2,22",-,"9,31","20,25",-
2019-03-12 23:00:56,"11,84",-,"1,78",-,"4,18","12,98",-
2019-03-13 00:00:56,"8,00",-,"1,93",-,"2,91","10,96",-
2019-03-13 01:00:56,"5,98",-,"2,11",-,"4,08","11,86",-
2019-03-13 02:00:56,"5,39",-,"1,83",-,"10,84","24,01",-
2019-03-13 03:00:56,"8,96",-,"1,66",-,"21,10","36,13",-
2019-03-13 04:00:56,"11,08",-,"1,62",-,"0,58","7,12",-
2019-03-13 05:00:56,"6,81",-,"1,49",-,"0,77","6,96",-
2019-03-13 06:00:56,"4,76",-,"1,53",-,"0,38","6,10",-
2019-03-13 07:00:56,"4,02",-,"0,64",-,"0,48","7,06",-
2019-03-13 08:00:56,"3,08",-,"1,73",-,"1,68","9,66",-
2019-03-13 09:00:56,"6,02",-,"1,03",-,"8,44","19,96",-
2019-03-13 10:00:56,"8,69",-,"0,64",-,"9,19","20,10",-
2019-03-13 11:00:56,"6,20",-,"3,06",-,"9,51","20,31",-
2019-03-13 12:00:56,"6,19",-,"2,97",-,"6,59","14,86",-
2019-03-13 13:00:56,"7,64",-,"3,37",-,"6,64","16,93",-
2019-03-13 14:00:56,"7,67",-,"2,76",-,"4,46","15,95",-
2019-03-13 15:00:56,"4,89",-,"3,26",-,"6,79","17,63",-
2019-03-13 16:00:56,"5,05",-,"2,77",-,"7,68","28,75",-
2019-03-13 17:00:56,"9,70",-,"3,26",-,"3,36","12,36",-
2019-03-13 18:00:56,"10,59",-,"3,05",-,"1,95","11,03",-
2019-03-13 19:00:56,"8,38",-,"2,55",-,"6,08","15,16",-
2019-03-13 20:00:56,"8,26",-,"1,89",-,"2,68","11,31",-
2019-03-13 21:00:56,"11,56",-,"2,27",-,"3,50","12,75",-
2019-03-13 22:00:56,"15,83",-,"2,87",-,"3,90","11,41",-
2019-03-13 23:00:56,"17,07",-,"2,36",-,"4,68","12,54",-
2019-03-14 00:00:56,"16,56",-,"3,02",-,"4,48","12,17",-
2019-03-14 01:00:56,"18,38",-,"2,65",-,"3,76","11,57",-
2019-03-14 02:00:56,"22,01",-,"1,63",-,"3,73","12,05",-
2019-03-14 03:00:56,"22,15",-,"0,32",-,"6,90","14,09",-
2019-03-14 04:00:56,"22,20",-,"2,57",-,"6,66","14,33",-
2019-03-14 05:00:56,"22,38",-,"2,66",-,"3,15","10,35",-
2019-03-14 06:00:56,"23,51",-,"2,65",-,"1,40","8,76",-
2019-03-14 07:00:56,"21,08",-,"2,71",-,"3,07","9,94",-
2019-03-14 08:00:56,"24,58",-,"3,15",-,"4,28","12,48",-
2019-03-14 09:00:56,"28,17",-,"2,43",-,"12,36","28,79",-
2019-03-14 10:00:56,"30,29",-,"2,80",-,"17,04","32,53",-
2019-03-14 11:00:56,"29,79",-,"2,72",-,"24,85","46,05",-
2019-03-14 12:00:56,"26,28",-,"2,97",-,"35,45","63,91",-
2019-03-14 13:00:56,"25,98",-,"3,36",-,"29,84","53,79",-
2019-03-14 14:00:56,"23,44",-,"4,12",-,"8,95","20,43",-
2019-03-14 15:00:56,"22,69",-,"4,39",-,"3,14","11,54",-
2019-03-14 16:00:56,"21,85",-,"5,21",-,"4,16","12,75",-
2019-03-14 17:00:56,"25,79",-,"5,19",-,"8,09","21,47",-
2019-03-14 18:00:56,"28,05",-,"5,50",-,"7,34","18,32",-
2019-03-14 19:00:56,"31,03",-,"3,69",-,"7,83","18,53",-
2019-03-14 20:00:56,"37,80",-,"4,12",-,"6,80","17,37",-
2019-03-14 21:00:56,"34,67",-,"4,53",-,"6,17","15,59",-
2019-03-14 22:00:56,"31,12",-,"4,11",-,"11,37","21,72",-
2019-03-14 23:00:56,"34,76",-,"3,46",-,"8,15","17,78",-
2019-03-15 00:00:56,"34,24",-,"4,08",-,"8,38","17,90",-
2019-03-15 01:00:56,"31,68",-,"3,99",-,"14,61","26,23",-
2019-03-15 02:00:56,"32,14",-,"4,87",-,"10,98","19,62",-
2019-03-15 03:00:56,"34,95",-,"4,47",-,"6,67","14,19",-
2019-03-15 04:00:56,"32,74",-,"5,08",-,"5,82","13,40",-
2019-03-15 05:00:56,"31,55",-,"4,07",-,"4,75","11,62",-
2019-03-15 06:00:56,"25,15",-,"4,53",-,"5,79","13,35",-
2019-03-15 07:00:56,"21,94",-,"4,92",-,"9,55","17,79",-
2019-03-15 08:00:56,"21,70",-,"3,75",-,"6,27","15,77",-
2019-03-15 09:00:56,"19,19",-,"5,03",-,"23,40","65,19",-
2019-03-15 10:00:56,"26,81",-,"4,80",-,"26,64","51,58",-
2019-03-15 11:00:56,"31,63",-,"5,25",-,"15,18","31,29",-
2019-03-15 12:00:56,"29,77",-,"4,93",-,"10,16","20,53",-
2019-03-15 13:00:56,"30,27",-,"4,77",-,"14,71","28,91",-
2019-03-15 14:00:56,"31,52",-,"4,85",-,"28,77","54,43",-
2019-03-15 15:00:56,"35,46",-,"3,25",-,"33,47","62,15",-
2019-03-15 16:00:56,"43,02",-,"3,25",-,"42,30","77,58",-
2019-03-15 17:00:56,"44,93",-,"6,38",-,"11,54","22,91",-
2019-03-15 18:00:56,"33,02",-,"3,34",-,"11,44","22,36",-
2019-03-15 19:00:56,"23,62",-,"4,33",-,"31,65","141,46",-
2019-03-15 20:00:56,"37,08",-,"21,10",-,"31,14","111,94",-
2019-03-15 21:00:56,"50,45",-,"19,68",-,"9,17","19,52",-
2019-03-15 22:00:56,"26,34",-,"18,38",-,"12,74","23,15",-
2019-03-15 23:00:56,"25,63",-,"19,33",-,"14,30","24,27",-
2019-03-16 00:00:56,"25,26",-,"2,23",-,"14,97","27,61",-
2019-03-16 01:00:56,"30,60",-,"1,97",-,"23,17","37,52",-
2019-03-16 02:00:56,"31,22",-,"1,53",-,"27,43","42,10",-
2019-03-16 03:00:56,"37,54",-,"1,37",-,"23,45","39,80",-
2019-03-16 04:00:56,"37,63",-,"1,53",-,"23,23","44,44",-
2019-03-16 05:00:56,"28,33",-,"0,94",-,"20,85","42,60",-
2019-03-16 06:00:56,"30,23",-,"0,82",-,"19,92","41,45",-
2019-03-16 07:00:56,"30,04",-,"0,39",-,"19,56","34,30",-
2019-03-16 08:00:56,"28,81",-,"1,39",-,"35,77","120,86",-
2019-03-16 09:00:56,"38,87",-,"0,93",-,"32,07","127,51",-
2019-03-16 10:00:56,"38,88",-,"0,90",-,"21,20","65,86",-
2019-03-16 11:00:56,"39,89",-,"2,21",-,"31,10","91,73",-
2019-03-16 12:00:56,"61,01",-,"8,75",-,"41,34","105,58",-
2019-03-16 13:00:56,"84,71",-,"15,71",-,"33,96","68,85",-
2019-03-16 14:00:56,"63,67",-,"11,30",-,"24,97","49,22",-
2019-03-16 15:00:56,"42,04",-,"10,48",-,"17,93","35,64",-
2019-03-16 16:00:56,"33,35",-,"7,39",-,"13,82","28,32",-
2019-03-16 17:00:56,"26,57",-,"5,36",-,"15,37","29,34",-
2019-03-16 18:00:56,"26,87",-,"10,05",-,"22,69","37,70",-
2019-03-16 19:00:56,"32,37",-,"16,74",-,"32,94","50,05",-
2019-03-16 20:00:56,"39,90",-,"21,19",-,"62,45","94,32",-
2019-03-16 21:00:56,"50,15",-,"11,63",-,"61,86","102,44",-
2019-03-16 22:00:56,"60,11",-,"10,52",-,"73,00","113,30",-
2019-03-16 23:00:56,"65,07",-,"10,23",-,"69,44","111,49",-
2019-03-17 00:00:56,"63,98",-,"14,73",-,"65,11","98,97",-
2019-03-17 01:00:56,"60,63",-,"19,24",-,"50,33","72,10",-
2019-03-17 02:00:56,"52,64",-,"22,88",-,"38,44","53,52",-
2019-03-17 03:00:56,"52,84",-,"20,44",-,"42,88","57,14",-
2019-03-17 04:00:56,"43,39",-,"14,96",-,"27,06","37,52",-
2019-03-17 05:00:56,"29,56",-,"14,48",-,"14,05","21,24",-
2019-03-17 06:00:56,"27,04",-,"11,69",-,"7,88","15,52",-
2019-03-17 07:00:56,"20,65",-,"9,54",-,"7,34","15,10",-
2019-03-17 08:00:56,"25,10",-,"5,70",-,"13,73","23,26",-
2019-03-17 09:00:56,"27,48",-,"5,10",-,"21,12","39,83",-
2019-03-17 10:00:56,"35,68",-,"4,19",-,"17,16","31,36",-
2019-03-17 11:00:56,"41,98",-,"5,44",-,"5,16","14,53",-
2019-03-17 12:00:56,"26,68",-,"4,66",-,"4,65","14,11",-
2019-03-17 13:00:56,"25,58",-,"8,54",-,"6,25","17,32",-
2019-03-17 14:00:56,"28,72",-,"6,58",-,"8,54","19,88",-
2019-03-17 15:00:56,"28,67",-,"16,08",-,"13,07","27,31",-
2019-03-17 16:00:56,"29,31",-,"23,13",-,"24,37","45,88",-
2019-03-17 17:00:56,"38,01",-,"29,65",-,"28,98","48,89",-
2019-03-17 18:00:56,"44,00",-,"30,30",-,"29,17","46,67",-
2019-03-17 19:00:56,"45,17",-,"22,41",-,"43,83","68,69",-
2019-03-17 20:00:56,"45,26",-,"21,56",-,"49,59","69,80",-
2019-03-17 21:00:56,"49,45",-,"18,75",-,"67,02",-,-
2019-03-17 22:00:56,"83,49",-,"13,76",-,"60,37","114,74",-
2019-03-17 23:00:56,"121,91",-,"7,92",-,"52,88","114,90",-
2019-03-18 00:00:56,"116,48",-,"3,23",-,"38,38","79,07",-
2019-03-18 01:00:56,"118,63",-,"2,15",-,"34,34","70,79",-
2019-03-18 02:00:56,"102,03",-,"1,88",-,"32,42","85,60",-
2019-03-18 03:00:56,"97,42",-,"0,80",-,"26,25","61,55",-
2019-03-18 04:00:56,"88,12",-,"0,19",-,"22,53","42,40",-
2019-03-18 05:00:56,"71,70",-,"1,00",-,"23,76","50,72",-
2019-03-18 06:00:56,"70,51",-,"0,42",-,"20,48","48,80",-
2019-03-18 07:00:56,"59,56",-,"1,05",-,"19,24","48,35",-
2019-03-18 08:00:56,"59,70",-,"0,95",-,"16,58","53,47",-
2019-03-18 09:00:56,"68,97",-,"1,27",-,"22,75","80,75",-
2019-03-18 10:00:56,"85,12",-,"1,88",-,"29,91","120,43",-
2019-03-18 11:00:56,"101,06",-,"1,40",-,"30,18","78,67",-
2019-03-18 12:00:56,"89,38",-,"20,11",-,"29,15","58,70",-
2019-03-18 13:00:56,"72,54",-,"6,19",-,"11,28","28,05",-
2019-03-18 14:00:56,"50,01",-,"6,17",-,"7,00","18,92",-
2019-03-18 15:00:56,"41,72",-,"5,64",-,"3,57","11,83",-
2019-03-18 16:00:56,"24,61",-,"6,28",-,"8,53","20,33",-
2019-03-18 17:00:56,"27,33",-,"5,73",-,"8,94","20,84",-
2019-03-18 18:00:56,"32,20",-,"13,35",-,"45,42","74,90",-
2019-03-18 19:00:56,"50,49",-,-,-,"75,66","127,97",-
2019-03-18 20:00:56,"86,92",-,-,-,"89,15","206,37",-
2019-03-18 21:00:56,"96,15",-,"17,03",-,"60,90","158,09",-
2019-03-18 22:00:56,"117,16",-,"6,19",-,"69,63","144,22",-
2019-03-18 23:00:56,"155,10",-,"4,22",-,"61,61",-,-
2019-03-19 00:00:56,"143,60",-,"3,29",-,"45,55","110,45",-
2019-03-19 01:00:56,"136,12",-,"1,85",-,"34,03","84,77",-
2019-03-19 02:00:56,"128,77",-,"1,33",-,"33,06","70,23",-
2019-03-19 03:00:56,"114,24",-,"1,38",-,"30,84","72,91",-
2019-03-19 04:00:56,"89,74",-,"0,72",-,"26,32","47,59",-
2019-03-19 05:00:56,"73,35",-,"1,23",-,"29,33","113,63",-
2019-03-19 06:00:56,"84,19",-,"0,91",-,"25,81","65,42",-
2019-03-19 07:00:56,"74,01",-,"0,68",-,"24,05","61,24",-
2019-03-19 08:00:56,"67,03",-,"0,24",-,"22,08","76,61",-
2019-03-19 09:00:56,"73,26",-,"18,40",-,"24,60","115,08",-
2019-03-19 10:00:56,"94,61",-,"4,21",-,"33,74","132,43",-
2019-03-19 11:00:56,"134,82",-,"10,41",-,"55,41","249,19",-
2019-03-19 12:00:56,"157,47",-,"14,93",-,"67,17","157,52",-
2019-03-19 13:00:56,"116,11",-,"18,89",-,"56,69","108,55",-
2019-03-19 14:00:56,"98,92",-,"36,18",-,"34,86","58,99",-
2019-03-19 15:00:56,"70,59",-,"20,19",-,"15,61","29,18",-
2019-03-19 16:00:56,"57,43",-,"54,88",-,"54,53","90,23",-
2019-03-19 17:00:56,"83,22",-,"43,20",-,"41,77","69,62",-
2019-03-19 18:00:56,"86,59",-,"11,61",-,"2,98","11,79",-
2019-03-19 19:00:56,"55,64",-,"11,39",-,"4,63","14,21",-
2019-03-19 20:00:56,"45,61",-,"9,59",-,"5,47","13,58",-
2019-03-19 21:00:56,"48,51",-,"14,52",-,"11,27","20,16",-
2019-03-19 22:00:56,"54,99",-,"4,99",-,"13,79","23,58",-
2019-03-19 23:00:56,"48,18",-,"4,22",-,"13,95","23,67",-
2019-03-20 00:00:56,"69,42",-,"3,31",-,"30,60",-,-
2019-03-20 01:00:56,"115,39",-,"2,81",-,"30,69","54,52",-
2019-03-20 02:00:56,"131,44",-,"2,62",-,"39,08","105,01",-
2019-03-20 03:00:56,"112,94",-,"2,03",-,"32,60","92,42",-
2019-03-20 04:00:56,"90,36",-,"1,65",-,"22,38","40,41",-
2019-03-20 05:00:56,"78,19",-,"1,48",-,"21,03","32,91",-
2019-03-20 06:00:56,"75,18",-,"0,96",-,"24,11","42,29",-
2019-03-20 07:00:56,"66,35",-,"3,52",-,"22,55","39,73",-
2019-03-20 08:00:56,"68,80",-,"3,03",-,"25,14","83,69",-
2019-03-20 09:00:56,"76,02",-,"3,66",-,"36,14","163,15",-
2019-03-20 10:00:56,"107,12",-,"4,54",-,"34,70","132,99",-
2019-03-20 11:00:56,"140,06",-,"9,00",-,"42,41","123,87",-
2019-03-20 12:00:56,"125,70",-,"12,26",-,"27,91","59,54",-
2019-03-20 13:00:56,"85,94",-,"9,97",-,"7,27","21,45",-
2019-03-20 14:00:56,"52,84",-,"6,61",-,"3,14","12,34",-
2019-03-20 15:00:56,"37,07",-,"5,23",-,"1,86","10,58",-
2019-03-20 16:00:56,"34,79",-,"4,03",-,-,"8,75",-
2019-03-20 17:00:56,"36,54",-,"3,53",-,-,"8,50",-
2019-03-20 18:00:56,"38,65",-,"2,96",-,"0,56","9,06",-
2019-03-20 19:00:56,"41,55",-,"2,57",-,"1,80","10,37",-
2019-03-20 20:00:56,"37,10",-,"2,02",-,"3,12","12,49",-
2019-03-20 21:00:56,"31,72",-,"2,05",-,"3,40","12,34",-
2019-03-20 22:00:56,"27,00",-,"1,98",-,"2,63","9,98",-
2019-03-20 23:00:56,"25,24",-,"1,35",-,"2,04","9,22",-
2019-03-21 00:00:56,"19,34",-,"1,52",-,"1,65","9,13",-
2019-03-21 01:00:56,"16,78",-,"1,58",-,"5,17","15,21",-
2019-03-21 02:00:56,"25,94",-,"1,15",-,"6,21","15,84",-
2019-03-21 03:00:56,"24,33",-,"1,09",-,"7,38","14,87",-
