Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-03 08:00:56,36.59,0.0,2.24,0.0,0.0,0.0
2018-04-03 09:00:56,44.28,0.0,8.64,0.0,0.0,0.0
2018-04-03 10:00:56,59.79,0.0,17.37,0.0,0.0,0.0
2018-04-03 11:00:56,77.89,0.0,15.95,0.0,0.0,0.0
2018-04-03 12:00:56,63.02,0.0,12.63,0.0,0.0,0.0
2018-04-03 13:00:56,30.06,0.0,7.3,0.0,0.0,0.0
2018-04-03 14:00:56,19.83,0.0,3.78,0.0,0.0,0.0
2018-04-03 15:00:56,18.09,0.0,3.39,0.0,0.0,0.0
2018-04-03 16:00:56,19.6,0.0,1.75,0.0,0.0,0.0
2018-04-03 17:00:56,26.09,0.0,1.75,0.0,0.0,0.0
2018-04-03 18:00:56,26.83,0.0,1.56,0.0,0.0,0.0
2018-04-03 19:00:56,25.86,0.0,1.53,0.0,0.0,0.0
2018-04-03 20:00:56,35.34,0.0,3.16,0.0,0.0,0.0
2018-04-03 21:00:56,40.53,0.0,9.12,0.0,0.0,0.0
2018-04-03 22:00:56,57.0,0.0,14.14,0.0,0.0,0.0
2018-04-03 23:00:56,57.99,0.0,6.01,0.0,0.0,0.0
2018-04-04 00:00:56,69.6,0.0,5.18,0.0,0.0,0.0
2018-04-04 01:00:56,78.69,0.0,6.72,0.0,0.0,0.0
2018-04-04 02:00:56,106.55,0.0,4.45,0.0,0.0,0.0
2018-04-04 03:00:56,88.44,0.0,4.18,0.0,0.0,0.0
2018-04-04 04:00:56,59.04,0.0,3.26,0.0,0.0,0.0
2018-04-04 05:00:56,38.94,0.0,3.49,0.0,0.0,0.0
2018-04-04 06:00:56,48.57,0.0,2.85,0.0,0.0,0.0
2018-04-04 07:00:56,43.83,0.0,4.36,0.0,0.0,0.0
2018-04-04 08:00:56,45.15,0.0,8.61,0.0,0.0,0.0
2018-04-04 09:00:56,81.72,0.0,15.82,0.0,0.0,0.0
2018-04-04 10:00:56,110.74,0.0,15.47,0.0,0.0,0.0
2018-04-04 11:00:56,106.3,0.0,15.43,0.0,0.0,0.0
2018-04-04 12:00:56,85.7,0.0,11.72,0.0,0.0,0.0
2018-04-04 13:00:56,60.07,0.0,10.6,0.0,0.0,0.0
2018-04-04 14:00:56,50.68,0.0,8.61,0.0,0.0,0.0
2018-04-04 15:00:56,55.36,0.0,4.25,0.0,0.0,0.0
2018-04-04 16:00:56,28.02,0.0,1.58,0.0,0.0,0.0
2018-04-04 17:00:56,39.51,0.0,3.45,0.0,0.0,0.0
2018-04-04 18:00:56,44.32,0.0,4.03,0.0,0.0,0.0
2018-04-04 19:00:56,37.6,0.0,2.65,0.0,0.0,0.0
2018-04-04 20:00:56,45.45,0.0,5.52,0.0,0.0,0.0
2018-04-04 21:00:56,61.6,0.0,8.16,0.0,0.0,0.0
2018-04-04 22:00:56,69.13,0.0,14.02,0.0,0.0,0.0
2018-04-04 23:00:56,83.96,0.0,41.57,0.0,0.0,0.0
2018-04-05 00:00:56,107.32,0.0,22.4,0.0,0.0,0.0
2018-04-05 01:00:56,109.14,0.0,10.43,0.0,0.0,0.0
2018-04-05 02:00:56,88.89,0.0,9.79,0.0,0.0,0.0
2018-04-05 03:00:56,99.16,0.0,7.22,0.0,0.0,0.0
2018-04-05 04:00:56,98.49,0.0,4.36,0.0,0.0,0.0
2018-04-05 05:00:56,68.95,0.0,3.35,0.0,0.0,0.0
2018-04-05 06:00:56,57.73,0.0,1.64,0.0,0.0,0.0
2018-04-05 07:00:56,66.16,0.0,2.41,0.0,0.0,0.0
2018-04-05 08:00:56,71.08,0.0,4.57,0.0,0.0,0.0
2018-04-05 09:00:56,114.41,0.0,15.44,0.0,0.0,0.0
2018-04-05 10:00:56,210.81,0.0,26.69,0.0,0.0,0.0
2018-04-05 11:00:56,214.01,0.0,27.74,0.0,0.0,0.0
2018-04-05 12:00:56,140.74,0.0,16.73,0.0,0.0,0.0
2018-04-05 13:00:56,78.0,0.0,11.39,0.0,0.0,0.0
2018-04-05 14:00:56,43.92,0.0,10.83,0.0,0.0,0.0
2018-04-05 15:00:56,43.08,0.0,13.15,0.0,0.0,0.0
2018-04-05 16:00:56,44.32,0.0,11.37,0.0,0.0,0.0
2018-04-05 17:00:56,48.0,0.0,5.25,0.0,0.0,0.0
2018-04-05 18:00:56,47.27,0.0,3.83,0.0,0.0,0.0
2018-04-05 19:00:56,40.86,0.0,7.85,0.0,0.0,0.0
2018-04-05 20:00:56,62.65,0.0,6.06,0.0,0.0,0.0
2018-04-05 21:00:56,70.57,0.0,7.79,0.0,0.0,0.0
2018-04-05 22:00:56,77.73,0.0,14.17,0.0,0.0,0.0
2018-04-05 23:00:56,86.0,0.0,12.81,0.0,0.0,0.0
2018-04-06 00:00:56,87.37,0.0,9.17,0.0,0.0,0.0
2018-04-06 01:00:56,103.57,0.0,8.76,0.0,0.0,0.0
2018-04-06 02:00:56,110.0,0.0,9.85,0.0,0.0,0.0
2018-04-06 03:00:56,105.79,0.0,5.47,0.0,0.0,0.0
2018-04-06 04:00:56,58.57,0.0,3.23,0.0,0.0,0.0
2018-04-06 05:00:56,67.02,0.0,4.88,0.0,0.0,0.0
2018-04-06 06:00:56,90.08,0.0,5.71,0.0,0.0,0.0
2018-04-06 07:00:56,90.84,0.0,8.04,0.0,0.0,0.0
2018-04-06 08:00:56,91.1,0.0,32.2,0.0,0.0,0.0
2018-04-06 09:00:56,120.74,0.0,33.54,0.0,0.0,0.0
2018-04-06 10:00:56,180.1,0.0,26.59,0.0,0.0,0.0
2018-04-06 11:00:56,112.68,0.0,21.61,0.0,0.0,0.0
2018-04-06 12:00:56,107.06,0.0,13.69,0.0,0.0,0.0
2018-04-06 13:00:56,81.77,0.0,9.11,0.0,0.0,0.0
2018-04-06 14:00:56,46.29,0.0,11.28,0.0,0.0,0.0
2018-04-06 15:00:56,60.68,0.0,8.41,0.0,0.0,0.0
2018-04-06 16:00:56,56.43,0.0,10.46,0.0,0.0,0.0
2018-04-06 17:00:56,50.81,0.0,10.48,0.0,0.0,0.0
2018-04-06 18:00:56,59.03,0.0,8.8,0.0,0.0,0.0
2018-04-06 19:00:56,47.84,0.0,7.12,0.0,0.0,0.0
2018-04-06 20:00:56,45.92,0.0,5.74,0.0,0.0,0.0
2018-04-06 21:00:56,44.67,0.0,3.28,0.0,0.0,0.0
2018-04-06 22:00:56,40.59,0.0,3.66,0.0,0.0,0.0
2018-04-06 23:00:56,37.05,0.0,3.9,0.0,0.0,0.0
2018-04-07 00:00:56,47.6,0.0,1.8,0.0,0.0,0.0
2018-04-07 01:00:56,31.83,0.0,1.83,0.0,0.0,0.0
2018-04-07 02:00:56,29.75,0.0,0.76,0.0,0.0,0.0
2018-04-07 03:00:56,26.83,0.0,1.89,0.0,0.0,0.0
2018-04-07 04:00:56,25.33,0.0,0.73,0.0,0.0,0.0
2018-04-07 05:00:56,28.16,0.0,1.33,0.0,0.0,0.0
2018-04-07 06:00:56,19.67,0.0,1.37,0.0,0.0,0.0
2018-04-07 07:00:56,26.75,0.0,2.82,0.0,0.0,0.0
2018-04-07 08:00:56,26.17,0.0,3.64,0.0,0.0,0.0
2018-04-07 09:00:56,50.99,0.0,3.17,0.0,0.0,0.0
2018-04-07 10:00:56,60.85,0.0,4.86,0.0,0.0,0.0
2018-04-07 11:00:56,47.75,0.0,5.88,0.0,0.0,0.0
2018-04-07 12:00:56,45.66,0.0,4.58,0.0,0.0,0.0
2018-04-07 13:00:56,53.25,0.0,5.86,0.0,0.0,0.0
2018-04-07 14:00:56,56.9,0.0,8.37,0.0,0.0,0.0
2018-04-07 15:00:56,67.0,0.0,9.88,0.0,0.0,0.0
2018-04-07 16:00:56,67.08,0.0,10.48,0.0,0.0,0.0
2018-04-07 17:00:56,67.18,0.0,3.38,0.0,0.0,0.0
2018-04-07 18:00:56,56.93,0.0,4.73,0.0,0.0,0.0
2018-04-07 19:00:56,45.66,0.0,1.63,0.0,0.0,0.0
2018-04-07 20:00:56,51.27,0.0,1.52,0.0,0.0,0.0
2018-04-07 21:00:56,31.67,0.0,1.93,0.0,0.0,0.0
2018-04-07 22:00:56,28.25,0.0,2.0,0.0,0.0,0.0
2018-04-07 23:00:56,30.6,0.0,1.95,0.0,0.0,0.0
2018-04-08 00:00:56,26.08,0.0,1.84,0.0,0.0,0.0
2018-04-08 01:00:56,27.49,0.0,2.32,0.0,0.0,0.0
2018-04-08 02:00:56,32.26,0.0,3.96,0.0,0.0,0.0
2018-04-08 03:00:56,24.49,0.0,2.16,0.0,0.0,0.0
2018-04-08 04:00:56,29.67,0.0,2.77,0.0,0.0,0.0
2018-04-08 05:00:56,26.0,0.0,1.12,0.0,0.0,0.0
2018-04-08 06:00:56,26.08,0.0,2.28,0.0,0.0,0.0
2018-04-08 07:00:56,27.74,0.0,1.12,0.0,0.0,0.0
2018-04-08 08:00:56,36.82,0.0,1.87,0.0,0.0,0.0
2018-04-08 09:00:56,46.58,0.0,3.03,0.0,0.0,0.0
2018-04-08 10:00:56,53.08,0.0,4.3,0.0,0.0,0.0
2018-04-08 11:00:56,55.81,0.0,2.84,0.0,0.0,0.0
2018-04-08 12:00:56,73.78,0.0,3.39,0.0,0.0,0.0
2018-04-08 13:00:56,50.24,0.0,6.15,0.0,0.0,0.0
2018-04-08 14:00:56,63.18,0.0,5.12,0.0,0.0,0.0
2018-04-08 15:00:56,53.75,0.0,4.25,0.0,0.0,0.0
2018-04-08 16:00:56,50.09,0.0,2.75,0.0,0.0,0.0
2018-04-08 17:00:56,40.58,0.0,2.51,0.0,0.0,0.0
2018-04-08 18:00:56,46.26,0.0,2.07,0.0,0.0,0.0
2018-04-08 19:00:56,38.58,0.0,3.8,0.0,0.0,0.0
2018-04-08 20:00:56,45.91,0.0,2.27,0.0,0.0,0.0
2018-04-08 21:00:56,55.59,0.0,4.8,0.0,0.0,0.0
2018-04-08 22:00:56,51.82,0.0,5.07,0.0,0.0,0.0
2018-04-08 23:00:56,60.6,0.0,5.25,0.0,0.0,0.0
2018-04-09 00:00:56,57.81,0.0,4.75,0.0,0.0,0.0
2018-04-09 01:00:56,74.3,0.0,3.1,0.0,0.0,0.0
2018-04-09 02:00:56,33.74,0.0,3.73,0.0,0.0,0.0
2018-04-09 03:00:56,41.84,0.0,3.3,0.0,0.0,0.0
2018-04-09 04:00:56,39.67,0.0,2.24,0.0,0.0,0.0
2018-04-09 05:00:56,36.16,0.0,3.35,0.0,0.0,0.0
2018-04-09 06:00:56,38.16,0.0,2.45,0.0,0.0,0.0
2018-04-09 07:00:56,40.82,0.0,3.3,0.0,0.0,0.0
2018-04-09 08:00:56,50.9,0.0,3.75,0.0,0.0,0.0
2018-04-09 09:00:56,61.66,0.0,5.8,0.0,0.0,0.0
2018-04-09 10:00:56,68.34,0.0,5.72,0.0,0.0,0.0
2018-04-09 11:00:56,61.99,0.0,9.01,0.0,0.0,0.0
2018-04-09 12:00:56,72.42,0.0,12.01,0.0,0.0,0.0
2018-04-09 13:00:56,67.4,0.0,11.65,0.0,0.0,0.0
2018-04-09 14:00:56,80.78,0.0,7.61,0.0,0.0,0.0
2018-04-09 15:00:56,55.41,0.0,7.61,0.0,0.0,0.0
2018-04-09 16:00:56,49.25,0.0,5.46,0.0,0.0,0.0
2018-04-09 17:00:56,52.67,0.0,3.85,0.0,0.0,0.0
2018-04-09 18:00:56,59.83,0.0,2.97,0.0,0.0,0.0
2018-04-09 19:00:56,58.25,0.0,4.53,0.0,0.0,0.0
2018-04-09 20:00:56,61.0,0.0,3.45,0.0,0.0,0.0
2018-04-09 21:00:56,61.42,0.0,4.02,0.0,0.0,0.0
2018-04-09 22:00:56,66.42,0.0,5.67,0.0,0.0,0.0
2018-04-09 23:00:56,69.62,0.0,4.23,0.0,0.0,0.0
2018-04-10 00:00:56,54.08,0.0,4.24,0.0,0.0,0.0
2018-04-10 01:00:56,54.41,0.0,3.23,0.0,0.0,0.0
2018-04-10 02:00:56,47.16,0.0,2.03,0.0,0.0,0.0
2018-04-10 03:00:56,37.83,0.0,1.89,0.0,0.0,0.0
2018-04-10 04:00:56,35.41,0.0,1.09,0.0,0.0,0.0
2018-04-10 05:00:56,28.58,0.0,3.27,0.0,0.0,0.0
2018-04-10 06:00:56,23.75,0.0,2.0,0.0,0.0,0.0
2018-04-10 07:00:56,21.42,0.0,3.67,0.0,0.0,0.0
2018-04-10 08:00:56,26.33,0.0,2.59,0.0,0.0,0.0
2018-04-10 09:00:56,32.43,0.0,2.6,0.0,0.0,0.0
2018-04-10 10:00:56,60.01,0.0,3.1,0.0,0.0,0.0
2018-04-10 11:00:56,71.17,0.0,3.93,0.0,0.0,0.0
2018-04-10 12:00:56,73.84,0.0,4.62,0.0,0.0,0.0
2018-04-10 13:00:56,82.67,0.0,9.49,0.0,0.0,0.0
2018-04-10 14:00:56,78.83,0.0,8.29,0.0,0.0,0.0
2018-04-10 15:00:56,76.41,0.0,9.08,0.0,0.0,0.0
2018-04-10 16:00:56,68.66,0.0,8.63,0.0,0.0,0.0
2018-04-10 17:00:56,53.25,0.0,7.05,0.0,0.0,0.0
2018-04-10 18:00:56,45.67,0.0,6.16,0.0,0.0,0.0
2018-04-10 19:00:56,53.0,0.0,6.38,0.0,0.0,0.0
2018-04-10 20:00:56,55.09,0.0,5.22,0.0,0.0,0.0
2018-04-10 21:00:56,78.08,0.0,2.65,0.0,0.0,0.0
2018-04-10 22:00:56,79.08,0.0,5.29,0.0,0.0,0.0
2018-04-10 23:00:56,79.19,0.0,3.05,0.0,0.0,0.0
2018-04-11 00:00:56,68.99,0.0,3.34,0.0,0.0,0.0
2018-04-11 01:00:56,57.33,0.0,1.94,0.0,0.0,0.0
2018-04-11 02:00:56,50.42,0.0,2.3,0.0,0.0,0.0
2018-04-11 03:00:56,54.16,0.0,1.15,0.0,0.0,0.0
2018-04-11 04:00:56,44.68,0.0,2.27,0.0,0.0,0.0
2018-04-11 05:00:56,40.28,0.0,2.73,0.0,0.0,0.0
2018-04-11 06:00:56,31.52,0.0,2.53,0.0,0.0,0.0
2018-04-11 07:00:56,26.4,0.0,3.71,0.0,0.0,0.0
2018-04-11 08:00:56,32.19,0.0,1.69,0.0,0.0,0.0
2018-04-11 09:00:56,46.95,0.0,2.13,0.0,0.0,0.0
2018-04-11 10:00:56,60.62,0.0,3.92,0.0,0.0,0.0
2018-04-11 11:00:56,90.44,0.0,2.66,0.0,0.0,0.0
2018-04-11 12:00:56,82.81,0.0,6.11,0.0,0.0,0.0
2018-04-11 13:00:56,70.91,0.0,8.79,0.0,0.0,0.0
2018-04-11 14:00:56,91.09,0.0,7.99,0.0,0.0,0.0
2018-04-11 15:00:56,68.76,0.0,7.35,0.0,0.0,0.0
2018-04-11 16:00:56,64.97,0.0,9.03,0.0,0.0,0.0
2018-04-11 17:00:56,53.79,0.0,9.71,0.0,0.0,0.0
2018-04-11 18:00:56,63.16,0.0,5.26,0.0,0.0,0.0
2018-04-11 19:00:56,65.71,0.0,4.52,0.0,0.0,0.0
2018-04-11 20:00:56,76.38,0.0,6.3,0.0,0.0,0.0
2018-04-11 21:00:56,102.97,0.0,6.49,0.0,0.0,0.0
2018-04-11 22:00:56,90.92,0.0,4.08,0.0,0.0,0.0
2018-04-11 23:00:56,89.46,0.0,4.22,0.0,0.0,0.0
2018-04-12 00:00:56,82.44,0.0,5.14,0.0,0.0,0.0
2018-04-12 01:00:56,76.0,0.0,4.38,0.0,0.0,0.0
2018-04-12 02:00:56,76.0,0.0,2.31,0.0,0.0,0.0
2018-04-12 03:00:56,75.36,0.0,1.92,0.0,0.0,0.0
2018-04-12 04:00:56,67.44,0.0,2.89,0.0,0.0,0.0
2018-04-12 05:00:56,61.16,0.0,2.6,0.0,0.0,0.0
2018-04-12 06:00:56,62.6,0.0,4.24,0.0,0.0,0.0
2018-04-12 07:00:56,58.0,0.0,4.45,0.0,0.0,0.0
2018-04-12 08:00:56,59.19,0.0,5.38,0.0,0.0,0.0
2018-04-12 09:00:56,74.83,0.0,9.13,0.0,0.0,0.0
2018-04-12 10:00:56,96.95,0.0,13.46,0.0,0.0,0.0
2018-04-12 11:00:56,107.92,0.0,15.0,0.0,0.0,0.0
2018-04-12 12:00:56,105.17,0.0,16.46,0.0,0.0,0.0
2018-04-12 13:00:56,82.33,0.0,17.17,0.0,0.0,0.0
2018-04-12 14:00:56,61.17,0.0,13.93,0.0,0.0,0.0
2018-04-12 15:00:56,39.92,0.0,10.51,0.0,0.0,0.0
2018-04-12 16:00:56,38.44,0.0,6.44,0.0,0.0,0.0
2018-04-12 17:00:56,32.71,0.0,7.16,0.0,0.0,0.0
2018-04-12 18:00:56,41.48,0.0,6.38,0.0,0.0,0.0
2018-04-12 19:00:56,45.73,0.0,4.53,0.0,0.0,0.0
2018-04-12 20:00:56,31.79,0.0,4.13,0.0,0.0,0.0
2018-04-12 21:00:56,41.56,0.0,4.72,0.0,0.0,0.0
2018-04-12 22:00:56,47.92,0.0,3.35,0.0,0.0,0.0
2018-04-12 23:00:56,47.0,0.0,3.09,0.0,0.0,0.0
2018-04-13 00:00:56,47.4,0.0,2.33,0.0,0.0,0.0
2018-04-13 01:00:56,51.21,0.0,3.15,0.0,0.0,0.0
2018-04-13 02:00:56,42.32,0.0,2.75,0.0,0.0,0.0
2018-04-13 03:00:56,45.68,0.0,1.96,0.0,0.0,0.0
2018-04-13 04:00:56,41.35,0.0,2.51,0.0,0.0,0.0
2018-04-13 05:00:56,33.43,0.0,2.84,0.0,0.0,0.0
2018-04-13 06:00:56,27.32,0.0,2.91,0.0,0.0,0.0
2018-04-13 07:00:56,30.51,0.0,1.09,0.0,0.0,0.0
2018-04-13 08:00:56,25.97,0.0,2.47,0.0,0.0,0.0
2018-04-13 09:00:56,37.16,0.0,3.6,0.0,0.0,0.0
2018-04-13 10:00:56,38.75,0.0,1.05,0.0,0.0,0.0
2018-04-13 11:00:56,36.82,0.0,4.61,0.0,0.0,0.0
2018-04-13 12:00:56,47.73,0.0,5.8,0.0,0.0,0.0
