Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-01 12:00:56,9.3,4.84,434.94,0.0,6.09,125.01
2018-04-01 13:00:56,67.0,4.26,505.84,0.0,9.94,50.25
2018-04-01 14:00:56,62.46,10.58,1365.46,5.05,18.24,43.64
2018-04-01 15:00:56,29.71,45.22,1669.22,14.05,35.75,63.59
2018-04-01 16:00:56,20.34,41.41,1141.14,9.98,33.57,147.18
2018-04-01 17:00:56,21.89,15.1,279.15,2.63,22.96,184.54
2018-04-01 18:00:56,14.34,28.29,834.49,6.71,28.66,117.22
2018-04-01 19:00:56,9.47,16.96,521.28,0.28,17.03,83.0
2018-04-01 20:00:56,5.01,10.72,321.53,0.0,11.05,57.82
2018-04-01 21:00:56,52.5,15.58,657.46,7.72,25.28,38.48
2018-04-01 22:00:56,44.29,13.34,639.36,20.12,40.11,157.47
2018-04-01 23:00:56,65.1,12.73,1118.4,27.15,53.14,177.03
2018-04-02 00:00:56,29.82,12.94,1522.88,26.29,51.73,71.69
2018-04-02 01:00:56,58.68,14.24,2659.61,30.54,71.29,34.44
2018-04-02 02:00:56,42.52,16.5,1433.72,22.01,49.89,16.65
2018-04-02 03:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-02 04:00:56,16.48,4.3,159.36,0.0,5.97,100.31
2018-04-02 05:00:56,34.03,6.23,467.62,0.65,9.2,40.27
2018-04-02 06:00:56,27.29,4.75,384.31,0.0,4.98,34.37
2018-04-02 07:00:56,20.95,4.02,358.79,0.0,3.96,55.86
2018-04-02 08:00:56,18.78,4.01,208.04,0.0,1.21,59.54
2018-04-02 09:00:56,11.98,4.44,214.9,0.0,0.42,59.51
2018-04-02 10:00:56,20.96,4.82,244.08,0.03,3.22,57.42
2018-04-02 11:00:56,22.7,5.24,244.86,0.0,1.23,74.47
2018-04-02 12:00:56,11.99,4.78,258.52,0.0,0.02,88.9
2018-04-02 13:00:56,54.87,4.71,269.08,0.0,0.0,69.25
2018-04-02 14:00:56,25.56,4.62,294.12,0.0,0.01,127.19
2018-04-02 15:00:56,75.46,4.74,300.51,0.0,0.21,111.45
2018-04-02 16:00:56,50.97,10.24,625.7,3.57,7.9,118.66
2018-04-02 17:00:56,28.28,5.23,281.01,0.0,0.55,188.15
2018-04-02 18:00:56,51.39,4.44,289.09,0.0,0.0,61.86
2018-04-02 19:00:56,24.53,4.01,281.2,0.0,0.02,56.28
2018-04-02 20:00:56,12.81,4.28,271.79,0.0,0.0,49.76
2018-04-02 21:00:56,41.41,4.54,322.98,2.76,5.79,84.16
2018-04-02 22:00:56,35.27,4.77,387.72,9.91,14.53,124.6
2018-04-02 23:00:56,24.48,4.25,388.17,4.76,9.71,143.53
2018-04-03 00:00:56,28.63,4.48,410.64,1.06,5.41,112.7
2018-04-03 01:00:56,19.47,4.22,424.29,1.52,5.56,110.91
2018-04-03 02:00:56,41.3,4.4,553.43,5.49,9.29,76.41
2018-04-03 03:00:56,31.69,4.43,387.09,7.03,11.66,24.77
2018-04-03 04:00:56,15.52,4.47,535.22,12.49,17.99,16.9
