Date,PM10 ( µg/m3 ),SO2 ( µg/m3 )
2022-03-23 16:00:56,86.92,11.37
2022-03-23 17:00:56,120.88,13.2
2022-03-23 18:00:56,77.92,10.27
2022-03-23 19:00:56,75.56,15.2
2022-03-23 20:00:56,95.01,11.47
2022-03-23 21:00:56,19.23,10.38
2022-03-23 22:00:56,27.95,10.19
2022-03-23 23:00:56,25.69,8.84
2022-03-24 00:00:56,14.25,8.33
2022-03-24 01:00:56,24.82,8.06
2022-03-24 02:00:56,17.77,7.7
2022-03-24 03:00:56,8.92,7.41
2022-03-24 04:00:56,5.92,7.26
2022-03-24 05:00:56,3.15,6.87
2022-03-24 06:00:56,9.1,6.54
2022-03-24 07:00:56,13.15,6.42
2022-03-24 08:00:56,18.72,6.27
2022-03-24 09:00:56,7.97,6.33
2022-03-24 10:00:56,7.28,6.32
2022-03-24 11:00:56,17.9,6.89
2022-03-24 12:00:56,14.31,7.53
2022-03-24 13:00:56,0.0,0.0
