Date,PM10 ( µg/m3 ),SO2 ( µg/m3 )
2022-03-23 16:00:56,307.94,19.23
2022-03-23 17:00:56,307.1,20.17
2022-03-23 18:00:56,59.89,18.82
2022-03-23 19:00:56,56.68,16.86
2022-03-23 20:00:56,46.19,15.91
2022-03-23 21:00:56,39.22,17.97
2022-03-23 22:00:56,62.93,23.71
2022-03-23 23:00:56,87.28,25.39
2022-03-24 00:00:56,82.01,21.08
2022-03-24 01:00:56,61.51,18.05
2022-03-24 02:00:56,49.01,16.66
2022-03-24 03:00:56,49.31,15.44
2022-03-24 04:00:56,42.14,15.46
2022-03-24 05:00:56,32.35,15.04
2022-03-24 06:00:56,28.11,15.61
2022-03-24 07:00:56,33.22,21.69
2022-03-24 08:00:56,54.4,35.07
2022-03-24 09:00:56,80.39,43.17
2022-03-24 10:00:56,70.18,41.33
2022-03-24 11:00:56,49.38,39.19
2022-03-24 12:00:56,46.33,28.5
2022-03-24 13:00:56,0.0,0.0
