Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2022-03-23 16:00:56,34.1,18.46,11.29,0.33,15.75,19.82,107.27
2022-03-23 17:00:56,31.83,16.85,10.64,0.32,14.0,17.84,105.23
2022-03-23 18:00:56,29.13,13.45,11.28,0.34,16.91,22.94,99.26
2022-03-23 19:00:56,27.3,9.52,12.67,0.35,19.03,25.59,94.42
2022-03-23 20:00:56,24.71,6.77,15.18,0.37,20.19,24.56,92.07
2022-03-23 21:00:56,23.11,4.98,18.72,0.38,20.31,23.95,89.83
2022-03-23 22:00:56,26.72,3.75,20.12,0.36,18.03,21.51,90.59
2022-03-23 23:00:56,29.77,4.94,19.89,0.35,16.68,20.26,91.07
2022-03-24 00:00:56,28.3,7.76,20.6,0.36,17.06,20.8,89.57
2022-03-24 01:00:56,25.09,8.15,20.65,0.34,15.59,18.21,89.33
2022-03-24 02:00:56,20.86,6.66,22.19,0.34,13.91,15.38,86.89
2022-03-24 03:00:56,20.2,7.09,24.17,0.33,12.92,14.15,84.09
2022-03-24 04:00:56,23.51,10.85,22.25,0.28,10.74,11.77,86.97
2022-03-24 05:00:56,23.65,13.02,20.56,0.27,8.85,9.79,90.62
2022-03-24 06:00:56,23.28,12.24,25.56,0.28,8.29,8.94,93.57
2022-03-24 07:00:56,23.98,10.96,37.07,0.32,14.01,15.87,90.99
2022-03-24 08:00:56,24.42,11.89,96.97,0.49,29.54,38.1,72.45
2022-03-24 09:00:56,27.8,15.29,89.92,0.54,32.79,45.17,62.15
2022-03-24 10:00:56,29.57,15.25,24.87,0.41,22.79,32.29,71.05
2022-03-24 11:00:56,31.94,11.83,19.77,0.36,17.93,26.0,78.84
2022-03-24 12:00:56,38.11,11.4,18.58,0.34,13.77,19.99,87.56
2022-03-24 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
