Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-04-01 22:00:56,8.88,0.0,12.37,0.0,0.0,0.0
2018-04-01 23:00:56,9.05,0.0,6.75,0.0,0.0,0.0
2018-04-02 00:00:56,16.52,0.0,9.81,0.0,0.0,0.0
2018-04-02 01:00:56,12.51,0.0,23.98,0.0,0.0,0.0
2018-04-02 02:00:56,8.02,0.0,14.2,0.0,0.0,0.0
2018-04-02 03:00:56,1.0,0.0,7.99,0.0,0.0,0.0
2018-04-02 04:00:56,1.0,0.0,5.61,0.0,0.0,0.0
2018-04-02 05:00:56,0.88,0.0,3.8,0.0,0.0,0.0
2018-04-02 06:00:56,0.0,0.0,4.67,0.0,0.0,0.0
2018-04-02 07:00:56,2.82,0.0,144.87,0.0,0.0,0.0
2018-04-02 08:00:56,21.9,0.0,143.1,0.0,0.0,0.0
2018-04-02 09:00:56,13.63,0.0,80.74,0.0,0.0,0.0
2018-04-02 10:00:56,11.49,0.0,56.85,0.0,0.0,0.0
2018-04-02 11:00:56,14.17,0.0,33.11,0.0,0.0,0.0
2018-04-02 12:00:56,7.88,0.0,31.06,0.0,0.0,0.0
2018-04-02 13:00:56,7.12,0.0,28.28,0.0,0.0,0.0
2018-04-02 14:00:56,8.24,0.0,11.0,0.0,0.0,0.0
2018-04-02 15:00:56,10.12,0.0,12.39,0.0,0.0,0.0
2018-04-02 16:00:56,10.76,0.0,4.83,0.0,0.0,0.0
2018-04-02 17:00:56,9.84,0.0,7.95,0.0,0.0,0.0
2018-04-02 18:00:56,15.16,0.0,11.52,0.0,0.0,0.0
2018-04-02 19:00:56,9.12,0.0,31.59,0.0,0.0,0.0
2018-04-02 20:00:56,10.24,0.0,51.2,0.0,0.0,0.0
2018-04-02 21:00:56,12.12,0.0,52.82,0.0,0.0,0.0
2018-04-02 22:00:56,12.76,0.0,39.07,0.0,0.0,0.0
2018-04-02 23:00:56,11.59,0.0,139.02,0.0,0.0,0.0
