Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM 2.5 ( µg/m3 )
2018-03-29 00:00:56,92.29499999999999,10.51,47.785,52.64,51.965,28.93
2018-03-29 01:00:56,84.53,9.22,19.015,23.41,48.34,28.83
2018-03-29 02:00:56,82.22,8.25,21.080000000000002,25.450000000000003,46.92,30.36
2018-03-29 03:00:56,76.805,8.77,14.350000000000001,18.535,52.08,30.86
2018-03-29 04:00:56,87.025,7.37,13.425,17.490000000000002,52.745000000000005,29.34
2018-03-29 05:00:56,102.62,7.78,9.035,13.015,58.63,32.31
2018-03-29 06:00:56,133.99,6.33,5.75,9.705000000000002,62.57,36.74
2018-03-29 07:00:56,132.5,5.91,2.195,6.12,64.27000000000001,42.06
2018-03-29 08:00:56,83.975,6.5,2.325,6.319999999999999,64.625,40.2
2018-03-29 09:00:56,60.075,8.29,7.175,11.995000000000001,59.31,37.63
2018-03-29 10:00:56,53.665000000000006,10.1,10.08,15.065000000000001,56.33,34.83
2018-03-29 11:00:56,43.665,6.22,5.8149999999999995,9.99,62.525,23.86
2018-03-29 12:00:56,33.7,6.75,8.48,13.41,58.08,15.88
2018-03-29 13:00:56,38.760000000000005,8.07,13.375,18.755000000000003,56.13,17.1
2018-03-29 14:00:56,47.44,8.72,11.505,16.23,60.85000000000001,20.79
2018-03-29 15:00:56,48.14,9.19,10.620000000000001,15.585,62.145,21.06
2018-03-29 16:00:56,41.205,8.51,10.985000000000001,16.305,64.225,19.56
2018-03-29 17:00:56,39.375,8.26,11.1,15.44,67.345,23.43
2018-03-29 18:00:56,42.120000000000005,7.01,5.405,9.65,69.39,32.66
2018-03-29 19:00:56,40.95,6.25,7.59,11.885,67.9,33.57
2018-03-29 20:00:56,38.855000000000004,12.82,10.47,14.9,61.42,26.52
2018-03-29 21:00:56,39.504999999999995,7.63,8.620000000000001,12.83,62.25,21.88
2018-03-29 22:00:56,35.065,9.97,14.055,18.41,53.8,22.33
2018-03-29 23:00:56,37.16,8.09,8.32,12.565000000000001,58.315,22.88
2018-03-30 00:00:56,35.265,7.24,38.835,43.425000000000004,58.205,20.72
2018-03-30 01:00:56,34.32,6.99,9.82,14.0,55.3,19.31
2018-03-30 02:00:56,26.395,6.47,6.575,10.655000000000001,59.245000000000005,17.19
2018-03-30 03:00:56,24.17,6.9,6.595000000000001,10.655,60.29,16.71
2018-03-30 04:00:56,18.175,6.2,5.765000000000001,9.83,59.295,13.85
2018-03-30 05:00:56,14.23,5.66,5.630000000000001,9.66,58.209999999999994,10.58
2018-03-30 06:00:56,10.780000000000001,6.28,5.959999999999999,10.004999999999999,55.325,7.63
2018-03-30 07:00:56,8.895,6.7,5.9799999999999995,10.11,53.505,6.15
2018-03-30 08:00:56,8.469999999999999,6.47,7.215,11.434999999999999,48.0,7.01
2018-03-30 09:00:56,8.23,7.01,9.325,14.385,43.295,8.07
2018-03-30 10:00:56,10.355,7.76,9.775,14.725,45.04,10.23
2018-03-30 11:00:56,11.44,7.59,8.86,13.28,50.305,11.99
2018-03-30 12:00:56,10.95,6.8,8.705,13.355,49.269999999999996,10.18
2018-03-30 13:00:56,8.805,6.67,7.33,11.795,51.144999999999996,8.71
2018-03-30 14:00:56,8.94,6.59,7.885,12.47,46.790000000000006,9.56
2018-03-30 15:00:56,10.37,7.11,8.055,11.725000000000001,45.555,8.0
2018-03-30 16:00:56,10.72,7.17,7.095,10.565000000000001,44.705,7.62
2018-03-30 17:00:56,13.045,7.63,6.495,10.02,47.685,9.04
2018-03-30 18:00:56,14.33,7.0,8.235,11.815000000000001,49.97,13.79
2018-03-30 19:00:56,20.799999999999997,6.89,8.28,11.979999999999999,53.425,15.73
2018-03-30 20:00:56,18.7,8.04,9.120000000000001,12.715,56.025000000000006,15.54
2018-03-30 21:00:56,20.725,8.32,9.12,12.65,56.32,14.42
2018-03-30 22:00:56,16.88,7.91,8.56,11.815,57.695,13.69
2018-03-30 23:00:56,15.215,7.27,8.245,11.47,59.795,13.05
2018-03-31 00:00:56,18.04,7.26,37.815,41.355,61.55,11.58
2018-03-31 01:00:56,14.145,7.31,7.6049999999999995,10.795,60.695,12.02
2018-03-31 02:00:56,19.130000000000003,7.54,8.870000000000001,12.045,56.29,15.28
2018-03-31 03:00:56,17.755,7.89,9.11,12.285,51.254999999999995,15.86
2018-03-31 04:00:56,16.63,6.99,9.935,13.2,55.17,15.69
2018-03-31 05:00:56,20.92,6.65,8.719999999999999,11.935,59.010000000000005,15.86
2018-03-31 06:00:56,18.93,6.75,9.475,12.75,57.58,17.58
2018-03-31 07:00:56,20.8,7.47,6.135,9.41,55.995000000000005,17.53
2018-03-31 08:00:56,18.575000000000003,8.14,6.4399999999999995,9.8,56.18,16.88
2018-03-31 09:00:56,20.814999999999998,9.51,13.26,17.745,50.61,12.33
2018-03-31 10:00:56,20.065,10.31,15.42,19.825000000000003,53.845,9.77
2018-03-31 11:00:56,23.58,9.03,11.3,16.355,61.11,10.74
2018-03-31 12:00:56,23.87,7.2,8.6,12.19,65.09,12.98
2018-03-31 13:00:56,18.31,6.73,5.695,9.19,68.73,15.27
2018-03-31 14:00:56,19.075,6.07,6.175,9.655,68.24000000000001,15.97
2018-03-31 15:00:56,22.22,7.45,6.085,9.705,70.47,14.3
2018-03-31 16:00:56,22.23,8.17,6.335,10.065,70.935,13.31
2018-03-31 17:00:56,22.93,7.84,6.705,10.325,70.31,11.49
2018-03-31 18:00:56,25.155,8.56,8.24,12.175,64.715,10.0
2018-03-31 19:00:56,23.125,8.97,8.145,11.995000000000001,62.56,13.25
2018-03-31 20:00:56,10.48,8.65,3.11,3.94,24.085,0.0
2018-03-31 21:00:56,10.07,10.66,4.735,5.635,22.665,0.0
2018-03-31 22:00:56,12.05,11.05,5.72,6.845,21.295,0.0
2018-03-31 23:00:56,13.33,10.25,4.045,4.51,22.275,0.0
2018-04-01 00:00:56,8.515,10.28,3.835,4.28,21.41,0.0
2018-04-01 01:00:56,9.02,8.87,2.515,2.86,21.505,0.0
2018-04-01 02:00:56,9.39,8.19,1.795,2.175,21.165,0.0
2018-04-01 03:00:56,6.45,7.85,1.24,1.595,20.99,0.0
2018-04-01 04:00:56,4.965,7.99,1.18,1.54,20.095,0.0
2018-04-01 05:00:56,4.155,7.63,1.03,1.375,20.17,0.0
2018-04-01 06:00:56,8.6,8.07,1.445,1.775,18.94,0.0
2018-04-01 07:00:56,11.555,11.41,3.53,4.37,16.345,0.0
2018-04-01 08:00:56,12.815,10.07,2.255,3.095,17.85,0.0
2018-04-01 09:00:56,8.02,8.03,1.175,1.965,19.61,0.0
2018-04-01 10:00:56,8.45,7.7,1.165,1.83,21.195,0.0
2018-04-01 11:00:56,7.035,7.25,1.61,2.355,24.15,0.0
2018-04-01 12:00:56,7.95,6.44,1.125,1.67,30.535,0.0
2018-04-01 13:00:56,6.465,6.65,1.035,1.48,34.55,0.0
2018-04-01 14:00:56,5.575,6.64,0.865,1.3,35.94,0.0
2018-04-01 15:00:56,7.52,5.37,0.685,1.085,35.98,0.0
2018-04-01 16:00:56,7.985,5.68,0.93,1.375,35.65,0.0
2018-04-01 17:00:56,7.515,5.19,1.325,1.825,36.005,0.0
2018-04-01 18:00:56,7.95,5.48,0.945,1.305,35.175,0.0
2018-04-01 19:00:56,6.535,5.84,1.06,1.465,34.265,0.0
2018-04-01 20:00:56,7.885,13.74,6.6,7.49,29.61,0.0
2018-04-01 21:00:56,17.635,13.38,6.05,6.71,29.585,0.0
2018-04-01 22:00:56,8.64,13.57,6.855,7.34,26.61,0.0
2018-04-01 23:00:56,12.345,11.71,5.66,6.16,25.605,0.0
2018-04-02 00:00:56,7.985,8.07,2.375,2.735,26.805,0.0
2018-04-02 01:00:56,7.43,7.69,1.825,2.155,26.355,0.0
2018-04-02 02:00:56,5.5,7.49,1.745,2.06,25.925,0.0
2018-04-02 03:00:56,5.5,6.72,1.275,1.595,25.595,0.0
2018-04-02 04:00:56,5.48,7.08,1.115,1.445,25.35,0.0
2018-04-02 05:00:56,5.0,6.9,1.06,1.385,25.2,0.0
2018-04-02 06:00:56,5.0,7.5,1.48,1.795,24.555,0.0
2018-04-02 07:00:56,5.16,17.96,5.865,7.1,20.27,0.0
2018-04-02 08:00:56,9.575,8.94,2.245,2.87,23.485,0.0
2018-04-02 09:00:56,11.385,7.24,1.44,1.985,25.525,0.0
2018-04-02 10:00:56,8.52,7.39,1.425,1.995,27.735,0.0
2018-04-02 11:00:56,9.09,6.69,1.27,1.775,32.205,0.0
2018-04-02 12:00:56,11.465,5.81,0.66,1.025,36.645,0.0
2018-04-02 13:00:56,10.48,5.04,0.475,0.835,36.885,0.0
2018-04-02 14:00:56,9.875,5.62,0.56,0.89,37.02,0.0
2018-04-02 15:00:56,6.48,5.75,0.905,1.295,37.24,0.0
2018-04-02 16:00:56,6.055,5.71,1.59,2.12,36.74,0.0
2018-04-02 17:00:56,7.73,6.28,1.995,2.475,35.79,0.0
2018-04-02 18:00:56,16.085,6.0,1.57,2.02,37.245,0.0
2018-04-02 19:00:56,70.81,6.18,1.15,1.57,38.22,0.0
2018-04-02 20:00:56,10.805,7.12,2.37,3.235,38.475,0.0
2018-04-02 21:00:56,5.405,6.67,1.28,1.83,38.775,0.0
2018-04-02 22:00:56,2.96,7.12,1.395,2.075,37.775,0.0
2018-04-02 23:00:56,2.0,6.54,0.975,1.44,37.85,0.0
2018-04-03 00:00:56,1.965,6.78,0.745,1.135,38.775,0.0
2018-04-03 01:00:56,0.965,6.61,0.69,1.02,39.305,0.0
2018-04-03 02:00:56,0.055,7.12,1.01,1.355,38.115,0.0
2018-04-03 03:00:56,1.535,7.42,0.41,0.72,39.555,0.0
2018-04-03 04:00:56,2.5,7.11,0.43,0.745,38.54,0.0
2018-04-03 05:00:56,2.46,7.51,0.575,0.89,37.85,0.0
2018-04-03 06:00:56,1.72,8.41,1.625,2.005,35.825,0.0
2018-04-03 07:00:56,7.375,7.53,1.87,2.295,30.905,0.0
2018-04-03 08:00:56,4.02,9.03,6.1,7.105,25.67,0.0
2018-04-03 09:00:56,4.66,9.59,5.925,7.28,26.04,0.0
2018-04-03 10:00:56,8.96,11.79,6.025,7.63,25.695,0.0
2018-04-03 11:00:56,8.3,14.0,6.455,8.205,26.75,0.0
2018-04-03 12:00:56,15.41,12.49,5.23,6.52,28.725,0.0
2018-04-03 13:00:56,12.795,8.49,2.42,3.15,32.39,0.0
2018-04-03 14:00:56,18.265,7.71,2.36,2.99,66.09,10.12
2018-04-03 15:00:56,19.585,8.11,2.26,2.835,65.39,10.36
2018-04-03 16:00:56,18.015,7.95,2.015,2.57,69.315,12.62
2018-04-03 17:00:56,17.03,7.67,2.505,3.045,70.305,15.69
2018-04-03 18:00:56,18.48,7.56,3.995,8.76,70.28,21.29
2018-04-03 19:00:56,20.905,7.13,7.025,11.89,67.36,20.41
2018-04-03 20:00:56,20.945,8.48,5.9399999999999995,10.915,68.465,19.71
2018-04-03 21:00:56,19.509999999999998,9.23,8.275,13.235,67.455,17.17
2018-04-03 22:00:56,17.795,8.1,5.83,10.705,68.38,15.85
2018-04-03 23:00:56,15.215,10.29,9.1,13.844999999999999,65.62,13.39
2018-04-04 00:00:56,19.77,12.77,7.75,8.23,58.26,12.16
2018-04-04 01:00:56,21.16,9.72,3.82,4.255,62.214999999999996,12.82
2018-04-04 02:00:56,15.02,10.2,3.84,4.27,62.7,14.44
2018-04-04 03:00:56,16.765,10.3,4.565,4.94,59.95,13.86
2018-04-04 04:00:56,17.33,9.92,4.515,4.865,59.135,12.95
2018-04-04 05:00:56,15.940000000000001,9.68,3.475,3.815,60.504999999999995,12.1
2018-04-04 06:00:56,17.42,9.69,2.32,2.695,63.425,12.65
2018-04-04 07:00:56,15.23,15.99,8.695,10.745,57.535000000000004,10.52
2018-04-04 08:00:56,26.935,22.61,9.66,12.695,53.18000000000001,7.46
2018-04-04 09:00:56,27.17,15.71,5.425,7.375,55.72,0.0
2018-04-04 10:00:56,22.615000000000002,11.72,3.465,4.665,61.92,0.0
2018-04-04 11:00:56,21.695,7.95,2.0,2.74,65.2,0.0
2018-04-04 12:00:56,20.200000000000003,6.98,1.92,2.84,69.965,6.81
2018-04-04 13:00:56,21.515,6.58,1.91,2.585,78.50999999999999,8.68
2018-04-04 14:00:56,21.115000000000002,6.75,2.045,2.685,81.215,10.58
2018-04-04 15:00:56,19.34,5.97,1.64,2.395,81.36500000000001,12.21
2018-04-04 16:00:56,15.415,6.38,2.005,2.635,84.295,11.04
2018-04-04 17:00:56,19.255000000000003,7.25,2.94,3.795,84.285,9.62
2018-04-04 18:00:56,19.75,9.31,3.0,3.57,83.64500000000001,11.61
2018-04-04 19:00:56,22.68,9.45,3.055,7.449999999999999,80.02,15.17
2018-04-04 20:00:56,21.41,20.56,7.365,13.149999999999999,77.255,16.16
2018-04-04 21:00:56,19.340000000000003,15.69,21.48,25.299999999999997,66.03,14.85
2018-04-04 22:00:56,25.97,10.83,25.945,30.02,62.515,16.08
2018-04-04 23:00:56,20.65,21.1,30.085,33.835,58.17,16.53
2018-04-05 00:00:56,28.075,10.62,48.36,52.265,64.85,13.9
2018-04-05 01:00:56,15.945,10.94,23.845000000000002,28.78,63.215,14.33
2018-04-05 02:00:56,21.595,9.54,26.325000000000003,30.25,59.980000000000004,16.91
2018-04-05 03:00:56,17.075,9.43,24.065,28.01,61.185,16.31
2018-04-05 04:00:56,16.69,8.73,24.59,28.58,57.985,15.32
2018-04-05 05:00:56,16.44,9.01,18.37,22.35,61.565,14.43
2018-04-05 06:00:56,13.575,9.35,19.625,23.630000000000003,57.525000000000006,14.15
2018-04-05 07:00:56,17.165,12.35,22.495,27.085,55.295,13.75
2018-04-05 08:00:56,21.415,12.46,26.220000000000002,31.740000000000002,53.9,9.77
2018-04-05 09:00:56,20.52,12.02,26.8,33.120000000000005,52.16,7.25
2018-04-05 10:00:56,18.47,9.51,29.73,36.335,55.55,9.78
2018-04-05 11:00:56,18.450000000000003,9.07,29.51,35.64,59.44,12.63
2018-04-05 12:00:56,25.47,7.18,30.919999999999998,36.465,61.3,11.16
2018-04-05 13:00:56,23.85,6.89,28.915,34.22,63.57,11.06
2018-04-05 14:00:56,19.14,6.3,27.310000000000002,32.31,67.565,12.17
2018-04-05 15:00:56,15.895,5.5,23.415000000000003,28.13,70.71000000000001,12.03
2018-04-05 16:00:56,19.545,6.07,21.785,26.595,75.22,12.25
2018-04-05 17:00:56,10.465,6.69,21.605,26.41,77.57499999999999,14.21
2018-04-05 18:00:56,18.75,5.75,20.355,25.21,78.235,16.94
2018-04-05 19:00:56,17.94,8.93,13.94,19.265,80.175,0.0
2018-04-05 20:00:56,24.0,14.25,18.9,24.634999999999998,72.13499999999999,24.11
2018-04-05 21:00:56,21.11,11.53,13.805,18.38,72.25999999999999,25.08
2018-04-05 22:00:56,20.29,19.41,24.965,29.759999999999998,67.6,19.98
2018-04-05 23:00:56,19.545,18.1,20.455,25.085,65.605,16.63
2018-04-06 00:00:56,17.785,17.42,51.894999999999996,56.84,62.114999999999995,13.19
2018-04-06 01:00:56,19.775,10.14,23.815,28.695,65.21,16.12
2018-04-06 02:00:56,16.56,10.08,17.81,22.395000000000003,65.36,17.73
2018-04-06 03:00:56,18.845,7.5,17.525000000000002,22.08,64.78,15.54
2018-04-06 04:00:56,16.915,7.95,20.66,25.330000000000002,57.43,13.75
2018-04-06 05:00:56,15.805,7.68,25.78,30.745,54.065,14.84
2018-04-06 06:00:56,18.22,9.14,25.974999999999998,31.005000000000003,49.785,13.62
2018-04-06 07:00:56,19.915,12.47,25.95,31.525000000000002,45.845,16.99
2018-04-06 08:00:56,21.535,13.26,24.450000000000003,31.075000000000003,45.05,16.1
2018-04-06 09:00:56,24.33,10.22,24.830000000000002,31.845,47.595,15.99
2018-04-06 10:00:56,22.7,8.22,22.935,29.88,53.89,18.81
2018-04-06 11:00:56,23.04,8.1,26.715,34.88,54.03,18.82
2018-04-06 12:00:56,21.439999999999998,8.29,25.625,32.635000000000005,58.525,19.1
2018-04-06 13:00:56,27.305,6.02,22.25,28.474999999999998,65.49,19.22
2018-04-06 14:00:56,26.97,5.28,20.215,26.155,71.05,15.68
2018-04-06 15:00:56,21.134999999999998,5.03,19.07,24.810000000000002,73.655,15.05
2018-04-06 16:00:56,19.685000000000002,4.83,19.18,24.77,74.805,14.33
2018-04-06 17:00:56,17.56,4.53,12.485,17.595,79.33,17.37
2018-04-06 18:00:56,22.465,5.39,12.405000000000001,17.655,78.97,0.0
2018-04-06 19:00:56,22.77,5.63,7.58,12.215,80.96000000000001,0.0
2018-04-06 20:00:56,25.325,13.81,13.424999999999999,19.63,75.575,0.0
2018-04-06 21:00:56,23.835,20.29,21.815,27.130000000000003,67.885,19.99
2018-04-06 22:00:56,29.155,16.02,29.285000000000004,35.105000000000004,62.305,17.0
2018-04-06 23:00:56,21.275,8.51,18.71,23.89,64.065,15.5
2018-04-07 00:00:56,21.68,6.94,46.32,51.915,58.965,16.7
2018-04-07 01:00:56,19.11,6.62,15.795,20.595,55.82,18.57
2018-04-07 02:00:56,23.665,7.2,7.2299999999999995,11.735,59.285,19.67
2018-04-07 03:00:56,21.315,6.89,7.074999999999999,11.6,61.53999999999999,17.23
2018-04-07 04:00:56,15.835,7.2,3.585,7.97,62.45,16.16
2018-04-07 05:00:56,16.835,6.93,7.82,12.375,61.019999999999996,14.34
2018-04-07 06:00:56,17.335,6.91,16.19,21.29,59.11,15.73
2018-04-07 07:00:56,18.77,9.52,16.305,21.619999999999997,55.335,17.78
2018-04-07 08:00:56,20.814999999999998,10.62,18.535,24.48,54.045,14.66
2018-04-07 09:00:56,21.495,8.33,18.47,25.564999999999998,53.32,12.57
2018-04-07 10:00:56,24.215,7.62,19.155,25.58,55.575,10.88
2018-04-07 11:00:56,30.67,6.66,19.995,26.42,60.5,10.28
2018-04-07 12:00:56,29.7,6.32,24.07,31.5,59.53,11.65
2018-04-07 13:00:56,27.61,6.05,18.71,25.145000000000003,67.62,15.9
2018-04-07 14:00:56,26.545,5.42,19.07,25.275,72.595,16.18
2018-04-07 15:00:56,25.075,5.87,18.33,23.82,77.345,17.78
2018-04-07 16:00:56,26.055,5.27,18.12,23.5,82.38,19.09
2018-04-07 17:00:56,12.98,5.26,19.36,24.865000000000002,82.61500000000001,20.04
2018-04-07 18:00:56,29.855,5.38,18.085,23.43,84.75999999999999,19.5
2018-04-07 19:00:56,27.81,5.25,14.955,19.66,84.075,19.09
2018-04-07 20:00:56,26.685000000000002,14.75,20.395000000000003,25.085,76.39,22.93
2018-04-07 21:00:56,31.945,17.43,22.884999999999998,27.82,69.775,26.48
2018-04-07 22:00:56,34.71,26.82,32.129999999999995,37.894999999999996,60.519999999999996,25.99
2018-04-07 23:00:56,39.645,22.96,22.43,27.805,60.315,19.58
2018-04-08 00:00:56,32.655,18.09,45.94,51.08,61.385,17.41
2018-04-08 01:00:56,33.3,11.98,14.41,19.095,65.18,20.22
2018-04-08 02:00:56,29.29,12.28,12.775,17.33,61.45,24.2
2018-04-08 03:00:56,27.935000000000002,9.55,11.264999999999999,15.965,64.99000000000001,22.8
2018-04-08 04:00:56,21.91,8.02,8.83,13.485,70.32,22.14
2018-04-08 05:00:56,24.305,6.74,10.715,15.535,67.285,20.06
2018-04-08 06:00:56,22.265,7.98,9.285,13.95,66.515,20.56
2018-04-08 07:00:56,22.665,12.87,10.98,16.01,65.30000000000001,20.87
2018-04-08 08:00:56,28.075,8.11,14.255,19.575,62.68,18.13
2018-04-08 09:00:56,23.84,8.22,18.77,25.185000000000002,48.435,20.02
2018-04-08 10:00:56,26.46,7.55,15.27,22.09,58.33,26.67
2018-04-08 11:00:56,30.035,7.21,18.35,24.825,62.455,23.88
2018-04-08 12:00:56,27.759999999999998,6.03,17.09,23.37,60.17,23.55
2018-04-08 13:00:56,27.06,6.26,18.05,24.115000000000002,62.485,23.19
2018-04-08 14:00:56,30.445,5.5,15.16,20.595000000000002,67.025,22.48
2018-04-08 15:00:56,26.405,4.92,13.135,18.235000000000003,74.065,20.67
2018-04-08 16:00:56,24.62,5.33,12.629999999999999,17.634999999999998,78.99000000000001,19.35
2018-04-08 17:00:56,18.08,5.43,13.75,18.840000000000003,81.805,18.43
2018-04-08 18:00:56,20.04,6.11,14.245000000000001,19.334999999999997,81.5,18.73
2018-04-08 19:00:56,21.175,7.59,15.965,21.08,75.235,24.32
2018-04-08 20:00:56,25.26,11.87,17.23,22.369999999999997,73.825,35.42
2018-04-08 21:00:56,19.185,22.51,24.465,30.805,62.7,41.32
2018-04-08 22:00:56,23.965,24.83,30.505,36.614999999999995,48.105000000000004,37.67
2018-04-08 23:00:56,22.82,16.41,22.935,28.195,56.739999999999995,29.56
2018-04-09 00:00:56,18.345,8.09,40.61,45.690000000000005,58.620000000000005,24.63
2018-04-09 01:00:56,14.26,7.59,18.535,23.75,47.175,22.55
2018-04-09 02:00:56,8.69,7.42,21.33,26.94,46.44,23.48
2018-04-09 03:00:56,13.345,6.65,17.955,23.575000000000003,52.504999999999995,24.82
2018-04-09 04:00:56,9.54,5.97,13.36,18.715000000000003,50.925,23.19
2018-04-09 05:00:56,10.425,6.47,15.524999999999999,21.189999999999998,47.53,21.55
2018-04-09 06:00:56,8.46,6.72,12.715,18.224999999999998,49.055,20.4
2018-04-09 07:00:56,7.705,7.93,14.235000000000001,20.029999999999998,49.644999999999996,20.95
2018-04-09 08:00:56,12.48,9.36,19.18,26.08,44.644999999999996,22.98
2018-04-09 09:00:56,12.27,7.34,18.875,26.205,45.150000000000006,28.38
2018-04-09 10:00:56,18.865,6.87,14.555,21.46,51.455,30.48
2018-04-09 11:00:56,15.56,6.74,3.75,9.24,58.775,0.0
2018-04-09 12:00:56,21.919999999999998,0.0,9.48,16.205,62.855000000000004,0.0
2018-04-09 13:00:56,23.855,5.84,8.885,14.65,70.425,0.0
2018-04-09 14:00:56,30.805,5.31,7.5,12.424999999999999,72.965,0.0
2018-04-09 15:00:56,21.240000000000002,5.48,9.485,14.71,70.50999999999999,0.0
2018-04-09 16:00:56,32.574999999999996,4.87,7.485,12.185,73.47999999999999,11.53
2018-04-09 17:00:56,29.534999999999997,5.84,8.09,12.82,74.65,16.19
2018-04-09 18:00:56,33.435,5.25,8.5,13.495000000000001,74.44999999999999,15.83
2018-04-09 19:00:56,49.42,11.84,10.004999999999999,16.555,69.64500000000001,15.7
2018-04-09 20:00:56,28.075000000000003,10.09,6.525,11.71,71.49000000000001,20.31
2018-04-09 21:00:56,26.115,9.17,6.095000000000001,10.64,70.79499999999999,22.82
2018-04-09 22:00:56,67.77000000000001,8.82,13.05,17.73,61.81,23.55
2018-04-09 23:00:56,23.720000000000002,10.53,12.01,16.905,64.85,29.25
2018-04-10 00:00:56,29.985,8.01,37.205,42.14,60.620000000000005,28.9
2018-04-10 01:00:56,31.5,6.98,10.959999999999999,15.75,60.075,27.33
2018-04-10 02:00:56,31.25,7.23,8.385,13.075,57.725,28.71
2018-04-10 03:00:56,41.405,6.37,7.42,12.135,55.489999999999995,27.57
2018-04-10 04:00:56,32.435,6.29,7.09,11.754999999999999,57.815,28.29
2018-04-10 05:00:56,28.744999999999997,6.47,5.365,9.995,60.97,29.83
2018-04-10 06:00:56,36.585,6.3,5.41,10.049999999999999,61.105000000000004,27.8
2018-04-10 07:00:56,24.055,6.53,6.62,11.344999999999999,59.510000000000005,25.77
2018-04-10 08:00:56,24.985,6.54,8.61,13.86,53.675,25.43
2018-04-10 09:00:56,31.6,6.23,10.15,15.584999999999999,57.269999999999996,22.21
2018-04-10 10:00:56,29.849999999999998,6.07,11.8,17.490000000000002,63.084999999999994,18.92
2018-04-10 11:00:56,25.59,6.74,10.370000000000001,15.469999999999999,68.4,14.33
2018-04-10 12:00:56,27.18,5.89,7.83,13.065000000000001,72.16499999999999,12.59
2018-04-10 13:00:56,26.1,5.42,6.9399999999999995,11.805,74.605,14.46
2018-04-10 14:00:56,21.189999999999998,5.73,8.18,13.385,76.38499999999999,17.71
2018-04-10 15:00:56,26.53,5.89,7.575,12.5,78.125,18.5
2018-04-10 16:00:56,30.255,5.51,6.655,11.38,78.24000000000001,22.21
2018-04-10 17:00:56,27.84,5.42,7.625,12.41,77.22,0.0
2018-04-10 18:00:56,28.810000000000002,5.65,7.99,12.725,76.125,26.23
2018-04-10 19:00:56,28.669999999999998,7.95,13.559999999999999,18.5,66.69,26.75
2018-04-10 20:00:56,45.099999999999994,14.66,21.145,26.265,59.165000000000006,27.35
2018-04-10 21:00:56,98.53999999999999,16.38,24.525,29.82,54.045,29.09
2018-04-10 22:00:56,77.57,16.38,24.98,30.150000000000002,48.96,30.93
2018-04-10 23:00:56,47.485,13.88,22.685000000000002,27.92,45.065,33.41
2018-04-11 00:00:56,52.53,11.0,43.915,49.055,44.135,34.13
2018-04-11 01:00:56,47.36,10.46,12.024999999999999,16.775,46.83,34.4
2018-04-11 02:00:56,40.56,8.72,11.004999999999999,15.79,46.455,37.33
2018-04-11 03:00:56,37.980000000000004,7.44,9.195,14.11,59.645,0.0
2018-04-11 04:00:56,30.669999999999998,6.95,7.5,12.32,63.019999999999996,39.25
2018-04-11 05:00:56,31.665,6.81,7.04,11.765,61.455,38.69
2018-04-11 06:00:56,30.09,6.83,4.23,8.64,61.120000000000005,40.06
2018-04-11 07:00:56,31.08,7.38,3.95,8.295,60.945,42.75
2018-04-11 08:00:56,33.66,8.91,6.54,11.57,59.82,40.61
2018-04-11 09:00:56,36.760000000000005,7.99,10.700000000000001,16.805,57.445,34.46
2018-04-11 10:00:56,34.45,6.93,13.41,19.08,57.775,25.51
2018-04-11 11:00:56,40.28,6.11,15.315,20.83,59.37,22.23
2018-04-11 12:00:56,34.785,5.7,14.515,19.975,64.565,21.93
2018-04-11 13:00:56,32.95,5.74,12.75,17.505,72.4,21.58
2018-04-11 14:00:56,32.61,5.39,10.365,14.819999999999999,75.435,20.14
2018-04-11 15:00:56,28.810000000000002,5.32,13.24,18.275,74.015,18.0
2018-04-11 16:00:56,40.34,5.55,8.735,13.07,78.43,18.63
2018-04-11 17:00:56,39.82,5.62,10.635,15.055,78.255,21.23
2018-04-11 18:00:56,30.445,6.0,10.89,15.265,72.13,0.0
2018-04-11 19:00:56,34.92,7.28,8.51,12.96,75.73,0.0
2018-04-11 20:00:56,31.409999999999997,15.28,14.82,19.32,67.34,0.0
2018-04-11 21:00:56,47.019999999999996,10.96,12.125,16.45,69.86,37.63
2018-04-11 22:00:56,37.595,10.42,14.82,19.155,67.36500000000001,38.43
2018-04-11 23:00:56,45.375,10.76,19.055,23.66,60.019999999999996,35.75
2018-04-12 00:00:56,42.96,16.1,44.84,49.629999999999995,52.34,33.7
2018-04-12 01:00:56,56.69499999999999,10.33,16.035,20.795,55.085,32.12
2018-04-12 02:00:56,37.19,8.67,12.335,16.87,55.69,29.93
2018-04-12 03:00:56,39.85,9.05,10.82,15.33,56.735,31.11
2018-04-12 04:00:56,37.62,8.28,6.465,10.8,59.16,32.32
2018-04-12 05:00:56,31.745,7.86,6.945,11.285,55.135,33.79
2018-04-12 06:00:56,31.71,7.44,9.89,14.435,51.62,35.24
2018-04-12 07:00:56,34.85,7.59,8.895,13.515,50.644999999999996,38.26
2018-04-12 08:00:56,33.295,8.07,16.655,23.085,44.76,34.77
2018-04-12 09:00:56,34.39,7.25,15.845,22.12,44.370000000000005,24.64
2018-04-12 10:00:56,34.879999999999995,6.17,15.165,21.09,52.47,25.49
2018-04-12 11:00:56,33.445,5.95,14.504999999999999,19.919999999999998,58.035,24.22
2018-04-12 12:00:56,32.155,5.96,13.12,18.16,64.28,21.78
2018-04-12 13:00:56,28.215,5.73,11.42,16.18,67.785,18.33
