Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),O3 ( µg/m3 ),CO ( µg/m3 )
2018-03-29 00:00:56,86.23,8.05,33.09,37.8025,23.925,29.935000000000002,1180.92
2018-03-29 01:00:56,73.772,7.3675,25.764999999999997,28.889999999999997,20.53,36.01,1183.08
2018-03-29 02:00:56,64.29333333333334,5.73,17.062,18.63,15.665,41.035,1119.025
2018-03-29 03:00:56,54.611666666666665,5.632000000000001,27.104,81.784,10.44,43.215,1068.46
2018-03-29 04:00:56,50.394999999999996,5.6000000000000005,35.844,54.19,12.565,47.375,1012.6700000000001
2018-03-29 05:00:56,48.473333333333336,5.638000000000001,31.823999999999998,49.568000000000005,12.58,43.754999999999995,1231.79
2018-03-29 06:00:56,42.38666666666666,5.406,29.832000000000004,37.508,10.395000000000001,52.595,1153.08
2018-03-29 07:00:56,34.13166666666667,5.396,46.044000000000004,53.138,8.51,52.91,1267.22
2018-03-29 08:00:56,34.086666666666666,5.6739999999999995,56.06199999999999,89.05799999999999,10.975,32.285,1526.455
2018-03-29 09:00:56,37.321666666666665,6.184,59.536,87.722,10.139999999999999,28.814999999999998,1618.18
2018-03-29 10:00:56,33.48166666666667,10.548,52.442,68.486,9.055,33.41,1264.945
2018-03-29 11:00:56,19.965,9.154,25.602000000000004,35.92,6.95,34.5,1230.525
2018-03-29 12:00:56,18.439999999999998,8.536,26.528000000000002,36.961999999999996,7.405,37.0,1241.715
2018-03-29 13:00:56,24.883333333333333,7.556,45.862,67.39999999999999,6.07,27.445000000000004,1328.835
2018-03-29 14:00:56,25.851666666666667,9.712000000000002,43.955999999999996,68.13,4.010000000000001,25.755,1584.385
2018-03-29 15:00:56,29.708333333333332,8.516,47.048,76.27999999999999,10.865,27.775000000000002,1571.9399999999998
2018-03-29 16:00:56,30.541666666666664,6.938,42.402,63.34,17.455,32.964999999999996,1693.575
2018-03-29 17:00:56,35.87166666666666,6.510000000000001,46.830000000000005,70.096,10.854999999999999,27.135,1986.375
2018-03-29 18:00:56,50.38666666666667,6.406,53.656,89.302,10.445,24.320000000000004,1891.3
2018-03-29 19:00:56,42.24666666666667,6.506,54.37199999999999,92.80399999999999,10.81,29.959999999999997,1957.16
2018-03-29 20:00:56,46.125,6.316,43.762,70.824,11.604999999999999,29.91,1835.365
2018-03-29 21:00:56,33.33166666666666,6.4639999999999995,36.358,50.376,7.8950000000000005,27.845,1803.1899999999998
2018-03-29 22:00:56,33.79666666666667,5.859999999999999,34.98,50.386,8.2,31.415000000000003,1344.035
2018-03-29 23:00:56,35.53333333333333,5.386,44.09,79.172,5.595,37.71,1299.5749999999998
2018-03-30 00:00:56,28.001666666666665,5.2620000000000005,19.896,24.7,5.32,35.93,1356.16
2018-03-30 01:00:56,21.56833333333333,5.977999999999999,21.352,26.165999999999997,5.8,36.93,1288.965
2018-03-30 02:00:56,15.035,5.822,20.312,29.778000000000002,7.065,53.1,1210.82
2018-03-30 03:00:56,16.423333333333336,5.722,18.43,30.034000000000002,2.52,42.225,1175.065
2018-03-30 04:00:56,17.833333333333332,5.384,9.456000000000001,10.892000000000001,6.04,40.65,1116.955
2018-03-30 05:00:56,17.643333333333334,5.68,15.366,18.102,4.49,35.61000000000001,1190.745
2018-03-30 06:00:56,10.526666666666667,5.498,17.366,21.655999999999995,5.245,34.339999999999996,1203.295
2018-03-30 07:00:56,19.69833333333333,5.594,25.554000000000002,35.314,3.83,35.855,1206.72
2018-03-30 08:00:56,21.981666666666666,5.602,41.518,62.696000000000005,7.0,28.625,1365.2749999999999
2018-03-30 09:00:56,17.163333333333334,5.806,41.178,56.386,3.42,34.695,1374.365
2018-03-30 10:00:56,18.626666666666665,6.117999999999999,38.96,53.217999999999996,4.63,35.875,1324.34
2018-03-30 11:00:56,26.785,7.744,42.082,59.024,11.5,34.085,1328.56
2018-03-30 12:00:56,33.15,9.162,45.232,66.654,10.14,38.665,1460.21
2018-03-30 13:00:56,28.785,8.896,41.228,58.397999999999996,7.595,32.38,1451.79
2018-03-30 14:00:56,25.331666666666667,11.266,39.436,56.198,13.155,29.36,1373.75
2018-03-30 15:00:56,28.043333333333333,10.466,47.784,72.122,14.225,33.449999999999996,1497.88
2018-03-30 16:00:56,34.711666666666666,9.666,48.758,76.05,15.68,27.534999999999997,1351.715
2018-03-30 17:00:56,42.86666666666667,8.786,55.672000000000004,90.25,16.27,21.649999999999995,1431.83
2018-03-30 18:00:56,48.449999999999996,10.312,62.338,110.82600000000001,14.56,20.724999999999998,1491.945
2018-03-30 19:00:56,58.30166666666667,9.772,68.008,130.72799999999998,21.135,23.23,1616.47
2018-03-30 20:00:56,60.61666666666667,8.896,67.734,116.908,21.679999999999996,26.02,1568.32
2018-03-30 21:00:56,64.39166666666667,9.26,59.508,94.99000000000001,23.09,27.075000000000003,1390.515
2018-03-30 22:00:56,65.52666666666667,8.896,52.508,79.764,24.7,24.974999999999998,1341.61
2018-03-30 23:00:56,55.876666666666665,14.648000000000001,40.978,48.784,20.655,42.410000000000004,1155.665
2018-03-31 00:00:56,41.445,13.318,27.818,39.589999999999996,7.985,24.495,1367.745
2018-03-31 01:00:56,54.575,11.475999999999999,45.568000000000005,58.928,13.299999999999999,26.695000000000004,1369.8949999999998
2018-03-31 02:00:56,47.071666666666665,10.802,33.828,40.766,21.695000000000004,19.71,1524.345
2018-03-31 03:00:56,45.40333333333333,10.049999999999999,35.262,42.514,18.42,21.245,1441.37
2018-03-31 04:00:56,44.626666666666665,9.648,38.635999999999996,45.288000000000004,14.555,13.854999999999999,1399.295
2018-03-31 05:00:56,40.24,9.646,28.292,33.396,14.06,19.83,1477.4800000000002
2018-03-31 06:00:56,31.786666666666665,9.398,42.152,58.544000000000004,15.375,18.31,1489.4650000000001
2018-03-31 07:00:56,34.25666666666667,9.200000000000001,46.937999999999995,98.75,13.64,13.670000000000002,1972.755
2018-03-31 08:00:56,39.398333333333326,9.948,54.496,153.214,14.049999999999999,19.48,1887.5249999999999
2018-03-31 09:00:56,60.38166666666666,21.87,59.552,124.62399999999998,20.865,18.88,1794.89
2018-03-31 10:00:56,51.735,29.818,42.666000000000004,77.008,21.135,23.62,1228.545
2018-03-31 11:00:56,53.223333333333336,33.332,37.118,59.88399999999999,10.29,31.325,1137.98
2018-03-31 12:00:56,46.083333333333336,22.64,33.044000000000004,52.40200000000001,8.905,30.89,885.415
2018-03-31 13:00:56,56.24,19.018,35.744,54.648,7.535,32.1,835.21
2018-03-31 14:00:56,66.20333333333333,19.458,34.412,52.184000000000005,9.585,30.655,876.415
2018-03-31 15:00:56,58.163333333333334,16.252,31.548000000000002,45.554,12.270000000000001,31.05,786.64
2018-03-31 16:00:56,52.29,14.973999999999998,33.806,49.354000000000006,8.105,34.035000000000004,1109.625
2018-03-31 17:00:56,54.51333333333333,14.464,39.282000000000004,60.87199999999999,6.015000000000001,31.185,1077.975
2018-03-31 18:00:56,56.26166666666666,14.723999999999998,46.736,70.666,10.205,27.165000000000003,1143.93
2018-03-31 19:00:56,63.85666666666667,15.39,59.912,92.004,9.33,22.545,1288.26
2018-03-31 20:00:56,67.49666666666667,15.457999999999998,73.024,96.082,11.15,19.849999999999998,1280.9399999999998
2018-03-31 21:00:56,65.22666666666666,14.677999999999999,67.08,93.714,12.885,17.32,1513.415
2018-03-31 22:00:56,76.745,14.988,68.556,112.026,21.31,21.91,1987.6449999999998
2018-03-31 23:00:56,76.47500000000001,13.96,67.56599999999999,129.208,22.175,18.325,2412.7000000000003
2018-04-01 00:00:56,73.30499999999999,13.799999999999999,59.792,160.43,31.320000000000004,23.375,3064.365
2018-04-01 01:00:56,74.39666666666666,13.444,55.57,147.188,39.1,16.955000000000002,2510.945
2018-04-01 02:00:56,73.55333333333333,12.967999999999998,54.43,115.036,37.02,16.849999999999998,2501.865
2018-04-01 03:00:56,62.248333333333335,13.246,38.838,85.202,32.61,31.695000000000004,2877.64
2018-04-01 04:00:56,59.67333333333333,13.61,30.612,67.18599999999999,22.89,22.3,2883.7250000000004
2018-04-01 05:00:56,48.93666666666667,13.874,26.026,44.886,15.68,32.145,1789.335
2018-04-01 06:00:56,36.29666666666667,12.856,20.198,24.068,15.65,43.66,1155.515
2018-04-01 07:00:56,39.79833333333333,12.409999999999998,28.12,37.542,14.490000000000002,46.27,1193.8500000000001
2018-04-01 08:00:56,42.54,13.088,34.86600000000001,49.862,9.895000000000001,30.929999999999996,1202.785
2018-04-01 09:00:56,43.154999999999994,15.748,44.304,69.992,6.88,29.58,1231.465
2018-04-01 10:00:56,46.431666666666665,15.836,38.842,64.61,7.95,29.700000000000003,962.4050000000001
2018-04-01 11:00:56,35.281666666666666,14.392000000000001,32.742,55.256,11.9,33.565,766.62
2018-04-01 12:00:56,35.18333333333333,13.68,27.396,40.568000000000005,13.445,48.715,477.285
2018-04-01 13:00:56,31.498333333333335,17.202,24.566000000000003,33.982,7.45,47.73,543.3199999999999
2018-04-01 14:00:56,31.09166666666667,21.824,25.004,35.31,4.4750000000000005,44.61000000000001,536.335
2018-04-01 15:00:56,26.955000000000002,27.83,31.808000000000003,44.088,2.8200000000000003,57.629999999999995,530.1650000000001
2018-04-01 16:00:56,28.953333333333337,32.644,39.864,55.626,2.305,56.895,807.2599999999999
2018-04-01 17:00:56,35.236666666666665,33.094,45.331999999999994,60.008,1.805,59.669999999999995,818.3299999999999
2018-04-01 18:00:56,39.45833333333333,34.528,53.064,70.572,1.5350000000000001,38.905,852.57
2018-04-01 19:00:56,62.21999999999999,36.118,74.654,106.746,1.0799999999999998,31.715,1084.605
2018-04-01 20:00:56,83.31000000000002,36.648,105.552,205.924,3.97,17.5,1651.99
2018-04-01 21:00:56,95.14166666666665,35.178000000000004,101.242,279.642,18.900000000000002,30.365,3078.315
2018-04-01 22:00:56,131.62833333333333,32.864,79.938,209.29999999999998,39.199999999999996,18.235,3785.17
2018-04-01 23:00:56,148.03666666666666,29.612,67.602,148.774,50.23,19.995,3478.6649999999995
2018-04-02 00:00:56,119.52499999999999,25.604,67.818,149.158,38.385,23.25,3017.6800000000003
2018-04-02 01:00:56,102.98333333333333,22.184,57.704,108.504,32.185,35.165,1880.4750000000001
2018-04-02 02:00:56,71.98833333333333,18.134,30.652,48.12199999999999,27.89,28.785,1148.93
2018-04-02 03:00:56,51.17166666666667,17.736,20.118,25.004,15.32,32.395,660.725
2018-04-02 04:00:56,43.34166666666666,14.5,8.225999999999999,9.674,10.48,46.43,651.65
2018-04-02 05:00:56,43.49166666666667,11.36,7.616,8.895999999999999,9.43,44.785,674.365
2018-04-02 06:00:56,31.723333333333333,12.472,9.116,11.18,5.895,39.785,693.91
2018-04-02 07:00:56,28.794999999999998,13.618,18.678,24.772000000000002,4.125,38.074999999999996,688.16
2018-04-02 08:00:56,43.25333333333333,12.684,46.858000000000004,70.228,6.234999999999999,29.36,775.1550000000001
2018-04-02 09:00:56,64.44,12.042,45.79,63.958,12.26,33.71,731.5949999999999
2018-04-02 10:00:56,76.60666666666667,12.234,36.06,48.848000000000006,16.53,39.385,939.935
2018-04-02 11:00:56,59.71,12.049999999999999,32.138,46.428,19.485,37.905,790.745
2018-04-02 12:00:56,62.263333333333335,11.288000000000002,33.44,47.964,18.785,44.129999999999995,845.235
2018-04-02 13:00:56,63.68833333333333,10.648,35.438,49.467999999999996,18.575000000000003,43.455000000000005,768.14
2018-04-02 14:00:56,57.35666666666667,10.081999999999999,35.872,48.84,12.699999999999998,56.025000000000006,886.2599999999999
2018-04-02 15:00:56,47.75833333333333,10.13,40.422000000000004,59.736,14.35,30.625,866.88
2018-04-02 16:00:56,39.413333333333334,10.272,53.988,93.766,12.285000000000002,26.09,1058.53
2018-04-02 17:00:56,33.93333333333333,7.164000000000001,43.044000000000004,74.96,8.51,22.8,1064.35
2018-04-02 18:00:56,34.27833333333333,7.7860000000000005,57.436,83.268,11.270000000000001,23.564999999999998,1097.7549999999999
2018-04-02 19:00:56,36.305,7.802,58.117999999999995,87.79199999999999,18.425,33.12,1097.75
2018-04-02 20:00:56,35.455,8.28,54.75,87.91000000000001,15.415,24.03,1216.27
2018-04-02 21:00:56,22.713333333333335,7.6739999999999995,59.57399999999999,82.30799999999999,17.465,22.885,984.355
2018-04-02 22:00:56,20.321666666666665,7.502,51.862,61.71,13.825000000000001,37.445,863.055
2018-04-02 23:00:56,20.846666666666668,7.334,58.678,72.43400000000001,9.68,25.56,923.665
2018-04-03 00:00:56,23.868333333333332,7.296,46.038000000000004,53.434,16.96,27.26,1004.465
2018-04-03 01:00:56,28.388333333333332,6.936,43.062000000000005,53.036,16.97,18.635,1648.8400000000001
2018-04-03 02:00:56,25.653333333333332,6.635999999999999,23.189999999999998,29.320000000000004,20.61,34.405,1607.43
2018-04-03 03:00:56,22.223333333333333,6.448,17.976,21.508,4.83,28.679999999999996,1560.22
2018-04-03 04:00:56,17.475,6.41,15.857999999999999,18.262,4.165,44.98,1237.255
2018-04-03 05:00:56,17.206666666666667,7.588,17.194,19.524,3.28,45.20000000000001,1361.62
2018-04-03 06:00:56,10.533333333333333,7.658,21.22,25.864,5.81,41.85,1463.99
2018-04-03 07:00:56,15.978333333333333,7.45,33.264,46.728,10.725,31.75,1575.7700000000002
2018-04-03 08:00:56,22.061666666666667,7.916,54.728,104.37400000000001,6.614999999999999,25.319999999999997,1869.0199999999998
2018-04-03 09:00:56,28.221666666666668,9.298,60.97,112.38600000000001,7.525000000000001,21.17,1776.2249999999997
2018-04-03 10:00:56,32.666666666666664,11.568,37.512,62.91400000000001,14.1,27.75,1314.43
2018-04-03 11:00:56,35.105,11.299999999999999,28.435999999999996,43.266,16.39,35.29,1127.215
2018-04-03 12:00:56,29.111666666666668,10.01,26.684,42.054,13.420000000000002,42.385,937.94
2018-04-03 13:00:56,21.566666666666666,17.233999999999998,23.526,31.403999999999996,12.03,44.31,739.625
2018-04-03 14:00:56,21.518333333333334,13.018,21.671999999999997,27.977999999999998,9.235,45.37,727.5
2018-04-03 15:00:56,18.073333333333334,16.0,29.8,39.08,7.900000000000001,35.315,829.11
2018-04-03 16:00:56,27.596666666666668,12.746,30.776,41.624,8.86,47.225,1035.43
2018-04-03 17:00:56,29.163333333333334,11.122,33.802,42.413999999999994,5.535,42.095,1061.915
2018-04-03 18:00:56,32.25333333333333,13.252,37.858,48.604000000000006,5.03,34.31,1013.75
2018-04-03 19:00:56,46.09333333333333,11.898000000000001,45.428,63.19,6.114999999999999,25.66,1173.115
2018-04-03 20:00:56,50.52833333333333,11.252,56.90200000000001,71.994,9.299999999999999,26.99,1482.845
2018-04-03 21:00:56,60.788333333333334,12.979999999999999,86.62599999999999,125.68,8.095,17.72,1592.495
2018-04-03 22:00:56,77.175,12.530000000000001,67.706,115.414,14.21,14.785000000000002,2260.805
2018-04-03 23:00:56,77.11166666666666,10.793999999999999,54.484,88.55,21.17,18.045,2213.6299999999997
2018-04-04 00:00:56,69.36166666666666,11.74,47.078,67.854,22.745,29.314999999999998,1986.9750000000001
2018-04-04 01:00:56,58.50333333333333,12.876,43.258,58.205999999999996,15.945,23.285,1715.2150000000001
2018-04-04 02:00:56,45.88166666666667,12.048,27.939999999999998,32.312000000000005,11.0,30.89,1611.4550000000002
2018-04-04 03:00:56,36.57666666666667,11.438,18.41,20.965999999999998,13.63,40.305,1537.6449999999998
2018-04-04 04:00:56,33.325,10.694,17.202,19.414,9.91,38.025,1059.695
2018-04-04 05:00:56,26.609999999999996,10.005999999999998,27.482,34.678000000000004,7.2,34.120000000000005,1062.445
2018-04-04 06:00:56,21.078333333333337,9.466,22.174000000000003,25.596000000000004,5.78,31.255,1110.465
2018-04-04 07:00:56,23.08666666666667,9.5,43.684,59.38399999999999,5.685,21.605,1231.87
2018-04-04 08:00:56,33.598333333333336,10.642,57.59,119.64999999999999,10.950000000000001,16.215,1577.1899999999998
2018-04-04 09:00:56,58.38166666666667,14.927999999999999,67.84400000000001,130.484,12.185,14.075000000000001,1633.75
2018-04-04 10:00:56,66.95166666666667,19.932,51.910000000000004,85.304,9.935,21.0,1096.38
2018-04-04 11:00:56,62.15,32.324000000000005,43.106,63.830000000000005,18.57,25.905,786.9250000000001
2018-04-04 12:00:56,79.62,16.514,38.580000000000005,56.556000000000004,22.325,29.615,558.455
2018-04-04 13:00:56,53.608333333333334,15.716,16.88,24.445999999999998,23.785,37.365,547.765
2018-04-04 14:00:56,47.45666666666666,14.902000000000001,22.392,33.46,16.625,32.025,516.71
2018-04-04 15:00:56,46.06166666666667,4.348,32.6,44.828,9.51,40.355,489.22
2018-04-04 16:00:56,49.983333333333334,12.768,39.824,55.852,5.645,41.495,996.605
2018-04-04 17:00:56,58.06166666666667,12.436,44.392,60.879999999999995,5.015000000000001,43.28,1001.1150000000001
2018-04-04 18:00:56,44.970000000000006,13.548000000000002,49.153999999999996,68.038,3.905,37.925000000000004,1109.825
2018-04-04 19:00:56,58.70833333333333,14.892000000000001,73.43599999999999,141.88,4.565,30.064999999999998,1394.6599999999999
2018-04-04 20:00:56,64.55166666666666,13.944,82.67,147.172,6.390000000000001,25.22,1477.6599999999999
2018-04-04 21:00:56,70.01333333333334,13.217999999999998,89.072,121.95800000000001,14.26,18.495,1313.955
2018-04-04 22:00:56,59.47833333333334,13.758000000000001,81.038,134.66799999999998,11.719999999999999,16.135,1329.915
2018-04-04 23:00:56,77.57166666666667,12.845999999999998,76.892,118.824,18.77,11.24,1586.285
2018-04-05 00:00:56,66.71166666666667,13.08,72.238,132.22400000000002,22.375,16.930000000000003,2651.09
2018-04-05 01:00:56,75.39999999999999,12.363999999999999,63.907999999999994,92.452,22.584999999999997,16.24,2143.155
2018-04-05 02:00:56,60.64,11.882,59.75,71.958,20.0,17.375,1556.4799999999998
2018-04-05 03:00:56,49.82666666666667,11.213999999999999,46.336000000000006,54.714,16.849999999999998,23.98,1400.035
2018-04-05 04:00:56,37.193333333333335,10.552,42.392,48.37800000000001,11.674999999999999,17.900000000000002,1194.0649999999998
2018-04-05 05:00:56,30.346666666666668,10.038,42.831999999999994,51.580000000000005,12.325000000000001,20.525000000000002,1391.8100000000002
2018-04-05 06:00:56,35.58,9.924,43.508,59.23,13.025,22.145,1490.265
2018-04-05 07:00:56,41.873333333333335,9.696,52.632000000000005,105.25999999999999,16.43,17.96,1653.76
2018-04-05 08:00:56,54.666666666666664,11.33,70.926,181.644,18.31,14.29,1911.4000000000003
2018-04-05 09:00:56,83.51833333333333,17.522000000000002,62.608,121.42,22.83,17.515,1386.165
2018-04-05 10:00:56,80.78333333333333,20.648,50.974,76.224,26.209999999999997,25.355,1005.11
2018-04-05 11:00:56,79.36833333333334,23.546000000000003,41.33,58.672,21.439999999999998,27.965,726.225
2018-04-05 12:00:56,81.19500000000001,19.837999999999997,43.913999999999994,63.702,22.429999999999996,32.48,862.4499999999999
2018-04-05 13:00:56,75.28999999999999,16.686,39.46,52.854000000000006,21.51,35.465,687.4899999999999
2018-04-05 14:00:56,58.18666666666667,16.112,35.404,44.69200000000001,14.285000000000002,41.89,667.085
2018-04-05 15:00:56,54.385,15.834000000000001,43.57,57.82,15.229999999999999,47.925000000000004,673.85
2018-04-05 16:00:56,54.40666666666667,13.984,44.536,58.96,9.785,35.635,789.9350000000001
2018-04-05 17:00:56,52.37833333333333,9.34,39.432,51.169999999999995,13.65,35.550000000000004,894.7550000000001
2018-04-05 18:00:56,63.855000000000004,9.39,38.31,53.855999999999995,14.1,22.99,974.315
2018-04-05 19:00:56,58.78166666666666,8.786,50.466,71.236,9.875,44.26,1057.085
2018-04-05 20:00:56,54.52333333333333,8.548,73.532,108.214,10.995,33.75,1221.28
2018-04-05 21:00:56,55.625,9.464,65.64,88.266,9.275,22.165000000000003,1111.955
2018-04-05 22:00:56,46.84166666666666,10.078000000000001,55.704,79.054,8.255,16.795,1216.745
2018-04-05 23:00:56,56.626666666666665,9.804,54.06199999999999,66.03,16.305,20.63,999.65
2018-04-06 00:00:56,46.27833333333333,9.252,39.336000000000006,45.608,18.474999999999998,32.465,1133.82
2018-04-06 01:00:56,55.663333333333334,9.464,50.105999999999995,71.14,19.07,14.1,1774.8100000000002
2018-04-06 02:00:56,52.84499999999999,9.064,39.012,49.296,16.91,25.365,1517.015
2018-04-06 03:00:56,43.75,8.506,24.128,26.098,27.785,48.150000000000006,1408.915
2018-04-06 04:00:56,45.964999999999996,8.284,26.666,28.78,29.535,18.535,1274.155
2018-04-06 05:00:56,75.83666666666667,7.592,29.122000000000003,32.406,46.455000000000005,18.535,1309.715
2018-04-06 06:00:56,87.61666666666666,7.28,31.27,34.764,47.745000000000005,9.98,1559.655
2018-04-06 07:00:56,83.76666666666667,7.59,33.398,63.862,48.495000000000005,8.0,1491.5749999999998
2018-04-06 08:00:56,67.62833333333333,9.45,39.636,98.92200000000001,40.08,13.665000000000001,1736.5500000000002
2018-04-06 09:00:56,96.48666666666668,13.44,49.684,115.058,50.580000000000005,8.545,1684.3949999999998
2018-04-06 10:00:56,152.64666666666668,20.798,34.646,64.544,72.21,18.595,1388.695
2018-04-06 11:00:56,139.0,16.96,30.118,47.59799999999999,68.355,23.78,1477.3950000000002
2018-04-06 12:00:56,105.42333333333333,14.176,28.983999999999998,41.949999999999996,50.095,25.689999999999998,1057.83
2018-04-06 13:00:56,92.39666666666666,17.706,28.429999999999996,36.67,28.310000000000002,36.225,1142.3
2018-04-06 14:00:56,73.97166666666666,13.674,30.628,39.372,16.605,34.295,1151.65
2018-04-06 15:00:56,69.43666666666667,14.618,34.998,44.604000000000006,20.78,34.195,1141.355
2018-04-06 16:00:56,68.52499999999999,15.298000000000002,40.526,53.238,13.64,39.98500000000001,1405.8100000000002
2018-04-06 17:00:56,59.226666666666674,15.107999999999999,41.676,55.178,11.840000000000002,28.965,1283.3700000000001
2018-04-06 18:00:56,57.84666666666667,15.44,65.358,98.57599999999998,15.655000000000001,35.635,1395.87
2018-04-06 19:00:56,58.25666666666666,15.388,77.598,126.04599999999999,13.455,22.195000000000004,1460.245
2018-04-06 20:00:56,63.66833333333334,14.022,90.97000000000001,148.856,10.08,26.070000000000004,1476.005
2018-04-06 21:00:56,64.99666666666667,14.097999999999999,111.34999999999998,178.86,15.784999999999998,13.0,1769.745
2018-04-06 22:00:56,75.655,13.89,108.856,180.492,16.845,13.550000000000002,1622.0100000000002
2018-04-06 23:00:56,71.85666666666667,13.904000000000002,89.968,158.712,15.145000000000001,20.41,1388.6000000000001
2018-04-07 00:00:56,83.70833333333334,12.847999999999999,80.396,163.386,16.75,30.125,1581.54
2018-04-07 01:00:56,83.47666666666667,12.744,67.752,139.112,19.585,20.155,1580.28
2018-04-07 02:00:56,65.58333333333333,12.076,60.738,115.30000000000001,21.275,11.979999999999999,1550.295
2018-04-07 03:00:56,55.193333333333335,11.776000000000002,49.576,94.62,19.1,11.74,1783.62
2018-04-07 04:00:56,54.555,11.022,49.422,72.88999999999999,16.415,10.775,1301.075
2018-04-07 05:00:56,45.36333333333334,11.078000000000001,44.99,57.762,18.355,11.24,1347.855
2018-04-07 06:00:56,41.69166666666666,10.938,48.066,58.87199999999999,18.23,11.075000000000001,1352.78
2018-04-07 07:00:56,70.905,11.403999999999998,53.724,79.72,16.995,15.344999999999999,1451.41
2018-04-07 08:00:56,103.56000000000002,12.863999999999999,58.314,117.89799999999998,17.645,8.435,1803.72
2018-04-07 09:00:56,88.94666666666667,16.338,62.419999999999995,128.00199999999998,21.09,15.235,1828.4399999999998
2018-04-07 10:00:56,95.73833333333333,21.232000000000003,48.666,95.2,30.14,15.49,1428.86
2018-04-07 11:00:56,110.61500000000001,30.41,60.91,110.786,28.225000000000005,14.85,1511.3500000000001
2018-04-07 12:00:56,146.14166666666668,25.208,69.016,125.144,21.834999999999997,20.91,1732.3649999999998
2018-04-07 13:00:56,125.91499999999999,22.848,57.804,87.598,18.685,21.44,1575.21
2018-04-07 14:00:56,78.40333333333334,24.215999999999998,58.284,79.97,15.285000000000002,40.22,1276.1
2018-04-07 15:00:56,58.245000000000005,24.2,46.504,60.244,16.745,45.68,1143.86
2018-04-07 16:00:56,53.975,27.814000000000004,45.422,61.02,10.950000000000001,42.275,1061.085
2018-04-07 17:00:56,47.13833333333333,29.977999999999998,49.5,65.794,11.15,47.665,1092.8149999999998
2018-04-07 18:00:56,50.85333333333333,25.992,68.86,92.108,8.83,29.179999999999996,1155.245
2018-04-07 19:00:56,55.115,23.916,91.98599999999999,141.204,8.99,24.45,1675.92
2018-04-07 20:00:56,66.27,22.01,120.81599999999999,204.862,12.0,17.95,2075.465
2018-04-07 21:00:56,119.075,19.242,114.806,230.328,17.115,16.87,2672.895
2018-04-07 22:00:56,159.45333333333335,18.215999999999998,96.418,186.15200000000002,28.995,12.345,2340.43
2018-04-07 23:00:56,131.84666666666666,17.974,98.64999999999999,186.832,34.254999999999995,17.47,2163.07
2018-04-08 00:00:56,111.92999999999999,16.830000000000002,85.89,135.40200000000002,30.290000000000003,7.535,1850.545
2018-04-08 01:00:56,104.89666666666666,14.998,68.17200000000001,98.044,20.525000000000002,11.29,1457.1899999999998
2018-04-08 02:00:56,89.22500000000001,13.562,65.044,86.27999999999999,19.78,7.395,1703.09
2018-04-08 03:00:56,71.57333333333334,12.591999999999999,51.606,60.256,17.439999999999998,20.23,1384.28
2018-04-08 04:00:56,53.315000000000005,11.942,31.615999999999996,34.634,10.115,29.77,1106.075
2018-04-08 05:00:56,41.92666666666667,11.932,24.694,27.512,7.035,27.955,1107.435
2018-04-08 06:00:56,33.35333333333333,11.566,29.27,34.384,5.15,28.850000000000005,1152.13
2018-04-08 07:00:56,35.31666666666667,11.432,41.786,54.642,3.285,26.064999999999998,1236.34
2018-04-08 08:00:56,34.46,13.161999999999999,52.46600000000001,88.62,3.215,18.26,1293.09
2018-04-08 09:00:56,53.05,15.186,61.419999999999995,104.61399999999999,11.035000000000002,20.175,1555.88
2018-04-08 10:00:56,52.23166666666667,18.712,43.036,63.74,20.950000000000003,37.525,1092.625
2018-04-08 11:00:56,63.67333333333334,44.169999999999995,37.268,49.38999999999999,14.969999999999999,35.665,882.2249999999999
2018-04-08 12:00:56,50.550000000000004,21.378,29.638,39.202,8.405,42.34,981.555
2018-04-08 13:00:56,51.785000000000004,18.386,37.036,50.57,7.31,33.725,923.19
2018-04-08 14:00:56,40.02166666666666,17.406000000000002,38.47,52.169999999999995,8.76,31.555000000000003,889.715
2018-04-08 15:00:56,44.85166666666667,16.976,38.586,50.437999999999995,4.97,36.695,902.465
2018-04-08 16:00:56,51.538333333333334,18.402,39.378,49.766,3.9299999999999997,53.41,1001.4899999999999
2018-04-08 17:00:56,49.02833333333333,17.462,43.217999999999996,55.502,5.010000000000001,38.59,999.085
2018-04-08 18:00:56,52.70666666666666,19.034000000000002,50.178,64.922,4.645,37.07,1080.735
2018-04-08 19:00:56,67.54333333333334,18.605999999999998,72.926,94.372,8.385,37.18,1121.46
2018-04-08 20:00:56,71.45666666666666,16.663999999999998,87.476,105.31,14.969999999999999,35.915,1111.94
2018-04-08 21:00:56,79.72,17.282,97.956,136.15200000000002,13.61,20.815,1618.97
2018-04-08 22:00:56,94.92166666666667,17.324,89.32799999999999,114.39800000000001,22.51,21.005,1569.205
2018-04-08 23:00:56,102.105,16.496,92.91399999999999,122.33,24.92,14.550000000000002,1644.17
2018-04-09 00:00:56,97.38166666666666,15.934,82.32600000000001,136.76,23.615,9.6,2114.67
2018-04-09 01:00:56,92.58333333333333,14.924,69.688,96.38,23.515,6.945,1745.3550000000002
2018-04-09 02:00:56,78.995,14.122,58.656,71.66000000000001,19.33,12.64,1206.9950000000001
2018-04-09 03:00:56,56.123333333333335,13.781999999999998,36.898,40.994,19.01,20.76,1076.735
