Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-03-30 14:00:56,29.56,2.8,16.84,20.63
2018-03-30 15:00:56,36.94,2.8,21.11,25.58
2018-03-30 16:00:56,41.69,2.89,23.26,27.8
2018-03-30 17:00:56,56.47,2.3,27.27,32.25
2018-03-30 18:00:56,67.88,2.24,25.91,29.75
2018-03-30 19:00:56,70.48,1.67,27.66,31.11
2018-03-30 20:00:56,73.8,1.76,30.37,34.87
2018-03-30 21:00:56,82.61,1.8,20.39,23.59
2018-03-30 22:00:56,63.33,1.62,12.84,14.56
2018-03-30 23:00:56,49.32,1.71,18.84,21.32
2018-03-31 00:00:56,62.94,1.29,19.09,20.93
2018-03-31 01:00:56,53.55,1.17,15.0,17.87
2018-03-31 02:00:56,40.56,0.77,13.17,15.66
2018-03-31 03:00:56,38.76,0.54,10.65,13.23
2018-03-31 04:00:56,42.87,0.34,11.02,13.73
2018-03-31 05:00:56,47.5,0.17,7.67,10.64
2018-03-31 06:00:56,43.54,0.16,10.3,13.24
2018-03-31 07:00:56,39.56,0.2,9.12,12.62
2018-03-31 08:00:56,48.57,0.3,21.37,31.87
2018-03-31 09:00:56,49.54,1.5,22.21,34.02
2018-03-31 10:00:56,46.12,4.05,18.44,25.42
2018-03-31 11:00:56,42.79,4.08,13.06,18.4
2018-03-31 12:00:56,0.0,4.51,0.0,0.0
2018-03-31 13:00:56,41.19,5.96,10.16,14.97
2018-03-31 14:00:56,63.4,6.07,9.53,14.0
2018-03-31 15:00:56,62.8,5.76,8.02,12.2
2018-03-31 16:00:56,57.87,5.4,6.5,10.18
2018-03-31 17:00:56,52.24,4.94,6.9,11.02
2018-03-31 18:00:56,53.37,4.24,6.56,10.33
2018-03-31 19:00:56,49.32,4.0,8.64,12.26
2018-03-31 20:00:56,48.88,4.01,10.59,14.51
2018-03-31 21:00:56,43.02,3.99,11.8,16.36
2018-03-31 22:00:56,38.91,3.48,8.66,12.19
2018-03-31 23:00:56,38.84,3.39,9.68,12.87
2018-04-01 00:00:56,34.95,3.2,15.34,18.48
2018-04-01 01:00:56,47.27,3.67,13.37,16.65
2018-04-01 02:00:56,52.48,3.62,16.39,19.99
2018-04-01 03:00:56,50.91,3.3,19.86,23.31
2018-04-01 04:00:56,41.51,3.56,14.51,18.25
2018-04-01 05:00:56,25.53,4.25,1.51,4.43
2018-04-01 06:00:56,21.89,4.45,2.42,5.11
2018-04-01 07:00:56,24.05,4.88,5.18,10.8
2018-04-01 08:00:56,18.41,5.22,6.82,10.68
2018-04-01 09:00:56,25.05,5.02,4.87,7.44
2018-04-01 10:00:56,27.92,5.32,5.04,7.58
2018-04-01 11:00:56,34.59,5.4,5.21,7.88
2018-04-01 12:00:56,32.07,4.92,5.15,7.66
2018-04-01 13:00:56,32.1,5.69,6.04,7.8
2018-04-01 14:00:56,29.85,9.08,9.12,10.4
2018-04-01 15:00:56,21.73,13.44,12.96,13.91
2018-04-01 16:00:56,15.39,18.0,15.12,15.53
2018-04-01 17:00:56,21.3,23.37,19.65,19.91
2018-04-01 18:00:56,22.47,26.44,21.32,21.44
2018-04-01 19:00:56,35.79,25.04,24.33,24.42
2018-04-01 20:00:56,62.55,23.52,30.92,32.13
2018-04-01 21:00:56,72.94,18.3,45.77,53.77
2018-04-01 22:00:56,78.7,21.83,50.69,66.49
2018-04-01 23:00:56,102.01,27.08,55.54,77.11
2018-04-02 00:00:56,114.91,16.92,17.11,23.6
2018-04-02 01:00:56,80.02,9.96,12.84,15.8
2018-04-02 02:00:56,54.14,6.56,3.21,5.57
2018-04-02 03:00:56,40.87,5.64,2.42,4.78
2018-04-02 04:00:56,72.33,4.82,2.61,4.97
2018-04-02 05:00:56,68.82,4.71,2.6,4.58
2018-04-02 06:00:56,45.86,6.14,2.82,5.51
2018-04-02 07:00:56,39.8,4.76,3.52,6.08
2018-04-02 08:00:56,41.5,4.29,7.96,10.39
2018-04-02 09:00:56,39.8,4.64,14.61,19.1
2018-04-02 10:00:56,43.39,5.42,9.36,12.09
2018-04-02 11:00:56,48.83,6.44,7.84,10.76
2018-04-02 12:00:56,49.45,5.7,9.43,12.91
2018-04-02 13:00:56,47.89,4.39,10.51,13.44
2018-04-02 14:00:56,40.53,4.01,11.73,15.18
2018-04-02 15:00:56,36.65,4.2,12.15,15.69
2018-04-02 16:00:56,30.3,3.87,18.28,23.08
2018-04-02 17:00:56,23.82,3.86,17.8,22.26
2018-04-02 18:00:56,25.57,4.13,18.05,23.13
2018-04-02 19:00:56,28.16,4.16,20.41,24.96
2018-04-02 20:00:56,27.65,3.83,22.95,29.32
2018-04-02 21:00:56,34.97,3.94,35.72,45.1
2018-04-02 22:00:56,44.31,4.18,28.89,35.58
2018-04-02 23:00:56,53.16,3.93,32.52,39.91
2018-04-03 00:00:56,47.97,3.75,17.33,21.9
2018-04-03 01:00:56,39.83,2.39,9.91,13.0
2018-04-03 02:00:56,46.74,2.43,4.95,7.73
2018-04-03 03:00:56,36.8,2.59,3.51,6.23
2018-04-03 04:00:56,19.54,2.41,4.64,7.71
2018-04-03 05:00:56,10.42,2.33,6.85,10.2
2018-04-03 06:00:56,10.18,3.12,4.1,6.91
2018-04-03 07:00:56,19.88,3.62,8.39,12.81
2018-04-03 08:00:56,29.11,4.04,13.28,18.12
2018-04-03 09:00:56,26.24,4.71,20.27,27.34
2018-04-03 10:00:56,35.6,5.14,13.57,18.19
2018-04-03 11:00:56,44.46,4.99,10.77,14.77
2018-04-03 12:00:56,39.72,0.0,9.39,13.42
2018-04-03 13:00:56,29.52,5.21,5.71,8.67
2018-04-03 14:00:56,28.78,4.57,7.28,11.29
2018-04-03 15:00:56,25.81,4.2,8.16,11.58
2018-04-03 16:00:56,30.18,4.55,11.52,15.57
2018-04-03 17:00:56,43.06,5.83,12.09,15.95
2018-04-03 18:00:56,47.8,4.99,12.57,16.39
2018-04-03 19:00:56,41.48,4.42,16.18,20.51
2018-04-03 20:00:56,39.5,3.22,18.21,22.48
2018-04-03 21:00:56,64.31,4.78,38.07,45.89
2018-04-03 22:00:56,91.11,4.24,28.17,32.6
2018-04-03 23:00:56,86.49,3.16,15.35,18.16
2018-04-04 00:00:56,64.97,3.01,16.81,20.66
2018-04-04 01:00:56,51.19,4.63,10.63,13.51
2018-04-04 02:00:56,41.49,4.27,6.7,9.85
2018-04-04 03:00:56,26.56,4.18,5.31,8.3
2018-04-04 04:00:56,21.41,4.08,2.36,5.33
2018-04-04 05:00:56,15.67,3.92,2.02,4.73
2018-04-04 06:00:56,8.24,4.02,2.15,4.63
2018-04-04 07:00:56,12.95,4.31,5.77,9.59
2018-04-04 08:00:56,19.11,4.79,19.14,25.71
2018-04-04 09:00:56,35.55,7.12,28.42,38.73
2018-04-04 10:00:56,58.78,6.79,11.54,16.35
2018-04-04 11:00:56,66.73,7.44,11.36,15.62
2018-04-04 12:00:56,59.07,7.0,10.2,14.54
2018-04-04 13:00:56,60.25,6.56,11.12,15.23
2018-04-04 14:00:56,64.16,5.96,7.83,11.25
2018-04-04 15:00:56,55.59,5.98,9.09,13.23
2018-04-04 16:00:56,63.14,5.56,10.94,15.86
2018-04-04 17:00:56,63.8,5.75,9.06,13.38
2018-04-04 18:00:56,48.32,5.6,9.13,13.05
2018-04-04 19:00:56,46.33,5.32,11.94,15.81
2018-04-04 20:00:56,44.87,4.43,18.31,21.88
2018-04-04 21:00:56,43.86,4.31,17.73,21.95
2018-04-04 22:00:56,46.0,3.94,15.14,18.67
2018-04-04 23:00:56,47.57,4.35,25.24,29.2
2018-04-05 00:00:56,49.24,4.05,17.3,20.71
2018-04-05 01:00:56,57.32,2.5,22.78,27.12
2018-04-05 02:00:56,65.31,2.53,20.06,24.67
2018-04-05 03:00:56,56.08,2.41,6.18,8.98
2018-04-05 04:00:56,40.14,2.37,3.81,6.42
2018-04-05 05:00:56,24.09,2.17,3.9,6.84
2018-04-05 06:00:56,21.59,2.05,6.2,8.93
2018-04-05 07:00:56,21.68,2.18,12.49,15.75
2018-04-05 08:00:56,35.15,2.56,22.64,29.87
2018-04-05 09:00:56,47.94,5.93,20.57,28.17
2018-04-05 10:00:56,61.07,10.95,16.52,23.12
2018-04-05 11:00:56,61.03,9.0,14.59,20.49
2018-04-05 12:00:56,62.41,6.83,11.21,15.53
2018-04-05 13:00:56,71.23,5.71,10.72,14.5
2018-04-05 14:00:56,74.67,4.98,11.66,15.33
2018-04-05 15:00:56,74.32,5.15,13.18,17.45
2018-04-05 16:00:56,75.81,4.36,12.76,16.85
2018-04-05 17:00:56,69.26,3.68,9.71,12.92
2018-04-05 18:00:56,60.19,3.4,11.69,15.15
2018-04-05 19:00:56,53.44,3.27,13.31,16.52
2018-04-05 20:00:56,45.91,2.91,14.99,18.9
2018-04-05 21:00:56,46.45,2.9,15.62,18.58
2018-04-05 22:00:56,48.45,2.79,12.38,16.27
2018-04-05 23:00:56,47.24,2.57,8.17,11.4
2018-04-06 00:00:56,35.51,2.8,7.2,10.12
2018-04-06 01:00:56,26.84,3.58,5.36,8.86
2018-04-06 02:00:56,25.13,3.64,5.97,8.91
2018-04-06 03:00:56,30.75,3.56,3.06,5.16
2018-04-06 04:00:56,33.24,3.39,2.7,5.17
2018-04-06 05:00:56,28.71,3.43,2.83,5.44
2018-04-06 06:00:56,32.69,3.7,5.49,8.02
2018-04-06 07:00:56,30.85,3.73,6.64,10.07
2018-04-06 08:00:56,37.43,3.93,14.23,20.34
2018-04-06 09:00:56,46.09,5.04,23.38,35.75
2018-04-06 10:00:56,74.25,8.43,15.71,23.52
2018-04-06 11:00:56,77.24,8.58,11.86,16.83
2018-04-06 12:00:56,64.67,7.42,10.76,15.41
2018-04-06 13:00:56,61.42,7.62,8.94,12.53
2018-04-06 14:00:56,62.03,6.39,8.21,11.67
2018-04-06 15:00:56,70.4,5.54,10.7,14.64
2018-04-06 16:00:56,66.28,5.55,13.77,17.95
2018-04-06 17:00:56,54.27,5.77,10.28,13.23
2018-04-06 18:00:56,54.18,5.34,10.2,13.08
2018-04-06 19:00:56,58.29,4.83,11.86,14.77
2018-04-06 20:00:56,48.18,4.9,12.52,16.07
2018-04-06 21:00:56,43.58,4.53,18.42,22.39
2018-04-06 22:00:56,51.51,4.75,25.93,30.69
2018-04-06 23:00:56,65.63,4.84,34.26,44.2
2018-04-07 00:00:56,93.94,0.0,40.79,64.41
2018-04-07 01:00:56,119.87,2.8,29.97,41.96
2018-04-07 02:00:56,112.41,2.38,21.02,26.18
2018-04-07 03:00:56,89.09,2.16,10.42,13.92
2018-04-07 04:00:56,66.54,1.81,5.6,8.07
2018-04-07 05:00:56,44.56,1.91,4.5,7.69
2018-04-07 06:00:56,24.81,1.85,5.6,8.35
2018-04-07 07:00:56,19.98,2.08,11.73,17.44
2018-04-07 08:00:56,15.56,1.98,23.02,35.42
2018-04-07 09:00:56,46.8,4.93,39.68,61.39
2018-04-07 10:00:56,73.44,10.38,15.21,21.43
2018-04-07 11:00:56,66.76,7.73,12.2,16.89
2018-04-07 12:00:56,50.38,4.31,7.65,10.81
2018-04-07 13:00:56,41.22,5.4,10.48,12.62
2018-04-07 14:00:56,38.77,6.31,11.06,12.7
2018-04-07 15:00:56,36.44,7.5,10.99,12.45
2018-04-07 16:00:56,43.74,9.4,11.54,12.82
2018-04-07 17:00:56,34.95,11.07,11.18,12.13
2018-04-07 18:00:56,26.57,11.7,11.15,11.9
2018-04-07 19:00:56,31.7,10.56,19.42,21.57
2018-04-07 20:00:56,52.08,7.08,38.76,42.8
2018-04-07 21:00:56,96.59,4.93,49.7,62.95
2018-04-07 22:00:56,126.29,3.77,35.46,42.07
2018-04-07 23:00:56,140.6,4.76,44.17,61.76
2018-04-08 00:00:56,160.89,5.51,38.02,50.77
2018-04-08 01:00:56,178.14,5.37,33.02,44.69
2018-04-08 02:00:56,171.84,4.76,27.41,37.26
2018-04-08 03:00:56,149.99,4.71,21.45,27.27
2018-04-08 04:00:56,114.04,4.34,17.88,21.35
2018-04-08 05:00:56,88.66,4.32,8.8,11.9
2018-04-08 06:00:56,62.0,4.34,11.25,14.36
2018-04-08 07:00:56,55.44,4.66,17.2,21.47
2018-04-08 08:00:56,48.79,6.84,26.71,35.52
2018-04-08 09:00:56,40.8,8.75,11.21,15.14
2018-04-08 10:00:56,40.8,5.43,9.34,13.03
2018-04-08 11:00:56,41.41,5.07,8.6,12.25
2018-04-08 12:00:56,29.55,4.68,7.95,10.99
2018-04-08 13:00:56,26.88,6.2,7.54,9.61
2018-04-08 14:00:56,23.36,7.74,11.17,12.92
2018-04-08 15:00:56,27.53,10.72,11.76,12.49
2018-04-08 16:00:56,30.91,13.31,12.01,12.79
2018-04-08 17:00:56,29.53,15.11,11.58,12.09
2018-04-08 18:00:56,38.42,15.35,12.33,12.83
2018-04-08 19:00:56,49.78,11.39,13.11,14.21
2018-04-08 20:00:56,58.41,7.08,22.18,23.6
2018-04-08 21:00:56,71.46,4.13,31.0,34.21
2018-04-08 22:00:56,86.95,4.23,25.42,29.81
2018-04-08 23:00:56,112.42,4.27,26.75,31.24
2018-04-09 00:00:56,117.82,3.96,22.56,25.99
2018-04-09 01:00:56,109.38,1.96,18.13,21.39
2018-04-09 02:00:56,95.03,2.61,20.19,24.6
2018-04-09 03:00:56,77.67,2.1,12.94,19.07
2018-04-09 04:00:56,67.27,1.39,6.43,9.64
2018-04-09 05:00:56,59.01,1.15,2.98,5.92
2018-04-09 06:00:56,48.08,0.94,2.11,4.94
2018-04-09 07:00:56,36.33,0.99,4.85,8.49
2018-04-09 08:00:56,24.54,0.99,10.76,16.29
2018-04-09 09:00:56,35.15,1.41,23.16,30.19
2018-04-09 10:00:56,52.37,3.16,9.5,13.6
2018-04-09 11:00:56,48.11,3.92,8.43,11.6
2018-04-09 12:00:56,46.49,4.12,9.25,13.08
2018-04-09 13:00:56,51.02,3.39,0.0,0.0
2018-04-09 14:00:56,54.99,3.74,8.7,11.73
2018-04-09 15:00:56,48.28,2.91,9.89,13.51
2018-04-09 16:00:56,42.69,3.15,10.87,13.91
2018-04-09 17:00:56,46.73,3.12,11.23,13.87
2018-04-09 18:00:56,57.65,1.91,13.35,16.36
2018-04-09 19:00:56,57.27,1.83,12.34,15.22
2018-04-09 20:00:56,57.49,1.82,13.34,16.81
2018-04-09 21:00:56,65.44,1.81,13.93,16.67
2018-04-09 22:00:56,58.1,1.83,9.79,12.4
2018-04-09 23:00:56,48.74,1.66,7.74,10.77
2018-04-10 00:00:56,46.24,1.83,5.49,8.47
2018-04-10 01:00:56,41.58,2.47,5.44,8.17
2018-04-10 02:00:56,39.95,2.56,3.96,6.3
2018-04-10 03:00:56,34.0,2.63,2.27,5.06
2018-04-10 04:00:56,37.85,2.43,2.82,5.9
2018-04-10 05:00:56,29.75,2.34,2.15,4.88
2018-04-10 06:00:56,27.33,2.41,3.09,5.95
2018-04-10 07:00:56,26.56,2.37,3.82,6.97
2018-04-10 08:00:56,27.04,2.48,8.63,14.83
2018-04-10 09:00:56,32.22,3.15,16.35,23.03
2018-04-10 10:00:56,35.37,4.32,9.69,14.18
2018-04-10 11:00:56,32.84,4.17,9.24,13.23
2018-04-10 12:00:56,31.4,4.42,8.45,12.04
2018-04-10 13:00:56,39.92,4.13,7.27,10.38
2018-04-10 14:00:56,35.57,4.15,7.99,10.78
2018-04-10 15:00:56,34.16,3.66,9.52,12.5
2018-04-10 16:00:56,44.5,3.77,11.94,14.72
2018-04-10 17:00:56,56.2,3.57,11.67,14.7
2018-04-10 18:00:56,52.66,3.61,11.83,15.09
2018-04-10 19:00:56,48.38,3.35,14.47,17.93
2018-04-10 20:00:56,50.02,3.01,19.32,23.37
2018-04-10 21:00:56,68.93,2.94,16.02,19.45
2018-04-10 22:00:56,63.39,3.05,10.23,13.15
2018-04-10 23:00:56,56.46,2.81,8.66,11.49
2018-04-11 00:00:56,57.82,2.98,6.07,9.13
2018-04-11 01:00:56,55.61,1.36,4.93,7.71
2018-04-11 02:00:56,51.18,1.41,4.03,6.51
2018-04-11 03:00:56,37.01,1.33,2.64,5.29
2018-04-11 04:00:56,27.93,1.31,2.95,5.47
2018-04-11 05:00:56,20.03,1.28,3.4,6.18
2018-04-11 06:00:56,15.48,1.45,3.84,6.52
2018-04-11 07:00:56,32.35,1.27,7.02,10.29
2018-04-11 08:00:56,37.35,1.13,12.31,17.71
2018-04-11 09:00:56,37.79,1.49,19.63,28.73
2018-04-11 10:00:56,54.89,3.03,19.28,26.87
2018-04-11 11:00:56,65.33,4.34,11.42,16.1
2018-04-11 12:00:56,65.76,3.3,8.73,12.67
2018-04-11 13:00:56,72.65,2.91,7.91,11.85
2018-04-11 14:00:56,75.03,2.23,8.24,11.31
2018-04-11 15:00:56,70.33,2.38,8.27,10.51
2018-04-11 16:00:56,57.23,3.17,10.99,13.16
2018-04-11 17:00:56,55.44,4.24,12.88,15.29
2018-04-11 18:00:56,45.93,3.57,10.2,12.59
2018-04-11 19:00:56,31.05,2.35,12.67,15.87
2018-04-11 20:00:56,41.55,2.01,14.45,17.71
2018-04-11 21:00:56,56.57,1.9,15.02,18.8
2018-04-11 22:00:56,61.83,2.04,10.88,14.94
2018-04-11 23:00:56,53.44,1.91,9.41,12.66
2018-04-12 00:00:56,51.82,2.16,7.71,10.44
2018-04-12 01:00:56,57.74,2.59,5.67,8.16
2018-04-12 02:00:56,46.69,2.68,3.85,6.52
2018-04-12 03:00:56,40.82,2.55,2.2,4.33
2018-04-12 04:00:56,30.95,2.4,3.01,5.3
2018-04-12 05:00:56,28.83,2.51,3.05,5.4
2018-04-12 06:00:56,29.34,2.33,5.61,8.94
2018-04-12 07:00:56,31.56,2.4,4.3,7.41
2018-04-12 08:00:56,47.2,2.52,8.64,12.31
2018-04-12 09:00:56,49.08,2.57,13.94,17.84
2018-04-12 10:00:56,54.79,2.6,11.57,16.17
2018-04-12 11:00:56,64.85,2.84,11.03,14.71
2018-04-12 12:00:56,51.09,3.36,9.54,12.68
2018-04-12 13:00:56,42.14,3.54,9.68,13.94
2018-04-12 14:00:56,38.31,4.4,8.63,11.89
2018-04-12 15:00:56,37.92,4.47,12.47,16.68
2018-04-12 16:00:56,0.0,0.0,7.87,9.52
2018-04-12 17:00:56,0.0,0.0,0.0,0.0
2018-04-12 18:00:56,32.37,3.25,0.0,0.0
2018-04-12 19:00:56,54.1,3.29,57.33,58.2
2018-04-12 20:00:56,67.9,3.48,63.72,64.14
2018-04-12 21:00:56,73.69,3.8,55.73,55.9
2018-04-12 22:00:56,67.26,3.85,0.0,0.0
2018-04-12 23:00:56,68.3,3.65,52.05,52.05
2018-04-13 00:00:56,72.14,3.5,0.0,0.0
2018-04-13 01:00:56,71.4,3.08,0.0,0.0
2018-04-13 02:00:56,58.67,3.15,0.0,0.0
2018-04-13 03:00:56,46.9,3.07,0.0,0.0
2018-04-13 04:00:56,36.43,2.83,0.0,0.0
2018-04-13 05:00:56,32.17,2.55,0.0,0.0
2018-04-13 06:00:56,29.84,3.37,258.55,357.04
2018-04-13 07:00:56,27.44,2.85,0.0,0.0
2018-04-13 08:00:56,26.64,2.62,44.69,48.81
2018-04-13 09:00:56,34.89,2.86,49.48,51.78
2018-04-13 10:00:56,47.53,2.9,0.0,0.0
2018-04-13 11:00:56,38.39,3.42,0.0,0.0
2018-04-13 12:00:56,40.12,3.85,0.0,0.0
2018-04-13 13:00:56,37.04,4.74,41.31,42.11
2018-04-13 14:00:56,39.25,4.39,37.55,37.61
2018-04-13 15:00:56,42.04,4.95,0.0,0.0
2018-04-13 16:00:56,42.73,4.52,45.02,45.26
2018-04-13 17:00:56,43.97,4.19,46.63,46.74
2018-04-13 18:00:56,52.01,3.73,51.04,51.13
2018-04-13 19:00:56,56.99,3.62,58.7,59.97
2018-04-13 20:00:56,56.35,3.93,0.0,0.0
2018-04-13 21:00:56,52.33,3.87,50.52,50.56
2018-04-13 22:00:56,40.34,4.02,40.33,40.34
2018-04-13 23:00:56,40.49,4.14,0.0,0.0
2018-04-14 00:00:56,33.92,3.67,0.0,0.0
2018-04-14 01:00:56,23.81,2.52,0.0,0.0
2018-04-14 02:00:56,26.87,2.32,0.0,0.0
2018-04-14 03:00:56,20.69,2.06,24.44,24.46
2018-04-14 04:00:56,18.35,1.88,0.0,0.0
2018-04-14 05:00:56,17.9,1.92,0.0,0.0
2018-04-14 06:00:56,19.94,1.82,31.68,45.44
2018-04-14 07:00:56,24.6,1.65,0.0,0.0
2018-04-14 08:00:56,29.48,1.62,36.44,40.44
2018-04-14 09:00:56,31.96,1.71,34.84,34.93
2018-04-14 10:00:56,36.41,3.68,35.11,35.43
2018-04-14 11:00:56,35.6,6.34,48.27,48.36
2018-04-14 12:00:56,55.6,4.32,0.0,0.0
2018-04-14 13:00:56,56.7,3.84,38.12,38.19
2018-04-14 14:00:56,57.91,3.47,0.0,0.0
2018-04-14 15:00:56,63.79,3.7,0.0,0.0
2018-04-14 16:00:56,49.82,4.9,44.65,44.93
2018-04-14 17:00:56,53.61,5.23,46.43,54.08
2018-04-14 18:00:56,69.03,3.96,0.0,0.0
2018-04-14 19:00:56,77.05,2.83,61.03,61.38
2018-04-14 20:00:56,72.47,2.22,72.82,72.83
2018-04-14 21:00:56,82.28,2.41,78.13,78.45
2018-04-14 22:00:56,93.69,2.88,87.1,87.62
2018-04-14 23:00:56,95.82,3.24,85.37,88.55
2018-04-15 00:00:56,304.43,2.53,72.41,75.02
2018-04-15 01:00:56,306.74,3.53,78.15,80.37
2018-04-15 02:00:56,190.32,3.5,0.0,0.0
2018-04-15 03:00:56,121.8,3.4,0.0,0.0
2018-04-15 04:00:56,90.49,3.12,43.08,43.09
2018-04-15 05:00:56,57.22,3.21,0.0,0.0
2018-04-15 06:00:56,46.32,3.11,57.56,79.25
2018-04-15 07:00:56,46.35,3.17,55.98,56.65
2018-04-15 08:00:56,48.72,3.42,63.04,63.28
2018-04-15 09:00:56,56.7,4.77,43.68,44.8
2018-04-15 10:00:56,40.79,5.87,0.0,0.0
2018-04-15 11:00:56,42.88,4.75,0.0,0.0
2018-04-15 12:00:56,50.02,4.89,0.0,0.0
2018-04-15 13:00:56,47.26,4.6,0.0,0.0
2018-04-15 14:00:56,47.05,4.51,0.0,0.0
2018-04-15 15:00:56,48.13,4.43,0.0,0.0
2018-04-15 16:00:56,53.06,4.56,0.0,0.0
2018-04-15 17:00:56,45.2,4.44,0.0,0.0
2018-04-15 18:00:56,41.93,5.61,0.0,0.0
2018-04-15 19:00:56,42.27,5.13,0.0,0.0
2018-04-15 20:00:56,46.67,4.64,0.0,0.0
2018-04-15 21:00:56,62.63,4.46,0.0,0.0
2018-04-15 22:00:56,85.35,4.18,0.0,0.0
2018-04-15 23:00:56,84.69,3.56,0.0,0.0
2018-04-16 00:00:56,64.21,2.99,0.0,0.0
2018-04-16 01:00:56,48.71,3.58,0.0,0.0
2018-04-16 02:00:56,39.97,3.32,0.0,0.0
2018-04-16 03:00:56,23.93,3.47,0.0,0.0
2018-04-16 04:00:56,20.11,3.25,0.0,0.0
2018-04-16 05:00:56,21.61,3.15,0.0,0.0
2018-04-16 06:00:56,25.81,2.7,32.92,33.96
2018-04-16 07:00:56,31.14,3.07,42.53,45.48
2018-04-16 08:00:56,33.93,3.13,66.42,80.31
2018-04-16 09:00:56,41.17,3.65,52.64,54.75
2018-04-16 10:00:56,39.2,3.67,47.43,49.89
2018-04-16 11:00:56,45.87,3.72,48.41,49.43
2018-04-16 12:00:56,45.57,5.61,50.41,51.42
2018-04-16 13:00:56,47.09,5.95,51.65,51.68
2018-04-16 14:00:56,54.52,4.19,45.82,45.93
2018-04-16 15:00:56,65.74,4.47,49.82,49.93
2018-04-16 16:00:56,67.82,3.68,56.04,56.57
2018-04-16 17:00:56,59.53,4.06,55.72,56.24
2018-04-16 18:00:56,53.6,4.89,58.22,59.13
2018-04-16 19:00:56,60.06,4.29,63.55,64.0
2018-04-16 20:00:56,59.54,4.04,68.91,68.96
2018-04-16 21:00:56,55.33,3.8,65.5,65.51
2018-04-16 22:00:56,51.22,4.16,51.55,51.6
2018-04-16 23:00:56,52.1,3.59,0.0,0.0
2018-04-17 00:00:56,48.69,3.44,76.07,76.15
2018-04-17 01:00:56,53.42,3.3,0.0,0.0
2018-04-17 02:00:56,63.86,2.91,0.0,0.0
2018-04-17 03:00:56,52.36,2.51,0.0,0.0
2018-04-17 04:00:56,48.12,2.41,0.0,0.0
2018-04-17 05:00:56,47.75,2.32,0.0,0.0
2018-04-17 06:00:56,50.51,2.26,0.0,0.0
2018-04-17 07:00:56,47.68,2.28,63.06,63.86
2018-04-17 08:00:56,35.79,3.03,69.75,76.47
2018-04-17 09:00:56,60.41,10.94,70.54,74.2
2018-04-17 10:00:56,71.09,10.27,55.78,56.09
2018-04-17 11:00:56,67.55,6.44,50.49,50.57
2018-04-17 12:00:56,76.52,0.0,50.17,50.17
2018-04-17 13:00:56,74.29,4.53,50.6,50.68
2018-04-17 14:00:56,77.76,4.05,50.3,50.43
2018-04-17 15:00:56,68.48,3.81,53.82,53.83
2018-04-17 16:00:56,59.2,5.59,57.16,58.14
2018-04-17 17:00:56,60.31,6.35,54.08,54.16
2018-04-17 18:00:56,56.13,5.32,0.0,0.0
2018-04-17 19:00:56,65.57,4.47,53.53,53.63
2018-04-17 20:00:56,64.0,3.61,59.81,59.87
2018-04-17 21:00:56,59.77,3.08,60.76,61.08
