Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-03-31 14:00:56,29.63,5.19,6.94,393.56,22.23,24.88
2018-03-31 15:00:56,32.2,6.43,6.39,348.01,20.15,22.12
2018-03-31 16:00:56,18.75,5.36,7.3,343.03,22.2,24.77
2018-03-31 17:00:56,36.47,13.81,7.4,314.74,24.9,28.16
2018-03-31 18:00:56,34.66,13.92,9.89,455.52,36.73,43.28
2018-03-31 19:00:56,33.25,8.53,7.91,491.8,37.01,42.24
2018-03-31 20:00:56,38.83,9.13,7.71,1036.56,53.73,71.0
2018-03-31 21:00:56,64.76,41.15,8.77,1001.91,53.94,77.89
2018-03-31 22:00:56,93.14,53.18,9.14,898.53,47.51,69.77
2018-03-31 23:00:56,79.63,42.24,9.08,813.69,44.36,72.38
2018-04-01 00:00:56,81.43,40.7,8.66,727.44,41.6,59.82
2018-04-01 01:00:56,65.62,36.97,10.8,566.39,38.98,49.63
2018-04-01 02:00:56,58.12,25.14,10.94,153.57,39.1,50.79
2018-04-01 03:00:56,59.0,27.58,10.54,187.0,36.9,44.65
2018-04-01 04:00:56,33.25,20.19,10.65,132.95,30.42,33.81
2018-04-01 05:00:56,33.45,15.18,11.2,51.06,26.48,28.8
2018-04-01 06:00:56,22.96,9.5,12.33,0.0,23.22,24.5
2018-04-01 07:00:56,25.42,13.29,14.52,0.08,29.26,35.43
2018-04-01 08:00:56,14.8,8.32,17.38,77.95,44.58,72.9
2018-04-01 09:00:56,22.9,8.01,14.46,36.74,37.88,57.03
2018-04-01 10:00:56,35.18,8.85,12.19,0.0,38.67,58.33
2018-04-01 11:00:56,39.63,5.64,11.96,0.0,34.48,47.07
2018-04-01 12:00:56,31.21,3.98,9.79,0.0,28.23,33.43
2018-04-01 13:00:56,44.2,7.64,9.44,111.17,22.43,26.79
2018-04-01 14:00:56,25.5,4.83,8.78,180.37,22.69,25.93
2018-04-01 15:00:56,28.58,11.89,8.51,182.52,23.1,26.03
2018-04-01 16:00:56,27.07,9.79,9.31,219.31,24.18,27.25
2018-04-01 17:00:56,17.35,5.22,9.35,171.48,23.09,25.34
2018-04-01 18:00:56,34.8,3.13,11.29,103.53,25.1,27.9
2018-04-01 19:00:56,20.75,3.04,16.99,350.17,53.92,64.17
2018-04-01 20:00:56,34.81,7.0,18.05,1073.51,69.33,106.07
2018-04-01 21:00:56,120.03,35.49,21.4,873.45,64.43,97.89
2018-04-01 22:00:56,115.13,43.51,21.79,670.74,62.92,91.86
2018-04-01 23:00:56,87.74,44.46,18.06,285.71,62.07,80.54
2018-04-02 00:00:56,70.57,32.26,15.0,154.21,60.41,72.54
2018-04-02 01:00:56,66.88,21.61,11.74,219.98,54.42,64.01
2018-04-02 02:00:56,44.18,28.78,12.05,263.0,40.78,43.79
2018-04-02 03:00:56,54.65,15.45,10.78,334.29,35.82,39.34
2018-04-02 04:00:56,41.51,16.14,13.86,250.28,29.13,31.16
2018-04-02 05:00:56,21.52,9.48,15.63,167.58,23.72,26.59
2018-04-02 06:00:56,16.17,6.39,12.78,400.84,39.71,50.07
2018-04-02 07:00:56,34.13,9.26,12.54,397.61,38.09,50.91
2018-04-02 08:00:56,46.79,18.01,16.24,358.87,46.55,70.24
2018-04-02 09:00:56,39.4,19.22,20.5,638.09,59.0,138.7
2018-04-02 10:00:56,87.01,26.09,16.37,558.0,47.9,92.7
2018-04-02 11:00:56,100.8,26.51,10.65,261.77,35.99,40.94
2018-04-02 12:00:56,82.99,23.7,8.93,144.49,30.38,33.94
2018-04-02 13:00:56,86.58,23.53,7.47,209.68,25.87,28.35
2018-04-02 14:00:56,70.74,16.53,8.19,274.42,28.84,30.83
2018-04-02 15:00:56,44.72,10.56,8.16,338.73,32.76,34.63
2018-04-02 16:00:56,42.8,15.33,7.73,397.71,32.91,35.32
2018-04-02 17:00:56,44.17,15.37,7.09,509.45,43.49,47.04
2018-04-02 18:00:56,31.99,17.95,7.11,647.02,58.19,63.05
2018-04-02 19:00:56,45.63,29.79,7.46,567.93,55.58,66.48
2018-04-02 20:00:56,32.65,22.0,10.0,515.58,44.88,47.14
2018-04-02 21:00:56,44.82,22.97,10.9,513.35,32.87,33.68
2018-04-02 22:00:56,30.52,20.7,13.0,378.03,24.82,25.39
2018-04-02 23:00:56,32.38,13.7,12.81,352.87,34.84,35.49
2018-04-03 00:00:56,19.27,18.02,13.22,327.16,18.9,19.29
2018-04-03 01:00:56,30.05,10.67,12.52,365.03,30.08,30.99
2018-04-03 02:00:56,16.33,7.05,12.85,404.95,26.94,28.31
2018-04-03 03:00:56,18.04,10.72,10.34,395.42,25.64,26.05
2018-04-03 04:00:56,14.96,6.34,9.27,504.37,26.78,27.16
2018-04-03 05:00:56,20.15,8.67,8.82,473.63,27.16,27.6
2018-04-03 06:00:56,19.52,13.12,9.02,509.08,19.7,20.27
2018-04-03 07:00:56,16.36,10.77,8.64,558.12,30.02,40.96
2018-04-03 08:00:56,11.99,9.14,15.98,686.72,40.71,58.46
2018-04-03 09:00:56,24.75,17.95,17.59,814.17,50.41,79.18
2018-04-03 10:00:56,22.07,13.05,10.35,407.76,32.36,38.31
2018-04-03 11:00:56,22.97,7.82,9.6,191.22,28.62,32.58
2018-04-03 12:00:56,32.37,6.06,11.62,329.22,26.17,30.57
2018-04-03 13:00:56,26.76,12.0,11.47,321.71,21.97,24.81
2018-04-03 14:00:56,17.42,6.58,10.11,268.72,25.03,28.29
2018-04-03 15:00:56,11.04,3.96,10.88,261.04,26.88,30.42
2018-04-03 16:00:56,20.54,7.48,9.39,221.88,25.06,28.59
2018-04-03 17:00:56,14.93,5.21,10.52,268.36,25.82,28.62
2018-04-03 18:00:56,33.8,13.4,13.12,347.19,32.74,36.69
2018-04-03 19:00:56,18.35,10.53,12.27,402.34,41.86,48.28
2018-04-03 20:00:56,20.13,10.01,10.97,804.48,54.85,63.95
2018-04-03 21:00:56,53.94,28.14,10.01,1188.67,60.88,78.49
2018-04-03 22:00:56,89.29,41.39,9.78,788.2,54.38,69.31
2018-04-03 23:00:56,61.47,35.41,10.23,617.6,46.66,53.46
2018-04-04 00:00:56,71.63,40.08,11.09,473.89,41.85,46.58
2018-04-04 01:00:56,55.4,31.77,10.04,338.92,34.83,36.77
2018-04-04 02:00:56,32.58,22.69,10.64,127.8,39.44,41.33
2018-04-04 03:00:56,33.79,19.51,10.36,159.55,26.97,27.95
2018-04-04 04:00:56,20.44,11.56,9.61,119.73,25.15,25.97
2018-04-04 05:00:56,17.45,14.52,9.9,12.05,30.5,31.35
2018-04-04 06:00:56,28.62,10.5,9.66,23.29,40.52,45.35
2018-04-04 07:00:56,26.39,7.67,9.33,51.62,38.74,45.4
2018-04-04 08:00:56,17.35,9.96,13.43,173.35,47.59,67.08
2018-04-04 09:00:56,36.16,7.49,10.54,182.85,50.66,76.31
2018-04-04 10:00:56,42.87,7.69,9.75,298.8,35.43,42.06
2018-04-04 11:00:56,36.05,8.28,11.63,0.0,30.26,35.74
2018-04-04 12:00:56,30.77,5.12,16.04,0.13,26.31,30.35
2018-04-04 13:00:56,16.84,11.26,9.48,116.49,23.39,26.96
2018-04-04 14:00:56,12.45,7.42,8.71,274.72,28.98,34.15
2018-04-04 15:00:56,29.06,14.4,9.67,232.37,31.98,37.08
2018-04-04 16:00:56,20.65,18.23,7.39,246.81,42.05,50.46
2018-04-04 17:00:56,38.83,14.5,10.14,255.04,42.45,49.51
2018-04-04 18:00:56,32.13,12.03,11.02,326.83,41.57,48.15
2018-04-04 19:00:56,37.38,11.59,13.87,667.57,59.69,67.96
2018-04-04 20:00:56,30.1,9.28,17.89,917.16,74.92,84.22
2018-04-04 21:00:56,65.7,23.86,16.08,952.69,72.27,91.19
2018-04-04 22:00:56,81.35,30.62,17.28,688.88,60.6,73.08
2018-04-04 23:00:56,96.39,39.26,14.22,613.27,53.07,63.07
2018-04-05 00:00:56,67.21,37.62,14.9,549.38,49.8,55.0
2018-04-05 01:00:56,44.89,30.15,13.51,477.27,47.75,51.13
2018-04-05 02:00:56,50.0,39.17,12.78,187.29,39.14,40.86
2018-04-05 03:00:56,41.08,21.61,11.75,53.64,37.72,39.81
2018-04-05 04:00:56,40.19,23.14,10.1,11.64,30.55,31.89
2018-04-05 05:00:56,31.83,15.04,9.18,0.64,26.18,27.4
2018-04-05 06:00:56,21.4,12.68,8.84,0.0,33.08,36.77
2018-04-05 07:00:56,24.03,11.82,8.66,1.69,33.7,40.75
2018-04-05 08:00:56,27.23,11.39,16.16,99.33,45.85,82.56
2018-04-05 09:00:56,48.76,15.95,14.2,200.42,47.96,80.96
2018-04-05 10:00:56,43.38,12.37,8.92,80.22,37.54,47.46
2018-04-05 11:00:56,37.33,14.02,8.94,0.0,32.04,37.77
2018-04-05 12:00:56,37.61,9.76,10.48,3.18,29.17,34.25
2018-04-05 13:00:56,38.57,9.89,11.09,120.63,23.96,27.72
2018-04-05 14:00:56,25.33,5.89,10.72,246.87,24.59,27.61
2018-04-05 15:00:56,34.91,3.74,11.53,196.62,24.86,28.1
2018-04-05 16:00:56,26.66,2.73,10.68,147.28,23.86,26.86
2018-04-05 17:00:56,27.62,2.91,11.14,213.5,25.77,29.35
2018-04-05 18:00:56,18.76,6.27,11.08,184.71,29.54,32.91
2018-04-05 19:00:56,15.7,9.89,12.04,340.92,42.49,49.39
2018-04-05 20:00:56,33.24,12.4,10.34,589.28,64.21,89.88
2018-04-05 21:00:56,47.44,20.38,10.46,1166.61,59.52,94.06
2018-04-05 22:00:56,107.21,35.65,11.53,1104.68,49.36,84.37
2018-04-05 23:00:56,123.25,44.97,10.96,714.19,44.34,73.1
2018-04-06 00:00:56,97.24,35.25,10.75,700.96,40.18,66.65
2018-04-06 01:00:56,76.62,40.7,9.08,447.31,37.68,58.24
2018-04-06 02:00:56,79.78,33.35,9.05,135.53,34.57,41.32
2018-04-06 03:00:56,62.08,26.21,9.0,173.21,34.22,39.4
2018-04-06 04:00:56,53.82,27.43,8.11,152.58,35.01,38.21
2018-04-06 05:00:56,54.11,25.04,7.49,78.38,28.16,30.66
2018-04-06 06:00:56,43.72,21.64,7.38,44.4,24.8,28.75
2018-04-06 07:00:56,30.51,13.7,7.44,92.93,27.48,37.96
2018-04-06 08:00:56,40.4,25.22,14.1,284.92,34.45,66.48
2018-04-06 09:00:56,44.3,15.39,17.63,310.17,43.37,83.31
2018-04-06 10:00:56,49.68,21.87,15.37,40.48,41.44,72.52
2018-04-06 11:00:56,61.0,16.88,14.98,16.68,32.15,42.93
2018-04-06 12:00:56,47.0,13.49,12.31,0.34,28.25,34.94
2018-04-06 13:00:56,41.2,7.63,11.33,124.82,23.6,28.24
2018-04-06 14:00:56,23.03,5.45,10.32,277.61,28.0,33.17
2018-04-06 15:00:56,17.92,17.76,9.81,250.95,31.29,36.21
2018-04-06 16:00:56,37.25,15.9,8.55,289.95,35.1,40.72
2018-04-06 17:00:56,30.49,18.15,9.66,273.26,36.74,43.45
2018-04-06 18:00:56,37.69,16.52,12.07,381.24,41.89,50.95
2018-04-06 19:00:56,37.64,16.57,13.14,580.21,61.63,75.96
2018-04-06 20:00:56,58.92,18.39,11.26,775.06,70.87,93.03
2018-04-06 21:00:56,109.38,32.08,11.08,1189.57,60.77,111.38
2018-04-06 22:00:56,115.27,45.75,12.93,1035.0,55.35,97.74
2018-04-06 23:00:56,110.4,48.43,14.12,755.81,53.09,82.85
2018-04-07 00:00:56,93.66,46.49,13.61,539.1,49.66,73.47
2018-04-07 01:00:56,87.86,33.27,11.39,353.91,42.24,58.74
2018-04-07 02:00:56,76.82,26.82,10.25,128.51,35.56,44.22
2018-04-07 03:00:56,58.28,31.51,9.43,104.91,34.26,41.83
2018-04-07 04:00:56,51.56,29.76,9.18,202.31,36.51,46.1
2018-04-07 05:00:56,48.84,22.92,9.39,206.41,39.07,45.53
2018-04-07 06:00:56,32.44,19.93,9.56,232.6,41.61,49.75
2018-04-07 07:00:56,29.07,11.94,9.97,273.28,40.43,50.26
2018-04-07 08:00:56,42.39,11.88,15.01,480.32,44.09,82.96
2018-04-07 09:00:56,49.76,14.63,16.34,563.94,54.03,90.78
2018-04-07 10:00:56,63.95,20.55,11.44,40.98,48.16,66.39
2018-04-07 11:00:56,58.57,11.35,10.67,138.62,39.95,52.76
2018-04-07 12:00:56,46.87,12.31,14.97,143.92,33.99,44.24
2018-04-07 13:00:56,45.3,10.61,15.11,223.03,30.4,36.95
2018-04-07 14:00:56,40.72,16.13,10.76,264.19,32.92,41.31
2018-04-07 15:00:56,28.08,11.63,9.22,191.29,33.14,41.4
2018-04-07 16:00:56,27.16,9.1,8.53,163.73,31.32,37.9
2018-04-07 17:00:56,19.49,6.3,9.08,216.11,34.24,41.84
2018-04-07 18:00:56,24.6,11.4,10.02,274.67,39.37,48.09
2018-04-07 19:00:56,22.44,12.87,10.5,358.41,48.67,58.32
2018-04-07 20:00:56,33.77,9.62,20.5,856.35,74.23,95.62
2018-04-07 21:00:56,59.99,24.8,14.87,1047.52,69.3,112.49
2018-04-07 22:00:56,102.15,40.84,13.18,1059.77,61.02,106.59
2018-04-07 23:00:56,105.87,44.34,11.53,891.26,52.77,94.49
2018-04-08 00:00:56,98.31,46.41,11.28,663.9,51.29,88.61
2018-04-08 01:00:56,86.03,39.62,9.63,327.97,50.94,80.06
2018-04-08 02:00:56,65.66,36.33,10.15,66.35,50.54,65.09
2018-04-08 03:00:56,62.87,35.11,9.5,39.11,41.09,49.7
2018-04-08 04:00:56,53.66,33.97,9.47,76.46,34.35,39.84
2018-04-08 05:00:56,45.64,24.04,8.84,155.12,29.96,35.84
2018-04-08 06:00:56,39.97,19.91,8.25,181.89,29.07,34.01
2018-04-08 07:00:56,24.84,20.31,9.02,143.62,39.38,49.06
2018-04-08 08:00:56,41.22,12.09,15.78,233.02,39.32,54.18
2018-04-08 09:00:56,33.74,16.95,12.56,105.89,42.75,64.06
2018-04-08 10:00:56,43.97,10.04,9.36,2.1,33.11,44.64
2018-04-08 11:00:56,29.66,5.08,10.47,73.18,32.29,43.66
2018-04-08 12:00:56,28.41,2.82,10.4,26.04,29.98,40.65
2018-04-08 13:00:56,15.84,3.08,10.66,184.54,26.93,34.7
2018-04-08 14:00:56,21.49,8.93,10.13,345.98,32.22,42.42
2018-04-08 15:00:56,34.48,9.03,10.02,362.65,32.26,43.25
2018-04-08 16:00:56,26.33,10.37,8.25,330.28,32.82,43.9
2018-04-08 17:00:56,24.12,12.05,8.78,454.26,42.03,55.19
2018-04-08 18:00:56,41.45,14.12,10.35,545.69,47.14,61.11
2018-04-08 19:00:56,48.96,15.05,14.47,647.62,45.85,61.66
2018-04-08 20:00:56,66.81,22.19,11.44,657.28,57.24,71.08
2018-04-08 21:00:56,113.59,22.59,10.89,1281.64,71.55,112.0
2018-04-08 22:00:56,147.47,49.85,11.93,1437.04,64.41,119.59
2018-04-08 23:00:56,157.35,51.21,11.78,1349.84,55.11,104.32
2018-04-09 00:00:56,136.67,52.37,10.47,1141.09,49.47,86.0
2018-04-09 01:00:56,107.51,51.55,8.27,490.77,47.06,60.24
2018-04-09 02:00:56,86.9,51.22,8.35,28.87,43.97,56.74
2018-04-09 03:00:56,57.1,35.07,7.49,0.0,39.4,55.02
2018-04-09 04:00:56,55.78,30.9,7.11,0.0,41.03,54.89
2018-04-09 05:00:56,55.45,23.52,7.61,0.0,32.55,48.27
2018-04-09 06:00:56,30.64,21.33,6.81,0.0,27.84,41.74
2018-04-09 07:00:56,32.64,15.16,6.94,0.0,29.4,50.2
2018-04-09 08:00:56,41.05,18.47,16.22,15.56,43.86,93.54
2018-04-09 09:00:56,51.57,19.36,18.96,9.31,42.48,105.86
2018-04-09 10:00:56,60.49,12.32,12.91,67.46,39.97,73.9
2018-04-09 11:00:56,52.45,22.01,10.08,0.0,38.8,63.81
2018-04-09 12:00:56,34.49,18.32,12.2,0.0,39.91,60.73
2018-04-09 13:00:56,29.31,15.04,12.58,156.25,36.78,51.55
2018-04-09 14:00:56,27.43,22.07,11.71,295.66,40.32,57.29
2018-04-09 15:00:56,36.4,20.79,11.22,305.79,40.66,58.76
2018-04-09 16:00:56,48.66,14.64,11.27,288.73,42.75,63.14
2018-04-09 17:00:56,29.18,23.85,11.49,334.33,45.37,69.08
2018-04-09 18:00:56,45.13,18.61,10.12,387.99,54.12,82.06
2018-04-09 19:00:56,37.17,18.29,8.31,328.71,51.56,78.67
2018-04-09 20:00:56,39.24,30.07,6.98,379.51,50.25,74.51
2018-04-09 21:00:56,59.17,25.66,6.39,560.71,53.84,75.97
2018-04-09 22:00:56,65.73,23.51,6.09,405.58,39.64,59.49
2018-04-09 23:00:56,49.88,26.74,5.86,293.28,37.9,57.95
2018-04-10 00:00:56,46.89,31.13,6.35,297.92,37.63,57.5
2018-04-10 01:00:56,46.1,29.21,5.38,303.3,29.46,42.0
2018-04-10 02:00:56,29.89,18.64,5.32,357.13,28.59,43.81
2018-04-10 03:00:56,39.69,23.34,5.4,342.81,26.25,38.87
2018-04-10 04:00:56,41.43,30.91,4.97,337.34,24.34,40.62
2018-04-10 05:00:56,23.23,0.0,5.26,342.58,22.57,45.62
2018-04-10 06:00:56,35.69,17.16,5.55,262.12,25.48,39.28
2018-04-10 07:00:56,41.03,13.63,5.7,273.46,32.34,41.92
2018-04-10 08:00:56,27.9,13.05,6.29,319.53,37.38,48.54
2018-04-10 09:00:56,36.07,20.5,9.16,429.66,44.47,75.68
2018-04-10 10:00:56,48.47,18.48,10.15,371.8,39.09,65.8
2018-04-10 11:00:56,29.28,22.12,8.85,432.43,39.33,67.49
2018-04-10 12:00:56,49.39,25.48,10.38,330.1,37.39,60.9
2018-04-10 13:00:56,47.02,20.56,10.54,360.27,36.14,57.07
2018-04-10 14:00:56,38.04,19.76,9.81,322.13,38.01,60.41
2018-04-10 15:00:56,36.64,14.27,10.51,252.46,37.92,56.78
2018-04-10 16:00:56,26.66,8.52,9.37,286.9,38.05,57.86
2018-04-10 17:00:56,27.04,8.3,8.86,292.61,41.41,65.72
2018-04-10 18:00:56,32.27,17.51,8.74,332.76,42.23,71.09
2018-04-10 19:00:56,35.93,17.7,6.88,345.37,46.57,76.65
2018-04-10 20:00:56,38.66,25.66,6.13,415.13,46.26,74.93
2018-04-10 21:00:56,38.73,23.54,6.08,351.01,38.19,56.29
2018-04-10 22:00:56,29.74,13.42,5.81,417.0,35.53,43.58
2018-04-10 23:00:56,44.54,19.08,6.67,989.32,38.57,58.81
2018-04-11 00:00:56,59.74,42.93,7.0,1378.22,38.47,57.8
2018-04-11 01:00:56,61.33,42.52,6.33,806.29,26.26,39.05
2018-04-11 02:00:56,58.29,47.01,6.82,295.55,28.51,40.15
2018-04-11 03:00:56,45.04,29.19,7.19,263.25,24.0,35.19
2018-04-11 04:00:56,42.67,24.5,6.83,263.82,29.67,46.63
2018-04-11 05:00:56,33.55,26.57,6.76,301.59,37.25,61.81
2018-04-11 06:00:56,34.92,23.3,6.68,234.09,25.51,44.42
2018-04-11 07:00:56,30.29,19.83,6.49,402.47,23.4,46.92
2018-04-11 08:00:56,37.48,22.62,7.02,265.66,25.51,42.29
2018-04-11 09:00:56,32.01,25.02,8.13,394.61,37.33,72.56
2018-04-11 10:00:56,38.94,24.72,8.14,352.89,34.58,64.8
2018-04-11 11:00:56,47.3,33.16,9.7,280.85,32.6,55.86
2018-04-11 12:00:56,40.84,21.73,11.79,287.99,35.08,60.01
2018-04-11 13:00:56,42.04,24.43,12.32,0.0,29.89,44.37
2018-04-11 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11 15:00:56,0.0,0.0,7.92,0.0,21.68,24.43
2018-04-11 16:00:56,8.96,0.58,15.26,0.0,23.69,30.29
2018-04-11 17:00:56,34.18,6.74,8.39,1059.85,27.89,31.1
2018-04-11 18:00:56,44.16,16.93,9.37,708.41,35.38,39.49
2018-04-11 19:00:56,40.22,15.72,8.64,610.14,37.83,42.23
2018-04-11 20:00:56,42.29,18.86,7.72,631.82,29.32,31.21
2018-04-11 21:00:56,52.08,26.81,7.5,345.54,28.77,30.57
2018-04-11 22:00:56,47.79,34.43,7.92,363.56,27.34,28.83
2018-04-11 23:00:56,47.83,31.74,7.55,359.51,32.74,34.2
2018-04-12 00:00:56,60.58,34.82,7.47,374.96,23.11,23.99
2018-04-12 01:00:56,54.08,40.6,6.84,348.47,16.58,16.99
2018-04-12 02:00:56,46.2,39.87,6.85,433.43,16.64,17.38
2018-04-12 03:00:56,49.68,33.12,6.95,408.06,14.96,15.2
2018-04-12 04:00:56,59.36,23.06,6.71,398.24,30.59,31.11
2018-04-12 05:00:56,64.43,30.91,6.31,430.47,25.72,26.01
2018-04-12 06:00:56,48.43,31.18,6.17,403.29,14.33,14.52
2018-04-12 07:00:56,40.51,28.29,6.62,374.37,17.25,19.0
2018-04-12 08:00:56,35.38,27.46,7.41,395.49,27.91,35.55
2018-04-12 09:00:56,40.83,26.91,7.61,454.81,33.9,38.63
2018-04-12 10:00:56,49.48,31.05,10.65,465.75,39.74,48.31
2018-04-12 11:00:56,56.27,31.28,11.17,0.0,28.31,33.8
2018-04-12 12:00:56,60.57,34.12,0.0,441.33,29.53,34.35
2018-04-12 13:00:56,57.67,38.5,10.63,368.42,0.0,0.0
2018-04-12 14:00:56,37.65,0.0,10.74,360.56,22.65,25.13
2018-04-12 15:00:56,42.6,24.55,10.13,386.33,21.28,24.06
2018-04-12 16:00:56,50.26,18.96,9.31,396.72,29.3,32.58
2018-04-12 17:00:56,53.11,24.36,9.54,406.9,32.65,35.94
2018-04-12 18:00:56,49.54,17.19,8.7,450.8,44.47,48.41
2018-04-12 19:00:56,74.15,21.57,8.73,475.27,56.43,61.56
2018-04-12 20:00:56,81.08,30.13,7.92,617.49,77.45,84.74
2018-04-12 21:00:56,85.16,37.89,8.01,775.14,73.0,80.14
2018-04-12 22:00:56,88.71,43.07,7.7,706.46,48.52,51.26
2018-04-12 23:00:56,76.1,41.28,7.33,598.58,36.32,38.21
2018-04-13 00:00:56,57.39,38.37,7.62,478.52,23.22,24.5
2018-04-13 01:00:56,54.28,30.02,6.85,416.75,16.16,16.38
2018-04-13 02:00:56,47.28,26.87,7.41,403.63,14.43,14.62
2018-04-13 03:00:56,44.45,34.1,6.85,353.31,0.0,0.0
2018-04-13 04:00:56,39.72,32.82,6.82,356.01,12.57,12.74
2018-04-13 05:00:56,42.02,32.26,6.28,326.99,16.88,17.01
2018-04-13 06:00:56,44.81,31.89,6.4,350.02,34.29,34.51
2018-04-13 07:00:56,47.35,32.34,6.12,406.7,30.98,32.84
2018-04-13 08:00:56,43.34,32.29,6.42,441.8,36.71,44.82
2018-04-13 09:00:56,49.39,31.83,6.9,473.32,42.16,52.19
2018-04-13 10:00:56,59.25,26.96,7.83,429.87,29.56,33.6
2018-04-13 11:00:56,46.31,24.71,8.73,392.08,28.51,33.15
2018-04-13 12:00:56,38.35,25.6,9.7,338.67,24.29,27.6
