Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-06 00:00:56,"84,19","46,17","14,18",-,"87,36","140,99","2,45"
2019-03-06 01:00:56,"97,34","61,42","11,60",-,"88,53","210,25","0,79"
2019-03-06 02:00:56,"103,23","54,10","13,18",-,"88,09","259,84","1,20"
2019-03-06 03:00:56,"121,79","63,14","10,29",-,"78,05","210,84","0,67"
2019-03-06 04:00:56,"88,49","46,82","10,72",-,"73,03","174,86","0,54"
2019-03-06 05:00:56,"81,09","42,67","9,51",-,"67,24","146,82","0,33"
2019-03-06 06:00:56,"70,53","44,75","12,77",-,"70,70","192,24","0,42"
2019-03-06 07:00:56,"97,51","59,16","16,64",-,"67,16","199,17","0,29"
2019-03-06 08:00:56,"97,69","63,35","12,60",-,"61,22","150,66","0,40"
2019-03-06 09:00:56,"79,29","41,30","10,73",-,"60,54","163,38","0,26"
2019-03-06 10:00:56,"98,98","45,25","10,94",-,"62,64","175,64","0,67"
2019-03-06 11:00:56,"99,64","50,94","11,17",-,"65,00","182,34","0,66"
2019-03-06 12:00:56,"96,22","59,75","14,87",-,"74,15","200,90","1,59"
2019-03-06 13:00:56,"107,52","66,24","22,30",-,"80,61","222,48","2,13"
2019-03-06 14:00:56,"140,76","74,31","30,54",-,"88,30",-,"3,20"
2019-03-06 15:00:56,"139,69","65,24","24,95",-,"84,06","179,33","8,18"
2019-03-06 16:00:56,"105,87","58,65","21,35",-,"68,04","94,44","17,44"
2019-03-06 17:00:56,"98,77","43,00","33,31",-,"67,40","88,02","20,47"
2019-03-06 18:00:56,"71,90","35,83","40,37",-,"71,22","93,99","19,19"
2019-03-06 19:00:56,"79,35","37,03","24,24",-,"80,74","125,64","7,10"
2019-03-06 20:00:56,"88,49","48,19","22,44",-,"84,61","149,14","2,19"
2019-03-06 21:00:56,"129,85","73,63","20,11",-,"88,27","193,86","0,86"
2019-03-06 22:00:56,"162,23","85,91","26,23",-,"95,66","231,32","1,60"
2019-03-06 23:00:56,"163,82","97,10","15,71",-,"82,53","157,85","14,02"
2019-03-07 00:00:56,"97,87","62,96","11,92",-,"59,25","74,52","19,14"
2019-03-07 01:00:56,"50,30","35,64","9,36",-,"82,57","171,70","0,76"
2019-03-07 02:00:56,"64,72","48,04","5,86",-,"68,10","106,32","0,50"
2019-03-07 03:00:56,"50,43","37,14","4,68",-,"65,27","120,69","2,63"
2019-03-07 04:00:56,"45,69","30,18","3,82",-,"57,30","66,23","4,85"
2019-03-07 05:00:56,"30,70","19,46","1,90",-,"42,16","46,95","11,60"
2019-03-07 06:00:56,"28,76","12,91","0,95",-,"44,96","53,14","4,65"
2019-03-07 07:00:56,"39,08","19,45","0,61",-,"48,86","55,38","5,07"
2019-03-07 08:00:56,"28,19","14,59","0,96",-,"46,29","52,71","5,52"
2019-03-07 09:00:56,"31,99","14,26","0,25",-,"60,70","116,29","0,85"
2019-03-07 10:00:56,"33,70","19,76","2,86",-,"54,67","123,50","4,08"
2019-03-07 11:00:56,"41,03","25,08","6,52",-,"56,37","148,62","7,60"
2019-03-07 12:00:56,"55,92","41,96","10,97",-,"61,43","121,95","17,06"
2019-03-07 13:00:56,"67,55","48,28","11,43",-,"50,98","88,20","31,77"
2019-03-07 14:00:56,"52,02","33,26","13,71",-,"38,74","58,30","51,99"
2019-03-07 15:00:56,"48,92","23,84","6,71",-,"26,58",-,"72,60"
2019-03-07 16:00:56,"34,93","17,23","3,61",-,"9,62","11,89","94,55"
2019-03-07 17:00:56,"16,18","3,70","0,54",-,"22,17","27,02","86,68"
2019-03-07 18:00:56,"26,63","8,95","0,45",-,"25,95","29,64","81,58"
2019-03-07 19:00:56,"25,64","7,04","1,05",-,"29,10","32,06","80,90"
2019-03-07 20:00:56,"40,63","7,89","1,83",-,"55,28","67,94","48,84"
2019-03-07 21:00:56,"58,27","14,29","6,10",-,"82,40","136,97","8,14"
2019-03-07 22:00:56,"96,91","28,85","10,36",-,"89,67","177,78","1,19"
2019-03-07 23:00:56,"99,38","39,98","6,48",-,"76,12","97,00","2,78"
2019-03-08 00:00:56,"74,91","31,12","3,96",-,"74,66","103,23","0,63"
2019-03-08 01:00:56,"78,30","30,59","7,74",-,"72,09","108,49","0,48"
2019-03-08 02:00:56,"69,77","37,84","5,81",-,"72,76","124,04","0,42"
2019-03-08 03:00:56,"72,45","40,02","4,24",-,"67,72","139,11","0,45"
2019-03-08 04:00:56,"69,89","38,65","5,67",-,"65,17","141,31","0,47"
2019-03-08 05:00:56,"74,05","40,92","5,65",-,"61,92","110,01","0,39"
2019-03-08 06:00:56,"68,00","38,98","6,39",-,"59,46","94,43","0,42"
2019-03-08 07:00:56,"59,41","37,68","8,87",-,"57,72","102,55","0,40"
2019-03-08 08:00:56,"58,76","36,29","6,77",-,"51,04","91,11","0,44"
2019-03-08 09:00:56,"54,23","30,53","6,43",-,"56,02","122,05","0,55"
2019-03-08 10:00:56,"64,19","36,97","11,76",-,"61,22","165,60","2,02"
2019-03-08 11:00:56,"79,81","42,74","11,25",-,"67,24","171,62","5,17"
2019-03-08 12:00:56,"76,31","37,41","14,30",-,"83,27","199,00","10,97"
2019-03-08 13:00:56,"91,92","43,54","15,52",-,"85,97","162,80","19,50"
2019-03-08 14:00:56,"90,66","42,18","13,19",-,"78,88","118,67","39,14"
2019-03-08 15:00:56,"76,94","34,78","37,72",-,"73,09","96,59","51,65"
2019-03-08 16:00:56,"73,54","34,20","73,94",-,"63,54",-,"56,84"
2019-03-08 17:00:56,"86,80","46,35","55,22",-,"46,98","55,21","76,85"
2019-03-08 18:00:56,"61,09","29,90","52,18",-,"40,70","45,62","77,31"
2019-03-08 19:00:56,"50,27","24,73","64,41",-,"50,13","56,44","63,79"
2019-03-08 20:00:56,"57,12","27,95","28,14",-,"71,87","78,03","38,72"
2019-03-08 21:00:56,"72,22","37,19","12,97",-,"94,73","158,60","8,17"
2019-03-08 22:00:56,"113,97","45,49","9,60",-,"99,79","300,48","1,62"
2019-03-08 23:00:56,"177,03","68,88","9,87",-,"86,64","205,30","0,91"
2019-03-09 00:00:56,"120,65","45,36","7,12",-,"72,04","142,69","0,97"
2019-03-09 01:00:56,"105,08","47,62","7,99",-,"71,65","157,66","0,64"
2019-03-09 02:00:56,"92,11","36,99","10,18",-,"71,66","140,52","0,67"
2019-03-09 03:00:56,"80,22","31,33","9,52",-,"70,04","181,06","0,73"
2019-03-09 04:00:56,"84,92","40,11","7,94",-,"71,07","242,28","0,80"
2019-03-09 05:00:56,"91,11","42,79","7,43",-,"67,62","197,06","0,35"
2019-03-09 06:00:56,"77,00","34,33","5,82",-,"62,14","190,56","0,29"
2019-03-09 07:00:56,"75,93","34,32","6,21",-,"62,35","190,38","0,29"
2019-03-09 08:00:56,"81,92","30,59","5,03",-,"54,06","162,66","0,07"
2019-03-09 09:00:56,"65,38","25,65","6,64",-,"58,57","154,16","0,56"
2019-03-09 10:00:56,"62,58","26,88","8,97",-,"57,60","185,01","1,17"
2019-03-09 11:00:56,"90,21","38,51","16,04",-,"70,53","193,46","3,58"
2019-03-09 12:00:56,"121,97","45,12","21,67",-,"82,10","191,61","5,87"
2019-03-09 13:00:56,"98,09","47,87","28,70",-,"94,16","169,04","23,53"
2019-03-09 14:00:56,"104,55","58,01","55,88",-,"69,72","116,06","27,37"
2019-03-09 15:00:56,"78,78","37,56","29,60",-,"46,88","66,68","52,26"
2019-03-09 16:00:56,"59,60","24,71","31,27",-,"33,59","43,58","67,35"
2019-03-09 17:00:56,"67,62","27,01","33,07",-,"19,28",-,"91,19"
2019-03-09 18:00:56,"61,67","28,29","164,76",-,"42,27","51,11","69,92"
2019-03-09 19:00:56,"82,00","33,90","139,10",-,"45,48","52,78","62,34"
2019-03-09 20:00:56,"64,72","28,54","57,46",-,"52,94","58,75","47,27"
2019-03-09 21:00:56,"76,63","32,34","36,14",-,"65,10","68,54","28,87"
2019-03-09 22:00:56,"67,95","33,23","18,08",-,"74,24","81,43","10,11"
2019-03-09 23:00:56,"71,95","41,34","15,87",-,"81,18","116,98","2,93"
2019-03-10 00:00:56,"83,28","46,72","20,46",-,"76,23","112,38","5,44"
2019-03-10 01:00:56,"82,53","42,34","14,36",-,"77,10","185,86","0,70"
2019-03-10 02:00:56,"119,31","46,61","10,34",-,"71,78","179,39","0,61"
2019-03-10 03:00:56,"108,13","52,38","8,89",-,"68,82","169,00","0,33"
2019-03-10 04:00:56,"89,18","42,22","8,36",-,"66,77","157,58","0,46"
2019-03-10 05:00:56,"75,28","41,15","7,79",-,"60,85","121,63","0,28"
2019-03-10 06:00:56,"63,04","37,44","6,38",-,"64,70","122,54","0,52"
2019-03-10 07:00:56,"60,05","36,51","6,11",-,"58,77","81,31","1,08"
2019-03-10 08:00:56,"55,33","36,85","5,21",-,"51,02","98,45","0,36"
2019-03-10 09:00:56,"66,52","34,58","4,24",-,"44,08","91,39","0,56"
2019-03-10 10:00:56,"73,01","40,70","4,52",-,"47,43","137,60","1,75"
2019-03-10 11:00:56,"103,84","54,86","3,79",-,"51,60","102,17","9,79"
2019-03-10 12:00:56,"77,30","49,50","18,89",-,"51,59","85,37","25,56"
2019-03-10 13:00:56,"74,60","43,82","23,56",-,"38,38","55,02","41,16"
2019-03-10 14:00:56,"56,79","27,65","40,05",-,"38,20","55,22","48,64"
2019-03-10 15:00:56,"49,45","12,56","43,12",-,"24,99","34,13","69,42"
2019-03-10 16:00:56,"43,62","10,85","16,33",-,"13,98","16,46","81,45"
2019-03-10 17:00:56,"49,67","14,48","17,81",-,"12,81","15,07","87,61"
2019-03-10 18:00:56,"44,04","16,15","21,61",-,"13,37",-,"91,28"
2019-03-10 19:00:56,"48,63","19,84","13,45",-,"11,62","12,43","94,17"
2019-03-10 20:00:56,"42,37","13,46","3,78",-,"13,14","13,29","87,65"
2019-03-10 21:00:56,"30,81","10,57","7,83",-,"33,47","36,13","61,38"
2019-03-10 22:00:56,"44,27","15,53","4,24",-,"78,73","104,97","9,76"
2019-03-10 23:00:56,"79,98","37,42","1,13",-,"79,70","147,59","1,96"
2019-03-11 00:00:56,"98,86","45,41","1,46",-,"80,52","183,60","0,66"
2019-03-11 01:00:56,"87,77","39,52","0,50",-,"70,93","153,37","0,50"
2019-03-11 02:00:56,"71,18","32,94","2,03",-,"73,69","151,12","0,50"
2019-03-11 03:00:56,"57,59","28,15","1,65",-,"64,68","131,51","0,35"
2019-03-11 04:00:56,"64,84","30,43","2,48",-,"61,12","141,01","0,38"
2019-03-11 05:00:56,"61,21","27,50","3,68",-,"59,86","131,31","0,41"
2019-03-11 06:00:56,"54,02","30,93","3,50",-,"60,77","128,43","0,41"
2019-03-11 07:00:56,"57,84","32,93","2,55",-,"55,98","137,86","0,29"
2019-03-11 08:00:56,"61,03","29,63","3,22",-,"52,42","137,96","0,44"
2019-03-11 09:00:56,"76,02","45,65","4,60",-,"52,22","153,87","0,46"
2019-03-11 10:00:56,"73,92","41,83","6,90",-,"54,35","168,12","1,13"
2019-03-11 11:00:56,"80,69","42,39","11,47",-,"63,95","192,22","4,26"
2019-03-11 12:00:56,"114,17","53,14","44,52",-,"65,87","120,93","24,73"
2019-03-11 13:00:56,"81,23","42,21","117,53",-,"36,32","46,96","62,48"
2019-03-11 14:00:56,"42,15","17,14","32,30",-,"24,72","31,29","84,47"
2019-03-11 15:00:56,"61,16","14,14","28,70",-,"20,97","26,13","88,21"
2019-03-11 16:00:56,"44,99","9,77","11,63",-,"12,60","14,88","89,29"
2019-03-11 17:00:56,"39,79","13,11","21,27",-,"19,87","22,80","86,86"
2019-03-11 18:00:56,"56,77","13,87","142,71",-,"46,64","56,19","58,47"
2019-03-11 19:00:56,"66,66","19,72","73,07",-,"50,34",-,"61,88"
2019-03-11 20:00:56,"69,02","21,78","35,38",-,"35,87","38,00","73,34"
2019-03-11 21:00:56,"56,90","20,95","20,56",-,"48,65","50,42","50,81"
2019-03-11 22:00:56,"83,38","23,79","6,98",-,"80,79","131,08","11,25"
2019-03-11 23:00:56,"120,33","50,52","1,21",-,"77,44","123,21","1,52"
2019-03-12 00:00:56,"120,69","42,77","0,54",-,"71,46","216,01","1,95"
2019-03-12 01:00:56,"145,25","66,34","0,45",-,"76,41","265,54","0,88"
2019-03-12 02:00:56,"124,22","52,46","2,27",-,"73,79","174,10","0,44"
2019-03-12 03:00:56,"84,62","36,51","2,30",-,"65,28","92,99","0,36"
2019-03-12 04:00:56,"61,25","28,42","1,98",-,"65,42","117,97","0,42"
2019-03-12 05:00:56,"69,02","33,47","3,25",-,"61,62","109,71","0,68"
2019-03-12 06:00:56,"82,11","35,35","2,09",-,"59,30","102,01","0,33"
2019-03-12 07:00:56,"68,67","31,75","0,97",-,"56,93","88,77","0,53"
2019-03-12 08:00:56,"53,69","27,20","2,44",-,"60,22","134,63","0,35"
2019-03-12 09:00:56,"83,06","38,79","4,61",-,"62,63","137,84","0,57"
2019-03-12 10:00:56,"79,82","35,00","4,06",-,"63,37","171,74","0,62"
2019-03-12 11:00:56,"96,22","34,79","7,49",-,"72,59","220,05","1,04"
2019-03-12 12:00:56,"114,53","43,75","9,02",-,"68,58","189,01","1,41"
2019-03-12 13:00:56,"110,72","42,36","19,28",-,"76,10","186,11","5,16"
2019-03-12 14:00:56,"93,51","36,22","59,70",-,"56,30","93,09","19,91"
2019-03-12 15:00:56,"56,45","21,11","73,16",-,"39,04","49,88","31,56"
2019-03-12 16:00:56,"71,74","24,86","47,79",-,"37,70","50,96","31,68"
2019-03-12 17:00:56,"71,92","14,17","28,24",-,"24,99","32,91","43,60"
2019-03-12 18:00:56,"70,29","15,57","15,24",-,"19,74","24,18","52,84"
2019-03-12 19:00:56,"42,90","10,51","8,17",-,"17,47","19,14","47,03"
2019-03-12 20:00:56,"33,31","11,05","7,82",-,"22,38",-,"38,41"
2019-03-12 21:00:56,"24,29","10,35","7,01",-,"24,13","25,03","35,87"
2019-03-12 22:00:56,"20,68","8,11","5,51",-,"20,09","23,35","36,49"
2019-03-12 23:00:56,"18,54","11,38","5,22",-,"13,41","14,67","47,81"
2019-03-13 00:00:56,"11,95","6,63","3,84",-,"13,00","13,99","44,64"
2019-03-13 01:00:56,"16,33","2,59","3,61",-,"9,10","9,28","44,85"
2019-03-13 02:00:56,"12,96","1,92","3,71",-,"15,35","15,46","43,58"
2019-03-13 03:00:56,"13,07","1,37","3,67",-,"14,15","14,20","44,95"
2019-03-13 04:00:56,"12,99","0,71","4,04",-,"14,78","15,22","43,64"
2019-03-13 05:00:56,"11,25","0,24","3,07",-,"6,87","6,65","53,61"
2019-03-13 06:00:56,"7,75","1,17","2,39",-,"8,07","8,14","52,88"
2019-03-13 07:00:56,"12,26","1,57","3,31",-,"4,86","4,69","64,54"
2019-03-13 08:00:56,"9,61","3,34","2,99",-,"7,32","7,33","61,65"
2019-03-13 09:00:56,"6,73","0,66","3,27",-,"14,83","15,49","52,84"
2019-03-13 10:00:56,"11,11","2,12","2,18",-,"20,00","21,73","48,83"
2019-03-13 11:00:56,"10,07","2,45","0,23",-,"19,02","20,54","51,85"
2019-03-13 12:00:56,"11,17","3,23","0,48",-,"17,50","19,79","53,51"
2019-03-13 13:00:56,"12,67","2,13","0,54",-,"14,15","16,27","52,75"
2019-03-13 14:00:56,"10,66","0,40","1,35",-,"14,84","18,02","54,34"
2019-03-13 15:00:56,"9,75","1,85","1,47",-,"10,21","12,78","63,76"
2019-03-13 16:00:56,"11,45","1,42","0,74",-,"11,95","14,45","63,17"
2019-03-13 17:00:56,"17,25","0,03","1,22",-,"13,32","15,60","61,80"
2019-03-13 18:00:56,"19,41","0,48","0,86",-,"14,24","16,63","63,21"
2019-03-13 19:00:56,"17,17","3,46","1,76",-,"16,08","18,91","62,28"
2019-03-13 20:00:56,"17,85","3,91","1,03",-,"17,10","19,43","62,24"
2019-03-13 21:00:56,"12,19","5,22","0,44",-,"20,18",-,"63,10"
2019-03-13 22:00:56,"22,57","9,39","1,26",-,"14,30","16,14","71,35"
2019-03-13 23:00:56,"20,28","5,19","0,97",-,"14,40","15,56","66,13"
2019-03-14 00:00:56,"21,80","3,42","0,48",-,"17,33","18,79","59,29"
2019-03-14 01:00:56,"24,32","6,76","0,08",-,"14,08","15,32","62,96"
2019-03-14 02:00:56,"22,90","8,48","0,34",-,"11,47","11,92","63,34"
2019-03-14 03:00:56,"20,37","6,60","0,84",-,"10,05","9,96","63,90"
2019-03-14 04:00:56,"21,46","9,06","0,81",-,"8,35","8,21","64,43"
2019-03-14 05:00:56,"17,33","8,21","1,02",-,"7,54","7,47","65,08"
2019-03-14 06:00:56,"21,93","9,23","1,40",-,"9,93","9,68","60,42"
2019-03-14 07:00:56,"26,23","9,64","2,53",-,"14,02","13,88","54,73"
2019-03-14 08:00:56,"27,49","10,02","2,71",-,"16,14","16,22","50,55"
2019-03-14 09:00:56,"24,83","10,77","2,70",-,"20,47","22,20","45,47"
2019-03-14 10:00:56,"27,24","12,18","2,67",-,"25,46","27,59","40,20"
2019-03-14 11:00:56,"30,32","13,01","1,92",-,"28,34","31,38","36,46"
2019-03-14 12:00:56,"32,90","16,08","2,39",-,"30,36","37,26","37,44"
2019-03-14 13:00:56,"34,24","16,00","3,72",-,"36,90","51,41","34,88"
2019-03-14 14:00:56,"38,65","20,06","4,80",-,"26,53","34,07","42,91"
2019-03-14 15:00:56,"32,97","12,91","4,98",-,"28,85","39,99","44,46"
2019-03-14 16:00:56,"29,62","18,91","5,16",-,"15,58","18,52","57,02"
2019-03-14 17:00:56,"23,36","9,67","9,07",-,"21,12","24,63","49,43"
2019-03-14 18:00:56,"31,09","20,36","9,30",-,"22,62","26,85","48,76"
2019-03-14 19:00:56,"36,01","19,41","8,38",-,"38,61","48,02","32,21"
2019-03-14 20:00:56,"39,21","18,25","5,59",-,"27,09","30,32","39,56"
2019-03-14 21:00:56,"41,39","21,04","5,89",-,"28,68","32,35","36,87"
2019-03-14 22:00:56,"47,21","18,88","4,94",-,"28,21",-,"34,21"
2019-03-14 23:00:56,"42,05","19,48","5,68",-,"30,59","32,40","33,61"
2019-03-15 00:00:56,"41,06","18,08","5,19",-,"33,07","36,24","29,61"
2019-03-15 01:00:56,"47,72","16,94","5,21",-,"26,63","28,21","37,97"
2019-03-15 02:00:56,"43,36","17,80","5,25",-,"20,11","20,74","45,36"
2019-03-15 03:00:56,"41,86","18,58","5,24",-,"28,20","28,93","34,05"
2019-03-15 04:00:56,"44,00","20,44","6,37",-,"30,46","31,44","31,05"
2019-03-15 05:00:56,"36,32","13,99","5,10",-,"26,03","26,85","32,32"
2019-03-15 06:00:56,"36,92","14,68","5,88",-,"28,78","29,82","26,71"
2019-03-15 07:00:56,"38,70","18,02","6,61",-,"31,43","32,51","18,27"
2019-03-15 08:00:56,"38,34","22,72","5,86",-,"37,92","39,85","12,65"
2019-03-15 09:00:56,"44,54","30,32","5,71",-,"20,47","22,08","38,47"
2019-03-15 10:00:56,"32,23","18,74","5,40",-,"27,75","30,31","30,78"
2019-03-15 11:00:56,"34,51","24,90","6,48",-,"40,57","50,28","19,65"
2019-03-15 12:00:56,"39,43","25,53","7,49",-,"48,94","66,69","15,71"
2019-03-15 13:00:56,"45,80","23,87","6,17",-,"31,71","43,09","33,58"
2019-03-15 14:00:56,"39,20","19,69","7,75",-,"32,73","40,65","34,98"
2019-03-15 15:00:56,"45,51","24,82","9,18",-,"45,59","64,32","22,83"
2019-03-15 16:00:56,"47,86","31,64","8,30",-,"38,80","48,59","24,33"
2019-03-15 17:00:56,"51,47","28,76","8,16",-,"47,26","62,27","20,34"
2019-03-15 18:00:56,"44,50","27,94","8,72",-,"20,71","24,03","61,74"
2019-03-15 19:00:56,"29,49","11,39","8,27",-,"18,33","19,51","63,57"
2019-03-15 20:00:56,"35,88","13,26","7,79",-,"22,83","25,74","60,82"
2019-03-15 21:00:56,"28,98","10,59","6,27",-,"26,64","29,74","59,04"
2019-03-15 22:00:56,"36,57","15,32","5,99",-,"27,52","31,68","58,65"
2019-03-15 23:00:56,"31,88","18,94","6,14",-,"32,46",-,"48,62"
2019-03-16 00:00:56,"37,71","16,58","5,36",-,"44,10","49,20","29,11"
2019-03-16 01:00:56,"36,52","16,94","4,38",-,"56,39","65,29","10,85"
2019-03-16 02:00:56,"43,07","21,27","4,80",-,"51,27","57,49","17,04"
2019-03-16 03:00:56,"38,73","16,91","3,70",-,"57,82","65,32","14,70"
2019-03-16 04:00:56,"35,96","18,29","3,20",-,"48,23","51,45","19,54"
2019-03-16 05:00:56,"29,22","15,72","1,86",-,"39,60","42,92","20,59"
2019-03-16 06:00:56,"31,25","11,37","1,80",-,"26,55","27,90","33,84"
2019-03-16 07:00:56,"24,13","9,77","2,55",-,"48,20","55,01","10,25"
2019-03-16 08:00:56,"22,46","15,68","0,75",-,"43,62","48,93","10,28"
2019-03-16 09:00:56,"31,48","19,16","1,01",-,"53,04","132,84","1,07"
2019-03-16 10:00:56,"50,94","24,33","2,36",-,"54,21","124,18","6,53"
2019-03-16 11:00:56,"57,67","30,41","7,53",-,"47,10","88,69","16,92"
2019-03-16 12:00:56,"60,22","33,68","24,82",-,"44,41","81,88","25,60"
2019-03-16 13:00:56,"63,23","37,01","90,69",-,"45,73","77,39","41,01"
2019-03-16 14:00:56,"41,03","20,70","106,86",-,"43,96","64,05","55,54"
2019-03-16 15:00:56,"41,07","23,97","79,20",-,"37,09","53,61","57,93"
2019-03-16 16:00:56,"38,00","23,13","25,02",-,"29,25","39,52","64,86"
2019-03-16 17:00:56,"34,79","16,83","17,23",-,"15,63","19,50","81,85"
2019-03-16 18:00:56,"28,79","12,28","5,72",-,"10,44","11,51","91,97"
2019-03-16 19:00:56,"27,19","15,83","8,90",-,"12,65","14,12","92,32"
2019-03-16 20:00:56,"30,96","19,80","8,33",-,"10,70","10,64","89,64"
2019-03-16 21:00:56,"34,42","18,07","27,93",-,"32,99","36,54","68,14"
2019-03-16 22:00:56,"36,33","21,80","22,28",-,"39,67","42,39","54,51"
2019-03-16 23:00:56,"60,39","31,97","19,10",-,"29,89","30,94","61,77"
2019-03-17 00:00:56,"53,26","30,38","48,60",-,"31,94",-,"57,88"
2019-03-17 01:00:56,"52,27","27,83","162,70",-,"41,27","43,78","48,88"
2019-03-17 02:00:56,"51,86","31,25","66,03",-,"47,97","50,20","38,00"
2019-03-17 03:00:56,"55,60","31,04","68,50",-,"39,74","40,82","45,82"
2019-03-17 04:00:56,"41,22","19,51","23,55",-,"37,34","38,64","53,27"
2019-03-17 05:00:56,"45,07","19,33","53,01",-,"42,66","45,77","48,57"
2019-03-17 06:00:56,"40,66","16,38","27,92",-,"32,03","33,65","53,70"
2019-03-17 07:00:56,"37,35","20,61","32,72",-,"15,67","15,99","66,79"
2019-03-17 08:00:56,"32,80","12,24","18,27",-,"23,50","23,99","52,98"
2019-03-17 09:00:56,"32,84","13,15","8,73",-,"48,35","52,04","24,81"
2019-03-17 10:00:56,"43,47","17,82","4,63",-,"56,19","72,20","10,80"
2019-03-17 11:00:56,"45,17","20,85","4,47",-,"39,11","50,20","27,88"
2019-03-17 12:00:56,"48,04","17,71","6,65",-,"28,48","38,05","50,46"
2019-03-17 13:00:56,"32,50","17,91","9,36",-,"24,80","34,60","60,32"
2019-03-17 14:00:56,"40,44","17,04","7,81",-,"15,39","19,71","78,70"
2019-03-17 15:00:56,"38,31","17,01","10,78",-,"9,57","11,38","89,62"
2019-03-17 16:00:56,"27,54","16,41","22,42",-,"10,36","12,21","93,04"
2019-03-17 17:00:56,"33,40","12,44","64,19",-,"29,20","38,16","86,23"
2019-03-17 18:00:56,"33,87","19,52","19,01",-,"5,04","5,20","118,70"
2019-03-17 19:00:56,"33,37","19,00","32,42",-,"20,65","22,70","100,20"
2019-03-17 20:00:56,"36,23","20,42","21,16",-,"27,35","30,01","85,06"
2019-03-17 21:00:56,"47,23","26,30","10,49",-,"37,01","38,53","60,20"
2019-03-17 22:00:56,"78,03","35,33","3,11",-,"77,70","122,01","13,97"
2019-03-17 23:00:56,"106,75","45,20","2,31",-,"83,23","178,80","1,63"
2019-03-18 00:00:56,"105,33","51,62","0,13",-,"69,60","192,28","1,39"
2019-03-18 01:00:56,"107,41","53,46","2,68",-,"60,01",-,"4,84"
2019-03-18 02:00:56,"52,72","20,98","4,33",-,"65,24","101,26","0,69"
2019-03-18 03:00:56,"55,09","25,90","6,79",-,"59,58","95,49","1,64"
2019-03-18 04:00:56,"50,17","22,76","1,64",-,"53,44","101,59","2,04"
2019-03-18 05:00:56,"60,79","30,49","1,92",-,"51,57","108,78","0,49"
2019-03-18 06:00:56,"61,87","37,42","1,61",-,"51,59","95,35","0,50"
2019-03-18 07:00:56,"72,73","38,92","0,42",-,"49,85","82,98","0,55"
2019-03-18 08:00:56,"55,67","33,84","1,01",-,"49,21","95,37","0,55"
2019-03-18 09:00:56,"59,73","39,80","0,33",-,"47,59","108,63","1,23"
2019-03-18 10:00:56,"62,65","37,21","4,72",-,"49,50","118,45","4,17"
2019-03-18 11:00:56,"74,35","41,12","32,08",-,"62,78","166,38","6,82"
2019-03-18 12:00:56,"90,84","52,37","26,59",-,"66,77","151,54","14,10"
2019-03-18 13:00:56,"92,51","43,03","14,90",-,"49,06","84,87","41,80"
2019-03-18 14:00:56,"56,56","25,36","8,07",-,"32,44","40,63","86,26"
2019-03-18 15:00:56,"55,27","23,31","11,43",-,"49,37","63,90","75,95"
2019-03-18 16:00:56,"66,18","29,52","22,20",-,"45,88","61,07","71,60"
2019-03-18 17:00:56,"46,14","23,27","42,38",-,"54,32","71,62","68,91"
2019-03-18 18:00:56,"62,15","28,42","37,83",-,"69,01","90,92","50,49"
2019-03-18 19:00:56,"93,14","44,76","22,09",-,"68,74","81,83","40,96"
2019-03-18 20:00:56,"81,65","46,13","19,25",-,"78,49","88,92","27,67"
2019-03-18 21:00:56,"63,45","38,50","10,06",-,"100,53","148,84","0,90"
2019-03-18 22:00:56,"76,42","42,87","13,27",-,"104,46","145,48","2,19"
2019-03-18 23:00:56,"93,27","37,43","8,22",-,"96,88","173,80","1,40"
2019-03-19 00:00:56,"80,67","33,86","7,14",-,"89,68","218,13","1,52"
2019-03-19 01:00:56,"111,76","51,80","5,46",-,"79,15","249,70","0,84"
2019-03-19 02:00:56,"118,47","50,82","7,67",-,"56,01",-,"4,67"
2019-03-19 03:00:56,"57,60","24,85","10,25",-,"60,91","108,08","2,88"
2019-03-19 04:00:56,"60,55","31,39","8,07",-,"58,10","116,15","0,92"
2019-03-19 05:00:56,"83,07","51,20","5,35",-,"58,64","131,51","0,49"
2019-03-19 06:00:56,"57,94","31,33","5,18",-,"59,99","113,27","0,30"
2019-03-19 07:00:56,"54,63","24,22","2,89",-,"53,30","110,30","0,41"
2019-03-19 08:00:56,"53,83","26,29","2,03",-,"47,79","117,41","0,29"
2019-03-19 09:00:56,"61,08","28,84","0,97",-,"47,42","172,78","0,53"
2019-03-19 10:00:56,"64,93","31,08","4,21",-,"51,26","155,28","1,57"
2019-03-19 11:00:56,"70,34","34,55","16,29",-,"67,83","192,56","4,37"
2019-03-19 12:00:56,"101,53","55,19","26,21",-,"80,10","163,12","18,50"
2019-03-19 13:00:56,"90,52","54,61","68,03",-,"67,00","116,77","31,26"
2019-03-19 14:00:56,"83,31","54,88","66,05",-,"62,81","92,84","39,16"
2019-03-19 15:00:56,"76,95","55,89","105,47",-,"92,49","150,64","32,00"
2019-03-19 16:00:56,"98,74","63,86","54,50",-,"70,95","108,45","49,97"
2019-03-19 17:00:56,"117,26","67,22","79,77",-,"43,71","54,19","75,78"
2019-03-19 18:00:56,"82,72","41,25","71,22",-,"61,72","76,32","60,13"
