Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-03-29 00:00:56,110.24,20.02,0.0,74.4,95.79,14.33
2018-03-29 01:00:56,111.54,23.31,0.0,90.1,111.35,7.56
2018-03-29 02:00:56,105.04,15.92,0.0,67.88,80.9,7.67
2018-03-29 03:00:56,88.09,15.98,0.0,33.1,37.48,14.53
2018-03-29 04:00:56,69.1,20.91,0.0,25.89,28.94,13.48
2018-03-29 05:00:56,60.14,18.84,0.0,25.66,28.17,15.59
2018-03-29 06:00:56,67.86,11.64,0.0,23.56,24.66,15.07
2018-03-29 07:00:56,53.88,7.43,0.0,35.31,41.25,13.91
2018-03-29 08:00:56,53.76,7.12,0.0,63.47,88.14,11.92
2018-03-29 09:00:56,46.73,22.95,0.0,95.4,145.25,6.81
2018-03-29 10:00:56,52.05,19.74,0.0,62.24,87.83,11.56
2018-03-29 11:00:56,45.18,10.99,0.0,79.56,133.53,9.03
2018-03-29 12:00:56,37.98,17.58,0.0,51.47,74.8,14.46
2018-03-29 13:00:56,65.83,16.53,0.0,0.0,0.0,17.22
2018-03-29 14:00:56,83.08,12.29,0.0,40.9,56.71,22.32
2018-03-29 15:00:56,94.61,12.48,0.0,22.17,29.77,31.51
2018-03-29 16:00:56,82.84,12.47,0.0,18.32,20.96,32.81
2018-03-29 17:00:56,55.95,19.99,0.0,21.71,25.63,32.76
2018-03-29 18:00:56,45.23,17.01,0.0,33.61,39.63,24.52
2018-03-29 19:00:56,39.54,16.9,0.0,44.27,51.46,20.41
2018-03-29 20:00:56,39.95,11.44,0.0,67.43,90.51,21.84
2018-03-29 21:00:56,31.79,6.23,0.0,89.02,120.34,16.36
2018-03-29 22:00:56,32.43,14.87,0.0,82.81,102.87,15.88
2018-03-29 23:00:56,34.07,14.64,0.0,38.0,46.51,21.49
2018-03-30 00:00:56,23.87,8.61,0.0,32.65,42.33,19.64
2018-03-30 01:00:56,14.23,7.94,0.0,24.38,29.23,21.82
2018-03-30 02:00:56,8.84,6.1,0.0,13.98,16.88,25.3
2018-03-30 03:00:56,6.35,4.49,0.0,9.59,10.24,26.56
2018-03-30 04:00:56,4.27,2.97,0.0,10.78,11.68,25.04
2018-03-30 05:00:56,3.06,0.0,0.0,16.22,18.34,22.92
2018-03-30 06:00:56,3.99,0.0,0.0,13.74,14.82,23.96
2018-03-30 07:00:56,5.23,0.0,0.0,27.3,30.64,21.88
2018-03-30 08:00:56,12.58,6.05,0.0,51.18,63.69,15.99
2018-03-30 09:00:56,12.95,4.57,0.0,62.03,78.51,15.06
2018-03-30 10:00:56,24.08,9.61,0.0,75.78,116.74,12.57
2018-03-30 11:00:56,21.5,10.16,0.0,48.42,60.38,20.17
2018-03-30 12:00:56,16.22,6.2,0.0,38.51,47.7,23.32
2018-03-30 13:00:56,31.58,3.88,0.0,38.94,48.0,23.9
2018-03-30 14:00:56,27.04,12.02,0.0,40.76,52.48,22.69
2018-03-30 15:00:56,28.98,10.72,0.0,75.29,110.74,15.0
2018-03-30 16:00:56,39.33,5.88,0.0,80.07,123.29,14.05
2018-03-30 17:00:56,41.77,18.24,0.0,32.76,42.57,23.1
2018-03-30 18:00:56,31.0,15.06,0.0,32.6,40.38,22.89
2018-03-30 19:00:56,28.1,8.19,0.0,44.96,60.06,19.34
2018-03-30 20:00:56,31.83,12.38,0.0,79.0,124.74,11.44
2018-03-30 21:00:56,48.18,9.37,0.0,100.0,167.77,8.8
2018-03-30 22:00:56,48.62,13.13,0.0,90.45,113.98,6.2
2018-03-30 23:00:56,48.8,26.55,0.0,83.83,112.87,6.3
2018-03-31 00:00:56,47.65,23.54,0.0,81.83,113.72,6.04
2018-03-31 01:00:56,41.81,24.95,0.0,88.23,127.21,3.7
2018-03-31 02:00:56,56.96,23.99,0.0,73.3,88.49,3.9
2018-03-31 03:00:56,62.41,19.35,0.0,78.34,111.93,2.96
2018-03-31 04:00:56,71.77,19.85,0.0,67.09,124.59,2.26
2018-03-31 05:00:56,74.73,35.19,0.0,61.49,103.73,2.58
2018-03-31 06:00:56,67.22,30.74,0.0,56.92,84.94,2.8
2018-03-31 07:00:56,63.04,24.65,0.0,60.1,102.33,2.6
2018-03-31 08:00:56,52.46,28.19,0.0,66.44,115.74,3.58
2018-03-31 09:00:56,50.23,39.14,0.0,71.52,118.43,5.38
2018-03-31 10:00:56,61.47,37.58,0.0,63.6,89.18,10.15
2018-03-31 11:00:56,65.82,29.34,0.0,47.66,63.88,15.25
2018-03-31 12:00:56,50.25,31.16,0.0,44.01,66.25,18.75
2018-03-31 13:00:56,51.11,26.21,0.0,29.04,39.79,25.45
2018-03-31 14:00:56,40.98,15.7,0.0,28.89,36.16,26.65
2018-03-31 15:00:56,28.94,8.86,0.0,41.22,54.66,24.02
2018-03-31 16:00:56,25.51,8.82,0.0,32.12,42.14,26.2
2018-03-31 17:00:56,23.03,6.56,0.0,31.19,36.72,27.08
2018-03-31 18:00:56,23.54,13.83,0.0,49.25,57.77,23.5
2018-03-31 19:00:56,37.19,11.91,0.0,66.87,74.86,19.89
2018-03-31 20:00:56,35.04,8.45,0.0,102.75,121.94,12.56
2018-03-31 21:00:56,59.4,19.88,0.0,160.57,304.1,3.43
2018-03-31 22:00:56,93.56,33.59,0.0,143.28,308.34,2.54
2018-03-31 23:00:56,143.43,47.43,0.0,129.39,300.34,2.26
2018-04-01 00:00:56,153.93,58.88,0.0,123.47,318.63,2.21
2018-04-01 01:00:56,158.19,61.68,0.0,105.26,309.44,2.31
2018-04-01 02:00:56,156.27,67.65,0.0,93.25,271.37,2.67
2018-04-01 03:00:56,149.56,59.55,0.0,85.39,201.84,2.38
2018-04-01 04:00:56,120.5,53.88,0.0,81.6,175.25,2.33
2018-04-01 05:00:56,99.58,47.51,0.0,74.87,147.84,2.17
2018-04-01 06:00:56,88.02,29.41,0.0,67.07,115.36,2.24
2018-04-01 07:00:56,72.02,16.37,0.0,72.44,114.74,2.14
2018-04-01 08:00:56,74.71,8.88,0.0,77.3,144.46,2.67
2018-04-01 09:00:56,78.25,4.49,0.0,92.46,182.17,2.87
2018-04-01 10:00:56,87.17,2.24,0.0,59.16,77.37,11.13
2018-04-01 11:00:56,74.2,1.12,0.0,30.52,37.42,21.77
2018-04-01 12:00:56,45.18,0.56,0.0,23.61,29.68,28.32
2018-04-01 13:00:56,30.99,1.79,0.0,19.96,23.69,32.55
2018-04-01 14:00:56,19.42,1.44,0.0,30.56,39.41,31.54
2018-04-01 15:00:56,11.09,0.73,0.0,24.22,29.08,32.03
2018-04-01 16:00:56,18.16,0.37,0.0,16.11,18.63,33.82
2018-04-01 17:00:56,16.17,0.18,0.0,19.16,21.35,32.32
2018-04-01 18:00:56,17.89,0.09,0.0,29.21,32.19,29.5
2018-04-01 19:00:56,22.3,0.05,0.0,79.81,93.0,16.89
2018-04-01 20:00:56,34.09,0.02,0.0,130.57,221.85,7.61
2018-04-01 21:00:56,73.54,0.01,0.0,163.32,374.39,2.56
2018-04-01 22:00:56,113.15,0.01,0.0,153.28,341.52,2.26
2018-04-01 23:00:56,126.8,0.0,0.0,129.33,207.92,2.2
2018-04-02 00:00:56,114.71,0.0,0.0,130.16,296.38,2.53
2018-04-02 01:00:56,117.9,11.34,0.0,111.59,273.72,2.57
2018-04-02 02:00:56,116.16,10.92,0.0,105.07,290.67,2.29
2018-04-02 03:00:56,130.44,6.39,0.0,95.71,219.11,2.28
2018-04-02 04:00:56,125.21,3.38,0.0,90.43,178.85,2.24
2018-04-02 05:00:56,89.94,1.67,0.0,85.62,146.27,2.28
2018-04-02 06:00:56,74.49,0.85,0.0,67.56,89.47,3.75
2018-04-02 07:00:56,60.4,0.42,0.0,90.27,157.29,3.13
2018-04-02 08:00:56,64.03,0.21,0.0,144.14,369.99,2.4
2018-04-02 09:00:56,73.88,0.1,0.0,59.57,85.84,10.88
2018-04-02 10:00:56,60.8,0.05,0.0,26.1,34.05,22.77
2018-04-02 11:00:56,45.1,0.03,0.0,22.12,26.63,27.43
2018-04-02 12:00:56,36.21,0.01,0.0,25.44,30.26,27.69
2018-04-02 13:00:56,56.15,0.54,0.0,25.05,29.32,28.97
2018-04-02 14:00:56,50.44,0.46,0.0,26.18,28.88,35.13
2018-04-02 15:00:56,42.46,0.19,0.0,32.0,37.07,34.48
2018-04-02 16:00:56,28.95,0.12,0.0,29.76,33.99,35.16
2018-04-02 17:00:56,16.26,0.06,0.0,25.06,28.06,35.16
2018-04-02 18:00:56,23.95,0.03,0.0,28.22,32.8,32.1
2018-04-02 19:00:56,23.18,0.01,0.0,38.9,44.83,27.55
2018-04-02 20:00:56,25.16,0.01,0.0,74.12,88.07,19.33
2018-04-02 21:00:56,22.65,0.0,0.0,97.99,136.12,14.61
2018-04-02 22:00:56,31.9,0.0,0.0,83.83,99.23,15.05
2018-04-02 23:00:56,35.38,0.0,0.0,79.88,101.53,11.39
2018-04-03 00:00:56,30.89,0.0,0.0,71.64,86.0,12.29
2018-04-03 01:00:56,33.61,0.94,0.0,91.19,120.77,5.1
2018-04-03 02:00:56,29.76,12.28,0.0,67.03,87.08,10.68
2018-04-03 03:00:56,37.33,10.7,0.0,50.38,57.16,11.47
2018-04-03 04:00:56,38.12,5.3,0.0,41.47,46.08,13.52
2018-04-03 05:00:56,33.72,2.67,0.0,54.73,59.44,9.76
2018-04-03 06:00:56,34.9,1.34,0.0,74.84,85.83,7.01
2018-04-03 07:00:56,36.54,0.67,0.0,82.41,139.58,2.6
2018-04-03 08:00:56,50.46,0.33,0.0,87.49,138.1,4.69
2018-04-03 09:00:56,56.73,0.17,0.0,87.16,129.07,8.62
2018-04-03 10:00:56,58.6,0.08,0.0,44.32,59.21,20.82
2018-04-03 11:00:56,44.59,0.04,0.0,47.72,62.38,24.42
2018-04-03 12:00:56,29.06,0.02,0.0,32.73,39.34,31.83
2018-04-03 13:00:56,17.86,0.01,0.0,36.24,46.79,29.97
2018-04-03 14:00:56,13.47,0.01,0.0,36.31,48.26,28.93
2018-04-03 15:00:56,13.32,0.0,0.0,29.6,37.24,30.4
2018-04-03 16:00:56,9.85,0.0,0.0,36.46,51.26,29.06
2018-04-03 17:00:56,5.45,0.0,0.0,31.11,37.44,30.18
2018-04-03 18:00:56,10.45,0.0,0.0,41.51,47.57,28.57
2018-04-03 19:00:56,18.34,0.0,0.0,52.11,61.55,24.72
2018-04-03 20:00:56,26.26,0.0,0.0,110.09,159.98,13.48
2018-04-03 21:00:56,27.88,0.0,0.0,115.42,163.21,8.07
2018-04-03 22:00:56,39.82,0.0,0.0,118.09,169.96,2.61
2018-04-03 23:00:56,70.75,0.0,0.0,106.28,155.46,2.48
2018-04-04 00:00:56,73.04,0.0,0.0,106.56,152.88,2.38
2018-04-04 01:00:56,71.49,0.0,0.0,107.31,169.59,2.32
2018-04-04 02:00:56,73.23,0.0,0.0,90.13,139.18,2.16
2018-04-04 03:00:56,59.2,0.0,0.0,77.57,93.41,3.5
2018-04-04 04:00:56,62.77,0.0,0.0,82.1,96.77,2.88
2018-04-04 05:00:56,57.44,0.0,0.0,64.36,69.92,4.8
2018-04-04 06:00:56,49.72,0.0,0.0,75.45,88.47,3.17
2018-04-04 07:00:56,45.97,0.0,0.0,81.11,123.86,2.62
2018-04-04 08:00:56,66.21,0.0,0.0,90.34,159.28,3.25
2018-04-04 09:00:56,79.69,0.0,0.0,109.31,174.7,4.94
2018-04-04 10:00:56,87.6,0.0,0.0,111.52,168.27,6.28
2018-04-04 11:00:56,92.24,0.0,0.0,35.23,42.5,23.79
2018-04-04 12:00:56,68.09,6.91,0.0,28.49,34.46,30.11
2018-04-04 13:00:56,41.2,3.46,0.0,35.75,44.48,30.14
2018-04-04 14:00:56,26.76,1.73,0.0,36.61,44.16,30.62
2018-04-04 15:00:56,17.04,0.86,0.0,38.19,47.8,31.43
2018-04-04 16:00:56,23.5,0.43,0.0,33.51,39.98,33.03
2018-04-04 17:00:56,60.84,0.22,0.0,36.23,42.97,32.14
2018-04-04 18:00:56,51.12,0.11,0.0,55.63,67.61,29.11
2018-04-04 19:00:56,40.9,0.0,0.0,75.87,88.72,24.16
2018-04-04 20:00:56,36.68,0.0,0.0,119.06,137.88,13.72
2018-04-04 21:00:56,66.89,0.0,0.0,156.07,239.12,4.02
2018-04-04 22:00:56,81.33,0.0,0.0,154.33,275.69,3.49
2018-04-04 23:00:56,99.05,0.0,0.0,114.74,180.67,2.22
2018-04-05 00:00:56,96.65,0.0,0.0,121.57,226.56,2.46
2018-04-05 01:00:56,105.28,0.0,0.0,115.65,238.38,2.29
2018-04-05 02:00:56,113.55,0.0,0.0,104.53,197.6,2.11
2018-04-05 03:00:56,102.99,0.0,0.0,95.6,159.74,2.25
2018-04-05 04:00:56,88.0,0.0,0.0,84.94,120.0,2.15
2018-04-05 05:00:56,77.77,0.0,0.0,78.95,99.79,2.49
2018-04-05 06:00:56,75.82,0.0,0.0,78.25,98.28,3.17
2018-04-05 07:00:56,60.02,0.0,0.0,84.9,165.98,2.33
2018-04-05 08:00:56,68.41,0.0,0.0,110.7,237.3,2.7
2018-04-05 09:00:56,94.44,0.0,0.0,129.28,227.6,3.55
2018-04-05 10:00:56,97.87,0.0,0.0,104.09,143.61,9.01
2018-04-05 11:00:56,82.74,0.0,0.0,34.92,40.16,26.38
2018-04-05 12:00:56,59.77,0.0,0.0,32.58,37.28,32.8
2018-04-05 13:00:56,54.44,0.0,0.0,33.58,39.13,33.44
2018-04-05 14:00:56,44.87,0.0,0.0,30.32,35.18,34.92
2018-04-05 15:00:56,29.98,0.0,0.0,29.88,34.5,33.66
2018-04-05 16:00:56,23.81,0.0,0.0,46.19,56.94,28.33
2018-04-05 17:00:56,22.46,0.0,0.0,46.08,53.43,27.37
2018-04-05 18:00:56,25.09,0.0,0.0,79.51,98.54,21.2
2018-04-05 19:00:56,32.57,0.0,0.0,95.69,124.63,18.07
2018-04-05 20:00:56,43.63,0.0,0.0,156.35,256.65,6.08
2018-04-05 21:00:56,71.88,0.0,0.0,109.4,155.4,9.72
2018-04-05 22:00:56,72.34,0.0,0.0,117.56,191.3,4.5
2018-04-05 23:00:56,69.22,0.0,0.0,116.0,202.93,2.59
2018-04-06 00:00:56,98.49,0.0,0.0,123.07,215.05,2.3
2018-04-06 01:00:56,114.65,0.0,0.0,113.47,273.63,2.46
2018-04-06 02:00:56,104.48,0.0,0.0,103.69,219.27,2.27
2018-04-06 03:00:56,113.27,0.0,0.0,94.41,140.0,2.19
2018-04-06 04:00:56,98.41,0.0,0.0,77.62,101.68,3.26
2018-04-06 05:00:56,66.58,0.0,0.0,74.54,106.54,2.41
2018-04-06 06:00:56,57.55,0.0,0.0,72.7,98.14,2.39
2018-04-06 07:00:56,54.98,0.0,0.0,79.31,144.19,3.08
2018-04-06 08:00:56,62.89,0.0,0.0,108.34,228.96,2.52
2018-04-06 09:00:56,83.02,0.0,0.0,91.48,136.19,5.87
2018-04-06 10:00:56,87.63,0.0,0.0,88.78,122.02,9.84
2018-04-06 11:00:56,74.82,0.0,0.0,58.22,69.39,19.22
2018-04-06 12:00:56,61.28,0.0,0.0,35.52,42.26,28.14
2018-04-06 13:00:56,47.84,0.0,0.0,32.19,41.54,29.69
2018-04-06 14:00:56,28.87,0.0,0.0,22.81,27.37,32.73
2018-04-06 15:00:56,14.76,0.0,0.0,32.7,42.06,27.48
2018-04-06 16:00:56,7.89,0.0,0.0,27.69,34.87,28.07
2018-04-06 17:00:56,9.1,0.0,0.0,47.17,59.84,24.59
2018-04-06 18:00:56,29.06,0.0,0.0,52.8,69.27,24.03
2018-04-06 19:00:56,36.88,0.0,0.0,97.97,138.3,14.19
2018-04-06 20:00:56,44.55,0.0,0.0,85.71,116.1,13.27
2018-04-06 21:00:56,57.73,0.0,0.0,89.78,143.6,11.52
2018-04-06 22:00:56,72.37,0.0,0.0,103.68,174.46,2.67
2018-04-06 23:00:56,75.94,0.0,0.0,97.86,136.36,3.11
2018-04-07 00:00:56,84.18,0.0,0.0,115.23,223.28,2.55
2018-04-07 01:00:56,99.92,0.0,0.0,116.77,217.87,2.66
2018-04-07 02:00:56,102.35,0.0,0.0,102.86,170.55,2.89
2018-04-07 03:00:56,88.24,0.0,0.0,90.68,152.62,2.99
2018-04-07 04:00:56,91.46,0.0,0.0,84.53,178.46,2.31
2018-04-07 05:00:56,90.21,0.0,0.0,73.82,131.04,2.53
2018-04-07 06:00:56,82.06,0.0,0.0,62.15,86.67,3.97
2018-04-07 07:00:56,72.96,0.0,0.0,77.72,150.73,3.01
2018-04-07 08:00:56,68.76,0.0,0.0,96.62,198.62,2.97
2018-04-07 09:00:56,66.4,0.0,0.0,62.21,88.62,8.63
2018-04-07 10:00:56,80.04,0.0,0.0,72.15,95.71,11.22
2018-04-07 11:00:56,76.01,0.0,0.0,77.32,100.49,13.09
2018-04-07 12:00:56,79.42,0.0,0.0,44.65,53.23,23.23
2018-04-07 13:00:56,62.84,0.0,0.0,53.93,70.73,24.35
2018-04-07 14:00:56,41.34,0.0,0.0,80.26,113.24,21.81
2018-04-07 15:00:56,32.54,0.0,0.0,52.97,71.05,26.51
2018-04-07 16:00:56,20.9,0.0,0.0,39.0,51.32,29.7
2018-04-07 17:00:56,21.37,0.0,0.0,36.92,47.1,30.19
2018-04-07 18:00:56,23.25,0.0,0.0,41.49,53.53,29.04
2018-04-07 19:00:56,36.03,0.0,0.0,46.18,60.2,25.76
2018-04-07 20:00:56,54.48,0.0,0.0,42.8,54.45,25.98
2018-04-07 21:00:56,74.4,0.0,0.0,31.33,40.52,30.61
2018-04-07 22:00:56,66.95,0.0,0.0,52.52,71.38,27.67
2018-04-07 23:00:56,51.59,0.0,0.0,54.7,67.13,26.61
2018-04-08 00:00:56,42.46,0.0,0.0,46.44,57.26,27.95
2018-04-08 01:00:56,41.9,0.0,0.0,32.44,45.59,30.51
2018-04-08 02:00:56,28.18,0.0,0.0,13.15,15.05,33.3
2018-04-08 03:00:56,14.35,0.0,0.0,13.08,14.79,32.74
2018-04-08 04:00:56,17.48,0.0,0.0,14.32,16.51,31.64
2018-04-08 05:00:56,22.85,0.0,0.0,8.72,9.57,31.07
2018-04-08 06:00:56,16.58,0.0,0.0,13.65,14.15,27.67
2018-04-08 07:00:56,8.9,0.0,0.0,14.84,17.55,29.45
2018-04-08 08:00:56,6.11,0.17,0.0,43.13,56.85,23.1
2018-04-08 09:00:56,12.01,0.39,0.0,42.35,54.72,24.32
2018-04-08 10:00:56,15.28,0.51,0.0,50.26,65.8,22.63
2018-04-08 11:00:56,22.07,1.38,0.0,42.59,54.53,24.94
2018-04-08 12:00:56,17.86,4.31,0.0,41.26,53.0,25.04
2018-04-08 13:00:56,11.01,0.0,0.0,46.11,59.5,24.96
2018-04-08 14:00:56,7.01,0.0,0.0,50.3,67.49,26.47
2018-04-08 15:00:56,14.55,7.97,0.0,55.69,70.57,26.95
2018-04-08 16:00:56,19.73,4.93,0.0,40.35,51.12,29.07
2018-04-08 17:00:56,30.91,2.58,0.0,25.88,32.4,32.46
2018-04-08 18:00:56,51.08,1.3,0.0,32.92,39.94,30.61
2018-04-08 19:00:56,51.62,0.0,0.0,57.33,73.11,23.4
2018-04-08 20:00:56,50.75,19.32,0.0,36.48,39.88,27.84
2018-04-08 21:00:56,49.33,46.88,0.0,54.7,66.0,20.37
2018-04-08 22:00:56,52.4,37.26,0.0,91.8,119.41,11.39
2018-04-08 23:00:56,56.01,22.08,0.0,96.13,115.89,8.85
2018-04-09 00:00:56,44.29,15.57,0.0,51.94,60.93,15.5
2018-04-09 01:00:56,41.39,14.57,0.0,60.55,77.32,12.65
2018-04-09 02:00:56,50.55,17.63,0.0,67.36,74.04,9.1
2018-04-09 03:00:56,48.28,16.4,0.0,74.86,79.29,5.42
2018-04-09 04:00:56,56.04,20.5,0.0,70.94,80.95,5.02
2018-04-09 05:00:56,61.61,28.77,0.0,59.6,62.23,7.75
2018-04-09 06:00:56,54.88,27.43,0.0,64.67,73.17,5.6
2018-04-09 07:00:56,58.18,27.83,0.0,73.36,108.23,3.62
2018-04-09 08:00:56,56.58,25.89,0.0,96.73,180.67,3.49
2018-04-09 09:00:56,63.65,28.57,0.0,92.0,141.19,8.69
2018-04-09 10:00:56,62.23,29.91,0.0,46.74,62.51,11.7
2018-04-09 11:00:56,64.19,23.12,0.0,68.82,83.57,15.41
2018-04-09 12:00:56,56.58,20.05,0.0,79.16,103.48,15.09
2018-04-09 13:00:56,47.45,22.11,0.0,49.81,61.8,23.34
2018-04-09 14:00:56,43.66,11.53,0.0,29.48,34.96,31.04
2018-04-09 15:00:56,38.89,6.72,0.0,30.03,38.36,32.58
2018-04-09 16:00:56,28.89,4.47,0.0,51.8,65.07,28.5
2018-04-09 17:00:56,38.82,3.33,0.0,54.91,69.74,27.99
2018-04-09 18:00:56,37.83,6.56,0.0,77.75,101.61,22.48
2018-04-09 19:00:56,54.22,13.84,0.0,69.37,89.71,22.8
2018-04-09 20:00:56,64.82,13.29,0.0,87.98,117.63,17.73
2018-04-09 21:00:56,58.58,15.39,0.0,67.47,79.06,19.04
2018-04-09 22:00:56,57.34,24.08,0.0,108.89,152.73,8.89
2018-04-09 23:00:56,62.56,22.97,0.0,79.08,107.42,12.24
2018-04-10 00:00:56,48.96,20.66,0.0,47.89,54.51,16.52
2018-04-10 01:00:56,41.51,16.29,0.0,57.18,68.67,12.85
2018-04-10 02:00:56,29.99,13.61,0.0,47.57,53.36,12.16
2018-04-10 03:00:56,34.41,14.54,0.0,56.94,61.91,9.02
2018-04-10 04:00:56,43.82,9.53,0.0,37.38,39.0,14.24
2018-04-10 05:00:56,31.05,15.65,0.0,32.59,33.7,12.09
2018-04-10 06:00:56,37.22,21.24,0.0,36.97,44.9,10.2
2018-04-10 07:00:56,42.01,11.86,0.0,50.0,71.69,9.63
2018-04-10 08:00:56,43.44,10.34,0.0,90.77,154.18,4.55
2018-04-10 09:00:56,62.58,17.35,0.0,92.15,152.66,6.52
2018-04-10 10:00:56,67.19,21.34,0.0,80.45,115.09,10.3
2018-04-10 11:00:56,55.46,18.55,0.0,39.38,46.75,20.55
2018-04-10 12:00:56,55.12,17.09,0.0,40.16,47.03,24.47
2018-04-10 13:00:56,60.77,15.44,0.0,54.23,68.64,26.09
2018-04-10 14:00:56,80.0,16.08,0.0,36.11,46.14,33.06
2018-04-10 15:00:56,77.68,8.91,0.0,38.7,48.53,30.86
2018-04-10 16:00:56,47.9,7.27,0.0,62.89,80.83,25.51
2018-04-10 17:00:56,45.41,9.75,0.0,53.58,66.51,26.8
2018-04-10 18:00:56,48.81,10.13,0.0,88.43,118.41,21.24
2018-04-10 19:00:56,55.09,15.24,0.0,73.17,92.22,22.61
2018-04-10 20:00:56,62.48,23.48,0.0,61.31,78.9,23.58
2018-04-10 21:00:56,54.84,19.6,0.0,86.08,114.06,15.95
2018-04-10 22:00:56,55.46,20.11,0.0,89.45,108.58,12.74
2018-04-10 23:00:56,57.88,20.88,0.0,100.63,128.73,9.01
2018-04-11 00:00:56,58.34,22.9,0.0,105.17,140.84,6.2
2018-04-11 01:00:56,59.7,21.42,0.0,91.73,129.46,3.22
2018-04-11 02:00:56,64.89,15.19,0.0,71.72,81.37,6.15
2018-04-11 03:00:56,65.87,20.35,0.0,77.17,84.77,3.97
2018-04-11 04:00:56,53.28,24.44,0.0,68.54,82.0,2.99
2018-04-11 05:00:56,54.1,17.59,0.0,54.66,62.03,5.97
2018-04-11 06:00:56,44.1,15.12,0.0,36.15,42.05,10.59
2018-04-11 07:00:56,45.89,25.91,0.0,54.72,72.62,7.38
2018-04-11 08:00:56,49.2,36.05,0.0,111.24,253.12,2.92
2018-04-11 09:00:56,74.76,47.12,0.0,100.92,163.93,4.49
2018-04-11 10:00:56,81.54,46.0,0.0,79.2,108.36,10.1
2018-04-11 11:00:56,80.66,31.81,0.0,41.79,48.21,24.91
2018-04-11 12:00:56,56.07,28.45,0.0,27.78,33.03,30.99
2018-04-11 13:00:56,33.44,16.37,0.0,32.36,38.97,32.17
2018-04-11 14:00:56,25.69,9.41,0.0,30.75,36.14,34.2
2018-04-11 15:00:56,17.33,5.58,0.0,35.75,41.33,36.25
2018-04-11 16:00:56,36.39,4.56,0.0,34.99,40.82,33.8
2018-04-11 17:00:56,35.63,4.32,0.0,40.82,44.0,31.11
2018-04-11 18:00:56,35.4,5.82,0.0,84.09,97.11,22.51
2018-04-11 19:00:56,50.59,10.37,0.0,127.38,169.96,10.63
2018-04-11 20:00:56,55.26,17.13,0.0,134.6,181.75,6.3
2018-04-11 21:00:56,81.53,25.5,0.0,152.51,242.89,2.66
2018-04-11 22:00:56,110.59,35.21,0.0,120.98,206.59,2.68
2018-04-11 23:00:56,99.15,36.85,0.0,108.27,145.99,3.24
2018-04-12 00:00:56,87.12,32.22,0.0,96.69,141.78,4.52
2018-04-12 01:00:56,83.51,31.64,0.0,77.18,100.79,7.14
2018-04-12 02:00:56,70.58,17.17,0.0,72.16,120.64,7.91
2018-04-12 03:00:56,65.42,15.34,0.0,83.41,121.82,2.4
2018-04-12 04:00:56,56.96,22.31,0.0,76.88,107.48,2.77
2018-04-12 05:00:56,62.73,26.02,0.0,65.06,75.72,3.4
2018-04-12 06:00:56,65.76,23.73,0.0,72.66,94.77,3.98
2018-04-12 07:00:56,59.46,22.59,0.0,74.73,113.82,3.5
2018-04-12 08:00:56,53.26,34.76,0.0,82.52,152.55,3.11
2018-04-12 09:00:56,68.04,44.89,0.0,109.13,237.2,2.55
2018-04-12 10:00:56,83.81,35.31,0.0,106.26,165.75,6.74
2018-04-12 11:00:56,84.32,28.36,0.0,115.09,166.4,7.56
2018-04-12 12:00:56,85.37,28.85,0.0,74.41,90.09,17.3
2018-04-12 13:00:56,75.48,26.6,0.0,0.0,0.0,26.36
2018-04-12 14:00:56,52.24,17.28,0.0,45.17,55.21,23.4
2018-04-12 15:00:56,42.45,14.96,0.0,49.1,62.32,28.7
2018-04-12 16:00:56,41.87,9.7,0.0,45.18,52.25,29.07
2018-04-12 17:00:56,32.96,6.26,0.0,43.35,48.18,29.01
2018-04-12 18:00:56,41.43,4.77,0.0,83.58,114.68,21.13
2018-04-12 19:00:56,47.08,12.27,0.0,135.44,207.43,10.76
2018-04-12 20:00:56,54.14,25.94,0.0,123.5,164.36,10.0
2018-04-12 21:00:56,61.32,24.65,0.0,90.15,104.77,11.78
2018-04-12 22:00:56,65.33,16.82,0.0,94.76,124.77,8.36
2018-04-12 23:00:56,54.74,14.02,0.0,100.9,140.67,4.69
2018-04-13 00:00:56,63.24,20.64,0.0,99.47,151.69,3.07
2018-04-13 01:00:56,58.92,32.11,0.0,83.59,106.99,5.0
2018-04-13 02:00:56,51.99,26.18,0.0,83.59,117.84,2.53
2018-04-13 03:00:56,55.63,27.17,0.0,69.32,82.88,3.31
2018-04-13 04:00:56,53.8,28.42,0.0,54.05,60.3,4.51
2018-04-13 05:00:56,51.82,21.93,0.0,46.24,50.96,5.65
2018-04-13 06:00:56,38.88,20.56,0.0,56.99,68.27,3.52
2018-04-13 07:00:56,51.55,26.81,0.0,64.68,87.25,3.94
2018-04-13 08:00:56,72.42,38.39,0.0,87.1,162.87,3.29
2018-04-13 09:00:56,75.43,33.72,0.0,95.54,173.87,4.14
2018-04-13 10:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13 13:00:56,0.0,0.0,0.0,0.0,0.0,33.69
2018-04-13 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-13 15:00:56,7.07,2.94,0.0,48.07,64.11,26.91
