Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-03-29 00:00:56,125.93,19.605,18.724999999999998,39.085,51.195,0.0,14.33
2018-03-29 01:00:56,121.32333333333334,21.625,14.71,47.025,59.04999999999999,0.0,7.56
2018-03-29 02:00:56,117.88999999999999,16.285,9.41,35.635,43.52,0.0,7.67
2018-03-29 03:00:56,103.68666666666667,17.3,5.635000000000001,17.790000000000003,21.355,0.0,14.53
2018-03-29 04:00:56,71.01666666666667,22.054999999999996,3.7900000000000005,13.805,16.695,0.0,13.48
2018-03-29 05:00:56,59.053333333333335,19.845,3.33,13.54,16.155,0.0,15.59
2018-03-29 06:00:56,56.230000000000004,14.445,3.09,12.445,14.38,0.0,15.07
2018-03-29 07:00:56,50.99666666666667,8.68,2.395,18.315,22.689999999999998,0.0,13.91
2018-03-29 08:00:56,49.70666666666666,7.425000000000001,2.415,33.205,47.01500000000001,0.0,11.92
2018-03-29 09:00:56,47.42666666666666,16.38,2.27,49.5,75.955,0.0,6.81
2018-03-29 10:00:56,50.13666666666666,17.18,2.235,33.515,48.09,0.0,11.56
2018-03-29 11:00:56,45.82333333333334,12.660000000000002,2.66,41.6,70.22,0.0,9.03
2018-03-29 12:00:56,33.236666666666665,12.81,1.6849999999999998,26.995,40.14,0.0,14.46
2018-03-29 13:00:56,51.60666666666666,12.72,6.81,0.0,0.0,0.0,17.22
2018-03-29 14:00:56,84.74666666666667,14.06,9.01,21.03,30.37,0.0,22.32
2018-03-29 15:00:56,98.35666666666667,14.875,10.56,11.595,16.82,0.0,31.51
2018-03-29 16:00:56,88.23333333333333,13.255,8.865,9.655,12.385,0.0,32.81
2018-03-29 17:00:56,58.803333333333335,17.89,11.910000000000002,11.325000000000001,14.709999999999999,0.0,32.76
2018-03-29 18:00:56,46.656666666666666,13.75,6.859999999999999,17.43,21.875,0.0,24.52
2018-03-29 19:00:56,39.46,13.459999999999999,5.24,23.105,28.125,0.0,20.41
2018-03-29 20:00:56,34.876666666666665,10.395,3.5250000000000004,35.78,48.715,0.0,21.84
2018-03-29 21:00:56,34.49666666666666,11.36,4.84,47.044999999999995,64.085,0.0,16.36
2018-03-29 22:00:56,28.896666666666665,19.02,5.895,43.580000000000005,55.05500000000001,0.0,15.88
2018-03-29 23:00:56,28.84,13.935,5.484999999999999,20.185,25.875,0.0,21.49
2018-03-30 00:00:56,20.203333333333333,9.385,4.165,17.22,23.495,0.0,19.64
2018-03-30 01:00:56,14.326666666666668,9.77,3.655,13.089999999999998,16.885,0.0,21.82
2018-03-30 02:00:56,13.956666666666667,7.474999999999999,2.97,7.4750000000000005,10.305,0.0,25.3
2018-03-30 03:00:56,11.676666666666668,4.86,2.2449999999999997,5.13,6.830000000000001,0.0,26.56
2018-03-30 04:00:56,8.546666666666667,6.56,1.285,5.82,7.63,0.0,25.04
2018-03-30 05:00:56,8.956666666666667,8.805,1.875,8.735,11.15,0.0,22.92
2018-03-30 06:00:56,7.696666666666666,4.86,2.11,7.505,9.41,0.0,23.96
2018-03-30 07:00:56,9.296666666666667,4.605,2.35,14.540000000000001,17.565,0.0,21.88
2018-03-30 08:00:56,16.39666666666667,8.525,2.65,27.125,34.83,0.0,15.99
2018-03-30 09:00:56,18.973333333333333,5.62,3.91,34.15,44.32500000000001,0.0,15.06
2018-03-30 10:00:56,23.30333333333333,7.224999999999999,6.734999999999999,40.145,62.29,0.0,12.57
2018-03-30 11:00:56,21.626666666666665,8.69,8.635,25.285,32.735,0.0,20.17
2018-03-30 12:00:56,18.663333333333334,9.05,10.18,20.45,26.525000000000002,0.0,23.32
2018-03-30 13:00:56,29.886666666666667,5.455000000000001,10.299999999999999,20.805,26.76,0.0,23.9
2018-03-30 14:00:56,29.986666666666665,8.74,9.95,21.78,29.09,0.0,22.69
2018-03-30 15:00:56,28.936666666666667,9.55,11.555,39.300000000000004,58.54,0.0,15.0
2018-03-30 16:00:56,28.37,11.015,9.325,41.345,64.42,0.0,14.05
2018-03-30 17:00:56,27.840000000000003,17.14,8.545,17.12,23.474999999999998,0.0,23.1
2018-03-30 18:00:56,24.436666666666667,11.735,5.98,17.205000000000002,22.600000000000005,0.0,22.89
2018-03-30 19:00:56,27.71666666666667,7.425,6.39,24.225000000000005,33.38,0.0,19.34
2018-03-30 20:00:56,33.596666666666664,13.415,12.770000000000001,41.87,66.365,0.0,11.44
2018-03-30 21:00:56,41.31666666666667,14.520000000000001,12.135,53.44,89.05000000000001,0.0,8.8
2018-03-30 22:00:56,45.22,15.54,9.655,50.09,64.81,0.0,6.2
2018-03-30 23:00:56,52.99666666666667,25.650000000000002,8.274999999999999,46.385,63.34,0.0,6.3
2018-03-31 00:00:56,53.1,22.77,8.825000000000001,45.370000000000005,63.66,0.0,6.04
2018-03-31 01:00:56,51.263333333333335,23.45,8.485,48.445,71.565,0.0,3.7
2018-03-31 02:00:56,57.55,24.02,6.544999999999999,40.495,51.4,0.0,3.9
2018-03-31 03:00:56,61.233333333333334,17.450000000000003,5.260000000000001,41.795,60.425000000000004,0.0,2.96
2018-03-31 04:00:56,62.376666666666665,19.02,4.64,34.9,65.045,0.0,2.26
2018-03-31 05:00:56,53.45666666666667,27.765,3.355,32.17,54.725,0.0,2.58
2018-03-31 06:00:56,50.00666666666666,22.625,2.695,29.53,44.93,0.0,2.8
2018-03-31 07:00:56,51.31333333333333,16.75,2.0700000000000003,31.545,54.10999999999999,0.0,2.6
2018-03-31 08:00:56,59.39,18.24,3.765,34.425,60.775,0.0,3.58
2018-03-31 09:00:56,54.94,26.445000000000004,15.035000000000002,37.815,63.80500000000001,0.0,5.38
2018-03-31 10:00:56,62.019999999999996,28.75,31.429999999999996,33.62,48.475,0.0,10.15
2018-03-31 11:00:56,59.44,25.36,23.445000000000004,25.38,35.330000000000005,0.0,15.25
2018-03-31 12:00:56,53.04,23.439999999999998,14.324999999999998,22.89,35.555,0.0,18.75
2018-03-31 13:00:56,45.89666666666667,21.535,12.229999999999999,15.165,21.98,0.0,25.45
2018-03-31 14:00:56,35.056666666666665,13.36,15.284999999999998,15.104999999999999,20.194999999999997,0.0,26.65
2018-03-31 15:00:56,32.21,9.095,13.700000000000001,21.205,29.33,0.0,24.02
2018-03-31 16:00:56,30.19666666666667,8.315,10.770000000000001,16.584999999999997,23.01,0.0,26.2
2018-03-31 17:00:56,24.093333333333334,9.035,8.76,16.335,20.545,0.0,27.08
2018-03-31 18:00:56,21.256666666666668,15.020000000000001,6.015000000000001,25.625,31.375,0.0,23.5
2018-03-31 19:00:56,28.683333333333334,13.225,6.355,36.115,41.645,0.0,19.89
2018-03-31 20:00:56,34.64,8.885,10.0,54.254999999999995,65.52,0.0,12.56
2018-03-31 21:00:56,53.53666666666667,16.035,16.335,86.995,162.95000000000002,0.0,3.43
2018-03-31 22:00:56,77.17,27.790000000000003,25.099999999999998,77.07,163.40499999999997,0.0,2.54
2018-03-31 23:00:56,64.03666666666666,24.625,11.964999999999998,101.36,190.98,0.0,2.26
2018-04-01 00:00:56,78.07000000000001,29.44,9.595,97.38,198.65,0.0,2.21
2018-04-01 01:00:56,84.83,41.715,7.855,93.255,199.42999999999998,0.0,2.31
2018-04-01 02:00:56,83.51666666666667,43.28,6.210000000000001,86.71999999999998,181.43500000000003,0.0,2.67
2018-04-01 03:00:56,85.25,41.385,4.965,85.90500000000002,152.52,0.0,2.38
2018-04-01 04:00:56,76.81333333333333,37.28,4.87,80.355,135.83,0.0,2.33
2018-04-01 05:00:56,55.946666666666665,32.415,4.175,74.4,117.955,0.0,2.17
2018-04-01 06:00:56,58.54,23.179999999999996,3.705,72.545,105.585,0.0,2.24
2018-04-01 07:00:56,53.736666666666665,18.73,3.5500000000000003,70.185,99.96499999999999,0.0,2.14
2018-04-01 08:00:56,54.78333333333333,19.055,8.53,63.375,109.755,0.0,2.67
2018-04-01 09:00:56,54.486666666666665,12.420000000000002,21.615,76.64999999999999,138.10999999999999,0.0,2.87
2018-04-01 10:00:56,65.47,7.030000000000001,25.325,51.59,69.635,0.0,11.13
2018-04-01 11:00:56,53.486666666666665,8.665000000000001,16.445,25.845,32.65,0.0,21.77
2018-04-01 12:00:56,38.763333333333335,5.954999999999999,11.034999999999998,19.92,25.615,0.0,28.32
2018-04-01 13:00:56,30.736666666666665,4.08,8.57,16.285,20.53,0.0,32.55
2018-04-01 14:00:56,21.426666666666666,2.525,7.32,21.55,27.865,0.0,31.54
2018-04-01 15:00:56,17.98,1.88,5.185,17.064999999999998,21.605,0.0,32.03
2018-04-01 16:00:56,20.23,1.155,5.614999999999999,12.99,16.36,0.0,33.82
2018-04-01 17:00:56,18.740000000000002,1.195,8.61,16.335,19.815,0.0,32.32
2018-04-01 18:00:56,22.27,1.2999999999999998,10.325000000000001,24.325000000000003,27.675,0.0,29.5
2018-04-01 19:00:56,28.196666666666665,4.445,13.31,62.14000000000001,72.29,0.0,16.89
2018-04-01 20:00:56,44.72,5.47,22.58,114.235,164.445,0.0,7.61
2018-04-01 21:00:56,82.09666666666666,10.235000000000001,31.0,151.155,268.505,0.0,2.56
2018-04-01 22:00:56,111.88,11.719999999999999,25.084999999999997,139.57500000000002,253.795,0.0,2.26
2018-04-01 23:00:56,105.60333333333332,11.785000000000002,26.52,115.895,173.05999999999997,0.0,2.2
2018-04-02 00:00:56,102.46,19.095,18.46,120.16000000000001,250.085,0.0,2.53
2018-04-02 01:00:56,100.63,23.180000000000003,15.770000000000001,100.59499999999998,204.225,0.0,2.57
2018-04-02 02:00:56,85.71666666666667,22.205,14.964999999999998,96.705,206.485,0.0,2.29
2018-04-02 03:00:56,89.60666666666667,16.16,14.325000000000001,89.495,160.43,0.0,2.28
2018-04-02 04:00:56,84.32333333333334,11.465000000000002,13.780000000000001,89.295,144.085,0.0,2.24
2018-04-02 05:00:56,61.516666666666666,12.965000000000002,10.08,84.65,130.65,0.0,2.28
2018-04-02 06:00:56,59.80666666666667,13.604999999999999,9.665000000000001,80.28,110.72499999999998,0.0,3.75
2018-04-02 07:00:56,55.70333333333334,9.175,9.35,84.69999999999999,145.76,0.0,3.13
2018-04-02 08:00:56,57.95333333333333,10.945,19.43,124.065,325.345,0.0,2.4
2018-04-02 09:00:56,89.87666666666667,18.25,34.449999999999996,71.525,138.71,0.0,10.88
2018-04-02 10:00:56,77.98333333333333,15.61,19.32,34.715,45.330000000000005,0.0,22.77
2018-04-02 11:00:56,46.166666666666664,9.17,10.03,25.99,35.305,0.0,27.43
2018-04-02 12:00:56,49.91,5.2299999999999995,8.77,20.790000000000003,26.075000000000003,0.0,27.69
2018-04-02 13:00:56,76.32,3.8800000000000003,8.4,19.97,24.405,0.0,28.97
2018-04-02 14:00:56,71.57666666666667,5.710000000000001,8.405000000000001,22.25,26.099999999999998,0.0,35.13
2018-04-02 15:00:56,39.72666666666667,4.63,10.995,31.715,37.965,0.0,34.48
2018-04-02 16:00:56,29.76,5.704999999999999,9.025,22.765,27.36,0.0,35.16
2018-04-02 17:00:56,22.30666666666667,4.205,9.865,19.69,23.399999999999995,0.0,35.16
2018-04-02 18:00:56,24.576666666666668,2.4,6.04,22.005,27.044999999999998,0.0,32.1
2018-04-02 19:00:56,25.99,1.275,3.865,27.334999999999997,32.365,0.0,27.55
2018-04-02 20:00:56,26.813333333333333,1.7699999999999998,11.37,56.75,66.49,0.0,19.33
2018-04-02 21:00:56,24.78,3.67,9.77,76.755,98.62,0.0,14.61
2018-04-02 22:00:56,29.563333333333333,3.285,8.11,61.605,71.325,0.0,15.05
2018-04-02 23:00:56,31.936666666666667,6.205000000000001,8.18,74.47,89.2,0.0,11.39
2018-04-03 00:00:56,39.81666666666667,8.75,8.165,68.47500000000001,78.47,0.0,12.29
2018-04-03 01:00:56,38.49,7.390000000000001,4.484999999999999,73.21,90.18,0.0,5.1
2018-04-03 02:00:56,33.306666666666665,17.39,3.625,65.88,80.235,0.0,10.68
2018-04-03 03:00:56,34.70666666666666,13.745,3.875,44.89000000000001,50.76499999999999,0.0,11.47
2018-04-03 04:00:56,33.336666666666666,10.13,4.865,49.76500000000001,54.135,0.0,13.52
2018-04-03 05:00:56,28.706666666666667,8.775,3.4949999999999997,66.615,73.04,0.0,9.76
2018-04-03 06:00:56,34.75666666666667,5.665,3.4599999999999995,64.875,72.69,0.0,7.01
2018-04-03 07:00:56,38.71,7.66,3.1799999999999997,68.615,104.39,0.0,2.6
2018-04-03 08:00:56,41.35666666666667,7.32,16.655,70.42999999999999,103.16000000000001,0.0,4.69
2018-04-03 09:00:56,54.486666666666665,13.219999999999999,23.755,87.87,128.51999999999998,0.0,8.62
2018-04-03 10:00:56,58.94333333333333,13.715000000000002,13.21,41.46,53.03,0.0,20.82
2018-04-03 11:00:56,40.09666666666667,8.844999999999999,13.810000000000002,34.085,44.70000000000001,0.0,24.42
2018-04-03 12:00:56,32.53,6.805,8.79,28.474999999999998,34.755,0.0,31.83
2018-04-03 13:00:56,26.12,4.19,4.895,28.325000000000003,36.31,0.0,29.97
2018-04-03 14:00:56,20.726666666666667,4.91,8.315,27.545,36.76,0.0,28.93
2018-04-03 15:00:56,22.613333333333333,3.5549999999999997,4.295,22.195000000000004,28.715000000000003,0.0,30.4
2018-04-03 16:00:56,13.323333333333332,2.575,2.36,25.12,34.865,0.0,29.06
2018-04-03 17:00:56,12.223333333333334,1.7,3.8949999999999996,23.88,29.554999999999996,0.0,30.18
2018-04-03 18:00:56,13.563333333333333,1.765,1.7250000000000003,27.58,32.89,0.0,28.57
2018-04-03 19:00:56,16.560000000000002,1.21,6.885000000000001,44.35,51.73499999999999,0.0,24.72
2018-04-03 20:00:56,25.92,4.385,16.545,123.27500000000002,153.75,0.0,13.48
2018-04-03 21:00:56,43.50666666666667,7.555,10.08,92.42,119.135,0.0,8.07
2018-04-03 22:00:56,41.78,7.414999999999999,11.034999999999998,88.835,117.76,0.0,2.61
2018-04-03 23:00:56,57.77,6.185,6.87,91.91000000000001,121.205,0.0,2.48
2018-04-04 00:00:56,64.41000000000001,12.85,16.72,82.945,109.325,0.0,2.38
2018-04-04 01:00:56,69.13666666666667,12.445,14.280000000000001,84.61,120.04,0.0,2.32
2018-04-04 02:00:56,65.71333333333334,7.844999999999999,10.465,72.63,99.19500000000001,0.0,2.16
2018-04-04 03:00:56,49.17666666666667,7.030000000000001,8.725,59.315,69.22,0.0,3.5
2018-04-04 04:00:56,47.46,7.94,5.13,58.76499999999999,68.14,0.0,2.88
2018-04-04 05:00:56,45.916666666666664,5.585000000000001,4.765000000000001,53.625,58.145,0.0,4.8
2018-04-04 06:00:56,41.11,10.02,4.045,61.06,69.485,0.0,3.17
2018-04-04 07:00:56,36.92666666666666,8.61,3.4499999999999997,56.574999999999996,81.325,0.0,2.62
2018-04-04 08:00:56,50.73,9.12,16.63,65.71,106.28500000000001,0.0,3.25
2018-04-04 09:00:56,69.16666666666667,7.655000000000001,38.115,96.38499999999999,156.845,0.0,4.94
2018-04-04 10:00:56,81.44,12.665,32.015,95.295,142.505,0.0,6.28
2018-04-04 11:00:56,84.79333333333334,10.37,16.675,35.23,43.85999999999999,0.0,23.79
2018-04-04 12:00:56,54.366666666666674,13.665000000000001,8.575000000000001,24.45,30.14,0.0,30.11
2018-04-04 13:00:56,36.60333333333334,8.73,10.92,25.235,31.685,0.0,30.14
2018-04-04 14:00:56,35.196666666666665,5.34,14.905000000000001,27.145,33.455,0.0,30.62
2018-04-04 15:00:56,28.593333333333334,2.985,13.424999999999999,28.669999999999998,35.64,0.0,31.43
2018-04-04 16:00:56,28.106666666666666,2.1149999999999998,14.204999999999998,28.635,34.214999999999996,0.0,33.03
2018-04-04 17:00:56,41.29,1.9249999999999998,11.56,28.115,33.635,0.0,32.14
2018-04-04 18:00:56,38.026666666666664,1.335,14.299999999999999,42.26,50.76500000000001,0.0,29.11
2018-04-04 19:00:56,34.413333333333334,1.45,17.11,61.095,71.52,0.0,24.16
2018-04-04 20:00:56,42.33,8.925,27.099999999999998,99.45,112.675,0.0,13.72
2018-04-04 21:00:56,63.29666666666667,8.325,30.290000000000003,140.69,188.345,0.0,4.02
2018-04-04 22:00:56,73.97,9.9,25.24,121.28500000000001,185.42999999999998,0.0,3.49
2018-04-04 23:00:56,80.89,7.895,23.685000000000002,87.52499999999999,123.15499999999999,0.0,2.22
2018-04-05 00:00:56,88.67666666666666,8.805,22.495,103.41000000000001,159.395,0.0,2.46
2018-04-05 01:00:56,82.4,7.405000000000001,14.64,95.53000000000002,160.365,0.0,2.29
2018-04-05 02:00:56,77.02666666666666,9.42,12.100000000000001,86.39999999999999,135.505,0.0,2.11
2018-04-05 03:00:56,67.34,6.93,9.68,77.355,113.54,0.0,2.25
2018-04-05 04:00:56,57.03,5.63,9.47,76.36500000000001,96.505,0.0,2.15
2018-04-05 05:00:56,57.67,11.1,6.19,62.70000000000001,75.48,0.0,2.49
2018-04-05 06:00:56,54.416666666666664,8.295,5.185,59.135,70.595,0.0,3.17
2018-04-05 07:00:56,47.406666666666666,4.34,4.46,69.78,113.73,0.0,2.33
2018-04-05 08:00:56,50.346666666666664,8.47,20.544999999999998,78.965,149.68,0.0,2.7
2018-04-05 09:00:56,68.69666666666666,12.064999999999998,52.745000000000005,107.305,182.51999999999998,0.0,3.55
2018-04-05 10:00:56,93.90333333333334,11.35,45.975,102.44,154.39,0.0,9.01
2018-04-05 11:00:56,82.61333333333333,8.42,19.535,36.84,44.12,0.0,26.38
2018-04-05 12:00:56,57.7,4.72,13.135,29.825,35.379999999999995,0.0,32.8
2018-04-05 13:00:56,47.74,2.9800000000000004,14.565,27.905,33.595,0.0,33.44
2018-04-05 14:00:56,48.28,1.875,17.4,26.28,31.150000000000002,0.0,34.92
2018-04-05 15:00:56,46.29333333333333,1.8099999999999998,13.76,24.26,28.74,0.0,33.66
2018-04-05 16:00:56,30.736666666666668,1.54,7.995,31.395,39.385,0.0,28.33
2018-04-05 17:00:56,31.053333333333335,1.115,8.674999999999999,30.669999999999998,36.4,0.0,27.37
2018-04-05 18:00:56,33.52,1.12,7.855,49.82,61.715,0.0,21.2
2018-04-05 19:00:56,31.433333333333337,0.9550000000000001,15.39,76.405,94.14999999999999,0.0,18.07
2018-04-05 20:00:56,44.29666666666667,0.54,21.430000000000003,124.91000000000001,180.91,0.0,6.08
2018-04-05 21:00:56,63.626666666666665,5.01,22.885,108.73,138.535,0.0,9.72
2018-04-05 22:00:56,63.28,6.835000000000001,34.370000000000005,95.25,135.37,0.0,4.5
2018-04-05 23:00:56,73.33666666666667,7.07,43.525,99.355,146.335,0.0,2.59
2018-04-06 00:00:56,83.27666666666667,8.38,28.17,102.04,151.915,0.0,2.3
2018-04-06 01:00:56,87.90666666666667,10.655,20.755,98.74000000000001,182.41,0.0,2.46
2018-04-06 02:00:56,82.71333333333334,7.219999999999999,16.21,75.04,134.745,0.0,2.27
2018-04-06 03:00:56,72.79333333333334,5.27,12.215000000000002,64.695,89.36500000000001,0.0,2.19
2018-04-06 04:00:56,59.803333333333335,4.06,9.81,77.42500000000001,94.65000000000002,0.0,3.26
2018-04-06 05:00:56,50.74333333333333,2.52,7.19,57.97,76.05000000000001,0.0,2.41
2018-04-06 06:00:56,47.63666666666666,5.09,6.94,63.580000000000005,78.715,0.0,2.39
2018-04-06 07:00:56,42.36666666666667,9.78,5.94,68.93,107.675,0.0,3.08
2018-04-06 08:00:56,50.32333333333333,7.185,18.290000000000003,71.275,136.765,0.0,2.52
2018-04-06 09:00:56,73.45,4.235,34.735,82.41000000000001,127.185,0.0,5.87
2018-04-06 10:00:56,78.56666666666666,4.67,26.945000000000004,79.945,111.37,0.0,9.84
2018-04-06 11:00:56,72.83,7.900000000000001,21.849999999999998,60.91,75.715,0.0,19.22
2018-04-06 12:00:56,70.17333333333333,11.564999999999998,14.935,36.645,44.135,0.0,28.14
2018-04-06 13:00:56,61.82333333333333,9.815,7.635000000000001,23.12,30.064999999999998,0.0,29.69
2018-04-06 14:00:56,40.89666666666667,5.724999999999999,6.175000000000001,17.325,21.564999999999998,0.0,32.73
2018-04-06 15:00:56,37.096666666666664,3.6,3.775,21.695000000000004,28.310000000000002,0.0,27.48
2018-04-06 16:00:56,20.32333333333333,2.055,2.205,18.315,23.98,0.0,28.07
2018-04-06 17:00:56,22.976666666666663,1.755,1.61,29.75,38.120000000000005,0.0,24.59
2018-04-06 18:00:56,30.423333333333332,1.7850000000000001,1.845,34.879999999999995,44.94499999999999,0.0,24.03
2018-04-06 19:00:56,32.39666666666667,1.3950000000000002,3.14,71.31,95.135,0.0,14.19
2018-04-06 20:00:56,42.07333333333333,1.7850000000000001,7.825,91.865,113.59499999999998,0.0,13.27
2018-04-06 21:00:56,58.10666666666666,3.17,13.055,88.11,119.06,0.0,11.52
2018-04-06 22:00:56,72.35,5.469999999999999,35.705,81.73,120.385,0.0,2.67
2018-04-06 23:00:56,91.63666666666666,7.7,37.44,86.235,113.755,0.0,3.11
2018-04-07 00:00:56,87.62666666666667,11.6,48.055,110.835,177.285,0.0,2.55
2018-04-07 01:00:56,94.17,22.629999999999995,36.725,112.2,175.535,0.0,2.66
2018-04-07 02:00:56,96.80666666666666,0.0,25.689999999999998,90.38,126.585,0.0,2.89
2018-04-07 03:00:56,80.50333333333333,0.0,18.88,78.765,112.735,0.0,2.99
2018-04-07 04:00:56,69.35333333333334,0.0,13.524999999999999,69.655,119.03500000000001,0.0,2.31
2018-04-07 05:00:56,67.17333333333333,0.0,11.354999999999999,61.879999999999995,92.44,0.0,2.53
2018-04-07 06:00:56,58.27666666666667,0.0,8.93,56.94,71.42,0.0,3.97
2018-04-07 07:00:56,49.459999999999994,0.0,7.68,73.71499999999999,123.26499999999999,0.0,3.01
2018-04-07 08:00:56,53.983333333333334,0.0,19.25,71.45,130.395,0.0,2.97
2018-04-07 09:00:56,65.61,0.0,39.29,68.255,104.05,0.0,8.63
2018-04-07 10:00:56,83.70666666666666,0.0,35.135,84.105,124.47500000000001,0.0,11.22
2018-04-07 11:00:56,94.25666666666666,0.0,25.22,59.125,76.595,0.0,13.09
2018-04-07 12:00:56,86.69666666666666,0.0,17.74,35.955,43.51499999999999,0.0,23.23
2018-04-07 13:00:56,66.88,0.0,13.11,38.395,49.370000000000005,0.0,24.35
2018-04-07 14:00:56,47.083333333333336,0.0,7.984999999999999,49.04,68.07,0.0,21.81
2018-04-07 15:00:56,34.81666666666666,0.0,5.98,36.545,47.865,0.0,26.51
2018-04-07 16:00:56,32.38666666666666,0.0,4.56,31.405,40.355,0.0,29.7
2018-04-07 17:00:56,35.443333333333335,0.0,5.565,30.69,39.03,0.0,30.19
2018-04-07 18:00:56,35.263333333333335,0.0,5.614999999999999,37.67,47.02,0.0,29.04
2018-04-07 19:00:56,49.64,0.0,2.84,44.669999999999995,55.16,0.0,25.76
2018-04-07 20:00:56,62.78,0.0,3.115,44.715,53.905,0.0,25.98
2018-04-07 21:00:56,81.04,0.0,7.8999999999999995,35.785,43.29,0.0,30.61
2018-04-07 22:00:56,81.69333333333333,0.0,8.94,48.175000000000004,60.63999999999999,0.0,27.67
2018-04-07 23:00:56,48.96,0.0,5.82,42.84,50.85999999999999,0.0,26.61
2018-04-08 00:00:56,35.373333333333335,0.0,4.54,36.83,43.665,0.0,27.95
2018-04-08 01:00:56,30.4,0.0,1.995,26.49,34.69,0.0,30.51
2018-04-08 02:00:56,23.126666666666665,0.0,5.260000000000001,20.03,22.955,0.0,33.3
2018-04-08 03:00:56,16.613333333333333,0.0,10.81,26.61,29.024999999999995,0.0,32.74
2018-04-08 04:00:56,20.436666666666667,0.0,13.085,25.955000000000002,28.83,0.0,31.64
2018-04-08 05:00:56,20.65,0.0,9.56,17.055,19.045,0.0,31.07
2018-04-08 06:00:56,17.91,0.0,10.475,20.825,22.73,0.0,27.67
2018-04-08 07:00:56,15.99,0.0,9.41,25.569999999999997,29.084999999999997,0.0,29.45
2018-04-08 08:00:56,13.64,0.085,13.82,46.065,58.645,0.0,23.1
2018-04-08 09:00:56,17.713333333333335,0.19499999999999998,22.680000000000003,44.24,59.79,0.0,24.32
2018-04-08 10:00:56,28.993333333333336,0.255,33.975,47.87,62.965,0.0,22.63
2018-04-08 11:00:56,28.626666666666665,0.69,15.534999999999998,36.835,46.815,0.0,24.94
2018-04-08 12:00:56,28.159999999999997,2.155,7.844999999999999,30.895,39.395,0.0,25.04
2018-04-08 13:00:56,22.356666666666666,0.0,4.615,29.735,38.525,0.0,24.96
2018-04-08 14:00:56,24.23,0.0,4.945,31.064999999999998,41.635,0.0,26.47
2018-04-08 15:00:56,30.066666666666666,3.985,4.984999999999999,34.26,43.51499999999999,0.0,26.95
2018-04-08 16:00:56,34.46333333333333,2.465,3.615,29.55,37.135,0.0,29.07
2018-04-08 17:00:56,42.446666666666665,1.29,3.31,23.099999999999998,28.61,0.0,32.46
2018-04-08 18:00:56,49.84,0.65,4.515000000000001,28.310000000000002,34.125,0.0,30.61
2018-04-08 19:00:56,54.906666666666666,0.0,6.580000000000001,40.245,50.34,0.0,23.4
2018-04-08 20:00:56,63.32,9.66,11.26,27.395,31.12,0.0,27.84
2018-04-08 21:00:56,56.38666666666666,23.44,13.17,45.105,53.14000000000001,0.0,20.37
2018-04-08 22:00:56,51.446666666666665,20.3,14.17,80.565,96.935,0.0,11.39
2018-04-08 23:00:56,56.45666666666666,40.145,14.965000000000002,79.595,92.66000000000001,0.0,8.85
2018-04-09 00:00:56,53.24,29.320000000000004,13.57,50.205000000000005,57.205000000000005,0.0,15.5
2018-04-09 01:00:56,49.516666666666666,26.975000000000005,11.755,55.0,65.53999999999999,0.0,12.65
2018-04-09 02:00:56,49.43333333333334,24.304999999999996,10.415,73.985,81.62,0.0,9.1
2018-04-09 03:00:56,49.519999999999996,21.455,9.83,76.04,83.715,0.0,5.42
2018-04-09 04:00:56,52.123333333333335,23.695000000000004,10.784999999999998,67.645,74.88,0.0,5.02
2018-04-09 05:00:56,64.92666666666666,25.98,11.265,59.73,64.12,0.0,7.75
2018-04-09 06:00:56,57.28666666666667,27.965,10.18,58.41,65.06,0.0,5.6
2018-04-09 07:00:56,51.626666666666665,27.175,10.99,58.565,78.765,0.0,3.62
2018-04-09 08:00:56,54.483333333333334,20.105,26.064999999999998,73.385,123.12,0.0,3.49
2018-04-09 09:00:56,61.21333333333334,25.685000000000002,37.89,88.425,145.595,0.0,8.69
2018-04-09 10:00:56,70.47333333333333,23.814999999999998,27.405,49.125,67.115,0.0,11.7
2018-04-09 11:00:56,69.92333333333333,26.3,20.52,50.78999999999999,62.105,0.0,15.41
2018-04-09 12:00:56,65.24333333333333,18.265,25.205,72.52,93.51,0.0,15.09
2018-04-09 13:00:56,70.93666666666667,18.32,25.349999999999998,50.41,62.54,0.0,23.34
2018-04-09 14:00:56,68.65666666666667,16.085,23.939999999999998,26.334999999999997,31.700000000000003,0.0,31.04
2018-04-09 15:00:56,56.55666666666667,9.34,24.325000000000003,21.61,27.849999999999998,0.0,32.58
2018-04-09 16:00:56,43.876666666666665,10.155,20.305,34.474999999999994,43.615,0.0,28.5
2018-04-09 17:00:56,46.79,5.95,15.574999999999998,42.044999999999995,52.305,0.0,27.99
2018-04-09 18:00:56,53.413333333333334,5.425,13.024999999999999,55.074999999999996,69.605,0.0,22.48
2018-04-09 19:00:56,58.11666666666667,12.475,11.88,60.57500000000001,73.175,0.0,22.8
2018-04-09 20:00:56,63.54333333333333,10.125,11.64,63.53,80.475,0.0,17.73
2018-04-09 21:00:56,58.82333333333333,17.645,14.625,48.574999999999996,56.505,0.0,19.04
2018-04-09 22:00:56,61.513333333333335,18.74,17.599999999999998,96.88499999999999,122.27999999999999,0.0,8.89
