Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-03-29 00:00:56,177.305,10.766666666666666,40.85,46.5,39.46,449.87,0.0
2018-03-29 01:00:56,173.8175,11.236666666666666,33.403333333333336,36.81,32.01,350.23,0.0
2018-03-29 02:00:56,156.0875,9.42,16.066666666666666,17.14,24.97,119.75,0.0
2018-03-29 03:00:56,118.58000000000001,8.376666666666667,12.163333333333332,12.836666666666666,18.08,9.08,0.0
2018-03-29 04:00:56,93.64,8.716666666666667,16.203333333333333,16.53,18.82,4.15,0.0
2018-03-29 05:00:56,70.94,7.673333333333333,13.07,13.26,11.52,0.0,0.0
2018-03-29 06:00:56,74.25,9.036666666666667,10.93,11.796666666666667,9.65,0.47,0.0
2018-03-29 07:00:56,73.3475,9.646666666666667,20.143333333333334,22.203333333333333,11.51,109.9,0.0
2018-03-29 08:00:56,61.1325,6.510000000000001,22.14333333333333,27.909999999999997,8.82,204.75,0.0
2018-03-29 09:00:56,98.2675,7.703333333333333,35.50333333333333,48.19,12.13,477.44,0.0
2018-03-29 10:00:56,74.595,7.073333333333333,21.856666666666666,27.96666666666667,12.47,298.09,0.0
2018-03-29 11:00:56,61.01,9.686666666666667,30.74333333333333,40.346666666666664,8.34,471.34,0.0
2018-03-29 12:00:56,61.3625,3.6,19.656666666666666,25.956666666666667,8.28,460.58,0.0
2018-03-29 13:00:56,63.8875,7.11,24.320000000000004,31.25333333333333,15.36,613.01,0.0
2018-03-29 14:00:56,48.5775,7.023333333333333,24.336666666666662,30.206666666666667,23.47,497.78,0.0
2018-03-29 15:00:56,34.0075,8.826666666666666,18.043333333333333,22.080000000000002,12.45,258.06,0.0
2018-03-29 16:00:56,34.45,8.62,21.143333333333334,26.52,10.15,360.22,0.0
2018-03-29 17:00:56,34.945,6.94,27.97333333333333,36.45333333333333,17.82,683.86,0.0
2018-03-29 18:00:56,34.1075,7.293333333333333,34.166666666666664,44.95666666666667,22.12,696.81,0.0
2018-03-29 19:00:56,29.62,8.06,38.90333333333333,52.093333333333334,17.26,743.87,0.0
2018-03-29 20:00:56,41.705,7.756666666666668,44.56666666666666,68.31666666666668,23.58,1879.38,0.0
2018-03-29 21:00:56,68.425,6.1433333333333335,36.196666666666665,48.78333333333333,28.96,1147.3,0.0
2018-03-29 22:00:56,62.5725,4.4799999999999995,27.30333333333333,33.00666666666667,30.05,636.59,0.0
2018-03-29 23:00:56,37.6175,3.9066666666666667,22.24666666666667,25.49333333333333,26.99,466.23,0.0
2018-03-30 00:00:56,31.107499999999998,3.81,14.763333333333334,17.393333333333334,18.95,287.49,0.0
2018-03-30 01:00:56,21.1275,3.776666666666667,12.156666666666666,14.266666666666666,20.79,193.5,0.0
2018-03-30 02:00:56,13.7775,3.6166666666666667,7.669999999999999,8.276666666666666,15.65,104.24,0.0
2018-03-30 03:00:56,12.3325,3.4299999999999997,6.483333333333333,6.9366666666666665,8.19,101.1,0.0
2018-03-30 04:00:56,9.9275,3.36,4.996666666666666,5.1933333333333325,5.92,84.74,0.0
2018-03-30 05:00:56,10.41,3.3833333333333333,5.06,5.54,6.04,104.57,0.0
2018-03-30 06:00:56,12.875,3.526666666666667,7.013333333333333,7.896666666666667,3.14,131.89,0.0
2018-03-30 07:00:56,9.6525,3.39,12.44,13.526666666666666,1.87,182.37,0.0
2018-03-30 08:00:56,7.5175,3.6,28.116666666666664,32.666666666666664,2.87,207.91,0.0
2018-03-30 09:00:56,12.91,3.6833333333333336,35.78,43.02333333333333,4.24,362.67,0.0
2018-03-30 10:00:56,14.7425,4.44,31.433333333333334,37.300000000000004,5.2,395.98,0.0
2018-03-30 11:00:56,18.490000000000002,5.77,24.253333333333334,30.536666666666672,9.0,368.64,0.0
2018-03-30 12:00:56,16.515,5.86,23.89,29.91333333333333,6.7,360.59,0.0
2018-03-30 13:00:56,20.415,5.213333333333334,22.646666666666665,28.96333333333334,7.61,478.36,0.0
2018-03-30 14:00:56,19.645,5.096666666666667,23.02,31.433333333333334,13.22,508.53,0.0
2018-03-30 15:00:56,19.2575,6.443333333333334,26.66333333333333,38.03,16.4,645.53,0.0
2018-03-30 16:00:56,17.1975,5.833333333333333,28.10666666666667,38.75,13.7,654.25,0.0
2018-03-30 17:00:56,17.13,5.87,27.77,34.303333333333335,14.98,471.9,0.0
2018-03-30 18:00:56,16.83,5.24,28.613333333333333,38.906666666666666,8.49,844.58,0.0
2018-03-30 19:00:56,15.68,4.92,32.36000000000001,39.550000000000004,9.16,695.96,0.0
2018-03-30 20:00:56,20.455,4.46,32.85333333333333,41.403333333333336,11.16,762.62,0.0
2018-03-30 21:00:56,26.082500000000003,4.323333333333333,31.433333333333334,39.223333333333336,11.33,781.34,0.0
2018-03-30 22:00:56,32.972500000000004,4.386666666666667,35.36333333333334,40.303333333333335,17.6,528.16,0.0
2018-03-30 23:00:56,31.5525,3.8066666666666666,39.416666666666664,47.44333333333333,11.37,839.44,0.0
2018-03-31 00:00:56,34.2025,3.896666666666667,36.01,53.68666666666667,16.03,1625.12,0.0
2018-03-31 01:00:56,37.43,3.7266666666666666,33.13333333333333,44.330000000000005,28.61,537.17,0.0
2018-03-31 02:00:56,40.8475,3.44,22.03,25.296666666666667,18.66,281.0,0.0
2018-03-31 03:00:56,30.4625,3.2633333333333336,21.676666666666666,24.543333333333333,10.6,276.44,0.0
2018-03-31 04:00:56,24.285,3.356666666666667,22.536666666666665,24.08666666666667,10.8,332.85,0.0
2018-03-31 05:00:56,20.5875,3.4499999999999997,23.113333333333333,25.849999999999998,19.0,265.51,0.0
2018-03-31 06:00:56,24.005,3.606666666666667,18.926666666666666,20.53,15.09,223.24,0.0
2018-03-31 07:00:56,20.7575,3.4933333333333336,20.773333333333333,25.246666666666666,8.0,276.96,0.0
2018-03-31 08:00:56,24.745,3.98,28.976666666666663,50.50666666666666,8.36,393.91,0.0
2018-03-31 09:00:56,33.5975,6.426666666666667,27.296666666666667,43.03333333333333,12.75,304.1,0.0
2018-03-31 10:00:56,34.2525,6.033333333333334,20.41333333333333,29.26,8.94,235.67,0.0
2018-03-31 11:00:56,31.3,6.166666666666667,17.63,27.143333333333334,11.06,299.22,0.0
2018-03-31 12:00:56,27.432499999999997,6.023333333333333,15.956666666666665,22.929999999999996,9.65,217.21,0.0
2018-03-31 13:00:56,30.79,6.256666666666667,16.176666666666666,22.080000000000002,7.47,308.39,0.0
2018-03-31 14:00:56,28.205,6.359999999999999,14.839999999999998,18.01,7.97,144.48,0.0
2018-03-31 15:00:56,18.315,6.75,12.293333333333331,13.716666666666667,0.0,0.0,0.0
2018-03-31 16:00:56,24.215,6.946666666666666,13.936666666666667,17.276666666666667,8.73,881.05,0.0
2018-03-31 17:00:56,23.04,8.303333333333333,22.47,26.686666666666667,5.76,986.24,0.0
2018-03-31 18:00:56,24.9625,9.066666666666666,20.290000000000003,22.75,6.11,1231.13,0.0
2018-03-31 19:00:56,33.4975,13.93,61.580000000000005,80.98666666666666,21.93,2918.8,0.0
2018-03-31 20:00:56,98.795,16.400000000000002,43.20666666666667,83.60333333333334,60.39,4741.48,0.0
2018-03-31 21:00:56,136.85,11.793333333333331,46.336666666666666,92.20666666666666,91.16,3356.48,0.0
2018-03-31 22:00:56,133.3625,9.299999999999999,46.15333333333333,94.07666666666667,83.54,1418.4,0.0
2018-03-31 23:00:56,121.5275,7.553333333333334,38.81333333333333,65.17999999999999,55.45,1144.64,0.0
2018-04-01 00:00:56,122.98,6.989999999999999,38.73333333333333,62.02,37.67,1076.78,0.0
2018-04-01 01:00:56,112.86,6.793333333333333,26.576666666666668,34.77333333333333,25.22,311.58,0.0
2018-04-01 02:00:56,79.97749999999999,6.47,21.756666666666664,36.49,24.45,287.75,0.0
2018-04-01 03:00:56,64.8275,6.16,19.37,33.34666666666667,13.38,162.98,0.0
2018-04-01 04:00:56,50.7,5.863333333333333,16.180000000000003,38.18666666666667,8.27,132.09,0.0
2018-04-01 05:00:56,40.5725,4.923333333333334,14.096666666666666,18.680000000000003,5.78,102.29,0.0
2018-04-01 06:00:56,35.125,4.536666666666666,12.433333333333332,18.986666666666668,5.26,110.65,0.0
2018-04-01 07:00:56,30.575,4.426666666666667,16.093333333333334,21.543333333333333,6.08,187.97,0.0
2018-04-01 08:00:56,34.4675,4.806666666666666,23.540000000000003,40.31333333333333,11.22,623.18,0.0
2018-04-01 09:00:56,41.230000000000004,6.539999999999999,24.333333333333332,39.88,25.37,419.64,0.0
2018-04-01 10:00:56,52.31,8.616666666666667,19.040000000000003,31.683333333333334,20.6,296.3,0.0
2018-04-01 11:00:56,54.042500000000004,8.57,16.046666666666667,25.46666666666667,13.02,355.52,0.0
2018-04-01 12:00:56,42.0975,8.803333333333335,17.483333333333334,25.350000000000005,13.47,342.55,0.0
2018-04-01 13:00:56,45.1675,9.273333333333333,12.956666666666669,16.87666666666667,15.85,231.61,0.0
2018-04-01 14:00:56,27.822499999999998,5.44,11.606666666666667,14.196666666666667,11.69,242.32,0.0
2018-04-01 15:00:56,27.927500000000002,11.593333333333334,11.979999999999999,14.593333333333334,11.88,192.71,0.0
2018-04-01 16:00:56,26.645,13.65,14.643333333333333,17.343333333333334,6.37,204.07,0.0
2018-04-01 17:00:56,31.775,14.606666666666667,15.58,18.926666666666666,3.99,354.44,0.0
2018-04-01 18:00:56,32.5425,14.74,19.56,23.37,6.76,1377.4,0.0
2018-04-01 19:00:56,38.435,20.336666666666666,44.64666666666667,61.18333333333334,27.87,2179.73,0.0
2018-04-01 20:00:56,100.8275,23.48,50.40666666666667,93.05,67.43,4443.28,0.0
2018-04-01 21:00:56,119.2125,12.523333333333333,45.28,75.88666666666666,86.15,2488.26,0.0
2018-04-01 22:00:56,137.435,17.94333333333333,35.71,58.56,79.78,1485.37,0.0
2018-04-01 23:00:56,79.845,8.513333333333334,34.78666666666667,51.98666666666667,64.39,1420.52,0.0
2018-04-02 00:00:56,70.3175,7.44,38.88333333333333,53.696666666666665,37.76,1182.84,0.0
2018-04-02 01:00:56,80.3875,9.083333333333334,24.66,36.98,22.26,1154.51,0.0
2018-04-02 02:00:56,66.47500000000001,7.77,22.319999999999997,31.659999999999997,21.72,1449.9,0.0
2018-04-02 03:00:56,51.5,6.503333333333333,14.24,21.153333333333332,21.78,1058.26,0.0
2018-04-02 04:00:56,39.8025,6.03,15.339999999999998,17.006666666666664,18.9,627.44,0.0
2018-04-02 05:00:56,35.1225,6.38,15.14,17.34,26.61,903.66,0.0
2018-04-02 06:00:56,31.197499999999998,6.246666666666667,16.48,20.683333333333334,22.56,992.91,0.0
2018-04-02 07:00:56,37.175,6.02,21.703333333333333,34.42333333333333,23.75,1966.69,0.0
2018-04-02 08:00:56,46.695,8.726666666666667,40.07,95.61000000000001,24.87,1984.64,0.0
2018-04-02 09:00:56,96.94999999999999,15.946666666666667,49.31666666666666,105.96333333333332,36.61,1530.08,0.0
2018-04-02 10:00:56,126.5375,20.436666666666667,38.71666666666667,55.74666666666667,34.85,527.39,0.0
2018-04-02 11:00:56,108.19500000000001,19.676666666666666,41.05666666666667,59.57333333333333,22.32,716.67,0.0
2018-04-02 12:00:56,107.09,16.22,33.89333333333334,48.80666666666667,21.29,601.01,0.0
2018-04-02 13:00:56,113.38250000000001,14.25,29.123333333333335,39.96333333333333,13.72,632.41,0.0
2018-04-02 14:00:56,107.7225,10.073333333333332,17.05333333333333,23.333333333333332,11.09,448.83,0.0
2018-04-02 15:00:56,126.89,7.09,22.33,33.61666666666667,19.07,840.06,0.0
2018-04-02 16:00:56,61.845,5.223333333333334,19.756666666666664,27.150000000000002,24.27,510.91,0.0
2018-04-02 17:00:56,82.785,6.633333333333334,19.81,24.763333333333332,16.9,470.47,0.0
2018-04-02 18:00:56,57.8625,6.926666666666667,26.686666666666667,35.169999999999995,14.95,663.93,0.0
2018-04-02 19:00:56,46.1175,7.53,27.156666666666666,37.14,14.92,917.84,0.0
2018-04-02 20:00:56,30.3925,4.596666666666667,32.1,50.56,22.73,1194.98,0.0
2018-04-02 21:00:56,39.760000000000005,6.4799999999999995,29.236666666666665,44.14333333333334,22.12,1116.63,0.0
2018-04-02 22:00:56,35.0875,5.71,28.01,38.39,20.47,797.3,0.0
2018-04-02 23:00:56,38.3625,3.7533333333333334,22.8,27.456666666666667,20.98,353.18,0.0
2018-04-03 00:00:56,26.605,3.4433333333333334,18.516666666666666,20.486666666666668,15.26,120.03,0.0
2018-04-03 01:00:56,24.5075,4.153333333333333,9.663333333333334,10.48,13.64,313.9,0.0
2018-04-03 02:00:56,23.13,4.276666666666666,5.97,6.533333333333334,15.7,268.63,0.0
2018-04-03 03:00:56,19.165,4.223333333333334,4.996666666666666,5.373333333333334,9.07,291.43,0.0
2018-04-03 04:00:56,13.2975,3.9299999999999997,10.9,11.833333333333334,5.56,180.63,0.0
2018-04-03 05:00:56,12.3925,4.84,5.32,6.123333333333334,4.78,252.9,0.0
2018-04-03 06:00:56,10.1175,5.283333333333333,10.13,10.83,3.3,344.79,0.0
2018-04-03 07:00:56,15.385,5.25,21.283333333333335,23.830000000000002,2.12,400.58,0.0
2018-04-03 08:00:56,17.055,5.936666666666667,20.97,38.016666666666666,4.27,725.43,0.0
2018-04-03 09:00:56,26.3375,6.3933333333333335,28.610000000000003,47.07,8.17,740.92,0.0
2018-04-03 10:00:56,30.6775,6.666666666666667,23.400000000000002,32.26666666666667,9.03,423.2,0.0
2018-04-03 11:00:56,36.4775,7.203333333333333,17.253333333333334,23.526666666666667,11.23,361.32,0.0
2018-04-03 12:00:56,36.1,8.38,15.493333333333334,19.846666666666668,10.23,325.26,0.0
2018-04-03 13:00:56,34.442499999999995,7.523333333333333,13.766666666666666,18.233333333333334,10.82,418.38,0.0
2018-04-03 14:00:56,29.542499999999997,8.19,15.876666666666665,24.94333333333333,18.51,685.54,0.0
2018-04-03 15:00:56,26.1125,7.713333333333334,11.936666666666667,18.663333333333334,16.29,456.27,0.0
2018-04-03 16:00:56,20.725,4.2,9.216666666666667,12.026666666666666,9.41,270.71,0.0
2018-04-03 17:00:56,24.61,9.783333333333333,11.273333333333333,16.220000000000002,6.28,405.4,0.0
2018-04-03 18:00:56,19.13,4.073333333333333,12.886666666666665,16.393333333333334,6.82,312.22,0.0
2018-04-03 19:00:56,23.439999999999998,9.596666666666666,28.3,36.68666666666667,11.4,461.77,0.0
2018-04-03 20:00:56,26.3575,5.446666666666666,43.406666666666666,57.72,14.72,846.72,0.0
2018-04-03 21:00:56,48.1225,5.073333333333333,30.639999999999997,41.346666666666664,19.84,817.11,0.0
2018-04-03 22:00:56,63.432500000000005,9.566666666666666,26.419999999999998,33.76,23.09,963.61,0.0
2018-04-03 23:00:56,48.4075,8.126666666666667,30.080000000000002,41.916666666666664,19.95,723.5,0.0
2018-04-04 00:00:56,51.7775,7.486666666666667,29.849999999999998,43.18666666666667,21.19,564.39,0.0
2018-04-04 01:00:56,48.9825,6.03,19.723333333333333,23.88,24.37,372.97,0.0
2018-04-04 02:00:56,42.51,4.746666666666667,14.85,21.040000000000003,19.33,177.38,0.0
2018-04-04 03:00:56,35.47,4.476666666666667,18.343333333333334,23.05333333333333,22.74,100.28,0.0
2018-04-04 04:00:56,30.689999999999998,4.076666666666667,14.416666666666666,16.52,12.29,58.52,0.0
2018-04-04 05:00:56,30.71,3.9466666666666668,11.526666666666666,14.42,7.34,48.13,0.0
2018-04-04 06:00:56,25.715,3.4299999999999997,13.339999999999998,16.936666666666667,5.8,94.38,0.0
2018-04-04 07:00:56,31.31,3.2600000000000002,18.223333333333333,28.00333333333333,7.84,180.95,0.0
2018-04-04 08:00:56,41.177499999999995,4.2,29.153333333333332,60.826666666666675,16.25,431.29,0.0
2018-04-04 09:00:56,58.33,6.983333333333333,25.133333333333336,44.373333333333335,16.26,417.3,0.0
2018-04-04 10:00:56,51.575,6.760000000000001,14.050000000000002,20.52,16.78,264.96,0.0
2018-04-04 11:00:56,43.8575,6.346666666666667,13.086666666666668,17.97,19.26,316.13,0.0
2018-04-04 12:00:56,31.634999999999998,6.3,13.25,19.12666666666667,10.4,405.37,0.0
2018-04-04 13:00:56,32.1525,7.1066666666666665,15.716666666666667,22.673333333333332,6.38,296.97,0.0
2018-04-04 14:00:56,34.7,8.683333333333334,11.176666666666668,14.083333333333334,3.95,211.41,0.0
2018-04-04 15:00:56,29.6675,10.793333333333335,10.506666666666666,13.1,3.53,230.68,0.0
2018-04-04 16:00:56,26.045,12.176666666666668,12.106666666666667,16.21,3.7,217.92,0.0
2018-04-04 17:00:56,19.9725,13.643333333333333,11.103333333333333,13.410000000000002,4.77,212.96,0.0
2018-04-04 18:00:56,18.8425,14.933333333333332,11.21,13.083333333333334,8.45,430.52,0.0
2018-04-04 19:00:56,26.7325,8.840000000000002,43.02,51.193333333333335,15.11,1696.42,0.0
2018-04-04 20:00:56,61.815,14.236666666666666,65.56333333333333,105.59666666666665,47.02,3149.39,0.0
2018-04-04 21:00:56,139.375,21.996666666666666,37.876666666666665,69.49333333333333,85.36,1771.1,0.0
2018-04-04 22:00:56,115.14500000000001,16.38,44.580000000000005,64.56,78.59,1167.61,0.0
2018-04-04 23:00:56,101.22749999999999,12.816666666666668,38.07333333333333,51.336666666666666,53.26,783.32,0.0
2018-04-05 00:00:56,91.285,10.276666666666667,30.88,40.13666666666666,33.81,607.37,0.0
2018-04-05 01:00:56,80.66,8.43,23.363333333333333,28.560000000000002,30.19,370.26,0.0
2018-04-05 02:00:56,64.0625,7.273333333333333,22.703333333333333,28.016666666666666,19.36,256.5,0.0
2018-04-05 03:00:56,55.5075,6.239999999999999,15.996666666666664,17.566666666666666,12.74,119.28,0.0
2018-04-05 04:00:56,38.932500000000005,5.3,22.613333333333333,27.593333333333334,8.01,218.3,0.0
2018-04-05 05:00:56,37.989999999999995,5.183333333333333,12.626666666666667,13.833333333333334,6.99,219.47,0.0
2018-04-05 06:00:56,29.865000000000002,5.16,16.353333333333335,19.19,10.21,192.94,0.0
2018-04-05 07:00:56,29.8075,5.086666666666667,18.713333333333335,28.439999999999998,7.52,265.12,0.0
2018-04-05 08:00:56,38.065,6.420000000000001,28.366666666666664,47.169999999999995,8.68,298.94,0.0
2018-04-05 09:00:56,47.1875,9.516666666666667,25.936666666666667,43.629999999999995,12.56,484.88,0.0
2018-04-05 10:00:56,55.23,8.283333333333333,21.596666666666664,34.14,9.09,418.9,0.0
2018-04-05 11:00:56,63.835,7.253333333333334,28.26,52.26333333333334,6.95,641.09,0.0
2018-04-05 12:00:56,62.5475,7.419999999999999,15.466666666666667,21.006666666666668,8.14,512.53,0.0
2018-04-05 13:00:56,61.035,8.036666666666667,18.97666666666667,23.44333333333333,7.68,1289.36,0.0
2018-04-05 14:00:56,46.7975,8.613333333333333,18.276666666666667,22.166666666666668,4.82,2491.55,0.0
2018-04-05 15:00:56,37.91,8.83,17.616666666666667,22.116666666666664,2.77,3653.04,0.0
2018-04-05 16:00:56,32.765,10.093333333333334,14.333333333333334,16.94,2.11,4662.13,0.0
2018-04-05 17:00:56,27.09,9.479999999999999,18.023333333333333,20.966666666666665,1.05,5502.38,0.0
2018-04-05 18:00:56,28.7075,9.366666666666667,27.593333333333334,31.406666666666666,0.53,6294.75,0.0
2018-04-05 19:00:56,46.075,10.549999999999999,47.89666666666667,57.379999999999995,0.26,0.0,0.0
2018-04-05 20:00:56,90.07,15.056666666666667,75.80333333333333,109.41666666666667,8.72,0.0,0.0
2018-04-05 21:00:56,164.375,21.71666666666667,86.31666666666666,134.51,31.29,0.0,0.0
2018-04-05 22:00:56,165.475,16.573333333333334,71.43666666666667,107.12666666666667,39.91,0.0,0.0
2018-04-05 23:00:56,144.6525,13.83,67.57666666666667,89.19,30.38,0.0,0.0
2018-04-06 00:00:56,127.725,11.153333333333334,56.129999999999995,67.10333333333334,21.37,0.0,0.0
2018-04-06 01:00:56,95.7525,9.27,37.36333333333333,42.156666666666666,21.52,0.0,0.0
2018-04-06 02:00:56,69.93,7.836666666666666,25.433333333333334,27.99666666666667,19.58,0.0,0.0
2018-04-06 03:00:56,62.712500000000006,6.919999999999999,25.243333333333336,26.8,13.98,0.0,0.0
2018-04-06 04:00:56,50.4975,6.023333333333333,22.679999999999996,25.26666666666667,10.25,0.0,0.0
2018-04-06 05:00:56,36.1275,5.066666666666667,27.55666666666667,34.66,6.59,0.0,0.0
2018-04-06 06:00:56,30.150000000000002,4.37,25.75333333333333,29.933333333333334,11.66,0.0,0.0
2018-04-06 07:00:56,35.3875,4.253333333333333,29.51,40.10666666666666,21.05,0.0,0.0
2018-04-06 08:00:56,42.625,6.043333333333333,43.53333333333333,71.25666666666667,13.99,48.4,0.0
2018-04-06 09:00:56,58.644999999999996,7.3066666666666675,38.89333333333334,52.26,12.7,0.0,0.0
2018-04-06 10:00:56,64.52000000000001,7.34,29.873333333333335,35.373333333333335,6.58,0.0,0.0
2018-04-06 11:00:56,52.942499999999995,6.6066666666666665,27.53333333333333,32.050000000000004,3.74,45.58,0.0
2018-04-06 12:00:56,39.5675,6.896666666666667,26.813333333333333,31.706666666666667,3.0,0.0,0.0
2018-04-06 13:00:56,43.265,7.353333333333334,23.290000000000003,26.416666666666668,2.3,0.0,0.0
2018-04-06 14:00:56,49.095,8.323333333333332,22.87,25.44666666666667,1.43,0.0,0.0
2018-04-06 15:00:56,44.285,8.403333333333334,15.106666666666667,15.746666666666668,0.71,0.0,0.0
2018-04-06 16:00:56,38.8925,8.51,15.25,16.146666666666665,0.36,0.0,0.0
2018-04-06 17:00:56,42.81,8.69,25.02,30.506666666666664,9.4,0.0,0.0
2018-04-06 18:00:56,62.605000000000004,8.466666666666667,32.20333333333333,36.906666666666666,30.54,0.0,0.0
2018-04-06 19:00:56,68.8975,8.65,61.56999999999999,85.65666666666668,38.62,0.0,0.0
2018-04-06 20:00:56,99.41,10.286666666666667,71.19333333333333,107.62,41.1,207.05,0.0
2018-04-06 21:00:56,134.715,12.913333333333332,69.19333333333334,107.77666666666666,38.06,0.0,0.0
2018-04-06 22:00:56,148.3475,11.436666666666667,71.73666666666666,107.23,34.79,1399.93,0.0
2018-04-06 23:00:56,134.20000000000002,12.933333333333332,56.82,79.68666666666667,29.41,967.16,0.0
2018-04-07 00:00:56,114.0575,13.346666666666666,49.91,67.72666666666667,30.89,491.16,0.0
2018-04-07 01:00:56,98.8575,10.16,41.056666666666665,48.79666666666666,20.0,245.68,0.0
2018-04-07 02:00:56,77.2175,8.976666666666667,26.820000000000004,29.159999999999997,15.74,173.64,0.0
2018-04-07 03:00:56,57.0175,7.666666666666667,21.006666666666668,22.96666666666667,17.75,138.52,0.0
2018-04-07 04:00:56,45.9225,6.423333333333333,22.256666666666664,23.69666666666667,12.34,125.89,0.0
2018-04-07 05:00:56,39.2175,5.3933333333333335,19.526666666666667,21.323333333333334,11.3,242.06,0.0
2018-04-07 06:00:56,33.0875,4.903333333333333,20.826666666666668,23.8,6.37,604.09,0.0
2018-04-07 07:00:56,30.07,4.8133333333333335,24.040000000000003,28.826666666666668,4.46,1000.01,0.0
2018-04-07 08:00:56,38.5925,6.583333333333333,38.07666666666666,62.13333333333333,4.22,1689.63,0.0
2018-04-07 09:00:56,62.285000000000004,7.236666666666667,33.22666666666667,45.25333333333333,3.9,2009.42,0.0
2018-04-07 10:00:56,68.60499999999999,6.886666666666667,28.78,35.5,2.35,2552.46,0.0
2018-04-07 11:00:56,63.160000000000004,6.829999999999999,30.8,38.413333333333334,1.6,3612.65,0.0
2018-04-07 12:00:56,71.08500000000001,7.6499999999999995,27.953333333333333,32.28666666666666,1.36,4489.07,0.0
2018-04-07 13:00:56,70.7825,10.58,26.84,30.363333333333333,0.69,5459.27,0.0
2018-04-07 14:00:56,62.79,15.056666666666667,29.02,32.13,0.34,0.0,0.0
2018-04-07 15:00:56,61.025,17.026666666666667,27.89,30.433333333333334,0.17,0.0,0.0
2018-04-07 16:00:56,61.595,17.22,15.589999999999998,17.099999999999998,0.4,0.0,0.0
2018-04-07 17:00:56,53.185,16.116666666666667,17.28,17.903333333333332,0.0,0.0,0.0
2018-04-07 18:00:56,58.870000000000005,13.033333333333333,16.166666666666668,16.94333333333333,0.0,0.0,0.0
2018-04-07 19:00:56,57.3975,11.200000000000001,17.536666666666665,18.53,0.0,0.0,0.0
2018-04-07 20:00:56,57.7025,9.876666666666667,19.096666666666668,19.77,0.0,0.0,0.0
2018-04-07 21:00:56,45.6725,11.606666666666667,24.88,26.326666666666664,0.0,0.0,0.0
2018-04-07 22:00:56,58.442499999999995,8.853333333333333,34.400000000000006,42.18333333333334,16.87,0.0,0.0
2018-04-07 23:00:56,46.635,8.033333333333333,30.826666666666664,34.85333333333333,0.0,0.0,0.0
2018-04-08 00:00:56,43.89,8.23,31.94666666666667,37.27333333333333,0.0,0.0,0.0
2018-04-08 01:00:56,43.004999999999995,7.8133333333333335,21.959999999999997,22.753333333333334,0.0,0.0,0.0
2018-04-08 02:00:56,34.4075,6.82,16.16,16.669999999999998,0.0,0.0,0.0
2018-04-08 03:00:56,27.357499999999998,6.733333333333333,17.563333333333333,19.72,0.0,0.0,0.0
2018-04-08 04:00:56,26.29,6.753333333333334,19.26,20.69666666666667,0.0,0.0,0.0
2018-04-08 05:00:56,22.04,6.066666666666666,14.866666666666665,15.666666666666666,0.0,0.0,0.0
2018-04-08 06:00:56,17.4225,6.243333333333333,15.963333333333333,17.19,0.0,0.0,0.0
2018-04-08 07:00:56,16.3925,7.596666666666667,22.94666666666667,30.183333333333334,0.0,0.0,0.0
2018-04-08 08:00:56,19.43,6.8,25.353333333333335,35.73333333333333,0.0,0.0,0.0
2018-04-08 09:00:56,31.6925,6.793333333333333,21.253333333333334,26.01,0.0,0.0,0.0
2018-04-08 10:00:56,32.0225,6.796666666666667,16.51,18.566666666666666,0.0,0.0,0.0
2018-04-08 11:00:56,36.8975,7.116666666666667,14.223333333333334,15.496666666666668,0.0,0.0,0.0
2018-04-08 12:00:56,28.622500000000002,4.683333333333334,12.829999999999998,13.613333333333335,0.0,0.0,0.0
2018-04-08 13:00:56,33.275000000000006,8.223333333333333,12.200000000000001,12.753333333333336,0.0,0.0,0.0
2018-04-08 14:00:56,23.9725,4.8933333333333335,11.88,12.496666666666668,0.0,0.0,0.0
2018-04-08 15:00:56,23.6025,4.91,13.67,14.963333333333333,0.0,0.0,0.0
2018-04-08 16:00:56,35.167500000000004,9.473333333333334,12.273333333333333,12.993333333333332,0.0,0.0,0.0
2018-04-08 17:00:56,44.635,10.093333333333334,14.270000000000001,15.253333333333332,0.0,0.0,0.0
2018-04-08 18:00:56,53.05,10.413333333333334,14.443333333333333,15.123333333333333,0.0,0.0,0.0
2018-04-08 19:00:56,46.72,10.5,17.516666666666666,18.546666666666667,0.0,0.0,0.0
2018-04-08 20:00:56,45.47,9.823333333333332,17.22,18.186666666666667,0.0,0.0,0.0
2018-04-08 21:00:56,46.5775,10.229999999999999,18.25,19.183333333333334,0.0,0.0,0.0
2018-04-08 22:00:56,41.92,12.033333333333333,25.42,29.19333333333333,0.0,0.0,0.0
2018-04-08 23:00:56,48.95,11.39,35.25666666666667,41.20333333333333,0.0,0.0,0.0
2018-04-09 00:00:56,53.76,11.283333333333333,25.853333333333335,27.47,0.0,0.0,0.0
2018-04-09 01:00:56,55.2625,9.653333333333334,33.126666666666665,34.330000000000005,0.0,0.0,0.0
2018-04-09 02:00:56,48.199999999999996,9.813333333333334,26.72,27.810000000000002,0.0,0.0,0.0
2018-04-09 03:00:56,38.8925,8.956666666666665,26.680000000000003,27.846666666666664,0.0,0.0,0.0
2018-04-09 04:00:56,31.665,8.073333333333332,14.776666666666666,15.133333333333333,0.0,0.0,0.0
