Date,PM10 ( - ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-08-02 17:00:56,28.97,15.04,6.62,250.03,24.56,27.43
2021-08-02 18:00:56,34.17,13.04,4.7,309.52,27.52,30.14
2021-08-02 19:00:56,27.07,9.94,4.8,356.83,34.36,36.4
2021-08-02 20:00:56,29.58,13.36,6.89,415.72,33.61,34.55
2021-08-02 21:00:56,37.26,11.69,7.28,442.12,29.6,30.79
2021-08-02 22:00:56,38.33,17.92,7.98,340.11,15.73,16.52
2021-08-02 23:00:56,44.25,15.63,9.12,334.08,12.85,13.65
2021-08-03 00:00:56,39.49,20.25,12.35,358.51,24.84,26.99
2021-08-03 01:00:56,32.32,16.63,10.62,289.5,24.61,27.22
2021-08-03 02:00:56,41.73,17.01,14.86,287.27,23.66,25.43
2021-08-03 03:00:56,40.16,18.09,17.04,244.8,15.23,16.39
2021-08-03 04:00:56,38.32,15.19,30.63,259.22,20.08,21.71
2021-08-03 05:00:56,39.04,14.0,27.93,269.57,17.22,19.02
2021-08-03 06:00:56,34.19,19.17,33.88,266.56,17.4,19.05
2021-08-03 07:00:56,36.68,16.66,32.54,279.5,23.61,26.84
2021-08-03 08:00:56,45.23,20.2,38.32,363.69,36.97,44.07
2021-08-03 09:00:56,56.9,24.63,44.7,309.43,35.03,43.69
2021-08-03 10:00:56,59.13,20.72,64.31,316.83,43.67,53.04
2021-08-03 11:00:56,64.43,25.15,101.81,293.85,57.59,69.75
2021-08-03 12:00:56,62.26,24.38,33.65,206.95,22.39,25.93
2021-08-03 13:00:56,60.8,22.58,20.99,190.93,18.44,21.14
2021-08-03 14:00:56,44.19,27.48,12.2,172.78,16.02,18.55
2021-08-03 15:00:56,34.49,22.31,8.03,189.41,15.54,17.34
2021-08-03 16:00:56,26.38,16.5,8.09,209.12,19.43,21.59
2021-08-03 17:00:56,31.18,15.01,6.12,248.06,25.46,28.06
2021-08-03 18:00:56,26.48,15.52,3.91,307.45,30.71,34.13
2021-08-03 19:00:56,31.31,13.55,3.82,357.24,36.63,38.44
2021-08-03 20:00:56,28.73,12.34,4.49,387.42,35.87,36.81
2021-08-03 21:00:56,35.21,9.66,7.27,431.76,35.23,36.95
2021-08-03 22:00:56,41.0,11.42,8.9,325.23,16.45,17.5
2021-08-03 23:00:56,38.4,18.58,9.25,312.74,13.61,14.3
2021-08-04 00:00:56,40.21,22.1,11.4,371.64,18.36,19.4
2021-08-04 01:00:56,39.49,17.56,11.57,353.24,28.23,32.17
2021-08-04 02:00:56,48.13,14.36,19.36,234.62,18.94,20.06
2021-08-04 03:00:56,51.52,30.87,19.04,235.77,15.56,17.02
2021-08-04 04:00:56,50.75,31.09,19.94,245.94,17.83,19.26
2021-08-04 05:00:56,51.31,28.9,35.85,225.44,19.64,21.19
2021-08-04 06:00:56,54.12,31.33,29.93,250.32,18.33,20.35
2021-08-04 07:00:56,48.15,25.14,28.71,324.65,25.49,28.19
2021-08-04 08:00:56,63.17,28.93,61.0,371.29,43.34,51.68
2021-08-04 09:00:56,80.24,34.78,61.03,363.82,48.69,58.59
2021-08-04 10:00:56,84.5,37.91,90.28,328.42,46.91,55.91
2021-08-04 11:00:56,84.28,31.85,79.65,374.29,49.08,56.77
2021-08-04 12:00:56,85.68,32.37,142.05,340.26,60.24,69.71
2021-08-04 13:00:56,84.69,30.86,94.63,232.87,44.03,50.75
2021-08-04 14:00:56,61.23,27.99,13.68,206.95,17.98,20.09
2021-08-04 15:00:56,47.73,23.93,7.98,186.08,14.78,16.39
2021-08-04 16:00:56,47.72,24.56,8.75,202.36,16.81,18.2
2021-08-04 17:00:56,41.12,19.02,5.32,262.43,27.49,30.19
2021-08-04 18:00:56,43.13,14.44,3.4,313.08,32.51,35.14
2021-08-04 19:00:56,37.7,12.99,4.6,373.14,34.89,36.66
2021-08-04 20:00:56,39.7,16.83,8.34,402.94,30.17,30.97
2021-08-04 21:00:56,45.7,17.11,8.2,387.18,23.14,23.91
2021-08-04 22:00:56,46.62,21.02,8.57,333.46,13.56,14.31
2021-08-04 23:00:56,48.96,17.15,9.03,303.57,10.7,11.66
2021-08-05 00:00:56,47.62,19.0,13.66,302.25,12.38,13.19
2021-08-05 01:00:56,37.04,15.78,9.4,371.9,25.92,28.01
2021-08-05 02:00:56,52.01,19.05,11.97,313.61,18.4,19.91
2021-08-05 03:00:56,53.39,19.83,18.89,253.98,16.17,17.41
2021-08-05 04:00:56,47.1,16.53,28.64,267.07,20.3,22.16
2021-08-05 05:00:56,50.96,22.13,28.29,250.1,14.7,16.08
2021-08-05 06:00:56,49.77,22.82,37.91,255.46,18.49,20.14
2021-08-05 07:00:56,38.13,17.23,30.97,294.2,21.42,25.48
2021-08-05 08:00:56,41.36,21.05,53.32,373.12,37.6,44.93
2021-08-05 09:00:56,52.25,22.39,58.65,363.38,38.36,48.05
2021-08-05 10:00:56,64.66,27.1,64.97,289.76,29.44,34.65
2021-08-05 11:00:56,68.15,24.8,66.78,335.24,33.9,39.38
2021-08-05 12:00:56,79.23,24.38,83.48,362.05,40.94,46.12
2021-08-05 13:00:56,72.25,26.68,93.33,249.41,40.29,45.7
2021-08-05 14:00:56,50.84,26.88,20.22,190.27,18.51,20.94
2021-08-05 15:00:56,36.31,21.43,12.0,168.89,18.14,20.2
2021-08-05 16:00:56,41.0,16.56,12.86,171.88,17.46,18.93
2021-08-05 17:00:56,36.05,21.08,8.39,243.92,25.06,27.64
2021-08-05 18:00:56,34.79,17.14,6.28,352.51,31.41,34.37
2021-08-05 19:00:56,34.73,18.41,6.12,399.68,36.06,38.26
2021-08-05 20:00:56,41.28,14.49,7.07,435.33,28.21,29.48
2021-08-05 21:00:56,40.83,18.15,7.82,399.73,20.96,22.43
2021-08-05 22:00:56,45.94,21.91,9.91,424.9,23.44,24.91
2021-08-05 23:00:56,47.12,21.78,10.46,498.54,35.1,37.0
2021-08-06 00:00:56,47.86,16.68,11.24,460.87,32.64,34.35
2021-08-06 01:00:56,50.33,23.29,16.59,410.95,30.38,34.37
2021-08-06 02:00:56,48.42,24.24,24.03,413.52,24.98,27.87
2021-08-06 03:00:56,51.54,27.81,24.04,358.31,21.18,23.7
2021-08-06 04:00:56,44.88,25.73,28.91,367.28,22.83,25.92
2021-08-06 05:00:56,41.11,25.12,29.67,391.12,31.6,34.73
2021-08-06 06:00:56,47.4,24.61,41.87,426.37,32.88,36.09
2021-08-06 07:00:56,50.07,27.54,61.56,431.2,45.41,50.49
2021-08-06 08:00:56,54.87,23.88,21.45,530.06,48.18,59.46
2021-08-06 09:00:56,50.19,24.23,56.8,661.94,77.68,97.52
2021-08-06 10:00:56,66.02,25.24,38.62,427.1,40.46,48.75
2021-08-06 11:00:56,71.23,23.47,94.14,454.29,54.48,68.0
2021-08-06 12:00:56,68.49,23.43,57.18,484.03,54.38,62.78
2021-08-06 13:00:56,74.0,20.87,52.18,374.36,34.81,40.58
2021-08-06 14:00:56,58.11,30.16,18.58,252.75,16.79,19.51
2021-08-06 15:00:56,52.43,27.87,17.68,246.24,20.26,23.51
2021-08-06 16:00:56,43.28,21.43,11.27,282.7,31.54,34.94
2021-08-06 17:00:56,35.34,15.29,4.15,353.07,41.16,45.06
2021-08-06 18:00:56,38.69,15.31,7.23,436.2,30.92,34.23
2021-08-06 19:00:56,42.3,11.86,4.77,342.54,27.7,30.3
2021-08-06 20:00:56,70.09,14.04,3.7,310.03,17.6,20.26
2021-08-06 21:00:56,76.28,11.3,5.53,354.49,25.0,28.15
2021-08-06 22:00:56,61.32,8.14,21.23,383.84,37.12,39.85
2021-08-06 23:00:56,52.41,11.54,25.27,408.15,31.96,35.64
2021-08-07 00:00:56,49.45,10.04,17.75,554.28,44.86,49.87
2021-08-07 01:00:56,44.56,19.27,10.32,317.83,39.08,42.55
2021-08-07 02:00:56,41.83,16.84,46.87,405.71,59.84,64.97
2021-08-07 03:00:56,47.88,25.19,32.85,273.01,33.53,36.53
2021-08-07 04:00:56,48.38,22.26,29.67,280.29,29.59,32.88
2021-08-07 05:00:56,43.33,20.52,76.5,295.29,35.34,38.17
2021-08-07 06:00:56,45.11,24.12,70.43,306.04,38.06,41.34
2021-08-07 07:00:56,51.79,24.91,24.5,412.55,36.55,42.08
2021-08-07 08:00:56,60.8,40.0,42.73,382.76,45.2,54.86
2021-08-07 09:00:56,68.77,44.04,129.37,500.94,85.08,114.82
2021-08-07 10:00:56,91.22,48.17,200.62,434.59,89.79,121.3
2021-08-07 11:00:56,102.14,47.73,127.0,352.68,67.4,82.3
2021-08-07 12:00:56,86.87,38.03,46.25,277.52,41.21,49.21
2021-08-07 13:00:56,78.9,29.64,14.19,168.68,21.25,25.58
2021-08-07 14:00:56,57.02,26.4,12.49,183.41,17.25,20.52
2021-08-07 15:00:56,52.79,26.72,9.5,228.67,20.94,24.43
2021-08-07 16:00:56,52.89,24.6,8.04,295.05,24.6,28.64
2021-08-07 17:00:56,50.5,19.87,7.89,331.19,26.11,29.74
2021-08-07 18:00:56,52.56,24.54,8.28,365.81,29.8,32.94
2021-08-07 19:00:56,58.49,26.82,8.47,401.61,33.85,36.75
2021-08-07 20:00:56,56.61,30.88,9.28,428.92,34.32,37.08
2021-08-07 21:00:56,60.13,25.95,10.14,401.83,26.05,28.3
2021-08-07 22:00:56,64.46,24.23,10.94,432.83,29.47,31.8
2021-08-07 23:00:56,65.44,27.13,22.47,512.62,43.68,47.73
2021-08-08 00:00:56,80.81,35.29,69.38,582.93,67.73,74.13
2021-08-08 01:00:56,79.98,44.61,35.74,516.94,41.02,46.57
2021-08-08 02:00:56,87.23,48.46,37.03,445.75,33.42,36.45
2021-08-08 03:00:56,97.91,56.22,33.7,405.17,26.49,29.54
2021-08-08 04:00:56,106.48,68.03,30.6,358.58,22.87,25.8
2021-08-08 05:00:56,109.56,73.46,17.89,335.24,16.4,19.52
2021-08-08 06:00:56,107.54,55.77,53.23,374.66,29.68,32.81
2021-08-08 07:00:56,91.68,48.36,48.15,380.59,32.96,37.3
2021-08-08 08:00:56,82.13,48.4,33.71,384.21,24.83,30.2
2021-08-08 09:00:56,70.62,38.54,70.9,379.04,36.15,45.11
2021-08-08 10:00:56,62.01,32.24,103.38,346.24,34.39,43.01
2021-08-08 11:00:56,56.4,30.67,33.88,287.83,14.73,18.33
2021-08-08 12:00:56,46.28,23.54,21.82,259.65,12.53,15.34
2021-08-08 13:00:56,39.73,23.67,13.68,240.12,10.91,13.26
2021-08-08 14:00:56,29.43,32.48,11.68,221.29,10.6,12.85
2021-08-08 15:00:56,24.82,27.08,9.33,234.57,11.39,13.55
2021-08-08 16:00:56,36.43,23.44,9.15,298.9,14.51,16.98
2021-08-08 17:00:56,36.72,20.01,8.29,312.43,16.04,18.55
2021-08-08 18:00:56,31.78,18.18,7.89,296.66,18.37,20.74
2021-08-08 19:00:56,26.94,15.32,8.14,321.23,19.51,22.03
2021-08-08 20:00:56,33.81,19.53,8.77,310.63,19.21,21.39
2021-08-08 21:00:56,29.12,16.06,8.61,295.17,17.63,19.63
2021-08-08 22:00:56,29.05,16.57,8.58,276.97,13.31,15.23
2021-08-08 23:00:56,25.35,13.3,8.65,281.31,13.29,15.32
2021-08-09 00:00:56,24.89,16.86,9.01,283.74,14.81,17.07
2021-08-09 01:00:56,23.5,17.58,9.23,313.95,23.21,27.73
2021-08-09 02:00:56,24.46,13.63,13.23,312.18,18.58,21.72
2021-08-09 03:00:56,23.13,10.07,14.43,331.15,15.6,17.91
2021-08-09 04:00:56,30.03,13.7,16.56,296.8,16.88,20.14
2021-08-09 05:00:56,34.35,19.23,21.43,299.21,14.78,17.06
2021-08-09 06:00:56,33.4,16.86,21.98,322.26,16.16,18.86
2021-08-09 07:00:56,33.28,18.11,25.25,347.53,20.7,25.3
2021-08-09 08:00:56,34.45,21.94,43.54,411.04,34.2,41.1
2021-08-09 09:00:56,52.3,28.9,71.23,394.8,40.33,50.55
2021-08-09 10:00:56,57.92,28.03,109.67,343.22,44.47,55.14
2021-08-09 11:00:56,62.69,28.52,115.34,365.9,49.67,60.58
2021-08-09 12:00:56,55.5,25.61,37.84,308.81,27.08,32.43
2021-08-09 13:00:56,58.9,25.52,27.22,262.28,20.51,24.85
2021-08-09 14:00:56,43.48,28.63,14.81,274.81,18.89,22.94
2021-08-09 15:00:56,40.05,24.89,7.81,290.63,19.81,23.29
2021-08-09 16:00:56,34.26,25.21,6.04,331.78,25.2,29.42
2021-08-09 17:00:56,34.37,23.77,6.81,312.68,22.53,26.6
2021-08-09 18:00:56,31.23,17.99,13.52,315.09,20.08,23.48
2021-08-09 19:00:56,30.47,12.67,16.57,393.1,31.79,35.11
2021-08-09 20:00:56,28.23,9.72,7.41,351.85,26.54,29.51
2021-08-09 21:00:56,30.72,11.93,6.49,325.68,24.04,26.82
2021-08-09 22:00:56,30.25,12.73,8.31,326.82,23.19,25.21
2021-08-09 23:00:56,23.24,14.68,30.03,345.78,29.78,33.71
2021-08-10 00:00:56,24.4,12.53,41.86,381.09,35.9,39.63
2021-08-10 01:00:56,27.32,12.89,36.8,312.77,29.45,33.06
2021-08-10 02:00:56,30.57,20.95,29.55,265.92,22.44,24.97
2021-08-10 03:00:56,30.23,17.57,39.84,254.66,26.07,29.01
2021-08-10 04:00:56,27.38,13.89,51.09,231.54,27.73,31.32
2021-08-10 05:00:56,36.91,16.05,50.92,253.41,22.4,25.34
2021-08-10 06:00:56,30.36,12.7,45.07,271.98,22.42,25.69
2021-08-10 07:00:56,32.98,17.63,39.76,274.13,25.08,29.26
2021-08-10 08:00:56,33.78,22.31,52.37,333.24,31.28,37.83
2021-08-10 09:00:56,39.21,29.3,107.11,310.16,41.08,53.7
2021-08-10 10:00:56,50.21,26.04,88.22,264.49,28.57,35.9
2021-08-10 11:00:56,53.11,23.87,82.64,301.09,30.23,37.17
2021-08-10 12:00:56,54.59,23.53,98.15,295.46,29.12,34.96
2021-08-10 13:00:56,49.09,23.81,66.12,231.97,15.1,18.75
2021-08-10 14:00:56,36.36,30.53,78.87,234.17,11.6,13.8
2021-08-10 15:00:56,36.16,31.99,81.15,238.5,12.66,16.14
2021-08-10 16:00:56,43.5,31.71,26.78,304.74,23.6,26.68
2021-08-10 17:00:56,37.7,24.0,7.23,343.38,30.49,34.3
2021-08-10 18:00:56,34.58,25.55,9.72,362.12,33.07,37.46
2021-08-10 19:00:56,28.91,20.18,13.43,364.4,36.68,40.28
2021-08-10 20:00:56,25.12,17.48,9.34,357.86,29.0,31.92
2021-08-10 21:00:56,30.68,16.51,8.91,309.48,23.36,26.24
2021-08-10 22:00:56,25.93,13.79,10.01,277.95,17.04,19.16
2021-08-10 23:00:56,23.6,13.46,39.62,282.41,18.28,20.81
2021-08-11 00:00:56,25.15,13.29,59.93,362.42,33.71,37.44
2021-08-11 01:00:56,29.28,11.16,37.04,298.65,34.09,40.1
2021-08-11 02:00:56,32.09,12.12,52.02,239.73,23.11,25.95
2021-08-11 03:00:56,29.46,10.51,49.8,228.65,22.88,25.53
2021-08-11 04:00:56,31.49,14.77,54.46,250.31,23.08,26.02
2021-08-11 05:00:56,30.93,13.2,53.83,229.34,21.88,24.85
2021-08-11 06:00:56,35.74,18.77,44.86,233.8,20.36,24.18
2021-08-11 07:00:56,33.58,18.66,55.89,279.76,25.83,30.95
2021-08-11 08:00:56,35.77,23.71,54.69,292.53,28.1,35.45
2021-08-11 09:00:56,42.03,23.02,138.08,307.99,46.05,61.43
2021-08-11 10:00:56,50.1,21.8,164.84,355.65,49.24,63.71
2021-08-11 11:00:56,56.76,28.51,212.86,357.27,57.12,71.71
2021-08-11 12:00:56,54.29,28.71,114.12,284.01,27.88,33.91
2021-08-11 13:00:56,61.56,29.24,90.57,245.76,16.01,19.54
2021-08-11 14:00:56,53.94,38.91,41.85,231.65,16.41,20.42
2021-08-11 15:00:56,42.54,36.26,52.09,240.63,25.88,30.86
2021-08-11 16:00:56,37.93,33.23,29.66,265.14,28.23,32.29
2021-08-11 17:00:56,36.44,24.86,15.22,346.06,32.44,36.3
2021-08-11 18:00:56,32.41,22.84,11.62,393.28,41.19,45.76
2021-08-11 19:00:56,31.0,17.8,12.29,374.94,28.46,32.11
2021-08-11 20:00:56,28.57,20.78,30.57,408.89,27.48,31.33
2021-08-11 21:00:56,29.2,18.39,39.95,314.51,19.08,22.24
2021-08-11 22:00:56,29.3,15.75,47.65,345.38,30.34,33.45
2021-08-11 23:00:56,34.43,21.76,79.04,382.8,40.53,44.54
2021-08-12 00:00:56,43.92,24.31,56.91,396.53,47.36,52.47
2021-08-12 01:00:56,47.61,28.81,23.76,261.08,27.38,33.14
2021-08-12 02:00:56,42.2,33.14,27.0,243.21,24.09,26.64
2021-08-12 03:00:56,39.06,26.65,16.2,209.69,16.03,18.38
2021-08-12 04:00:56,42.01,30.65,34.16,203.68,19.66,22.8
2021-08-12 05:00:56,34.87,25.06,39.85,191.36,18.21,21.07
2021-08-12 06:00:56,36.95,25.05,45.41,223.65,19.56,23.1
2021-08-12 07:00:56,31.23,25.85,67.75,329.8,45.4,52.5
2021-08-12 08:00:56,46.28,32.41,209.07,354.75,54.41,66.77
2021-08-12 09:00:56,55.78,31.35,96.14,308.77,42.82,54.84
2021-08-12 10:00:56,59.38,32.67,82.95,285.09,34.5,42.55
2021-08-12 11:00:56,64.26,29.92,193.25,322.75,62.13,78.35
2021-08-12 12:00:56,71.66,31.27,65.01,243.54,27.52,33.6
2021-08-12 13:00:56,66.25,34.68,32.82,204.71,16.67,20.13
2021-08-12 14:00:56,47.22,35.23,20.78,189.43,18.24,22.24
2021-08-12 15:00:56,38.98,32.87,14.49,173.11,16.84,20.19
2021-08-12 16:00:56,31.9,28.97,14.46,164.29,18.73,21.87
2021-08-12 17:00:56,29.64,21.8,16.32,186.8,22.46,26.2
2021-08-12 18:00:56,24.76,22.74,24.78,273.72,31.85,35.77
2021-08-12 19:00:56,30.37,18.95,16.82,342.25,41.22,44.9
2021-08-12 20:00:56,29.06,13.57,12.83,429.49,43.96,47.42
2021-08-12 21:00:56,35.04,17.24,11.01,317.34,26.7,28.82
2021-08-12 22:00:56,32.08,15.4,11.76,283.46,19.45,21.3
2021-08-12 23:00:56,33.95,11.59,16.22,267.83,18.85,21.11
2021-08-13 00:00:56,29.78,9.79,51.65,254.9,20.51,23.5
2021-08-13 01:00:56,24.26,11.28,23.19,303.43,24.71,29.86
2021-08-13 02:00:56,25.28,13.99,35.19,307.53,31.45,34.31
2021-08-13 03:00:56,29.55,14.9,29.01,275.68,20.5,23.12
2021-08-13 04:00:56,29.39,17.75,34.64,290.04,20.4,23.28
2021-08-13 05:00:56,33.29,14.49,25.87,276.79,15.35,18.08
2021-08-13 06:00:56,30.9,15.25,24.79,319.26,20.95,24.25
2021-08-13 07:00:56,26.33,13.78,36.11,344.74,22.1,25.8
2021-08-13 08:00:56,35.01,19.31,66.48,400.85,41.46,50.59
2021-08-13 09:00:56,52.6,22.55,52.54,434.21,44.0,54.84
2021-08-13 10:00:56,63.3,31.85,93.25,462.97,55.12,68.26
2021-08-13 11:00:56,84.65,30.38,83.65,335.91,43.84,53.55
2021-08-13 12:00:56,72.19,29.7,45.64,335.82,34.38,40.72
2021-08-13 13:00:56,64.61,29.14,19.46,230.24,19.19,23.17
2021-08-13 14:00:56,47.53,34.52,14.68,195.17,18.09,21.33
2021-08-13 15:00:56,38.0,28.86,15.97,255.91,30.31,35.74
2021-08-13 16:00:56,49.85,27.04,11.16,221.77,26.96,30.91
2021-08-13 17:00:56,48.14,20.8,21.65,295.83,40.66,45.73
2021-08-13 18:00:56,57.59,16.89,9.89,392.05,31.57,36.63
2021-08-13 19:00:56,62.51,23.1,8.47,569.22,52.31,58.21
2021-08-13 20:00:56,45.84,20.76,9.55,535.26,49.65,54.64
2021-08-13 21:00:56,35.83,18.59,9.49,466.53,39.96,43.54
2021-08-13 22:00:56,29.59,17.55,13.25,305.66,18.81,21.51
2021-08-13 23:00:56,34.85,19.0,22.02,343.54,30.36,34.97
2021-08-14 00:00:56,34.56,20.94,24.31,403.71,28.86,32.9
2021-08-14 01:00:56,28.24,19.07,8.91,266.29,34.02,38.9
2021-08-14 02:00:56,30.3,19.29,25.79,271.9,29.41,33.48
2021-08-14 03:00:56,27.56,18.24,26.83,270.01,26.87,30.91
2021-08-14 04:00:56,33.94,16.84,14.34,220.81,19.56,23.47
2021-08-14 05:00:56,29.09,20.0,17.49,268.78,22.0,25.72
2021-08-14 06:00:56,26.54,22.85,20.48,283.13,19.2,22.72
2021-08-14 07:00:56,24.37,25.15,27.04,294.33,27.08,32.2
2021-08-14 08:00:56,26.53,27.58,39.89,299.73,27.85,34.84
2021-08-14 09:00:56,30.65,21.48,35.92,266.79,28.34,36.22
2021-08-14 10:00:56,31.01,15.58,55.01,206.45,29.24,36.61
2021-08-14 11:00:56,36.47,18.54,43.05,212.01,25.92,31.07
2021-08-14 12:00:56,42.71,14.92,31.68,221.55,26.94,32.89
2021-08-14 13:00:56,35.19,13.06,13.42,138.72,13.17,16.55
2021-08-14 14:00:56,25.39,24.77,10.21,147.9,14.49,17.74
2021-08-14 15:00:56,18.45,21.59,9.6,153.54,12.51,15.34
2021-08-14 16:00:56,19.41,15.9,10.42,165.76,14.6,17.64
2021-08-14 17:00:56,24.59,11.5,7.29,257.6,28.58,33.19
2021-08-14 18:00:56,20.14,13.1,5.34,304.6,33.67,37.9
2021-08-14 19:00:56,21.11,11.33,4.79,296.13,30.24,33.7
2021-08-14 20:00:56,18.82,8.16,6.85,315.75,33.49,36.58
2021-08-14 21:00:56,13.74,8.91,7.51,277.7,30.18,32.97
2021-08-14 22:00:56,13.22,7.57,5.36,188.4,14.17,16.74
2021-08-14 23:00:56,16.79,5.83,4.0,191.97,14.67,17.47
2021-08-15 00:00:56,16.49,4.24,4.78,211.87,20.44,23.12
2021-08-15 01:00:56,12.41,3.21,13.88,222.04,25.17,29.84
2021-08-15 02:00:56,11.79,5.33,26.3,221.78,24.56,28.15
2021-08-15 03:00:56,17.37,5.23,20.12,231.82,22.83,25.43
2021-08-15 04:00:56,17.04,7.06,16.41,246.1,20.75,23.27
2021-08-15 05:00:56,19.79,9.78,16.93,236.29,19.4,22.0
2021-08-15 06:00:56,20.11,7.83,21.51,273.05,20.22,23.49
2021-08-15 07:00:56,21.19,7.51,18.47,308.54,30.52,36.49
2021-08-15 08:00:56,26.99,13.5,34.57,245.46,24.52,29.96
2021-08-15 09:00:56,30.31,19.22,93.19,249.1,32.82,44.38
2021-08-15 10:00:56,41.09,23.18,102.72,236.58,29.74,37.8
2021-08-15 11:00:56,40.71,21.81,160.51,258.21,46.2,58.95
2021-08-15 12:00:56,41.85,16.68,32.31,231.99,19.7,23.84
2021-08-15 13:00:56,36.93,15.3,7.27,203.73,15.8,19.2
2021-08-15 14:00:56,27.15,15.41,5.57,206.57,14.21,17.34
2021-08-15 15:00:56,19.32,14.07,5.56,235.17,14.48,17.51
2021-08-15 16:00:56,14.01,11.78,5.47,250.01,15.04,18.08
2021-08-15 17:00:56,16.34,13.15,5.49,270.05,17.05,20.19
2021-08-15 18:00:56,19.07,10.56,4.81,265.13,17.73,20.4
2021-08-15 19:00:56,14.88,11.63,4.76,274.35,18.16,20.14
2021-08-15 20:00:56,16.26,9.11,6.18,314.11,22.64,24.77
2021-08-15 21:00:56,24.29,9.05,8.07,290.58,18.16,20.21
2021-08-15 22:00:56,27.12,7.58,9.12,269.88,14.03,16.01
2021-08-15 23:00:56,29.39,10.07,10.0,257.32,13.83,16.08
2021-08-16 00:00:56,27.12,8.64,12.74,262.35,15.98,18.13
2021-08-16 01:00:56,30.01,6.91,8.0,316.51,21.56,25.5
2021-08-16 02:00:56,27.0,7.99,10.51,299.43,17.31,20.44
2021-08-16 03:00:56,25.88,11.94,12.44,266.64,16.62,19.39
2021-08-16 04:00:56,30.79,16.32,23.98,258.32,19.27,22.28
2021-08-16 05:00:56,30.0,13.31,27.61,273.86,16.39,19.53
2021-08-16 06:00:56,31.01,10.37,30.22,272.0,17.31,20.48
2021-08-16 07:00:56,26.7,12.42,37.73,307.69,22.77,27.99
2021-08-16 08:00:56,37.31,12.89,45.1,361.05,28.91,36.19
2021-08-16 09:00:56,37.05,15.34,45.07,340.86,27.3,35.49
2021-08-16 10:00:56,44.87,22.09,69.09,343.16,28.17,34.73
2021-08-16 11:00:56,53.1,21.55,47.89,374.03,27.97,33.59
2021-08-16 12:00:56,49.12,29.87,24.32,267.86,17.68,22.02
2021-08-16 13:00:56,42.57,24.21,18.15,242.79,15.29,18.81
2021-08-16 14:00:56,31.52,25.7,16.42,250.51,16.04,20.26
2021-08-16 15:00:56,22.84,21.22,10.52,271.6,21.55,26.07
2021-08-16 16:00:56,20.61,23.46,7.67,319.7,24.17,29.45
2021-08-16 17:00:56,16.61,18.96,4.74,347.5,25.3,30.02
2021-08-16 18:00:56,19.46,13.5,2.05,360.18,29.71,34.71
2021-08-16 19:00:56,18.43,9.93,3.27,394.39,32.24,35.57
2021-08-16 20:00:56,18.81,10.01,5.06,461.32,38.33,41.54
2021-08-16 21:00:56,22.6,7.69,5.6,460.12,33.94,36.52
2021-08-16 22:00:56,28.66,8.56,5.87,431.36,27.87,30.33
2021-08-16 23:00:56,33.25,7.52,6.14,353.08,20.22,22.33
2021-08-17 00:00:56,31.48,9.32,6.17,338.05,19.75,22.83
2021-08-17 01:00:56,35.88,9.73,5.49,208.03,13.95,16.12
2021-08-17 02:00:56,28.66,11.39,7.68,199.9,10.25,12.22
2021-08-17 03:00:56,26.64,9.35,12.5,193.8,9.16,11.13
2021-08-17 04:00:56,20.8,7.33,22.42,227.86,18.54,22.12
2021-08-17 05:00:56,24.35,10.96,22.49,306.64,16.28,18.83
2021-08-17 06:00:56,27.21,13.47,24.81,216.92,14.77,17.65
2021-08-17 07:00:56,28.53,12.04,31.87,271.22,22.89,27.91
2021-08-17 08:00:56,34.42,13.41,46.53,344.21,30.25,37.29
2021-08-17 09:00:56,43.24,18.84,51.16,282.15,28.45,36.85
2021-08-17 10:00:56,41.11,19.26,45.1,318.64,27.2,33.69
2021-08-17 11:00:56,44.26,23.02,37.3,352.32,30.64,36.74
2021-08-17 12:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17 13:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17 14:00:56,12.88,1.1,15.02,240.56,20.83,25.14
2021-08-17 15:00:56,67.95,5.91,13.01,269.9,23.29,28.25
2021-08-17 16:00:56,54.64,6.55,9.89,284.96,22.55,26.9
2021-08-17 17:00:56,42.94,10.85,8.31,318.15,24.68,28.83
2021-08-17 18:00:56,41.84,7.94,7.93,355.8,27.03,30.46
2021-08-17 19:00:56,45.03,7.98,9.22,466.45,36.1,39.51
2021-08-17 20:00:56,45.21,13.93,9.62,474.4,34.85,37.5
2021-08-17 21:00:56,49.92,13.46,9.77,390.21,23.79,25.93
2021-08-17 22:00:56,43.81,11.88,10.72,345.49,17.38,19.17
2021-08-17 23:00:56,40.98,15.8,11.31,323.97,14.31,16.24
2021-08-18 00:00:56,34.98,12.38,11.46,302.44,13.09,15.33
2021-08-18 01:00:56,35.13,12.55,5.78,269.1,14.09,16.08
2021-08-18 02:00:56,34.4,13.69,5.96,298.41,14.2,16.73
2021-08-18 03:00:56,39.85,17.77,6.25,282.74,15.1,18.27
2021-08-18 04:00:56,32.82,18.61,9.51,276.79,13.84,16.38
2021-08-18 05:00:56,36.71,19.86,12.11,281.3,16.85,20.68
2021-08-18 06:00:56,39.33,20.58,13.69,293.02,18.06,21.66
2021-08-18 07:00:56,42.17,17.35,18.2,334.08,21.11,25.61
2021-08-18 08:00:56,44.55,25.25,37.76,388.06,30.51,38.24
