Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-03-31 15:00:56,33.35,20.05,428.78,60.14,114.84
2018-03-31 16:00:56,32.46,16.72,469.13,54.1,97.83
2018-03-31 17:00:56,38.26,19.24,404.87,65.82,115.28
2018-03-31 18:00:56,44.62,22.23,636.72,75.11,133.56
2018-03-31 19:00:56,49.54,24.64,872.99,84.02,152.45
2018-03-31 20:00:56,78.14,39.88,1948.95,117.84,222.18
2018-03-31 21:00:56,107.76,74.69,2436.93,118.16,239.65
2018-03-31 22:00:56,124.33,94.4,1729.67,102.06,151.77
2018-03-31 23:00:56,125.15,90.64,2965.09,122.5,258.26
2018-04-01 00:00:56,145.05,97.43,3472.02,159.31,323.88
2018-04-01 01:00:56,163.17,91.27,3044.63,108.88,224.7
2018-04-01 02:00:56,168.27,94.11,3277.47,101.3,186.51
2018-04-01 03:00:56,136.89,76.45,3315.95,95.85,199.36
2018-04-01 04:00:56,121.46,63.7,4206.19,91.25,208.52
2018-04-01 05:00:56,109.63,58.99,3035.22,83.55,113.11
2018-04-01 06:00:56,73.69,55.28,2556.41,69.33,84.96
2018-04-01 07:00:56,52.25,42.39,2023.98,61.13,87.0
2018-04-01 08:00:56,39.12,28.78,983.76,53.54,108.25
2018-04-01 09:00:56,34.07,17.32,578.36,40.46,83.83
2018-04-01 10:00:56,34.49,17.09,392.95,32.64,62.64
2018-04-01 11:00:56,48.75,16.21,367.59,27.76,52.0
2018-04-01 12:00:56,41.92,15.64,379.48,37.46,77.06
2018-04-01 13:00:56,37.1,10.62,490.53,47.71,95.98
2018-04-01 14:00:56,37.51,12.96,430.91,47.8,92.72
2018-04-01 15:00:56,31.07,23.43,241.17,32.41,51.51
2018-04-01 16:00:56,28.76,22.17,364.81,38.85,66.78
2018-04-01 17:00:56,31.82,20.9,467.03,41.29,64.83
2018-04-01 18:00:56,35.23,26.17,472.73,41.19,50.47
2018-04-01 19:00:56,40.1,29.65,613.64,62.84,75.05
2018-04-01 20:00:56,46.26,34.63,563.62,61.88,74.09
2018-04-01 21:00:56,38.19,26.51,532.43,61.77,72.25
2018-04-01 22:00:56,33.38,21.71,1056.29,92.66,127.81
2018-04-01 23:00:56,65.92,32.8,1662.35,105.36,208.46
2018-04-02 00:00:56,89.95,43.34,1921.74,125.29,219.29
2018-04-02 01:00:56,98.04,49.3,2664.99,106.85,191.95
2018-04-02 02:00:56,104.08,53.24,2943.74,99.99,155.73
2018-04-02 03:00:56,92.96,54.89,1890.24,71.18,87.25
2018-04-02 04:00:56,62.36,45.63,2067.74,62.09,67.06
2018-04-02 05:00:56,39.95,29.49,1505.34,39.62,44.91
2018-04-02 06:00:56,33.45,21.4,1324.18,42.91,48.45
2018-04-02 07:00:56,33.57,20.86,485.81,32.88,39.8
2018-04-02 08:00:56,23.27,12.69,327.48,41.57,65.79
2018-04-02 09:00:56,36.53,6.1,875.71,73.78,164.17
2018-04-02 10:00:56,81.35,14.47,738.53,74.15,162.34
2018-04-02 11:00:56,79.66,18.84,602.46,51.74,99.57
2018-04-02 12:00:56,54.92,17.99,368.4,42.64,79.67
2018-04-02 13:00:56,39.85,8.49,417.24,46.92,90.27
2018-04-02 14:00:56,42.07,14.11,428.53,31.4,55.48
2018-04-02 15:00:56,44.75,27.6,325.16,28.83,45.65
2018-04-02 16:00:56,45.81,28.15,293.26,26.69,38.25
2018-04-02 17:00:56,46.61,26.05,414.06,35.05,47.98
2018-04-02 18:00:56,55.04,29.28,580.91,58.64,108.16
2018-04-02 19:00:56,74.71,30.42,470.17,49.07,70.67
2018-04-02 20:00:56,61.46,27.92,325.68,44.93,56.02
2018-04-02 21:00:56,41.71,20.91,437.69,46.23,59.12
2018-04-02 22:00:56,32.01,17.16,309.83,31.81,38.91
2018-04-02 23:00:56,33.79,14.09,250.33,22.37,28.71
2018-04-03 00:00:56,46.79,16.61,331.06,51.6,70.0
2018-04-03 01:00:56,26.61,17.48,437.76,33.19,46.9
2018-04-03 02:00:56,10.49,0.0,359.21,20.17,24.71
2018-04-03 03:00:56,3.86,0.0,316.93,0.0,0.0
2018-04-03 04:00:56,1.42,0.0,236.13,0.0,0.0
2018-04-03 05:00:56,0.76,0.0,414.8,0.0,0.0
2018-04-03 06:00:56,4.22,0.0,452.3,0.0,0.0
2018-04-03 07:00:56,16.32,13.47,376.43,36.69,47.86
2018-04-03 08:00:56,17.21,13.53,486.27,74.44,116.68
2018-04-03 09:00:56,31.05,17.64,757.07,106.85,201.32
2018-04-03 10:00:56,39.09,22.02,893.05,94.03,169.48
2018-04-03 11:00:56,34.44,22.08,874.99,77.39,129.29
2018-04-03 12:00:56,49.07,20.48,626.22,84.17,146.96
2018-04-03 13:00:56,62.28,25.69,681.83,96.52,179.36
2018-04-03 14:00:56,65.4,23.8,739.09,90.4,174.19
2018-04-03 15:00:56,65.49,20.55,678.03,78.92,146.46
2018-04-03 16:00:56,55.68,20.77,495.51,57.57,99.94
2018-04-03 17:00:56,51.9,21.74,430.17,46.55,62.8
2018-04-03 18:00:56,48.84,35.36,680.3,66.5,119.48
2018-04-03 19:00:56,55.8,39.56,843.99,62.01,102.89
2018-04-03 20:00:56,47.4,37.73,990.77,79.96,161.97
2018-04-03 21:00:56,35.68,0.0,840.59,67.25,114.06
2018-04-03 22:00:56,29.39,0.0,688.14,53.02,75.91
2018-04-03 23:00:56,20.54,0.0,610.44,42.72,53.81
2018-04-04 00:00:56,19.95,19.29,643.64,60.88,81.43
2018-04-04 01:00:56,17.04,0.0,568.36,49.97,65.41
2018-04-04 02:00:56,16.63,0.0,583.44,0.0,0.0
2018-04-04 03:00:56,19.3,0.0,744.41,0.0,0.0
2018-04-04 04:00:56,11.4,0.0,827.8,0.0,0.0
2018-04-04 05:00:56,11.08,0.0,1121.27,0.0,0.0
2018-04-04 06:00:56,17.34,0.0,1542.52,52.78,56.71
2018-04-04 07:00:56,29.29,25.14,1391.32,75.31,112.26
2018-04-04 08:00:56,43.06,33.55,1102.08,86.61,170.46
2018-04-04 09:00:56,49.1,37.89,1571.1,98.96,221.96
2018-04-04 10:00:56,61.7,49.06,1122.56,78.95,161.39
2018-04-04 11:00:56,58.24,53.6,837.2,60.04,104.71
2018-04-04 12:00:56,46.92,0.0,802.49,63.92,115.76
2018-04-04 13:00:56,37.53,32.77,687.78,62.72,117.59
2018-04-04 14:00:56,34.48,26.3,730.76,68.19,122.23
2018-04-04 15:00:56,51.47,39.79,632.1,64.23,119.6
2018-04-04 16:00:56,54.86,29.43,691.64,70.48,142.97
2018-04-04 17:00:56,69.87,30.42,675.78,60.29,108.25
2018-04-04 18:00:56,67.25,29.64,556.24,44.87,64.72
2018-04-04 19:00:56,58.76,33.54,948.53,77.42,111.41
2018-04-04 20:00:56,68.31,42.88,1552.53,124.26,191.91
2018-04-04 21:00:56,88.51,51.33,2595.75,139.47,320.89
2018-04-04 22:00:56,111.45,73.53,3753.43,152.83,475.83
2018-04-04 23:00:56,162.24,89.5,3242.01,145.32,348.04
2018-04-05 00:00:56,169.19,82.41,3547.45,143.71,268.71
2018-04-05 01:00:56,150.5,73.42,2795.65,105.14,174.29
2018-04-05 02:00:56,147.74,63.51,3374.87,101.5,157.23
2018-04-05 03:00:56,133.97,59.67,2996.79,93.09,123.42
2018-04-05 04:00:56,104.17,55.67,2434.52,77.03,98.56
2018-04-05 05:00:56,55.8,34.78,2364.22,72.83,81.01
2018-04-05 06:00:56,41.45,30.36,2187.71,70.52,85.82
2018-04-05 07:00:56,60.67,38.23,2625.63,91.93,208.18
2018-04-05 08:00:56,110.09,46.96,3187.98,122.23,352.85
2018-04-05 09:00:56,171.94,52.98,1939.9,99.81,222.52
2018-04-05 10:00:56,191.94,55.9,1248.32,73.03,165.49
2018-04-05 11:00:56,150.68,55.86,916.35,57.39,111.78
2018-04-05 12:00:56,126.53,42.2,803.81,60.03,123.11
2018-04-05 13:00:56,108.53,29.67,582.29,61.23,116.0
2018-04-05 14:00:56,66.24,19.03,439.8,40.85,87.69
2018-04-05 15:00:56,39.14,22.88,450.14,50.01,97.83
2018-04-05 16:00:56,32.03,18.42,480.24,58.09,122.77
2018-04-05 17:00:56,37.0,17.3,517.32,60.79,115.67
2018-04-05 18:00:56,46.44,18.91,841.5,88.89,166.68
2018-04-05 19:00:56,77.36,35.11,1606.95,117.35,258.0
2018-04-05 20:00:56,99.48,48.38,1390.57,94.43,175.14
2018-04-05 21:00:56,110.35,63.43,3189.49,119.34,330.79
2018-04-05 22:00:56,166.45,93.02,3569.79,123.62,353.8
2018-04-05 23:00:56,191.96,105.34,3437.95,104.66,280.91
2018-04-06 00:00:56,185.56,106.78,3248.69,115.04,259.23
2018-04-06 01:00:56,171.43,95.88,2887.18,91.64,199.08
2018-04-06 02:00:56,160.32,86.26,3502.15,91.99,184.22
2018-04-06 03:00:56,132.86,70.49,2891.86,68.72,91.16
2018-04-06 04:00:56,96.97,55.89,2238.61,51.31,56.92
2018-04-06 05:00:56,54.48,33.24,2264.86,58.91,70.58
2018-04-06 06:00:56,41.89,25.77,3105.5,61.86,84.82
2018-04-06 07:00:56,60.38,34.19,3494.95,77.27,183.07
2018-04-06 08:00:56,92.47,44.64,3032.04,101.34,279.49
2018-04-06 09:00:56,103.72,46.07,1973.09,91.28,242.16
2018-04-06 10:00:56,109.0,42.38,1058.37,65.78,161.9
2018-04-06 11:00:56,111.2,34.17,734.31,48.43,105.58
2018-04-06 12:00:56,110.03,23.89,616.48,47.27,93.17
2018-04-06 13:00:56,79.09,17.96,555.21,46.21,86.09
2018-04-06 14:00:56,57.86,13.81,639.64,49.05,95.92
2018-04-06 15:00:56,52.13,25.94,572.22,57.75,116.24
2018-04-06 16:00:56,41.81,24.87,553.69,57.04,104.46
2018-04-06 17:00:56,40.6,22.07,588.9,79.65,154.1
2018-04-06 18:00:56,49.39,24.87,797.23,77.47,155.58
2018-04-06 19:00:56,62.85,26.8,1156.2,110.9,222.84
2018-04-06 20:00:56,86.64,40.56,2072.12,122.91,238.48
2018-04-06 21:00:56,102.05,56.74,2215.0,122.43,236.95
2018-04-06 22:00:56,108.68,77.2,2329.99,115.59,216.14
2018-04-06 23:00:56,118.11,72.07,2770.97,126.44,289.27
2018-04-07 00:00:56,117.72,64.9,3000.24,139.09,317.09
2018-04-07 01:00:56,136.31,60.18,3599.61,126.0,327.95
2018-04-07 02:00:56,143.49,61.71,3255.68,99.7,179.44
2018-04-07 03:00:56,126.23,59.98,1857.34,62.25,76.87
2018-04-07 04:00:56,103.2,52.63,1972.42,72.4,83.93
2018-04-07 05:00:56,60.89,37.16,2185.66,68.18,81.85
2018-04-07 06:00:56,48.36,25.85,1970.82,68.13,103.05
2018-04-07 07:00:56,57.77,32.04,2330.82,89.3,220.69
2018-04-07 08:00:56,79.55,39.96,2843.43,116.63,338.98
2018-04-07 09:00:56,80.87,39.02,1638.15,83.49,242.03
2018-04-07 10:00:56,97.22,32.35,870.59,58.69,141.98
2018-04-07 11:00:56,95.13,21.93,554.15,41.11,78.34
2018-04-07 12:00:56,66.18,17.51,521.83,46.72,87.45
2018-04-07 13:00:56,50.25,13.77,450.53,48.66,98.94
2018-04-07 14:00:56,42.0,13.39,444.76,36.32,62.43
2018-04-07 15:00:56,35.14,26.16,382.1,38.85,69.29
2018-04-07 16:00:56,36.57,25.24,475.95,45.16,81.42
2018-04-07 17:00:56,40.41,21.57,575.69,64.82,121.0
2018-04-07 18:00:56,49.9,22.06,765.78,78.28,154.98
2018-04-07 19:00:56,49.73,20.72,954.99,97.0,174.65
2018-04-07 20:00:56,81.25,33.26,1978.27,116.71,197.7
2018-04-07 21:00:56,100.96,50.19,2454.68,112.24,265.25
2018-04-07 22:00:56,130.53,83.05,3481.21,127.65,378.1
2018-04-07 23:00:56,177.92,101.59,3129.62,104.72,268.27
2018-04-08 00:00:56,150.74,88.41,2432.59,115.44,178.47
2018-04-08 01:00:56,129.4,72.7,2225.51,101.48,164.13
2018-04-08 02:00:56,119.15,63.42,2749.27,98.18,172.76
2018-04-08 03:00:56,114.93,58.88,2870.96,87.67,154.87
2018-04-08 04:00:56,91.72,52.94,1957.33,56.93,67.08
2018-04-08 05:00:56,54.35,34.8,1441.28,50.48,64.35
2018-04-08 06:00:56,45.76,28.83,1849.7,62.15,84.55
2018-04-08 07:00:56,59.51,37.03,1911.58,77.27,139.06
2018-04-08 08:00:56,76.46,36.67,2477.41,104.19,273.73
2018-04-08 09:00:56,95.73,35.69,1721.87,83.81,205.27
2018-04-08 10:00:56,105.82,29.28,804.5,56.87,116.67
2018-04-08 11:00:56,110.03,18.2,375.44,42.11,81.16
2018-04-08 12:00:56,93.89,8.83,217.21,34.97,61.98
2018-04-08 13:00:56,59.52,16.13,430.85,59.0,113.82
2018-04-08 14:00:56,44.55,19.04,244.16,31.35,50.29
2018-04-08 15:00:56,34.94,15.28,277.28,43.47,71.79
2018-04-08 16:00:56,33.92,19.73,229.94,39.12,56.54
2018-04-08 17:00:56,37.2,22.33,376.89,47.56,74.22
2018-04-08 18:00:56,52.37,25.68,267.85,34.53,48.48
2018-04-08 19:00:56,50.96,28.57,546.44,62.59,74.33
2018-04-08 20:00:56,72.85,42.98,1197.19,104.88,145.97
2018-04-08 21:00:56,86.37,51.02,947.11,80.95,124.03
2018-04-08 22:00:56,69.16,50.3,1096.12,87.47,140.82
2018-04-08 23:00:56,75.18,43.77,781.8,54.38,79.87
2018-04-09 00:00:56,64.66,37.13,817.21,57.17,75.49
2018-04-09 01:00:56,57.02,32.95,449.82,30.12,40.28
2018-04-09 02:00:56,39.43,24.48,260.9,0.0,0.0
2018-04-09 03:00:56,29.26,19.44,604.02,0.0,0.0
2018-04-09 04:00:56,32.01,19.12,637.28,0.0,0.0
2018-04-09 05:00:56,25.49,15.59,510.38,0.0,0.0
2018-04-09 06:00:56,29.1,19.11,1386.39,77.84,99.71
2018-04-09 07:00:56,41.0,22.61,1493.82,80.69,128.4
2018-04-09 08:00:56,57.48,23.49,1085.57,90.61,203.3
2018-04-09 09:00:56,84.12,22.76,265.79,26.65,46.61
2018-04-09 10:00:56,98.26,15.59,141.03,16.31,26.22
2018-04-09 11:00:56,69.34,10.64,134.64,17.85,29.96
2018-04-09 12:00:56,47.61,7.62,123.02,19.35,32.36
2018-04-09 13:00:56,37.16,6.76,131.61,20.22,34.94
2018-04-09 14:00:56,37.22,13.57,203.07,33.52,49.71
2018-04-09 15:00:56,56.87,24.58,186.96,26.19,37.48
2018-04-09 16:00:56,81.83,27.29,377.31,53.29,76.83
2018-04-09 17:00:56,72.2,29.89,616.34,82.37,144.92
2018-04-09 18:00:56,62.16,27.69,376.6,54.55,89.26
2018-04-09 19:00:56,54.49,26.61,455.94,54.4,83.0
2018-04-09 20:00:56,55.29,30.73,510.13,52.5,76.46
2018-04-09 21:00:56,51.0,31.6,365.62,34.44,50.01
2018-04-09 22:00:56,42.05,25.33,214.41,19.03,25.19
2018-04-09 23:00:56,33.22,18.91,244.18,20.47,26.68
2018-04-10 00:00:56,31.49,14.57,224.8,30.32,40.67
2018-04-10 01:00:56,27.88,9.06,159.94,0.0,0.0
2018-04-10 02:00:56,25.86,6.82,129.25,0.0,0.0
2018-04-10 03:00:56,32.18,9.47,99.37,0.0,0.0
2018-04-10 04:00:56,45.34,10.05,96.89,0.0,0.0
2018-04-10 05:00:56,34.01,13.15,147.56,0.0,0.0
2018-04-10 06:00:56,26.01,9.46,136.62,0.0,0.0
2018-04-10 07:00:56,46.61,10.72,117.13,0.0,0.0
2018-04-10 08:00:56,52.72,10.87,172.35,12.7,18.71
2018-04-10 09:00:56,61.37,6.99,218.45,17.38,26.59
2018-04-10 10:00:56,90.78,9.41,173.42,16.76,27.32
2018-04-10 11:00:56,86.28,9.3,199.01,14.98,24.89
2018-04-10 12:00:56,63.79,14.46,283.53,28.17,45.48
2018-04-10 13:00:56,51.8,14.77,281.84,24.82,41.68
2018-04-10 14:00:56,46.88,15.1,298.16,28.77,45.04
2018-04-10 15:00:56,45.04,14.09,267.04,26.83,33.36
2018-04-10 16:00:56,38.25,19.41,322.93,34.14,44.33
2018-04-10 17:00:56,32.58,17.71,519.22,66.59,114.48
2018-04-10 18:00:56,55.04,21.5,645.9,74.13,125.78
2018-04-10 19:00:56,62.53,29.65,672.48,68.87,115.53
2018-04-10 20:00:56,53.22,32.45,501.61,50.84,66.39
2018-04-10 21:00:56,45.56,27.81,573.78,52.84,85.17
2018-04-10 22:00:56,44.89,25.86,267.23,21.83,27.9
2018-04-10 23:00:56,33.28,22.15,349.18,32.11,39.47
2018-04-11 00:00:56,39.05,24.07,866.08,69.96,95.83
2018-04-11 01:00:56,45.65,27.66,665.39,35.94,45.38
2018-04-11 02:00:56,39.93,29.57,490.55,0.0,0.0
2018-04-11 03:00:56,25.71,17.28,215.55,0.0,0.0
2018-04-11 04:00:56,18.39,12.45,154.15,0.0,0.0
2018-04-11 05:00:56,16.35,11.35,188.01,0.0,0.0
2018-04-11 06:00:56,17.23,10.2,107.44,0.0,0.0
2018-04-11 07:00:56,22.7,7.43,135.18,0.0,0.0
2018-04-11 08:00:56,26.24,8.73,133.16,13.3,17.97
2018-04-11 09:00:56,32.8,7.89,347.49,33.24,59.57
2018-04-11 10:00:56,58.04,21.21,413.74,36.93,59.99
2018-04-11 11:00:56,61.39,18.29,246.41,20.48,32.64
2018-04-11 12:00:56,55.08,9.2,191.1,20.02,28.73
2018-04-11 13:00:56,49.63,13.43,266.07,34.13,53.07
2018-04-11 14:00:56,42.24,19.17,184.9,25.93,38.24
2018-04-11 15:00:56,51.12,15.97,186.69,25.45,39.23
2018-04-11 16:00:56,41.59,13.9,171.64,22.27,33.93
2018-04-11 17:00:56,37.5,10.01,207.57,25.66,38.07
2018-04-11 18:00:56,34.53,22.2,378.24,44.76,67.16
2018-04-11 19:00:56,38.48,30.55,650.44,67.09,91.64
2018-04-11 20:00:56,48.99,33.26,678.64,61.02,83.74
2018-04-11 21:00:56,63.56,30.39,671.84,55.36,87.52
2018-04-11 22:00:56,63.63,26.87,893.36,65.87,113.73
2018-04-11 23:00:56,68.91,26.26,633.12,58.51,89.11
2018-04-12 00:00:56,78.42,27.42,1317.0,111.28,198.59
2018-04-12 01:00:56,74.31,33.91,1488.58,106.02,157.37
2018-04-12 02:00:56,64.07,34.78,1219.6,66.62,150.69
2018-04-12 03:00:56,42.17,25.01,705.95,0.0,0.0
2018-04-12 04:00:56,34.22,23.71,737.96,0.0,0.0
2018-04-12 05:00:56,31.94,21.62,1014.72,0.0,0.0
2018-04-12 06:00:56,34.09,24.03,1723.9,75.15,119.67
2018-04-12 07:00:56,50.36,38.35,1900.1,73.44,120.9
2018-04-12 08:00:56,50.23,32.58,1235.03,72.17,154.77
2018-04-12 09:00:56,51.36,20.62,1032.14,87.66,215.48
2018-04-12 10:00:56,79.9,28.0,631.32,70.45,160.8
2018-04-12 11:00:56,94.91,20.27,569.26,61.19,138.8
2018-04-12 12:00:56,80.23,13.42,337.77,41.87,73.76
2018-04-12 13:00:56,64.3,9.91,530.93,62.5,119.79
2018-04-12 14:00:56,61.23,21.4,480.38,56.88,103.3
2018-04-12 15:00:56,64.07,27.1,369.08,67.15,118.11
2018-04-12 16:00:56,54.63,27.58,323.23,59.79,104.1
2018-04-12 17:00:56,57.28,28.41,439.35,67.83,117.47
2018-04-12 18:00:56,60.77,28.21,485.45,69.34,109.2
2018-04-12 19:00:56,60.73,32.56,394.58,47.9,71.8
2018-04-12 20:00:56,60.89,37.29,494.58,58.01,85.73
2018-04-12 21:00:56,67.0,43.19,755.26,76.04,117.42
2018-04-12 22:00:56,66.43,39.57,536.97,42.61,56.48
2018-04-12 23:00:56,51.35,28.29,381.71,31.98,42.69
2018-04-13 00:00:56,42.45,22.13,414.62,51.87,62.99
2018-04-13 01:00:56,36.62,22.87,485.79,34.35,40.05
2018-04-13 02:00:56,34.99,24.29,1262.22,85.42,106.82
2018-04-13 03:00:56,44.53,24.32,983.83,0.0,0.0
2018-04-13 04:00:56,38.69,25.45,618.87,0.0,0.0
2018-04-13 05:00:56,38.65,24.68,1111.53,0.0,0.0
2018-04-13 06:00:56,48.09,29.03,1631.33,61.55,81.35
2018-04-13 07:00:56,57.02,30.92,1453.62,75.41,154.62
2018-04-13 08:00:56,87.01,39.04,1693.59,95.82,228.83
2018-04-13 09:00:56,76.94,32.37,711.84,65.38,142.11
2018-04-13 10:00:56,77.35,19.66,310.29,36.85,73.28
2018-04-13 11:00:56,56.54,10.01,243.86,40.34,74.99
2018-04-13 12:00:56,44.54,4.86,295.68,50.44,90.94
2018-04-13 13:00:56,34.96,2.13,193.62,34.37,58.89
2018-04-13 14:00:56,35.55,1.6,270.12,41.08,69.36
2018-04-13 15:00:56,53.15,25.8,384.66,60.96,111.7
2018-04-13 16:00:56,58.76,44.78,478.87,46.32,69.82
2018-04-13 17:00:56,55.86,49.28,637.0,71.83,124.68
2018-04-13 18:00:56,67.53,43.09,790.39,70.87,115.77
2018-04-13 19:00:56,65.7,48.56,807.79,78.27,91.71
2018-04-13 20:00:56,59.47,53.48,1663.33,126.4,288.04
2018-04-13 21:00:56,80.09,53.91,1386.39,111.95,193.15
2018-04-13 22:00:56,83.57,48.62,514.92,45.3,59.82
2018-04-13 23:00:56,60.12,31.79,551.01,46.69,57.75
2018-04-14 00:00:56,55.42,26.42,820.52,109.51,151.2
2018-04-14 01:00:56,49.55,22.57,751.86,57.62,67.39
2018-04-14 02:00:56,56.16,28.15,1680.7,72.11,94.59
2018-04-14 03:00:56,60.42,32.94,1990.33,68.4,94.04
2018-04-14 04:00:56,47.54,30.55,1553.41,58.29,61.92
2018-04-14 05:00:56,32.04,23.97,913.66,0.0,0.0
2018-04-14 06:00:56,31.67,24.8,1709.74,57.99,75.06
2018-04-14 07:00:56,40.21,33.39,1159.75,60.74,99.13
2018-04-14 08:00:56,35.95,23.54,573.79,65.44,121.43
2018-04-14 09:00:56,52.3,10.88,613.61,72.87,154.84
2018-04-14 10:00:56,67.47,4.75,398.46,53.54,105.19
2018-04-14 11:00:56,54.15,11.03,288.44,42.22,75.08
2018-04-14 12:00:56,42.89,11.05,416.12,52.39,94.81
2018-04-14 13:00:56,41.24,12.72,339.28,48.45,89.62
2018-04-14 14:00:56,33.11,15.55,336.23,47.64,86.31
2018-04-14 15:00:56,32.24,18.62,360.54,45.83,81.75
2018-04-14 16:00:56,34.71,20.44,301.1,45.51,76.56
2018-04-14 17:00:56,36.45,24.31,385.56,46.66,72.51
2018-04-14 18:00:56,39.85,28.81,497.89,47.11,71.95
2018-04-14 19:00:56,49.58,33.24,654.64,63.47,99.68
2018-04-14 20:00:56,64.32,42.58,1261.03,90.76,187.42
2018-04-14 21:00:56,67.46,42.26,869.85,66.63,97.88
2018-04-14 22:00:56,56.12,35.64,680.44,61.48,80.02
2018-04-14 23:00:56,44.84,28.11,601.88,56.51,77.32
2018-04-15 00:00:56,36.45,22.49,533.91,68.95,82.22
2018-04-15 01:00:56,39.63,15.52,423.33,39.91,44.38
2018-04-15 02:00:56,32.95,11.9,1211.03,0.0,0.0
2018-04-15 03:00:56,37.2,24.12,600.44,0.0,0.0
2018-04-15 04:00:56,29.73,20.6,280.21,0.0,0.0
2018-04-15 05:00:56,24.47,17.78,283.33,0.0,0.0
2018-04-15 06:00:56,24.19,16.32,499.63,0.0,0.0
