Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2018-03-29 00:00:56,225.5,36.45,321.74,0.0,0.0
2018-03-29 01:00:56,229.83,13.45,296.57,6.52,10.97
2018-03-29 02:00:56,229.49,9.14,287.09,2.47,6.46
2018-03-29 03:00:56,195.93,6.09,292.45,2.84,6.96
2018-03-29 04:00:56,132.33,6.05,319.2,3.9,8.02
2018-03-29 05:00:56,80.79,5.74,285.24,1.77,6.17
2018-03-29 06:00:56,39.88,5.26,283.64,2.9,6.96
2018-03-29 07:00:56,17.31,6.81,344.47,12.46,19.12
2018-03-29 08:00:56,9.46,6.83,278.96,12.19,21.18
2018-03-29 09:00:56,10.13,9.9,282.95,11.72,20.92
2018-03-29 10:00:56,22.47,10.13,309.62,11.0,19.11
2018-03-29 11:00:56,39.42,12.66,488.66,37.34,55.47
2018-03-29 12:00:56,49.74,11.91,373.82,19.21,28.12
2018-03-29 13:00:56,53.85,11.79,405.34,31.19,45.08
2018-03-29 14:00:56,55.36,9.31,374.72,25.54,37.42
2018-03-29 15:00:56,47.55,8.46,385.56,29.78,43.77
2018-03-29 16:00:56,47.5,8.65,471.01,31.59,46.16
2018-03-29 17:00:56,44.05,7.99,489.27,40.8,64.21
2018-03-29 18:00:56,42.56,6.76,399.03,30.86,47.87
2018-03-29 19:00:56,29.71,11.66,453.71,35.89,47.44
2018-03-29 20:00:56,38.27,10.54,391.85,34.05,40.58
2018-03-29 21:00:56,51.92,0.0,409.16,36.7,42.6
2018-03-29 22:00:56,78.86,15.63,0.0,56.13,70.87
2018-03-29 23:00:56,93.49,13.46,539.1,36.96,45.02
2018-03-30 00:00:56,94.27,0.0,877.31,0.0,0.0
2018-03-30 01:00:56,102.4,39.49,1494.38,50.83,56.63
2018-03-30 02:00:56,107.61,28.89,1056.41,31.79,36.43
2018-03-30 03:00:56,101.8,18.11,751.76,19.15,23.14
2018-03-30 04:00:56,94.54,11.81,841.1,25.48,30.01
2018-03-30 05:00:56,94.24,8.79,756.01,23.86,28.35
2018-03-30 06:00:56,89.52,8.29,479.24,14.83,19.19
2018-03-30 07:00:56,71.91,10.48,441.51,28.61,36.54
2018-03-30 08:00:56,62.0,10.81,472.27,39.73,56.79
2018-03-30 09:00:56,58.36,9.64,480.46,37.06,48.72
2018-03-30 10:00:56,57.02,8.2,361.22,21.54,32.62
2018-03-30 11:00:56,56.53,5.29,391.75,16.34,24.84
2018-03-30 12:00:56,55.5,10.52,650.25,48.79,62.37
2018-03-30 13:00:56,43.48,7.54,366.39,10.64,18.07
2018-03-30 14:00:56,27.22,4.36,285.16,12.41,20.99
2018-03-30 15:00:56,22.12,9.72,502.4,30.23,40.99
2018-03-30 16:00:56,30.41,13.13,477.05,28.63,37.35
2018-03-30 17:00:56,20.3,7.02,275.02,10.07,17.0
2018-03-30 18:00:56,9.05,7.41,330.54,15.59,24.81
2018-03-30 19:00:56,15.0,10.18,515.26,38.45,53.12
2018-03-30 20:00:56,22.87,13.35,582.21,48.06,66.7
2018-03-30 21:00:56,19.16,7.81,363.57,23.5,31.11
2018-03-30 22:00:56,15.23,11.14,591.82,37.07,50.14
2018-03-30 23:00:56,17.2,8.67,554.83,42.05,52.06
2018-03-31 00:00:56,16.34,0.0,464.75,0.0,0.0
2018-03-31 01:00:56,15.0,9.51,415.64,22.86,27.83
2018-03-31 02:00:56,8.75,7.65,491.88,25.26,29.94
2018-03-31 03:00:56,14.22,7.11,577.02,21.0,25.41
2018-03-31 04:00:56,13.63,7.69,533.95,14.6,19.22
2018-03-31 05:00:56,13.74,6.3,358.35,6.72,10.54
2018-03-31 06:00:56,14.19,7.68,561.42,10.65,14.62
2018-03-31 07:00:56,17.95,10.78,599.97,27.78,38.33
2018-03-31 08:00:56,21.47,10.3,553.67,28.71,54.98
2018-03-31 09:00:56,19.69,6.02,445.15,20.05,39.71
2018-03-31 10:00:56,16.0,5.62,361.65,11.01,22.8
2018-03-31 11:00:56,11.44,5.62,300.62,6.17,14.2
2018-03-31 12:00:56,12.52,4.99,271.71,5.46,13.56
2018-03-31 13:00:56,15.64,4.53,250.05,5.91,14.03
2018-03-31 14:00:56,11.33,4.6,265.17,9.6,20.36
2018-03-31 15:00:56,18.23,4.46,267.52,9.3,18.88
2018-03-31 16:00:56,17.44,4.23,255.95,9.65,18.99
2018-03-31 17:00:56,17.4,4.12,292.65,6.49,14.81
2018-03-31 18:00:56,17.0,4.45,271.24,10.43,20.33
2018-03-31 19:00:56,20.84,5.87,355.41,34.09,44.14
2018-03-31 20:00:56,36.93,42.53,874.76,80.91,100.54
2018-03-31 21:00:56,66.11,82.47,1301.88,77.04,105.07
2018-03-31 22:00:56,92.79,81.81,1200.48,78.59,101.71
2018-03-31 23:00:56,103.83,57.69,1092.6,77.89,99.3
2018-04-01 00:00:56,97.58,0.0,1532.45,0.0,0.0
2018-04-01 01:00:56,94.7,53.24,1703.78,69.88,102.96
2018-04-01 02:00:56,82.99,48.84,1766.34,64.26,83.56
2018-04-01 03:00:56,71.5,24.98,1028.03,40.62,46.73
2018-04-01 04:00:56,61.86,24.43,1315.16,40.15,45.58
2018-04-01 05:00:56,58.26,26.6,1626.38,45.95,51.66
2018-04-01 06:00:56,54.45,27.66,1779.08,58.5,67.77
2018-04-01 07:00:56,43.04,16.41,794.11,30.57,40.05
2018-04-01 08:00:56,33.6,17.06,960.14,34.66,58.1
2018-04-01 09:00:56,24.81,12.11,454.07,16.24,29.08
2018-04-01 10:00:56,14.21,8.43,298.43,3.55,9.29
2018-04-01 11:00:56,7.6,7.25,267.49,1.53,6.6
2018-04-01 12:00:56,5.9,6.51,255.04,3.02,10.64
2018-04-01 13:00:56,10.68,6.34,291.57,7.91,16.74
2018-04-01 14:00:56,11.69,5.13,260.78,4.3,10.32
2018-04-01 15:00:56,13.78,5.34,259.47,6.01,12.5
2018-04-01 16:00:56,12.99,4.6,248.29,4.95,12.09
2018-04-01 17:00:56,15.32,4.86,264.76,8.86,15.65
2018-04-01 18:00:56,11.08,8.22,293.39,14.66,20.6
2018-04-01 19:00:56,16.84,19.1,418.07,36.87,42.81
2018-04-01 20:00:56,29.36,37.57,664.87,61.19,70.36
2018-04-01 21:00:56,35.77,35.7,612.22,53.69,60.56
2018-04-01 22:00:56,39.73,43.55,803.24,67.84,79.44
2018-04-01 23:00:56,49.62,21.99,1002.5,71.13,102.51
2018-04-02 00:00:56,65.87,0.0,2677.83,0.0,0.0
2018-04-02 01:00:56,92.74,83.16,1999.78,75.19,99.15
2018-04-02 02:00:56,105.45,46.54,1459.21,54.45,67.37
2018-04-02 03:00:56,86.21,23.82,1029.83,31.31,35.91
2018-04-02 04:00:56,67.27,38.12,1834.29,42.87,47.59
2018-04-02 05:00:56,57.16,24.09,1147.1,26.04,30.27
2018-04-02 06:00:56,34.43,14.88,548.71,26.08,35.98
2018-04-02 07:00:56,26.45,16.15,689.78,45.61,63.92
2018-04-02 08:00:56,32.63,19.4,604.27,39.75,61.34
2018-04-02 09:00:56,42.93,10.75,755.71,46.79,92.3
2018-04-02 10:00:56,51.31,7.55,376.69,19.85,36.04
2018-04-02 11:00:56,51.05,6.65,301.24,13.59,25.61
2018-04-02 12:00:56,37.52,6.96,273.49,8.15,15.58
2018-04-02 13:00:56,30.5,5.85,235.42,7.04,16.05
2018-04-02 14:00:56,42.85,5.83,236.14,5.76,13.53
2018-04-02 15:00:56,47.99,5.72,243.67,7.85,17.09
2018-04-02 16:00:56,48.53,5.96,263.35,10.15,18.84
2018-04-02 17:00:56,41.14,5.81,263.1,9.45,17.24
2018-04-02 18:00:56,53.41,6.06,272.34,13.94,21.91
2018-04-02 19:00:56,65.32,10.26,313.35,21.17,27.28
2018-04-02 20:00:56,60.53,15.4,357.16,27.07,32.44
2018-04-02 21:00:56,56.33,13.51,352.62,25.18,30.73
2018-04-02 22:00:56,40.54,9.93,329.78,17.06,21.73
2018-04-02 23:00:56,36.24,7.77,318.59,8.77,13.82
2018-04-03 00:00:56,39.05,0.0,318.0,0.0,0.0
2018-04-03 01:00:56,22.03,5.64,303.92,6.44,11.12
2018-04-03 02:00:56,8.87,5.02,290.38,4.29,8.38
2018-04-03 03:00:56,3.38,5.56,312.74,6.03,9.95
2018-04-03 04:00:56,2.27,5.72,297.6,2.84,6.75
2018-04-03 05:00:56,2.4,4.27,276.51,2.76,6.71
2018-04-03 06:00:56,2.41,4.19,370.07,5.02,9.11
2018-04-03 07:00:56,5.08,4.98,336.25,8.85,13.7
2018-04-03 08:00:56,7.65,7.47,450.94,24.79,36.41
2018-04-03 09:00:56,10.37,7.22,488.05,28.88,43.36
2018-04-03 10:00:56,12.04,5.31,367.01,13.68,21.84
2018-04-03 11:00:56,10.06,5.17,346.69,12.37,20.13
2018-04-03 12:00:56,8.75,5.3,394.1,11.09,18.89
2018-04-03 13:00:56,15.97,5.6,383.49,13.84,21.78
2018-04-03 14:00:56,15.92,5.22,332.51,9.96,18.68
2018-04-03 15:00:56,17.01,5.21,310.83,9.73,17.96
2018-04-03 16:00:56,17.25,4.84,282.33,6.9,13.77
2018-04-03 17:00:56,18.86,5.44,294.68,15.98,22.57
2018-04-03 18:00:56,24.24,8.54,381.56,27.78,38.1
2018-04-03 19:00:56,32.74,10.26,375.51,20.88,28.83
2018-04-03 20:00:56,34.71,16.97,480.64,25.84,35.87
2018-04-03 21:00:56,25.7,8.93,411.42,31.2,41.47
2018-04-03 22:00:56,14.92,8.76,391.21,22.19,28.58
2018-04-03 23:00:56,11.8,19.48,578.43,21.1,25.29
2018-04-04 00:00:56,11.95,0.0,441.87,0.0,0.0
2018-04-04 01:00:56,11.6,6.71,443.42,19.92,24.19
2018-04-04 02:00:56,10.53,9.06,441.26,22.26,26.86
2018-04-04 03:00:56,10.03,9.0,553.01,20.51,24.36
2018-04-04 04:00:56,11.04,9.53,789.65,23.63,27.35
2018-04-04 05:00:56,29.92,12.89,1240.23,29.63,33.76
2018-04-04 06:00:56,29.55,15.14,735.25,24.97,28.97
2018-04-04 07:00:56,27.19,26.05,685.99,35.74,45.05
2018-04-04 08:00:56,27.71,22.43,980.56,42.74,69.44
2018-04-04 09:00:56,26.02,15.96,813.25,42.88,76.96
2018-04-04 10:00:56,25.26,10.89,639.28,28.49,51.59
2018-04-04 11:00:56,22.46,7.82,485.04,20.07,36.77
2018-04-04 12:00:56,12.7,6.41,380.43,14.0,24.92
2018-04-04 13:00:56,13.71,6.38,363.62,12.93,22.82
2018-04-04 14:00:56,8.67,5.3,338.56,11.25,20.73
2018-04-04 15:00:56,11.89,5.59,347.72,11.87,21.7
2018-04-04 16:00:56,12.75,4.82,293.14,11.99,20.95
2018-04-04 17:00:56,13.52,5.15,294.88,9.22,16.85
2018-04-04 18:00:56,18.7,5.87,307.39,14.42,21.99
2018-04-04 19:00:56,20.77,7.86,404.75,37.03,45.62
2018-04-04 20:00:56,38.29,35.18,1038.57,98.69,130.3
2018-04-04 21:00:56,49.93,31.24,1039.96,90.42,129.24
2018-04-04 22:00:56,83.62,100.32,2349.16,92.79,200.53
2018-04-04 23:00:56,148.76,0.0,3527.54,99.63,261.5
2018-04-05 00:00:56,196.66,0.0,3211.56,0.0,0.0
2018-04-05 01:00:56,202.07,81.36,1862.14,76.66,105.42
2018-04-05 02:00:56,157.83,48.07,1466.47,56.58,72.21
2018-04-05 03:00:56,104.31,42.57,1432.72,51.38,57.37
2018-04-05 04:00:56,73.09,28.59,1200.2,44.11,52.85
2018-04-05 05:00:56,44.48,20.24,1086.31,31.56,35.75
2018-04-05 06:00:56,29.2,25.08,1045.09,39.93,45.37
2018-04-05 07:00:56,35.84,24.84,1130.07,49.22,72.69
2018-04-05 08:00:56,52.91,29.62,1543.14,65.08,139.89
2018-04-05 09:00:56,86.23,18.83,1312.84,49.99,102.67
2018-04-05 10:00:56,94.23,10.92,577.4,24.82,42.81
2018-04-05 11:00:56,72.05,9.69,478.83,20.33,34.32
2018-04-05 12:00:56,62.06,9.3,419.0,19.4,34.15
2018-04-05 13:00:56,58.38,7.33,350.13,13.81,26.08
2018-04-05 14:00:56,53.55,4.87,254.73,6.91,15.3
2018-04-05 15:00:56,32.4,4.64,236.34,6.36,13.92
2018-04-05 16:00:56,20.07,4.02,227.75,6.06,14.5
2018-04-05 17:00:56,21.35,4.5,253.15,11.02,20.71
2018-04-05 18:00:56,30.83,6.22,352.61,28.32,41.03
2018-04-05 19:00:56,44.52,15.54,560.19,54.71,66.26
2018-04-05 20:00:56,61.87,74.16,950.65,64.87,89.56
2018-04-05 21:00:56,90.08,117.79,1309.1,73.72,114.23
2018-04-05 22:00:56,117.44,177.32,2457.88,77.31,162.8
2018-04-05 23:00:56,151.05,120.71,1813.54,70.17,122.3
2018-04-06 00:00:56,154.95,0.0,1824.87,0.0,0.0
2018-04-06 01:00:56,131.82,70.02,1798.94,59.63,100.36
2018-04-06 02:00:56,112.51,69.61,2106.22,55.73,75.55
2018-04-06 03:00:56,89.88,57.0,1911.92,47.0,62.11
2018-04-06 04:00:56,70.09,32.24,995.58,26.8,31.27
2018-04-06 05:00:56,54.17,21.56,970.27,26.75,31.46
2018-04-06 06:00:56,35.28,22.02,691.75,27.5,32.6
2018-04-06 07:00:56,40.28,31.72,1257.97,51.37,98.3
2018-04-06 08:00:56,63.88,29.95,1292.63,58.85,136.07
2018-04-06 09:00:56,94.0,15.59,1016.82,40.5,87.08
2018-04-06 10:00:56,94.14,11.38,518.45,19.91,37.65
2018-04-06 11:00:56,71.37,8.93,366.52,14.07,28.73
2018-04-06 12:00:56,61.5,7.79,322.89,9.71,19.38
2018-04-06 13:00:56,50.2,5.9,279.97,8.26,16.67
2018-04-06 14:00:56,27.25,5.4,246.16,5.63,12.99
2018-04-06 15:00:56,19.47,4.64,242.41,4.83,11.08
2018-04-06 16:00:56,18.66,4.4,237.8,5.58,13.34
2018-04-06 17:00:56,23.28,4.52,243.34,8.23,16.66
2018-04-06 18:00:56,37.29,4.48,289.24,19.62,32.37
2018-04-06 19:00:56,48.8,8.18,372.73,41.29,54.48
2018-04-06 20:00:56,83.43,104.44,1527.66,86.83,147.05
2018-04-06 21:00:56,149.94,111.37,1439.1,81.55,119.46
2018-04-06 22:00:56,165.38,153.31,1670.4,82.8,117.32
2018-04-06 23:00:56,167.57,174.1,2756.47,81.2,174.3
2018-04-07 00:00:56,186.33,0.0,2856.27,0.0,0.0
2018-04-07 01:00:56,188.63,120.71,2651.72,75.36,157.61
2018-04-07 02:00:56,171.74,93.2,2645.38,68.99,103.47
2018-04-07 03:00:56,137.17,34.37,1061.83,31.4,39.02
2018-04-07 04:00:56,93.59,33.48,1331.79,37.99,45.28
2018-04-07 05:00:56,69.98,33.2,1612.64,41.27,48.23
2018-04-07 06:00:56,61.29,30.75,1431.68,46.67,56.01
2018-04-07 07:00:56,58.1,26.91,1068.43,45.1,66.94
2018-04-07 08:00:56,56.92,24.3,1019.19,43.15,79.69
2018-04-07 09:00:56,56.49,12.15,610.14,29.71,54.02
2018-04-07 10:00:56,56.33,7.86,291.03,8.29,16.71
2018-04-07 11:00:56,52.35,6.98,269.61,6.85,14.84
2018-04-07 12:00:56,39.03,6.57,269.47,8.15,17.54
2018-04-07 13:00:56,41.09,5.61,249.72,5.32,12.22
2018-04-07 14:00:56,29.87,5.49,249.6,6.08,13.25
2018-04-07 15:00:56,30.14,4.99,242.21,6.46,12.66
2018-04-07 16:00:56,33.25,5.12,280.59,10.04,19.37
2018-04-07 17:00:56,39.52,4.64,249.23,10.02,18.87
2018-04-07 18:00:56,46.88,4.75,256.54,15.93,25.17
2018-04-07 19:00:56,44.48,6.17,316.94,33.77,47.58
2018-04-07 20:00:56,61.08,61.69,975.75,76.9,95.29
2018-04-07 21:00:56,96.43,89.64,1203.54,84.0,113.74
2018-04-07 22:00:56,130.32,136.21,1660.3,82.47,132.65
2018-04-07 23:00:56,137.71,91.85,1310.2,69.54,92.36
2018-04-08 00:00:56,124.91,0.0,1579.28,0.0,0.0
2018-04-08 01:00:56,108.46,48.4,1019.14,51.78,60.68
2018-04-08 02:00:56,84.2,51.88,1476.1,57.08,70.7
2018-04-08 03:00:56,70.55,49.16,1575.55,51.41,58.97
2018-04-08 04:00:56,61.69,32.57,1054.94,29.42,34.07
2018-04-08 05:00:56,55.82,16.65,692.06,19.74,24.0
2018-04-08 06:00:56,40.09,17.49,682.91,24.66,29.27
2018-04-08 07:00:56,39.02,34.7,1105.44,47.34,73.81
2018-04-08 08:00:56,49.48,19.1,851.06,33.05,56.5
2018-04-08 09:00:56,58.5,20.69,940.34,32.02,53.68
2018-04-08 10:00:56,61.72,10.95,491.98,18.06,30.96
2018-04-08 11:00:56,58.2,7.33,286.07,9.29,18.11
2018-04-08 12:00:56,48.71,6.22,264.59,7.94,15.57
2018-04-08 13:00:56,41.77,5.3,259.87,10.09,19.32
2018-04-08 14:00:56,32.87,5.53,236.62,4.13,10.49
2018-04-08 15:00:56,22.78,5.35,242.95,4.81,11.21
2018-04-08 16:00:56,26.55,4.9,262.98,8.55,15.64
2018-04-08 17:00:56,30.26,5.24,287.68,11.15,19.38
2018-04-08 18:00:56,42.15,18.67,289.34,16.66,22.99
2018-04-08 19:00:56,47.76,28.05,487.79,37.42,43.75
2018-04-08 20:00:56,50.33,41.92,604.62,71.1,83.25
2018-04-08 21:00:56,52.59,49.78,664.57,59.19,70.17
2018-04-08 22:00:56,54.91,34.61,837.72,70.23,90.39
2018-04-08 23:00:56,56.7,21.56,569.76,30.83,37.54
2018-04-09 00:00:56,56.12,0.0,484.97,0.0,0.0
2018-04-09 01:00:56,45.36,12.05,348.45,5.82,9.84
2018-04-09 02:00:56,27.12,9.24,307.9,3.01,7.01
2018-04-09 03:00:56,23.31,16.16,614.59,22.4,26.82
2018-04-09 04:00:56,25.06,14.36,627.52,24.41,28.94
2018-04-09 05:00:56,26.69,13.98,660.04,25.23,29.83
2018-04-09 06:00:56,29.88,18.55,836.49,49.93,56.46
2018-04-09 07:00:56,33.54,16.08,831.24,43.93,59.13
2018-04-09 08:00:56,41.62,10.52,626.09,36.09,63.93
2018-04-09 09:00:56,52.73,7.71,352.51,16.76,29.58
2018-04-09 10:00:56,78.3,6.92,269.34,6.99,13.75
2018-04-09 11:00:56,74.69,7.25,255.02,3.06,8.23
2018-04-09 12:00:56,63.17,8.05,242.47,2.08,7.22
2018-04-09 13:00:56,55.16,7.67,227.51,3.76,9.62
2018-04-09 14:00:56,46.5,6.53,259.81,12.06,19.7
2018-04-09 15:00:56,49.19,7.61,287.17,12.51,19.5
2018-04-09 16:00:56,63.67,8.92,306.61,15.12,21.26
2018-04-09 17:00:56,60.38,10.31,369.93,30.74,43.04
2018-04-09 18:00:56,57.76,12.84,322.09,15.17,20.79
2018-04-09 19:00:56,56.8,18.15,444.33,32.12,38.73
2018-04-09 20:00:56,56.45,19.93,391.95,21.12,26.1
2018-04-09 21:00:56,52.49,18.39,425.95,20.88,26.26
2018-04-09 22:00:56,45.85,13.55,348.7,14.09,20.3
2018-04-09 23:00:56,36.75,10.9,322.36,9.33,14.44
2018-04-10 00:00:56,28.43,0.0,315.03,0.0,0.0
2018-04-10 01:00:56,29.08,7.8,297.35,5.59,12.92
2018-04-10 02:00:56,27.69,6.36,263.54,1.59,5.52
2018-04-10 03:00:56,25.56,5.77,253.32,0.0,0.0
2018-04-10 04:00:56,35.11,5.53,257.63,0.0,0.0
2018-04-10 05:00:56,40.02,10.32,267.1,9.95,16.77
2018-04-10 06:00:56,34.64,5.62,251.85,0.0,0.0
2018-04-10 07:00:56,36.74,5.78,262.26,1.79,6.11
2018-04-10 08:00:56,47.61,6.15,278.75,6.43,12.26
2018-04-10 09:00:56,57.8,6.32,285.07,6.59,13.1
2018-04-10 10:00:56,109.13,7.52,281.53,6.15,13.53
2018-04-10 11:00:56,132.09,7.16,264.27,5.78,12.02
2018-04-10 12:00:56,101.42,8.38,257.27,4.92,10.2
2018-04-10 13:00:56,73.05,7.02,277.02,6.2,11.23
2018-04-10 14:00:56,59.11,11.19,357.82,20.74,29.87
2018-04-10 15:00:56,48.29,8.13,328.59,17.98,24.94
2018-04-10 16:00:56,43.08,10.38,359.72,23.61,34.12
2018-04-10 17:00:56,37.96,9.27,302.77,17.03,25.2
2018-04-10 18:00:56,37.71,8.19,356.77,27.33,40.01
2018-04-10 19:00:56,45.92,13.82,371.41,28.64,37.36
2018-04-10 20:00:56,47.57,22.35,406.39,23.69,28.99
2018-04-10 21:00:56,42.64,23.88,409.27,23.95,31.09
2018-04-10 22:00:56,34.33,23.88,367.58,14.38,19.38
2018-04-10 23:00:56,33.11,18.94,444.66,16.48,20.64
2018-04-11 00:00:56,32.08,0.0,498.9,0.0,0.0
2018-04-11 01:00:56,33.64,21.21,352.61,11.53,16.72
2018-04-11 02:00:56,26.09,12.49,395.55,9.4,13.7
2018-04-11 03:00:56,21.52,8.83,304.54,2.94,6.95
2018-04-11 04:00:56,15.45,9.68,276.88,1.84,5.96
2018-04-11 05:00:56,18.09,14.66,260.09,5.59,10.25
2018-04-11 06:00:56,18.4,6.73,264.14,1.77,5.73
2018-04-11 07:00:56,21.88,6.49,265.63,6.69,10.9
2018-04-11 08:00:56,23.95,6.92,287.77,11.14,16.07
2018-04-11 09:00:56,33.41,12.23,348.12,16.8,27.17
2018-04-11 10:00:56,47.63,9.77,332.07,14.63,22.97
2018-04-11 11:00:56,52.99,8.01,289.47,12.42,21.21
2018-04-11 12:00:56,51.76,7.06,259.49,6.04,12.03
2018-04-11 13:00:56,52.31,6.73,252.78,7.67,13.11
2018-04-11 14:00:56,41.53,9.51,263.04,7.94,14.66
2018-04-11 15:00:56,32.37,9.06,250.82,6.34,12.15
2018-04-11 16:00:56,31.42,12.77,241.19,5.37,10.64
2018-04-11 17:00:56,31.24,8.83,256.23,6.68,11.62
2018-04-11 18:00:56,32.6,11.8,412.46,28.8,38.45
2018-04-11 19:00:56,29.04,21.19,504.56,37.53,45.43
2018-04-11 20:00:56,35.67,20.92,483.68,32.53,38.55
2018-04-11 21:00:56,32.89,16.13,385.63,16.51,20.9
2018-04-11 22:00:56,27.39,27.3,356.67,13.19,18.08
2018-04-11 23:00:56,25.75,15.47,451.53,25.79,31.59
2018-04-12 00:00:56,35.9,0.0,825.77,0.0,0.0
2018-04-12 01:00:56,34.85,14.57,732.52,57.59,71.02
2018-04-12 02:00:56,41.09,15.18,800.87,54.08,66.86
2018-04-12 03:00:56,36.45,8.23,404.92,16.59,20.87
2018-04-12 04:00:56,30.27,11.39,666.6,25.95,30.16
2018-04-12 05:00:56,27.54,10.82,832.0,28.42,33.16
2018-04-12 06:00:56,31.37,9.04,955.2,37.89,44.17
2018-04-12 07:00:56,36.46,15.93,1206.27,48.95,79.49
2018-04-12 08:00:56,45.76,19.15,783.08,40.85,75.33
2018-04-12 09:00:56,49.34,9.77,481.92,30.01,49.72
2018-04-12 10:00:56,52.1,7.21,341.57,21.4,34.8
2018-04-12 11:00:56,41.18,6.84,309.49,8.7,17.85
2018-04-12 12:00:56,33.55,6.76,268.26,8.92,17.13
2018-04-12 13:00:56,35.63,5.97,245.77,8.38,16.71
2018-04-12 14:00:56,42.62,5.63,245.76,8.55,16.74
2018-04-12 15:00:56,39.77,5.39,221.8,5.72,12.23
2018-04-12 16:00:56,44.66,5.13,217.43,7.14,15.13
2018-04-12 17:00:56,41.87,4.78,237.94,12.12,20.79
2018-04-12 18:00:56,45.93,5.07,269.99,20.06,29.68
2018-04-12 19:00:56,47.92,10.15,330.4,21.49,28.61
2018-04-12 20:00:56,51.94,22.14,453.93,34.92,40.02
2018-04-12 21:00:56,54.63,0.0,589.7,52.88,60.82
2018-04-12 22:00:56,55.65,24.6,0.0,21.93,26.34
2018-04-12 23:00:56,52.32,28.85,410.75,19.58,24.52
2018-04-13 00:00:56,39.23,0.0,499.0,0.0,0.0
2018-04-13 01:00:56,32.12,19.2,594.04,21.13,25.7
2018-04-13 02:00:56,33.52,11.37,569.8,31.88,36.75
2018-04-13 03:00:56,33.95,8.28,388.94,17.34,21.62
2018-04-13 04:00:56,33.15,7.04,441.7,15.99,20.1
2018-04-13 05:00:56,35.17,10.63,781.26,29.85,34.0
2018-04-13 06:00:56,38.12,13.5,1077.58,41.24,50.11
2018-04-13 07:00:56,45.54,18.04,893.5,49.31,75.03
2018-04-13 08:00:56,51.57,16.03,934.39,56.88,109.7
2018-04-13 09:00:56,57.32,8.22,441.61,21.2,41.86
2018-04-13 10:00:56,59.45,6.89,305.46,12.94,23.26
2018-04-13 11:00:56,57.23,5.54,232.96,5.86,13.39
2018-04-13 12:00:56,42.51,4.69,217.32,4.3,10.77
2018-04-13 13:00:56,34.56,4.44,212.38,0.0,0.0
2018-04-13 14:00:56,28.96,4.47,217.83,8.34,15.79
2018-04-13 15:00:56,43.91,4.42,242.39,11.83,20.74
2018-04-13 16:00:56,51.01,5.34,256.77,14.61,23.86
2018-04-13 17:00:56,44.06,4.96,241.29,12.3,20.14
2018-04-13 18:00:56,44.68,5.47,286.43,20.67,29.19
2018-04-13 19:00:56,42.64,24.37,588.1,66.26,77.08
2018-04-13 20:00:56,40.16,39.92,834.55,93.44,133.43
2018-04-13 21:00:56,44.82,22.58,607.14,81.12,97.86
2018-04-13 22:00:56,40.44,14.94,443.75,26.87,33.97
2018-04-13 23:00:56,27.45,12.02,396.57,18.8,23.18
2018-04-14 00:00:56,24.13,0.0,495.32,0.0,0.0
2018-04-14 01:00:56,26.48,7.96,418.8,39.7,46.07
2018-04-14 02:00:56,30.0,16.11,1065.31,56.97,66.93
2018-04-14 03:00:56,41.18,19.69,983.26,35.67,40.83
2018-04-14 04:00:56,38.49,16.22,1015.77,29.9,34.35
2018-04-14 05:00:56,33.28,9.32,874.33,25.59,30.81
2018-04-14 06:00:56,31.8,9.34,1115.95,35.22,40.56
2018-04-14 07:00:56,37.2,10.17,816.31,38.59,54.44
2018-04-14 08:00:56,29.81,8.16,345.35,20.89,32.97
2018-04-14 09:00:56,28.17,6.68,347.03,16.8,28.92
2018-04-14 10:00:56,29.71,5.26,263.67,8.12,16.06
2018-04-14 11:00:56,24.59,4.83,275.38,7.25,15.46
2018-04-14 12:00:56,23.65,4.76,243.15,7.12,14.74
2018-04-14 13:00:56,24.37,4.46,247.69,7.37,15.41
2018-04-14 14:00:56,21.31,4.15,243.58,8.33,18.12
2018-04-14 15:00:56,25.39,4.01,233.78,7.97,16.84
2018-04-14 16:00:56,23.06,4.07,246.81,7.76,16.17
2018-04-14 17:00:56,28.35,4.0,244.62,6.47,13.36
2018-04-14 18:00:56,30.11,4.29,248.83,10.84,18.91
2018-04-14 19:00:56,33.13,4.03,277.54,17.09,25.5
2018-04-14 20:00:56,38.42,22.28,428.04,39.12,50.64
2018-04-14 21:00:56,47.01,13.47,359.99,33.52,42.28
2018-04-14 22:00:56,39.78,9.45,395.28,34.07,41.9
2018-04-14 23:00:56,37.81,8.19,420.28,26.94,33.58
2018-04-15 00:00:56,32.61,0.0,380.26,0.0,0.0
2018-04-15 01:00:56,28.59,7.29,364.13,21.51,26.45
2018-04-15 02:00:56,26.29,11.1,455.38,24.96,29.15
2018-04-15 03:00:56,26.2,7.93,404.5,13.18,17.05
2018-04-15 04:00:56,25.85,5.47,292.0,3.7,7.52
2018-04-15 05:00:56,25.87,5.61,300.55,6.38,10.15
2018-04-15 06:00:56,24.62,9.6,349.47,10.94,14.81
2018-04-15 07:00:56,25.65,7.48,377.57,15.63,21.71
2018-04-15 08:00:56,29.87,5.04,320.15,6.16,12.06
2018-04-15 09:00:56,25.35,4.61,266.29,4.02,9.63
2018-04-15 10:00:56,23.59,4.2,276.15,6.35,13.55
