Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( ppb ),CO ( ppb ),NO2 ( ppb ),NOX ( ppb ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-12-06 12:00:56,19.76,0.0,2.81,190.55,15.31,20.78,0.0,0.0,28.12
2021-12-06 13:00:56,14.455,0.0,2.72,235.56,21.39,26.5,0.0,0.0,27.66
2021-12-06 14:00:56,20.625,0.0,2.9,269.14,20.75,26.31,0.0,0.0,26.32
2021-12-06 15:00:56,15.82,0.0,2.94,282.5,21.61,26.78,0.0,0.0,22.68
2021-12-06 16:00:56,11.42,0.0,2.74,260.14,27.98,33.17,0.0,0.0,19.4
2021-12-06 17:00:56,9.46,0.0,3.21,272.44,34.87,40.83,0.0,0.0,23.47
2021-12-06 18:00:56,10.07,0.0,2.46,250.48,32.14,35.04,0.0,0.0,35.61
2021-12-06 19:00:56,10.435,0.0,4.08,308.33,38.68,42.4,0.0,0.0,26.83
2021-12-06 20:00:56,12.14,0.0,5.08,372.38,46.73,53.91,0.0,0.0,40.29
2021-12-06 21:00:56,9.235,0.0,4.62,324.93,38.46,44.32,0.0,0.0,26.84
2021-12-06 22:00:56,12.44,0.0,3.68,649.61,49.03,56.11,0.0,0.0,28.77
2021-12-06 23:00:56,9.21,0.0,3.96,1316.61,114.78,181.7,0.0,0.0,21.07
2021-12-07 00:00:56,11.73,0.0,4.81,2495.03,147.61,272.04,0.0,0.0,29.16
2021-12-07 01:00:56,17.29,0.0,5.84,524.75,37.71,42.84,0.0,0.0,28.48
2021-12-07 02:00:56,17.455,0.0,4.09,1585.68,52.25,63.79,0.0,0.0,22.65
2021-12-07 03:00:56,13.99,0.0,4.14,742.33,41.02,46.49,0.0,0.0,8.88
2021-12-07 04:00:56,15.695,0.0,2.13,773.25,23.4,25.45,0.0,0.0,13.35
2021-12-07 05:00:56,11.86,0.0,5.97,918.68,27.65,30.06,0.0,0.0,6.55
2021-12-07 06:00:56,13.54,0.0,5.27,433.14,15.88,17.45,0.0,0.0,4.09
2021-12-07 07:00:56,10.795,0.0,10.25,338.9,15.63,17.64,0.0,0.0,4.03
2021-12-07 08:00:56,14.085,0.0,8.02,511.56,31.94,35.81,0.0,0.0,6.53
2021-12-07 09:00:56,10.785,0.0,2.88,831.64,93.34,126.54,0.0,0.0,21.81
2021-12-07 10:00:56,8.025,0.0,14.22,456.23,39.55,46.94,0.0,0.0,15.17
2021-12-07 11:00:56,10.24,0.0,5.46,289.6,21.54,23.97,0.0,0.0,30.0
2021-12-07 12:00:56,8.435,0.0,7.33,401.2,25.51,28.42,0.0,0.0,19.03
2021-12-07 13:00:56,6.75,0.0,4.93,515.39,34.97,40.92,0.0,0.0,16.93
2021-12-07 14:00:56,6.335,0.0,2.73,490.81,37.39,43.67,0.0,0.0,14.21
2021-12-07 15:00:56,5.92,0.0,1.88,327.53,25.52,30.15,0.0,0.0,11.09
2021-12-07 16:00:56,6.275,0.0,1.45,254.15,26.27,30.65,0.0,0.0,10.55
2021-12-07 17:00:56,4.81,0.0,1.58,284.05,33.92,39.64,0.0,0.0,10.16
2021-12-07 18:00:56,3.445,0.0,1.68,426.03,68.79,81.49,0.0,0.0,15.39
2021-12-07 19:00:56,2.865,0.0,2.03,439.14,64.29,73.77,0.0,0.0,19.33
2021-12-07 20:00:56,6.515,0.0,4.67,548.13,50.31,62.67,0.0,0.0,24.17
2021-12-07 21:00:56,5.725,0.0,1.14,204.52,20.03,23.35,0.0,0.0,27.01
2021-12-07 22:00:56,4.345,0.0,2.41,538.72,59.4,79.71,0.0,0.0,23.61
2021-12-07 23:00:56,3.615,0.0,3.44,1038.15,62.78,76.24,0.0,0.0,23.07
2021-12-08 00:00:56,4.425,0.0,2.31,526.68,22.47,24.47,0.0,0.0,21.1
2021-12-08 01:00:56,4.61,0.0,4.51,465.26,26.67,29.12,0.0,0.0,16.83
2021-12-08 02:00:56,3.47,0.0,2.36,289.35,12.87,13.75,0.0,0.0,5.38
2021-12-08 03:00:56,2.645,0.0,2.58,459.66,13.04,14.02,0.0,0.0,15.25
2021-12-08 04:00:56,3.185,0.0,3.35,669.11,30.29,33.45,0.0,0.0,7.63
2021-12-08 05:00:56,3.195,0.0,2.65,937.5,35.0,38.35,0.0,0.0,12.83
2021-12-08 06:00:56,3.58,0.0,3.01,510.98,21.1,22.54,0.0,0.0,8.32
2021-12-08 07:00:56,4.71,0.0,4.85,578.03,28.84,31.21,0.0,0.0,8.53
2021-12-08 08:00:56,4.22,0.0,8.89,625.22,61.45,74.97,0.0,0.0,8.68
2021-12-08 09:00:56,7.84,0.0,36.78,728.43,85.85,116.1,0.0,0.0,36.52
2021-12-08 10:00:56,14.355,0.0,29.08,455.27,50.43,57.11,0.0,0.0,25.1
2021-12-08 11:00:56,16.73,0.0,31.91,451.26,64.05,93.1,0.0,0.0,47.11
2021-12-08 12:00:56,18.99,0.0,19.33,328.17,32.19,40.69,0.0,0.0,40.43
2021-12-08 13:00:56,16.895,0.0,16.67,300.12,23.04,28.27,0.0,0.0,30.62
2021-12-08 14:00:56,17.35,0.0,12.81,362.37,24.52,30.45,0.0,0.0,43.26
2021-12-08 15:00:56,14.995,0.0,11.42,427.44,33.97,42.12,0.0,0.0,29.4
2021-12-08 16:00:56,15.66,0.0,8.39,490.85,34.87,43.5,0.0,0.0,34.69
2021-12-08 17:00:56,11.45,0.0,6.48,510.67,50.68,64.48,0.0,0.0,40.64
2021-12-08 18:00:56,8.94,0.0,8.1,710.36,75.11,97.45,0.0,0.0,39.63
2021-12-08 19:00:56,9.185,0.0,14.17,930.61,92.16,130.88,0.0,0.0,50.52
2021-12-08 20:00:56,6.89,0.0,14.02,801.58,74.33,97.49,0.0,0.0,52.48
2021-12-08 21:00:56,12.735,0.0,6.09,411.6,31.19,39.55,0.0,0.0,44.77
2021-12-08 22:00:56,10.415,0.0,4.34,374.7,22.0,27.74,0.0,0.0,35.48
2021-12-08 23:00:56,7.79,0.0,8.35,843.72,72.48,112.84,0.0,0.0,32.47
2021-12-09 00:00:56,8.76,0.0,4.87,466.72,33.49,40.2,0.0,0.0,25.24
2021-12-09 01:00:56,6.28,0.0,4.81,523.39,48.59,57.31,0.0,0.0,22.82
2021-12-09 02:00:56,5.875,0.0,3.91,729.42,65.46,85.05,0.0,0.0,15.37
2021-12-09 03:00:56,7.57,0.0,4.54,704.56,42.99,51.22,0.0,0.0,7.04
2021-12-09 04:00:56,7.67,0.0,7.22,588.36,27.48,30.05,0.0,0.0,11.12
2021-12-09 05:00:56,7.165,0.0,3.4,380.87,16.02,17.88,0.0,0.0,6.93
2021-12-09 06:00:56,5.345,0.0,2.21,244.37,7.2,8.14,0.0,0.0,6.92
2021-12-09 07:00:56,6.7,0.0,2.95,719.74,13.38,14.74,0.0,0.0,8.9
2021-12-09 08:00:56,4.69,0.0,2.7,312.63,29.68,37.73,0.0,0.0,24.54
2021-12-09 09:00:56,3.305,0.0,2.86,619.37,72.5,111.46,0.0,0.0,40.28
2021-12-09 10:00:56,2.925,0.0,2.72,355.84,38.09,53.01,0.0,0.0,39.19
2021-12-09 11:00:56,6.225,0.0,3.82,289.96,20.81,27.53,0.0,0.0,44.06
2021-12-09 12:00:56,6.25,0.0,2.26,246.37,15.34,20.7,0.0,0.0,28.81
2021-12-09 13:00:56,7.63,0.0,2.57,281.4,10.83,13.51,0.0,0.0,18.82
2021-12-09 14:00:56,13.17,0.0,3.16,316.08,16.25,21.09,0.0,0.0,21.36
2021-12-09 15:00:56,9.325,0.0,3.64,335.99,18.55,24.26,0.0,0.0,18.11
2021-12-09 16:00:56,7.385,0.0,2.99,297.55,21.34,27.9,0.0,0.0,23.55
2021-12-09 17:00:56,6.59,0.0,2.65,491.16,53.94,77.02,0.0,0.0,30.18
2021-12-09 18:00:56,4.99,0.0,3.35,1341.09,177.2,346.26,0.0,0.0,39.28
2021-12-09 19:00:56,10.97,0.0,6.65,2389.1,292.04,636.39,0.0,0.0,72.0
2021-12-09 20:00:56,28.16,0.0,10.87,2624.89,311.15,683.0,0.0,0.0,84.73
2021-12-09 21:00:56,46.005,0.0,11.77,2669.72,247.42,542.61,0.0,0.0,113.24
2021-12-09 22:00:56,58.515,0.0,23.58,4038.84,213.52,467.41,0.0,0.0,110.12
2021-12-09 23:00:56,66.94,0.0,18.06,5019.12,237.86,534.87,0.0,0.0,109.39
2021-12-10 00:00:56,72.85,0.0,14.2,4377.82,186.96,404.9,0.0,0.0,103.84
2021-12-10 01:00:56,64.445,0.0,26.55,4293.18,158.48,338.97,0.0,0.0,80.22
2021-12-10 02:00:56,68.415,0.0,19.67,3563.69,128.72,268.94,0.0,0.0,39.49
2021-12-10 03:00:56,60.765,0.0,17.79,3262.38,116.1,241.41,0.0,0.0,23.64
2021-12-10 04:00:56,60.295,0.0,11.92,2301.27,57.6,91.44,0.0,0.0,29.16
2021-12-10 05:00:56,42.685,0.0,6.85,1789.75,52.21,67.48,0.0,0.0,19.45
2021-12-10 06:00:56,28.58,0.0,6.82,2085.81,74.61,129.4,0.0,0.0,23.5
2021-12-10 07:00:56,25.68,0.0,7.82,2051.87,79.27,140.06,0.0,0.0,23.47
2021-12-10 08:00:56,23.485,0.0,6.98,4031.63,205.75,451.18,0.0,0.0,39.59
2021-12-10 09:00:56,26.21,0.0,11.41,5827.75,389.05,903.55,0.0,0.0,104.89
2021-12-10 10:00:56,47.665,0.0,23.13,4389.98,319.0,718.3,0.0,0.0,64.53
2021-12-10 11:00:56,71.9,0.0,30.09,2153.8,155.73,305.11,0.0,0.0,103.73
2021-12-10 12:00:56,76.765,0.0,4.24,317.64,29.51,43.29,0.0,0.0,51.5
2021-12-10 13:00:56,49.765,0.0,3.6,286.87,17.73,22.82,0.0,0.0,29.25
2021-12-10 14:00:56,37.735,0.0,2.81,271.62,17.44,22.93,0.0,0.0,20.69
2021-12-10 15:00:56,24.145,0.0,2.6,274.75,19.4,25.25,0.0,0.0,22.9
2021-12-10 16:00:56,14.68,0.0,2.35,220.94,26.26,33.25,0.0,0.0,16.0
2021-12-10 17:00:56,14.935,0.0,3.38,219.26,29.58,37.71,0.0,0.0,21.42
2021-12-10 18:00:56,9.33,0.0,2.71,266.43,31.02,37.34,0.0,0.0,20.06
2021-12-10 19:00:56,6.455,0.0,4.22,368.27,30.49,34.51,0.0,0.0,25.83
2021-12-10 20:00:56,8.38,0.0,4.11,411.19,29.71,35.82,0.0,0.0,30.25
2021-12-10 21:00:56,5.875,0.0,5.19,775.8,49.66,59.6,0.0,0.0,22.32
2021-12-10 22:00:56,5.585,0.0,5.0,732.41,61.32,79.81,0.0,0.0,24.17
2021-12-10 23:00:56,6.735,0.0,13.16,1606.39,77.68,120.16,0.0,0.0,14.81
2021-12-11 00:00:56,13.465,0.0,3.51,257.8,13.96,15.98,0.0,0.0,11.45
2021-12-11 01:00:56,12.46,0.0,1.67,200.06,9.56,10.7,0.0,0.0,10.09
2021-12-11 02:00:56,11.24,0.0,2.06,178.14,9.24,10.04,0.0,0.0,7.76
2021-12-11 03:00:56,10.5,0.0,3.86,245.77,12.0,13.42,0.0,0.0,12.41
2021-12-11 04:00:56,7.755,0.0,6.2,370.85,28.88,31.45,0.0,0.0,8.77
2021-12-11 05:00:56,6.245,0.0,5.0,499.23,44.58,51.43,0.0,0.0,9.08
2021-12-11 06:00:56,7.26,0.0,7.44,427.93,27.02,29.87,0.0,0.0,6.94
2021-12-11 07:00:56,5.42,0.0,7.77,377.55,29.6,33.08,0.0,0.0,5.55
2021-12-11 08:00:56,6.625,0.0,6.27,342.94,31.87,36.67,0.0,0.0,7.41
2021-12-11 09:00:56,6.9,0.0,3.19,361.21,48.08,58.77,0.0,0.0,26.91
2021-12-11 10:00:56,9.485,0.0,5.86,471.03,54.26,68.98,0.0,0.0,22.08
2021-12-11 11:00:56,9.605,0.0,8.82,452.51,41.71,52.63,0.0,0.0,31.99
2021-12-11 12:00:56,17.835,0.0,2.38,261.6,25.91,32.68,0.0,0.0,27.29
2021-12-11 13:00:56,13.335,0.0,2.78,347.78,28.24,34.65,0.0,0.0,17.64
2021-12-11 14:00:56,17.085,0.0,2.99,335.41,28.76,36.03,0.0,0.0,18.17
2021-12-11 15:00:56,14.035,0.0,3.34,384.16,39.74,50.82,0.0,0.0,15.52
2021-12-11 16:00:56,11.145,0.0,2.97,359.32,37.87,46.52,0.0,0.0,15.3
2021-12-11 17:00:56,10.295,0.0,3.05,348.06,36.71,42.17,0.0,0.0,13.43
2021-12-11 18:00:56,7.705,0.0,2.65,351.22,41.14,46.89,0.0,0.0,22.49
2021-12-11 19:00:56,9.17,0.0,2.75,365.03,40.7,46.08,0.0,0.0,21.82
2021-12-11 20:00:56,8.395,0.0,3.2,452.73,40.43,45.93,0.0,0.0,26.28
2021-12-11 21:00:56,10.305,0.0,3.41,411.04,29.29,33.78,0.0,0.0,24.08
2021-12-11 22:00:56,8.96,0.0,3.94,330.66,23.45,25.25,0.0,0.0,19.02
2021-12-11 23:00:56,8.925,0.0,3.7,381.21,23.05,24.88,0.0,0.0,17.8
2021-12-12 00:00:56,7.91,0.0,2.66,419.81,19.81,21.57,0.0,0.0,18.23
2021-12-12 01:00:56,7.71,0.0,2.62,324.38,17.65,19.32,0.0,0.0,18.05
2021-12-12 02:00:56,5.755,0.0,2.78,217.13,21.15,22.81,0.0,0.0,12.64
2021-12-12 03:00:56,7.625,0.0,2.83,252.51,22.29,24.05,0.0,0.0,7.16
2021-12-12 04:00:56,8.68,0.0,2.56,211.97,21.23,22.52,0.0,0.0,8.87
2021-12-12 05:00:56,7.885,0.0,1.75,162.98,10.0,10.73,0.0,0.0,7.25
2021-12-12 06:00:56,9.155,0.0,1.77,182.35,24.21,25.47,0.0,0.0,5.12
2021-12-12 07:00:56,8.325,0.0,1.96,155.16,10.05,10.7,0.0,0.0,7.12
2021-12-12 08:00:56,13.47,0.0,2.26,158.25,10.0,10.65,0.0,0.0,7.18
2021-12-12 09:00:56,11.56,0.0,2.72,164.8,15.73,17.27,0.0,0.0,9.21
2021-12-12 10:00:56,14.87,0.0,4.18,171.4,17.11,19.63,0.0,0.0,10.08
2021-12-12 11:00:56,15.14,0.0,3.58,207.82,21.65,26.34,0.0,0.0,11.24
2021-12-12 12:00:56,18.39,0.0,1.95,174.85,15.52,19.0,0.0,0.0,10.37
2021-12-12 13:00:56,17.375,0.0,1.92,187.77,13.87,16.95,0.0,0.0,11.34
2021-12-12 14:00:56,20.5,0.0,2.26,205.49,58.56,104.63,0.0,0.0,10.61
2021-12-12 15:00:56,19.635,0.0,1.79,198.9,16.88,25.43,0.0,0.0,15.7
2021-12-12 16:00:56,18.35,0.0,1.86,227.91,23.2,28.33,0.0,0.0,12.22
2021-12-12 17:00:56,17.725,0.0,1.71,199.82,20.3,24.49,0.0,0.0,18.16
2021-12-12 18:00:56,13.25,0.0,2.35,265.58,35.67,41.85,0.0,0.0,14.7
2021-12-12 19:00:56,15.035,0.0,2.43,294.88,47.6,55.87,0.0,0.0,31.22
2021-12-12 20:00:56,16.81,0.0,2.89,348.19,42.09,47.39,0.0,0.0,30.97
2021-12-12 21:00:56,17.645,0.0,2.6,475.33,41.56,46.49,0.0,0.0,45.95
2021-12-12 22:00:56,14.39,0.0,3.69,305.34,33.42,37.97,0.0,0.0,44.4
2021-12-12 23:00:56,17.18,0.0,2.77,345.05,26.64,29.92,0.0,0.0,40.96
2021-12-13 00:00:56,17.24,0.0,3.59,545.89,33.12,36.45,0.0,0.0,28.86
2021-12-13 01:00:56,16.84,0.0,10.96,557.77,25.35,26.99,0.0,0.0,22.44
2021-12-13 02:00:56,16.335,0.0,0.0,414.25,18.81,19.81,0.0,0.0,19.34
2021-12-13 03:00:56,17.94,0.0,8.45,460.07,15.14,16.02,0.0,0.0,9.39
2021-12-13 04:00:56,20.795,0.0,3.99,558.22,12.16,13.02,0.0,0.0,7.62
2021-12-13 05:00:56,18.39,0.0,3.67,449.03,11.86,12.7,0.0,0.0,10.55
2021-12-13 06:00:56,17.525,0.0,3.58,442.89,17.06,18.25,0.0,0.0,9.31
2021-12-13 07:00:56,17.885,0.0,2.68,476.81,17.35,18.74,0.0,0.0,11.82
2021-12-13 08:00:56,18.67,0.0,2.55,389.98,26.49,33.43,0.0,0.0,11.71
2021-12-13 09:00:56,19.64,0.0,2.61,514.14,113.25,177.78,0.0,0.0,18.01
2021-12-13 10:00:56,23.92,0.0,3.48,367.5,40.88,53.78,0.0,0.0,18.32
2021-12-13 11:00:56,23.455,0.0,3.15,495.35,40.29,59.54,0.0,0.0,21.39
2021-12-13 12:00:56,22.14,0.0,2.3,361.32,18.35,22.97,0.0,0.0,23.2
2021-12-13 13:00:56,23.555,0.0,1.99,281.5,18.45,23.68,0.0,0.0,25.01
2021-12-13 14:00:56,27.16,0.0,3.03,435.68,25.91,32.45,0.0,0.0,31.93
2021-12-13 15:00:56,17.845,0.0,2.12,387.53,24.76,29.93,0.0,0.0,36.3
2021-12-13 16:00:56,13.71,0.0,2.76,484.07,38.71,47.09,0.0,0.0,47.59
2021-12-13 17:00:56,11.685,0.0,2.29,455.27,37.62,45.41,0.0,0.0,58.29
2021-12-13 18:00:56,8.605,0.0,3.79,585.43,50.47,59.69,0.0,0.0,69.53
2021-12-13 19:00:56,6.44,0.0,3.58,676.31,69.27,85.77,0.0,0.0,70.88
2021-12-13 20:00:56,7.62,0.0,5.38,681.55,61.55,71.95,0.0,0.0,63.2
2021-12-13 21:00:56,8.125,0.0,4.07,867.74,48.91,52.15,0.0,0.0,50.33
2021-12-13 22:00:56,8.05,0.0,4.88,533.07,39.85,42.78,0.0,0.0,43.59
2021-12-13 23:00:56,6.15,0.0,5.92,552.79,41.94,45.69,0.0,0.0,35.51
2021-12-14 00:00:56,7.61,0.0,5.25,805.42,61.87,79.66,0.0,0.0,49.05
2021-12-14 01:00:56,10.22,0.0,4.5,1029.41,65.83,87.24,0.0,0.0,39.55
2021-12-14 02:00:56,10.94,0.0,5.87,973.66,77.77,99.12,0.0,0.0,24.11
2021-12-14 03:00:56,12.375,0.0,4.31,1125.37,57.08,64.58,0.0,0.0,40.91
2021-12-14 04:00:56,13.225,0.0,4.42,441.52,21.31,22.92,0.0,0.0,28.32
2021-12-14 05:00:56,12.03,0.0,3.67,821.37,24.66,26.54,0.0,0.0,25.49
2021-12-14 06:00:56,8.69,0.0,4.21,619.42,17.62,18.91,0.0,0.0,20.9
2021-12-14 07:00:56,7.69,0.0,4.36,640.37,21.75,23.42,0.0,0.0,16.3
2021-12-14 08:00:56,12.075,0.0,2.3,1489.08,94.97,149.3,0.0,0.0,24.64
2021-12-14 09:00:56,11.28,0.0,2.86,1131.57,85.68,113.65,0.0,0.0,35.84
2021-12-14 10:00:56,8.19,0.0,6.4,630.42,97.83,157.4,0.0,0.0,34.11
2021-12-14 11:00:56,5.755,0.0,3.53,398.58,40.58,50.21,0.0,0.0,40.67
2021-12-14 12:00:56,4.2,0.0,4.02,439.01,37.49,45.6,0.0,0.0,34.44
2021-12-14 13:00:56,4.655,0.0,21.17,505.35,45.0,55.41,0.0,0.0,35.42
2021-12-14 14:00:56,10.16,0.0,10.56,423.31,67.95,98.58,0.0,0.0,28.92
2021-12-14 15:00:56,8.39,0.0,6.72,352.74,52.49,68.77,0.0,0.0,26.42
2021-12-14 16:00:56,6.96,0.0,4.56,337.54,52.62,70.08,0.0,0.0,21.16
2021-12-14 17:00:56,9.205,0.0,2.84,309.07,52.44,63.77,0.0,0.0,36.25
2021-12-14 18:00:56,6.49,0.0,2.79,309.91,52.31,61.23,0.0,0.0,34.75
2021-12-14 19:00:56,4.91,0.0,6.67,690.93,102.56,156.52,0.0,0.0,50.2
2021-12-14 20:00:56,8.67,0.0,9.69,819.07,73.23,101.43,0.0,0.0,58.4
2021-12-14 21:00:56,7.34,0.0,6.0,575.5,40.39,45.62,0.0,0.0,54.85
2021-12-14 22:00:56,5.835,0.0,4.9,855.73,43.59,49.06,0.0,0.0,68.0
2021-12-14 23:00:56,7.32,0.0,7.38,617.03,34.06,40.91,0.0,0.0,78.1
2021-12-15 00:00:56,5.75,0.0,7.66,633.49,32.38,39.06,0.0,0.0,51.93
2021-12-15 01:00:56,8.175,0.0,5.23,529.45,20.37,24.4,0.0,0.0,57.03
2021-12-15 02:00:56,7.66,0.0,4.94,467.92,15.54,19.21,0.0,0.0,15.06
2021-12-15 03:00:56,7.75,0.0,5.6,496.66,15.28,18.48,0.0,0.0,13.06
2021-12-15 04:00:56,5.99,0.0,4.42,457.72,13.48,16.6,0.0,0.0,11.0
2021-12-15 05:00:56,6.515,0.0,3.53,425.73,12.07,15.28,0.0,0.0,10.12
2021-12-15 06:00:56,4.865,0.0,2.38,364.65,9.92,12.93,0.0,0.0,6.77
2021-12-15 07:00:56,3.79,0.0,2.48,413.9,12.51,15.87,0.0,0.0,8.31
2021-12-15 08:00:56,2.655,0.0,2.73,448.68,19.26,26.5,0.0,0.0,11.2
2021-12-15 09:00:56,1.945,0.0,3.14,526.58,30.74,47.03,0.0,0.0,37.29
2021-12-15 10:00:56,2.695,0.0,4.52,497.8,26.5,39.29,0.0,0.0,23.78
2021-12-15 11:00:56,2.315,0.0,5.1,488.38,25.29,39.56,0.0,0.0,49.36
2021-12-15 12:00:56,1.87,0.0,4.17,484.98,25.8,39.68,0.0,0.0,35.43
2021-12-15 13:00:56,1.92,0.0,4.85,511.37,28.42,45.02,0.0,0.0,35.58
2021-12-15 14:00:56,2.5,0.0,3.9,515.11,27.21,45.16,0.0,0.0,38.31
2021-12-15 15:00:56,2.15,0.0,3.32,530.05,27.8,47.11,0.0,0.0,40.66
2021-12-15 16:00:56,1.985,0.0,3.03,527.93,26.36,44.31,0.0,0.0,42.47
2021-12-15 17:00:56,1.98,0.0,3.5,537.36,30.75,51.51,0.0,0.0,46.69
2021-12-15 18:00:56,2.665,0.0,3.9,566.9,33.51,54.91,0.0,0.0,53.14
2021-12-15 19:00:56,3.895,0.0,7.21,685.52,35.26,58.35,0.0,0.0,46.32
2021-12-15 20:00:56,3.78,0.0,7.68,698.51,30.71,49.56,0.0,0.0,47.92
2021-12-15 21:00:56,3.115,0.0,6.81,615.4,26.33,39.75,0.0,0.0,37.63
2021-12-15 22:00:56,4.535,0.0,6.42,572.57,23.97,34.41,0.0,0.0,33.43
2021-12-15 23:00:56,6.505,0.0,5.87,546.88,25.2,36.22,0.0,0.0,30.64
2021-12-16 00:00:56,6.955,0.0,4.86,512.73,23.47,33.18,0.0,0.0,27.62
2021-12-16 01:00:56,5.475,0.0,5.93,406.02,22.26,30.88,0.0,0.0,25.63
2021-12-16 02:00:56,8.595,0.0,6.0,408.29,20.23,26.78,0.0,0.0,17.81
2021-12-16 03:00:56,6.455,0.0,4.34,371.31,19.22,24.75,0.0,0.0,16.74
2021-12-16 04:00:56,4.88,0.0,4.26,376.76,18.1,23.11,0.0,0.0,19.63
2021-12-16 05:00:56,3.445,0.0,3.49,351.85,17.04,21.66,0.0,0.0,20.14
2021-12-16 06:00:56,2.59,0.0,3.65,362.6,19.01,23.86,0.0,0.0,21.16
2021-12-16 07:00:56,2.48,0.0,3.87,372.43,20.39,25.61,0.0,0.0,22.56
2021-12-16 08:00:56,6.04,0.0,4.73,429.5,28.76,42.18,0.0,0.0,25.97
2021-12-16 09:00:56,4.49,0.0,6.01,550.35,38.32,67.17,0.0,0.0,28.54
2021-12-16 10:00:56,3.695,0.0,8.84,590.87,36.58,65.82,0.0,0.0,33.52
2021-12-16 11:00:56,4.54,0.0,6.43,462.89,29.33,51.93,0.0,0.0,31.38
2021-12-16 12:00:56,4.575,0.0,6.53,469.56,26.0,45.07,0.0,0.0,33.19
2021-12-16 13:00:56,8.23,0.0,6.81,468.78,24.8,43.3,0.0,0.0,34.83
2021-12-16 14:00:56,7.32,0.0,5.46,431.98,23.56,39.62,0.0,0.0,34.93
2021-12-16 15:00:56,7.845,0.0,4.5,419.09,26.61,43.11,0.0,0.0,38.21
2021-12-16 16:00:56,5.655,0.0,5.97,491.21,31.57,51.27,0.0,0.0,41.88
2021-12-16 17:00:56,6.06,0.0,5.54,493.38,32.67,52.8,0.0,0.0,49.56
2021-12-16 18:00:56,4.62,0.0,5.83,518.67,35.02,54.67,0.0,0.0,57.42
2021-12-16 19:00:56,6.005,0.0,6.83,584.08,38.37,59.88,0.0,0.0,61.86
2021-12-16 20:00:56,6.095,0.0,7.42,549.34,33.52,50.02,0.0,0.0,63.74
2021-12-16 21:00:56,6.975,0.0,9.55,560.51,31.73,45.34,0.0,0.0,54.02
2021-12-16 22:00:56,7.435,0.0,8.86,514.08,29.29,39.57,0.0,0.0,43.83
2021-12-16 23:00:56,6.65,0.0,8.12,482.66,28.14,36.99,0.0,0.0,36.7
2021-12-17 00:00:56,4.945,0.0,8.43,505.06,27.14,35.76,0.0,0.0,25.78
2021-12-17 01:00:56,7.0,0.0,6.6,447.28,24.35,30.7,0.0,0.0,21.2
2021-12-17 02:00:56,6.5,0.0,6.14,420.81,20.26,25.1,0.0,0.0,15.95
2021-12-17 03:00:56,4.78,0.0,5.77,407.75,18.73,22.59,0.0,0.0,16.22
2021-12-17 04:00:56,3.76,0.0,5.23,389.82,18.36,21.74,0.0,0.0,16.83
2021-12-17 05:00:56,6.885,0.0,5.3,401.65,17.22,20.68,0.0,0.0,18.08
2021-12-17 06:00:56,4.985,0.0,4.6,380.02,17.45,20.84,0.0,0.0,18.15
2021-12-17 07:00:56,3.675,0.0,5.55,392.45,21.74,25.74,0.0,0.0,17.91
2021-12-17 08:00:56,4.22,0.0,7.4,455.9,31.3,42.15,0.0,0.0,21.97
2021-12-17 09:00:56,6.795,0.0,6.67,503.17,41.67,62.32,0.0,0.0,36.33
2021-12-17 10:00:56,7.795,0.0,6.09,472.49,36.01,53.0,0.0,0.0,33.22
2021-12-17 11:00:56,6.0,0.0,4.58,430.98,29.19,42.64,0.0,0.0,49.46
2021-12-17 12:00:56,8.185,0.0,4.81,438.07,25.46,38.44,0.0,0.0,35.89
2021-12-17 13:00:56,6.585,0.0,4.22,399.39,20.76,31.78,0.0,0.0,40.36
2021-12-17 14:00:56,5.545,0.0,4.64,394.54,20.65,30.84,0.0,0.0,29.41
2021-12-17 15:00:56,5.925,0.0,5.0,428.59,23.7,34.36,0.0,0.0,36.61
2021-12-17 16:00:56,4.47,0.0,7.68,461.26,31.57,45.0,0.0,0.0,29.04
2021-12-17 17:00:56,4.485,0.0,6.4,440.88,35.52,48.91,0.0,0.0,42.18
2021-12-17 18:00:56,5.18,0.0,11.91,566.35,42.78,59.51,0.0,0.0,44.03
2021-12-17 19:00:56,6.92,0.0,7.38,466.41,38.42,52.14,0.0,0.0,62.07
2021-12-17 20:00:56,7.63,0.0,11.45,531.58,51.35,76.64,0.0,0.0,48.07
2021-12-17 21:00:56,9.9,0.0,16.07,475.09,43.92,61.13,0.0,0.0,67.9
2021-12-17 22:00:56,7.53,0.0,16.65,451.31,33.98,43.27,0.0,0.0,38.47
2021-12-17 23:00:56,10.805,0.0,19.41,625.64,36.42,48.77,0.0,0.0,40.48
2021-12-18 00:00:56,13.03,0.0,14.25,584.44,40.92,57.9,0.0,0.0,27.83
2021-12-18 01:00:56,11.08,0.0,8.67,446.57,28.38,35.04,0.0,0.0,19.85
2021-12-18 02:00:56,15.645,0.0,7.68,399.3,19.94,23.69,0.0,0.0,19.21
2021-12-18 03:00:56,11.53,0.0,8.05,415.27,20.41,23.35,0.0,0.0,19.53
2021-12-18 04:00:56,8.65,0.0,7.74,421.09,18.53,21.69,0.0,0.0,19.57
2021-12-18 05:00:56,8.07,0.0,8.26,400.9,17.54,19.79,0.0,0.0,17.45
