Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-06 00:00:56,"83,21",-,-,"1.706,94","89,16","218,65",-
2019-03-06 01:00:56,"91,99",-,-,"2.462,71","83,50","291,59",-
2019-03-06 02:00:56,"106,73",-,-,"2.509,08","79,76","303,29",-
2019-03-06 03:00:56,"120,63",-,-,"2.642,56","72,67","329,83",-
2019-03-06 04:00:56,"112,04",-,-,"3.781,54","73,01","280,76",-
2019-03-06 05:00:56,"112,07",-,-,"2.075,67","70,86","308,91",-
2019-03-06 06:00:56,"93,82",-,-,"1.512,33","58,87","207,28",-
2019-03-06 07:00:56,"76,62",-,-,"1.795,77","59,37","225,64",-
2019-03-06 08:00:56,"67,38",-,-,"1.565,35","62,86","232,01",-
2019-03-06 09:00:56,"67,17",-,-,"2.130,88","83,71","529,15",-
2019-03-06 10:00:56,"123,67",-,-,"2.983,63","110,28","737,79",-
2019-03-06 11:00:56,"178,34",-,-,"3.238,97","96,10","621,56",-
2019-03-06 12:00:56,"202,52",-,-,"2.766,65","90,45","518,60",-
2019-03-06 13:00:56,"207,02",-,-,"2.817,77","115,02",-,-
2019-03-06 14:00:56,"174,99",-,-,"2.107,37","97,30","379,23",-
2019-03-06 15:00:56,"148,08",-,-,"2.917,26","107,16","470,77",-
2019-03-06 16:00:56,"211,94",-,-,"2.702,97","115,24","429,14",-
2019-03-06 17:00:56,"230,70",-,-,"2.161,22","117,48","391,99",-
2019-03-06 18:00:56,"207,44",-,-,"1.624,94","85,34","241,64",-
2019-03-06 19:00:56,"134,13",-,-,"1.768,17","80,80","245,90",-
2019-03-06 20:00:56,"144,44",-,-,"2.199,49","84,43","260,63",-
2019-03-06 21:00:56,"175,45",-,-,"2.341,35","77,60","218,24",-
2019-03-06 22:00:56,"125,70",-,-,"1.961,96","82,33","185,43",-
2019-03-06 23:00:56,"73,19",-,-,"1.430,87","64,65","128,42",-
2019-03-07 00:00:56,"48,05",-,-,"1.748,49","74,46","151,63",-
2019-03-07 01:00:56,"66,57",-,-,"2.409,68","74,68","209,97",-
2019-03-07 02:00:56,"82,39",-,-,"2.182,81","67,03","229,17",-
2019-03-07 03:00:56,"59,06",-,-,"2.571,47","65,60","235,44",-
2019-03-07 04:00:56,"68,49",-,-,"2.079,49","57,59","216,23",-
2019-03-07 05:00:56,"59,08",-,-,"1.936,54","54,74","236,87",-
2019-03-07 06:00:56,"46,39",-,-,"1.239,81","47,39","132,44",-
2019-03-07 07:00:56,"40,80",-,-,"1.335,21","46,96","164,40",-
2019-03-07 08:00:56,"34,73",-,-,"1.464,77","53,59","217,09",-
2019-03-07 09:00:56,"33,06",-,-,"1.728,53","75,24","420,10",-
2019-03-07 10:00:56,"45,85",-,-,"1.894,99","80,88","383,83",-
2019-03-07 11:00:56,"49,86",-,-,"1.692,45","79,87","320,61",-
2019-03-07 12:00:56,"131,44",-,-,"1.152,89","55,99","157,83",-
2019-03-07 13:00:56,"97,65",-,-,"977,14","56,68","133,90",-
2019-03-07 14:00:56,"88,27",-,-,"818,88","45,14","105,27",-
2019-03-07 15:00:56,"69,17",-,-,"794,01","48,51","108,30",-
2019-03-07 16:00:56,"46,13",-,-,"811,77","45,72","111,19",-
2019-03-07 17:00:56,"31,84",-,-,"811,23","55,48","120,47",-
2019-03-07 18:00:56,"49,43",-,-,"847,03","66,98","140,16",-
2019-03-07 19:00:56,"51,16",-,-,"803,85","65,93","139,66",-
2019-03-07 20:00:56,"58,74",-,-,"1.655,91","89,73","198,21",-
2019-03-07 21:00:56,"113,11",-,-,"2.564,74","89,73","225,31",-
2019-03-07 22:00:56,"138,87",-,-,"2.109,09","86,05","252,76",-
2019-03-07 23:00:56,"126,40",-,-,"2.783,13","86,02","364,11",-
2019-03-08 00:00:56,"121,93",-,-,"2.970,37","82,33","362,96",-
2019-03-08 01:00:56,"133,36",-,-,"2.178,25","80,50","273,96",-
2019-03-08 02:00:56,"108,02",-,-,"1.735,45","71,85","209,96",-
2019-03-08 03:00:56,"78,82",-,-,"1.569,26","57,20","264,40",-
2019-03-08 04:00:56,"72,06",-,-,"1.134,70","51,47","172,02",-
2019-03-08 05:00:56,"52,59",-,-,"976,04","53,80","106,66",-
2019-03-08 06:00:56,"41,74",-,-,"883,47","59,57","164,57",-
2019-03-08 07:00:56,"27,19",-,-,"917,91","59,28","215,90",-
2019-03-08 08:00:56,"32,18",-,-,"1.458,29","58,73","164,16",-
2019-03-08 09:00:56,"34,15",-,-,"1.787,11","88,09","424,35",-
2019-03-08 10:00:56,"97,81",-,-,"3.126,41","105,64","671,50",-
2019-03-08 11:00:56,"164,57",-,-,"2.941,51","101,26","563,29",-
2019-03-08 12:00:56,"179,30",-,-,"1.865,39","77,76","273,40",-
2019-03-08 13:00:56,"116,71",-,-,"995,10","53,36","108,06",-
2019-03-08 14:00:56,"55,80",-,-,"953,83","48,00","93,08",-
2019-03-08 15:00:56,"42,85",-,-,"801,58","32,04","75,78",-
2019-03-08 16:00:56,"33,69",-,-,"866,03",-,-,-
2019-03-08 17:00:56,"37,52",-,-,"943,37","45,48","108,35",-
2019-03-08 18:00:56,"35,74",-,-,"1.060,43","58,45","130,30",-
2019-03-08 19:00:56,"35,89",-,-,"1.132,59","73,00","150,58",-
2019-03-08 20:00:56,"49,43",-,-,"2.752,63","101,65","205,34",-
2019-03-08 21:00:56,"136,06",-,-,"3.866,47","119,70","478,05",-
2019-03-08 22:00:56,"215,92",-,-,"6.223,97","107,03","508,91",-
2019-03-08 23:00:56,"347,46",-,-,"6.490,19","100,64","554,93",-
2019-03-09 00:00:56,"302,51",-,-,"5.757,93","97,23","560,53",-
2019-03-09 01:00:56,"236,91",-,-,"4.788,97","102,54","666,19",-
2019-03-09 02:00:56,"198,50",-,-,"4.333,05","89,38","578,58",-
2019-03-09 03:00:56,"179,85",-,-,"3.992,20","85,62","508,59",-
2019-03-09 04:00:56,"144,61",-,-,"3.082,27","71,68","373,84",-
2019-03-09 05:00:56,"112,02",-,-,"2.140,78","60,04","289,28",-
2019-03-09 06:00:56,"97,54",-,-,"2.158,13","58,49","299,14",-
2019-03-09 07:00:56,"101,47",-,-,"2.439,12","56,20","298,46",-
2019-03-09 08:00:56,"85,85",-,-,"1.792,69","49,24","194,87",-
2019-03-09 09:00:56,"57,14",-,-,"2.633,46","79,21","429,32",-
2019-03-09 10:00:56,"94,25",-,-,"2.523,03","82,97","536,43",-
2019-03-09 11:00:56,"116,12",-,-,"2.607,77","93,21","562,11",-
2019-03-09 12:00:56,"151,35",-,-,"2.208,43","101,73","395,89",-
2019-03-09 13:00:56,"117,97",-,-,"1.854,46","92,26","303,97",-
2019-03-09 14:00:56,"116,71",-,-,"1.407,83","94,04","211,09",-
2019-03-09 15:00:56,"100,02",-,-,"1.089,40","59,73","131,26",-
2019-03-09 16:00:56,"68,12",-,-,"1.028,99","58,70","113,47",-
2019-03-09 17:00:56,"83,60",-,-,"1.042,11","51,00","95,06",-
2019-03-09 18:00:56,"76,28",-,-,"1.231,53","68,44","137,46",-
2019-03-09 19:00:56,"82,12",-,-,"1.227,43","55,64","112,72",-
2019-03-09 20:00:56,"69,17",-,-,"1.239,19","58,86","114,33",-
2019-03-09 21:00:56,"62,75",-,-,"1.426,97","66,33","140,01",-
2019-03-09 22:00:56,"70,47",-,-,"1.732,28","94,44","222,57",-
2019-03-09 23:00:56,"79,23",-,-,"1.956,96","102,97","286,77",-
2019-03-10 00:00:56,"101,76",-,-,"2.378,71","77,75","199,84",-
2019-03-10 01:00:56,"126,86",-,-,"3.357,79","75,89","212,53",-
2019-03-10 02:00:56,"131,06",-,-,"3.352,87","76,15","279,96",-
2019-03-10 03:00:56,"127,54",-,-,"2.427,37","71,30","269,57",-
2019-03-10 04:00:56,"105,23",-,-,"2.308,19","64,15","225,72",-
2019-03-10 05:00:56,"97,47",-,-,"2.428,19","62,54","192,01",-
2019-03-10 06:00:56,"96,81",-,-,"2.836,36","50,71","148,05",-
2019-03-10 07:00:56,"79,54",-,-,"1.742,30","46,14","148,02",-
2019-03-10 08:00:56,"72,75",-,-,"1.738,57","46,16","166,59",-
2019-03-10 09:00:56,"78,23",-,-,"1.860,20","49,94","187,71",-
2019-03-10 10:00:56,"80,70",-,-,"2.114,67","68,61","293,36",-
2019-03-10 11:00:56,"114,64",-,-,"2.203,78","73,91","314,69",-
2019-03-10 12:00:56,"128,89",-,-,"1.986,21","73,91","239,98",-
2019-03-10 13:00:56,"113,28",-,-,"1.352,07","65,94","148,60",-
2019-03-10 14:00:56,"82,04",-,-,"980,89","35,70","72,28",-
2019-03-10 15:00:56,"48,77",-,-,"863,08","31,23","61,69",-
2019-03-10 16:00:56,"45,10",-,-,"969,41","42,12","80,18",-
2019-03-10 17:00:56,"63,10",-,-,"1.027,35","38,81","70,35",-
2019-03-10 18:00:56,"47,83",-,-,"1.000,29","36,88","62,68",-
2019-03-10 19:00:56,"46,75",-,-,"1.040,47","50,19","84,16",-
2019-03-10 20:00:56,"47,04",-,-,"1.122,20","67,47","109,57",-
2019-03-10 21:00:56,"48,10",-,-,"624,51","72,08","141,13",-
2019-03-10 22:00:56,"62,18",-,-,"883,08","72,85","141,25",-
2019-03-10 23:00:56,"72,67",-,-,"2.334,48","85,53","196,33",-
2019-03-11 00:00:56,"135,54",-,-,"3.288,41","89,23","369,72",-
2019-03-11 01:00:56,"140,21",-,-,"2.966,43","93,06","496,92",-
2019-03-11 02:00:56,"113,94",-,-,"2.370,01","80,38","405,73",-
2019-03-11 03:00:56,"100,78",-,-,"1.299,37","70,39","214,98",-
2019-03-11 04:00:56,"72,19",-,-,"857,39","55,75","176,42",-
2019-03-11 05:00:56,"72,29",-,-,"1.081,79","56,96","199,82",-
2019-03-11 06:00:56,"81,75",-,-,"1.221,19","52,26","198,68",-
2019-03-11 07:00:56,"72,72",-,-,"880,51","48,36","169,25",-
2019-03-11 08:00:56,"59,91",-,-,"732,02","53,52","167,31",-
2019-03-11 09:00:56,"63,28",-,-,"1.800,93","84,60","453,28",-
2019-03-11 10:00:56,"128,95",-,-,"2.578,26","105,85","746,94",-
2019-03-11 11:00:56,"184,61",-,-,"3.407,93","119,57","774,12",-
2019-03-11 12:00:56,"199,39",-,-,"2.594,77","115,30","540,26",-
2019-03-11 13:00:56,"153,30",-,-,"1.115,49","68,00","171,08",-
2019-03-11 14:00:56,"72,02",-,-,"609,55","37,02","71,67",-
2019-03-11 15:00:56,"37,47",-,-,"638,79","42,82","78,75",-
2019-03-11 16:00:56,"38,34",-,-,"753,05","54,77","107,42",-
2019-03-11 17:00:56,"50,23",-,-,"772,45","61,09","119,45",-
2019-03-11 18:00:56,"52,91",-,-,"961,87","72,58","139,05",-
2019-03-11 19:00:56,"64,75",-,-,"1.278,39","84,01","163,42",-
2019-03-11 20:00:56,"80,78",-,-,"1.059,45","99,36","191,17",-
2019-03-11 21:00:56,"74,66",-,-,"2.720,23","104,62","278,51",-
2019-03-11 22:00:56,"163,04",-,-,"2.645,88","102,83","317,41",-
2019-03-11 23:00:56,"143,81",-,-,"2.756,31","100,66","356,96",-
2019-03-12 00:00:56,"129,26",-,-,"2.367,63","81,24","249,13",-
2019-03-12 01:00:56,"99,89",-,-,"2.687,15","82,21","328,41",-
2019-03-12 02:00:56,"134,13",-,-,"4.084,98","78,89","363,69",-
2019-03-12 03:00:56,"111,03",-,-,"1.479,57","65,92","245,82",-
2019-03-12 04:00:56,"70,00",-,-,"1.591,91","61,08","197,51",-
2019-03-12 05:00:56,"62,34",-,-,"949,30","56,43","129,99",-
2019-03-12 06:00:56,"48,71",-,-,"966,25","54,20","154,15",-
2019-03-12 07:00:56,"44,78",-,-,"1.003,97","52,33","144,59",-
2019-03-12 08:00:56,"47,26",-,-,"839,31","50,70","124,74",-
2019-03-12 09:00:56,"54,65",-,-,"1.695,16","82,97","515,59",-
2019-03-12 10:00:56,"117,52",-,-,"2.592,15","102,01","675,14",-
2019-03-12 11:00:56,"147,49",-,-,"3.027,85","92,73","549,62",-
2019-03-12 12:00:56,"202,33",-,-,"3.223,55","113,11","653,34",-
2019-03-12 13:00:56,"197,32",-,-,"2.345,33","106,01","548,77",-
2019-03-12 14:00:56,"140,19",-,-,"1.413,27","87,70","302,94",-
2019-03-12 15:00:56,"134,86",-,-,"2.162,78","90,59","299,42",-
2019-03-12 16:00:56,"97,40",-,-,"1.290,85","53,78","142,38",-
2019-03-12 17:00:56,"64,03",-,-,"885,22","16,56","29,00",-
2019-03-12 18:00:56,"41,09",-,-,"842,03","10,56","18,14",-
2019-03-12 19:00:56,"22,68",-,-,"1.007,40","26,84","55,02",-
2019-03-12 20:00:56,"26,06",-,-,"1.445,83","47,71","130,29",-
2019-03-12 21:00:56,"26,19",-,-,"1.309,16","40,71","103,08",-
2019-03-12 22:00:56,"20,42",-,-,"1.426,97","62,16","147,15",-
2019-03-12 23:00:56,"22,35",-,-,"1.063,71","29,45","54,33",-
2019-03-13 00:00:56,"13,00",-,-,"987,99","29,25","47,24",-
2019-03-13 01:00:56,"12,48",-,-,"1.097,87","36,63","75,92",-
2019-03-13 02:00:56,"8,75",-,-,"1.037,47","29,27","60,23",-
2019-03-13 03:00:56,"5,90",-,-,"915,56","15,60","27,09",-
2019-03-13 04:00:56,"7,18",-,-,"868,00","8,92","13,89",-
2019-03-13 05:00:56,"5,44",-,-,"807,32","10,52","19,68",-
2019-03-13 06:00:56,"1,78",-,-,"798,30","11,46","21,46",-
2019-03-13 07:00:56,"0,45",-,-,"769,60","7,59","13,11",-
2019-03-13 08:00:56,"0,69",-,-,"772,88","9,89","16,90",-
2019-03-13 09:00:56,"3,00",-,-,"905,79","25,64","48,98",-
2019-03-13 10:00:56,"7,83",-,-,"1.243,01","48,62","109,27",-
2019-03-13 11:00:56,"7,92",-,-,"1.066,75","50,38","111,50",-
2019-03-13 12:00:56,"14,55",-,-,"953,59","39,03","76,42",-
2019-03-13 13:00:56,"11,57",-,-,"1.032,86","37,45","67,24",-
2019-03-13 14:00:56,"9,62",-,-,"898,65","21,38","37,87",-
2019-03-13 15:00:56,"12,39",-,-,"894,55","20,06","36,95",-
2019-03-13 16:00:56,"9,41",-,-,"885,26","30,46","51,40",-
2019-03-13 17:00:56,"14,08",-,-,"960,97","34,47","61,46",-
2019-03-13 18:00:56,"23,33",-,-,"1.036,69","31,56","59,91",-
2019-03-13 19:00:56,"23,09",-,-,"996,78","37,02","57,98",-
2019-03-13 20:00:56,"28,59",-,-,"1.100,65","35,58","53,78",-
2019-03-13 21:00:56,"26,94",-,-,"1.032,86","32,19","46,31",-
2019-03-13 22:00:56,"25,48",-,-,"936,37","23,73","35,07",-
2019-03-13 23:00:56,"29,81",-,-,"968,08","23,66","32,87",-
2019-03-14 00:00:56,"25,63",-,-,"944,30","23,60","37,88",-
2019-03-14 01:00:56,"27,71",-,-,"899,75","27,55","50,85",-
2019-03-14 02:00:56,"25,89",-,-,"911,23","24,70","42,69",-
2019-03-14 03:00:56,"23,19",-,-,"859,29","22,99","39,23",-
2019-03-14 04:00:56,"19,11",-,-,"822,39","16,72","27,34",-
2019-03-14 05:00:56,"23,46",-,-,"760,89","15,48","26,10",-
2019-03-14 06:00:56,"16,29",-,-,"745,04","13,42","23,66",-
2019-03-14 07:00:56,"16,28",-,-,"730,28","18,48","30,87",-
2019-03-14 08:00:56,"23,05",-,-,"752,42","18,36","34,00",-
2019-03-14 09:00:56,"27,35",-,-,"866,95","30,90","53,13",-
2019-03-14 10:00:56,"33,89",-,-,"1.072,11","49,28","115,06",-
2019-03-14 11:00:56,"38,66",-,-,"1.242,87","53,43","140,01",-
2019-03-14 12:00:56,"44,04",-,-,"1.206,43","54,72","165,13",-
2019-03-14 13:00:56,"51,48",-,-,"1.194,95","63,10","165,92",-
2019-03-14 14:00:56,"37,91",-,-,"1.001,15","34,59","99,65",-
2019-03-14 15:00:56,"34,15",-,-,"1.012,09","38,33","98,24",-
2019-03-14 16:00:56,"36,95",-,-,"1.104,47","48,16","126,39",-
2019-03-14 17:00:56,"42,90",-,-,"1.121,69","53,18","141,83",-
2019-03-14 18:00:56,"40,19",-,-,"1.164,61","52,95","134,34",-
2019-03-14 19:00:56,"48,05",-,-,"1.065,11","35,71","71,48",-
2019-03-14 20:00:56,"41,97",-,-,"959,88","35,87","57,71",-
2019-03-14 21:00:56,"40,12",-,-,"1.103,38","42,76","76,85",-
2019-03-14 22:00:56,"43,13",-,-,"1.279,41","49,68","92,29",-
2019-03-14 23:00:56,"45,80",-,-,"1.202,60","43,45","76,00",-
2019-03-15 00:00:56,"43,84",-,-,"1.184,83","47,68","91,85",-
2019-03-15 01:00:56,"52,37",-,-,"1.238,41","40,18","70,67",-
2019-03-15 02:00:56,"46,10",-,-,"1.074,13","28,59","38,84",-
2019-03-15 03:00:56,"37,28",-,-,"1.008,53","25,60","33,87",-
2019-03-15 04:00:56,"35,39",-,-,"952,50","20,87","28,73",-
2019-03-15 05:00:56,"33,25",-,-,"962,34","30,00","44,23",-
2019-03-15 06:00:56,"36,39",-,-,"904,94","38,80","57,36",-
2019-03-15 07:00:56,"30,63",-,-,"910,13","30,06","56,41",-
2019-03-15 08:00:56,"25,03",-,-,"853,28","17,42","26,56",-
2019-03-15 09:00:56,"24,10",-,-,"1.059,10","45,62","128,64",-
2019-03-15 10:00:56,"28,55",-,-,"1.323,96","51,34","160,55",-
2019-03-15 11:00:56,"34,67",-,-,"1.296,01","55,06","150,18",-
2019-03-15 12:00:56,"33,37",-,-,"1.213,35","44,60","108,57",-
2019-03-15 13:00:56,"39,05",-,-,"1.165,43","58,57","155,53",-
2019-03-15 14:00:56,"53,29",-,-,"1.308,11","60,86","170,49",-
2019-03-15 15:00:56,"98,62",-,-,"1.319,04","52,62","135,61",-
2019-03-15 16:00:56,"100,08",-,-,"1.390,11","59,26","163,34",-
2019-03-15 17:00:56,"66,61",-,-,"1.084,52","42,90","86,77",-
2019-03-15 18:00:56,"43,36",-,-,"1.092,45","38,34","65,31",-
2019-03-15 19:00:56,"44,27",-,-,"1.392,02","58,82","129,47",-
2019-03-15 20:00:56,"60,78",-,-,"1.280,23","49,66","85,59",-
2019-03-15 21:00:56,"52,05",-,-,"1.203,69","41,61","66,76",-
2019-03-15 22:00:56,"44,08",-,-,"1.308,11","53,72","100,64",-
2019-03-15 23:00:56,"43,49",-,-,"1.078,78","28,92","37,00",-
2019-03-16 00:00:56,"31,39",-,-,"1.287,61","42,16","54,98",-
2019-03-16 01:00:56,"43,50",-,-,"1.440,40","57,95","96,46",-
2019-03-16 02:00:56,"49,01",-,-,"2.106,79","64,80","150,12",-
2019-03-16 03:00:56,"67,19",-,-,"3.113,75","56,03","129,53",-
2019-03-16 04:00:56,"72,02",-,-,"2.423,31","49,96","80,56",-
2019-03-16 05:00:56,"46,79",-,-,"2.074,81","54,41","157,85",-
2019-03-16 06:00:56,"45,05",-,-,"1.581,99","54,91","163,29",-
2019-03-16 07:00:56,"36,94",-,-,"1.525,68","49,60","144,65",-
2019-03-16 08:00:56,"39,24",-,-,"1.584,72","55,22","221,99",-
2019-03-16 09:00:56,"51,91",-,-,"1.523,77","54,74","235,21",-
2019-03-16 10:00:56,"60,79",-,-,"1.370,15","60,37","227,43",-
2019-03-16 11:00:56,"73,71",-,-,"1.246,61","56,87","185,27",-
2019-03-16 12:00:56,"83,40",-,-,"1.147,70","50,83","136,28",-
2019-03-16 13:00:56,"86,34",-,-,"929,08","43,00","101,88",-
2019-03-16 14:00:56,"54,54",-,-,"939,38","34,63","78,21",-
2019-03-16 15:00:56,"42,81",-,-,"910,41","33,28","62,96",-
2019-03-16 16:00:56,"33,45",-,-,"839,89","38,88","71,11",-
2019-03-16 17:00:56,"34,85",-,-,"936,10","39,61","71,85",-
2019-03-16 18:00:56,"27,11",-,-,"1.056,91","59,66","127,79",-
2019-03-16 19:00:56,"40,09",-,-,"1.216,71","72,80","146,91",-
2019-03-16 20:00:56,"52,75",-,-,"1.417,71","80,09","175,26",-
2019-03-16 21:00:56,"57,67",-,-,"1.747,90","88,96","184,83",-
2019-03-16 22:00:56,"75,79",-,-,"1.841,65","92,18","201,90",-
2019-03-16 23:00:56,"80,81",-,-,"1.607,95","84,73","164,99",-
2019-03-17 00:00:56,"73,99",-,-,"1.168,98","66,75","106,51",-
2019-03-17 01:00:56,"55,63",-,-,"1.056,64","57,39","92,44",-
2019-03-17 02:00:56,"47,24",-,-,"978,47","51,18","74,99",-
2019-03-17 03:00:56,"42,85",-,-,"840,43","29,91","41,99",-
2019-03-17 04:00:56,"27,95",-,-,"782,76","27,15","37,62",-
2019-03-17 05:00:56,"17,62",-,-,"754,06","18,04","25,70",-
2019-03-17 06:00:56,"25,22",-,-,"742,58","14,01","21,66",-
2019-03-17 07:00:56,"20,46",-,-,"824,31","20,03","28,45",-
2019-03-17 08:00:56,"20,16",-,-,"959,61","24,85","33,98",-
2019-03-17 09:00:56,"21,14",-,-,"1.027,94","40,70","67,47",-
2019-03-17 10:00:56,"31,29",-,-,"1.028,76","51,73","96,07",-
2019-03-17 11:00:56,"40,05",-,-,"986,94","32,48","68,05",-
2019-03-17 12:00:56,"31,91",-,-,"933,09","36,04","73,35",-
2019-03-17 13:00:56,"29,88",-,-,"950,18","29,52","59,11",-
2019-03-17 14:00:56,"33,60",-,-,"862,76","27,80","58,55",-
2019-03-17 15:00:56,"28,95",-,-,"862,03","34,78","68,26",-
2019-03-17 16:00:56,"29,38",-,-,"864,49","32,82","62,00",-
2019-03-17 17:00:56,"29,60",-,-,"975,46","36,41","70,30",-
2019-03-17 18:00:56,"38,06",-,-,"966,99","42,54","68,92",-
2019-03-17 19:00:56,"37,92",-,-,"1.039,15","51,55","92,09",-
2019-03-17 20:00:56,"35,66",-,-,"1.222,01","55,27","97,08",-
2019-03-17 21:00:56,"39,40",-,-,"1.633,65","65,33","123,02",-
2019-03-17 22:00:56,"59,29",-,-,"2.643,15","87,97","186,89",-
2019-03-17 23:00:56,"141,28",-,-,"3.526,01","82,40","274,76",-
2019-03-18 00:00:56,"164,13",-,-,"4.919,74","85,13","382,10",-
2019-03-18 01:00:56,"248,42",-,-,"3.636,99","84,90","467,04",-
2019-03-18 02:00:56,"150,01",-,-,"2.239,71","67,41","223,23",-
2019-03-18 03:00:56,"77,26",-,-,"1.884,92","61,98","260,35",-
2019-03-18 04:00:56,"63,90",-,-,"1.590,54","57,74","246,15",-
2019-03-18 05:00:56,"55,36",-,-,"1.284,68","54,61","231,95",-
2019-03-18 06:00:56,"48,48",-,-,"1.051,13","47,61","145,78",-
2019-03-18 07:00:56,"39,45",-,-,"971,44","47,40","125,45",-
2019-03-18 08:00:56,"39,77",-,-,"1.246,41","53,02","158,96",-
2019-03-18 09:00:56,"46,92",-,-,"1.565,12","71,15","350,01",-
2019-03-18 10:00:56,"74,17",-,-,"888,55","73,86","387,27",-
2019-03-18 11:00:56,"98,43",-,-,"1.772,58","72,96","296,36",-
2019-03-18 12:00:56,"96,01",-,-,"1.818,23","80,08","250,25",-
2019-03-18 13:00:56,"90,56",-,-,"1.324,01","66,67","169,85",-
2019-03-18 14:00:56,"73,13",-,-,"1.052,51","65,82","150,86",-
2019-03-18 15:00:56,"65,65",-,-,"838,05","63,30","140,34",-
2019-03-18 16:00:56,"56,00",-,-,"828,49","53,08","121,75",-
2019-03-18 17:00:56,"36,99",-,-,"800,88","43,73","93,20",-
2019-03-18 18:00:56,"32,14",-,-,"1.049,61","84,35","172,19",-
2019-03-18 19:00:56,"68,69",-,-,"1.218,53","111,37","233,92",-
2019-03-18 20:00:56,"90,40",-,-,"1.735,41","93,90","195,14",-
2019-03-18 21:00:56,"99,26",-,-,"1.197,76","77,48","140,26",-
2019-03-18 22:00:56,"92,17",-,-,"3.332,77","101,77","338,22",-
2019-03-18 23:00:56,"170,34",-,-,"3.512,35","105,94","456,63",-
2019-03-19 00:00:56,"191,36",-,-,"4.223,01","97,22","407,67",-
2019-03-19 01:00:56,"213,39",-,-,"4.094,55","88,56","438,58",-
2019-03-19 02:00:56,"168,06",-,-,"2.473,68","72,67","375,91",-
2019-03-19 03:00:56,"114,97",-,-,"2.433,77","66,51","346,27",-
2019-03-19 04:00:56,"85,82",-,-,"2.009,29","58,52","259,31",-
2019-03-19 05:00:56,"66,64",-,-,"1.554,19","51,58","211,52",-
2019-03-19 06:00:56,"77,35",-,-,"1.512,91","47,92","180,59",-
2019-03-19 07:00:56,"66,20",-,-,"1.205,41","44,71","178,52",-
2019-03-19 08:00:56,"69,31",-,-,"1.204,59","44,04","211,60",-
2019-03-19 09:00:56,"71,57",-,-,"1.934,67","62,96","432,13",-
2019-03-19 10:00:56,"106,59",-,-,"2.055,21","74,53","378,94",-
2019-03-19 11:00:56,"133,89",-,-,"1.729,39","78,56","278,65",-
2019-03-19 12:00:56,"104,25",-,-,"1.663,17","74,25","202,00",-
2019-03-19 13:00:56,"97,99",-,-,"1.428,65","102,71","220,81",-
2019-03-19 14:00:56,"116,66",-,-,"1.449,15","107,87","190,08",-
2019-03-19 15:00:56,"127,00",-,-,"1.193,33","63,47","112,22",-
2019-03-19 16:00:56,"81,40",-,-,"1.315,76","101,67","198,12",-
2019-03-19 17:00:56,"119,40",-,-,"1.358,40","92,39","172,29",-
2019-03-19 18:00:56,"109,10",-,-,"1.202,05","60,89","133,60",-
2019-03-19 19:00:56,"49,60",-,-,"1.220,09","66,60","152,77",-
2019-03-19 20:00:56,"54,74",-,-,"869,41","27,48","40,53",-
2019-03-19 21:00:56,"33,78",-,-,"1.401,86","60,13","116,43",-
2019-03-19 22:00:56,"64,97",-,-,"1.939,23","105,24","248,50",-
2019-03-19 23:00:56,"178,23",-,-,"2.316,71","100,44","262,09",-
2019-03-20 00:00:56,"154,90",-,-,"2.852,44","84,88","288,11",-
2019-03-20 01:00:56,"126,69",-,-,"2.477,97","80,11","363,47",-
2019-03-20 02:00:56,"101,79",-,-,"2.470,87","65,49","255,47",-
2019-03-20 03:00:56,"89,63",-,-,"1.996,09","69,87","248,16",-
2019-03-20 04:00:56,"75,28",-,-,"1.370,43","65,46","166,56",-
2019-03-20 05:00:56,"66,56",-,-,"1.182,10","54,74","125,59",-
2019-03-20 06:00:56,"56,45",-,-,"998,97","47,76","89,56",-
2019-03-20 07:00:56,"45,50",-,-,"1.181,28","51,44","123,39",-
2019-03-20 08:00:56,"48,95",-,-,"889,91","35,52","74,63",-
2019-03-20 09:00:56,"38,05",-,-,"1.448,05","67,91","253,81",-
2019-03-20 10:00:56,"68,59",-,-,"933,85","90,84","422,39",-
2019-03-20 11:00:56,"106,78",-,-,"1.722,75","84,41","311,68",-
2019-03-20 12:00:56,"107,09",-,-,"1.447,23","59,74","187,51",-
2019-03-20 13:00:56,"83,43",-,-,"1.039,42","31,94","76,54",-
2019-03-20 14:00:56,"42,97",-,-,"887,99","27,19","62,55",-
2019-03-20 15:00:56,"37,27",-,-,"809,82","17,53","37,14",-
2019-03-20 16:00:56,"35,79",-,-,"915,24","29,50","59,64",-
2019-03-20 17:00:56,"35,66",-,-,"853,64","24,45","55,56",-
2019-03-20 18:00:56,"37,99",-,-,"758,16","13,90","25,66",-
2019-03-20 19:00:56,"32,31",-,-,"767,45","10,58","18,04",-
2019-03-20 20:00:56,"26,18",-,-,"810,91","13,84","22,25",-
2019-03-20 21:00:56,"22,42",-,-,"951,41","32,73","46,06",-
2019-03-20 22:00:56,"30,76",-,-,"908,77","27,33","37,94",-
2019-03-20 23:00:56,"24,55",-,-,"977,10","23,09","38,57",-
2019-03-21 00:00:56,"23,45",-,-,"897,56","27,14","42,67",-
