Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-02-26 05:00:56,10.41,7.85,0.0,0.0,0.0,48.51
2019-02-26 06:00:56,9.6,7.8,0.0,0.0,0.0,49.53
2019-02-26 07:00:56,9.15,7.26,0.0,0.0,0.0,43.69
2019-02-26 08:00:56,8.72,7.03,0.0,0.0,0.0,51.06
2019-02-26 09:00:56,9.42,7.78,0.0,0.0,0.0,45.72
2019-02-26 10:00:56,10.99,0.0,0.0,0.0,0.0,56.68
2019-02-26 11:00:56,11.8,6.73,0.0,0.0,0.0,63.46
2019-02-26 12:00:56,12.35,9.78,0.0,0.0,0.0,49.65
2019-02-26 13:00:56,13.72,10.59,0.0,0.0,0.0,52.28
2019-02-26 14:00:56,16.5,12.16,0.0,0.0,0.0,56.88
2019-02-26 15:00:56,18.35,14.04,1.0,0.0,0.0,58.92
2019-02-26 16:00:56,18.98,13.48,1.1,0.0,0.0,60.44
2019-02-26 17:00:56,18.91,14.97,0.96,0.0,0.0,58.75
2019-02-26 18:00:56,18.21,0.0,0.0,0.0,0.0,56.56
2019-02-26 19:00:56,18.66,0.0,0.0,0.0,0.0,60.7
2019-02-26 20:00:56,19.11,16.59,0.0,0.0,0.0,65.54
2019-02-26 21:00:56,18.44,13.95,0.0,0.0,0.0,61.96
2019-02-26 22:00:56,17.5,12.58,0.0,0.0,0.0,64.72
2019-02-26 23:00:56,15.2,11.23,0.0,0.0,0.0,74.26
2019-02-27 00:00:56,15.11,10.25,0.0,0.0,0.0,71.94
2019-02-27 01:00:56,15.21,10.1,0.0,0.0,0.0,70.21
2019-02-27 02:00:56,16.26,9.38,0.0,0.0,0.0,71.06
2019-02-27 03:00:56,15.82,10.0,0.0,0.0,0.0,68.97
2019-02-27 04:00:56,15.15,11.86,0.0,0.0,0.0,65.36
2019-02-27 05:00:56,15.64,12.77,0.0,0.0,0.0,66.21
2019-02-27 06:00:56,15.62,12.86,0.0,0.0,0.0,61.76
2019-02-27 07:00:56,15.46,12.27,0.0,0.0,0.0,62.01
2019-02-27 08:00:56,14.26,12.15,0.0,0.0,0.0,59.03
2019-02-27 09:00:56,12.92,11.53,0.0,0.0,0.0,56.98
2019-02-27 10:00:56,13.78,13.19,0.0,0.0,0.0,57.14
2019-02-27 11:00:56,15.96,12.76,0.0,0.0,0.0,66.67
2019-02-27 12:00:56,15.81,11.24,0.0,0.0,0.0,74.49
2019-02-27 13:00:56,16.31,13.33,0.0,0.0,0.0,72.65
2019-02-27 14:00:56,17.85,15.08,0.0,0.0,0.0,75.94
2019-02-27 15:00:56,18.84,14.67,0.0,0.0,0.0,75.86
2019-02-27 16:00:56,19.2,14.72,0.0,0.0,0.0,78.72
2019-02-27 17:00:56,17.98,14.75,0.0,0.0,0.0,77.86
2019-02-27 18:00:56,19.23,13.5,0.0,0.0,0.0,77.38
2019-02-27 19:00:56,18.16,13.22,0.0,0.0,0.0,69.58
2019-02-27 20:00:56,17.23,12.65,0.0,0.0,0.0,70.76
2019-02-27 21:00:56,15.2,11.79,0.0,0.0,0.0,69.51
2019-02-27 22:00:56,13.45,11.63,0.0,0.0,0.0,66.02
2019-02-27 23:00:56,13.29,11.65,0.0,0.0,0.0,68.84
2019-02-28 00:00:56,12.49,12.25,0.0,0.0,0.0,72.8
2019-02-28 01:00:56,11.06,0.0,0.0,0.0,0.0,72.03
2019-02-28 02:00:56,14.08,13.36,0.0,0.0,0.0,70.09
2019-02-28 03:00:56,12.82,11.6,0.0,0.0,0.0,69.68
2019-02-28 04:00:56,12.04,9.34,0.0,0.0,0.0,67.96
2019-02-28 05:00:56,9.63,7.56,0.0,0.0,0.0,68.88
2019-02-28 06:00:56,7.88,7.47,0.0,0.0,0.0,69.85
2019-02-28 07:00:56,8.2,6.28,0.0,0.0,0.0,69.52
2019-02-28 08:00:56,8.24,6.15,0.0,0.0,0.0,68.14
2019-02-28 09:00:56,8.74,5.53,0.0,0.0,0.0,67.25
2019-02-28 10:00:56,8.11,0.0,0.0,0.0,0.0,66.37
2019-02-28 11:00:56,8.74,0.0,0.0,0.0,0.0,67.24
2019-02-28 12:00:56,11.1,0.0,0.0,0.0,0.0,65.69
2019-02-28 13:00:56,11.38,7.16,0.0,0.0,0.0,68.53
2019-02-28 14:00:56,10.56,7.43,0.0,0.0,0.0,65.75
2019-02-28 15:00:56,8.73,8.18,0.0,0.0,0.0,70.42
2019-02-28 16:00:56,8.91,8.6,0.0,0.0,0.0,70.83
2019-02-28 17:00:56,9.47,9.12,0.0,0.0,0.0,66.38
2019-02-28 18:00:56,12.56,12.11,0.0,0.0,0.0,73.86
2019-02-28 19:00:56,14.51,13.84,0.91,0.0,0.0,73.99
2019-02-28 20:00:56,14.26,13.64,0.0,0.0,0.0,72.05
2019-02-28 21:00:56,14.04,12.7,1.01,0.0,0.0,73.44
2019-02-28 22:00:56,13.77,12.51,0.0,0.0,0.0,73.59
2019-02-28 23:00:56,12.96,12.25,0.0,0.0,0.0,73.34
2019-03-01 00:00:56,12.18,10.89,0.0,0.0,0.0,73.93
2019-03-01 01:00:56,11.39,10.62,0.0,0.0,0.0,72.58
2019-03-01 02:00:56,13.64,13.32,0.0,0.0,0.0,65.14
2019-03-01 03:00:56,14.11,12.75,0.0,0.0,0.0,60.07
2019-03-01 04:00:56,13.38,12.22,0.0,0.0,0.0,58.76
2019-03-01 05:00:56,13.82,11.25,0.0,0.0,0.0,60.48
2019-03-01 06:00:56,12.25,10.04,0.0,0.0,0.0,63.69
2019-03-01 07:00:56,10.87,8.4,0.0,0.0,0.0,66.82
2019-03-01 08:00:56,10.66,7.75,0.0,0.0,0.0,67.54
2019-03-01 09:00:56,9.88,8.19,0.0,0.0,0.0,66.74
2019-03-01 10:00:56,0.0,11.08,0.0,0.0,0.0,68.33
2019-03-01 11:00:56,0.0,9.11,0.9,0.0,0.0,70.12
2019-03-01 12:00:56,8.11,0.0,0.0,0.0,0.0,70.1
2019-03-01 13:00:56,7.75,0.0,0.0,0.0,0.0,73.99
2019-03-01 14:00:56,8.25,7.83,0.0,0.0,0.0,78.59
2019-03-01 15:00:56,10.07,7.09,0.0,0.0,0.0,77.22
2019-03-01 16:00:56,13.06,7.1,1.16,0.0,0.0,80.91
2019-03-01 17:00:56,14.02,8.28,1.34,0.0,0.0,80.47
2019-03-01 18:00:56,14.38,12.03,1.31,0.0,0.0,81.88
2019-03-01 19:00:56,15.79,12.18,1.18,0.0,0.0,82.91
2019-03-01 20:00:56,17.22,12.26,1.4,0.0,0.0,82.22
2019-03-01 21:00:56,17.51,13.41,1.26,0.0,0.0,81.1
2019-03-01 22:00:56,17.46,13.2,1.16,0.0,0.0,77.93
2019-03-01 23:00:56,17.58,12.95,0.0,0.0,0.0,73.93
2019-03-02 00:00:56,17.94,13.34,1.25,0.0,0.0,77.86
2019-03-02 01:00:56,18.7,12.67,1.15,0.0,0.0,77.9
2019-03-02 02:00:56,18.89,12.08,1.3,0.0,0.0,74.22
2019-03-02 03:00:56,19.9,12.57,1.19,0.0,0.0,74.23
2019-03-02 04:00:56,19.73,13.7,1.24,0.0,0.0,70.94
2019-03-02 05:00:56,20.21,14.47,1.05,0.0,0.0,70.05
2019-03-02 06:00:56,19.58,15.29,0.0,0.0,0.0,71.03
2019-03-02 07:00:56,20.42,14.71,0.82,0.0,0.0,69.67
2019-03-02 08:00:56,19.46,14.62,1.15,0.0,0.0,71.81
2019-03-02 09:00:56,19.87,15.14,1.07,0.0,0.0,68.77
2019-03-02 10:00:56,20.13,18.17,1.28,0.0,0.0,72.82
2019-03-02 11:00:56,20.64,18.81,1.19,0.0,0.0,74.54
2019-03-02 12:00:56,20.83,17.09,1.23,0.0,0.0,76.7
2019-03-02 13:00:56,21.03,15.1,1.25,0.0,0.0,83.08
2019-03-02 14:00:56,23.11,15.09,1.57,0.0,0.0,78.96
2019-03-02 15:00:56,25.41,18.25,1.88,0.0,0.0,77.35
2019-03-02 16:00:56,27.71,21.15,1.77,0.0,0.0,77.51
2019-03-02 17:00:56,29.76,23.74,1.69,0.0,0.0,86.25
2019-03-02 18:00:56,31.15,25.78,0.99,0.0,0.0,86.4
2019-03-02 19:00:56,28.81,24.09,0.97,0.0,0.0,84.59
2019-03-02 20:00:56,25.28,20.22,0.0,0.0,0.0,78.31
2019-03-02 21:00:56,24.19,18.63,1.32,0.0,0.0,82.61
2019-03-02 22:00:56,26.29,22.52,0.0,0.0,0.0,80.78
2019-03-02 23:00:56,24.82,20.99,0.0,0.0,0.0,83.02
2019-03-03 00:00:56,20.45,16.61,0.0,0.0,0.0,83.75
2019-03-03 01:00:56,16.11,13.01,0.0,0.0,0.0,78.9
2019-03-03 02:00:56,12.95,0.0,0.0,0.0,0.0,79.06
2019-03-03 03:00:56,12.67,0.0,0.0,0.0,0.0,80.78
2019-03-03 04:00:56,12.0,11.75,0.0,0.0,0.0,81.04
2019-03-03 05:00:56,10.23,9.59,0.0,0.0,0.0,80.18
2019-03-03 06:00:56,9.48,8.81,0.0,0.0,0.0,82.48
2019-03-03 07:00:56,10.31,8.53,0.0,0.0,0.0,81.07
2019-03-03 08:00:56,11.56,8.86,0.0,0.0,0.0,81.45
2019-03-03 09:00:56,11.81,8.99,0.0,0.0,0.0,77.16
2019-03-03 10:00:56,15.33,9.36,0.0,0.0,0.0,75.51
2019-03-03 11:00:56,14.64,9.83,0.0,0.0,0.0,76.18
2019-03-03 12:00:56,14.11,9.21,0.0,0.0,0.0,73.9
2019-03-03 13:00:56,14.32,9.78,0.0,0.0,0.0,72.73
2019-03-03 14:00:56,14.19,9.52,0.0,0.0,0.0,74.22
2019-03-03 15:00:56,14.49,8.63,1.04,0.0,0.0,74.3
2019-03-03 16:00:56,15.25,9.05,1.09,0.0,0.0,73.83
2019-03-03 17:00:56,16.32,9.92,1.21,0.0,0.0,72.21
2019-03-03 18:00:56,21.29,12.68,1.43,0.0,0.0,63.14
2019-03-03 19:00:56,25.41,16.42,1.2,0.0,0.0,68.94
2019-03-03 20:00:56,25.74,17.14,1.04,0.0,0.0,72.55
2019-03-03 21:00:56,23.26,16.41,0.9,0.0,0.0,66.68
2019-03-03 22:00:56,20.89,15.98,0.0,0.0,0.0,65.26
2019-03-03 23:00:56,22.4,15.5,0.0,0.0,0.0,63.36
2019-03-04 00:00:56,22.32,15.75,0.0,0.0,0.0,55.03
2019-03-04 01:00:56,20.02,15.34,0.97,0.0,0.0,59.3
2019-03-04 02:00:56,17.22,14.23,0.0,0.0,0.0,66.0
2019-03-04 03:00:56,15.95,10.96,0.0,0.0,0.0,63.21
2019-03-04 04:00:56,14.31,11.3,0.0,0.0,0.0,64.12
2019-03-04 05:00:56,13.46,10.45,0.0,0.0,0.0,64.93
2019-03-04 06:00:56,11.63,10.53,0.0,0.0,0.0,65.98
2019-03-04 07:00:56,11.07,9.5,0.0,0.0,0.0,66.62
2019-03-04 08:00:56,10.58,8.97,0.0,0.0,0.0,67.8
2019-03-04 09:00:56,9.94,7.75,0.0,0.0,0.0,71.12
2019-03-04 10:00:56,7.72,0.0,0.0,0.0,0.0,69.84
2019-03-04 11:00:56,9.0,6.74,0.0,0.0,0.0,72.62
2019-03-04 12:00:56,10.15,7.16,0.0,0.0,0.0,72.68
2019-03-04 13:00:56,12.56,8.03,0.94,0.0,0.0,76.1
2019-03-04 14:00:56,14.32,9.65,0.95,0.0,0.0,78.3
2019-03-04 15:00:56,16.88,11.34,0.92,0.0,0.0,78.08
2019-03-04 16:00:56,17.48,11.68,1.04,0.0,0.0,77.24
2019-03-04 17:00:56,16.73,12.63,1.15,0.0,0.0,75.07
2019-03-04 18:00:56,19.06,11.88,1.22,0.0,0.0,73.1
2019-03-04 19:00:56,20.06,13.52,1.04,0.0,0.0,75.9
2019-03-04 20:00:56,22.66,16.21,1.27,0.0,0.0,74.5
2019-03-04 21:00:56,22.86,17.47,0.0,0.0,0.0,62.47
2019-03-04 22:00:56,22.55,17.13,0.0,0.0,0.0,57.84
2019-03-04 23:00:56,20.75,15.83,0.0,0.0,0.0,60.03
2019-03-05 00:00:56,18.99,14.63,0.0,0.0,0.0,65.82
2019-03-05 01:00:56,17.06,13.85,0.0,0.0,0.0,71.15
2019-03-05 02:00:56,17.73,13.0,0.0,0.0,0.0,75.15
2019-03-05 03:00:56,17.71,13.4,0.0,0.0,0.0,80.87
2019-03-05 04:00:56,16.36,11.88,0.0,0.0,0.0,82.86
2019-03-05 05:00:56,16.19,11.07,0.0,0.0,0.0,84.18
2019-03-05 06:00:56,14.37,10.0,0.0,0.0,0.0,86.23
2019-03-05 07:00:56,12.35,9.95,0.0,0.0,0.0,87.17
2019-03-05 08:00:56,11.49,8.69,0.0,0.0,0.0,86.06
2019-03-05 09:00:56,11.8,8.51,0.96,0.0,0.0,85.39
2019-03-05 10:00:56,13.25,9.09,0.0,0.0,0.0,84.24
2019-03-05 11:00:56,14.84,9.82,0.0,0.0,0.0,80.3
2019-03-05 12:00:56,15.22,9.87,1.21,0.0,0.0,75.48
2019-03-05 13:00:56,18.03,12.63,1.18,0.0,0.0,80.17
2019-03-05 14:00:56,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05 15:00:56,0.0,5.18,1.28,0.0,0.0,85.55
2019-03-05 16:00:56,11.41,9.16,0.0,0.0,0.0,87.04
2019-03-05 17:00:56,16.46,11.22,1.04,0.0,0.0,86.79
2019-03-05 18:00:56,21.02,16.18,1.0,0.0,0.0,85.72
2019-03-05 19:00:56,23.4,17.56,0.0,0.0,0.0,75.38
2019-03-05 20:00:56,23.09,16.71,1.1,0.0,0.0,76.71
2019-03-05 21:00:56,20.42,15.35,0.0,0.0,0.0,76.53
2019-03-05 22:00:56,17.58,13.54,0.0,0.0,0.0,78.55
2019-03-05 23:00:56,15.85,11.94,0.0,0.0,0.0,80.8
2019-03-06 00:00:56,15.7,11.22,0.0,0.0,0.0,81.78
2019-03-06 01:00:56,14.8,10.01,0.0,0.0,0.0,83.14
2019-03-06 02:00:56,14.64,10.49,0.0,0.0,0.0,83.51
2019-03-06 03:00:56,13.62,9.85,0.0,0.0,0.0,83.94
2019-03-06 04:00:56,12.4,7.97,0.0,0.0,0.0,83.68
2019-03-06 05:00:56,12.48,7.17,0.0,0.0,0.0,83.3
2019-03-06 06:00:56,11.93,7.38,1.33,0.0,0.0,83.08
2019-03-06 07:00:56,11.18,7.82,1.97,0.0,0.0,82.65
2019-03-06 08:00:56,12.64,8.8,1.9,0.0,0.0,80.67
2019-03-06 09:00:56,13.72,10.73,1.57,0.0,0.0,75.84
2019-03-06 10:00:56,10.32,0.0,2.1,0.0,0.0,76.22
2019-03-06 11:00:56,14.37,11.92,1.91,0.0,0.0,69.69
2019-03-06 12:00:56,18.13,12.86,1.89,0.0,0.0,74.38
2019-03-06 13:00:56,19.23,11.9,2.54,0.0,0.0,76.54
2019-03-06 14:00:56,20.91,15.52,2.4,0.0,0.0,78.15
2019-03-06 15:00:56,23.89,18.87,2.36,0.0,0.0,80.1
2019-03-06 16:00:56,25.76,19.63,2.11,0.0,0.0,79.93
2019-03-06 17:00:56,27.32,19.83,2.44,0.0,0.0,79.23
2019-03-06 18:00:56,28.81,20.88,2.29,0.0,0.0,80.38
2019-03-06 19:00:56,30.97,24.89,2.52,0.0,0.0,92.05
2019-03-06 20:00:56,28.54,25.02,3.06,0.0,0.0,98.26
2019-03-06 21:00:56,27.81,23.74,1.32,0.0,0.0,80.16
2019-03-06 22:00:56,26.97,23.73,1.42,0.0,0.0,78.78
2019-03-06 23:00:56,26.19,22.41,1.22,0.0,0.0,67.82
2019-03-07 00:00:56,24.76,19.52,0.0,0.0,0.0,62.54
2019-03-07 01:00:56,22.91,16.21,1.06,0.0,0.0,67.33
2019-03-07 02:00:56,25.98,18.42,1.77,0.0,0.0,83.56
2019-03-07 03:00:56,27.29,21.65,1.18,0.0,0.0,87.07
2019-03-07 04:00:56,24.69,19.8,1.05,0.0,0.0,86.87
2019-03-07 05:00:56,20.59,16.42,0.0,0.0,0.0,89.59
2019-03-07 06:00:56,16.12,12.18,0.0,0.0,0.0,88.97
2019-03-07 07:00:56,12.28,10.63,0.0,0.0,0.0,82.88
2019-03-07 08:00:56,10.33,8.87,0.0,0.0,0.0,84.12
2019-03-07 09:00:56,9.57,8.1,0.0,0.0,0.0,85.33
2019-03-07 10:00:56,8.75,7.95,0.0,0.0,0.0,81.82
2019-03-07 11:00:56,8.55,7.23,0.0,0.0,0.0,77.35
2019-03-07 12:00:56,9.09,0.0,0.0,0.0,0.0,78.8
2019-03-07 13:00:56,10.12,9.15,0.0,0.0,0.0,77.39
2019-03-07 14:00:56,10.14,8.78,0.0,0.0,0.0,79.2
2019-03-07 15:00:56,9.6,7.5,0.0,0.0,0.0,78.17
2019-03-07 16:00:56,9.41,7.96,0.0,0.0,0.0,76.47
2019-03-07 17:00:56,8.62,8.02,0.0,0.0,0.0,75.68
2019-03-07 18:00:56,7.8,0.0,0.0,0.0,0.0,76.5
2019-03-07 19:00:56,8.36,0.0,0.0,0.0,0.0,78.04
2019-03-07 20:00:56,9.64,9.21,0.83,0.0,0.0,75.39
2019-03-07 21:00:56,10.81,7.72,0.0,0.0,0.0,75.03
2019-03-07 22:00:56,9.29,7.38,0.92,0.0,0.0,73.44
2019-03-07 23:00:56,9.75,8.23,0.0,0.0,0.0,74.84
2019-03-08 00:00:56,11.27,8.38,0.0,0.0,0.0,73.45
2019-03-08 01:00:56,12.63,9.52,1.09,0.0,0.0,73.21
2019-03-08 02:00:56,11.52,0.0,0.0,0.0,0.0,73.28
2019-03-08 03:00:56,12.36,0.0,0.0,0.0,0.0,72.62
2019-03-08 04:00:56,14.79,13.62,0.0,0.0,0.0,72.15
2019-03-08 05:00:56,15.18,13.3,0.99,0.0,0.0,73.32
2019-03-08 06:00:56,15.88,12.28,1.07,0.0,0.0,71.82
2019-03-08 07:00:56,16.3,12.28,0.9,0.0,0.0,70.13
2019-03-08 08:00:56,16.51,12.22,0.0,0.0,0.0,69.69
2019-03-08 09:00:56,16.45,10.57,1.06,0.0,0.0,73.28
2019-03-08 10:00:56,17.78,10.72,1.17,0.0,0.0,77.73
2019-03-08 11:00:56,18.39,10.23,1.27,0.0,0.0,80.53
2019-03-08 12:00:56,17.7,11.84,1.52,0.0,0.0,82.05
2019-03-08 13:00:56,18.33,14.07,1.39,0.0,0.0,85.95
2019-03-08 14:00:56,20.64,14.09,1.6,0.0,0.0,87.38
2019-03-08 15:00:56,22.02,13.63,1.59,0.0,0.0,88.83
2019-03-08 16:00:56,23.04,14.3,1.44,0.0,0.0,87.46
2019-03-08 17:00:56,23.37,15.46,1.5,0.0,0.0,86.3
2019-03-08 18:00:56,21.64,17.13,1.88,0.0,0.0,87.12
2019-03-08 19:00:56,25.56,18.91,1.93,0.0,0.0,83.6
2019-03-08 20:00:56,29.59,20.85,1.7,0.0,0.0,72.37
2019-03-08 21:00:56,29.79,19.67,1.22,0.0,0.0,66.62
2019-03-08 22:00:56,25.84,15.94,1.0,0.0,0.0,65.18
2019-03-08 23:00:56,21.01,13.98,1.13,0.0,0.0,69.75
2019-03-09 00:00:56,17.54,12.14,0.0,0.0,0.0,73.31
2019-03-09 01:00:56,15.16,10.62,0.0,0.0,0.0,81.03
2019-03-09 02:00:56,11.94,6.59,1.1,0.0,0.0,86.96
2019-03-09 03:00:56,10.29,6.48,0.95,0.0,0.0,88.34
2019-03-09 04:00:56,10.13,6.24,0.0,0.0,0.0,93.35
2019-03-09 05:00:56,10.24,6.55,0.0,0.0,0.0,94.56
2019-03-09 06:00:56,10.05,5.95,0.0,0.0,0.0,96.48
2019-03-09 07:00:56,9.5,5.3,0.0,0.0,0.0,98.09
2019-03-09 08:00:56,8.87,0.0,0.0,0.0,0.0,97.07
2019-03-09 09:00:56,8.89,0.0,0.91,0.0,0.0,96.23
2019-03-09 10:00:56,10.98,0.0,0.0,0.0,0.0,90.79
2019-03-09 11:00:56,11.27,0.0,1.06,0.0,0.0,93.61
2019-03-09 12:00:56,12.6,6.2,1.72,0.0,0.0,89.27
2019-03-09 13:00:56,14.65,9.35,1.54,0.0,0.0,90.49
2019-03-09 14:00:56,16.59,11.74,1.14,0.0,0.0,95.38
2019-03-09 15:00:56,16.57,10.96,1.25,0.0,0.0,95.09
2019-03-09 16:00:56,17.05,10.5,1.4,0.0,0.0,93.75
2019-03-09 17:00:56,19.6,12.09,1.3,0.0,0.0,90.74
2019-03-09 18:00:56,21.15,15.1,1.45,0.0,0.0,96.75
2019-03-09 19:00:56,22.96,16.39,1.19,0.0,0.0,88.64
2019-03-09 20:00:56,23.98,15.61,0.0,0.0,0.0,79.53
2019-03-09 21:00:56,22.08,13.29,0.0,0.0,0.0,80.64
2019-03-09 22:00:56,18.69,11.19,0.0,0.0,0.0,81.71
2019-03-09 23:00:56,15.22,9.61,0.0,0.0,0.0,82.18
2019-03-10 00:00:56,12.96,8.16,0.0,0.0,0.0,82.8
2019-03-10 01:00:56,11.37,6.61,0.0,0.0,0.0,82.79
2019-03-10 02:00:56,10.78,0.0,0.85,0.0,0.0,82.57
2019-03-10 03:00:56,10.89,0.0,0.86,0.0,0.0,83.45
2019-03-10 04:00:56,9.81,5.51,0.0,0.0,0.0,85.66
2019-03-10 05:00:56,10.65,6.01,0.0,0.0,0.0,84.87
2019-03-10 06:00:56,9.58,6.92,1.13,0.0,0.0,86.48
2019-03-10 07:00:56,8.87,6.84,0.0,0.0,0.0,87.68
2019-03-10 08:00:56,9.86,6.4,0.0,0.0,0.0,88.53
2019-03-10 09:00:56,9.55,0.0,0.0,0.0,0.0,88.7
2019-03-10 10:00:56,12.54,0.0,1.01,0.0,0.0,90.26
2019-03-10 11:00:56,14.46,0.0,0.97,0.0,0.0,87.16
2019-03-10 12:00:56,15.56,6.09,1.4,0.0,0.0,93.61
2019-03-10 13:00:56,17.06,9.12,1.59,0.0,0.0,97.59
2019-03-10 14:00:56,22.36,14.51,1.48,0.0,0.0,98.07
2019-03-10 15:00:56,26.65,17.68,1.68,0.0,0.0,92.66
2019-03-10 16:00:56,28.43,18.48,1.49,0.0,0.0,95.26
2019-03-10 17:00:56,30.32,20.51,1.43,0.0,0.0,98.01
2019-03-10 18:00:56,30.38,20.34,1.54,0.0,0.0,106.68
2019-03-10 19:00:56,28.04,19.44,1.37,0.0,0.0,95.15
2019-03-10 20:00:56,27.73,19.4,1.18,0.0,0.0,84.21
2019-03-10 21:00:56,25.9,17.72,2.23,0.0,0.0,96.24
2019-03-10 22:00:56,26.52,17.81,2.15,0.0,0.0,97.85
2019-03-10 23:00:56,26.61,17.06,1.7,0.0,0.0,95.17
2019-03-11 00:00:56,23.83,15.24,1.39,0.0,0.0,96.82
2019-03-11 01:00:56,21.78,14.58,1.79,0.0,0.0,95.02
2019-03-11 02:00:56,22.3,15.45,3.81,0.0,0.0,93.31
2019-03-11 03:00:56,25.02,20.69,3.59,0.0,0.0,90.97
2019-03-11 04:00:56,25.11,22.64,1.91,0.0,0.0,88.54
2019-03-11 05:00:56,24.08,21.03,1.38,0.0,0.0,88.91
2019-03-11 06:00:56,20.74,17.45,0.97,0.0,0.0,86.66
2019-03-11 07:00:56,19.32,15.75,1.0,0.0,0.0,85.11
2019-03-11 08:00:56,18.51,13.96,0.96,0.0,0.0,83.35
2019-03-11 09:00:56,16.8,12.33,1.07,0.0,0.0,82.42
2019-03-11 10:00:56,11.76,0.0,0.93,0.0,0.0,81.09
2019-03-11 11:00:56,12.34,0.0,1.0,0.0,0.0,79.92
2019-03-11 12:00:56,14.88,13.87,1.17,0.0,0.0,80.7
2019-03-11 13:00:56,17.27,13.5,1.06,0.0,0.0,83.33
2019-03-11 14:00:56,18.24,14.03,1.39,0.0,0.0,84.44
2019-03-11 15:00:56,21.39,15.54,1.19,0.0,0.0,82.41
2019-03-11 16:00:56,25.06,17.03,1.26,0.0,0.0,79.71
2019-03-11 17:00:56,27.64,18.52,1.46,0.0,0.0,89.13
2019-03-11 18:00:56,25.37,18.36,1.13,0.0,0.0,91.18
2019-03-11 19:00:56,24.45,17.43,0.0,0.0,0.0,90.37
2019-03-11 20:00:56,22.5,15.24,0.0,0.0,0.0,86.08
2019-03-11 21:00:56,19.84,13.33,0.0,0.0,0.0,80.94
2019-03-11 22:00:56,18.37,11.72,0.0,0.0,0.0,78.44
2019-03-11 23:00:56,16.17,11.23,0.0,0.0,0.0,77.43
2019-03-12 00:00:56,14.77,10.27,0.0,0.0,0.0,76.1
2019-03-12 01:00:56,14.26,9.32,1.12,0.0,0.0,78.07
2019-03-12 02:00:56,15.82,11.15,1.12,0.0,0.0,75.68
2019-03-12 03:00:56,18.02,13.12,0.0,0.0,0.0,73.66
2019-03-12 04:00:56,19.08,14.34,1.49,0.0,0.0,75.49
2019-03-12 05:00:56,21.05,14.87,1.01,0.0,0.0,77.97
2019-03-12 06:00:56,21.26,14.37,1.09,0.0,0.0,78.48
2019-03-12 07:00:56,21.77,14.51,0.0,0.0,0.0,77.47
2019-03-12 08:00:56,21.19,13.26,0.0,0.0,0.0,75.31
2019-03-12 09:00:56,21.05,12.38,0.0,0.0,0.0,74.12
2019-03-12 10:00:56,20.81,10.74,1.25,0.0,0.0,73.98
2019-03-12 11:00:56,23.04,10.01,1.4,0.0,0.0,70.63
2019-03-12 12:00:56,23.64,9.65,1.68,0.0,0.0,76.62
2019-03-12 13:00:56,23.5,11.6,2.56,0.0,0.0,85.14
2019-03-12 14:00:56,22.27,12.44,2.86,0.0,0.0,89.28
2019-03-12 15:00:56,23.84,12.47,2.9,0.0,0.0,89.42
2019-03-12 16:00:56,25.65,14.5,2.48,0.0,0.0,89.41
2019-03-12 17:00:56,27.06,16.9,2.43,0.0,0.0,94.63
2019-03-12 18:00:56,26.96,20.31,2.06,0.0,0.0,83.63
2019-03-12 19:00:56,30.41,22.59,1.43,0.0,0.0,74.33
2019-03-12 20:00:56,32.1,24.66,1.14,0.0,0.0,76.43
2019-03-12 21:00:56,30.74,22.57,1.18,0.0,0.0,77.95
2019-03-12 22:00:56,29.68,20.92,1.03,0.0,0.0,78.78
2019-03-12 23:00:56,28.73,19.46,0.0,0.0,0.0,80.62
2019-03-13 00:00:56,26.66,18.49,0.0,0.0,0.0,81.07
2019-03-13 01:00:56,25.5,16.01,0.0,0.0,0.0,79.28
2019-03-13 02:00:56,25.63,15.01,0.0,0.0,0.0,79.31
2019-03-13 03:00:56,23.88,14.21,0.0,0.0,0.0,77.94
2019-03-13 04:00:56,21.59,13.32,0.0,0.0,0.0,75.54
2019-03-13 05:00:56,20.1,13.67,0.0,0.0,0.0,73.36
2019-03-13 06:00:56,22.02,13.09,0.0,0.0,0.0,70.58
2019-03-13 07:00:56,22.5,12.97,0.0,0.0,0.0,68.05
2019-03-13 08:00:56,22.28,14.02,0.0,0.0,0.0,66.21
2019-03-13 09:00:56,24.6,14.55,0.0,0.0,0.0,65.96
2019-03-13 10:00:56,28.85,18.4,0.0,0.0,0.0,67.08
2019-03-13 11:00:56,31.19,18.31,0.0,0.0,0.0,65.58
2019-03-13 12:00:56,31.05,18.0,0.0,0.0,0.0,65.38
2019-03-13 13:00:56,31.93,17.51,1.47,0.0,0.0,59.37
2019-03-13 14:00:56,35.07,20.21,1.56,0.0,0.0,65.76
2019-03-13 15:00:56,39.43,22.68,2.03,0.0,0.0,68.61
2019-03-13 16:00:56,43.26,26.88,1.53,0.0,0.0,70.63
2019-03-13 17:00:56,44.59,28.37,1.64,0.0,0.0,72.19
2019-03-13 18:00:56,46.0,27.36,1.62,0.0,0.0,75.38
2019-03-13 19:00:56,43.34,28.02,1.48,0.0,0.0,70.55
2019-03-13 20:00:56,40.68,30.17,1.01,0.0,0.0,63.4
