Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 ),PM 2.5 ( µg/m3 )
2018-03-29 00:00:56,80.305,4.11,10.969999999999999,12.795,41.935,44.79
2018-03-29 01:00:56,78.35499999999999,4.24,9.969999999999999,11.4,45.565,43.46
2018-03-29 02:00:56,80.695,4.365,10.469999999999999,11.715,45.24,47.03
2018-03-29 03:00:56,85.61,4.369999999999999,10.485,11.685,47.565,50.65
2018-03-29 04:00:56,99.60499999999999,4.635,8.56,9.73,53.215,57.9
2018-03-29 05:00:56,110.34,4.285,7.07,8.26,53.14,70.48
2018-03-29 06:00:56,111.765,4.005,6.23,7.380000000000001,53.269999999999996,77.4
2018-03-29 07:00:56,105.835,4.13,6.710000000000001,8.145,44.875,72.47
2018-03-29 08:00:56,95.625,3.925,9.835,12.11,40.225,63.34
2018-03-29 09:00:56,83.545,4.325,13.51,23.845000000000002,33.17,54.72
2018-03-29 10:00:56,75.415,4.2,12.415,15.985,40.44,45.55
2018-03-29 11:00:56,72.605,4.140000000000001,12.29,15.615,39.525000000000006,38.95
2018-03-29 12:00:56,69.10499999999999,4.53,14.495,18.39,36.22,36.43
2018-03-29 13:00:56,75.08500000000001,5.23,19.56,27.485,29.17,37.03
2018-03-29 14:00:56,89.585,4.945,13.735,18.9,48.4,36.06
2018-03-29 15:00:56,69.545,4.355,9.46,12.135,65.7,30.54
2018-03-29 16:00:56,54.24,4.005,8.280000000000001,10.93,72.815,31.5
2018-03-29 17:00:56,55.114999999999995,3.83,6.895,8.335,74.53999999999999,34.24
2018-03-29 18:00:56,54.510000000000005,3.745,6.33,7.77,73.66499999999999,34.26
2018-03-29 19:00:56,47.099999999999994,3.79,8.309999999999999,10.24,67.23,31.22
2018-03-29 20:00:56,45.400000000000006,3.9899999999999998,10.6,12.475,59.035,25.49
2018-03-29 21:00:56,39.29,3.895,8.565000000000001,9.76,66.72,20.48
2018-03-29 22:00:56,31.79,4.05,7.1899999999999995,8.365,64.1,20.36
2018-03-29 23:00:56,28.759999999999998,3.945,6.404999999999999,7.645,59.56,25.08
2018-03-30 00:00:56,24.884999999999998,3.8200000000000003,6.0,7.19,60.385000000000005,0.0
2018-03-30 01:00:56,19.65,3.88,6.125,7.32,53.985,0.0
2018-03-30 02:00:56,16.7,3.565,4.98,6.115,59.66,0.0
2018-03-30 03:00:56,14.88,3.785,4.359999999999999,5.51,64.935,0.0
2018-03-30 04:00:56,13.455,3.635,4.26,5.4,63.4,0.0
2018-03-30 05:00:56,12.73,3.67,3.985,5.115,63.644999999999996,0.0
2018-03-30 06:00:56,11.525,3.575,3.83,4.985,59.86,9.86
2018-03-30 07:00:56,10.005,3.87,3.9699999999999998,5.145,57.334999999999994,6.74
2018-03-30 08:00:56,8.995000000000001,3.955,5.53,7.03,57.62,6.06
2018-03-30 09:00:56,10.084999999999999,3.9349999999999996,8.754999999999999,10.83,51.905,6.54
2018-03-30 10:00:56,10.844999999999999,4.04,7.08,8.615,59.96,0.0
2018-03-30 11:00:56,10.98,4.21,7.619999999999999,9.305,56.510000000000005,0.0
2018-03-30 12:00:56,11.445,4.19,8.149999999999999,9.895,56.35,7.35
2018-03-30 13:00:56,12.685,4.305,8.43,10.415,56.849999999999994,7.59
2018-03-30 14:00:56,12.48,4.08,7.18,8.89,57.45,7.94
2018-03-30 15:00:56,11.96,4.135,7.945,9.75,52.17,8.79
2018-03-30 16:00:56,11.41,4.235,6.7,8.39,48.94,8.45
2018-03-30 17:00:56,12.2,3.965,6.68,8.415,51.29,9.47
2018-03-30 18:00:56,14.285,3.985,7.085000000000001,8.7,54.635000000000005,11.12
2018-03-30 19:00:56,16.605,4.1899999999999995,8.34,9.875,53.155,11.16
2018-03-30 20:00:56,18.625,3.755,8.54,10.719999999999999,52.575,11.9
2018-03-30 21:00:56,16.505,3.675,7.994999999999999,9.8,49.975,12.06
2018-03-30 22:00:56,14.85,3.7649999999999997,6.875,8.465,51.864999999999995,9.54
2018-03-30 23:00:56,17.365000000000002,3.8,6.045,7.535,54.94,9.24
2018-03-31 00:00:56,16.4,3.705,5.15,6.42,56.44,8.49
2018-03-31 01:00:56,16.450000000000003,3.645,5.35,6.675,54.364999999999995,8.46
2018-03-31 02:00:56,17.630000000000003,3.7199999999999998,4.7,5.9350000000000005,58.54,12.31
2018-03-31 03:00:56,18.384999999999998,3.635,3.9450000000000003,5.1,67.70500000000001,14.68
2018-03-31 04:00:56,17.740000000000002,3.645,4.165,5.295,62.504999999999995,13.31
2018-03-31 05:00:56,18.75,3.645,4.115,5.2700000000000005,73.43,12.44
2018-03-31 06:00:56,19.64,3.5,3.6,4.775,67.73,11.48
2018-03-31 07:00:56,16.490000000000002,3.5300000000000002,3.675,4.865,67.45,9.32
2018-03-31 08:00:56,16.675,3.635,6.305,7.755,65.86,8.76
2018-03-31 09:00:56,20.02,3.625,8.48,10.175,62.65,8.86
2018-03-31 10:00:56,23.295,3.8,6.495,8.205,64.78999999999999,8.15
2018-03-31 11:00:56,21.185000000000002,3.7,5.95,7.765,69.405,7.34
2018-03-31 12:00:56,19.835,3.865,5.5649999999999995,7.4,75.875,9.23
2018-03-31 13:00:56,23.33,4.045,5.145,6.93,77.705,11.56
2018-03-31 14:00:56,22.84,3.5949999999999998,5.815,7.83,77.75,15.49
2018-03-31 15:00:56,22.545,3.56,5.984999999999999,7.965,79.17,17.21
2018-03-31 16:00:56,18.515,3.375,7.880000000000001,10.16,80.4,9.4
2018-03-31 17:00:56,18.915,3.385,8.59,10.915,77.11,0.0
2018-03-31 18:00:56,22.16,3.325,9.309999999999999,11.265,74.31,0.0
2018-03-31 19:00:56,25.375,3.475,10.7,13.085,64.815,0.0
2018-03-31 20:00:56,36.065,3.625,11.57,14.73,50.875,26.75
2018-03-31 21:00:56,57.42,3.59,11.9,15.15,39.155,23.3
2018-03-31 22:00:56,59.95,3.6950000000000003,9.615,12.64,35.585,19.3
2018-03-31 23:00:56,46.144999999999996,3.5650000000000004,7.890000000000001,10.265,36.45,15.44
2018-04-01 00:00:56,37.765,3.5250000000000004,7.295,9.655,34.79,12.81
2018-04-01 01:00:56,35.79,3.56,6.404999999999999,8.51,40.57,10.41
2018-04-01 02:00:56,30.080000000000002,3.425,5.4350000000000005,6.984999999999999,44.075,9.99
2018-04-01 03:00:56,22.09,3.5549999999999997,6.279999999999999,7.84,46.315000000000005,9.32
2018-04-01 04:00:56,18.63,3.495,4.01,5.28,52.375,8.28
2018-04-01 05:00:56,14.285,3.6100000000000003,3.8249999999999997,5.105,54.195,7.7
2018-04-01 06:00:56,14.884999999999998,3.645,4.875,6.345,51.35,6.93
2018-04-01 07:00:56,18.424999999999997,3.605,5.46,7.2700000000000005,48.51,6.28
2018-04-01 08:00:56,20.5,3.79,6.115,9.6,48.895,0.0
2018-04-01 09:00:56,24.925,3.855,8.24,12.455,48.64,0.0
2018-04-01 10:00:56,33.31,4.16,9.16,12.955,54.705,0.0
2018-04-01 11:00:56,29.380000000000003,4.095,8.99,12.61,57.144999999999996,0.0
2018-04-01 12:00:56,24.985,3.96,8.75,12.05,60.915,0.0
2018-04-01 13:00:56,24.075,4.0,6.79,9.065000000000001,73.49000000000001,0.0
2018-04-01 14:00:56,21.535,3.8949999999999996,6.895,9.175,77.935,8.22
2018-04-01 15:00:56,21.92,3.8449999999999998,7.5,9.795,80.70500000000001,9.81
2018-04-01 16:00:56,21.490000000000002,3.9450000000000003,10.725,13.475000000000001,75.375,10.39
2018-04-01 17:00:56,24.814999999999998,3.945,15.6,19.145,65.94,9.94
2018-04-01 18:00:56,39.120000000000005,4.62,17.565,21.715,63.870000000000005,10.45
2018-04-01 19:00:56,44.760000000000005,4.11,15.8,20.27,58.33,13.25
2018-04-01 20:00:56,68.905,3.835,14.735,19.72,47.53,14.8
2018-04-01 21:00:56,86.205,4.05,13.37,17.515,44.15,13.24
2018-04-01 22:00:56,74.39,4.055,13.985000000000001,21.57,41.1,12.74
2018-04-01 23:00:56,111.96000000000001,3.8600000000000003,12.265,17.875,45.98,10.87
2018-04-02 00:00:56,98.355,3.67,10.084999999999999,13.565,54.565,7.58
2018-04-02 01:00:56,61.17,3.54,4.36,5.76,70.355,7.6
2018-04-02 02:00:56,28.69,3.515,3.465,4.66,73.58500000000001,8.72
2018-04-02 03:00:56,16.759999999999998,3.47,3.85,5.045,70.235,8.74
2018-04-02 04:00:56,16.05,3.555,3.535,4.68,73.14,9.17
2018-04-02 05:00:56,9.73,3.7299999999999995,4.015,5.16,72.275,8.18
2018-04-02 06:00:56,7.245,3.71,3.9299999999999997,5.12,71.44,7.2
2018-04-02 07:00:56,12.26,3.5999999999999996,7.300000000000001,8.925,63.82,6.34
2018-04-02 08:00:56,33.065,4.175,15.025,28.2,48.07,6.4
2018-04-02 09:00:56,112.58500000000001,4.76,18.810000000000002,44.089999999999996,43.92,5.8
2018-04-02 10:00:56,127.91499999999999,4.795,16.95,34.339999999999996,48.295,0.0
2018-04-02 11:00:56,73.25,4.775,17.15,29.875,53.82,0.0
2018-04-02 12:00:56,45.325,4.405,13.905000000000001,19.86,61.705,5.71
2018-04-02 13:00:56,33.894999999999996,4.23,11.885,16.55,70.905,7.62
2018-04-02 14:00:56,25.415,4.27,6.37,8.45,90.67,10.24
2018-04-02 15:00:56,42.81,4.369999999999999,4.529999999999999,6.11,94.815,9.01
2018-04-02 16:00:56,43.715,4.140000000000001,4.37,5.925000000000001,93.555,13.4
2018-04-02 17:00:56,42.28,3.455,4.555,6.025,96.16,19.94
2018-04-02 18:00:56,42.769999999999996,3.59,4.405,5.795,99.6,26.24
2018-04-02 19:00:56,35.68,3.625,4.074999999999999,5.34,97.25999999999999,27.8
2018-04-02 20:00:56,25.35,3.83,4.555,5.845000000000001,89.91499999999999,21.94
2018-04-02 21:00:56,18.42,3.7,3.88,5.135,91.125,16.72
2018-04-02 22:00:56,13.7,3.58,3.985,5.279999999999999,96.025,12.83
2018-04-02 23:00:56,11.71,3.6799999999999997,3.7199999999999998,4.9350000000000005,96.49000000000001,10.56
2018-04-03 00:00:56,10.61,3.69,3.0700000000000003,4.25,97.325,9.28
2018-04-03 01:00:56,7.885,3.565,2.8699999999999997,4.0600000000000005,95.785,7.34
2018-04-03 02:00:56,7.085,3.575,2.65,3.79,95.555,6.93
2018-04-03 03:00:56,7.155,3.5300000000000002,2.565,3.72,93.67,5.72
2018-04-03 04:00:56,7.33,3.745,2.4850000000000003,3.63,89.63499999999999,5.7
2018-04-03 05:00:56,7.51,3.665,2.47,3.6049999999999995,87.355,6.12
2018-04-03 06:00:56,2.325,3.83,2.76,3.91,81.965,5.34
2018-04-03 07:00:56,2.175,3.825,3.5250000000000004,4.85,67.89,6.97
2018-04-03 08:00:56,8.625,3.835,9.435,13.43,52.825,6.73
2018-04-03 09:00:56,15.655000000000001,4.01,12.739999999999998,18.405,50.67,6.38
2018-04-03 10:00:56,18.985,3.8,6.75,8.555,68.2,0.0
2018-04-03 11:00:56,16.925,3.7800000000000002,6.6899999999999995,8.68,75.39500000000001,0.0
2018-04-03 12:00:56,14.08,3.7649999999999997,4.22,5.74,89.83,6.95
2018-04-03 13:00:56,13.28,3.8549999999999995,4.345,5.890000000000001,90.16,9.2
2018-04-03 14:00:56,14.93,3.66,4.824999999999999,6.23,86.83500000000001,10.68
2018-04-03 15:00:56,15.475000000000001,3.6799999999999997,5.21,6.575,83.975,11.49
2018-04-03 16:00:56,15.48,3.7199999999999998,6.065,7.545,81.91999999999999,12.05
2018-04-03 17:00:56,17.330000000000002,3.675,6.865,8.265,79.63,11.91
2018-04-03 18:00:56,19.045,3.71,6.945,8.32,80.83000000000001,11.72
2018-04-03 19:00:56,22.08,4.03,7.71,9.245,76.125,12.17
2018-04-03 20:00:56,28.544999999999998,3.87,10.065000000000001,12.415,59.55500000000001,11.78
2018-04-03 21:00:56,31.945,3.9450000000000003,9.030000000000001,11.14,55.415000000000006,10.41
2018-04-03 22:00:56,30.919999999999998,3.9400000000000004,7.8100000000000005,10.155,49.405,10.88
2018-04-03 23:00:56,30.104999999999997,3.875,6.470000000000001,8.495,51.41,10.71
2018-04-04 00:00:56,23.54,4.025,5.390000000000001,7.025,55.33,11.63
2018-04-04 01:00:56,21.31,4.09,8.295,9.885,49.81,9.46
2018-04-04 02:00:56,22.380000000000003,3.88,6.154999999999999,7.359999999999999,60.065,7.35
2018-04-04 03:00:56,16.11,4.07,4.45,5.595000000000001,67.75,6.77
2018-04-04 04:00:56,11.935,4.109999999999999,3.8200000000000003,4.955,70.83500000000001,7.6
2018-04-04 05:00:56,10.905,3.875,3.5149999999999997,4.645,70.485,8.34
2018-04-04 06:00:56,10.834999999999999,3.91,3.885,5.0600000000000005,69.55,9.53
2018-04-04 07:00:56,11.145,3.905,4.755,6.605,65.37,9.37
2018-04-04 08:00:56,11.59,4.04,7.405,11.370000000000001,60.504999999999995,8.21
2018-04-04 09:00:56,24.52,4.415,12.965,20.849999999999998,56.995,7.4
2018-04-04 10:00:56,34.595,4.1899999999999995,8.45,10.74,71.875,7.54
2018-04-04 11:00:56,23.16,4.279999999999999,5.785,7.675,83.44,7.8
2018-04-04 12:00:56,15.005,4.23,5.164999999999999,6.949999999999999,85.075,9.09
2018-04-04 13:00:56,15.31,3.9050000000000002,4.04,5.575,90.11500000000001,10.15
2018-04-04 14:00:56,16.015,4.095,3.8499999999999996,5.3149999999999995,92.305,9.89
2018-04-04 15:00:56,17.12,4.025,2.58,3.445,93.605,9.09
2018-04-04 16:00:56,18.205,3.895,4.84,6.545,94.055,9.89
2018-04-04 17:00:56,20.04,3.9349999999999996,5.505000000000001,7.2,94.605,9.74
2018-04-04 18:00:56,19.775,3.91,5.48,6.97,93.22999999999999,10.44
2018-04-04 19:00:56,20.675,4.125,9.47,11.73,81.22,11.05
2018-04-04 20:00:56,30.095,4.015000000000001,11.555,14.315000000000001,67.96000000000001,14.1
2018-04-04 21:00:56,47.985,4.14,11.25,13.899999999999999,63.745000000000005,15.63
2018-04-04 22:00:56,48.235,4.39,13.174999999999999,15.57,49.79,14.82
2018-04-04 23:00:56,37.754999999999995,4.205,11.495,13.399999999999999,47.065,12.49
2018-04-05 00:00:56,32.055,4.07,8.315000000000001,9.96,52.045,11.97
2018-04-05 01:00:56,28.55,3.9699999999999998,5.74,7.1,58.285,11.74
2018-04-05 02:00:56,21.235,3.93,4.03,5.165,62.17,12.49
2018-04-05 03:00:56,8.095,3.995,3.7199999999999998,4.86,62.815,11.56
2018-04-05 04:00:56,6.325,3.955,3.455,4.6,62.915,10.24
2018-04-05 05:00:56,6.5,3.91,2.875,4.015,65.285,8.24
2018-04-05 06:00:56,5.85,3.9899999999999998,3.67,4.805,61.295,7.26
2018-04-05 07:00:56,5.5,3.955,5.83,7.41,55.295,6.05
2018-04-05 08:00:56,11.69,4.265000000000001,9.79,14.98,49.175,0.0
2018-04-05 09:00:56,32.265,4.555,13.325000000000001,20.55,50.655,0.0
2018-04-05 10:00:56,31.315,4.255,7.055,9.33,65.765,6.32
2018-04-05 11:00:56,20.48,4.615,6.9350000000000005,9.16,72.805,7.83
2018-04-05 12:00:56,20.73,4.4,5.95,7.859999999999999,79.0,10.4
2018-04-05 13:00:56,22.13,4.28,5.21,6.98,83.015,11.41
2018-04-05 14:00:56,22.495,4.3100000000000005,5.37,7.135,85.81,10.69
2018-04-05 15:00:56,22.235,4.3100000000000005,5.73,7.485,88.0,10.56
2018-04-05 16:00:56,19.33,4.245,6.225,8.030000000000001,88.435,10.31
2018-04-05 17:00:56,19.755,4.085,7.085000000000001,8.945,86.245,12.95
2018-04-05 18:00:56,24.095,3.93,7.52,9.18,82.6,18.31
2018-04-05 19:00:56,23.810000000000002,4.13,11.905000000000001,14.43,71.74,19.88
2018-04-05 20:00:56,33.48,4.125,14.515,17.77,55.625,20.41
2018-04-05 21:00:56,42.349999999999994,3.955,13.86,17.4,50.005,21.89
2018-04-05 22:00:56,43.325,3.925,11.855,16.24,46.644999999999996,18.67
2018-04-05 23:00:56,44.305,3.9699999999999998,9.54,12.465,47.765,14.49
2018-04-06 00:00:56,37.964999999999996,4.02,9.625,12.205,45.825,11.73
2018-04-06 01:00:56,31.69,3.705,7.6850000000000005,9.41,49.93,11.82
2018-04-06 02:00:56,26.69,3.91,6.26,7.59,49.405,11.83
2018-04-06 03:00:56,22.205,3.97,6.42,7.709999999999999,45.45,11.66
2018-04-06 04:00:56,20.689999999999998,3.9050000000000002,4.51,5.735,49.349999999999994,11.56
2018-04-06 05:00:56,15.629999999999999,3.835,3.7350000000000003,4.895,50.18,10.73
2018-04-06 06:00:56,13.649999999999999,3.795,5.67,7.029999999999999,43.96,10.16
2018-04-06 07:00:56,16.61,3.7600000000000002,6.955,8.885,41.885,9.06
2018-04-06 08:00:56,23.03,4.335,10.185,17.595,40.63,7.29
2018-04-06 09:00:56,57.1,4.4350000000000005,11.825,19.82,46.445,0.0
2018-04-06 10:00:56,43.085,4.13,7.819999999999999,10.735,55.53,0.0
2018-04-06 11:00:56,25.86,4.3149999999999995,8.67,11.600000000000001,62.64,0.0
2018-04-06 12:00:56,27.189999999999998,4.34,9.77,12.945,67.48,9.5
2018-04-06 13:00:56,33.045,4.145,7.74,10.120000000000001,77.67,11.05
2018-04-06 14:00:56,31.39,4.234999999999999,6.625,8.635,84.525,11.18
2018-04-06 15:00:56,29.455,3.88,8.605,11.025,84.07,10.62
2018-04-06 16:00:56,28.599999999999998,3.96,9.094999999999999,11.47,83.79,11.0
2018-04-06 17:00:56,27.910000000000004,3.98,11.105,13.67,77.85,12.7
2018-04-06 18:00:56,27.64,4.16,18.259999999999998,22.195,62.295,17.63
2018-04-06 19:00:56,44.42,4.075,19.03,23.83,56.635000000000005,21.48
2018-04-06 20:00:56,51.875,3.955,16.494999999999997,19.615,50.695,23.74
2018-04-06 21:00:56,56.745,3.985,17.28,21.605,37.8,22.78
2018-04-06 22:00:56,64.44500000000001,3.9,16.64,22.105,34.675000000000004,17.51
2018-04-06 23:00:56,65.225,3.915,12.969999999999999,17.265,39.105000000000004,13.7
2018-04-07 00:00:56,56.795,3.745,9.785,12.435,44.775,11.29
2018-04-07 01:00:56,47.77,3.68,8.07,10.094999999999999,47.254999999999995,11.25
2018-04-07 02:00:56,39.04,3.34,7.18,8.65,49.555,13.37
2018-04-07 03:00:56,30.025,3.6050000000000004,5.365,6.555,51.96,12.34
2018-04-07 04:00:56,20.745,3.5650000000000004,5.34,6.5600000000000005,52.125,11.23
2018-04-07 05:00:56,18.490000000000002,3.745,5.0600000000000005,6.245,52.824999999999996,10.29
2018-04-07 06:00:56,15.635,3.6950000000000003,5.49,6.77,51.315,9.18
2018-04-07 07:00:56,17.52,3.745,7.074999999999999,9.094999999999999,45.855000000000004,8.2
2018-04-07 08:00:56,25.395000000000003,4.26,11.46,22.240000000000002,43.01,6.47
2018-04-07 09:00:56,38.215,4.605,17.79,31.485,40.56,0.0
2018-04-07 10:00:56,38.96,4.225,10.705,14.41,54.315,0.0
2018-04-07 11:00:56,31.215,4.445,7.7,10.15,66.27000000000001,0.0
2018-04-07 12:00:56,26.605,4.425,7.619999999999999,10.010000000000002,72.19,9.96
2018-04-07 13:00:56,29.770000000000003,4.575,6.57,8.515,81.31,13.73
2018-04-07 14:00:56,28.174999999999997,4.305,6.105,7.87,96.41999999999999,15.5
2018-04-07 15:00:56,26.34,4.34,6.84,8.645,100.66,16.45
2018-04-07 16:00:56,30.37,4.2,7.925,9.885,97.075,17.82
2018-04-07 17:00:56,38.75,4.27,9.5,11.425,96.965,19.85
2018-04-07 18:00:56,42.255,4.1850000000000005,13.245000000000001,15.09,86.9,21.72
2018-04-07 19:00:56,44.455,3.895,20.66,24.12,59.2,23.6
2018-04-07 20:00:56,69.61,3.875,16.12,19.4,61.595,25.37
2018-04-07 21:00:56,72.64,3.87,15.725000000000001,18.255,58.015,23.71
2018-04-07 22:00:56,60.57000000000001,3.895,16.56,19.515,53.324999999999996,21.57
2018-04-07 23:00:56,56.18,3.52,13.61,15.774999999999999,49.935,20.19
2018-04-08 00:00:56,56.065,3.6,12.469999999999999,14.655,45.545,19.65
2018-04-08 01:00:56,56.305,3.6449999999999996,10.65,12.41,42.84,19.11
2018-04-08 02:00:56,51.04,3.7300000000000004,8.06,9.435,45.535,15.99
2018-04-08 03:00:56,38.985,3.63,6.465,7.71,50.545,15.33
2018-04-08 04:00:56,30.665,3.52,5.54,6.775,51.75,13.95
2018-04-08 05:00:56,26.0,3.55,5.42,6.5600000000000005,50.935,13.91
2018-04-08 06:00:56,22.755000000000003,3.5949999999999998,5.725,6.915,48.415,12.97
2018-04-08 07:00:56,21.53,3.505,7.02,8.515,46.415,11.59
2018-04-08 08:00:56,29.805,3.705,9.035,12.254999999999999,48.515,9.26
2018-04-08 09:00:56,48.665,3.94,12.275,17.255,59.89,0.0
2018-04-08 10:00:56,35.57,3.84,7.51,9.475000000000001,82.06,0.0
2018-04-08 11:00:56,16.35,2.255,2.505,3.3,39.405,0.0
2018-04-08 12:00:56,15.02,2.265,2.37,3.15,42.82,0.0
2018-04-08 13:00:56,16.785,2.305,2.395,3.1,50.565,0.0
2018-04-08 14:00:56,15.715,2.105,1.675,2.285,52.45,0.0
2018-04-08 15:00:56,13.21,2.13,1.465,1.995,57.455,0.0
2018-04-08 16:00:56,9.89,5.335,1.86,2.44,103.93,0.0
2018-04-08 17:00:56,11.11,4.015000000000001,8.125,9.68,107.345,0.0
2018-04-08 18:00:56,11.525,4.705,15.305,17.595,90.015,0.0
2018-04-08 19:00:56,32.81,4.09,14.68,16.34,90.31,0.0
2018-04-08 20:00:56,39.605,4.14,17.244999999999997,19.495,72.46,0.0
2018-04-08 21:00:56,39.62,4.065,17.33,19.314999999999998,59.650000000000006,0.0
2018-04-08 22:00:56,46.58,1.71,18.615,21.045,49.73,0.0
2018-04-08 23:00:56,57.325,4.07,17.655,19.490000000000002,47.015,0.0
2018-04-09 00:00:56,50.1,3.92,15.91,17.795,42.105,0.0
2018-04-09 01:00:56,48.735,3.845,14.84,16.69,38.510000000000005,0.0
2018-04-09 02:00:56,44.745,3.535,13.105,14.59,35.355,0.0
2018-04-09 03:00:56,38.605000000000004,3.65,10.135,11.305,37.16,0.0
2018-04-09 04:00:56,33.135,3.6050000000000004,6.34,8.905000000000001,41.715,0.0
2018-04-09 05:00:56,32.415,3.76,5.66,8.245,40.19,0.0
2018-04-09 06:00:56,31.185000000000002,3.8049999999999997,5.65,8.26,39.325,0.0
2018-04-09 07:00:56,31.155,3.9299999999999997,6.5649999999999995,9.64,36.905,0.0
2018-04-09 08:00:56,37.135,3.925,9.075,13.835,37.585,0.0
2018-04-09 09:00:56,40.725,3.9299999999999997,9.47,14.45,43.295,7.81
2018-04-09 10:00:56,38.47,3.8099999999999996,6.195,9.795,53.275,5.86
2018-04-09 11:00:56,39.85,4.095,8.615,13.195,55.04,7.58
2018-04-09 12:00:56,44.400000000000006,4.04,7.99,12.485,72.66,11.04
2018-04-09 13:00:56,44.17,4.115,6.705,10.325,83.165,13.96
2018-04-09 14:00:56,42.644999999999996,4.115,6.835,10.33,90.03,14.59
2018-04-09 15:00:56,43.415000000000006,3.8449999999999998,6.1850000000000005,9.455,96.13,14.84
2018-04-09 16:00:56,39.260000000000005,4.08,7.295,10.690000000000001,97.1,14.26
2018-04-09 17:00:56,35.315,3.8600000000000003,9.030000000000001,12.335,93.59,15.13
2018-04-09 18:00:56,38.035,3.9050000000000002,8.175,9.71,93.07,16.77
2018-04-09 19:00:56,36.71,3.91,10.629999999999999,11.94,84.00999999999999,17.81
2018-04-09 20:00:56,36.695,4.109999999999999,11.6,13.905000000000001,69.35499999999999,17.46
2018-04-09 21:00:56,43.85,4.135,10.675,12.74,64.16,18.09
2018-04-09 22:00:56,44.385000000000005,4.01,10.545,12.665,58.805,17.96
2018-04-09 23:00:56,44.004999999999995,3.935,8.915,10.61,61.16,18.07
2018-04-10 00:00:56,46.03,3.86,8.49,10.015,61.185,18.89
2018-04-10 01:00:56,39.305,3.755,6.43,7.66,64.72,18.59
2018-04-10 02:00:56,32.735,3.705,6.63,7.765000000000001,57.55499999999999,17.48
2018-04-10 03:00:56,33.144999999999996,3.68,7.145,8.285,47.565,17.07
2018-04-10 04:00:56,35.81,3.6500000000000004,6.66,7.83,46.485,18.66
2018-04-10 05:00:56,33.519999999999996,3.6449999999999996,6.29,7.515,50.315,18.54
2018-04-10 06:00:56,32.57,3.66,6.36,7.629999999999999,47.345,16.05
2018-04-10 07:00:56,29.61,3.7,7.68,9.309999999999999,40.025,13.96
2018-04-10 08:00:56,33.364999999999995,3.69,7.35,9.245000000000001,48.75,12.32
2018-04-10 09:00:56,32.135,3.865,8.195,10.245000000000001,61.480000000000004,10.89
2018-04-10 10:00:56,30.415,3.62,6.78,8.605,80.235,13.51
2018-04-10 11:00:56,31.53,3.7399999999999998,7.765,9.94,87.57,14.42
2018-04-10 12:00:56,33.425,3.67,6.51,8.355,91.895,15.55
2018-04-10 13:00:56,34.144999999999996,3.625,5.77,7.505,94.27,15.84
2018-04-10 14:00:56,32.59,3.41,4.86,6.48,95.89,17.34
2018-04-10 15:00:56,32.025,3.655,6.08,7.705,91.975,16.8
2018-04-10 16:00:56,32.17,3.5999999999999996,6.805,8.605,89.38,16.92
2018-04-10 17:00:56,33.230000000000004,3.535,8.58,10.28,87.235,15.68
2018-04-10 18:00:56,37.29,3.7300000000000004,10.504999999999999,12.035,81.945,16.89
2018-04-10 19:00:56,38.480000000000004,3.635,10.195,11.665,79.845,19.39
2018-04-10 20:00:56,41.03,3.825,13.114999999999998,14.71,69.4,19.41
2018-04-10 21:00:56,49.760000000000005,3.54,9.6,10.845,76.125,18.38
2018-04-10 22:00:56,39.365,3.66,7.9,9.145,77.89500000000001,16.95
2018-04-10 23:00:56,30.395000000000003,3.75,7.295,8.635,69.685,14.71
2018-04-11 00:00:56,28.5,3.6950000000000003,6.915,8.125,63.735,14.38
2018-04-11 01:00:56,31.345000000000002,3.61,5.855,7.0,59.82000000000001,14.42
2018-04-11 02:00:56,40.31,3.5250000000000004,5.77,6.91,48.724999999999994,16.4
2018-04-11 03:00:56,44.644999999999996,3.5300000000000002,5.445,6.6,49.675,17.94
2018-04-11 04:00:56,41.855000000000004,3.57,5.27,6.375,50.745,17.19
2018-04-11 05:00:56,39.085,3.415,4.545,5.7,54.75,17.76
2018-04-11 06:00:56,35.58,3.5999999999999996,4.24,5.395,55.364999999999995,17.32
2018-04-11 07:00:56,32.65,3.385,5.455,6.795,47.334999999999994,15.02
2018-04-11 08:00:56,31.974999999999998,3.535,5.734999999999999,7.3149999999999995,49.15,13.7
2018-04-11 09:00:56,32.59,3.46,7.435,10.055,37.93,12.39
2018-04-11 10:00:56,35.745,3.49,7.32,9.935,46.25,13.85
2018-04-11 11:00:56,36.58,3.6050000000000004,7.66,10.46,55.989999999999995,15.35
2018-04-11 12:00:56,38.59,3.5,6.885,9.315,69.81,17.79
2018-04-11 13:00:56,39.025000000000006,3.645,5.395,7.465,79.32,18.53
2018-04-11 14:00:56,37.525,3.6550000000000002,5.305,7.16,82.555,18.5
2018-04-11 15:00:56,37.629999999999995,3.505,6.0,7.75,83.825,20.12
2018-04-11 16:00:56,37.515,3.4450000000000003,6.62,8.495,84.94,21.15
2018-04-11 17:00:56,35.095,3.58,8.174999999999999,10.015,83.72999999999999,19.21
2018-04-11 18:00:56,36.365,3.6799999999999997,10.254999999999999,11.83,83.71000000000001,20.11
2018-04-11 19:00:56,39.925,3.685,13.719999999999999,15.61,74.795,23.02
2018-04-11 20:00:56,43.7,3.95,16.55,27.36,56.78,23.46
