Date,PM10 ( mg/m3 ),PM 2.5 ( mg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2021-10-24 01:00:56,6.33,6.36,1.24,4.15,5.55,93.55
2021-10-24 02:00:56,8.19,5.45,1.29,3.6,5.03,94.5
2021-10-24 03:00:56,6.31,4.27,1.23,3.44,4.68,96.99
2021-10-24 04:00:56,7.34,3.54,1.31,3.33,4.66,97.77
2021-10-24 05:00:56,6.41,6.08,1.17,3.0,4.47,88.44
2021-10-24 06:00:56,9.8,5.41,1.29,2.79,4.19,91.76
2021-10-24 07:00:56,7.77,6.12,1.34,2.99,4.34,92.03
2021-10-24 08:00:56,6.33,5.3,1.3,3.95,5.31,81.93
2021-10-24 09:00:56,4.69,7.3,1.35,4.39,5.85,88.44
2021-10-24 10:00:56,12.92,7.47,1.44,3.87,5.4,94.06
2021-10-24 11:00:56,12.71,6.1,2.81,3.46,4.96,103.04
2021-10-24 12:00:56,27.1,14.65,4.45,1.88,3.23,106.38
2021-10-24 13:00:56,23.6,17.21,3.99,1.84,3.17,106.11
2021-10-24 14:00:56,23.26,15.63,3.67,1.61,2.92,105.24
2021-10-24 15:00:56,20.95,11.38,2.63,1.57,2.87,105.65
2021-10-24 16:00:56,15.55,10.33,2.34,1.47,2.7,104.93
2021-10-24 17:00:56,18.03,10.79,2.45,1.44,2.64,105.9
2021-10-24 18:00:56,13.44,8.32,2.88,1.29,2.39,108.28
2021-10-24 19:00:56,9.82,5.82,2.58,1.33,2.31,109.68
2021-10-24 20:00:56,13.29,8.06,2.13,4.07,5.06,102.85
2021-10-24 21:00:56,10.11,10.66,1.97,4.26,5.25,98.35
2021-10-24 22:00:56,7.6,8.47,1.85,3.12,4.1,92.78
2021-10-24 23:00:56,5.81,8.06,1.85,2.95,3.94,91.43
2021-10-25 00:00:56,17.58,6.34,1.79,3.11,4.12,88.25
2021-10-25 01:00:56,13.47,9.15,1.69,2.4,3.36,90.92
2021-10-25 02:00:56,9.77,6.96,0.0,0.0,0.0,0.0
2021-10-25 03:00:56,7.12,12.47,2.1,7.12,8.31,93.33
2021-10-25 04:00:56,9.09,9.44,1.75,2.73,3.86,89.21
2021-10-25 05:00:56,9.11,7.72,1.82,2.52,3.63,94.29
2021-10-25 06:00:56,7.88,6.44,2.04,2.49,3.58,99.36
2021-10-25 07:00:56,15.62,5.6,1.95,2.56,3.88,91.53
2021-10-25 08:00:56,11.17,5.22,2.16,2.55,4.02,92.32
2021-10-25 09:00:56,15.37,11.94,2.34,2.48,3.29,90.19
2021-10-25 10:00:56,16.64,9.41,2.34,3.65,5.03,91.1
2021-10-25 11:00:56,20.67,14.1,2.55,2.47,3.94,102.07
2021-10-25 12:00:56,29.45,15.25,2.46,1.67,2.98,104.8
2021-10-25 13:00:56,26.45,12.46,2.82,1.74,3.12,106.69
2021-10-25 14:00:56,19.44,20.22,2.82,1.68,3.15,107.23
2021-10-25 15:00:56,14.64,15.25,2.68,1.38,2.71,106.71
2021-10-25 16:00:56,17.29,12.36,2.76,1.57,2.75,104.9
2021-10-25 17:00:56,13.08,9.72,3.13,1.44,2.59,105.19
2021-10-25 18:00:56,9.26,7.9,2.83,1.32,2.46,103.84
2021-10-25 19:00:56,8.87,8.36,2.78,1.31,2.44,104.48
2021-10-25 20:00:56,6.68,8.73,2.58,2.74,3.88,100.6
2021-10-25 21:00:56,8.41,0.0,2.84,5.49,6.64,90.14
2021-10-25 22:00:56,6.47,0.0,2.04,4.04,5.17,76.14
2021-10-25 23:00:56,10.76,9.15,1.56,4.05,5.35,76.05
2021-10-26 00:00:56,11.2,6.41,1.71,4.62,5.95,75.59
2021-10-26 01:00:56,9.51,4.48,1.63,4.41,5.66,76.67
2021-10-26 02:00:56,7.96,13.3,1.68,0.0,0.0,76.59
2021-10-26 03:00:56,5.9,10.4,1.64,0.0,0.0,72.01
2021-10-26 04:00:56,8.57,10.25,1.61,0.0,0.0,69.9
2021-10-26 05:00:56,7.23,11.02,1.48,0.0,0.0,72.18
2021-10-26 06:00:56,12.55,11.1,1.62,0.0,0.0,70.7
2021-10-26 07:00:56,14.16,8.99,1.66,0.0,0.0,68.61
2021-10-26 08:00:56,20.35,14.07,1.69,0.0,0.0,71.52
2021-10-26 09:00:56,19.01,10.78,1.7,0.0,0.0,68.63
2021-10-26 10:00:56,19.16,12.1,1.92,0.0,0.0,76.07
2021-10-26 11:00:56,21.05,12.21,2.28,0.0,0.0,93.11
2021-10-26 12:00:56,29.43,15.14,2.59,0.0,0.0,99.12
2021-10-26 13:00:56,30.19,16.41,2.42,0.0,0.0,94.89
2021-10-26 14:00:56,32.43,14.28,2.35,0.0,0.0,93.97
2021-10-26 15:00:56,26.9,17.31,2.21,0.0,0.0,94.88
2021-10-26 16:00:56,19.15,13.12,2.32,0.0,0.0,97.82
2021-10-26 17:00:56,19.04,12.31,2.35,0.0,0.0,103.14
2021-10-26 18:00:56,14.51,9.43,2.45,0.0,0.0,105.2
2021-10-26 19:00:56,17.65,6.64,2.41,0.0,0.0,107.21
2021-10-26 20:00:56,16.5,15.59,2.44,0.0,0.0,99.88
2021-10-26 21:00:56,14.52,14.55,2.58,0.0,0.0,92.28
2021-10-26 22:00:56,20.45,11.27,2.45,0.0,0.0,91.34
2021-10-26 23:00:56,16.98,14.22,2.14,0.0,0.0,88.06
2021-10-27 00:00:56,17.37,10.6,2.06,0.0,0.0,82.81
2021-10-27 01:00:56,18.48,7.73,1.68,0.0,0.0,80.29
2021-10-27 02:00:56,18.36,14.98,1.54,0.0,0.0,80.9
2021-10-27 03:00:56,19.21,16.98,1.59,0.0,0.0,80.18
2021-10-27 04:00:56,18.79,12.77,1.39,0.0,0.0,70.83
2021-10-27 05:00:56,17.53,9.72,1.43,0.0,0.0,77.66
2021-10-27 06:00:56,16.87,11.7,1.48,0.0,0.0,76.68
2021-10-27 07:00:56,12.93,8.65,1.31,0.0,0.0,74.49
2021-10-27 08:00:56,9.4,6.17,1.61,0.0,0.0,81.13
2021-10-27 09:00:56,13.77,5.29,1.57,0.0,0.0,84.59
2021-10-27 10:00:56,16.48,10.34,1.82,0.0,0.0,85.67
2021-10-27 11:00:56,15.51,10.37,1.91,0.0,0.0,90.79
2021-10-27 12:00:56,19.33,9.97,2.36,0.0,0.0,91.04
2021-10-27 13:00:56,28.67,10.0,2.49,0.0,0.0,92.4
2021-10-27 14:00:56,23.5,24.44,2.2,0.0,0.0,97.16
2021-10-27 15:00:56,28.47,18.77,2.27,0.0,0.0,98.69
2021-10-27 16:00:56,25.99,20.04,2.29,0.0,0.0,101.92
2021-10-27 17:00:56,19.72,15.07,2.21,0.0,0.0,103.37
2021-10-27 18:00:56,18.13,11.77,2.24,0.0,0.0,102.91
2021-10-27 19:00:56,21.69,9.73,2.14,0.0,0.0,102.15
2021-10-27 20:00:56,23.82,19.24,2.04,0.0,0.0,96.52
2021-10-27 21:00:56,18.4,14.42,2.15,0.0,0.0,80.43
2021-10-27 22:00:56,18.56,15.68,1.87,0.0,0.0,77.34
2021-10-27 23:00:56,22.2,12.14,1.83,0.0,0.0,83.3
2021-10-28 00:00:56,26.88,12.08,1.64,0.0,0.0,75.42
2021-10-28 01:00:56,20.26,9.47,1.84,0.0,0.0,77.83
2021-10-28 02:00:56,16.78,16.92,2.07,0.0,0.0,80.07
2021-10-28 03:00:56,21.42,13.06,1.94,0.0,0.0,76.98
2021-10-28 04:00:56,16.08,16.99,1.91,0.0,0.0,80.5
2021-10-28 05:00:56,13.25,13.07,1.87,0.0,0.0,79.59
2021-10-28 06:00:56,14.62,10.83,1.8,0.0,0.0,74.8
2021-10-28 07:00:56,15.99,10.61,1.71,0.0,0.0,69.68
2021-10-28 08:00:56,11.85,12.13,1.67,0.0,0.0,60.25
2021-10-28 09:00:56,9.43,11.76,1.68,0.0,0.0,60.36
2021-10-28 10:00:56,11.3,9.08,1.7,0.0,0.0,51.21
2021-10-28 11:00:56,14.29,10.85,1.76,0.0,0.0,55.39
2021-10-28 12:00:56,13.25,12.02,1.8,0.0,0.0,50.24
2021-10-28 13:00:56,17.61,11.67,1.8,0.0,0.0,54.49
2021-10-28 14:00:56,20.63,9.02,1.69,0.0,0.0,56.53
2021-10-28 15:00:56,22.75,16.66,1.95,0.0,0.0,59.33
2021-10-28 16:00:56,29.59,13.14,1.8,0.0,0.0,74.63
2021-10-28 17:00:56,22.5,9.65,1.93,0.0,0.0,74.57
2021-10-28 18:00:56,21.74,7.3,1.73,0.0,0.0,75.83
2021-10-28 19:00:56,16.37,13.58,1.91,0.0,0.0,72.13
2021-10-28 20:00:56,21.24,18.71,2.05,0.0,0.0,56.89
2021-10-28 21:00:56,24.73,15.61,1.83,0.0,0.0,49.94
2021-10-28 22:00:56,20.8,15.43,1.57,0.0,0.0,52.41
2021-10-28 23:00:56,20.92,18.16,1.76,0.0,0.0,52.68
2021-10-29 00:00:56,26.2,13.22,1.73,0.0,0.0,51.39
2021-10-29 01:00:56,19.83,10.36,1.23,0.0,0.0,58.72
2021-10-29 02:00:56,16.91,11.59,1.45,0.0,0.0,66.51
2021-10-29 03:00:56,15.32,13.38,1.57,0.0,0.0,73.26
2021-10-29 04:00:56,15.05,14.31,1.68,0.0,0.0,78.24
2021-10-29 05:00:56,17.17,14.57,1.59,0.0,0.0,78.62
2021-10-29 06:00:56,19.01,11.27,1.83,0.0,0.0,81.6
2021-10-29 07:00:56,18.58,11.27,2.04,0.0,0.0,85.46
2021-10-29 08:00:56,17.34,8.95,2.31,0.0,0.0,91.73
2021-10-29 09:00:56,20.24,6.31,1.91,0.0,0.0,89.25
2021-10-29 10:00:56,19.29,5.26,1.85,0.0,0.0,84.63
2021-10-29 11:00:56,28.82,10.54,2.07,0.0,0.0,89.72
2021-10-29 12:00:56,29.49,15.39,1.89,0.0,0.0,94.47
2021-10-29 13:00:56,24.72,12.88,1.84,0.0,0.0,97.15
2021-10-29 14:00:56,25.1,15.22,1.93,0.0,0.0,99.83
2021-10-29 15:00:56,24.37,12.42,2.08,0.0,0.0,103.81
2021-10-29 16:00:56,23.18,11.29,1.99,0.0,0.0,104.35
2021-10-29 17:00:56,24.05,14.84,2.13,0.0,0.0,105.45
2021-10-29 18:00:56,21.58,11.16,2.4,0.0,0.0,112.93
2021-10-29 19:00:56,17.6,9.18,2.42,0.0,0.0,110.55
2021-10-29 20:00:56,20.1,7.46,2.36,0.0,0.0,98.16
2021-10-29 21:00:56,16.01,9.56,1.98,0.0,0.0,87.41
2021-10-29 22:00:56,16.12,9.69,1.68,0.0,0.0,85.16
2021-10-29 23:00:56,20.48,7.21,1.76,0.0,0.0,86.77
2021-10-30 00:00:56,16.71,11.1,1.88,0.0,0.0,89.86
2021-10-30 01:00:56,16.84,14.54,1.73,0.0,0.0,93.23
2021-10-30 02:00:56,12.87,17.58,2.43,0.0,0.0,90.58
2021-10-30 03:00:56,9.2,13.14,3.6,0.0,0.0,80.63
2021-10-30 04:00:56,14.31,10.9,4.42,0.0,0.0,77.64
2021-10-30 05:00:56,10.38,14.74,3.85,0.0,0.0,75.19
2021-10-30 06:00:56,10.79,11.71,4.01,0.0,0.0,75.58
2021-10-30 07:00:56,23.14,8.38,3.81,0.0,0.0,74.9
2021-10-30 08:00:56,17.23,11.54,3.66,0.0,0.0,74.95
2021-10-30 09:00:56,20.64,14.48,3.82,0.0,0.0,70.0
2021-10-30 10:00:56,29.15,17.35,4.25,0.0,0.0,77.41
2021-10-30 11:00:56,31.77,14.84,4.07,0.0,0.0,93.34
2021-10-30 12:00:56,37.2,23.57,3.45,0.0,0.0,101.87
2021-10-30 13:00:56,36.36,19.23,5.21,0.0,0.0,106.05
2021-10-30 14:00:56,28.78,21.24,6.87,0.0,0.0,106.74
2021-10-30 15:00:56,28.62,16.86,6.55,0.0,0.0,110.02
2021-10-30 16:00:56,31.4,23.25,5.43,0.0,0.0,117.02
2021-10-30 17:00:56,23.31,22.76,4.87,0.0,0.0,116.25
2021-10-30 18:00:56,29.31,22.22,5.01,0.0,0.0,114.4
2021-10-30 19:00:56,30.85,16.73,4.85,0.0,0.0,110.67
2021-10-30 20:00:56,29.61,12.87,4.43,0.0,0.0,91.44
2021-10-30 21:00:56,35.58,19.96,3.85,0.0,0.0,91.66
2021-10-30 22:00:56,35.02,19.41,3.79,0.0,0.0,91.85
2021-10-30 23:00:56,33.59,25.83,3.96,0.0,0.0,92.27
2021-10-31 00:00:56,35.64,22.62,4.25,0.0,0.0,95.88
2021-10-31 01:00:56,32.3,20.68,3.31,0.0,0.0,88.15
2021-10-31 02:00:56,25.67,27.98,2.82,0.0,0.0,84.56
2021-10-31 03:00:56,25.01,21.3,3.07,0.0,0.0,92.72
2021-10-31 04:00:56,21.58,21.22,3.09,0.0,0.0,94.53
2021-10-31 05:00:56,29.89,30.1,3.19,0.0,0.0,95.52
2021-10-31 06:00:56,33.49,22.79,2.75,0.0,0.0,101.88
2021-10-31 07:00:56,36.67,31.31,1.68,0.0,0.0,82.46
2021-10-31 08:00:56,32.74,27.89,1.44,0.0,0.0,72.63
2021-10-31 09:00:56,26.52,22.42,1.52,0.0,0.0,70.56
2021-10-31 10:00:56,22.53,16.76,1.63,0.0,0.0,65.45
2021-10-31 11:00:56,35.18,25.33,1.97,0.0,0.0,76.49
2021-10-31 12:00:56,31.0,21.3,2.99,0.0,0.0,94.73
2021-10-31 13:00:56,30.29,18.91,3.57,0.0,0.0,104.46
2021-10-31 14:00:56,29.73,21.17,3.68,0.0,0.0,109.37
2021-10-31 15:00:56,37.49,26.95,3.58,0.0,0.0,110.86
2021-10-31 16:00:56,34.83,21.91,3.63,0.0,0.0,114.35
2021-10-31 17:00:56,32.71,19.72,3.17,0.0,0.0,104.45
2021-10-31 18:00:56,30.37,15.97,2.68,0.0,0.0,99.88
2021-10-31 19:00:56,32.39,15.79,2.01,0.0,0.0,85.73
2021-10-31 20:00:56,30.37,27.72,1.84,0.0,0.0,86.7
2021-10-31 21:00:56,23.35,20.07,1.84,0.0,0.0,85.25
2021-10-31 22:00:56,21.87,14.36,1.63,0.0,0.0,80.29
2021-10-31 23:00:56,16.08,13.13,1.56,0.0,0.0,75.76
2021-11-01 00:00:56,12.03,10.29,1.67,0.0,0.0,77.97
2021-11-01 01:00:56,9.57,7.54,1.62,0.0,0.0,74.34
2021-11-01 02:00:56,7.77,20.21,1.56,0.0,0.0,67.31
2021-11-01 03:00:56,6.08,15.8,1.57,0.0,0.0,65.8
2021-11-01 04:00:56,14.48,13.56,1.73,0.0,0.0,73.04
2021-11-01 05:00:56,20.39,14.02,1.58,0.0,0.0,75.4
2021-11-01 06:00:56,26.04,12.12,1.69,0.0,0.0,73.72
2021-11-01 07:00:56,24.04,11.79,1.65,0.0,0.0,74.69
2021-11-01 08:00:56,25.63,21.61,1.76,0.0,0.0,74.4
2021-11-01 09:00:56,26.07,16.35,1.95,0.0,0.0,78.52
2021-11-01 10:00:56,27.17,13.99,2.28,0.0,0.0,72.09
2021-11-01 11:00:56,33.98,11.34,2.57,0.0,0.0,67.54
2021-11-01 12:00:56,44.93,16.93,2.49,0.0,0.0,66.65
2021-11-01 13:00:56,49.83,25.59,2.17,0.0,0.0,73.17
2021-11-01 14:00:56,59.53,26.38,1.96,0.0,0.0,79.13
2021-11-01 15:00:56,60.58,23.24,2.03,0.0,0.0,82.82
2021-11-01 16:00:56,51.02,25.33,1.85,0.0,0.0,83.62
2021-11-01 17:00:56,50.11,21.34,1.64,0.0,0.0,68.02
2021-11-01 18:00:56,46.33,20.68,1.77,0.0,0.0,71.04
2021-11-01 19:00:56,44.49,18.84,1.98,0.0,0.0,79.35
2021-11-01 20:00:56,51.44,21.24,1.85,0.0,0.0,66.78
2021-11-01 21:00:56,39.63,22.04,1.79,0.0,0.0,61.81
2021-11-01 22:00:56,39.93,15.86,1.54,0.0,0.0,67.67
2021-11-01 23:00:56,34.88,18.31,1.49,0.0,0.0,73.31
2021-11-02 00:00:56,31.32,16.64,1.53,0.0,0.0,73.22
2021-11-02 01:00:56,33.11,16.14,1.24,0.0,0.0,77.52
2021-11-02 02:00:56,34.04,16.0,1.28,0.0,0.0,79.06
2021-11-02 03:00:56,38.43,14.31,1.3,0.0,0.0,78.47
2021-11-02 04:00:56,34.1,16.38,1.34,0.0,0.0,74.66
2021-11-02 05:00:56,28.26,12.31,1.52,0.0,0.0,77.38
2021-11-02 06:00:56,21.48,11.66,1.5,0.0,0.0,76.71
2021-11-02 07:00:56,19.89,13.31,1.66,0.0,0.0,75.63
2021-11-02 08:00:56,21.18,12.1,1.57,0.0,0.0,82.62
2021-11-02 09:00:56,18.63,8.57,1.44,0.0,0.0,79.74
2021-11-02 10:00:56,18.75,9.99,1.45,0.0,0.0,80.36
2021-11-02 11:00:56,20.26,10.41,1.69,0.0,0.0,75.25
2021-11-02 12:00:56,19.27,8.21,1.82,0.0,0.0,66.95
2021-11-02 13:00:56,23.31,8.35,1.7,0.0,0.0,74.59
2021-11-02 14:00:56,24.88,14.66,1.61,0.0,0.0,75.92
2021-11-02 15:00:56,20.51,15.03,1.75,0.0,0.0,91.18
2021-11-02 16:00:56,23.32,11.73,1.73,0.0,0.0,91.19
2021-11-02 17:00:56,21.0,8.72,1.64,0.0,0.0,92.75
2021-11-02 18:00:56,19.0,6.65,1.65,0.0,0.0,92.01
2021-11-02 19:00:56,13.7,4.68,1.54,0.0,0.0,95.82
2021-11-02 20:00:56,14.51,4.13,1.53,0.0,0.0,68.69
2021-11-02 21:00:56,15.12,4.42,1.54,0.0,0.0,55.18
2021-11-02 22:00:56,16.44,6.57,1.47,0.0,0.0,61.02
2021-11-02 23:00:56,17.64,13.91,1.34,0.0,0.0,54.65
2021-11-03 00:00:56,22.92,10.77,1.35,0.0,0.0,52.55
2021-11-03 01:00:56,18.35,14.3,1.46,0.0,0.0,47.72
2021-11-03 02:00:56,17.77,19.63,1.41,0.0,0.0,59.17
2021-11-03 03:00:56,12.9,18.57,1.31,0.0,0.0,45.95
2021-11-03 04:00:56,14.54,13.5,1.38,0.0,0.0,50.49
2021-11-03 05:00:56,20.63,10.45,1.34,0.0,0.0,50.66
2021-11-03 06:00:56,15.92,7.65,1.33,0.0,0.0,50.34
2021-11-03 07:00:56,11.21,5.85,1.24,0.0,0.0,47.44
2021-11-03 08:00:56,9.36,4.94,1.34,0.0,0.0,49.28
2021-11-03 09:00:56,10.3,7.74,1.33,0.0,0.0,51.46
2021-11-03 10:00:56,20.71,6.96,1.36,0.0,0.0,58.73
2021-11-03 11:00:56,19.19,5.84,1.3,0.0,0.0,69.8
2021-11-03 12:00:56,27.06,8.71,1.46,0.0,0.0,85.47
2021-11-03 13:00:56,26.88,12.67,1.54,0.0,0.0,90.37
2021-11-03 14:00:56,24.15,14.71,1.57,0.0,0.0,88.48
2021-11-03 15:00:56,24.14,11.53,1.56,0.0,0.0,88.23
2021-11-03 16:00:56,18.04,13.97,1.71,0.0,0.0,87.02
2021-11-03 17:00:56,12.83,11.05,1.69,0.0,0.0,84.96
2021-11-03 18:00:56,13.49,7.78,1.81,0.0,0.0,86.32
2021-11-03 19:00:56,9.86,12.97,1.79,0.0,0.0,84.84
2021-11-03 20:00:56,17.87,17.41,1.82,0.0,0.0,77.29
2021-11-03 21:00:56,14.57,12.73,1.79,0.0,0.0,67.43
2021-11-03 22:00:56,13.41,24.55,1.74,0.0,0.0,47.9
2021-11-03 23:00:56,18.6,20.1,1.66,0.0,0.0,47.61
2021-11-04 00:00:56,22.14,14.27,1.54,0.0,0.0,42.42
2021-11-04 01:00:56,16.69,15.35,1.85,0.0,0.0,42.23
2021-11-04 02:00:56,12.43,16.18,1.75,0.0,0.0,41.45
2021-11-04 03:00:56,8.88,18.7,1.74,0.0,0.0,33.4
2021-11-04 04:00:56,17.52,17.0,1.67,0.0,0.0,42.53
2021-11-04 05:00:56,12.84,14.09,1.66,0.0,0.0,36.46
2021-11-04 06:00:56,16.13,11.09,1.73,0.0,0.0,49.91
2021-11-04 07:00:56,16.68,10.51,1.65,0.0,0.0,43.57
2021-11-04 08:00:56,17.32,7.64,1.72,0.0,0.0,42.03
2021-11-04 09:00:56,15.56,13.8,1.69,0.0,0.0,47.96
2021-11-04 10:00:56,15.28,10.41,1.78,0.0,0.0,66.42
2021-11-04 11:00:56,24.51,17.5,1.87,0.0,0.0,67.04
2021-11-04 12:00:56,28.47,13.41,1.94,0.0,0.0,69.41
2021-11-04 13:00:56,27.12,11.17,2.01,0.0,0.0,72.3
2021-11-04 14:00:56,28.16,19.41,2.07,0.0,0.0,70.3
2021-11-04 15:00:56,26.12,14.77,1.95,0.0,0.0,66.52
2021-11-04 16:00:56,18.87,11.77,1.95,0.0,0.0,68.47
2021-11-04 17:00:56,14.35,8.74,2.03,0.0,0.0,70.23
2021-11-04 18:00:56,12.78,12.84,2.02,0.0,0.0,73.19
2021-11-04 19:00:56,13.75,13.5,2.05,0.0,0.0,76.29
2021-11-04 20:00:56,12.56,13.04,2.15,0.0,0.0,55.2
2021-11-04 21:00:56,9.61,14.81,2.1,0.0,0.0,71.4
2021-11-04 22:00:56,15.3,11.74,2.05,0.0,0.0,55.05
2021-11-04 23:00:56,15.88,15.9,1.84,0.0,0.0,67.04
2021-11-05 00:00:56,12.27,14.8,1.9,0.0,0.0,68.41
2021-11-05 01:00:56,9.21,12.13,1.52,0.0,0.0,69.68
2021-11-05 02:00:56,7.17,13.87,1.57,0.0,0.0,72.76
2021-11-05 03:00:56,6.3,10.05,1.4,0.0,0.0,75.13
2021-11-05 04:00:56,5.35,14.88,1.47,0.0,0.0,88.47
2021-11-05 05:00:56,8.74,12.18,1.53,0.0,0.0,77.53
2021-11-05 06:00:56,13.7,10.05,1.38,0.0,0.0,74.9
2021-11-05 07:00:56,10.66,13.57,1.45,0.0,0.0,75.36
2021-11-05 08:00:56,8.36,22.14,1.49,0.0,0.0,73.77
2021-11-05 09:00:56,7.54,17.95,1.43,0.0,0.0,71.95
2021-11-05 10:00:56,15.41,15.9,1.59,0.0,0.0,72.88
2021-11-05 11:00:56,22.37,12.08,1.58,0.0,0.0,78.21
2021-11-05 12:00:56,21.5,12.52,1.67,0.0,0.0,89.52
2021-11-05 13:00:56,25.33,14.4,1.74,0.0,0.0,95.22
2021-11-05 14:00:56,25.65,19.61,1.77,0.0,0.0,95.38
2021-11-05 15:00:56,26.68,21.11,1.81,0.0,0.0,97.28
2021-11-05 16:00:56,20.15,15.15,1.94,0.0,0.0,102.06
2021-11-05 17:00:56,15.66,10.76,1.95,0.0,0.0,101.48
2021-11-05 18:00:56,12.64,14.82,2.04,0.0,0.0,100.4
2021-11-05 19:00:56,10.02,10.85,1.98,0.0,0.0,100.11
2021-11-05 20:00:56,9.68,18.02,1.95,0.0,0.0,76.57
2021-11-05 21:00:56,11.41,13.49,1.98,0.0,0.0,82.4
2021-11-05 22:00:56,13.84,13.22,2.09,0.0,0.0,81.09
2021-11-05 23:00:56,10.76,12.19,2.4,0.0,0.0,82.41
2021-11-06 00:00:56,15.37,11.37,2.56,0.0,0.0,84.91
2021-11-06 01:00:56,11.61,15.06,2.15,0.0,0.0,86.33
2021-11-06 02:00:56,8.84,11.57,2.18,0.0,0.0,82.07
2021-11-06 03:00:56,7.06,9.35,2.18,0.0,0.0,81.59
2021-11-06 04:00:56,5.33,7.58,1.89,0.0,0.0,76.14
2021-11-06 05:00:56,8.51,6.74,1.84,0.0,0.0,78.34
2021-11-06 06:00:56,7.99,13.0,1.74,0.0,0.0,77.16
2021-11-06 07:00:56,8.35,12.16,1.43,0.0,0.0,72.08
2021-11-06 08:00:56,6.75,9.14,1.45,0.0,0.0,70.72
2021-11-06 09:00:56,5.13,6.57,1.52,0.0,0.0,68.78
2021-11-06 10:00:56,7.84,6.86,1.74,0.0,0.0,75.04
2021-11-06 11:00:56,13.27,11.72,1.88,0.0,0.0,83.68
2021-11-06 12:00:56,18.13,10.08,1.96,0.0,0.0,95.43
2021-11-06 13:00:56,18.94,10.29,1.8,0.0,0.0,96.45
2021-11-06 14:00:56,16.45,16.05,1.87,0.0,0.0,98.69
2021-11-06 15:00:56,16.21,12.16,1.84,0.0,0.0,99.57
2021-11-06 16:00:56,13.8,9.01,2.01,0.0,0.0,99.28
2021-11-06 17:00:56,14.69,9.5,2.16,0.0,0.0,98.78
2021-11-06 18:00:56,14.85,9.0,2.07,0.0,0.0,96.9
2021-11-06 19:00:56,10.57,0.0,1.95,0.0,0.0,96.15
2021-11-06 20:00:56,14.45,0.0,2.23,0.0,0.0,91.8
2021-11-06 21:00:56,11.43,18.0,2.15,0.0,0.0,83.6
2021-11-06 22:00:56,10.15,16.14,1.92,0.0,0.0,83.48
2021-11-06 23:00:56,7.48,13.74,1.92,0.0,0.0,87.88
2021-11-07 00:00:56,5.25,9.7,1.89,0.0,0.0,90.74
2021-11-07 01:00:56,3.68,8.54,1.88,0.0,0.0,83.31
2021-11-07 02:00:56,3.53,8.42,2.02,0.0,0.0,86.32
2021-11-07 03:00:56,2.65,6.01,1.95,0.0,0.0,83.23
2021-11-07 04:00:56,2.29,4.29,1.93,0.0,0.0,79.77
2021-11-07 05:00:56,2.14,4.08,1.9,0.0,0.0,80.9
2021-11-07 06:00:56,7.55,3.08,1.94,0.0,0.0,79.53
2021-11-07 07:00:56,6.63,2.5,1.9,0.0,0.0,81.18
2021-11-07 08:00:56,5.55,2.44,1.78,0.0,0.0,78.26
2021-11-07 09:00:56,4.82,2.59,1.72,0.0,0.0,76.65
2021-11-07 10:00:56,7.41,4.78,1.7,0.0,0.0,76.3
2021-11-07 11:00:56,10.49,4.53,2.19,0.0,0.0,84.29
2021-11-07 12:00:56,22.77,7.83,2.67,0.0,0.0,96.3
2021-11-07 13:00:56,20.46,6.1,2.67,0.0,0.0,100.53
2021-11-07 14:00:56,15.12,4.64,2.87,0.0,0.0,109.06
2021-11-07 15:00:56,11.68,7.05,3.04,0.0,0.0,113.1
2021-11-07 16:00:56,10.01,12.16,2.98,0.0,0.0,114.49
2021-11-07 17:00:56,9.13,14.63,2.6,0.0,0.0,109.48
2021-11-07 18:00:56,10.41,11.35,2.51,0.0,0.0,108.01
2021-11-07 19:00:56,7.74,8.24,2.36,0.0,0.0,105.56
2021-11-07 20:00:56,5.86,16.37,2.33,0.0,0.0,83.61
2021-11-07 21:00:56,6.69,11.82,2.19,0.0,0.0,83.48
2021-11-07 22:00:56,4.78,8.28,2.07,0.0,0.0,81.53
2021-11-07 23:00:56,9.29,7.72,1.95,0.0,0.0,82.6
2021-11-08 00:00:56,7.38,6.24,2.09,0.0,0.0,83.76
2021-11-08 01:00:56,8.58,7.21,1.47,0.0,0.0,76.55
2021-11-08 02:00:56,6.86,0.0,1.4,0.0,0.0,76.8
2021-11-08 03:00:56,4.86,0.0,1.22,0.0,0.0,74.13
2021-11-08 04:00:56,3.59,0.0,1.43,0.0,0.0,75.5
2021-11-08 05:00:56,3.24,8.82,1.04,0.0,0.0,72.0
2021-11-08 06:00:56,2.72,6.64,1.12,0.0,0.0,71.64
2021-11-08 07:00:56,2.6,5.02,1.11,0.0,0.0,71.81
2021-11-08 08:00:56,2.93,9.82,1.12,0.0,0.0,71.97
2021-11-08 09:00:56,3.12,8.66,1.15,0.0,0.0,69.99
2021-11-08 10:00:56,6.95,13.64,1.33,0.0,0.0,73.07
2021-11-08 11:00:56,8.87,11.24,1.8,0.0,0.0,80.53
2021-11-08 12:00:56,20.16,13.79,2.31,0.0,0.0,90.08
2021-11-08 13:00:56,22.39,11.61,1.91,0.0,0.0,99.83
2021-11-08 14:00:56,16.69,16.17,1.97,0.0,0.0,99.54
2021-11-08 15:00:56,12.26,18.26,1.99,0.0,0.0,102.57
2021-11-08 16:00:56,8.95,13.56,2.22,0.0,0.0,105.21
