Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2018-03-31 04:00:56,8.77,12.44,510.27,16.11,18.55,26.57
2018-03-31 05:00:56,11.58,12.96,586.44,19.35,20.85,24.66
2018-03-31 06:00:56,11.77,12.73,505.9,18.38,20.43,23.99
2018-03-31 07:00:56,14.6,12.45,405.13,14.21,17.0,26.75
2018-03-31 08:00:56,14.39,11.15,340.99,17.07,29.39,27.64
2018-03-31 09:00:56,12.04,12.54,401.5,17.21,28.24,30.88
2018-03-31 10:00:56,14.36,10.59,322.98,8.32,14.87,36.64
2018-03-31 11:00:56,13.52,9.51,313.75,6.77,10.57,38.09
2018-03-31 12:00:56,14.01,10.17,313.75,5.27,8.9,39.04
2018-03-31 13:00:56,14.93,10.63,300.2,0.0,0.0,40.27
2018-03-31 14:00:56,14.43,10.55,313.2,11.24,16.88,40.56
2018-03-31 15:00:56,18.2,9.9,287.63,6.54,10.63,41.52
2018-03-31 16:00:56,20.85,9.09,291.58,9.38,14.19,41.92
2018-03-31 17:00:56,22.79,10.11,312.86,10.69,17.14,40.69
2018-03-31 18:00:56,25.81,10.92,351.78,25.02,32.44,36.69
2018-03-31 19:00:56,34.68,15.99,416.62,25.43,28.99,33.48
2018-03-31 20:00:56,43.7,27.82,466.96,21.15,24.63,25.76
2018-03-31 21:00:56,44.4,30.23,483.23,19.57,23.96,24.26
2018-03-31 22:00:56,44.72,25.05,509.82,22.32,27.16,22.3
2018-03-31 23:00:56,47.03,21.45,523.94,22.21,26.24,23.04
2018-04-01 00:00:56,37.3,0.0,419.48,13.17,15.69,25.68
2018-04-01 01:00:56,31.56,14.85,406.64,7.19,8.85,27.84
2018-04-01 02:00:56,23.17,13.34,389.0,10.22,12.0,26.56
2018-04-01 03:00:56,18.48,18.74,429.75,34.7,54.56,13.89
2018-04-01 04:00:56,16.57,15.03,482.58,16.85,20.56,15.52
2018-04-01 05:00:56,17.01,13.74,557.92,20.32,24.27,11.68
2018-04-01 06:00:56,21.49,10.02,457.23,16.12,18.36,9.65
2018-04-01 07:00:56,22.9,12.33,578.91,22.67,38.25,10.43
2018-04-01 08:00:56,25.89,12.91,431.85,15.21,26.99,16.64
2018-04-01 09:00:56,20.66,14.06,419.87,16.97,31.39,20.55
2018-04-01 10:00:56,18.96,13.25,353.45,8.64,14.46,30.19
2018-04-01 11:00:56,14.06,12.17,336.64,9.03,14.29,36.24
2018-04-01 12:00:56,14.45,9.83,323.52,7.08,12.23,39.66
2018-04-01 13:00:56,13.76,9.63,323.87,4.54,7.59,41.66
2018-04-01 14:00:56,14.35,9.53,302.46,2.48,5.11,43.15
2018-04-01 15:00:56,14.79,8.4,300.13,4.38,8.03,42.14
2018-04-01 16:00:56,17.41,8.64,298.95,5.19,8.54,42.08
2018-04-01 17:00:56,17.75,9.08,315.05,4.36,7.69,41.69
2018-04-01 18:00:56,19.91,11.07,348.29,15.07,20.67,41.57
2018-04-01 19:00:56,31.76,16.79,419.03,16.61,22.39,34.72
2018-04-01 20:00:56,45.72,19.36,441.18,15.98,19.58,33.22
2018-04-01 21:00:56,51.96,21.86,549.51,37.58,44.06,25.8
2018-04-01 22:00:56,51.02,19.73,665.32,43.11,50.25,21.54
2018-04-01 23:00:56,47.54,28.52,834.65,49.63,56.02,14.43
2018-04-02 00:00:56,52.55,0.0,849.29,50.87,58.16,8.11
2018-04-02 01:00:56,57.59,33.07,1410.22,63.34,85.26,6.58
2018-04-02 02:00:56,58.3,24.64,858.1,36.43,40.81,8.96
2018-04-02 03:00:56,51.7,23.11,937.75,31.08,34.25,7.37
2018-04-02 04:00:56,41.23,18.38,762.15,21.05,23.08,11.84
2018-04-02 05:00:56,34.03,11.35,432.77,12.56,14.49,12.06
2018-04-02 06:00:56,30.83,12.15,538.13,20.69,25.16,9.09
2018-04-02 07:00:56,36.66,13.21,531.15,26.31,42.9,11.03
2018-04-02 08:00:56,39.53,12.52,474.25,31.38,65.95,15.11
2018-04-02 09:00:56,44.68,13.99,544.63,34.93,64.61,19.68
2018-04-02 10:00:56,45.25,11.99,410.29,27.39,43.02,29.48
2018-04-02 11:00:56,42.92,10.09,331.91,14.3,22.84,36.41
2018-04-02 12:00:56,35.98,8.38,305.47,8.55,13.03,39.71
2018-04-02 13:00:56,31.17,8.98,294.74,9.32,16.91,40.78
2018-04-02 14:00:56,37.37,8.76,296.04,10.22,18.4,39.67
2018-04-02 15:00:56,46.5,9.14,293.38,10.01,17.5,39.59
2018-04-02 16:00:56,50.72,9.76,286.36,10.61,17.57,39.52
2018-04-02 17:00:56,49.02,11.3,294.9,11.72,18.67,38.46
2018-04-02 18:00:56,52.73,16.11,328.08,16.56,24.4,36.52
2018-04-02 19:00:56,54.96,24.87,433.84,29.27,41.41,31.65
2018-04-02 20:00:56,60.56,26.56,426.54,29.4,38.04,29.34
2018-04-02 21:00:56,62.01,24.66,411.03,30.45,38.28,30.29
2018-04-02 22:00:56,58.22,15.75,366.94,25.91,31.48,32.32
2018-04-02 23:00:56,51.3,15.45,386.0,21.84,25.01,30.92
2018-04-03 00:00:56,43.28,0.0,650.41,37.21,41.16,25.37
2018-04-03 01:00:56,40.79,17.88,495.8,21.22,23.42,27.85
2018-04-03 02:00:56,33.13,13.52,374.18,9.53,10.9,35.86
2018-04-03 03:00:56,28.65,12.09,395.19,7.99,9.31,35.48
2018-04-03 04:00:56,25.17,12.91,361.0,7.92,9.43,34.77
2018-04-03 05:00:56,19.28,9.97,334.69,4.36,5.8,37.9
2018-04-03 06:00:56,13.0,8.73,280.78,0.0,0.0,36.61
2018-04-03 07:00:56,9.16,8.8,291.96,11.98,14.68,34.47
2018-04-03 08:00:56,6.31,10.63,345.86,26.53,36.5,33.53
2018-04-03 09:00:56,8.56,12.73,333.64,14.16,16.99,41.75
2018-04-03 10:00:56,7.0,13.94,319.21,9.3,11.65,43.26
2018-04-03 11:00:56,8.46,14.74,396.17,14.38,17.32,40.16
2018-04-03 12:00:56,13.22,11.23,329.23,14.21,19.06,41.22
2018-04-03 13:00:56,7.75,10.01,324.97,10.72,14.55,41.44
2018-04-03 14:00:56,3.87,9.89,302.17,7.99,10.94,42.97
2018-04-03 15:00:56,1.86,10.68,311.14,13.48,17.73,39.03
2018-04-03 16:00:56,3.08,11.87,338.41,13.21,17.3,38.58
2018-04-03 17:00:56,6.17,12.88,360.31,23.61,32.92,36.79
2018-04-03 18:00:56,8.98,12.36,396.38,25.63,35.08,36.62
2018-04-03 19:00:56,11.78,12.28,314.76,12.56,16.22,43.02
2018-04-03 20:00:56,12.04,11.27,348.82,16.83,22.34,38.24
2018-04-03 21:00:56,11.21,11.69,360.96,12.91,17.28,38.46
2018-04-03 22:00:56,9.06,10.95,365.15,12.36,17.03,39.89
2018-04-03 23:00:56,6.54,9.86,361.75,10.73,14.39,41.97
2018-04-04 00:00:56,6.86,0.0,300.63,7.47,10.11,41.99
2018-04-04 01:00:56,7.6,8.37,288.34,4.55,6.26,41.57
2018-04-04 02:00:56,6.05,8.4,298.8,3.85,5.39,41.73
2018-04-04 03:00:56,3.52,7.59,278.22,1.85,3.3,41.44
2018-04-04 04:00:56,7.66,7.52,265.82,1.24,2.58,42.06
2018-04-04 05:00:56,8.09,6.89,267.79,1.51,2.85,42.78
2018-04-04 06:00:56,7.69,8.87,397.14,15.04,17.26,37.22
2018-04-04 07:00:56,9.74,7.39,291.4,21.05,31.6,36.71
2018-04-04 08:00:56,12.9,8.8,299.31,10.95,16.85,37.84
2018-04-04 09:00:56,10.24,8.97,276.21,7.61,12.58,41.3
2018-04-04 10:00:56,11.04,9.7,276.89,6.78,11.07,42.17
2018-04-04 11:00:56,12.44,9.16,296.51,7.16,12.32,41.63
2018-04-04 12:00:56,15.35,8.44,277.64,8.43,14.27,43.36
2018-04-04 13:00:56,16.99,8.69,277.8,8.57,14.69,43.33
2018-04-04 14:00:56,21.71,8.61,293.84,12.69,21.14,43.55
2018-04-04 15:00:56,30.89,9.84,344.17,29.72,47.81,39.29
2018-04-04 16:00:56,47.02,8.47,298.89,20.06,32.93,40.01
2018-04-04 17:00:56,53.86,11.18,381.83,35.93,53.09,36.66
2018-04-04 18:00:56,68.1,10.78,467.38,51.81,78.38,31.42
2018-04-04 19:00:56,75.78,14.24,446.38,46.34,59.67,31.28
2018-04-04 20:00:56,70.58,27.47,543.09,47.86,56.99,27.74
2018-04-04 21:00:56,69.79,26.15,570.14,37.23,43.03,26.42
2018-04-04 22:00:56,67.76,26.92,578.65,59.55,74.37,20.83
2018-04-04 23:00:56,62.83,56.08,868.05,71.2,83.98,13.32
2018-04-05 00:00:56,62.07,0.0,1139.08,67.87,79.45,7.24
2018-04-05 01:00:56,64.0,48.28,1224.37,59.89,71.1,7.0
2018-04-05 02:00:56,60.77,33.62,909.38,39.2,43.24,10.7
2018-04-05 03:00:56,55.53,31.67,826.8,46.87,72.4,5.8
2018-04-05 04:00:56,41.83,17.79,642.93,25.32,27.94,9.7
2018-04-05 05:00:56,33.37,12.6,527.65,18.67,20.79,12.97
2018-04-05 06:00:56,29.95,10.55,406.45,28.64,45.39,8.43
2018-04-05 07:00:56,27.5,11.33,488.49,30.9,56.76,10.05
2018-04-05 08:00:56,27.6,10.35,374.24,20.6,36.44,18.78
2018-04-05 09:00:56,27.63,12.19,414.36,26.76,47.7,24.31
2018-04-05 10:00:56,27.94,11.0,302.94,14.53,22.05,36.23
2018-04-05 11:00:56,28.05,9.47,271.69,12.15,18.84,41.28
2018-04-05 12:00:56,26.26,7.81,248.52,5.09,8.19,45.05
2018-04-05 13:00:56,17.17,8.96,233.51,8.46,14.78,42.35
2018-04-05 14:00:56,20.83,7.99,220.83,3.87,7.59,41.49
2018-04-05 15:00:56,21.12,8.03,218.87,6.02,9.69,40.9
2018-04-05 16:00:56,19.96,8.83,219.71,6.38,9.87,38.97
2018-04-05 17:00:56,22.56,8.11,232.61,8.6,12.75,34.58
2018-04-05 18:00:56,26.59,10.2,253.32,11.99,17.46,33.25
2018-04-05 19:00:56,39.97,21.78,404.98,38.37,51.26,23.61
2018-04-05 20:00:56,51.21,20.77,406.88,39.75,50.59,22.46
2018-04-05 21:00:56,55.42,44.67,540.91,0.0,0.0,14.61
2018-04-05 22:00:56,60.28,46.88,630.38,69.8,147.29,9.5
2018-04-05 23:00:56,63.23,53.65,882.28,63.2,94.04,5.36
2018-04-06 00:00:56,74.94,0.0,1395.63,68.73,128.78,3.67
2018-04-06 01:00:56,80.13,47.18,1374.65,51.04,88.79,3.74
2018-04-06 02:00:56,77.84,26.94,875.04,37.28,48.13,4.31
2018-04-06 03:00:56,64.37,23.8,861.51,30.42,37.35,4.6
2018-04-06 04:00:56,50.06,18.18,629.76,20.08,22.8,5.75
2018-04-06 05:00:56,37.43,13.93,530.1,20.51,28.65,6.32
2018-04-06 06:00:56,28.66,15.43,484.71,21.23,26.25,6.62
2018-04-06 07:00:56,23.95,13.67,487.07,19.89,37.96,7.85
2018-04-06 08:00:56,28.91,13.25,412.44,33.86,74.25,11.82
2018-04-06 09:00:56,43.85,13.42,442.15,29.14,62.84,15.17
2018-04-06 10:00:56,55.26,12.58,366.02,20.66,32.47,27.5
2018-04-06 11:00:56,44.34,10.13,265.17,9.51,14.95,36.98
2018-04-06 12:00:56,34.14,8.9,231.09,6.48,10.7,39.66
2018-04-06 13:00:56,30.07,7.91,252.53,9.46,16.77,40.14
2018-04-06 14:00:56,28.74,8.01,255.15,13.04,21.51,39.51
2018-04-06 15:00:56,28.73,9.32,225.33,9.92,16.26,41.26
2018-04-06 16:00:56,31.64,10.15,214.31,5.34,10.0,43.83
2018-04-06 17:00:56,30.6,8.82,247.43,10.26,18.09,41.56
2018-04-06 18:00:56,30.37,11.36,237.35,15.38,18.93,40.24
2018-04-06 19:00:56,38.39,18.47,358.41,12.17,14.12,35.72
2018-04-06 20:00:56,47.62,23.5,492.53,42.77,55.37,27.38
2018-04-06 21:00:56,57.97,34.63,474.05,45.61,53.17,23.59
2018-04-06 22:00:56,68.54,41.02,570.51,61.11,68.97,17.41
2018-04-06 23:00:56,66.22,19.13,490.5,37.72,44.85,19.19
2018-04-07 00:00:56,64.69,0.0,391.62,34.1,43.34,16.97
2018-04-07 01:00:56,57.6,33.04,645.99,38.93,49.52,9.69
2018-04-07 02:00:56,51.75,22.51,731.34,29.41,32.1,9.1
2018-04-07 03:00:56,47.24,17.5,568.16,23.49,26.01,9.31
2018-04-07 04:00:56,44.9,15.64,593.23,19.92,21.72,9.49
2018-04-07 05:00:56,38.36,12.54,448.22,17.98,21.7,9.12
2018-04-07 06:00:56,33.43,12.05,458.12,17.48,20.98,8.89
2018-04-07 07:00:56,31.86,11.41,456.34,18.2,30.67,9.62
2018-04-07 08:00:56,38.31,12.69,424.98,26.15,53.39,14.09
2018-04-07 09:00:56,37.35,17.31,454.25,30.68,55.68,19.29
2018-04-07 10:00:56,39.38,15.74,390.36,20.13,31.13,30.14
2018-04-07 11:00:56,39.86,12.46,371.58,18.86,28.05,37.43
2018-04-07 12:00:56,44.45,9.85,371.79,11.27,16.96,39.41
2018-04-07 13:00:56,42.29,9.59,273.52,10.36,19.37,41.01
2018-04-07 14:00:56,33.73,7.74,254.06,7.51,11.49,45.41
2018-04-07 15:00:56,30.23,8.36,246.41,4.83,7.11,47.44
2018-04-07 16:00:56,28.9,8.09,291.03,12.05,20.43,47.28
2018-04-07 17:00:56,28.41,8.56,244.44,3.79,5.7,45.5
2018-04-07 18:00:56,29.41,14.17,292.4,6.46,8.68,38.35
2018-04-07 19:00:56,42.5,19.08,420.99,27.87,34.61,30.72
2018-04-07 20:00:56,59.77,31.7,479.93,41.9,50.6,24.27
2018-04-07 21:00:56,76.51,88.6,983.04,89.35,115.93,9.74
2018-04-07 22:00:56,109.16,50.64,760.79,56.27,72.83,12.26
2018-04-07 23:00:56,111.56,50.05,935.9,56.87,77.6,8.56
2018-04-08 00:00:56,107.52,0.0,910.47,53.76,66.9,4.55
2018-04-08 01:00:56,96.76,36.29,962.6,50.93,73.53,3.98
2018-04-08 02:00:56,88.13,26.61,801.11,33.62,39.71,5.21
2018-04-08 03:00:56,72.27,21.92,577.06,25.93,29.86,6.72
2018-04-08 04:00:56,56.97,14.84,513.34,21.79,24.72,8.89
2018-04-08 05:00:56,39.96,12.3,464.57,19.15,23.98,8.27
2018-04-08 06:00:56,32.51,9.49,379.68,14.91,17.83,8.55
2018-04-08 07:00:56,29.87,12.19,458.8,20.14,34.06,9.33
2018-04-08 08:00:56,28.97,13.82,385.66,16.03,27.17,16.39
2018-04-08 09:00:56,30.88,16.11,396.72,36.32,72.33,16.48
2018-04-08 10:00:56,37.11,13.83,351.22,21.03,33.25,30.39
2018-04-08 11:00:56,33.93,9.78,305.65,17.15,24.56,39.41
2018-04-08 12:00:56,31.06,8.99,265.99,8.95,12.53,44.19
2018-04-08 13:00:56,29.06,7.48,236.81,4.32,7.4,44.29
2018-04-08 14:00:56,25.37,9.12,345.48,13.84,22.66,42.57
2018-04-08 15:00:56,25.93,7.57,213.05,6.25,10.21,43.59
2018-04-08 16:00:56,26.77,7.93,262.24,5.51,8.63,39.62
2018-04-08 17:00:56,38.27,7.75,271.31,8.28,11.99,38.88
2018-04-08 18:00:56,48.54,12.41,373.26,32.97,40.92,30.69
2018-04-08 19:00:56,61.78,32.12,654.14,69.46,81.15,19.57
2018-04-08 20:00:56,91.66,40.88,725.71,70.16,86.7,16.97
2018-04-08 21:00:56,111.61,24.49,367.9,35.11,40.95,23.48
2018-04-08 22:00:56,96.97,33.18,506.5,48.43,66.38,15.36
2018-04-08 23:00:56,77.63,28.25,536.26,70.64,124.29,8.47
2018-04-09 00:00:56,64.12,0.0,612.02,78.36,131.56,6.38
2018-04-09 01:00:56,59.23,29.91,565.37,50.7,84.51,9.36
2018-04-09 02:00:56,52.48,20.82,647.2,25.21,28.02,13.9
2018-04-09 03:00:56,45.81,13.88,505.9,18.85,21.18,12.42
2018-04-09 04:00:56,37.88,11.32,449.76,14.36,16.03,10.36
2018-04-09 05:00:56,34.88,12.7,494.71,23.87,36.02,7.06
2018-04-09 06:00:56,36.1,12.54,482.23,30.62,52.09,5.05
2018-04-09 07:00:56,44.42,12.63,491.72,21.9,51.46,7.65
2018-04-09 08:00:56,50.0,14.16,387.5,24.36,45.5,14.07
2018-04-09 09:00:56,50.72,13.34,456.87,34.93,58.48,19.95
2018-04-09 10:00:56,51.22,11.34,307.08,11.14,15.76,32.63
2018-04-09 11:00:56,39.69,9.62,275.84,8.55,12.88,36.91
2018-04-09 12:00:56,32.38,8.97,260.9,7.7,12.2,40.03
2018-04-09 13:00:56,29.68,7.9,232.76,3.11,5.48,42.56
2018-04-09 14:00:56,28.66,7.54,225.3,4.25,7.23,41.6
2018-04-09 15:00:56,32.38,8.36,231.89,3.94,7.01,41.57
2018-04-09 16:00:56,39.55,7.33,225.6,3.11,5.8,41.19
2018-04-09 17:00:56,43.43,8.78,230.03,4.22,7.27,41.02
2018-04-09 18:00:56,49.79,7.21,221.68,4.79,6.92,41.23
2018-04-09 19:00:56,52.12,15.2,301.5,13.03,16.12,35.41
2018-04-09 20:00:56,54.78,21.94,356.5,12.39,15.01,28.44
2018-04-09 21:00:56,57.58,18.51,332.64,15.26,19.49,27.69
2018-04-09 22:00:56,57.42,14.26,332.43,11.67,14.5,29.0
2018-04-09 23:00:56,54.97,12.23,340.29,8.32,10.2,30.52
2018-04-10 00:00:56,46.24,0.0,319.89,20.68,25.55,27.89
2018-04-10 01:00:56,38.79,13.63,301.44,19.2,24.68,27.25
2018-04-10 02:00:56,31.64,12.61,302.11,24.55,36.29,23.52
2018-04-10 03:00:56,24.7,12.67,291.83,31.64,52.81,22.09
2018-04-10 04:00:56,25.13,12.76,280.42,38.83,59.73,18.25
2018-04-10 05:00:56,25.55,11.06,276.8,27.74,36.94,21.28
2018-04-10 06:00:56,24.06,12.84,300.1,10.46,13.46,25.21
2018-04-10 07:00:56,25.25,11.66,355.23,35.29,64.28,17.47
2018-04-10 08:00:56,27.62,11.99,300.26,10.58,17.17,29.89
2018-04-10 09:00:56,29.39,9.84,282.87,9.91,15.71,33.63
2018-04-10 10:00:56,28.54,9.1,275.37,7.1,11.51,35.46
2018-04-10 11:00:56,25.32,7.79,237.85,5.16,8.89,42.13
2018-04-10 12:00:56,18.5,6.93,223.09,2.87,6.12,44.67
2018-04-10 13:00:56,22.63,6.89,212.23,3.67,6.54,46.78
2018-04-10 14:00:56,26.03,6.6,196.8,0.0,0.0,47.64
2018-04-10 15:00:56,27.04,6.72,209.17,5.47,9.72,45.34
2018-04-10 16:00:56,34.55,8.11,221.87,6.68,10.78,44.94
2018-04-10 17:00:56,46.96,6.76,234.96,8.49,13.55,43.99
2018-04-10 18:00:56,52.83,8.88,251.81,13.09,17.72,41.99
2018-04-10 19:00:56,54.68,13.36,319.43,24.78,29.49,36.34
2018-04-10 20:00:56,60.11,26.63,418.24,29.25,32.69,34.23
2018-04-10 21:00:56,66.26,22.72,594.91,62.55,79.81,23.11
2018-04-10 22:00:56,77.03,47.2,743.87,64.13,73.44,16.37
2018-04-10 23:00:56,81.94,17.04,377.65,31.27,37.77,25.27
2018-04-11 00:00:56,70.26,0.0,325.87,31.83,42.96,22.71
2018-04-11 01:00:56,56.42,18.32,311.08,44.69,66.39,20.14
2018-04-11 02:00:56,40.44,11.15,288.31,24.2,31.78,22.5
2018-04-11 03:00:56,32.89,12.67,294.35,58.06,98.04,13.46
2018-04-11 04:00:56,29.93,10.7,304.0,50.24,69.21,14.97
2018-04-11 05:00:56,28.78,10.59,324.17,54.83,75.21,14.39
2018-04-11 06:00:56,27.92,9.69,333.63,30.08,34.18,17.15
2018-04-11 07:00:56,27.78,9.22,345.7,19.01,27.15,14.62
2018-04-11 08:00:56,36.15,14.21,501.53,39.38,72.9,13.93
2018-04-11 09:00:56,56.3,12.67,555.59,58.67,129.32,15.04
2018-04-11 10:00:56,73.72,11.4,395.67,34.21,51.27,28.84
2018-04-11 11:00:56,69.08,9.38,289.3,10.13,13.3,38.76
2018-04-11 12:00:56,53.44,9.35,287.28,22.67,40.58,39.37
2018-04-11 13:00:56,53.98,7.95,300.89,14.16,20.58,39.68
2018-04-11 14:00:56,56.73,9.66,278.25,12.4,17.22,39.61
2018-04-11 15:00:56,56.17,9.37,381.47,37.81,64.56,31.21
2018-04-11 16:00:56,51.3,9.84,393.64,41.65,64.05,29.59
2018-04-11 17:00:56,39.16,9.39,356.42,44.7,67.11,30.22
2018-04-11 18:00:56,40.01,13.83,375.41,29.92,36.81,32.41
2018-04-11 19:00:56,45.77,21.18,519.84,47.53,53.15,25.02
2018-04-11 20:00:56,58.43,34.59,651.3,40.02,44.87,21.66
2018-04-11 21:00:56,68.53,45.12,699.0,37.24,40.36,18.43
2018-04-11 22:00:56,64.16,18.25,609.44,44.93,58.54,16.33
2018-04-11 23:00:56,61.26,33.44,942.89,54.65,77.64,4.69
2018-04-12 00:00:56,64.9,0.0,793.09,43.11,56.38,6.49
2018-04-12 01:00:56,62.61,22.65,806.35,41.79,50.87,5.98
2018-04-12 02:00:56,54.07,18.82,685.2,29.25,33.42,5.95
2018-04-12 03:00:56,44.01,11.9,426.2,19.07,21.83,10.24
2018-04-12 04:00:56,36.42,12.81,433.93,16.26,18.82,11.34
2018-04-12 05:00:56,31.95,9.73,388.31,14.87,16.81,9.76
2018-04-12 06:00:56,29.54,8.4,357.04,15.89,19.89,9.55
2018-04-12 07:00:56,29.39,10.62,400.76,23.97,39.05,10.42
2018-04-12 08:00:56,30.61,10.47,428.85,27.52,51.16,14.81
2018-04-12 09:00:56,38.49,10.31,432.31,38.41,73.13,17.33
2018-04-12 10:00:56,47.63,9.67,337.08,23.45,34.96,32.42
2018-04-12 11:00:56,38.39,8.56,295.38,14.83,19.65,41.99
2018-04-12 12:00:56,31.9,7.41,251.06,8.47,12.41,45.82
2018-04-12 13:00:56,29.51,7.57,250.79,8.5,12.32,46.74
2018-04-12 14:00:56,28.56,7.05,229.25,5.33,7.52,48.6
2018-04-12 15:00:56,29.22,8.44,252.08,17.0,23.45,44.33
2018-04-12 16:00:56,43.38,7.38,266.41,28.06,38.55,40.36
2018-04-12 17:00:56,52.93,7.0,270.95,27.15,34.3,41.48
2018-04-12 18:00:56,57.64,7.15,326.98,39.09,47.57,36.65
2018-04-12 19:00:56,69.85,15.79,389.95,47.24,55.79,31.29
2018-04-12 20:00:56,75.13,9.56,313.56,22.17,27.91,36.43
2018-04-12 21:00:56,73.98,8.03,287.52,13.36,17.36,40.29
2018-04-12 22:00:56,58.17,10.4,291.19,16.62,19.41,39.94
2018-04-12 23:00:56,40.96,11.29,317.93,18.55,21.74,38.09
2018-04-13 00:00:56,32.93,0.0,438.55,36.29,41.76,21.89
2018-04-13 01:00:56,30.47,25.52,439.56,35.31,39.16,14.66
2018-04-13 02:00:56,30.44,25.07,687.39,30.71,35.79,13.49
2018-04-13 03:00:56,32.58,22.0,912.61,30.0,31.8,11.29
2018-04-13 04:00:56,33.6,14.6,503.82,23.29,24.79,12.47
2018-04-13 05:00:56,33.15,19.29,395.25,22.9,25.63,14.02
2018-04-13 06:00:56,30.33,12.02,374.54,15.99,18.05,17.54
2018-04-13 07:00:56,28.93,14.94,403.49,23.31,29.82,18.57
2018-04-13 08:00:56,29.14,12.89,393.39,26.2,37.27,19.13
2018-04-13 09:00:56,35.5,10.42,342.77,22.15,34.77,20.6
2018-04-13 10:00:56,43.97,12.09,410.5,30.27,43.55,31.29
2018-04-13 11:00:56,42.87,8.97,299.45,16.58,22.67,39.8
2018-04-13 12:00:56,38.44,7.98,282.53,12.22,17.99,41.97
