Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-10-19 20:00:56,0.0,0.0,0.0,24.55,43.95
2021-10-19 21:00:56,0.0,0.0,0.0,10.93,13.35
2021-10-19 22:00:56,0.0,0.0,0.0,11.39,15.36
2021-10-19 23:00:56,0.0,0.0,0.0,21.05,34.14
2021-10-20 00:00:56,0.0,0.0,0.0,12.25,14.53
2021-10-20 01:00:56,0.0,0.0,0.0,18.72,21.75
2021-10-20 02:00:56,0.0,0.0,0.0,4.78,5.52
2021-10-20 03:00:56,0.0,0.0,0.0,4.26,4.89
2021-10-20 04:00:56,0.0,0.0,0.0,26.22,40.9
2021-10-20 05:00:56,0.0,0.0,0.0,4.44,5.01
2021-10-20 06:00:56,0.0,0.0,0.0,3.63,3.99
2021-10-20 07:00:56,0.0,0.0,0.0,3.83,4.2
2021-10-20 08:00:56,0.0,0.0,0.0,5.4,8.11
2021-10-20 09:00:56,0.0,0.0,0.0,17.85,22.45
2021-10-20 10:00:56,0.0,0.0,0.0,11.7,14.76
2021-10-20 11:00:56,0.0,0.0,0.0,8.41,10.44
2021-10-20 12:00:56,0.0,0.0,0.0,12.76,16.84
2021-10-20 13:00:56,0.0,0.0,0.0,17.51,28.9
2021-10-20 14:00:56,0.0,0.0,0.0,13.96,20.27
2021-10-20 15:00:56,0.0,0.0,0.0,12.59,19.91
2021-10-20 16:00:56,0.0,0.0,0.0,29.48,40.88
2021-10-20 17:00:56,0.0,0.0,0.0,8.87,11.24
2021-10-20 18:00:56,0.0,0.0,0.0,15.81,18.05
2021-10-20 19:00:56,0.0,0.0,0.0,32.43,40.32
2021-10-20 20:00:56,0.0,0.0,0.0,25.11,29.21
2021-10-20 21:00:56,0.0,0.0,0.0,23.23,29.82
2021-10-20 22:00:56,0.0,0.0,0.0,9.17,14.31
2021-10-20 23:00:56,0.0,0.0,0.0,12.92,20.9
2021-10-21 00:00:56,0.0,0.0,0.0,4.73,5.5
2021-10-21 01:00:56,0.0,0.0,0.0,4.82,5.46
2021-10-21 02:00:56,0.0,0.0,0.0,5.06,5.55
2021-10-21 03:00:56,0.0,0.0,0.0,4.13,4.54
2021-10-21 04:00:56,0.0,0.0,0.0,4.85,5.26
2021-10-21 05:00:56,0.0,0.0,0.0,4.12,4.37
2021-10-21 06:00:56,0.0,0.0,0.0,3.88,4.04
2021-10-21 07:00:56,0.0,0.0,0.0,4.37,4.69
2021-10-21 08:00:56,0.0,0.0,0.0,6.37,6.81
2021-10-21 09:00:56,0.0,0.0,0.0,17.18,21.74
2021-10-21 10:00:56,0.0,0.0,0.0,18.78,25.35
2021-10-21 11:00:56,0.0,0.0,0.0,14.93,21.32
2021-10-21 12:00:56,0.0,0.0,0.0,21.94,34.45
2021-10-21 13:00:56,0.0,0.0,0.0,19.56,23.86
2021-10-21 14:00:56,0.0,0.0,0.0,16.9,26.33
2021-10-21 15:00:56,0.0,0.0,0.0,19.71,45.56
2021-10-21 16:00:56,0.0,0.0,0.0,16.1,25.12
2021-10-21 17:00:56,0.0,0.0,0.0,7.42,9.03
2021-10-21 18:00:56,0.0,0.0,0.0,6.28,7.68
2021-10-21 19:00:56,0.0,0.0,0.0,9.17,11.15
2021-10-21 20:00:56,0.0,0.0,0.0,1.28,8.26
2021-10-21 21:00:56,0.0,0.0,0.0,6.99,9.05
2021-10-21 22:00:56,0.0,0.0,0.0,5.12,6.37
2021-10-21 23:00:56,0.0,0.0,0.0,4.24,5.11
2021-10-22 00:00:56,0.0,0.0,0.0,4.1,4.89
2021-10-22 01:00:56,0.0,0.0,0.0,16.33,17.97
2021-10-22 02:00:56,0.0,0.0,0.0,11.39,13.35
2021-10-22 03:00:56,0.0,0.0,0.0,5.06,5.75
2021-10-22 04:00:56,0.0,0.0,0.0,3.72,4.21
2021-10-22 05:00:56,0.0,0.0,0.0,3.69,4.33
2021-10-22 06:00:56,0.0,0.0,0.0,5.07,5.54
2021-10-22 07:00:56,0.0,0.0,0.0,3.92,5.71
2021-10-22 08:00:56,0.0,0.0,0.0,22.23,24.05
2021-10-22 09:00:56,0.0,0.0,0.0,63.56,124.84
2021-10-22 10:00:56,0.0,0.0,0.0,9.97,12.17
2021-10-22 11:00:56,0.0,0.0,0.0,10.1,15.78
2021-10-22 12:00:56,0.0,0.0,0.0,21.17,33.14
2021-10-22 13:00:56,0.0,0.0,0.0,12.24,20.2
2021-10-22 14:00:56,0.0,0.0,0.0,13.37,20.11
2021-10-22 15:00:56,0.0,0.0,0.0,6.29,7.72
2021-10-22 16:00:56,0.0,0.0,0.0,24.33,30.48
2021-10-22 17:00:56,0.0,0.0,0.0,32.44,48.2
2021-10-22 18:00:56,0.0,0.0,0.0,11.83,17.29
2021-10-22 19:00:56,0.0,0.0,0.0,21.9,38.9
2021-10-22 20:00:56,0.0,0.0,0.0,5.25,10.29
2021-10-22 21:00:56,0.0,0.0,0.0,12.65,15.39
2021-10-22 22:00:56,0.0,0.0,0.0,6.76,8.68
2021-10-22 23:00:56,0.0,0.0,0.0,5.04,6.09
2021-10-23 00:00:56,0.0,0.0,0.0,5.2,6.23
2021-10-23 01:00:56,0.0,0.0,0.0,4.43,5.33
2021-10-23 02:00:56,0.0,0.0,0.0,4.13,4.91
2021-10-23 03:00:56,0.0,0.0,0.0,4.65,5.28
2021-10-23 04:00:56,0.0,0.0,0.0,4.04,4.65
2021-10-23 05:00:56,0.0,0.0,0.0,9.16,11.2
2021-10-23 06:00:56,0.0,0.0,0.0,4.24,4.75
2021-10-23 07:00:56,0.0,0.0,0.0,4.81,5.67
2021-10-23 08:00:56,0.0,0.0,0.0,38.02,0.0
2021-10-23 09:00:56,0.0,0.0,0.0,27.85,31.3
2021-10-23 10:00:56,0.0,0.0,0.0,10.29,13.1
2021-10-23 11:00:56,0.0,0.0,0.0,25.48,35.74
2021-10-23 12:00:56,0.0,0.0,0.0,17.21,23.25
2021-10-23 13:00:56,0.0,0.0,0.0,15.44,17.86
2021-10-23 14:00:56,0.0,0.0,0.0,42.83,63.7
2021-10-23 15:00:56,0.0,0.0,0.0,6.41,10.63
2021-10-23 16:00:56,0.0,0.0,0.0,18.69,23.64
2021-10-23 17:00:56,0.0,0.0,0.0,17.68,22.8
2021-10-23 18:00:56,0.0,0.0,0.0,10.14,13.27
2021-10-23 19:00:56,0.0,0.0,0.0,7.88,8.97
2021-10-23 20:00:56,0.0,0.0,0.0,9.06,18.32
2021-10-23 21:00:56,0.0,0.0,0.0,7.54,9.52
2021-10-23 22:00:56,0.0,0.0,0.0,6.18,7.82
2021-10-23 23:00:56,0.0,0.0,0.0,5.08,6.42
2021-10-24 00:00:56,0.0,0.0,0.0,27.84,34.84
2021-10-24 01:00:56,0.0,0.0,0.0,4.09,5.37
2021-10-24 02:00:56,0.0,0.0,0.0,4.85,5.81
2021-10-24 03:00:56,0.0,0.0,0.0,9.2,14.86
2021-10-24 04:00:56,0.0,0.0,0.0,4.55,5.46
2021-10-24 05:00:56,0.0,0.0,0.0,4.55,5.45
2021-10-24 06:00:56,0.0,0.0,0.0,3.85,4.64
2021-10-24 07:00:56,0.0,0.0,0.0,6.26,7.13
2021-10-24 08:00:56,0.0,0.0,0.0,8.98,9.84
2021-10-24 09:00:56,0.0,0.0,0.0,23.62,28.16
2021-10-24 10:00:56,0.0,0.0,0.0,36.96,57.97
2021-10-24 11:00:56,0.0,0.0,0.0,13.58,17.88
2021-10-24 12:00:56,0.0,0.0,0.0,12.79,19.04
2021-10-24 13:00:56,0.0,0.0,0.0,11.93,15.44
2021-10-24 14:00:56,0.0,0.0,0.0,3.55,53.82
2021-10-24 15:00:56,0.0,0.0,0.0,9.87,13.16
2021-10-24 16:00:56,0.0,0.0,0.0,48.51,80.84
2021-10-24 17:00:56,0.0,0.0,0.0,9.62,16.27
2021-10-24 18:00:56,0.0,0.0,0.0,14.22,43.33
2021-10-24 19:00:56,0.0,0.0,0.0,8.18,9.38
2021-10-24 20:00:56,0.0,0.0,0.0,8.38,10.28
2021-10-24 21:00:56,0.0,0.0,0.0,36.09,43.6
2021-10-24 22:00:56,0.0,0.0,0.0,39.08,46.65
2021-10-24 23:00:56,0.0,0.0,0.0,13.29,16.21
2021-10-25 00:00:56,0.0,0.0,0.0,11.68,14.13
2021-10-25 01:00:56,0.0,0.0,0.0,27.44,30.11
2021-10-25 02:00:56,0.0,0.0,0.0,8.66,10.87
2021-10-25 03:00:56,0.0,0.0,0.0,7.45,8.79
2021-10-25 04:00:56,0.0,0.0,0.0,7.77,9.59
2021-10-25 05:00:56,0.0,0.0,0.0,6.8,7.92
2021-10-25 06:00:56,0.0,0.0,0.0,8.62,9.98
2021-10-25 07:00:56,0.0,0.0,0.0,9.37,10.69
2021-10-25 08:00:56,0.0,0.0,0.0,0.0,104.52
2021-10-25 09:00:56,0.0,0.0,0.0,0.0,0.0
2021-10-25 10:00:56,0.0,0.0,0.0,14.2,21.29
2021-10-25 11:00:56,0.0,0.0,0.0,12.64,20.03
2021-10-25 12:00:56,0.0,0.0,0.0,17.71,24.39
2021-10-25 13:00:56,0.0,0.0,0.0,10.59,14.99
2021-10-25 14:00:56,0.0,0.0,0.0,11.74,15.66
2021-10-25 15:00:56,0.0,0.0,0.0,10.09,27.41
2021-10-25 16:00:56,0.0,0.0,0.0,16.94,24.28
2021-10-25 17:00:56,0.0,0.0,0.0,26.51,53.07
2021-10-25 18:00:56,0.0,0.0,0.0,18.6,24.55
2021-10-25 19:00:56,0.0,0.0,0.0,23.05,39.42
2021-10-25 20:00:56,0.0,0.0,0.0,32.25,65.32
2021-10-25 21:00:56,0.0,0.0,0.0,21.79,27.0
2021-10-25 22:00:56,0.0,0.0,0.0,22.47,28.04
2021-10-25 23:00:56,0.0,0.0,0.0,19.36,25.5
2021-10-26 00:00:56,0.0,0.0,0.0,11.97,15.66
2021-10-26 01:00:56,0.0,0.0,0.0,12.52,24.54
2021-10-26 02:00:56,0.0,0.0,0.0,8.19,10.2
2021-10-26 03:00:56,0.0,0.0,0.0,9.55,11.69
2021-10-26 04:00:56,0.0,0.0,0.0,4.4,5.14
2021-10-26 05:00:56,0.0,0.0,0.0,3.9,4.12
2021-10-26 06:00:56,0.0,0.0,0.0,3.74,3.95
2021-10-26 07:00:56,0.0,0.0,0.0,3.4,3.49
2021-10-26 08:00:56,0.0,0.0,0.0,10.02,13.24
2021-10-26 09:00:56,0.0,0.0,0.0,11.3,13.31
2021-10-26 10:00:56,0.0,0.0,0.0,26.58,49.63
2021-10-26 11:00:56,0.0,0.0,0.0,7.23,12.22
2021-10-26 12:00:56,0.0,0.0,0.0,17.44,26.72
2021-10-26 13:00:56,0.0,0.0,0.0,6.83,11.73
2021-10-26 14:00:56,0.0,0.0,0.0,11.41,21.78
2021-10-26 15:00:56,0.0,0.0,0.0,16.4,20.76
2021-10-26 16:00:56,0.0,0.0,0.0,22.03,28.9
2021-10-26 17:00:56,0.0,0.0,0.0,16.98,21.77
2021-10-26 18:00:56,0.0,0.0,0.0,5.53,14.22
2021-10-26 19:00:56,0.0,0.0,0.0,39.34,45.65
2021-10-26 20:00:56,0.0,0.0,0.0,17.74,24.23
2021-10-26 21:00:56,0.0,0.0,0.0,5.59,8.54
2021-10-26 22:00:56,0.0,0.0,0.0,19.73,21.81
2021-10-26 23:00:56,0.0,0.0,0.0,8.78,14.15
2021-10-27 00:00:56,0.0,0.0,0.0,5.48,6.67
2021-10-27 01:00:56,0.0,0.0,0.0,4.78,5.75
2021-10-27 02:00:56,0.0,0.0,0.0,6.78,7.7
2021-10-27 03:00:56,0.0,0.0,0.0,5.69,6.42
2021-10-27 04:00:56,0.0,0.0,0.0,6.47,7.17
2021-10-27 05:00:56,0.0,0.0,0.0,8.29,9.04
2021-10-27 06:00:56,0.0,0.0,0.0,7.85,8.65
2021-10-27 07:00:56,0.0,0.0,0.0,11.44,13.1
2021-10-27 08:00:56,0.0,0.0,0.0,16.08,17.53
2021-10-27 09:00:56,0.0,0.0,0.0,54.15,72.78
2021-10-27 10:00:56,0.0,0.0,0.0,40.1,51.03
2021-10-27 11:00:56,0.0,0.0,0.0,13.36,17.39
2021-10-27 12:00:56,0.0,0.0,0.0,11.31,20.3
2021-10-27 13:00:56,0.0,0.0,0.0,7.22,8.84
2021-10-27 14:00:56,0.0,0.0,0.0,13.95,17.52
2021-10-27 15:00:56,0.0,0.0,0.0,25.36,33.28
2021-10-27 16:00:56,0.0,0.0,0.0,24.28,34.07
2021-10-27 17:00:56,0.0,0.0,0.0,20.33,26.13
2021-10-27 18:00:56,0.0,0.0,0.0,13.28,16.62
2021-10-27 19:00:56,0.0,0.0,0.0,55.99,65.08
2021-10-27 20:00:56,0.0,0.0,0.0,26.33,55.24
2021-10-27 21:00:56,0.0,0.0,0.0,5.2,6.88
2021-10-27 22:00:56,0.0,0.0,0.0,4.19,5.62
2021-10-27 23:00:56,0.0,0.0,0.0,39.94,64.8
2021-10-28 00:00:56,0.0,0.0,0.0,6.79,8.81
2021-10-28 01:00:56,0.0,0.0,0.0,7.68,9.42
2021-10-28 02:00:56,0.0,0.0,0.0,9.92,12.65
2021-10-28 03:00:56,0.0,0.0,0.0,8.42,10.41
2021-10-28 04:00:56,0.0,0.0,0.0,8.22,10.01
2021-10-28 05:00:56,0.0,0.0,0.0,3.87,5.38
2021-10-28 06:00:56,0.0,0.0,0.0,6.06,7.56
2021-10-28 07:00:56,0.0,0.0,0.0,8.29,10.27
2021-10-28 08:00:56,0.0,0.0,0.0,37.23,49.17
2021-10-28 09:00:56,0.0,0.0,0.0,49.8,79.28
2021-10-28 10:00:56,0.0,0.0,0.0,39.58,84.97
2021-10-28 11:00:56,0.0,0.0,0.0,20.56,31.78
2021-10-28 12:00:56,0.0,0.0,0.0,26.27,38.71
2021-10-28 13:00:56,0.0,0.0,0.0,11.67,19.46
2021-10-28 14:00:56,0.0,0.0,0.0,15.0,32.48
2021-10-28 15:00:56,0.0,0.0,0.0,19.73,30.73
2021-10-28 16:00:56,0.0,0.0,0.0,12.86,21.63
2021-10-28 17:00:56,0.0,0.0,0.0,19.98,27.57
2021-10-28 18:00:56,0.0,0.0,0.0,49.04,67.63
2021-10-28 19:00:56,0.0,0.0,0.0,87.04,124.36
2021-10-28 20:00:56,0.0,0.0,0.0,115.49,225.0
2021-10-28 21:00:56,0.0,0.0,0.0,18.5,26.16
2021-10-28 22:00:56,0.0,0.0,0.0,19.71,26.88
2021-10-28 23:00:56,0.0,0.0,0.0,49.82,65.05
2021-10-29 00:00:56,0.0,0.0,0.0,16.69,20.59
2021-10-29 01:00:56,0.0,0.0,0.0,10.69,12.63
2021-10-29 02:00:56,0.0,0.0,0.0,6.48,7.98
2021-10-29 03:00:56,0.0,0.0,0.0,8.34,11.99
2021-10-29 04:00:56,0.0,0.0,0.0,6.36,7.86
2021-10-29 05:00:56,0.0,0.0,0.0,8.58,10.08
2021-10-29 06:00:56,0.0,0.0,0.0,8.04,9.56
2021-10-29 07:00:56,0.0,0.0,0.0,8.38,9.87
2021-10-29 08:00:56,0.0,0.0,0.0,6.64,10.08
2021-10-29 09:00:56,0.0,0.0,0.0,20.95,27.14
2021-10-29 10:00:56,0.0,0.0,0.0,13.1,16.62
2021-10-29 11:00:56,0.0,0.0,0.0,16.84,23.11
2021-10-29 12:00:56,0.0,0.0,0.0,13.07,19.43
2021-10-29 13:00:56,0.0,0.0,0.0,14.72,20.73
2021-10-29 14:00:56,0.0,0.0,0.0,9.25,14.59
2021-10-29 15:00:56,0.0,0.0,0.0,25.26,42.0
2021-10-29 16:00:56,0.0,0.0,0.0,17.05,21.53
2021-10-29 17:00:56,0.0,0.0,0.0,15.54,22.13
2021-10-29 18:00:56,0.0,0.0,0.0,38.1,51.03
2021-10-29 19:00:56,0.0,0.0,0.0,32.04,41.18
2021-10-29 20:00:56,0.0,0.0,0.0,36.88,47.4
2021-10-29 21:00:56,0.0,0.0,0.0,8.47,13.26
2021-10-29 22:00:56,0.0,0.0,0.0,27.27,38.53
2021-10-29 23:00:56,0.0,0.0,0.0,29.49,38.0
2021-10-30 00:00:56,0.0,0.0,0.0,14.07,16.66
2021-10-30 01:00:56,0.0,0.0,0.0,6.59,8.07
2021-10-30 02:00:56,0.0,0.0,0.0,7.39,9.68
2021-10-30 03:00:56,0.0,0.0,0.0,12.65,15.18
2021-10-30 04:00:56,0.0,0.0,0.0,12.08,14.29
2021-10-30 05:00:56,0.0,0.0,0.0,10.28,11.59
2021-10-30 06:00:56,0.0,0.0,0.0,5.98,6.97
2021-10-30 07:00:56,0.0,0.0,0.0,13.55,15.57
2021-10-30 08:00:56,0.0,0.0,0.0,19.94,27.55
2021-10-30 09:00:56,0.0,0.0,0.0,99.0,167.81
2021-10-30 10:00:56,0.0,0.0,0.0,18.97,26.35
2021-10-30 11:00:56,0.0,0.0,0.0,13.06,18.67
2021-10-30 12:00:56,0.0,0.0,0.0,15.78,21.79
2021-10-30 13:00:56,0.0,0.0,0.0,10.1,13.88
2021-10-30 14:00:56,0.0,0.0,0.0,11.32,14.76
2021-10-30 15:00:56,0.0,0.0,0.0,10.87,14.74
2021-10-30 16:00:56,0.0,0.0,0.0,25.63,34.08
2021-10-30 17:00:56,0.0,0.0,0.0,11.7,16.43
2021-10-30 18:00:56,0.0,0.0,0.0,77.49,115.12
2021-10-30 19:00:56,0.0,0.0,0.0,45.13,70.21
2021-10-30 20:00:56,0.0,0.0,0.0,48.49,54.71
2021-10-30 21:00:56,0.0,0.0,0.0,28.25,31.76
2021-10-30 22:00:56,0.0,0.0,0.0,19.94,23.25
2021-10-30 23:00:56,0.0,0.0,0.0,21.94,28.33
2021-10-31 00:00:56,0.0,0.0,0.0,20.48,32.26
2021-10-31 01:00:56,0.0,0.0,0.0,8.98,22.01
2021-10-31 02:00:56,0.0,0.0,0.0,27.16,34.57
2021-10-31 03:00:56,0.0,0.0,0.0,7.47,8.92
2021-10-31 04:00:56,0.0,0.0,0.0,7.36,8.82
2021-10-31 05:00:56,0.0,0.0,0.0,8.3,9.92
2021-10-31 06:00:56,0.0,0.0,0.0,6.34,7.68
2021-10-31 07:00:56,0.0,0.0,0.0,13.58,16.97
2021-10-31 08:00:56,0.0,0.0,0.0,8.35,10.09
2021-10-31 09:00:56,0.0,0.0,0.0,13.92,16.56
2021-10-31 10:00:56,0.0,0.0,0.0,34.45,46.06
2021-10-31 11:00:56,0.0,0.0,0.0,13.52,16.93
2021-10-31 12:00:56,0.0,0.0,0.0,19.48,71.76
2021-10-31 13:00:56,0.0,0.0,0.0,11.74,17.45
2021-10-31 14:00:56,0.0,0.0,0.0,15.92,23.14
2021-10-31 15:00:56,0.0,0.0,0.0,14.56,22.1
2021-10-31 16:00:56,0.0,0.0,0.0,13.64,23.49
2021-10-31 17:00:56,0.0,0.0,0.0,15.24,23.43
2021-10-31 18:00:56,0.0,0.0,0.0,30.76,44.23
2021-10-31 19:00:56,0.0,0.0,0.0,25.78,38.48
2021-10-31 20:00:56,0.0,0.0,0.0,22.02,29.58
2021-10-31 21:00:56,0.0,0.0,0.0,23.46,32.55
2021-10-31 22:00:56,0.0,0.0,0.0,14.57,20.94
2021-10-31 23:00:56,0.0,0.0,0.0,14.22,18.52
2021-11-01 00:00:56,0.0,0.0,0.0,13.07,15.78
2021-11-01 01:00:56,0.0,0.0,0.0,18.76,24.26
2021-11-01 02:00:56,0.0,0.0,0.0,7.82,9.69
2021-11-01 03:00:56,0.0,0.0,0.0,5.77,7.12
2021-11-01 04:00:56,0.0,0.0,0.0,7.49,9.19
2021-11-01 05:00:56,0.0,0.0,0.0,10.51,12.99
2021-11-01 06:00:56,0.0,0.0,0.0,10.33,12.08
2021-11-01 07:00:56,0.0,0.0,0.0,16.64,22.43
2021-11-01 08:00:56,0.0,0.0,0.0,17.57,26.34
2021-11-01 09:00:56,0.0,0.0,0.0,26.88,41.56
2021-11-01 10:00:56,0.0,0.0,0.0,14.93,22.32
2021-11-01 11:00:56,0.0,0.0,0.0,0.0,0.0
2021-11-01 12:00:56,0.0,0.0,0.0,20.83,34.57
2021-11-01 13:00:56,0.0,0.0,0.0,19.49,31.63
2021-11-01 14:00:56,0.0,0.0,63.07,20.7,36.14
2021-11-01 15:00:56,0.0,0.0,216.97,0.0,0.0
2021-11-01 16:00:56,0.0,0.0,205.34,0.0,0.0
2021-11-01 17:00:56,0.0,0.0,239.63,0.0,0.0
2021-11-01 18:00:56,0.0,0.0,204.96,0.0,0.0
2021-11-01 19:00:56,0.0,0.0,205.05,0.0,0.0
2021-11-01 20:00:56,0.0,0.0,190.07,0.0,0.0
2021-11-01 21:00:56,0.0,0.0,414.02,0.0,0.0
2021-11-01 22:00:56,0.0,0.0,534.27,0.0,0.0
2021-11-01 23:00:56,0.0,0.0,1141.68,0.0,0.0
2021-11-02 00:00:56,0.0,0.0,1592.74,0.0,0.0
2021-11-02 01:00:56,0.0,0.0,1196.8,0.0,0.0
2021-11-02 02:00:56,0.0,0.0,1050.56,0.0,0.0
2021-11-02 03:00:56,0.0,0.0,732.83,0.0,0.0
2021-11-02 04:00:56,0.0,0.0,647.09,0.0,0.0
2021-11-02 05:00:56,0.0,0.0,542.74,0.0,0.0
2021-11-02 06:00:56,0.0,0.0,536.58,0.0,0.0
2021-11-02 07:00:56,0.0,0.0,726.98,0.0,0.0
2021-11-02 08:00:56,0.0,0.0,1083.55,0.0,0.0
2021-11-02 09:00:56,0.0,0.0,1249.21,0.0,0.0
2021-11-02 10:00:56,0.0,0.0,1280.93,0.0,0.0
2021-11-02 11:00:56,0.0,0.0,1341.16,0.0,0.0
2021-11-02 12:00:56,0.0,0.0,683.89,0.0,0.0
2021-11-02 13:00:56,0.0,0.0,576.97,0.0,0.0
2021-11-02 14:00:56,0.0,0.0,433.65,0.0,0.0
2021-11-02 15:00:56,0.0,0.0,491.69,0.0,0.0
2021-11-02 16:00:56,0.0,0.0,520.99,0.0,0.0
2021-11-02 17:00:56,0.0,0.0,557.16,0.0,0.0
2021-11-02 18:00:56,0.0,0.0,813.49,0.0,0.0
2021-11-02 19:00:56,0.0,0.0,1256.23,0.0,0.0
2021-11-02 20:00:56,0.0,0.0,1617.84,0.0,0.0
2021-11-02 21:00:56,0.0,0.0,2593.33,0.0,0.0
2021-11-02 22:00:56,0.0,0.0,1999.77,0.0,0.0
2021-11-02 23:00:56,0.0,0.0,1287.32,0.0,0.0
2021-11-03 00:00:56,0.0,0.0,1436.01,0.0,0.0
2021-11-03 01:00:56,0.0,0.0,1381.72,0.0,0.0
2021-11-03 02:00:56,0.0,0.0,1791.89,0.0,0.0
2021-11-03 03:00:56,0.0,0.0,916.7,0.0,0.0
2021-11-03 04:00:56,0.0,0.0,550.06,0.0,0.0
2021-11-03 05:00:56,0.0,0.0,366.82,0.0,0.0
2021-11-03 06:00:56,0.0,0.0,580.69,0.0,0.0
2021-11-03 07:00:56,0.0,0.0,732.11,0.0,0.0
2021-11-03 08:00:56,0.0,0.0,1216.88,0.0,0.0
2021-11-03 09:00:56,0.0,0.0,1435.48,0.0,0.0
2021-11-03 10:00:56,0.0,0.0,1237.61,0.0,0.0
2021-11-03 11:00:56,0.0,0.0,1597.6,0.0,0.0
2021-11-03 12:00:56,0.0,0.0,1238.31,0.0,0.0
2021-11-03 13:00:56,0.0,0.0,391.35,0.0,0.0
2021-11-03 14:00:56,0.0,0.0,498.88,0.0,0.0
2021-11-03 15:00:56,0.0,0.0,335.82,0.0,0.0
2021-11-03 16:00:56,0.0,0.0,247.51,0.0,0.0
2021-11-03 17:00:56,0.0,0.0,222.64,0.0,0.0
2021-11-03 18:00:56,0.0,0.0,424.54,0.0,0.0
2021-11-03 19:00:56,0.0,0.0,811.04,0.0,0.0
2021-11-03 20:00:56,0.0,0.0,1596.16,0.0,0.0
2021-11-03 21:00:56,0.0,0.0,1764.69,0.0,0.0
2021-11-03 22:00:56,0.0,0.0,1036.96,0.0,0.0
2021-11-03 23:00:56,0.0,0.0,1828.04,0.0,0.0
2021-11-04 00:00:56,0.0,0.0,1740.14,0.0,0.0
2021-11-04 01:00:56,0.0,0.0,1311.08,0.0,0.0
2021-11-04 02:00:56,0.0,0.0,860.64,0.0,0.0
2021-11-04 03:00:56,0.0,0.0,1155.9,0.0,0.0
2021-11-04 04:00:56,0.0,0.0,924.39,0.0,0.0
2021-11-04 05:00:56,0.0,0.0,760.56,0.0,0.0
2021-11-04 06:00:56,0.0,0.0,840.61,0.0,0.0
2021-11-04 07:00:56,0.0,0.0,1090.6,0.0,0.0
2021-11-04 08:00:56,0.0,0.0,1236.49,0.0,0.0
2021-11-04 09:00:56,0.0,0.0,1504.28,0.0,0.0
2021-11-04 10:00:56,0.0,0.0,1437.75,0.0,0.0
2021-11-04 11:00:56,0.0,0.0,510.51,0.0,0.0
