Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-06 00:00:56,"84,85",-,"3,01",-,"51,17","61,95","16,85"
2019-03-06 01:00:56,"69,40",-,"2,40",-,"57,80","75,71","14,94"
2019-03-06 02:00:56,"62,10",-,"2,47",-,"43,86","68,86","23,33"
2019-03-06 03:00:56,"48,83",-,"2,39",-,"42,45","48,29","18,98"
2019-03-06 04:00:56,"44,81",-,"1,60",-,"50,55","59,72","12,13"
2019-03-06 05:00:56,"48,30",-,"2,31",-,"61,81","106,11","2,54"
2019-03-06 06:00:56,"60,36",-,"3,43",-,"60,43","96,44","6,03"
2019-03-06 07:00:56,"58,27",-,"2,95",-,"57,64","75,61","5,70"
2019-03-06 08:00:56,"52,62",-,"2,66",-,"53,13","67,96","8,70"
2019-03-06 09:00:56,"49,78",-,"3,53",-,"70,77","189,85","2,79"
2019-03-06 10:00:56,"100,68",-,"5,50",-,"73,10","222,99","2,69"
2019-03-06 11:00:56,"115,06",-,"6,04",-,"79,31","238,94","3,68"
2019-03-06 12:00:56,"131,17",-,"4,81",-,"80,02","264,45","4,21"
2019-03-06 13:00:56,"161,13",-,"9,37",-,"96,95","330,40","4,73"
2019-03-06 14:00:56,"238,69",-,"19,05",-,"104,18","329,41","3,94"
2019-03-06 15:00:56,"193,75",-,"19,19",-,"98,51","256,72","3,81"
2019-03-06 16:00:56,"135,87",-,"19,91",-,"89,29","160,23","10,14"
2019-03-06 17:00:56,"93,79",-,"19,85",-,"86,31","179,85","13,83"
2019-03-06 18:00:56,"101,21",-,"16,04",-,"109,53","311,36","4,58"
2019-03-06 19:00:56,"173,41",-,"15,05",-,"104,28","245,47","5,06"
2019-03-06 20:00:56,"160,34",-,"12,03",-,"108,39","333,95","3,16"
2019-03-06 21:00:56,"192,68",-,"10,44",-,"102,04","284,89","2,59"
2019-03-06 22:00:56,"178,40",-,"11,03",-,"92,25","152,33","3,15"
2019-03-06 23:00:56,"94,52",-,"7,85",-,"87,44","160,37","4,40"
2019-03-07 00:00:56,"94,90",-,"6,27",-,"87,71","165,58","2,54"
2019-03-07 01:00:56,"68,27",-,"4,41",-,"76,69","131,61","6,58"
2019-03-07 02:00:56,"48,49",-,"2,70",-,"77,69","133,91","1,72"
2019-03-07 03:00:56,"45,19",-,"1,82",-,"60,51","101,32","3,47"
2019-03-07 04:00:56,"43,27",-,"1,07",-,"55,31","133,44","3,11"
2019-03-07 05:00:56,"39,50",-,"0,40",-,"50,36","76,74","4,87"
2019-03-07 06:00:56,"31,62",-,"0,40",-,"42,06","55,32","9,11"
2019-03-07 07:00:56,"28,60",-,-,-,"33,95","39,95","12,37"
2019-03-07 08:00:56,"25,81",-,-,-,"37,26","66,25","7,36"
2019-03-07 09:00:56,"24,72",-,-,-,"48,59","129,37","2,68"
2019-03-07 10:00:56,"28,14",-,"0,74",-,"50,53","143,21","7,38"
2019-03-07 11:00:56,"35,51",-,"7,16",-,"62,36","232,73","8,52"
2019-03-07 12:00:56,"88,45",-,"9,12",-,"62,35","124,87","22,96"
2019-03-07 13:00:56,"88,46",-,"7,51",-,"54,67","96,81","37,79"
2019-03-07 14:00:56,"81,87",-,"3,15",-,"28,35","41,85","72,19"
2019-03-07 15:00:56,"48,60",-,"1,11",-,"22,65","32,20","79,70"
2019-03-07 16:00:56,"31,81",-,"0,54",-,"19,54","26,99","86,54"
2019-03-07 17:00:56,"15,33",-,"0,51",-,"19,13","24,82","93,41"
2019-03-07 18:00:56,"22,60",-,"0,44",-,"20,47","24,31","96,33"
2019-03-07 19:00:56,"31,84",-,"0,55",-,"40,64","50,52","75,72"
2019-03-07 20:00:56,"45,58",-,"1,11",-,"72,76","104,29","38,74"
2019-03-07 21:00:56,"64,60",-,"1,18",-,"58,53","78,01","34,86"
2019-03-07 22:00:56,"73,84",-,"0,59",-,"58,29","68,14","23,03"
2019-03-07 23:00:56,"64,55",-,"0,44",-,"52,38","66,91","19,73"
2019-03-08 00:00:56,"70,26",-,"0,26",-,"63,72","97,66","5,89"
2019-03-08 01:00:56,"80,88",-,"0,32",-,"55,37","80,46","9,78"
2019-03-08 02:00:56,"61,96",-,"0,09",-,"51,52","67,69","9,25"
2019-03-08 03:00:56,"54,24",-,"0,37",-,"39,89","46,28","20,97"
2019-03-08 04:00:56,"32,76",-,"0,07",-,"32,86","36,36","21,49"
2019-03-08 05:00:56,"28,03",-,"0,08",-,"43,75","60,77","10,18"
2019-03-08 06:00:56,"34,60",-,"0,43",-,"50,80","61,92","4,36"
2019-03-08 07:00:56,"37,86",-,"0,03",-,"53,94","85,18","2,50"
2019-03-08 08:00:56,"43,70",-,"0,36",-,"54,02","115,60","2,46"
2019-03-08 09:00:56,"50,17",-,"0,41",-,"58,01","149,30","3,11"
2019-03-08 10:00:56,"87,21",-,"1,93",-,"74,61","264,98","4,72"
2019-03-08 11:00:56,"114,74",-,"5,27",-,"99,98","367,26","6,27"
2019-03-08 12:00:56,"168,76",-,"7,09",-,"119,53","341,18","12,83"
2019-03-08 13:00:56,"180,25",-,"7,14",-,"88,30","156,46","31,02"
2019-03-08 14:00:56,"124,26",-,"12,40",-,"78,84","119,78","52,38"
2019-03-08 15:00:56,"76,99",-,"7,41",-,"17,90","25,13","96,32"
2019-03-08 16:00:56,"24,35",-,"5,26",-,"4,47",-,"104,72"
2019-03-08 17:00:56,"17,17",-,"11,22",-,"23,36",-,"96,63"
2019-03-08 18:00:56,"37,44",-,"18,85",-,"48,64","61,31","84,20"
2019-03-08 19:00:56,"63,84",-,"20,17",-,"46,83","56,66","78,63"
2019-03-08 20:00:56,"67,96",-,"16,15",-,"66,03","91,17","44,69"
2019-03-08 21:00:56,"82,81",-,"5,25",-,"73,62","145,98","22,99"
2019-03-08 22:00:56,"150,87",-,"3,69",-,"81,92","161,64","4,54"
2019-03-08 23:00:56,"132,85",-,"2,92",-,"74,42","131,41","3,12"
2019-03-09 00:00:56,"120,43",-,"4,25",-,"60,10","89,11","10,75"
2019-03-09 01:00:56,"71,34",-,"4,44",-,"65,60","99,26","9,41"
2019-03-09 02:00:56,"68,82",-,"3,74",-,"54,13","71,73","11,98"
2019-03-09 03:00:56,"54,01",-,"2,36",-,"58,96","79,80","5,34"
2019-03-09 04:00:56,"46,65",-,"2,34",-,"62,84","102,84","2,92"
2019-03-09 05:00:56,"61,38",-,"2,68",-,"62,85","97,53","2,47"
2019-03-09 06:00:56,"46,06",-,"2,46",-,"58,30","79,98","2,87"
2019-03-09 07:00:56,"39,69",-,"2,87",-,"49,49","55,45","7,77"
2019-03-09 08:00:56,"33,94",-,"1,81",-,"37,93","47,04","15,52"
2019-03-09 09:00:56,"28,34",-,"1,12",-,"58,44","163,75","3,15"
2019-03-09 10:00:56,"82,68",-,"7,08",-,"63,60","178,97","6,26"
2019-03-09 11:00:56,"85,95",-,"20,21",-,"88,76","302,74","6,36"
2019-03-09 12:00:56,"124,13",-,"19,04",-,"92,63","257,60","10,89"
2019-03-09 13:00:56,"126,56",-,"40,86",-,"93,20","166,66","35,78"
2019-03-09 14:00:56,"101,81",-,"26,01",-,"50,39","75,90","54,03"
2019-03-09 15:00:56,"62,84",-,"18,79",-,"35,43","49,48","72,22"
2019-03-09 16:00:56,"73,77",-,"18,78",-,"24,42","32,30","89,14"
2019-03-09 17:00:56,"98,96",-,"20,18",-,"21,37","27,37","97,36"
2019-03-09 18:00:56,"78,06",-,"19,68",-,"27,26","32,47","93,80"
2019-03-09 19:00:56,"72,85",-,"19,55",-,"39,67","47,38","77,40"
2019-03-09 20:00:56,"67,34",-,"16,38",-,"49,52","55,47","58,09"
2019-03-09 21:00:56,"57,55",-,"17,54",-,"76,53","90,60","23,51"
2019-03-09 22:00:56,"65,68",-,"15,03",-,"68,21","83,66","17,69"
2019-03-09 23:00:56,"84,57",-,"8,92",-,"43,94","48,35","29,37"
2019-03-10 00:00:56,"70,43",-,"7,84",-,"51,88","63,73","23,49"
2019-03-10 01:00:56,"61,47",-,"6,73",-,"61,64","96,81","12,29"
2019-03-10 02:00:56,"61,81",-,"2,69",-,"57,79","101,07","6,70"
2019-03-10 03:00:56,"64,44",-,"1,85",-,"51,61","70,81","9,03"
2019-03-10 04:00:56,"49,64",-,"2,05",-,"32,25","34,70","31,65"
2019-03-10 05:00:56,"35,13",-,"2,04",-,"27,38","30,14","30,44"
2019-03-10 06:00:56,"38,73",-,"1,34",-,"30,07","34,24","26,54"
2019-03-10 07:00:56,"34,08",-,"0,93",-,"27,17","30,12","27,72"
2019-03-10 08:00:56,"28,66",-,"0,85",-,"42,31","49,63","9,89"
2019-03-10 09:00:56,"42,58",-,"0,42",-,"49,59","69,22","4,67"
2019-03-10 10:00:56,"53,74",-,"2,22",-,"51,48","126,91","7,14"
2019-03-10 11:00:56,"65,00",-,"9,37",-,"47,69","92,39","20,75"
2019-03-10 12:00:56,"72,46",-,"24,46",-,"67,99","128,66","22,85"
2019-03-10 13:00:56,"88,36",-,"39,34",-,"41,31","61,57","56,46"
2019-03-10 14:00:56,"54,22",-,"24,06",-,"33,97","52,80","68,35"
2019-03-10 15:00:56,"41,99",-,"15,45",-,"12,77","17,34","89,35"
2019-03-10 16:00:56,"63,34",-,"14,08",-,"12,77","16,08","94,08"
2019-03-10 17:00:56,"51,96",-,"10,78",-,"10,80","13,80","98,73"
2019-03-10 18:00:56,"40,62",-,"9,55",-,"14,60","18,11","95,10"
2019-03-10 19:00:56,"31,49",-,"8,37",-,"18,50","21,71","91,59"
2019-03-10 20:00:56,"36,58",-,"3,64",-,"25,59","27,92","82,22"
2019-03-10 21:00:56,"33,27",-,"2,98",-,"28,74","31,02","75,78"
2019-03-10 22:00:56,"33,55",-,"0,78",-,"36,34","42,26","44,45"
2019-03-10 23:00:56,"54,09",-,"0,59",-,"49,31","56,36","19,55"
2019-03-11 00:00:56,"68,26",-,"0,90",-,"62,53","135,94","10,08"
2019-03-11 01:00:56,"63,79",-,"0,46",-,"49,75","68,68","18,51"
2019-03-11 02:00:56,"45,72",-,"0,77",-,"42,41","53,75","23,35"
2019-03-11 03:00:56,"32,00",-,"0,80",-,"51,31","73,72","9,16"
2019-03-11 04:00:56,"41,91",-,"1,34",-,"35,87","38,63","20,33"
2019-03-11 05:00:56,"28,34",-,"0,81",-,"41,15","44,94","16,38"
2019-03-11 06:00:56,"32,06",-,"1,45",-,"46,96","59,63","11,54"
2019-03-11 07:00:56,"31,72",-,"1,39",-,"51,62","66,88","6,68"
2019-03-11 08:00:56,"40,31",-,"2,62",-,"57,25","94,48","3,93"
2019-03-11 09:00:56,"50,87",-,"3,28",-,"62,98","200,26","2,36"
2019-03-11 10:00:56,"74,83",-,"4,31",-,"71,33","285,98","3,51"
2019-03-11 11:00:56,"104,83",-,"13,55",-,"86,14","314,34","6,63"
2019-03-11 12:00:56,"140,46",-,"19,00",-,"62,17","154,89","45,13"
2019-03-11 13:00:56,"80,56",-,"5,48",-,"6,27","8,61","96,64"
2019-03-11 14:00:56,"23,58",-,"6,38",-,"14,80","19,90","92,38"
2019-03-11 15:00:56,"35,25",-,"7,74",-,"17,25","21,19","95,12"
2019-03-11 16:00:56,"53,50",-,"7,75",-,"16,45","21,49","95,67"
2019-03-11 17:00:56,"61,14",-,"8,79",-,"21,26","26,25","92,10"
2019-03-11 18:00:56,"51,08",-,"10,30",-,"34,72","42,66","80,71"
2019-03-11 19:00:56,"54,93",-,"11,38",-,"48,07","59,48","68,48"
2019-03-11 20:00:56,"66,89",-,"10,96",-,"58,41","67,77","55,65"
2019-03-11 21:00:56,"80,01",-,"6,49",-,"68,43","89,33","31,28"
2019-03-11 22:00:56,"72,46",-,"5,39",-,"66,28","88,86","23,68"
2019-03-11 23:00:56,"82,31",-,"3,99",-,"62,59","91,49","12,61"
2019-03-12 00:00:56,"75,63",-,"2,38",-,"63,80","88,52","5,72"
2019-03-12 01:00:56,"74,19",-,"3,16",-,"64,89","105,09","3,57"
2019-03-12 02:00:56,"67,53",-,"3,31",-,"56,86","68,89","14,02"
2019-03-12 03:00:56,"66,24",-,"3,75",-,"60,52","75,00","6,30"
2019-03-12 04:00:56,"59,89",-,"3,97",-,"59,84","109,98","3,07"
2019-03-12 05:00:56,"54,66",-,"4,68",-,"61,17","118,07","2,44"
2019-03-12 06:00:56,"73,00",-,"5,41",-,"59,78","118,40","2,26"
2019-03-12 07:00:56,"67,58",-,"5,42",-,"61,08","99,06","2,56"
2019-03-12 08:00:56,"59,59",-,"5,03",-,"56,27","85,76","1,86"
2019-03-12 09:00:56,"50,34",-,"4,79",-,"62,47","142,73","1,93"
2019-03-12 10:00:56,"78,39",-,"6,34",-,"72,21","225,62","4,61"
2019-03-12 11:00:56,"116,39",-,"10,77",-,"71,25","176,22","4,88"
2019-03-12 12:00:56,"96,85",-,"14,14",-,"77,12","196,25","5,18"
2019-03-12 13:00:56,"134,54",-,"20,63",-,"87,96","256,49","5,25"
2019-03-12 14:00:56,"125,62",-,"20,06",-,"69,20","153,45","10,46"
2019-03-12 15:00:56,"104,09",-,"10,60",-,"5,69","7,46","72,75"
2019-03-12 16:00:56,"28,44",-,"10,23",-,"19,83","23,81","53,13"
2019-03-12 17:00:56,"52,68",-,"9,04",-,"39,10","54,11","37,04"
2019-03-12 18:00:56,"79,75",-,"4,55",-,"39,92","55,14","39,59"
2019-03-12 19:00:56,"48,85",-,"3,26",-,"37,34","47,67","37,10"
2019-03-12 20:00:56,"19,70",-,"2,88",-,"54,12","80,72","19,65"
2019-03-12 21:00:56,"24,66",-,"2,73",-,"53,35","64,68","16,03"
2019-03-12 22:00:56,"14,67",-,"2,47",-,"47,90","51,28","19,65"
2019-03-12 23:00:56,"18,91",-,"1,94",-,"32,67","36,31","33,86"
2019-03-13 00:00:56,"16,58",-,"2,33",-,"20,63","23,37","48,79"
2019-03-13 01:00:56,"6,34",-,"1,86",-,"21,88","24,40","45,13"
2019-03-13 02:00:56,"4,18",-,"1,48",-,"17,10","18,67","49,97"
2019-03-13 03:00:56,"2,27",-,"1,46",-,"17,86","19,16","47,13"
2019-03-13 04:00:56,"2,83",-,"0,87",-,"10,66","11,70","62,37"
2019-03-13 05:00:56,"4,78",-,"1,49",-,"9,00","10,04","64,96"
2019-03-13 06:00:56,"3,33",-,"1,51",-,"11,34","12,36","60,47"
2019-03-13 07:00:56,"4,29",-,"1,23",-,"8,79","9,68","70,35"
2019-03-13 08:00:56,"7,12",-,"1,06",-,"16,05","17,46","61,78"
2019-03-13 09:00:56,"17,49",-,"1,39",-,"33,32","39,10","44,22"
2019-03-13 10:00:56,"8,74",-,"1,33",-,"54,73","70,54","25,30"
2019-03-13 11:00:56,"8,28",-,"0,93",-,"42,58","52,86","37,00"
2019-03-13 12:00:56,"12,88",-,"1,60",-,"40,20","48,08","39,39"
2019-03-13 13:00:56,"11,57",-,"1,39",-,"33,56","39,58","42,52"
2019-03-13 14:00:56,"14,01",-,"1,38",-,"35,63","45,92","43,94"
2019-03-13 15:00:56,"11,96",-,"1,20",-,"23,66","29,38","57,37"
2019-03-13 16:00:56,"7,41",-,"1,19",-,"25,61","31,68","56,45"
2019-03-13 17:00:56,"7,39",-,"0,87",-,"23,65","28,52","59,86"
2019-03-13 18:00:56,"11,40",-,"0,88",-,"30,37","37,74","55,43"
2019-03-13 19:00:56,"13,28",-,"1,21",-,"26,64","32,32","56,78"
2019-03-13 20:00:56,"11,64",-,"1,30",-,"39,04","49,05","47,44"
2019-03-13 21:00:56,"12,33",-,"0,60",-,"37,27","42,72","52,72"
2019-03-13 22:00:56,"13,13",-,"1,38",-,"21,69","24,91","69,90"
2019-03-13 23:00:56,"15,65",-,"1,14",-,"18,37","20,20","66,33"
2019-03-14 00:00:56,"19,96",-,"1,41",-,"22,80","25,33","60,24"
2019-03-14 01:00:56,"23,91",-,"1,12",-,"24,81","27,61","57,44"
2019-03-14 02:00:56,"28,33",-,"1,22",-,"22,82","24,70","54,86"
2019-03-14 03:00:56,"28,41",-,"0,84",-,"10,59","11,37","65,49"
2019-03-14 04:00:56,"17,40",-,"0,63",-,"7,76","8,63","69,68"
2019-03-14 05:00:56,"17,56",-,"0,72",-,"6,42","7,13","69,58"
2019-03-14 06:00:56,"13,34",-,"1,04",-,"6,97","7,84","67,85"
2019-03-14 07:00:56,"19,62",-,"0,96",-,"8,36","9,24","63,04"
2019-03-14 08:00:56,"19,09",-,"0,89",-,"9,09","10,02","61,90"
2019-03-14 09:00:56,"19,26",-,"0,84",-,"12,15","13,27","58,79"
2019-03-14 10:00:56,"16,50",-,"0,62",-,"25,37","28,90","45,25"
2019-03-14 11:00:56,"22,97",-,"1,06",-,"25,56","29,80","44,87"
2019-03-14 12:00:56,"32,42",-,"1,27",-,"41,93","54,58","29,90"
2019-03-14 13:00:56,"31,69",-,"1,65",-,"39,50","55,62","36,58"
2019-03-14 14:00:56,"29,91",-,"3,01",-,"33,36","47,61","42,63"
2019-03-14 15:00:56,"29,72",-,"2,44",-,"34,58","46,73","43,71"
2019-03-14 16:00:56,"34,29",-,"2,94",-,"27,99","36,18","51,99"
2019-03-14 17:00:56,"22,66",-,"4,72",-,"20,74","26,30","60,86"
2019-03-14 18:00:56,"29,46",-,"4,91",-,"27,80","35,37","56,27"
2019-03-14 19:00:56,"38,49",-,"3,86",-,"46,42","62,89","34,49"
2019-03-14 20:00:56,"57,09",-,"2,16",-,"44,26","61,08","31,69"
2019-03-14 21:00:56,"48,38",-,"2,60",-,"40,12","48,78","35,21"
2019-03-14 22:00:56,"41,36",-,"2,90",-,"37,82","46,12","37,12"
2019-03-14 23:00:56,"37,49",-,"2,73",-,"40,93","46,64","30,45"
2019-03-15 00:00:56,"37,27",-,"2,81",-,"38,02","43,28","35,81"
2019-03-15 01:00:56,"29,84",-,"3,03",-,"30,91","34,73","39,03"
2019-03-15 02:00:56,"38,39",-,"3,08",-,"26,35","28,57","38,11"
2019-03-15 03:00:56,"34,45",-,"3,14",-,"29,73","31,61","30,97"
2019-03-15 04:00:56,"35,59",-,"2,92",-,"26,62","28,94","26,62"
2019-03-15 05:00:56,"43,43",-,"2,73",-,"20,42","21,76","26,62"
2019-03-15 06:00:56,"37,45",-,"2,43",-,"20,74","22,40","21,18"
2019-03-15 07:00:56,"38,81",-,"2,67",-,"31,01","33,36","15,38"
2019-03-15 08:00:56,"33,62",-,"3,33",-,"30,21","33,69","23,18"
2019-03-15 09:00:56,"38,17",-,"3,89",-,"31,90","37,29","28,72"
2019-03-15 10:00:56,"32,25",-,"3,87",-,"42,49","60,23","18,26"
2019-03-15 11:00:56,"44,01",-,"3,28",-,"48,43","73,98","17,34"
2019-03-15 12:00:56,"47,81",-,"3,95",-,"39,31","52,98","28,71"
2019-03-15 13:00:56,"33,85",-,"4,35",-,"40,08","51,91","31,14"
2019-03-15 14:00:56,"34,61",-,"4,19",-,"24,83","30,00","45,85"
2019-03-15 15:00:56,"31,08",-,"4,53",-,"20,29","24,82","48,02"
2019-03-15 16:00:56,"29,73",-,"4,49",-,"25,20","30,55","46,33"
2019-03-15 17:00:56,"23,45",-,"3,60",-,"43,03","58,16","32,34"
2019-03-15 18:00:56,"38,14",-,"4,15",-,"55,56","74,88","30,63"
2019-03-15 19:00:56,"51,68",-,"4,02",-,"41,66","51,71","48,68"
2019-03-15 20:00:56,"39,63",-,"3,64",-,"34,06","40,54","48,84"
2019-03-15 21:00:56,"42,42",-,"2,40",-,"32,98","37,62","49,88"
2019-03-15 22:00:56,"41,50",-,"3,06",-,"47,23","60,04","37,86"
2019-03-15 23:00:56,"59,84",-,"2,85",-,"45,40","50,59","36,36"
2019-03-16 00:00:56,"50,96",-,"2,37",-,"51,93","61,00","13,24"
2019-03-16 01:00:56,"57,91",-,"1,93",-,"37,22","42,54","23,12"
2019-03-16 02:00:56,"42,32",-,"1,55",-,"39,35","48,54","16,20"
2019-03-16 03:00:56,"57,81",-,"1,15",-,"24,74","28,20","20,10"
2019-03-16 04:00:56,"38,11",-,"0,95",-,"17,56","19,30","20,91"
2019-03-16 05:00:56,"25,63",-,"0,96",-,"21,62","26,62","18,94"
2019-03-16 06:00:56,"23,52",-,"1,09",-,"15,86","18,40","24,74"
2019-03-16 07:00:56,"28,73",-,"1,18",-,"17,60","23,91","26,45"
2019-03-16 08:00:56,"23,36",-,"1,08",-,"16,98","18,69","24,10"
2019-03-16 09:00:56,"16,37",-,"0,65",-,"22,58","30,42","22,71"
2019-03-16 10:00:56,"23,38",-,"0,94",-,"33,38","64,98","16,07"
2019-03-16 11:00:56,"56,81",-,"2,16",-,"39,36","69,54","39,37"
2019-03-16 12:00:56,"62,24",-,"6,85",-,"38,08","59,99","46,53"
2019-03-16 13:00:56,"65,67",-,"5,88",-,"21,50","31,98","66,71"
2019-03-16 14:00:56,"31,17",-,"5,21",-,"20,51","29,59","76,91"
2019-03-16 15:00:56,"46,66",-,"5,95",-,"18,86","25,84","85,31"
2019-03-16 16:00:56,"40,38",-,"5,48",-,"20,31","27,87","86,06"
2019-03-16 17:00:56,"47,79",-,"5,13",-,"15,42","19,78","94,48"
2019-03-16 18:00:56,"33,82",-,"8,15",-,"18,67","22,88","93,90"
2019-03-16 19:00:56,"37,00",-,"15,62",-,"22,59","26,17","92,38"
2019-03-16 20:00:56,"33,69",-,"11,18",-,"24,74","26,66","84,12"
2019-03-16 21:00:56,"36,68",-,"7,35",-,"7,07","7,94","95,89"
2019-03-16 22:00:56,"22,82",-,"7,84",-,"6,99","7,88","100,44"
2019-03-16 23:00:56,"24,85",-,"8,20",-,"6,76","7,60","99,00"
2019-03-17 00:00:56,"20,33",-,"11,50",-,"6,40","7,13","98,38"
2019-03-17 01:00:56,"20,14",-,"10,67",-,"6,39","7,22","95,38"
2019-03-17 02:00:56,"18,52",-,"8,79",-,"6,69","7,40","94,67"
2019-03-17 03:00:56,"21,16",-,"6,50",-,"13,11","13,92","82,63"
2019-03-17 04:00:56,"19,09",-,"6,16",-,"29,67","30,85","61,82"
2019-03-17 05:00:56,"19,64",-,"6,60",-,"18,51","19,54","76,12"
2019-03-17 06:00:56,"20,37",-,"9,48",-,"17,08","17,81","77,94"
2019-03-17 07:00:56,"26,86",-,"10,12",-,"14,89","16,21","76,73"
2019-03-17 08:00:56,"22,71",-,"8,72",-,"21,33","22,58","64,33"
2019-03-17 09:00:56,"25,04",-,"6,28",-,"39,24","43,15","35,74"
2019-03-17 10:00:56,"35,31",-,"4,09",-,"42,53","56,39","23,60"
2019-03-17 11:00:56,"46,66",-,"8,02",-,"41,02","58,81","34,01"
2019-03-17 12:00:56,"48,66",-,"12,01",-,"34,17","47,45","53,85"
2019-03-17 13:00:56,"35,98",-,"10,32",-,"30,21","42,69","67,95"
2019-03-17 14:00:56,"42,69",-,"7,68",-,"21,28","28,79","84,75"
2019-03-17 15:00:56,"31,00",-,"13,33",-,"14,76","19,27","93,68"
2019-03-17 16:00:56,"27,43",-,"7,54",-,"11,50","14,35","100,72"
2019-03-17 17:00:56,"22,03",-,"10,25",-,"15,56","19,35","104,53"
2019-03-17 18:00:56,"26,79",-,"9,33",-,"15,93","19,03","107,86"
2019-03-17 19:00:56,"24,82",-,"9,63",-,"16,53","19,21","101,94"
2019-03-17 20:00:56,"22,11",-,"10,33",-,"41,74","46,24","60,84"
2019-03-17 21:00:56,"34,77",-,"9,68",-,"44,42","46,95","51,09"
2019-03-17 22:00:56,"51,59",-,"3,39",-,"53,26","72,83","11,96"
2019-03-17 23:00:56,"71,38",-,"2,54",-,"57,98","96,32","10,18"
2019-03-18 00:00:56,"66,22",-,"1,98",-,"47,08","58,40","12,55"
2019-03-18 01:00:56,"46,18",-,"1,70",-,"51,82","77,88","8,64"
2019-03-18 02:00:56,"57,20",-,"1,70",-,"45,49","59,03","8,45"
2019-03-18 03:00:56,"36,96",-,"1,10",-,"50,04","85,67","3,05"
2019-03-18 04:00:56,"44,62",-,"1,26",-,"47,84","89,70","3,01"
2019-03-18 05:00:56,"40,36",-,"1,02",-,"42,30","62,47","5,69"
2019-03-18 06:00:56,"26,87",-,"1,40",-,"35,86","45,21","6,85"
2019-03-18 07:00:56,"22,68",-,"0,96",-,"35,67","43,82","5,26"
2019-03-18 08:00:56,"23,62",-,"0,65",-,"44,22","88,82","2,23"
2019-03-18 09:00:56,"43,30",-,"0,88",-,"46,14","131,86","3,78"
2019-03-18 10:00:56,"76,87",-,"4,26",-,"60,34","235,91","7,43"
2019-03-18 11:00:56,"84,03",-,"8,82",-,"62,98","182,79","12,91"
2019-03-18 12:00:56,"80,65",-,"8,98",-,"74,11","151,37","27,25"
2019-03-18 13:00:56,"75,56",-,"8,14",-,"61,95","113,34","45,68"
2019-03-18 14:00:56,"78,42",-,"6,91",-,"45,82","75,12","49,58"
2019-03-18 15:00:56,"66,61",-,"9,23",-,"48,10","89,91","68,91"
2019-03-18 16:00:56,"46,36",-,"18,20",-,"40,61","72,20","82,99"
2019-03-18 17:00:56,"51,58",-,"34,86",-,"36,12","47,79","85,59"
2019-03-18 18:00:56,"44,17",-,"59,80",-,"44,01","56,46","76,93"
2019-03-18 19:00:56,"49,47",-,"23,43",-,"63,26","80,12","61,73"
2019-03-18 20:00:56,"84,75",-,"17,58",-,"100,52","134,94","29,97"
2019-03-18 21:00:56,"130,09",-,"10,87",-,"78,23","94,03","37,92"
2019-03-18 22:00:56,"76,92",-,"5,37",-,"80,84","98,66","12,27"
2019-03-18 23:00:56,"74,19",-,"3,49",-,"59,86","77,83","7,46"
2019-03-19 00:00:56,"84,78",-,"2,72",-,"56,84","81,24","3,24"
2019-03-19 01:00:56,"82,58",-,"3,58",-,"48,43","65,45","13,69"
2019-03-19 02:00:56,"59,91",-,"3,81",-,"40,25","49,92","15,61"
2019-03-19 03:00:56,"50,20",-,"3,36",-,"44,14","57,84","7,61"
2019-03-19 04:00:56,"50,16",-,"3,04",-,"35,82","42,22","11,53"
2019-03-19 05:00:56,"36,96",-,"3,67",-,"29,30","31,60","23,16"
2019-03-19 06:00:56,"33,88",-,"3,48",-,"36,72","41,72","13,26"
2019-03-19 07:00:56,"29,95",-,"2,97",-,"28,72","32,17","16,83"
2019-03-19 08:00:56,"24,60",-,"2,44",-,"35,75","46,90","9,32"
2019-03-19 09:00:56,"31,13",-,"2,21",-,"50,09","127,81","3,81"
2019-03-19 10:00:56,"74,56",-,"7,28",-,"75,48","227,75","5,78"
2019-03-19 11:00:56,"104,22",-,"12,34",-,"85,31","287,66","6,89"
2019-03-19 12:00:56,"146,19",-,"20,01",-,"85,31","184,92","19,24"
2019-03-19 13:00:56,"138,72",-,"17,93",-,"87,37","140,70","42,05"
2019-03-19 14:00:56,"139,84",-,"20,37",-,"50,71","71,89","81,15"
2019-03-19 15:00:56,"64,96",-,"26,75",-,"38,26","49,54","93,47"
2019-03-19 16:00:56,"71,24",-,"30,12",-,"50,98","68,36","78,21"
2019-03-19 17:00:56,"83,26",-,"21,76",-,"36,64","45,68","95,64"
2019-03-19 18:00:56,"73,57",-,"19,97",-,"48,03","60,79","77,61"
2019-03-19 19:00:56,"66,70",-,"17,61",-,"42,56","49,46","81,91"
2019-03-19 20:00:56,"59,94",-,"14,75",-,"68,04","83,47","48,35"
2019-03-19 21:00:56,"81,97",-,"9,85",-,"68,23","72,07","31,25"
2019-03-19 22:00:56,"77,31",-,"5,79",-,"64,35","78,49","15,69"
2019-03-19 23:00:56,"85,63",-,"3,92",-,"65,81","102,24","8,53"
2019-03-20 00:00:56,"89,38",-,"3,37",-,"61,82","108,53","5,76"
2019-03-20 01:00:56,"85,87",-,"1,95",-,"57,39","99,46","2,80"
2019-03-20 02:00:56,"75,65",-,"1,61",-,"53,97","78,45","2,59"
