Tarih,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-03-11 11:00:56,18.25,12.03,0.0,0.0,8.22,10.21,59.47
2019-03-11 12:00:56,20.51,9.98,0.0,0.0,6.34,8.23,63.98
2019-03-11 13:00:56,22.47,8.34,0.0,0.0,10.75,14.44,55.38
2019-03-11 14:00:56,26.24,10.43,0.0,0.0,6.3,8.18,72.6
2019-03-11 15:00:56,20.87,8.76,0.0,0.0,3.49,4.29,77.62
2019-03-11 16:00:56,17.53,8.64,0.0,0.0,3.25,4.41,80.3
2019-03-11 17:00:56,20.28,7.26,0.0,0.0,3.06,3.69,79.92
2019-03-11 18:00:56,21.79,8.32,0.0,0.0,7.28,9.71,80.95
2019-03-11 19:00:56,22.01,11.07,0.0,0.0,16.36,21.78,77.35
2019-03-11 20:00:56,26.93,14.78,0.0,0.0,9.79,11.18,76.53
2019-03-11 21:00:56,25.96,15.26,0.0,0.0,14.14,16.21,71.95
2019-03-11 22:00:56,51.95,25.96,0.0,0.0,13.57,16.46,66.84
2019-03-11 23:00:56,89.9,27.49,0.0,0.0,13.3,16.71,68.46
2019-03-12 00:00:56,90.4,28.78,0.0,0.0,11.05,13.56,69.89
2019-03-12 01:00:56,41.02,22.94,0.0,0.0,8.51,9.75,67.64
2019-03-12 02:00:56,44.39,13.61,0.0,0.0,8.4,9.45,61.65
2019-03-12 03:00:56,32.79,13.7,0.0,0.0,10.29,10.88,53.36
2019-03-12 04:00:56,32.74,14.88,0.0,0.0,10.87,11.68,47.24
2019-03-12 05:00:56,35.27,16.66,0.0,0.0,10.63,11.78,42.02
2019-03-12 06:00:56,30.39,16.47,0.0,0.0,8.53,9.38,46.0
2019-03-12 07:00:56,29.49,16.89,0.0,0.0,9.75,11.07,42.25
2019-03-12 08:00:56,34.78,15.7,0.0,0.0,7.96,9.08,44.8
2019-03-12 09:00:56,31.49,15.48,0.0,0.0,6.05,6.67,47.35
2019-03-12 10:00:56,25.37,14.49,0.0,0.0,11.98,16.03,34.09
2019-03-12 11:00:56,36.86,17.1,0.0,0.0,11.81,15.69,33.92
2019-03-12 12:00:56,43.55,17.04,0.0,0.0,5.82,8.21,44.44
2019-03-12 13:00:56,26.64,14.64,0.0,0.0,6.15,8.11,41.59
2019-03-12 14:00:56,66.62,18.15,0.0,0.0,2.9,4.71,46.0
2019-03-12 15:00:56,85.77,19.04,0.0,0.0,3.36,5.27,46.23
2019-03-12 16:00:56,16.31,6.83,0.0,0.0,2.68,3.78,55.31
2019-03-12 17:00:56,13.06,4.73,0.0,0.0,2.82,3.79,53.14
2019-03-12 18:00:56,10.84,5.64,0.0,0.0,3.91,5.08,49.15
2019-03-12 19:00:56,17.32,12.35,0.0,0.0,3.76,5.8,46.78
2019-03-12 20:00:56,19.81,9.38,0.0,0.0,4.33,6.71,49.36
2019-03-12 21:00:56,11.38,10.3,0.0,0.0,2.14,2.43,47.82
2019-03-12 22:00:56,9.58,6.16,0.0,0.0,1.42,1.53,48.09
2019-03-12 23:00:56,11.81,4.13,0.0,0.0,1.36,1.44,47.68
2019-03-13 00:00:56,8.94,4.85,0.0,0.0,1.59,1.75,48.08
2019-03-13 01:00:56,9.03,3.87,0.0,0.0,1.1,1.43,50.31
2019-03-13 02:00:56,10.44,5.44,0.0,0.0,1.12,1.14,50.51
2019-03-13 03:00:56,9.38,4.81,0.0,0.0,0.79,1.16,52.4
2019-03-13 04:00:56,9.48,3.9,0.0,0.0,1.14,1.08,52.08
2019-03-13 05:00:56,8.78,2.85,0.0,0.0,0.89,1.03,56.4
2019-03-13 06:00:56,11.82,2.97,0.0,0.0,0.41,0.0,57.75
2019-03-13 07:00:56,14.57,3.05,0.0,0.0,0.66,0.66,56.45
2019-03-13 08:00:56,11.47,1.79,0.0,0.0,0.87,1.1,57.58
2019-03-13 09:00:56,8.23,4.24,0.0,0.0,0.69,0.86,62.34
2019-03-13 10:00:56,7.61,5.17,0.0,0.0,0.67,0.0,65.21
2019-03-13 11:00:56,8.17,4.58,0.0,0.0,0.59,0.81,90.6
2019-03-13 12:00:56,7.38,4.47,0.0,0.0,0.89,0.66,85.01
2019-03-13 13:00:56,9.68,4.93,0.0,0.0,0.41,0.5,85.74
2019-03-13 14:00:56,7.59,4.19,0.0,0.0,0.58,0.0,90.26
2019-03-13 15:00:56,5.91,1.85,0.0,0.0,0.47,0.54,90.12
2019-03-13 16:00:56,11.52,1.13,0.0,0.0,0.61,0.41,88.77
2019-03-13 17:00:56,6.72,0.81,0.0,0.0,0.65,0.55,91.59
2019-03-13 18:00:56,3.58,0.76,0.0,0.0,0.56,0.93,92.37
2019-03-13 19:00:56,9.0,4.58,0.0,0.0,0.34,0.0,95.92
2019-03-13 20:00:56,7.5,4.47,0.0,0.0,0.6,0.0,97.67
2019-03-13 21:00:56,8.88,3.76,0.0,0.0,0.68,1.04,95.82
2019-03-13 22:00:56,14.19,4.07,0.0,0.0,0.5,0.0,90.68
2019-03-13 23:00:56,12.5,5.31,0.0,0.0,0.67,1.12,86.75
2019-03-14 00:00:56,14.9,4.8,0.0,0.0,1.0,0.78,85.24
2019-03-14 01:00:56,15.87,11.51,0.0,0.0,0.87,0.86,84.8
2019-03-14 02:00:56,15.17,7.24,0.0,0.0,0.91,1.06,81.79
2019-03-14 03:00:56,13.81,6.38,0.0,0.0,1.19,1.26,81.08
2019-03-14 04:00:56,13.44,8.92,0.0,0.0,1.05,1.32,81.4
2019-03-14 05:00:56,16.49,9.1,0.0,0.0,0.97,1.06,80.73
2019-03-14 06:00:56,19.93,9.77,0.0,0.0,0.85,1.06,80.99
2019-03-14 07:00:56,15.14,7.96,0.0,0.0,0.82,0.89,82.51
2019-03-14 08:00:56,17.37,5.38,0.0,0.0,0.63,0.79,82.41
2019-03-14 09:00:56,15.14,8.78,0.0,0.0,0.82,0.67,82.56
2019-03-14 10:00:56,15.72,9.64,0.0,0.0,1.19,1.17,80.45
2019-03-14 11:00:56,18.06,9.11,0.0,0.0,1.16,0.74,77.62
2019-03-14 12:00:56,17.01,7.64,0.0,0.0,0.93,0.93,78.14
2019-03-14 13:00:56,16.9,8.95,0.0,0.0,0.94,0.9,78.14
2019-03-14 14:00:56,9.57,7.78,0.0,0.0,0.95,0.68,79.14
2019-03-14 15:00:56,18.67,7.56,0.0,0.0,1.35,1.4,81.06
2019-03-14 16:00:56,17.28,6.41,0.0,0.0,0.99,0.6,83.84
2019-03-14 17:00:56,11.51,6.78,0.0,0.0,1.1,1.31,83.67
2019-03-14 18:00:56,22.42,6.27,0.0,0.0,1.81,2.2,83.29
2019-03-14 19:00:56,21.59,8.36,0.0,0.0,1.31,1.39,81.35
2019-03-14 20:00:56,18.05,8.17,0.0,0.0,1.69,2.17,81.97
2019-03-14 21:00:56,17.57,9.92,0.0,0.0,3.05,3.83,80.5
2019-03-14 22:00:56,14.24,9.07,0.0,0.0,3.62,5.97,69.34
2019-03-14 23:00:56,20.51,8.61,0.0,0.0,2.36,3.71,69.44
2019-03-15 00:00:56,17.65,12.98,0.0,0.0,1.95,3.39,68.87
2019-03-15 01:00:56,17.67,11.31,0.0,0.0,2.22,3.44,70.58
2019-03-15 02:00:56,22.56,12.4,0.0,0.0,1.73,2.34,71.68
2019-03-15 03:00:56,19.77,9.75,0.0,0.0,1.83,2.67,70.04
2019-03-15 04:00:56,19.01,11.27,0.0,0.0,0.84,0.93,63.24
2019-03-15 05:00:56,18.94,10.27,0.0,0.0,0.75,0.64,61.06
2019-03-15 06:00:56,18.38,10.79,0.0,0.0,2.13,2.45,56.83
2019-03-15 07:00:56,23.86,12.11,0.0,0.0,0.89,1.34,55.72
2019-03-15 08:00:56,13.25,9.43,0.0,0.0,0.69,0.87,52.69
2019-03-15 09:00:56,19.51,11.41,0.0,0.0,1.29,1.63,54.09
2019-03-15 10:00:56,22.6,9.97,0.0,0.0,7.9,9.73,49.53
2019-03-15 11:00:56,24.57,9.45,0.0,0.0,7.28,9.81,67.19
2019-03-15 12:00:56,30.93,18.77,0.0,0.0,6.84,8.91,73.74
2019-03-15 13:00:56,25.32,14.34,0.0,0.0,4.0,5.53,82.87
2019-03-15 14:00:56,13.66,10.12,0.0,0.0,1.6,2.02,90.85
2019-03-15 15:00:56,9.71,6.68,0.0,0.0,2.02,2.23,92.99
2019-03-15 16:00:56,9.31,5.69,0.0,0.0,0.73,0.93,93.06
2019-03-15 17:00:56,10.54,10.06,0.0,0.0,0.73,1.03,95.18
2019-03-15 18:00:56,10.02,10.24,0.0,0.0,1.13,1.13,93.66
2019-03-15 19:00:56,10.82,8.35,0.0,0.0,0.84,0.88,93.21
2019-03-15 20:00:56,14.56,9.71,0.0,0.0,0.35,0.99,92.28
2019-03-15 21:00:56,16.16,12.11,0.0,0.0,1.54,1.16,92.86
2019-03-15 22:00:56,21.03,9.98,0.0,0.0,2.22,2.85,93.28
2019-03-15 23:00:56,15.29,10.03,0.0,0.0,4.85,11.11,91.96
2019-03-16 00:00:56,14.11,11.37,0.0,0.0,11.02,17.55,75.71
2019-03-16 01:00:56,34.01,21.72,0.0,0.0,9.32,13.25,71.24
2019-03-16 02:00:56,91.02,89.17,0.0,0.0,6.46,9.6,76.36
2019-03-16 03:00:56,49.53,50.28,0.0,0.0,1.81,3.42,83.52
2019-03-16 04:00:56,13.09,9.56,0.0,0.0,1.48,2.26,83.01
2019-03-16 05:00:56,7.57,8.21,0.0,0.0,0.95,1.25,81.61
2019-03-16 06:00:56,8.34,11.85,0.0,0.0,1.6,2.06,80.78
2019-03-16 07:00:56,16.99,12.8,0.0,0.0,1.3,1.51,84.12
2019-03-16 08:00:56,11.0,11.39,0.0,0.0,1.01,0.0,85.86
2019-03-16 09:00:56,12.74,9.93,0.0,0.0,0.9,1.57,85.73
2019-03-16 10:00:56,13.21,11.36,0.0,0.0,7.08,9.33,76.04
2019-03-16 11:00:56,22.72,18.88,0.0,0.0,6.19,10.32,85.05
2019-03-16 12:00:56,12.75,11.44,0.0,0.0,7.19,11.42,92.17
2019-03-16 13:00:56,9.84,8.37,0.0,0.0,6.93,8.95,81.65
2019-03-16 14:00:56,20.36,12.69,0.0,0.0,5.64,7.13,84.22
2019-03-16 15:00:56,17.22,14.12,0.0,0.0,7.8,10.46,82.8
2019-03-16 16:00:56,17.29,12.91,0.0,0.0,8.47,11.15,83.25
2019-03-16 17:00:56,15.78,11.54,0.0,0.0,9.33,11.85,89.63
2019-03-16 18:00:56,20.06,14.18,0.0,0.0,6.5,8.65,101.94
2019-03-16 19:00:56,25.5,14.45,0.0,0.0,6.37,9.42,105.62
2019-03-16 20:00:56,25.74,12.93,0.0,0.0,4.69,5.96,106.83
2019-03-16 21:00:56,19.58,14.9,0.0,0.0,5.65,6.6,106.1
2019-03-16 22:00:56,12.88,14.19,0.0,0.0,3.88,4.32,105.9
2019-03-16 23:00:56,13.13,10.12,0.0,0.0,7.41,6.42,101.64
2019-03-17 00:00:56,18.3,15.67,0.0,0.0,5.38,6.11,100.59
2019-03-17 01:00:56,22.79,16.14,0.0,0.0,4.55,5.04,101.15
2019-03-17 02:00:56,21.01,15.66,0.0,0.0,3.99,4.17,101.56
2019-03-17 03:00:56,17.03,11.89,0.0,0.0,3.45,4.15,100.79
2019-03-17 04:00:56,11.57,8.7,0.0,0.0,5.7,6.17,92.18
2019-03-17 05:00:56,15.44,12.22,0.0,0.0,7.3,8.52,85.94
2019-03-17 06:00:56,22.52,10.55,0.0,0.0,6.06,6.15,83.46
2019-03-17 07:00:56,23.44,14.8,0.0,0.0,4.49,4.91,82.84
2019-03-17 08:00:56,17.61,9.95,0.0,0.0,3.69,4.37,82.99
2019-03-17 09:00:56,18.63,14.29,0.0,0.0,7.27,9.25,79.29
2019-03-17 10:00:56,46.52,38.62,0.0,0.0,12.32,15.83,71.82
2019-03-17 11:00:56,65.34,47.81,0.0,0.0,4.95,6.26,75.38
2019-03-17 12:00:56,16.75,15.22,0.0,0.0,3.61,4.95,84.06
2019-03-17 13:00:56,13.47,9.78,0.0,0.0,2.4,3.87,83.15
2019-03-17 14:00:56,9.73,7.42,0.0,0.0,3.06,3.84,83.96
2019-03-17 15:00:56,6.83,5.96,0.0,0.0,2.24,3.06,88.18
2019-03-17 16:00:56,7.65,5.04,0.0,0.0,2.5,3.22,91.82
2019-03-17 17:00:56,11.42,6.94,0.0,0.0,1.93,2.24,96.14
2019-03-17 18:00:56,13.06,9.2,0.0,0.0,2.14,2.64,94.03
2019-03-17 19:00:56,12.59,8.61,0.0,0.0,2.24,2.5,90.47
2019-03-17 20:00:56,14.16,9.31,0.0,0.0,4.58,5.29,87.22
2019-03-17 21:00:56,21.57,12.8,0.0,0.0,17.13,24.15,78.58
2019-03-17 22:00:56,78.14,46.83,0.0,0.0,13.07,17.22,83.53
2019-03-17 23:00:56,52.09,31.98,0.0,0.0,8.28,10.01,80.81
2019-03-18 00:00:56,34.32,23.09,0.0,0.0,5.48,6.98,83.14
2019-03-18 01:00:56,17.53,12.99,0.0,0.0,6.96,9.69,79.01
2019-03-18 02:00:56,22.17,11.04,0.0,0.0,5.52,5.95,78.85
2019-03-18 03:00:56,17.09,9.7,0.0,0.0,11.87,12.74,71.13
2019-03-18 04:00:56,16.29,9.68,0.0,0.0,6.03,6.56,78.71
2019-03-18 05:00:56,13.02,10.26,0.0,0.0,4.4,5.6,78.77
2019-03-18 06:00:56,18.98,8.53,0.0,0.0,3.94,4.12,76.57
2019-03-18 07:00:56,13.13,7.18,0.0,0.0,3.37,3.98,77.95
2019-03-18 08:00:56,15.7,8.21,0.0,0.0,2.96,3.55,77.55
2019-03-18 09:00:56,11.08,8.16,0.0,0.0,3.64,4.33,75.86
2019-03-18 10:00:56,10.35,8.09,0.0,0.0,6.19,8.06,70.39
2019-03-18 11:00:56,16.24,15.95,0.0,0.0,6.38,8.14,74.56
2019-03-18 12:00:56,25.24,10.89,0.0,0.0,5.39,7.23,65.32
2019-03-18 13:00:56,15.98,9.53,0.0,0.0,4.3,5.28,70.19
2019-03-18 14:00:56,11.58,9.38,0.0,0.0,3.99,4.94,76.19
2019-03-18 15:00:56,11.08,11.27,0.0,0.0,6.75,7.86,80.57
2019-03-18 16:00:56,21.56,18.0,0.0,0.0,4.7,5.63,91.72
2019-03-18 17:00:56,21.45,12.86,0.0,0.0,2.89,2.83,96.59
2019-03-18 18:00:56,13.51,11.35,0.0,0.0,3.0,3.42,95.01
2019-03-18 19:00:56,9.97,9.11,0.0,0.0,4.12,4.23,91.97
2019-03-18 20:00:56,15.41,7.82,0.0,0.0,8.31,9.47,84.24
2019-03-18 21:00:56,17.97,13.33,0.0,0.0,12.74,15.72,88.72
2019-03-18 22:00:56,38.02,26.2,0.0,0.0,11.05,14.29,92.98
2019-03-18 23:00:56,49.03,29.19,0.0,0.0,7.99,10.01,94.43
2019-03-19 00:00:56,23.34,12.82,0.0,0.0,11.36,18.63,69.03
2019-03-19 01:00:56,37.88,17.46,0.0,0.0,7.08,9.55,82.44
2019-03-19 02:00:56,24.26,9.46,0.0,0.0,6.66,9.13,90.6
2019-03-19 03:00:56,24.39,12.32,0.0,0.0,3.81,4.98,79.66
2019-03-19 04:00:56,28.71,19.75,0.0,0.0,2.62,3.61,71.17
2019-03-19 05:00:56,15.09,10.35,0.0,0.0,2.95,3.16,78.16
2019-03-19 06:00:56,22.13,9.92,0.0,0.0,4.15,5.59,77.25
2019-03-19 07:00:56,20.76,17.67,0.0,0.0,6.17,7.36,74.25
2019-03-19 08:00:56,21.43,17.54,0.0,0.0,8.02,8.66,69.6
2019-03-19 09:00:56,38.01,21.5,0.0,0.0,10.45,12.07,69.8
2019-03-19 10:00:56,35.85,27.58,0.0,0.0,12.1,14.87,68.76
2019-03-19 11:00:56,49.77,39.91,0.0,0.0,12.0,16.62,76.69
2019-03-19 12:00:56,41.57,17.77,0.0,0.0,9.35,11.8,89.11
2019-03-19 13:00:56,26.48,17.53,0.0,0.0,6.9,8.19,98.64
2019-03-19 14:00:56,28.35,15.59,0.0,0.0,6.04,6.96,104.04
2019-03-19 15:00:56,23.6,15.3,0.0,0.0,9.02,10.63,105.72
2019-03-19 16:00:56,35.29,22.46,0.0,0.0,10.33,13.12,102.64
2019-03-19 17:00:56,24.62,19.32,0.0,0.0,12.02,15.53,97.78
2019-03-19 18:00:56,27.9,17.85,0.0,0.0,11.58,14.53,94.95
2019-03-19 19:00:56,27.18,19.92,0.0,0.0,6.69,7.34,108.6
2019-03-19 20:00:56,26.19,15.63,0.0,0.0,4.47,4.83,113.31
2019-03-19 21:00:56,32.03,19.18,0.0,0.0,6.75,6.97,96.79
2019-03-19 22:00:56,33.24,26.13,0.0,0.0,9.18,11.54,76.74
2019-03-19 23:00:56,46.53,28.41,0.0,0.0,3.76,4.08,78.2
