Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2021-06-22 15:00:56,0.0,0.0,0.0,0.0,0.0
2021-06-22 16:00:56,0.0,0.0,0.0,0.0,0.0
2021-06-22 17:00:56,0.0,6.09,424.68,0.0,0.0
2021-06-22 18:00:56,0.04,5.76,463.33,4.11,5.91
2021-06-22 19:00:56,0.04,5.75,473.59,4.1,5.8
2021-06-22 20:00:56,0.03,5.84,495.49,4.09,5.87
2021-06-22 21:00:56,0.04,5.74,523.88,4.1,6.17
2021-06-22 22:00:56,0.03,5.74,602.73,4.08,6.4
2021-06-22 23:00:56,0.04,6.32,458.18,4.08,7.09
2021-06-23 00:00:56,0.06,6.77,0.0,0.0,0.0
2021-06-23 01:00:56,0.03,7.1,0.0,0.0,0.0
2021-06-23 02:00:56,0.03,7.2,257.13,4.09,6.79
2021-06-23 03:00:56,0.02,7.11,294.95,4.07,7.04
2021-06-23 04:00:56,0.02,7.07,344.66,4.09,7.31
2021-06-23 05:00:56,0.02,7.06,383.34,4.07,7.49
2021-06-23 06:00:56,0.02,6.96,488.88,4.1,7.66
2021-06-23 07:00:56,0.0,6.02,339.28,4.13,5.62
2021-06-23 08:00:56,0.0,5.64,367.94,4.14,4.37
2021-06-23 09:00:56,0.0,5.69,457.1,4.12,4.34
2021-06-23 10:00:56,0.0,5.64,421.72,4.12,4.31
2021-06-23 11:00:56,0.0,5.63,493.8,4.14,4.25
2021-06-23 12:00:56,0.0,5.53,460.47,4.11,4.11
2021-06-23 13:00:56,0.0,5.65,428.11,0.0,0.0
2021-06-23 14:00:56,0.0,5.69,528.06,4.11,6.14
2021-06-23 15:00:56,0.0,6.44,427.49,4.08,6.83
2021-06-23 16:00:56,0.0,6.14,391.99,4.09,6.88
2021-06-23 17:00:56,0.0,5.45,357.57,4.12,6.13
2021-06-23 18:00:56,49.42,5.32,342.54,4.09,6.47
2021-06-23 19:00:56,34.53,5.31,391.37,4.12,5.71
2021-06-23 20:00:56,40.51,5.28,428.16,4.11,5.33
2021-06-23 21:00:56,49.02,5.3,460.95,4.11,5.32
2021-06-23 22:00:56,38.8,5.36,474.82,4.11,5.33
2021-06-23 23:00:56,36.49,5.3,466.87,4.12,5.46
2021-06-24 00:00:56,26.91,5.49,565.63,4.11,5.63
2021-06-24 01:00:56,41.21,5.89,462.57,4.11,6.05
2021-06-24 02:00:56,51.89,6.16,239.62,4.08,7.3
2021-06-24 03:00:56,34.47,6.43,0.0,4.08,8.0
2021-06-24 04:00:56,31.67,6.65,173.33,4.09,7.93
2021-06-24 05:00:56,29.33,6.86,40.96,4.07,8.43
2021-06-24 06:00:56,36.19,7.05,11.78,4.08,8.84
2021-06-24 07:00:56,42.61,7.64,77.28,4.08,9.13
2021-06-24 08:00:56,34.67,6.19,86.77,4.08,8.99
2021-06-24 09:00:56,29.41,5.4,172.22,4.1,7.82
2021-06-24 10:00:56,21.55,5.39,196.03,4.1,7.05
2021-06-24 11:00:56,20.23,5.28,313.47,4.1,5.1
2021-06-24 12:00:56,44.06,5.3,258.58,4.11,5.19
2021-06-24 13:00:56,47.4,5.3,293.34,4.1,5.05
2021-06-24 14:00:56,59.81,5.26,313.55,4.11,5.06
2021-06-24 15:00:56,53.68,5.28,353.64,3.75,5.36
2021-06-24 16:00:56,45.56,5.55,683.93,4.09,6.3
2021-06-24 17:00:56,88.83,6.34,467.53,4.1,8.3
2021-06-24 18:00:56,53.66,7.35,455.66,4.08,8.15
2021-06-24 19:00:56,73.49,7.58,356.29,4.09,8.98
2021-06-24 20:00:56,57.78,7.73,264.94,4.07,9.9
2021-06-24 21:00:56,51.41,8.39,250.39,4.04,10.78
2021-06-24 22:00:56,63.78,8.33,0.0,4.05,11.8
2021-06-24 23:00:56,56.53,8.59,508.27,4.06,12.22
2021-06-25 00:00:56,41.35,7.09,189.59,4.05,11.88
2021-06-25 01:00:56,20.91,5.51,333.88,4.07,8.93
2021-06-25 02:00:56,17.59,5.18,326.21,4.12,4.16
2021-06-25 03:00:56,5.95,5.13,346.9,4.13,3.78
2021-06-25 04:00:56,34.87,5.2,348.73,4.12,4.02
2021-06-25 05:00:56,31.09,5.21,352.47,4.12,3.86
2021-06-25 06:00:56,34.35,5.19,387.71,4.11,3.91
2021-06-25 07:00:56,45.06,5.29,441.67,4.11,3.94
2021-06-25 08:00:56,47.0,5.42,629.92,4.11,4.01
2021-06-25 09:00:56,48.26,5.79,713.65,4.1,4.43
2021-06-25 10:00:56,86.11,6.05,862.31,4.1,6.56
2021-06-25 11:00:56,58.94,6.56,782.6,4.09,7.68
2021-06-25 12:00:56,56.81,7.2,675.86,4.07,11.18
2021-06-25 13:00:56,51.09,7.56,584.39,4.08,10.78
2021-06-25 14:00:56,54.0,8.02,486.61,4.07,11.18
2021-06-25 15:00:56,54.03,8.39,498.6,4.06,11.85
2021-06-25 16:00:56,54.81,7.63,0.0,4.09,13.05
2021-06-25 17:00:56,49.09,6.02,455.51,3.09,10.47
2021-06-25 18:00:56,52.03,5.54,643.67,0.0,0.0
2021-06-25 19:00:56,53.32,5.64,625.72,0.0,0.0
2021-06-25 20:00:56,63.19,5.78,737.15,0.0,0.0
2021-06-25 21:00:56,69.19,5.59,749.4,0.0,0.0
2021-06-25 22:00:56,75.09,5.5,845.14,0.0,0.0
2021-06-25 23:00:56,77.02,5.51,674.64,0.0,0.0
2021-06-26 00:00:56,46.91,5.71,716.37,0.0,0.0
2021-06-26 01:00:56,44.84,5.97,717.53,0.0,0.0
2021-06-26 02:00:56,70.02,6.19,952.54,0.0,0.0
2021-06-26 03:00:56,39.97,6.45,703.46,0.0,0.0
2021-06-26 04:00:56,38.87,6.63,709.53,0.0,0.0
2021-06-26 05:00:56,35.16,6.78,565.62,0.0,0.0
2021-06-26 06:00:56,40.35,6.98,465.09,0.0,0.0
2021-06-26 07:00:56,51.19,7.15,441.42,0.0,0.0
2021-06-26 08:00:56,56.62,6.24,507.87,0.0,0.0
2021-06-26 09:00:56,44.72,5.39,511.05,0.0,0.0
2021-06-26 10:00:56,36.13,5.31,554.68,0.0,0.0
2021-06-26 11:00:56,40.54,5.33,535.42,0.0,0.0
2021-06-26 12:00:56,57.51,5.41,516.87,0.0,0.0
2021-06-26 13:00:56,72.72,5.39,482.55,0.0,0.0
2021-06-26 14:00:56,63.91,5.4,465.49,0.0,0.0
2021-06-26 15:00:56,60.68,5.3,428.71,0.0,0.0
2021-06-26 16:00:56,52.2,5.56,493.88,0.0,0.0
2021-06-26 17:00:56,88.3,6.21,516.25,0.0,0.0
2021-06-26 18:00:56,66.62,7.08,530.72,0.0,0.0
2021-06-26 19:00:56,54.94,7.52,534.95,0.0,0.0
2021-06-26 20:00:56,53.38,8.07,461.9,0.0,0.0
2021-06-26 21:00:56,64.78,8.57,440.17,0.0,0.0
2021-06-26 22:00:56,58.13,9.0,0.0,0.0,0.0
2021-06-26 23:00:56,61.78,9.49,453.41,0.0,0.0
2021-06-27 00:00:56,54.38,7.07,428.07,0.0,0.0
2021-06-27 01:00:56,35.06,5.52,382.96,0.0,0.0
2021-06-27 02:00:56,36.49,5.36,485.48,0.0,0.0
2021-06-27 03:00:56,21.54,5.36,463.17,0.0,0.0
2021-06-27 04:00:56,37.94,5.38,506.14,0.0,0.0
2021-06-27 05:00:56,36.19,5.38,491.86,0.0,0.0
2021-06-27 06:00:56,42.25,5.38,549.04,0.0,0.0
2021-06-27 07:00:56,50.38,5.45,624.52,0.0,0.0
2021-06-27 08:00:56,61.94,5.6,859.12,0.0,0.0
2021-06-27 09:00:56,60.63,5.88,827.72,0.0,0.0
2021-06-27 10:00:56,79.24,6.22,963.58,0.0,0.0
2021-06-27 11:00:56,55.81,6.8,754.76,0.0,0.0
2021-06-27 12:00:56,50.19,7.34,638.58,0.0,0.0
2021-06-27 13:00:56,55.56,7.76,465.33,0.0,0.0
2021-06-27 14:00:56,42.35,8.25,447.3,0.0,0.0
2021-06-27 15:00:56,52.34,8.49,357.24,0.0,0.0
2021-06-27 16:00:56,32.19,8.56,387.12,0.0,0.0
2021-06-27 17:00:56,38.37,6.52,213.81,0.0,0.0
2021-06-27 18:00:56,50.06,5.77,445.84,0.0,0.0
2021-06-27 19:00:56,51.91,5.47,367.5,0.0,0.0
2021-06-27 20:00:56,48.49,5.48,459.02,0.0,0.0
2021-06-27 21:00:56,34.01,5.4,452.13,0.76,1.71
2021-06-27 22:00:56,64.81,5.44,466.22,0.0,0.0
2021-06-27 23:00:56,58.91,5.47,479.94,4.07,4.36
2021-06-28 00:00:56,55.91,5.61,560.67,5.05,11.93
2021-06-28 01:00:56,53.62,6.05,721.45,5.73,20.34
2021-06-28 02:00:56,72.34,6.27,872.24,5.99,22.21
2021-06-28 03:00:56,52.03,6.43,679.52,5.99,22.97
2021-06-28 04:00:56,52.78,6.75,698.13,5.97,22.92
2021-06-28 05:00:56,45.87,6.89,557.3,5.97,23.45
2021-06-28 06:00:56,42.32,7.06,468.49,5.96,23.89
2021-06-28 07:00:56,52.57,7.37,429.51,5.97,24.13
2021-06-28 08:00:56,69.91,6.49,538.67,5.98,23.96
2021-06-28 09:00:56,66.87,5.47,578.03,6.0,22.68
2021-06-28 10:00:56,62.3,5.42,598.34,6.01,21.86
2021-06-28 11:00:56,41.66,5.47,593.54,6.01,20.34
2021-06-28 12:00:56,62.16,5.47,493.01,6.02,19.76
2021-06-28 13:00:56,66.65,5.56,417.46,6.01,19.59
2021-06-28 14:00:56,56.0,5.44,390.84,6.0,19.57
2021-06-28 15:00:56,56.28,5.51,392.13,6.01,19.6
2021-06-28 16:00:56,66.17,5.82,440.45,6.0,19.91
2021-06-28 17:00:56,101.08,6.47,548.15,6.01,21.08
2021-06-28 18:00:56,72.72,8.07,509.56,6.0,22.27
2021-06-28 19:00:56,64.32,8.5,627.49,5.98,24.15
2021-06-28 20:00:56,73.3,8.76,474.37,5.96,25.51
2021-06-28 21:00:56,52.25,8.88,0.0,5.96,26.17
2021-06-28 22:00:56,59.91,10.18,312.85,5.94,26.69
2021-06-28 23:00:56,57.0,11.25,85.4,3.33,15.17
2021-06-29 00:00:56,56.07,7.4,176.96,0.0,0.0
2021-06-29 01:00:56,27.12,5.83,393.2,0.0,0.0
2021-06-29 02:00:56,30.37,5.49,638.57,0.0,0.0
2021-06-29 03:00:56,12.14,5.44,557.24,0.0,0.0
2021-06-29 04:00:56,46.81,5.51,629.99,0.0,0.0
2021-06-29 05:00:56,41.13,5.44,581.11,0.0,0.0
2021-06-29 06:00:56,45.54,5.51,645.05,0.0,0.0
2021-06-29 07:00:56,62.32,5.63,684.79,0.0,0.0
2021-06-29 08:00:56,72.0,5.55,875.18,0.0,0.0
2021-06-29 09:00:56,72.35,5.89,772.02,0.0,0.0
2021-06-29 10:00:56,82.84,6.52,894.34,0.0,0.0
2021-06-29 11:00:56,77.46,8.02,705.23,0.0,0.0
2021-06-29 12:00:56,61.06,8.09,639.92,0.0,0.0
2021-06-29 13:00:56,62.91,8.23,547.4,0.0,0.0
2021-06-29 14:00:56,60.0,8.38,553.57,0.0,0.0
2021-06-29 15:00:56,59.57,8.73,463.26,0.0,0.0
2021-06-29 16:00:56,46.47,8.59,0.0,0.0,0.0
2021-06-29 17:00:56,60.78,6.82,452.7,0.0,0.0
2021-06-29 18:00:56,54.0,5.94,666.48,0.0,0.0
2021-06-29 19:00:56,54.12,5.65,598.01,0.0,0.0
2021-06-29 20:00:56,57.22,5.61,643.54,0.0,0.0
2021-06-29 21:00:56,33.99,5.56,651.98,0.0,0.0
2021-06-29 22:00:56,65.16,5.88,684.9,0.0,0.0
2021-06-29 23:00:56,69.66,5.5,607.6,0.0,0.0
2021-06-30 00:00:56,58.69,5.6,669.12,0.0,0.0
2021-06-30 01:00:56,49.71,5.88,741.32,0.0,0.0
2021-06-30 02:00:56,71.63,6.24,926.09,0.0,0.0
2021-06-30 03:00:56,59.38,6.57,835.9,0.0,0.0
2021-06-30 04:00:56,39.88,6.71,764.33,0.0,0.0
2021-06-30 05:00:56,36.22,6.89,613.23,0.0,0.0
2021-06-30 06:00:56,43.12,6.97,504.9,0.0,0.0
2021-06-30 07:00:56,47.53,7.96,474.17,0.0,0.0
2021-06-30 08:00:56,64.16,6.46,571.83,0.0,0.0
2021-06-30 09:00:56,68.29,5.5,526.84,0.0,0.0
2021-06-30 10:00:56,46.47,5.49,622.69,0.0,0.0
2021-06-30 11:00:56,61.4,5.48,517.64,0.0,0.0
2021-06-30 12:00:56,73.47,5.46,445.22,0.0,0.0
2021-06-30 13:00:56,57.37,5.5,410.9,0.0,0.0
2021-06-30 14:00:56,68.6,5.5,368.12,0.0,0.0
2021-06-30 15:00:56,55.78,5.5,360.74,0.0,0.0
2021-06-30 16:00:56,50.4,5.84,414.87,0.0,0.0
2021-06-30 17:00:56,93.53,6.71,485.7,0.0,0.0
2021-06-30 18:00:56,79.09,8.77,515.92,0.0,0.0
2021-06-30 19:00:56,81.57,9.21,580.7,0.0,0.0
2021-06-30 20:00:56,67.75,8.86,560.89,0.0,0.0
2021-06-30 21:00:56,60.5,9.67,0.0,0.0,0.0
2021-06-30 22:00:56,76.03,11.51,378.24,0.0,0.0
2021-06-30 23:00:56,76.76,10.4,80.29,0.0,0.0
2021-07-01 00:00:56,68.48,7.73,205.42,0.0,0.0
2021-07-01 01:00:56,39.06,5.9,448.87,0.0,0.0
2021-07-01 02:00:56,40.12,5.61,593.13,0.0,0.0
2021-07-01 03:00:56,12.76,5.49,495.39,0.0,0.0
2021-07-01 04:00:56,37.06,5.58,562.47,0.0,0.0
2021-07-01 05:00:56,39.27,5.59,526.89,0.0,0.0
2021-07-01 06:00:56,48.49,5.65,577.31,0.0,0.0
2021-07-01 07:00:56,64.34,5.88,655.98,0.0,0.0
2021-07-01 08:00:56,75.15,5.71,930.07,0.0,0.0
2021-07-01 09:00:56,80.61,5.95,831.32,0.0,0.0
2021-07-01 10:00:56,99.82,6.39,1041.8,0.0,0.0
2021-07-01 11:00:56,93.08,7.12,720.15,0.47,0.39
2021-07-01 12:00:56,64.18,7.7,606.28,0.14,0.0
2021-07-01 13:00:56,69.76,8.33,0.0,0.0,0.0
2021-07-01 14:00:56,61.6,8.72,367.59,0.14,0.0
2021-07-01 15:00:56,49.52,9.32,260.52,0.0,0.0
2021-07-01 16:00:56,65.53,8.53,244.15,0.12,0.0
2021-07-01 17:00:56,51.34,6.74,202.71,0.02,0.0
2021-07-01 18:00:56,61.94,6.08,493.68,0.0,0.0
2021-07-01 19:00:56,59.8,5.69,361.18,0.0,0.0
2021-07-01 20:00:56,52.58,5.69,415.19,0.0,0.0
2021-07-01 21:00:56,38.42,5.68,392.47,0.0,0.0
2021-07-01 22:00:56,52.92,5.51,392.65,0.0,0.0
2021-07-01 23:00:56,50.54,5.67,362.58,0.0,0.0
2021-07-02 00:00:56,68.78,5.71,382.37,0.0,0.0
2021-07-02 01:00:56,61.03,5.94,614.54,0.0,0.0
2021-07-02 02:00:56,62.59,6.24,1156.43,0.0,0.0
2021-07-02 03:00:56,82.12,6.48,976.07,0.0,0.0
2021-07-02 04:00:56,51.83,6.74,847.42,0.0,0.0
2021-07-02 05:00:56,45.97,6.86,803.65,0.0,0.0
2021-07-02 06:00:56,45.17,6.99,515.06,0.0,0.0
2021-07-02 07:00:56,51.37,7.97,607.96,0.0,0.0
2021-07-02 08:00:56,63.86,6.47,594.33,0.0,0.0
2021-07-02 09:00:56,57.95,5.6,560.67,0.0,0.0
2021-07-02 10:00:56,22.76,5.55,562.44,0.0,0.0
2021-07-02 11:00:56,49.08,5.58,507.55,0.0,0.0
2021-07-02 12:00:56,51.83,5.62,414.82,0.0,0.0
2021-07-02 13:00:56,46.25,5.94,450.18,0.0,0.0
2021-07-02 14:00:56,55.2,5.68,414.34,0.0,0.0
2021-07-02 15:00:56,62.37,5.66,440.46,0.0,0.0
2021-07-02 16:00:56,75.11,5.73,509.72,0.0,0.0
2021-07-02 17:00:56,79.03,6.4,566.71,0.0,0.0
2021-07-02 18:00:56,79.55,7.1,624.72,0.0,0.0
2021-07-02 19:00:56,64.0,8.13,594.13,0.0,0.0
2021-07-02 20:00:56,64.03,8.28,603.42,0.0,0.0
2021-07-02 21:00:56,64.83,8.26,510.64,0.0,0.0
2021-07-02 22:00:56,58.72,8.18,395.16,0.0,0.0
2021-07-02 23:00:56,48.89,8.18,380.56,0.0,0.0
2021-07-03 00:00:56,44.4,7.26,391.85,0.0,0.0
2021-07-03 01:00:56,23.2,6.02,323.1,0.0,0.0
2021-07-03 02:00:56,29.55,5.63,224.35,0.0,0.0
2021-07-03 03:00:56,14.59,5.61,187.82,0.0,0.0
2021-07-03 04:00:56,35.08,5.73,244.98,0.0,0.0
2021-07-03 05:00:56,38.03,5.62,229.53,0.0,0.0
2021-07-03 06:00:56,39.14,5.72,276.42,0.0,0.0
2021-07-03 07:00:56,43.97,5.54,284.02,0.0,0.0
2021-07-03 08:00:56,43.14,5.72,536.39,0.0,0.0
2021-07-03 09:00:56,48.56,6.05,506.13,0.0,0.0
2021-07-03 10:00:56,68.17,6.36,707.5,0.0,0.0
2021-07-03 11:00:56,73.55,6.61,633.15,0.0,0.0
2021-07-03 12:00:56,58.25,7.3,528.19,0.0,0.0
2021-07-03 13:00:56,67.25,7.79,430.8,0.0,0.0
2021-07-03 14:00:56,76.03,8.0,401.89,0.0,0.0
2021-07-03 15:00:56,77.2,8.22,307.83,0.0,0.0
2021-07-03 16:00:56,83.83,7.66,0.0,0.0,0.0
2021-07-03 17:00:56,78.76,6.41,209.55,0.0,0.0
2021-07-03 18:00:56,104.63,5.86,359.69,0.0,0.0
2021-07-03 19:00:56,91.72,5.67,315.1,0.0,0.0
2021-07-03 20:00:56,81.72,5.59,345.15,0.0,0.0
2021-07-03 21:00:56,72.48,5.56,321.13,0.0,0.0
2021-07-03 22:00:56,89.08,5.69,328.91,0.0,0.0
2021-07-03 23:00:56,91.8,5.59,298.64,0.0,0.0
2021-07-04 00:00:56,84.59,5.72,334.28,0.0,0.0
2021-07-04 01:00:56,70.14,6.05,469.86,0.0,0.0
2021-07-04 02:00:56,75.34,6.34,789.49,0.0,0.0
2021-07-04 03:00:56,86.29,6.55,732.84,0.0,0.0
2021-07-04 04:00:56,61.89,6.74,710.9,0.0,0.0
2021-07-04 05:00:56,57.89,6.89,659.99,0.0,0.0
2021-07-04 06:00:56,53.89,6.99,565.19,0.0,0.0
2021-07-04 07:00:56,50.54,7.06,543.48,0.0,0.0
2021-07-04 08:00:56,68.29,6.46,536.07,0.0,0.0
2021-07-04 09:00:56,43.55,5.7,439.0,0.0,0.0
2021-07-04 10:00:56,28.73,5.6,481.56,0.0,0.0
2021-07-04 11:00:56,54.0,5.65,356.72,0.0,0.0
2021-07-04 12:00:56,54.34,5.67,366.41,0.0,0.0
2021-07-04 13:00:56,65.97,5.62,316.7,0.0,0.0
2021-07-04 14:00:56,65.0,5.63,314.44,0.0,0.0
2021-07-04 15:00:56,65.17,5.71,302.71,0.0,0.0
2021-07-04 16:00:56,70.44,6.0,340.42,0.0,0.0
2021-07-04 17:00:56,51.4,6.26,412.11,0.0,0.0
2021-07-04 18:00:56,64.55,6.66,449.59,0.0,0.0
2021-07-04 19:00:56,48.63,7.06,475.33,0.0,0.0
2021-07-04 20:00:56,36.06,7.24,453.12,0.0,0.0
2021-07-04 21:00:56,38.0,7.34,399.52,0.0,0.0
2021-07-04 22:00:56,38.34,7.45,357.69,0.0,0.0
2021-07-04 23:00:56,50.14,7.52,347.88,0.0,0.0
2021-07-05 00:00:56,54.48,6.84,337.8,0.0,0.0
2021-07-05 01:00:56,35.54,5.77,289.42,0.0,0.0
2021-07-05 02:00:56,20.25,5.67,159.57,0.0,0.0
2021-07-05 03:00:56,29.71,5.66,140.72,0.0,0.0
2021-07-05 04:00:56,53.97,5.74,152.26,0.0,0.0
2021-07-05 05:00:56,52.83,5.63,152.45,0.0,0.0
2021-07-05 06:00:56,47.0,5.8,169.25,0.0,0.0
2021-07-05 07:00:56,47.54,6.49,285.0,0.0,0.0
2021-07-05 08:00:56,66.2,5.81,417.59,0.0,0.0
2021-07-05 09:00:56,73.2,6.18,434.66,0.0,0.0
2021-07-05 10:00:56,80.25,6.43,573.85,0.0,0.0
2021-07-05 11:00:56,87.95,6.69,457.91,0.0,0.0
2021-07-05 12:00:56,51.58,7.03,444.09,0.0,0.0
2021-07-05 13:00:56,36.95,7.33,338.78,0.0,0.0
2021-07-05 14:00:56,34.91,7.61,300.58,0.0,0.0
2021-07-05 15:00:56,31.89,8.0,228.08,0.0,0.0
2021-07-05 16:00:56,27.63,7.68,0.0,0.0,0.0
2021-07-05 17:00:56,15.68,6.48,234.8,0.0,0.0
2021-07-05 18:00:56,39.2,5.94,359.46,0.0,0.0
2021-07-05 19:00:56,45.55,5.84,309.38,0.0,0.0
2021-07-05 20:00:56,29.63,5.75,344.18,0.0,0.0
2021-07-05 21:00:56,18.24,5.83,301.04,0.0,0.0
2021-07-05 22:00:56,60.91,5.77,285.54,0.0,0.0
2021-07-05 23:00:56,57.77,5.78,253.54,0.0,0.0
2021-07-06 00:00:56,49.89,5.91,209.4,0.0,0.02
2021-07-06 01:00:56,45.89,6.05,242.31,0.0,0.0
2021-07-06 02:00:56,41.92,5.96,335.73,0.0,0.0
2021-07-06 03:00:56,39.2,5.93,283.57,0.0,0.0
2021-07-06 04:00:56,45.75,5.97,295.21,0.0,0.0
2021-07-06 05:00:56,36.89,5.93,263.81,0.0,0.0
2021-07-06 06:00:56,33.48,6.01,249.07,0.0,0.0
2021-07-06 07:00:56,50.08,6.98,287.03,0.0,0.0
2021-07-06 08:00:56,52.75,6.04,281.19,0.0,0.0
2021-07-06 09:00:56,44.2,5.9,357.77,0.0,0.0
2021-07-06 10:00:56,51.0,5.9,353.7,0.0,0.0
2021-07-06 11:00:56,50.89,5.89,376.17,0.0,0.0
2021-07-06 12:00:56,46.97,5.9,364.93,0.0,0.0
2021-07-06 13:00:56,45.75,5.98,343.66,0.0,0.0
2021-07-06 14:00:56,37.51,5.92,334.43,0.0,0.0
2021-07-06 15:00:56,54.89,5.81,337.52,0.0,0.0
2021-07-06 16:00:56,51.11,5.77,336.76,0.0,0.0
2021-07-06 17:00:56,54.66,5.72,345.45,0.0,0.0
2021-07-06 18:00:56,43.43,5.78,357.31,0.0,0.0
2021-07-06 19:00:56,57.77,5.81,339.9,0.0,0.0
2021-07-06 20:00:56,50.17,5.74,343.74,0.0,0.0
2021-07-06 21:00:56,55.83,5.76,351.94,0.0,0.0
2021-07-06 22:00:56,49.83,5.78,313.99,0.0,0.0
2021-07-06 23:00:56,44.0,5.79,319.08,0.0,0.0
2021-07-07 00:00:56,44.0,5.78,294.85,0.0,0.0
2021-07-07 01:00:56,43.89,5.81,268.46,0.0,0.0
2021-07-07 02:00:56,39.8,5.79,270.05,0.0,0.0
2021-07-07 03:00:56,33.03,5.79,253.52,0.0,0.0
2021-07-07 04:00:56,34.06,5.73,259.09,0.0,0.0
2021-07-07 05:00:56,36.0,5.86,251.29,0.0,0.0
2021-07-07 06:00:56,36.2,5.74,259.54,0.0,0.0
2021-07-07 07:00:56,43.09,5.8,293.47,0.0,0.0
2021-07-07 08:00:56,45.97,5.77,393.44,0.0,0.0
2021-07-07 09:00:56,45.06,5.75,379.91,0.0,0.0
2021-07-07 10:00:56,47.03,5.79,498.43,0.0,0.0
2021-07-07 11:00:56,48.06,5.73,427.91,0.0,0.0
2021-07-07 12:00:56,50.11,5.83,456.66,0.0,0.0
2021-07-07 13:00:56,53.77,5.78,440.04,0.0,0.0
2021-07-07 14:00:56,45.91,5.74,414.58,0.0,0.0
2021-07-07 15:00:56,43.03,5.8,414.95,0.0,0.0
2021-07-07 16:00:56,44.43,5.91,370.94,0.0,0.0
2021-07-07 17:00:56,58.91,6.15,383.75,0.0,0.0
2021-07-07 18:00:56,55.94,5.78,355.14,0.0,0.0
2021-07-07 19:00:56,53.83,5.72,361.04,0.0,0.0
2021-07-07 20:00:56,48.14,5.94,372.02,0.0,0.0
2021-07-07 21:00:56,53.37,6.04,409.36,0.0,0.0
2021-07-07 22:00:56,65.71,5.83,424.42,0.0,0.0
2021-07-07 23:00:56,55.81,5.88,480.95,0.0,0.0
2021-07-08 00:00:56,49.19,5.93,500.03,0.0,0.0
2021-07-08 01:00:56,55.83,5.88,525.66,0.0,0.05
2021-07-08 02:00:56,49.81,5.92,702.23,0.0,0.0
2021-07-08 03:00:56,42.89,5.76,436.53,0.0,0.0
2021-07-08 04:00:56,38.86,5.8,529.29,0.0,0.01
2021-07-08 05:00:56,34.28,5.87,425.99,0.0,0.0
2021-07-08 06:00:56,44.0,5.85,390.8,0.0,0.0
2021-07-08 07:00:56,44.36,5.87,466.99,0.0,0.0
2021-07-08 08:00:56,57.14,5.86,499.67,0.0,0.0
2021-07-08 09:00:56,62.06,5.82,489.04,0.0,0.0
2021-07-08 10:00:56,63.67,5.77,485.01,0.0,0.0
2021-07-08 11:00:56,52.03,5.88,436.66,0.0,0.0
2021-07-08 12:00:56,53.03,5.85,371.05,0.0,0.0
2021-07-08 13:00:56,54.06,5.86,365.49,0.0,0.0
2021-07-08 14:00:56,55.92,6.04,330.52,0.0,0.0
2021-07-08 15:00:56,52.86,6.12,310.28,0.0,0.0
2021-07-08 16:00:56,48.47,5.94,311.62,0.0,0.0
2021-07-08 17:00:56,65.03,5.74,300.81,0.0,0.0
2021-07-08 18:00:56,65.7,5.7,307.52,0.0,0.0
2021-07-08 19:00:56,54.67,5.76,281.15,0.0,0.0
2021-07-08 20:00:56,43.25,5.86,306.17,0.0,0.0
2021-07-08 21:00:56,52.28,5.93,333.36,0.0,0.0
2021-07-08 22:00:56,62.0,5.95,346.6,0.0,0.0
2021-07-08 23:00:56,61.61,5.81,360.25,0.0,0.0
2021-07-09 00:00:56,47.95,5.87,327.37,0.0,0.0
2021-07-09 01:00:56,45.3,5.95,404.77,0.0,0.0
2021-07-09 02:00:56,55.86,5.88,535.39,0.0,0.0
2021-07-09 03:00:56,50.72,5.89,455.73,0.0,0.0
2021-07-09 04:00:56,41.06,5.86,440.78,0.0,0.0
2021-07-09 05:00:56,42.7,5.81,367.99,0.0,0.0
2021-07-09 06:00:56,32.33,5.87,360.43,0.0,0.0
2021-07-09 07:00:56,44.22,5.95,366.3,0.0,0.0
2021-07-09 08:00:56,51.81,5.85,438.01,0.0,0.0
2021-07-09 09:00:56,45.25,5.86,472.03,0.0,0.0
2021-07-09 10:00:56,54.14,5.87,521.22,0.01,0.0
2021-07-09 11:00:56,59.25,5.81,531.42,0.0,0.0
2021-07-09 12:00:56,67.89,5.8,520.31,0.01,0.0
2021-07-09 13:00:56,64.0,5.7,519.9,0.0,0.0
2021-07-09 14:00:56,64.14,5.73,455.21,0.0,0.0
2021-07-09 15:00:56,68.72,5.65,424.79,0.01,0.0
2021-07-09 16:00:56,59.08,5.59,412.5,0.0,0.0
2021-07-09 17:00:56,61.89,5.62,379.0,0.01,0.0
2021-07-09 18:00:56,58.06,5.65,392.71,0.0,0.0
2021-07-09 19:00:56,59.89,5.69,389.8,0.0,0.0
2021-07-09 20:00:56,56.08,5.67,417.04,0.0,0.0
2021-07-09 21:00:56,59.03,5.78,428.23,0.0,0.0
2021-07-09 22:00:56,59.83,5.9,468.38,0.0,0.0
2021-07-09 23:00:56,53.83,5.87,447.16,0.0,0.0
2021-07-10 00:00:56,47.81,5.76,422.33,0.01,0.0
2021-07-10 01:00:56,36.7,5.78,337.25,0.0,0.0
2021-07-10 02:00:56,26.22,5.9,264.07,0.0,0.0
2021-07-10 03:00:56,34.28,5.87,530.5,0.0,0.0
2021-07-10 04:00:56,43.7,5.79,397.88,0.01,0.0
