Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2019-01-01 01:00:56,33.7,25.0,1.1,331.1,56.0,87.4,6.2
2019-01-01 02:00:56,38.9,35.8,0.8,305.2,54.2,89.3,5.1
2019-01-01 03:00:56,40.0,29.2,0.7,365.5,54.6,94.2,3.5
2019-01-01 04:00:56,41.0,32.9,1.0,270.1,42.8,69.3,8.4
2019-01-01 05:00:56,28.3,25.2,1.2,306.3,40.3,56.3,8.7
2019-01-01 06:00:56,34.8,24.0,1.6,232.4,27.2,42.8,13.1
2019-01-01 07:00:56,24.3,19.1,3.0,205.4,34.1,54.0,10.7
2019-01-01 08:00:56,27.9,23.9,3.7,233.6,42.2,67.4,5.8
2019-01-01 09:00:56,33.9,30.8,5.3,209.7,41.9,76.6,8.1
2019-01-01 10:00:56,37.9,24.2,6.4,178.1,35.3,58.1,13.1
2019-01-01 11:00:56,40.0,26.9,6.1,154.9,33.4,63.0,16.4
2019-01-01 12:00:56,40.0,24.0,8.0,199.2,26.5,48.3,27.4
2019-01-01 13:00:56,39.0,19.1,5.3,107.2,21.0,34.1,34.7
2019-01-01 14:00:56,29.2,15.1,3.7,144.6,23.1,42.5,35.2
2019-01-01 15:00:56,27.0,16.0,3.2,177.6,26.7,43.9,32.4
2019-01-01 16:00:56,24.1,17.0,3.5,162.6,23.2,37.4,37.0
2019-01-01 17:00:56,26.9,17.0,2.9,119.0,30.5,52.8,34.8
2019-01-01 18:00:56,24.1,17.0,2.6,128.5,33.1,53.8,32.2
2019-01-01 19:00:56,24.0,17.0,2.4,132.8,35.6,54.2,30.4
2019-01-01 20:00:56,21.1,16.0,2.4,132.3,34.2,54.2,31.2
2019-01-01 21:00:56,26.9,16.0,2.5,121.6,32.4,45.7,32.3
2019-01-01 22:00:56,21.1,14.0,2.3,125.2,34.6,50.6,30.6
2019-01-01 23:00:56,24.9,16.0,1.8,128.5,47.9,63.8,19.0
2019-01-02 00:00:56,23.0,11.1,1.5,117.7,41.4,55.4,22.4
2019-01-02 01:00:56,20.1,13.0,2.0,112.3,28.5,34.2,31.6
2019-01-02 02:00:56,22.0,16.0,2.1,104.2,18.3,23.7,38.7
2019-01-02 03:00:56,20.0,15.0,2.3,109.4,18.5,26.0,37.1
2019-01-02 04:00:56,20.0,19.9,2.2,112.8,20.5,23.2,31.3
2019-01-02 05:00:56,24.9,17.0,2.2,127.2,25.5,33.6,29.2
2019-01-02 06:00:56,19.1,19.0,1.8,122.5,29.7,35.3,26.6
2019-01-02 07:00:56,17.0,15.1,1.6,134.3,45.6,62.2,15.8
2019-01-02 08:00:56,25.8,17.0,1.7,164.0,57.8,95.0,10.1
2019-01-02 09:00:56,35.8,19.0,1.9,212.7,75.2,143.1,3.3
2019-01-02 10:00:56,65.3,22.0,1.8,232.0,77.3,146.6,4.2
2019-01-02 11:00:56,69.9,25.0,2.4,256.3,71.4,125.6,6.8
2019-01-02 12:00:56,80.8,37.8,2.6,237.0,66.5,114.2,9.0
2019-01-02 13:00:56,80.0,40.0,2.6,199.6,50.4,78.1,15.0
2019-01-02 14:00:56,53.6,29.2,2.5,185.6,44.1,70.0,19.0
2019-01-02 15:00:56,47.1,24.1,2.0,198.9,45.5,74.9,21.3
