Date,PM10 ( µg/m3 ),PM 2.5 ( µg/m3 ),SO2 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),O3 ( µg/m3 )
2022-03-23 16:00:56,36.366,1.206,44.176,165.9,16.16,27.201999999999998,49.7825
2022-03-23 17:00:56,34.706,1.394,44.44,149.05666666666667,16.29,27.951999999999998,48.394999999999996
2022-03-23 18:00:56,33.886,1.206,49.66,256.91,17.912,29.938,46.5375
2022-03-23 19:00:56,35.174,1.42,49.488,254.45666666666668,19.804,33.19199999999999,45.1875
2022-03-23 20:00:56,35.3,2.006,50.1,190.0666666666667,20.716,32.272,45.4675
2022-03-23 21:00:56,31.456,2.186,48.001999999999995,182.0533333333333,18.663999999999998,28.189999999999998,44.8125
2022-03-23 22:00:56,29.522,1.794,50.016,176.48333333333335,15.9,24.654,45.8725
2022-03-23 23:00:56,28.915999999999997,1.5939999999999999,49.536,179.24,15.982,24.546,44.6875
2022-03-24 00:00:56,31.576,1.4,51.089999999999996,173.03,14.824000000000002,22.178,45.3975
2022-03-24 01:00:56,34.089999999999996,1.4060000000000001,47.626000000000005,160.6,13.142,19.818,46.714999999999996
2022-03-24 02:00:56,30.398000000000003,1.6,46.757999999999996,127.52999999999999,12.646,19.002,46.980000000000004
2022-03-24 03:00:56,27.45,1.5939999999999999,47.1,112.22666666666667,12.803999999999998,19.61,45.980000000000004
2022-03-24 04:00:56,30.151999999999997,1.386,49.358000000000004,99.43666666666667,12.84,18.194,44.0875
2022-03-24 05:00:56,31.887999999999998,0.992,47.994,86.77,14.484,20.172,43.394999999999996
2022-03-24 06:00:56,30.892000000000003,0.8140000000000001,51.522000000000006,96.34666666666668,14.325999999999999,20.064,42.235
2022-03-24 07:00:56,31.583999999999996,1.186,55.746,135.42666666666665,17.416,26.895999999999997,41.025
2022-03-24 08:00:56,32.3,0.8220000000000001,52.576,136.79666666666665,20.118000000000002,30.908000000000005,37.085
2022-03-24 09:00:56,32.662,1.4,53.00599999999999,146.96,23.184,37.794,37.36
2022-03-24 10:00:56,36.7,1.4,51.346000000000004,113.04666666666667,19.308,32.321999999999996,25.165
2022-03-24 11:00:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
