Date,PM10 ( µg/m3 ),SO2 ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 ),PM 2.5 ( µg/m3 ),CO ( µg/m3 ),O3 ( µg/m3 )
2018-08-25 19:00:56,17.64666666666667,2.418,25.63,31.330000000000002,21.0,523.49,39.696666666666665
2018-08-25 20:00:56,20.918333333333333,2.334,32.195,39.98166666666667,23.71,647.54,30.0
2018-08-25 21:00:56,25.738333333333333,2.352,28.87833333333333,37.535000000000004,24.72,687.75,24.166666666666668
2018-08-25 22:00:56,28.305000000000003,2.314,30.901666666666667,42.795,25.85,685.34,18.326666666666668
2018-08-25 23:00:56,28.351666666666667,2.304,27.22833333333333,41.79666666666667,27.27,707.38,20.99
2018-08-26 00:00:56,27.561666666666667,2.222,27.154999999999998,38.68833333333333,28.33,693.02,23.933333333333334
2018-08-26 01:00:56,25.29,2.13,18.016666666666666,26.609999999999996,28.09,536.8066666666667,30.363333333333333
2018-08-26 02:00:56,19.48,2.1999999999999997,14.828333333333331,19.813333333333333,25.24,420.9,34.84
2018-08-26 03:00:56,17.169999999999998,2.27,11.608333333333334,15.959999999999999,22.49,358.1933333333333,36.653333333333336
2018-08-26 04:00:56,13.11,2.1,6.455,8.601666666666667,16.08,352.50333333333333,38.89666666666667
2018-08-26 05:00:56,9.931666666666667,2.158,7.015000000000001,8.813333333333334,12.52,338.6066666666667,40.693333333333335
2018-08-26 06:00:56,8.983333333333333,2.136,7.18,8.953333333333333,10.38,315.32666666666665,42.36333333333334
2018-08-26 07:00:56,9.593333333333334,2.1199999999999997,9.959999999999999,12.823333333333334,10.93,353.81,40.73
2018-08-26 08:00:56,18.91333333333333,2.132,15.52,21.513333333333332,8.2,412.42,39.29333333333334
2018-08-26 09:00:56,13.81,2.172,12.081666666666665,15.444999999999999,8.38,343.08666666666664,41.519999999999996
2018-08-26 10:00:56,12.295,2.18,8.898333333333333,11.186666666666667,9.96,350.25333333333333,49.64666666666667
2018-08-26 11:00:56,13.531666666666666,2.23,8.346666666666666,10.703333333333333,14.05,380.37,52.88999999999999
2018-08-26 12:00:56,15.733333333333333,2.286,8.11,10.593333333333334,18.4,431.87333333333333,52.75666666666666
2018-08-26 13:00:56,15.768333333333333,2.442,8.275,10.753333333333332,22.42,411.0733333333333,53.0
2018-08-26 14:00:56,14.78,2.378,8.28,10.905,24.59,410.75666666666666,53.39
2018-08-26 15:00:56,13.678333333333333,2.48,8.873333333333333,11.549999999999999,26.12,403.65666666666664,55.46666666666667
2018-08-26 16:00:56,14.025,2.488,9.521666666666667,12.245000000000001,26.77,393.71333333333337,54.22333333333333
2018-08-26 17:00:56,14.643333333333333,2.536,10.25,13.023333333333335,25.83,413.18,51.53333333333333
2018-08-26 18:00:56,13.821666666666667,2.584,10.763333333333334,13.19,21.55,411.73,47.36333333333334
2018-08-26 19:00:56,14.286666666666665,2.494,16.923333333333336,21.724999999999998,21.76,463.35,38.21333333333333
2018-08-26 20:00:56,19.091666666666665,2.444,26.878333333333334,34.30833333333333,25.38,581.0233333333333,29.2
2018-08-26 21:00:56,26.096666666666668,2.404,28.975,40.42166666666667,25.59,721.9866666666667,23.63
2018-08-26 22:00:56,29.738333333333333,2.306,25.246666666666666,33.15,27.53,635.5133333333333,22.98
2018-08-26 23:00:56,28.76666666666667,2.31,23.54833333333333,33.06166666666667,25.3,597.4933333333333,25.13
